Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2016-01-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,5/2016,Less Serious,50°5.941' N,5°2.401' W,No,20:25,0,0,UNITED KINGDOM - Falmouth,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Over side,Normal service - Anchoring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Refrigerated Cargo,Unknown,UNITED KINGDOM - Falmouth,Loss of control - Loss of containment,,,No
2016-01-05,Internal waters - Channel; river,Portugal,Portugal - GAMA,939/2016,Serious,38°41.08' N,9°0.03' W,No,17:42,0,0,PORTUGAL - Lisboa,Not Investigated,Yes,Portugal - Lisboa,,No damage,No,No,No,Engine department - Steering gear room,Normal service - In passage - Transitional mode,0,0,Unknown,Mid-water,No,,,Passenger ship - Only passenger - Domestic - Class A,PORTUGAL - Lisboa,PORTUGAL - Lisboa,Loss of control - Loss of directional control,,,No
2016-01-05,Internal waters - Channel; river,Portugal,Portugal - GAMA,939/2016,Serious,38°41.08' N,9°0.03' W,No,17:42,0,0,PORTUGAL - Lisboa,Not Investigated,Yes,Portugal - Lisboa,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Transitional mode,0,0,Unknown,Mid-water,No,,,Passenger ship - Only passenger - Domestic - Class A,PORTUGAL - Lisboa,PORTUGAL - Lisboa,Loss of control - Loss of directional control,,,No
2016-01-03,Internal waters - Port area,Greece,Greece - HBMCI,267/2016,Serious,38°10.889' N,20°29.759' E,No,08:45,0,0,GREECE - Argostolion (Argostoli),Not Investigated,Yes,Greece - North Ionio,,Material damage,No,No,No,Ship - Deck - Boat deck,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Argostolion (Argostoli),GREECE - Argostolion (Argostoli),Flooding/Foundering - Flooding - Massive,,,No
2016-01-06,Territorial sea,United Kingdom,United Kingdom - MAIB,46/2016,Less Serious,56°47.44' N,6°10.15' W,No,01:00,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Other trawler,UNITED KINGDOM - Troon,UNITED KINGDOM - Mallaig,Loss of control - Loss of propulsion power,,,No
2015-12-16,High sea - Within EEZ,Gibraltar,Gibraltar - UK - MAICO,584/2017,Marine incident,58°56.184' N,20°49.277' E,No,23:50,0,0,,Not Investigated,Yes,,,,No,Unknown,Unknown,Ship - Over side - Port - Above the waterline,Normal service - In passage - Displacement mode,,,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Damage / loss of equipment,,,Unknown
2016-01-01,High sea - Within EEZ,Malta,Malta - MSIU,23/2016,Serious,56°21.02' N,11°27' E,No,03:50,0,1,None,Not Investigated,Yes,Denmark - Kattegat: 01040 Ø - 5600 N - Svinbådan/Nakkehoved - 5745 N,,,,,,Accommodation - Stairway/Ladders,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Cargo ship - Solid Cargo - Bulk Carrier,COTE D'IVOIRE - Other,ESTONIA - Muuga,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2016-01-01,High sea - Within EEZ,Malta,Malta - MSIU,23/2016,Serious,56°21.02' N,11°27' E,No,03:50,0,1,None,Not Investigated,Yes,Denmark - Kattegat: 01040 Ø - 5600 N - Svinbådan/Nakkehoved - 5745 N,,,,,,Accommodation - Alleyway,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Cargo ship - Solid Cargo - Bulk Carrier,COTE D'IVOIRE - Other,ESTONIA - Muuga,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2015-12-23,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,69/2016,Marine incident,50°21.75' N,4°9.18' W,No,20:11,0,0,UNITED KINGDOM - Plymouth,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,FRANCE - Roscoff,UNITED KINGDOM - Plymouth,Contact - Shore object,,,No
2016-01-05,Internal waters - Port area,Greece,Greece - HBMCI,1072/2016,Serious,36°26.833' N,28°13.967' E,No,10:30,0,1,GREECE - Rhodes,Not Investigated,Yes,Greece - Rodos Sea,,,,,,Ship - Stairs/ladders,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Kos,GREECE - Rhodes,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2015-12-28,Territorial sea,Poland,Poland - PKBWM,597/2016,Less Serious,54°35.02' N,18°53.71' E,No,11:30,0,0,None,Not Investigated,Yes,Poland,,Material damage,No,No,n/a,Engine department - Engine room,Special service - Trials/drills/tests,0,,Leaving or approaching TSS,Transit,n/a,,,Cargo ship - Solid Cargo - Container Ship,POLAND - Gdansk,POLAND - Gdansk,Loss of control - Loss of propulsion power,,,No
2015-12-29,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4332/2015,Very serious,51°29.74' N,2°43.21' W,No,19:25,1,0,UNITED KINGDOM - Portbury,Finished,Yes,United Kingdom - England,,,,,,Ship - Over side,Normal service - Berthing,,,No routeing system,Arrival,,9185229,SVITZER MOIRA,Service ship - Tug (Towing/Pushing),UNITED KINGDOM - Portbury,UNITED KINGDOM - Portbury,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,
2015-12-31,Internal waters - Port area,Netherlands,Netherlands - DSB,4344/2015,Less Serious,52°25.025' N,4°46.259' E,No,11:15,0,0,NETHERLANDS - Amsterdam,Not Investigated,Yes,Netherlands - Ijmond,,Material damage,No,No,No,Ship - Unknown,Normal service - Anchoring,0,0,No anchoring area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,NETHERLANDS - Amsterdam,NETHERLANDS - Amsterdam,Fire/Explosion - Fire,,,No
2015-12-16,Territorial sea,Italy,Italy - DIGIFEMA,396/2016,Serious,38°55.17' N,8°59.42' E,No,18:20,0,0,,Not Investigated,Yes,Italy - Cagliari,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Fishing - Fishing,0,0,Unknown,Mid-water,No,,,Fishing vessel,ITALY - Cagliari,ITALY - Cagliari,Collision - With other ship,,,No
2015-12-16,Territorial sea,Italy,Italy - DIGIFEMA,396/2016,Serious,38°55.17' N,8°59.42' E,No,18:20,0,0,,Not Investigated,Yes,Italy - Cagliari,,No damage,No,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0,Unknown,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,ITALY - Cagliari,SPAIN - Valencia,Collision - With other ship,,,No
2015-12-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4243/2015,Less Serious,51°57.15' N,1°18.37' E,No,13:15,0,1,UNITED KINGDOM - Felixstowe,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Over side,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,Unknown,UNITED KINGDOM - Felixstowe,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,
2015-12-27,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,4336/2015,Less Serious,33°35.07' S,151°40.09' E,No,18:30,0,1,,Not Investigated,Yes,,,,,,,Accommodation - Galley spaces,Normal service - In passage,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger - International,AUSTRALIA - Sydney,NEW CALEDONIA - Noumea,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2016-01-01,High sea - Within EEZ,Norway,Norway - NMD,943/2016,Less Serious,,,No,17:00,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Service ship - Offshore supply ship,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2016-01-05,Territorial sea,United Kingdom,United Kingdom - MAIB,49/2016,Less Serious,54°23.01' N,0°7.03' W,No,18:10,0,0,,Not Investigated,Yes,United Kingdom - England,,,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Transit,Unknown,,,Cargo ship - Solid Cargo - Container Ship,ICELAND - Vestmannaeyjar - hofn,UNITED KINGDOM - Immingham,Fire/Explosion - Fire,,,No
2016-01-04,Internal waters - Port area,Denmark,Denmark - DMAIB,265/2016,Less Serious,54°34.21' N,11°55.699' E,No,07:10,0,0,DENMARK - Gedser,Not Investigated,Yes,Denmark - Østersøen: Falsterbo/Stevns - Stevns/Hellehavn - Møn/Darsser - 01631 Ø,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,In a traffic lane,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,DENMARK - Gedser,GERMANY - Rostock,Grounding/stranding - Power,,,No
2015-12-23,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4317/2015,Less Serious,54°58' N,1°32.18' W,No,16:50,0,0,UNITED KINGDOM - Newcastle,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Engine department - Other,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Newcastle,BELGIUM - Antwerpen,Contact - Shore object,,,No
2016-01-05,Territorial sea,United Kingdom,United Kingdom - MAIB,37/2016,Less Serious,51°54.03' N,1°33.07' E,No,16:12,0,1,,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Other,Normal service - In passage,,,No routeing system,Departure,,,,Cargo ship - Solid Cargo - Container Ship,UNITED KINGDOM - Harwich,GERMANY - Bremerhaven,,No information,Accident,
2015-12-21,High sea - Outside EEZ,Norway,Norway - NSIA,4172/2017,Very serious,23°23.4' N,124°23.4' W,No,09:30,1,0,,Finished,Yes,,,,,,,Ship - Deck - Poop deck,Normal service - In passage,,,No routeing system,Transit,,9332626,MARINOR,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,KOREA; REPUBLIC OF - Onsan,UNITED STATES - US - Los Angeles,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,No
2015-12-21,High sea - Outside EEZ,Norway,Norway - NSIA,4172/2017,Very serious,23°23.4' N,124°23.4' W,No,09:30,1,0,,Finished,Yes,,,,,,,Ship - Deck - Poop deck,Normal service - Maintenance,,,No routeing system,Transit,,9332626,MARINOR,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,KOREA; REPUBLIC OF - Onsan,UNITED STATES - US - Los Angeles,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,No
2015-12-28,High sea - Within EEZ,Italy,Italy - DIGIFEMA,381/2016,Serious,43°12' N,14°7.5' E,No,18:30,0,0,,Not Investigated,Yes,Italy - S. Benedetto del Tronto,,Material damage,No,No,No,Engine department - Engine room,Fishing - Fishing,0,0,Unknown,Mid-water,No,,,Fishing vessel,ITALY - San Benedetto del Tronto,ITALY - San Benedetto del Tronto,Flooding/Foundering - Flooding - Progressive,,,No
2015-12-27,Internal waters - Channel; river,Germany,Germany - BSU,103/2016,Less Serious,53°16.279' N,7°24.025' E,No,00:32,0,0,None,Not Investigated,Yes,Germany - Ems / Fluss,,No damage,No,No,No,,Normal service - In passage - Displacement mode,0,0,Inshore traffic zone,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LITHUANIA - Klaipeda,GERMANY - Papenburg,Grounding/stranding - Power,,,No
2016-01-05,Territorial sea,Norway,Norway - NMD,1175/2016,Less Serious,70°15.07' N,21°47.03' E,No,17:48,0,0,,Not Investigated,Yes,Norway - Finnmark,,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,Unknown,Unknown,Grounding/stranding - Power,,,No
2015-12-25,Internal waters - Port area,Malta,Malta - MSIU,174/2016,Less Serious,4°47.1' S,11°49.8' E,No,16:47,0,0,CONGO - Pointe Noire,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,CONGO - Pointe Noire,SOUTH AFRICA - Durban,Contact - Shore object,,,No
2015-12-25,Internal waters - Port area,Malta,Malta - MSIU,174/2016,Less Serious,4°47.1' S,11°49.8' E,No,16:47,0,0,CONGO - Pointe Noire,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,CONGO - Pointe Noire,SOUTH AFRICA - Durban,Contact - Shore object,,,No
2015-12-31,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,823/2016,Less Serious,51°7.543' N,1°20.569' E,No,15:20,0,1,UNITED KINGDOM - Dover,Not Investigated,Yes,United Kingdom - England,,,,,,Cargo and tank areas - Vehicle cargo space,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - International,UNITED KINGDOM - Dover,UNITED KINGDOM - Dover,,Body movement under or with physical stress (generally leading to an internal injury) - Pushing; pulling,Accident,
2015-12-23,Internal waters - Port area,Norway,Norway - NMD,331/2016,Less Serious,63°17.78' N,8°8.18' E,No,23:00,0,0,Unknown,Not Investigated,Yes,Norway - Møre og Romsdal,,Material damage,No,No,No,Ship - Over side,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger,Unknown,Unknown,Contact - Shore object,,,No
2015-12-21,Internal waters - Port area,Malta,Malta - MSIU,127/2016,Serious,20°9.15' S,57°29.58' E,No,11:00,0,1,MAURITIUS - Port Louis,Not Investigated,Yes,,,,,,,Engine department - Compressor room,Normal service - Alongside,,,Pilotage area,Anchored or alongside,,,,Passenger ship - Only passenger - International,SRI LANKA - Colombo,MAURITIUS - Port Louis,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2015-12-17,Territorial sea,Malta,Malta - MSIU,113/2016,Less Serious,47°1.48' N,37°29.93' E,No,10:35,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UKRAINE - Mariupol (Ex Zhdanov),EGYPT - El Iskandariya (= Alexandria),Loss of control - Loss of propulsion power,,,No
2015-12-30,High sea - Within EEZ,Norway,Norway - NMD,618/2016,Marine incident,68°0' N,12°15' E,No,14:35,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,Unknown,Fire/Explosion - Fire,,,No
2016-01-04,High sea - Outside EEZ,Greece,Greece - HBMCI,720/2016,Serious,36°23.05' N,22°9.07' E,No,19:30,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Non-displacement mode,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - Bulk Carrier,MOROCCO - Casablanca,TURKEY - Yarimca,Loss of control - Loss of propulsion power,,,No
2016-01-01,High sea - Within EEZ,Malta,Malta - MSIU,25/2016,Serious,19°56.07' S,115°19.04' E,No,08:00,0,0,None,Not Investigated,Yes,,,No damage,No,n/a,n/a,,Other,0,0,No routeing system,Arrival,No,,,Service ship - Multi-purpose,AUSTRALIA - Dampier,AUSTRALIA - Other,Loss of control - Loss of containment,,,No
2015-12-30,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,207/2016,Less Serious,51°2' N,6°0' W,No,03:15,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Mid-water,Yes,,,Passenger ship - Passenger and Ro-Ro cargo - International,UNITED KINGDOM - Dover,FRANCE - Cherbourg,Damage / loss of equipment,,,No
2015-12-29,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4339/2015,Less Serious,38°4.3' S,144°55.1' E,No,21:30,0,1,AUSTRALIA - Melbourne,Not Investigated,Yes,,,,,,,Accommodation - Cabin space - passengers,Normal service - In passage,,,Pilotage area,Mid-water,,,,Passenger ship - Only passenger - Domestic - Class A,AUSTRALIA - Melbourne,AUSTRALIA - Burnie,,Body movement without any physical stress (generally leading to an external injury) - Uncoordinated movements; spurious or untimely actions,Accident,
2015-12-29,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4345/2015,Less Serious,57°53.6' N,5°9.5' W,No,18:45,0,1,UNITED KINGDOM - Ullapool,Not Investigated,Yes,United Kingdom - Scotland,,,,,,Accommodation - Stairway/Ladders,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,UNITED KINGDOM - Ullapool,UNITED KINGDOM - Ullapool,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2015-12-28,High sea - Outside EEZ,Germany,Germany - BSU,178/2016,Marine incident,49°48.365' N,1°56.675' W,No,15:32,0,0,None,Not Investigated,Yes,France - SRR JOBOURG,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,Crossing TSS,Mid-water,No,,,Cargo ship - Liquid Cargo - Chemical tanker - Type 2,IRELAND - Whitegate; Cork,BELGIUM - Antwerpen,Damage / loss of equipment,,,No
2015-12-27,Internal waters - Channel; river,Germany,Germany - BSU,106/2016,Less Serious,53°33.703' N,9°42.694' E,No,23:38,0,0,None,Not Investigated,Yes,Germany - Elbe / Fluss,,No damage,No,No,No,,Normal service - In passage - Displacement mode,0,0,Inshore traffic zone,Mid-water,No,,,Cargo ship - Liquid Cargo - Chemical tanker - Type 2,GERMANY - Hamburg,GERMANY - Hamburg,Loss of control - Loss of propulsion power,,,No
2015-12-27,Internal waters - Channel; river,Germany,Germany - BSU,106/2016,Less Serious,53°33.703' N,9°42.694' E,No,23:38,0,0,None,Not Investigated,Yes,Germany - Elbe / Fluss,,No damage,No,No,No,,Normal service - Under pilotage,0,0,Inshore traffic zone,Mid-water,No,,,Cargo ship - Liquid Cargo - Chemical tanker - Type 2,GERMANY - Hamburg,GERMANY - Hamburg,Loss of control - Loss of propulsion power,,,No
2015-12-27,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4316/2015,Less Serious,50°44.063' N,1°12.799' W,No,08:36,0,1,UNITED KINGDOM - Isle of Wight,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Deck - Forecastle deck,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class D,UNITED KINGDOM - Portsmouth,UNITED KINGDOM - Isle of Wight,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2015-12-27,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4316/2015,Less Serious,50°44.063' N,1°12.799' W,No,08:36,0,1,UNITED KINGDOM - Isle of Wight,Not Investigated,Yes,United Kingdom - England,,,,,,Cargo and tank areas - Ro-Ro vehicle deck ramp,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class D,UNITED KINGDOM - Portsmouth,UNITED KINGDOM - Isle of Wight,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2015-12-30,Repair yard,Malta,Malta - MSIU,142/2016,Less Serious,35°53.13' N,14°30.97' E,No,17:02,0,1,MALTA - Malta (Valletta),Not Investigated,Yes,Malta,,,,,,Ship - Over side,Normal service - Alongside,,,Pilotage area,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - International,ITALY - Civitavecchia,MALTA - Malta (Valletta),,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2015-12-30,Repair yard,Malta,Malta - MSIU,142/2016,Less Serious,35°53.13' N,14°30.97' E,No,17:02,0,1,MALTA - Malta (Valletta),Not Investigated,Yes,Malta,,,,,,Ship - Over side,Normal service - Repairing,,,Pilotage area,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - International,ITALY - Civitavecchia,MALTA - Malta (Valletta),,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2016-01-07,Territorial sea,Norway,Norway - NMD,2804/2016,Less Serious,59°10.92' N,10°57.24' E,No,14:15,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Service ship - Offshore supply ship,Unknown,Unknown,,No information,Accident,
2015-12-19,Territorial sea,United Kingdom,United Kingdom - MAIB,450/2016,Marine incident,53°20.639' N,5°46.729' W,No,22:20,0,0,,Not Investigated,Yes,Ireland,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,UNITED KINGDOM - Holyhead,IRELAND - Dublin; Dublin,Fire/Explosion - Fire,,,No
2015-12-18,Internal waters - Port area,Germany,Germany - BSU,143/2016,Serious,54°23' N,10°11.02' E,No,11:55,0,0,GERMANY - Holtenau,Finished,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,Yes,Cargo and tank areas - Cargo hold,Normal service - In passage - Displacement mode,0,76,Inshore traffic zone,Transit,Yes,9312729,Ventura,Cargo ship - Solid Cargo - General Cargo,LATVIA - Liepaja,MOROCCO - Casablanca,Fire/Explosion - Fire,,,No
