Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2011-06-19,High sea - Within EEZ,Malta,Malta - MSIU,389/2011,Serious,27°0.07' S,153°14.06' E,,23:20,,1,None,Not Investigated,Yes,,,,,,,Accommodation - Bathroom; shower; toilet,Normal service,,,,Mid-water,,,,Passenger ship - Only passenger - International,AUSTRALIA - Brisbane,AUSTRALIA - Sydney,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accid. not rel. to ship oper.,
2011-06-30,Internal waters - Port area,Greece,Greece - HBMCI,2218/2014,Less Serious,39°9.767' N,23°29.49' E,No,20:20,0,1,GREECE - Skiathos,Not Investigated,Yes,Greece - NorthWest Aegean,,,,,,Ship - Gangway,Normal service - Berthing,,,No routeing system,Arrival,,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Skopelos,GREECE - Volos,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,
2011-07-01,Territorial sea,Netherlands,Netherlands - DSB,643/2012,Serious,52°29.29' N,4°20.3' E,No,14:05,,,None,Not Investigated,Yes,Netherlands - Noordzee,,Material damage,No,No,No,Accommodation - Galley spaces,Fishing - Fishing,0,0,No routeing system,Transit,,,,Fishing vessel - Other,Unknown,NETHERLANDS - IJmuiden,Fire/Explosion - Fire,,,No
2011-06-30,Internal waters - Port area,Malta,Malta - MSIU,437/2011,Less Serious,32°10' S,133°39' E,No,11:12,,,AUSTRALIA - Thevenard,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Gangway,Normal service - Manoeuvring,,,,Departure,,,,Cargo ship - Solid Cargo - Bulk Carrier,AUSTRALIA - Thevenard,AUSTRALIA - Adelaide,Contact - Shore object,,,No
2011-06-22,High sea - Within EEZ,Spain,Spain - CIAIM,397/2011,Less Serious,36°51.45' N,7°15.5' W,No,03:24,0,0,,Finished,Yes,Spain - Estrecho,,Material damage,No,No,No,Ship - Unknown,Other,0,0,No routeing system,Transit,No,9008512,SIGAS ETTRICK,Cargo ship - Liquid Cargo - Liquified gas tanker - LPG,SPAIN - A Coruña,SPAIN - Huelva,Collision - With other ship,,,No
2011-06-22,High sea - Within EEZ,Spain,Spain - CIAIM,397/2011,Less Serious,36°51.45' N,7°15.5' W,No,03:24,0,0,,Finished,Yes,Spain - Estrecho,,Material damage,No,No,No,Ship - Over side,Fishing - Shooting/hauling fishing gear,0,0,No routeing system,Transit,No,,ABUELA MARIANA,Fishing vessel - Trawler,SPAIN - Isla Cristina,SPAIN - Isla Cristina,Collision - With other ship,,,No
2011-06-20,Internal waters - Port area,Sweden,Sweden - SHK,687/2011,Serious,58°38.3' N,16°16' E,No,13:00,,,SWEDEN - Norrkoping,Not Investigated,Yes,Sweden,,Material damage,No,Yes,No,Cargo and tank areas - Tanks - Ballast tank,Normal service - Ballasting,0.05,0,No routeing system,Arrival,,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,SWEDEN - Norrkoping,SWEDEN - Norrkoping,Damage / loss of equipment,,,No
2011-06-27,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,430/2011,Less Serious,36°51' S,174°51' E,No,18:25,0,1,UNITED KINGDOM - Aultbea,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Accommodation - Cabin space - crew,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Only passenger - International,NEW ZEALAND - Auckland,AUSTRALIA - Sydney,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,Unknown
2011-06-27,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,430/2011,Less Serious,36°51' S,174°51' E,No,18:25,0,1,UNITED KINGDOM - Aultbea,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Accommodation - Cabin space - crew,Normal service - Alongside,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Only passenger - International,NEW ZEALAND - Auckland,AUSTRALIA - Sydney,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,11/0912/MAIBUK,Less Serious,40°43' N,74°0' W,No,14:45,0,1,UNITED STATES - US - New York,Not Investigated,Yes,,,No damage,No,No,No,Accommodation - Cabin space - passengers,Normal service - Alongside,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Only passenger - International,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,Unknown
2011-06-17,High sea - Within EEZ,France,France - BEAmer,1196/2013,Serious,50°27' N,7°31' W,No,11:30,0,0,,Finished,Yes,France - SRR CORSEN,,Material damage,No,No,No,Engine department - Engine room,Fishing - Towing fishing gear,0,0,No routeing system,Mid-water,No,,Chephren,Fishing vessel - Trawler - Stern,FRANCE - Loctudy,FRANCE - Loctudy,Fire/Explosion - Fire,,,No
2011-06-17,Territorial sea,United Kingdom,United Kingdom - MAIB,11/0826/MAIBUK,Marine incident,51°26.7' N,3°9.8' W,No,18:09,0,0,,Not Investigated,Yes,United Kingdom - Wales,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Fire/Explosion,,,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - Berthing,0,0,Pilotage area,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - Berthing,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - In passage,0,0,Pilotage area,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Other space,Normal service - Berthing,0,0,Pilotage area,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Other space,Normal service - Berthing,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Other space,Normal service - In passage,0,0,Pilotage area,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-07-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,470/2011,Marine incident,54°41' N,5°54.5' W,No,15:48,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Bridge - Other space,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Belfast,UNITED KINGDOM - Belfast,,Other,Accident,Unknown
2011-06-22,High sea - n/a,United Kingdom,United Kingdom - MAIB,11/0861/MAIBUK,Marine incident,34°44' N,25°27' E,No,22:05,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Loss of control,,,Unknown
2011-06-21,Territorial sea,United Kingdom,United Kingdom - MAIB,447/2011,Marine incident,31°52.5' N,34°30' E,No,18:40,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,ISRAEL - Ashdod,NETHERLANDS - Amsterdam,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Gaseous state - vaporisation; aerosol formation; gas formation,Accident,Unknown
2011-06-21,Territorial sea,United Kingdom,United Kingdom - MAIB,447/2011,Marine incident,31°52.5' N,34°30' E,No,18:40,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Emergency,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,ISRAEL - Ashdod,NETHERLANDS - Amsterdam,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Gaseous state - vaporisation; aerosol formation; gas formation,Accident,Unknown
2011-06-21,Territorial sea,United Kingdom,United Kingdom - MAIB,447/2011,Marine incident,31°52.5' N,34°30' E,No,18:40,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,ISRAEL - Ashdod,NETHERLANDS - Amsterdam,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Gaseous state - vaporisation; aerosol formation; gas formation,Accident,Unknown
2011-06-21,Territorial sea,United Kingdom,United Kingdom - MAIB,447/2011,Marine incident,31°52.5' N,34°30' E,No,18:40,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Emergency,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - General Cargo,ISRAEL - Ashdod,NETHERLANDS - Amsterdam,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Gaseous state - vaporisation; aerosol formation; gas formation,Accident,Unknown
2011-06-23,High sea - Within EEZ,Iceland,Iceland - ICETRA,2020/003533,Marine incident,65°5.465' N,22°44' W,,01:00,0,0,,Not Investigated,Yes,Iceland,,,,,,Ship - Unknown,Fishing - Fishing,,,,Mid-water,,,,Fishing vessel - Multipurpose - Other multipurpose,ICELAND - Stykkisholmur - hofn,ICELAND - Stykkisholmur - hofn,Collision - With other ship,,,No
2011-06-23,High sea - Within EEZ,Iceland,Iceland - ICETRA,2020/003533,Marine incident,65°5.465' N,22°44' W,,01:00,0,0,,Not Investigated,Yes,Iceland,,,No,No,No,Accommodation - Other,Normal service - In passage - Transitional mode,0.000,0.000,,Transit,,,,Passenger ship - Passenger and Ro-Ro cargo,ICELAND - Stykkisholmur - hofn,ICELAND - Stykkisholmur - hofn,Collision - With other ship,,,No
2011-06-26,Territorial sea,Denmark,Denmark - DMAIB,315/2013,Very serious,57°43.6' N,10°51.9' E,No,07:38,0,0,None,Finished,Yes,Denmark - Skagerrak inden for EEZ: 5745 N – Hanstholm/Lindesnes,,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,9374674,FRANK W,Cargo ship - Solid Cargo - General Cargo,NETHERLANDS - IJmuiden,SWEDEN - Halmstad,Collision - With other ship,,,No
2011-06-26,Territorial sea,Denmark,Denmark - DMAIB,315/2013,Very serious,57°43.6' N,10°51.9' E,No,07:38,0,0,None,Finished,Yes,Denmark - Skagerrak inden for EEZ: 5745 N – Hanstholm/Lindesnes,,Loss of ship - Actual loss,Yes,Yes,No,Ship - Deck - Forecastle deck,Fishing - Gutting/handling/stowing fish,0.1,0,No routeing system,Mid-water,Yes,,LILLY,Fishing vessel - Trawler,DENMARK - Skagen,DENMARK - Skagen,Collision - With other ship,,,No
2011-06-26,Territorial sea,Denmark,Denmark - DMAIB,315/2013,Very serious,57°43.6' N,10°51.9' E,No,07:38,0,0,None,Finished,Yes,Denmark - Skagerrak inden for EEZ: 5745 N – Hanstholm/Lindesnes,,Loss of ship - Actual loss,Yes,Yes,No,Ship - Deck - Forecastle deck,Normal service - In passage - Displacement mode,0.1,0,No routeing system,Mid-water,Yes,,LILLY,Fishing vessel - Trawler,DENMARK - Skagen,DENMARK - Skagen,Collision - With other ship,,,No
2011-06-26,Territorial sea,Denmark,Denmark - DMAIB,315/2013,Very serious,57°43.6' N,10°51.9' E,No,07:38,0,0,None,Finished,Yes,Denmark - Skagerrak inden for EEZ: 5745 N – Hanstholm/Lindesnes,,Loss of ship - Actual loss,Yes,Yes,No,Ship - Deck - Freeboard deck,Fishing - Gutting/handling/stowing fish,0.1,0,No routeing system,Mid-water,Yes,,LILLY,Fishing vessel - Trawler,DENMARK - Skagen,DENMARK - Skagen,Collision - With other ship,,,No
2011-06-26,Territorial sea,Denmark,Denmark - DMAIB,315/2013,Very serious,57°43.6' N,10°51.9' E,No,07:38,0,0,None,Finished,Yes,Denmark - Skagerrak inden for EEZ: 5745 N – Hanstholm/Lindesnes,,Loss of ship - Actual loss,Yes,Yes,No,Ship - Deck - Freeboard deck,Normal service - In passage - Displacement mode,0.1,0,No routeing system,Mid-water,Yes,,LILLY,Fishing vessel - Trawler,DENMARK - Skagen,DENMARK - Skagen,Collision - With other ship,,,No
2011-06-30,Territorial sea,United Kingdom,United Kingdom - MAIB,522/2011,Less Serious,58°37' N,2°37' W,No,01:48,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Engine department - Engine room,Fishing - Towing fishing gear,0,0,Unknown,Unknown,Unknown,,,Fishing vessel - Dredger,Unknown,Unknown,Loss of control - Loss of propulsion power,,,Unknown
2011-06-29,Internal waters - Port area,Spain,Spain - CIAIM,923/2011,Less Serious,36°50.01' N,2°28.05' W,No,09:05,,,SPAIN - Almería,Not Investigated,Yes,Spain - Mediterráneo - Andalucía,,No damage,No,No,No,,,,,,,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,SPAIN - Almería,SPAIN - Almería,Collision - With other ship,,,No
2011-06-29,Internal waters - Port area,Spain,Spain - CIAIM,923/2011,Less Serious,36°50.01' N,2°28.05' W,No,09:05,,,SPAIN - Almería,Not Investigated,Yes,Spain - Mediterráneo - Andalucía,,Material damage,No,No,No,Ship - Deck - Poop deck,Other,,,,,,,,Cargo ship - Solid Cargo - Container Ship,None,None,Collision - With other ship,,,No
2011-06-22,High sea - n/a,United Kingdom,United Kingdom - MAIB,11/0854/MAIBUK,Less Serious,58°1' N,18°26' E,No,17:05,0,1,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Only passenger - International,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,Unknown
2011-06-19,Territorial sea,France,France - BEAmer,1842/2012,Very serious,42°44.26' N,9°15.91' E,No,11:25,1,0,,Finished,Yes,France - SRR LA GARDE,,Material damage,No,,,Ship - Deck - Other,Sailing - Close reaching,,,No routeing system,,n/a,9094755,ALLURES,Recreational craft - Sailboat (aux. motor),FRANCE - St Florent,FRANCE - Ile Rousse,Damage / loss of equipment,,,n/a
2011-06-22,Territorial sea,United Kingdom,United Kingdom - MAIB,11/0847/MAIBUK,Less Serious,50°47' N,1°17' W,No,01:30,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Contact - Floating object,,,Unknown
2011-06-22,Territorial sea,United Kingdom,United Kingdom - MAIB,11/0847/MAIBUK,Less Serious,50°47' N,1°17' W,No,01:30,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Contact,,,Unknown
2011-06-22,Territorial sea,United Kingdom,United Kingdom - MAIB,11/0847/MAIBUK,Less Serious,50°47' N,1°17' W,No,01:30,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Bridge - Other space,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Contact - Floating object,,,Unknown
2011-06-22,Territorial sea,United Kingdom,United Kingdom - MAIB,11/0847/MAIBUK,Less Serious,50°47' N,1°17' W,No,01:30,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Bridge - Other space,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Contact,,,Unknown
2011-06-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,425/2011,Marine incident,54°36' N,5°56' W,No,21:40,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Cargo and tank areas - Vehicle cargo space,Normal service - Alongside,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Belfast,Unknown,Fire/Explosion - Fire,,,Unknown
2011-06-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,425/2011,Marine incident,54°36' N,5°56' W,No,21:40,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Cargo and tank areas - Vehicle cargo space,Normal service - Loading,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Belfast,Unknown,Fire/Explosion - Fire,,,Unknown
2011-06-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,425/2011,Marine incident,54°36' N,5°56' W,No,21:40,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Ship - Unknown,Normal service - Alongside,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Belfast,Unknown,Fire/Explosion - Fire,,,Unknown
2011-06-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,425/2011,Marine incident,54°36' N,5°56' W,No,21:40,0,0,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,No damage,No,No,No,Ship - Unknown,Normal service - Loading,0,0,Unknown,Unknown,Unknown,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Belfast,Unknown,Fire/Explosion - Fire,,,Unknown
2011-06-18,High sea - n/a,United Kingdom,United Kingdom - MAIB,521/2011,Marine incident,48°50.3' N,170°40.5' E,No,16:10,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Deck - Boat deck,Normal service,0,0,No routeing system,Unknown,Unknown,,,Cargo ship - Solid Cargo - Container Ship,KOREA; REPUBLIC OF - Busan (ex Pusan),UNITED STATES - US - Los Angeles,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,Unknown
2011-06-18,High sea - n/a,United Kingdom,United Kingdom - MAIB,521/2011,Marine incident,48°50.3' N,170°40.5' E,No,16:10,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Deck - Boat deck,Normal service,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - Container Ship,KOREA; REPUBLIC OF - Busan (ex Pusan),UNITED STATES - US - Los Angeles,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,Unknown
2011-06-18,High sea - n/a,United Kingdom,United Kingdom - MAIB,521/2011,Marine incident,48°50.3' N,170°40.5' E,No,16:10,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Deck - Boat deck,Normal service - In passage,0,0,No routeing system,Unknown,Unknown,,,Cargo ship - Solid Cargo - Container Ship,KOREA; REPUBLIC OF - Busan (ex Pusan),UNITED STATES - US - Los Angeles,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,Unknown
2011-06-18,High sea - n/a,United Kingdom,United Kingdom - MAIB,521/2011,Marine incident,48°50.3' N,170°40.5' E,No,16:10,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Deck - Boat deck,Normal service - In passage,0,0,Unknown,Unknown,Unknown,,,Cargo ship - Solid Cargo - Container Ship,KOREA; REPUBLIC OF - Busan (ex Pusan),UNITED STATES - US - Los Angeles,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,Unknown
