Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2020-08-09,Internal waters - Port area,Greece,Greece - HBMCI,2020/007185,Less Serious,37°56.261' N,21°8.942' E,No,18:12,0,1,GREECE - Kyllini,Not Investigated,Yes,Greece - South Ionio,,,,No,No,Ship - Other,Normal service - Embarking/disembarking people,0.000,0.000,,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Zakynthos,GREECE - Kyllini,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2020-11-22,Internal waters - Archipelago fairway,Cyprus,Cyprus - MAIC,2021/003574,Less Serious,61°0' N,21°7.61' E,,17:33,0,0,,Not Investigated,Yes,,,,No,No,No,Ship - Forecastle,Normal service - Berthing,0.000,0.000,,Arrival,,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Kaskinen (Kasko),Unknown,Damage / loss of equipment,,,No
2020-08-27,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,2020/005491,Marine incident,53°42' N,0°46' W,,00:00,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,,,Ship - Other,Unknown,,,Unknown,Mid-water,,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2020-12-03,High sea - Within EEZ,Malta,Malta - MSIU,2021/000222,Less Serious,36°22.63' N,14°53.4' E,No,16:15,0,0,,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Bridge - Wheelhouse,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,FRANCE - Fos-sur-Mer,ITALY - Ravenna,Damage / loss of equipment,,,No
2020-08-11,Internal waters - Port area,Greece,Greece - HBMCI,2020/005716,Less Serious,37°6.365' N,25°22.278' E,No,12:57,0,0,GREECE - Naxos,Not Investigated,Yes,Greece - SouthEast Aegean,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Stern,Normal service - Open/close door; hatches; etc.,0.000,0.000,,Departure,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,GREECE - Naxos,GREECE - Mykonos,Damage / loss of equipment,,,No
2020-10-19,Inland waters - Channel,Lithuania,Lithuania - TAITS,2020/006626,Less Serious,55°43.1' N,21°6.3' E,,21:25,0,0,LITHUANIA - Klaipeda,Not Investigated,Yes,Lithuania,,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,,Arrival,,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,ESTONIA - Vene-Balti Sadam,LITHUANIA - Klaipeda,Loss of control - Loss of electrical power,,,Unknown
2020-10-27,Territorial sea,France,France - BEAmer,2020/006791,Serious,47°33.2' N,3°1.5' W,,06:28,0,0,,Not Investigated,Yes,,,,No,No,No,Ship - Propeller/rudder/thruster,Fishing - Fishing,0.000,0.000,,Mid-water,,,,Fishing vessel - Multipurpose - Other multipurpose,FRANCE - Auray,FRANCE - Auray,Loss of control - Loss of propulsion power,,,No
2020-09-01,Internal waters - Channel; river,Malta,Malta - MSIU,2020/006229,Less Serious,0°23.326' S,51°9.005' W,No,14:51,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Keel,Normal service - Under pilotage,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,BRAZIL - Macapa,BRAZIL - Manaus,Grounding/stranding - Power,,,No
2020-09-01,Internal waters - Channel; river,Malta,Malta - MSIU,2020/006229,Less Serious,0°23.326' S,51°9.005' W,No,14:51,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Keel,Normal service - In passage - Displacement mode,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,BRAZIL - Macapa,BRAZIL - Manaus,Grounding/stranding - Power,,,No
2020-11-11,Territorial sea,Netherlands,Netherlands - DSB,2021/001533,Serious,53°18.293' N,4°27.491' E,,09:00,0,0,,Not Investigated,Yes,Netherlands - Noordzee,,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0.000,0.000,,Transit,,,,Fishing vessel,Unknown,Unknown,Contact - Floating object - Other,,,No
2020-11-11,Territorial sea,Netherlands,Netherlands - DSB,2021/001533,Serious,53°18.293' N,4°27.491' E,,09:00,0,0,,Not Investigated,Yes,Netherlands - Noordzee,,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0.000,0.000,,Transit,,,,Fishing vessel,Unknown,Unknown,Grounding/stranding - Power,,,No
2020-11-20,Internal waters - Port area,Cyprus,Cyprus - MAIC,2021/003604,Less Serious,10°39.11' N,103°30.47' E,,05:30,0,0,,Not Investigated,Yes,,,,No,No,No,Ship - Forecastle,Normal service - Alongside,0.000,0.000,Pilotage area,Arrival,,,,Cargo ship - Solid Cargo - Container Ship,CHINA - Shanghai,JAPAN - Yokohama,Damage / loss of equipment,,,No
2020-10-02,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2020/006476,Marine incident,50°39' N,1°47' W,,08:00,0,0,UNITED KINGDOM - Poole,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Deck - Other,Normal service - Alongside,0,0,Unknown,Anchored or alongside,No,,,Passenger ship - Only passenger,UNITED KINGDOM - Poole,UNITED KINGDOM - Poole,Damage / loss of equipment,,,No
2020-10-17,High sea - Outside EEZ,France,France - BEAmer,2020/007011,Serious,4°38' N,57°39' E,,08:20,0,0,,Not Investigated,Yes,,,,,No,No,Cargo and tank areas - Cargo hold,Fishing - Fishing,0.000,0.000,,Transit,,,,Fishing vessel,AUSTRALIA - Port Victoria,SEYCHELLES - Port Victoria,,Other,Accident,
2020-09-01,Territorial sea,Portugal,Portugal - GAMA,2020/006023,Serious,45°13.291' N,7°59.456' W,No,08:40,0,0,,Not Investigated,Yes,Spain - Atlántico - Cantabria,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Ferrol,SPAIN - Ferrol,Fire/Explosion - Explosion,,,No
2020-09-01,Territorial sea,Portugal,Portugal - GAMA,2020/006023,Serious,45°13.291' N,7°59.456' W,No,08:40,0,0,,Not Investigated,Yes,Spain - Atlántico - Cantabria,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,SPAIN - Ferrol,SPAIN - Ferrol,Fire/Explosion - Fire,,,No
2020-11-07,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2020/007219,Less Serious,,,,07:25,0,1,,Not Investigated,Yes,,,,,,,Accommodation - Galley spaces,Normal service - In passage - Displacement mode,,,,Arrival,,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Moss,NORWAY - Horten,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2020-08-29,Territorial sea,United Kingdom,United Kingdom - MAIB,2020/005591,Less Serious,1°40.6' N,104°34.3' E,,18:15,0,1,,Not Investigated,Yes,,,No damage,No,No,No,Accommodation - Galley spaces,Normal service - At anchor,0.000,0.000,No routeing system,Anchored or alongside,,,,Passenger ship - Only passenger,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2020-08-24,Internal waters - Port area,Cyprus,Cyprus - MAIC,2020/006021,Less Serious,52°4.43' N,4°17.19' E,,14:30,0,0,NETHERLANDS - Terneuzen,Not Investigated,Yes,,,,No,No,No,Ship - Quarter - Aft - Port - Above the waterline,Normal service - Alongside,0.000,0.000,No routeing system,Arrival,,,,Cargo ship - Liquid Cargo - Chemical tanker,FINLAND - Raahe (Brahestad),BELGIUM - Gent (Ghent),Collision - With other ship,,,No
2020-08-24,Internal waters - Port area,Cyprus,Cyprus - MAIC,2020/006021,Less Serious,52°4.43' N,4°17.19' E,,14:30,0,0,NETHERLANDS - Terneuzen,Not Investigated,Yes,,,,No,No,No,Ship - Quarter - Aft - Port - Above the waterline,Normal service - Alongside,0.000,0.000,No routeing system,Arrival,,,,Cargo ship - Liquid Cargo - Chemical tanker,FINLAND - Raahe (Brahestad),BELGIUM - Gent (Ghent),Collision - Ship not underway,,,No
2020-08-17,Internal waters - Port area,Greece,Greece - HBMCI,2020/006030,Serious,37°19.431' N,26°32.688' E,No,10:10,0,0,GREECE - Patmos,Not Investigated,Yes,Greece - Samos Sea,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Berthing,0.000,0.000,,Arrival,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,GREECE - Lipsoi,GREECE - Patmos,Damage / loss of equipment,,,No
2020-10-09,Internal waters - Port area,Cyprus,Cyprus - MAIC,2020/007133,Less Serious,54°32' N,18°32' E,No,23:20,0,1,POLAND - Gdynia,Not Investigated,Yes,,,,No,No,No,Ship - Deck - Open deck,Normal service - Loading - Shore-to-ship,0.000,0.000,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - General Cargo,Unknown,POLAND - Gdynia,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2020-10-05,High sea - Within EEZ,Malta,Malta - MSIU,2020/006464,Less Serious,50°55.8' N,6°0.3' W,No,10:30,0,0,,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Engine department - Auxiliary engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,IRELAND - Dublin; Dublin,BELGIUM - Zeebrugge,Loss of control - Loss of electrical power,,,No
2020-12-09,Territorial sea,Malta,Malta - MSIU,2020/008179,Less Serious,37°4.55' N,23°12.47' E,No,16:49,0,0,,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Accommodation - Gymnasium,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Passenger ship - Only passenger - International,ITALY - Taranto,GREECE - Piraeus,Fire/Explosion - Fire,,,No
2020-12-09,Territorial sea,Malta,Malta - MSIU,2020/008179,Less Serious,37°4.55' N,23°12.47' E,No,16:49,0,0,,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Accommodation - Gymnasium,Special service - Idle; off-hire,0.000,0.000,No routeing system,Transit,No,,,Passenger ship - Only passenger - International,ITALY - Taranto,GREECE - Piraeus,Fire/Explosion - Fire,,,No
2020-11-22,Territorial sea,France,France - BEAmer,2020/007473,Serious,49°48' N,0°22.52' W,,14:05,0,0,,Not Investigated,Yes,,,,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,,Transit,,,,Fishing vessel - Trawler - Stern,FRANCE - Cherbourg,FRANCE - Cherbourg,Loss of control - Loss of propulsion power,,,No
2020-08-13,Territorial sea,Germany,Germany - BSU,2020/006572,Less Serious,54°14.2' N,12°3.7' E,,14:46,0,3,,Finished,Yes,Germany - Ostsee / Mecklenburger Bucht,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,In a traffic lane,Transit,No,9587855,BERLIN,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,DENMARK - Gedser,GERMANY - Rostock,Fire/Explosion - Fire,,,No
2020-10-27,High sea - Within EEZ,Cyprus,Cyprus - MAIC,2021/000008,Less Serious,31°34.333' N,122°26.418' E,,10:30,0,1,,Not Investigated,Yes,,,,No,No,No,Engine department - Auxiliary engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,,,,Cargo ship - Solid Cargo - Container Ship,CHINA (HONG KONG S.A.R) - Hong Kong,CHINA - Dalian (Dairen),,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,No
2020-11-26,Territorial sea,Netherlands,Netherlands - DSB,2021/001678,Less Serious,53°13.922' N,5°14.209' E,,08:00,0,0,,Not Investigated,Yes,Netherlands - Waddenzee,,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,,Transit,,,,Passenger ship - Passenger and Ro-Ro cargo,NETHERLANDS - Harlingen,NETHERLANDS - Vlieland,Fire/Explosion - Fire,,,No
2020-11-26,Internal waters - Port area,Netherlands,Netherlands - DSB,2021/001685,Less Serious,51°53.848' N,4°20.966' E,,12:00,0,0,NETHERLANDS - Rotterdam,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0.000,0.000,,Transit,,,,Cargo ship - Solid Cargo - General Cargo,NETHERLANDS - Rotterdam,Unknown,Grounding/stranding - Power,,,No
2020-10-07,Territorial sea,France,France - BEAmer,2020/007013,Very serious,43°23.9' N,4°59' E,,21:40,0,4,,Finished,Yes,,,Loss of ship - Constructive loss,Yes,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0,,Mid-water,,,CB20,Service ship - Other,FRANCE - Port-de-Bouc,FRANCE - Port-de-Bouc,Collision - With other ship,,,No
2020-10-07,Territorial sea,France,France - BEAmer,2020/007013,Very serious,43°23.9' N,4°59' E,,21:40,0,4,,Finished,Yes,,,,No,n/a,No,Bridge - Other space,Normal service - In passage - Displacement mode,,,,Mid-water,,,La Cassidaigne,Service ship - Offshore supply ship,FRANCE - Port-de-Bouc,FRANCE - Port-de-Bouc,Collision - With other ship,,,No
2020-09-27,High sea - Within EEZ,Belgium,Belgium - FEBIMA,2020/006158,Less Serious,51°19' N,2°47' E,,16:10,0,0,,Not Investigated,Yes,,,,No,No,No,Ship - Bow - Starboard - Below the waterline,Unknown,0.000,0.000,,Unknown,,,,Service ship,BELGIUM - Oostende (Ostend),BELGIUM - Oostende (Ostend),Damage / loss of equipment,,,No
2020-09-25,Territorial sea,France,France - BEAmer,2020/006151,Less Serious,45°10' N,1°19' W,,15:36,0,1,,Not Investigated,Yes,France - SRR ETEL,,,,No,No,Ship - Deck - Freeboard deck,Fishing - Fishing,0.000,0.000,,Mid-water,,,,Fishing vessel - Gillnetter,Unknown,FRANCE - Le Verdon-sur-Mer,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - on the same level,Accident,
2020-08-21,Territorial sea,Portugal,Portugal - GAMA,2020/005405,Less Serious,52°4.18' N,6°38.53' W,,19:08,0,0,,Not Investigated,Yes,Ireland,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Cargo and tank areas - Tanks - Double bottom tanks,Normal service - In passage - Displacement mode,0.000,0.000,Recommended route,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,IRELAND - Dublin; Dublin,IRELAND - Waterford; Waterford,Grounding/stranding - Power,,,No
2020-09-07,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2020/006607,Marine incident,55°32' N,4°40' W,,22:00,0,0,UNITED KINGDOM - Troon,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,Pilotage area,Unknown,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Loss of control - Loss of electrical power,,,No
2020-12-11,Territorial sea,Spain,Spain - CIAIM,2020/008087,Serious,39°34' N,3°34.4' E,No,16:45,0,0,,Not Investigated,Yes,Spain - Baleares,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Other,SPAIN - Other,Loss of control - Loss of propulsion power,,,No
2020-11-30,High sea - Within EEZ,Iceland,Iceland - ICETRA,2021/001477,Serious,60°46' N,6°36' W,,01:00,0,1,,Not Investigated,Yes,Denmark - Farvandet omkring Færøerne,,,,No,No,Ship - Deck - Working deck (fishing boat),Fishing - Fishing,0.000,0.000,,Mid-water,,,,Fishing vessel,ICELAND - Vestmannaeyjar - hofn,FAROE ISLANDS - Fuglafjordur,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of animal,Accident,
2020-08-12,Territorial sea,France,France - BEAmer,2020/005250,Less Serious,43°41.2' N,1°44.1' W,,08:52,0,0,,Not Investigated,Yes,France - SRR ETEL,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,,Mid-water,,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,FRANCE - Bayonne,Damage / loss of equipment,,,No
2020-10-25,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2020/006929,Less Serious,,,,19:55,0,1,,Not Investigated,Yes,,,,,,,Engine department - Steering gear room,Normal service - In passage - Non-displacement mode,,,,Mid-water,,,,Passenger ship - Only passenger,NORWAY - Hammerfest,NORWAY - Other,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2020-08-17,Internal waters - Port area,Italy,Italy - DIGIFEMA,2020/006269,Less Serious,42°9.047' N,11°43.065' E,,08:55,0,0,ITALY - Civitavecchia,Not Investigated,Yes,Italy - Civitavecchia,,,No,No,No,Cargo and tank areas - Other,Normal service - Manoeuvring,0.000,0.000,,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,ITALY - Civitavecchia,ITALY - Civitavecchia,Contact - Shore object,,,No
2020-12-12,High sea - Within EEZ,Ireland,Ireland - MCIB,2021/002885,Serious,53°41' N,13°54' W,,17:30,0,0,,Not Investigated,Yes,Ireland,,,,No,No,Bridge - Wheelhouse,Fishing - Fishing,0.000,0.000,,Mid-water,,,,Fishing vessel,Unknown,IRELAND - Castletownbere; Castletownbere,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2020-10-25,Territorial sea,France,France - BEAmer,2020/006766,Serious,50°32' N,1°13' E,,13:10,0,1,,Not Investigated,Yes,,,,,No,No,Ship - Deck - Working deck (fishing boat),Fishing - Fishing,0.000,0.000,,Mid-water,,,,Fishing vessel - Seiner - Danish seiner,FRANCE - Boulogne-sur-Mer,FRANCE - Boulogne-sur-Mer,,Slipping - Stumbling and falling - Fall of persons - Other,Accident,
2020-08-14,Internal waters - Port area,Italy,Italy - DIGIFEMA,2020/006371,Less Serious,41°12' N,9°26' E,,22:20,0,0,ITALY - La Maddalena,Not Investigated,Yes,Italy - La Maddalena,,No damage,No,No,No,Ship - Other,Other,0.000,0.000,,Transit,No,,,Inland waterway vessel - Passenger,ITALY - La Maddalena,ITALY - La Maddalena,Grounding/stranding - Drift,,,No
2020-10-12,Territorial sea,France,France - BEAmer,2020/006541,Serious,42°32.62' N,3°8.22' E,,15:15,0,0,,Not Investigated,Yes,France - SRR LA GARDE,,,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,,Unknown,,,,Fishing vessel - Trawler - Other trawler,FRANCE - Port-Vendres,FRANCE - Port-Vendres,Loss of control - Loss of propulsion power,,,No
2020-11-20,High sea - Within EEZ,France,France - BEAmer,2020/007354,Serious,47°16' N,5°44' W,,13:21,0,0,,Not Investigated,Yes,,,,,No,No,Ship - Deck - Freeboard deck,Fishing - Fishing,0.000,0.000,,Transit,,,,Fishing vessel - Potter,FRANCE - Guilvinec,FRANCE - Guilvinec,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2020-10-01,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2020/006248,Marine incident,53°41.886' N,0°52.116' W,,18:10,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0.000,0.000,Unknown,Unknown,,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Contact - Shore object,,,No
2020-11-05,Internal waters - Port area,Greece,Greece - HBMCI,2020/007221,Less Serious,36°26.744' N,28°13.876' E,,11:25,0,0,,Not Investigated,Yes,Greece - Rodos Sea,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Gangway,Normal service - In passage - Non-displacement mode,0.000,0.000,,Arrival,,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,GREECE - Megisti (Kastellorizon) Island,GREECE - Rhodes,Damage / loss of equipment,,,No
2020-12-08,High sea - Within EEZ,France,France - BEAmer,2020/008119,Less Serious,46°25.9' N,2°12.16' W,,06:00,0,0,,Not Investigated,Yes,France - SRR ETEL,,,No,No,No,Ship - Unknown,Fishing - Fishing,0.000,0.000,,Mid-water,,,,Fishing vessel,FRANCE - Les Sables-d'Olonne,FRANCE - Les Sables-d'Olonne,Flooding/Foundering - Flooding - Progressive,,,No
2020-12-08,Internal waters - Port area,Spain,Spain - CIAIM,2020/008125,Less Serious,43°28.47' N,8°14.53' W,On person(s) - Injury,19:00,0,1,SPAIN - Ferrol,Not Investigated,Yes,Spain - Atlántico - Galicia,,Minor damage (less than material damage),No,No,No,Ship - Bow - Port - Above the waterline,Normal service - In passage - Displacement mode,0,0,,Departure,No,,,Fishing vessel - Other,SPAIN - Ferrol,SPAIN - Ferrol,Collision - With other ship,,,No
2020-12-08,Internal waters - Port area,Spain,Spain - CIAIM,2020/008125,Less Serious,43°28.47' N,8°14.53' W,On person(s) - Injury,19:00,0,1,SPAIN - Ferrol,Not Investigated,Yes,Spain - Atlántico - Galicia,,No damage,No,No,No,,,,,,Arrival,No,,,Service ship - Other,SPAIN - Ferrol,SPAIN - Ferrol,Collision - With other ship,,,No
