Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2018-08-28,Territorial sea,United Kingdom,United Kingdom - MAIB,2019/000124,Marine incident,51°12.878' N,4°6.574' W,,12:00,0,0,,Not Investigated,Yes,United Kingdom - England,,,,No,No,Ship - Over side - Port - Above the waterline,Normal service - In passage - Displacement mode,0.000,0.000,,,,,,Passenger ship - Only passenger - Port or internal waters,Unknown,Unknown,Contact - Floating object - Other,,,No
2018-10-19,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,2018/0001662,Less Serious,32°27' S,157°32' E,,15:10,0,1,,Not Investigated,Yes,,,,,,,Accommodation - Other,Normal service - In passage - Displacement mode,,,No routeing system,Unknown,,,,Passenger ship - Only passenger,AUSTRALIA - Sydney,AUSTRALIA - Other,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,No
2018-08-31,High sea - n/a,Cyprus,Cyprus - MAIC,2018/0001573,Less Serious,34°44' S,168°7' W,,23:34,0,0,,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,,No,No,Ship - Forecastle,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,,,,Cargo ship - Solid Cargo - Container Ship,NEW ZEALAND - Tauranga,PANAMA - Balboa,Damage / loss of equipment,,,No
2018-09-02,Internal waters - Port area,Malta,Malta - MSIU,2019/001840,Less Serious,31°27.31' N,31°46.18' E,No,22:25,0,0,EGYPT - Damietta,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Deck - Freeboard deck,Normal service - Loading - Shore-to-ship,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Bulk Carrier,TUNISIA - Rades/Tunis,EGYPT - Damietta,Damage / loss of equipment,,,No
2018-09-02,Internal waters - Port area,Malta,Malta - MSIU,2019/001840,Less Serious,31°27.31' N,31°46.18' E,No,22:25,0,0,EGYPT - Damietta,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Deck - Freeboard deck,Normal service - Alongside,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Bulk Carrier,TUNISIA - Rades/Tunis,EGYPT - Damietta,Damage / loss of equipment,,,No
2018-09-02,Internal waters - Port area,Malta,Malta - MSIU,2019/001840,Less Serious,31°27.31' N,31°46.18' E,No,22:25,0,0,EGYPT - Damietta,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Deck - Freeboard deck,Normal service - Moored,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Bulk Carrier,TUNISIA - Rades/Tunis,EGYPT - Damietta,Damage / loss of equipment,,,No
2018-10-24,Internal waters - Port area,Spain,Spain - CIAIM,2018/002819,Serious,28°8.49' N,15°24.79' W,Material damage - With operational consequences,14:21,0,0,SPAIN - Las Palmas,Not Investigated,Yes,Spain - Canarias,,Material damage - Affecting marine infrastructure or other ship,No,No,No,Ship - Forecastle,Normal service - Manoeuvring,0.000,0.000,No routeing system,Arrival,No,,,Cargo ship - Liquid Cargo - Chemical tanker,SPAIN - Algeciras,SPAIN - Las Palmas,Contact - Shore object,,,No
2018-10-12,Territorial sea,France,France - BEAmer,2018/0001404,Serious,45°59' N,1°33' W,,15:52,0,1,,Not Investigated,Yes,France - SRR ETEL,,No damage,n/a,No,No,Ship - Deck - Boat deck,Fishing - Fishing,0.000,0.000,No routeing system,Transit,,,,Fishing vessel - Trawler - Stern,FRANCE - La Rochelle,FRANCE - La Rochelle,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2018-11-16,Internal waters - Port area,Spain,Spain - CIAIM,2018/002352,Serious,39°25.99' N,0°19.41' W,Material damage - Without operational consequences,10:50,0,0,SPAIN - Valencia,Not Investigated,Yes,Spain - Mediterráneo - Valencia,,Material damage - Affecting structural integrity of the ship,No,No,No,Ship - Quarter - Bow - Starboard - Above the waterline,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,SPAIN - Valencia,SPAIN - Valencia,Contact - Shore object,,,No
2018-11-02,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,2018/0002009,Less Serious,58°24' N,0°7.4' W,,05:20,0,0,,Not Investigated,Yes,,,No damage,,,,Ship - Deck - Boat deck,Other,,,,,,,,Service ship - Special purpose ship,UNITED KINGDOM - Aberdeen,UNITED KINGDOM - Peterhead,Fire/Explosion - Fire,,,No
2018-11-09,Internal waters - Port area,Malta,Malta - MSIU,2018/002461,Less Serious,8°47.69' S,13°14.73' E,Material damage - Without operational consequences,05:45,0,0,ANGOLA - Luanda,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Over side - Starboard - Above the waterline,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,FRANCE - La Pallice,ANGOLA - Luanda,Contact - Shore object,,,No
2018-11-09,Internal waters - Port area,Malta,Malta - MSIU,2018/002461,Less Serious,8°47.69' S,13°14.73' E,Material damage - Without operational consequences,05:45,0,0,ANGOLA - Luanda,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Over side - Starboard - Above the waterline,Normal service - Under pilotage,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,FRANCE - La Pallice,ANGOLA - Luanda,Contact - Shore object,,,No
2018-11-09,Internal waters - Port area,Malta,Malta - MSIU,2018/002461,Less Serious,8°47.69' S,13°14.73' E,Material damage - Without operational consequences,05:45,0,0,ANGOLA - Luanda,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Over side - Starboard - Above the waterline,Normal service - Berthing,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,FRANCE - La Pallice,ANGOLA - Luanda,Contact - Shore object,,,No
2018-11-08,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,2018/0002107,Less Serious,31°17.4' N,132°56.4' E,,06:30,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Main deck,Unknown,,,,,,,,Passenger ship - Only passenger,JAPAN - Osaka,JAPAN - Kuroshima;  Okinawa,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2018-09-06,Internal waters - Port area,Netherlands,Netherlands - DSB,2018/0001618,Less Serious,52°24.221' N,4°52.923' E,,12:23,0,0,NETHERLANDS - Amsterdam,Not Investigated,Yes,,,,,No,No,Cargo and tank areas - Tanks - Bunker tank,Normal service - Alongside,0.000,0.000,,Anchored or alongside,,,,Passenger ship - Only passenger - International,NETHERLANDS - Amsterdam,NETHERLANDS - Amsterdam,Loss of control - Loss of containment,,,Unknown
2018-11-28,Territorial sea,Norway,Norway - NSIA,2018/003125,Very serious,59°25' N,5°0' E,,17:00,0,0,,Finished,Yes,Norway - Rogaland,,Loss of ship - Actual loss,Yes,No,No,Ship - Unknown,Normal service - In passage - Transitional mode,,0,No routeing system,Mid-water,n/a,9782405,Astrid Sofie,Fishing vessel,NORWAY - Egersund,NORWAY - Haugesund,Fire/Explosion - Fire,,,No
2018-09-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/000803,Less Serious,50°53' N,1°23' W,No,01:15,0,0,UNITED KINGDOM - Southampton,Not Investigated,Yes,United Kingdom - England,,No damage,No,,,Ship - Other,Normal service - Manoeuvring,,,Pilotage area,Unknown,,,,Cargo ship - Solid Cargo - Container Ship,UNITED KINGDOM - Southampton,Unknown,Collision - With other ship,,,No
2018-09-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/000803,Less Serious,50°53' N,1°23' W,No,01:15,0,0,UNITED KINGDOM - Southampton,Not Investigated,Yes,United Kingdom - England,,Material damage - Affecting marine infrastructure or other ship,No,,,Ship - Deck - Other,Special service - Towing/pushing,,,Pilotage area,Departure,n/a,,,Service ship - Tug (Towing/Pushing),UNITED KINGDOM - Southampton,UNITED KINGDOM - Southampton,Collision - With other ship,,,No
2018-09-25,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/000803,Less Serious,50°53' N,1°23' W,No,01:15,0,0,UNITED KINGDOM - Southampton,Not Investigated,Yes,United Kingdom - England,,Material damage - Affecting marine infrastructure or other ship,No,,,Ship - Deck - Other,Special service - Towing/pushing,,,Pilotage area,Departure,n/a,,,Service ship - Tug (Towing/Pushing),UNITED KINGDOM - Southampton,UNITED KINGDOM - Southampton,Contact - Floating object,,,No
2018-09-04,Inland waters - River,United Kingdom,United Kingdom - MAIB,2018/000423,Less Serious,51°29.627' N,0°1.895' E,,19:30,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Boat deck,Normal service - In passage - Transitional mode,,,No routeing system,Unknown,,,,Passenger ship - Passenger and Ro-Ro cargo - Port or internal waters,UNITED KINGDOM - Woolwich,UNITED KINGDOM - Woolwich,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2018-11-05,Internal waters - Port area,Portugal,Portugal - GAMA,2018/0002004,Serious,41°10.905' N,8°42.235' W,Material damage - With operational consequences,08:10,0,0,PORTUGAL - Leixoes,Not Investigated,Yes,Portugal - Leixões,,No damage,No,No,Yes,Ship - Deck - Boat deck,Normal service - Alongside,0,0.005,Pilotage area,Anchored or alongside,Yes,,,Cargo ship - Solid Cargo - Container Ship,SPAIN - Algeciras,PORTUGAL - Leixoes,Loss of control - Loss of containment,,,No
2018-11-20,Internal waters - Port area,Netherlands,Netherlands - DSB,2018/002745,Serious,51°30.345' N,0°5.85' W,,12:00,0,0,UNITED KINGDOM - London,Not Investigated,Yes,,,,,No,No,Ship - Deck - Boat deck,Normal service - Maintenance,0.000,0.000,,Anchored or alongside,,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - London,NETHERLANDS - Amsterdam,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - on the same level,Accident,n/a
2018-09-02,Territorial sea,Norway,Norway - NSIA,2018/000694,Marine incident,68°0' N,14°14' E,,18:50,0,0,,Not Investigated,Yes,Norway - Nordland,,No damage,,,,Engine department - Engine room,Unknown,,,No routeing system,Mid-water,,,,Cargo ship - Solid Cargo - General Cargo,NORWAY - Kobbevag,NORWAY - Bodo,Loss of control - Loss of propulsion power,,,No
2018-10-23,Territorial sea,Denmark,Denmark - DMAIB,2019/000140,Less Serious,54°58.4' N,10°28.7' E,,20:20,0,0,,Not Investigated,Yes,,,,,No,No,Ship - Quarter - Aft - Starboard - Below the waterline,Normal service - Manoeuvring,0.000,0.000,,,,,,Passenger ship - Passenger and general cargo - Domestic - Class A,DENMARK - Svendborg,DENMARK - Aeroskoebing,Grounding/stranding - Drift,,,No
2018-09-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/000781,Marine incident,53°24' N,2°58' W,No,16:30,0,0,UNITED KINGDOM - Liverpool,Not Investigated,Yes,United Kingdom - England,,No damage,No,,,Ship - Other,Special service - Towing/pushing,,,Pilotage area,Departure,,,,Inland waterway vessel - Tug,UNITED KINGDOM - Liverpool,UNITED KINGDOM - Liverpool,Damage / loss of equipment,,,No
2018-09-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/000781,Marine incident,53°24' N,2°58' W,No,16:30,0,0,UNITED KINGDOM - Liverpool,Not Investigated,Yes,United Kingdom - England,,No damage,No,,,Pump room - Other,Normal service - Manoeuvring,,,Pilotage area,Departure,,,,Cargo ship - Solid Cargo - Container Ship,UNITED KINGDOM - Liverpool,Unknown,Damage / loss of equipment,,,No
2018-09-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/000781,Marine incident,53°24' N,2°58' W,No,16:30,0,0,UNITED KINGDOM - Liverpool,Not Investigated,Yes,United Kingdom - England,,No damage,No,,,Ship - Other,Special service - Towing/pushing,,,Pilotage area,Departure,,,,Service ship - Tug (Towing/Pushing),UNITED KINGDOM - Liverpool,UNITED KINGDOM - Liverpool,,,,No
2018-10-28,Territorial sea,Denmark,Denmark - DMA,2019/003179,Serious,70°40.3' N,62°7.2' W,,13:00,0,0,,Not Investigated,Yes,,,,,No,No,Ship - Bow - Port - Above the waterline,Normal service - Alongside,0.000,0.000,,,,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2018-12-04,Internal waters - Port area,Sweden,Sweden - SHK,2019/001653,Serious,57°41.25' N,11°52.33' E,,13:00,0,1,SWEDEN - Goteborg,Not Investigated,Yes,Sweden - Göta älv/Trollhätte kanal,,,,No,No,Accommodation - Cabin space - passengers,Normal service - Alongside,0.000,0.000,,Anchored or alongside,,,,Passenger ship - Only passenger - Port or internal waters,SWEDEN - Goteborg,SWEDEN - Goteborg,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2018-12-04,Internal waters - Port area,Sweden,Sweden - SHK,2019/001653,Serious,57°41.25' N,11°52.33' E,,13:00,0,1,SWEDEN - Goteborg,Not Investigated,Yes,Sweden - Göta älv/Trollhätte kanal,,,,No,No,Accommodation - Cabin space - passengers,Normal service - Maintenance,0.000,0.000,,Anchored or alongside,,,,Passenger ship - Only passenger - Port or internal waters,SWEDEN - Goteborg,SWEDEN - Goteborg,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2018-08-27,Internal waters - Port area,Greece,Greece - HBMCI,2018/0002093,Less Serious,37°54.409' N,20°42.554' E,No,17:20,0,0,GREECE - Other,Not Investigated,Yes,Greece - South Ionio,,No damage,No,No,No,Ship - Quarter - Bow - Port - Above the waterline,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Zakynthos,GREECE - Zakynthos,Collision - Ship not underway,,,No
2018-08-27,Internal waters - Port area,Greece,Greece - HBMCI,2018/0002093,Less Serious,37°54.409' N,20°42.554' E,No,17:20,0,0,GREECE - Other,Not Investigated,Yes,Greece - South Ionio,,Minor damage (less than material damage),No,No,No,Ship - Bow - Port - Above the waterline,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Recreational craft - Sailboat (aux. motor),GREECE - Zakynthos,GREECE - Zakynthos,Collision - With other ship,,,No
2018-10-24,Territorial sea,Norway,Norway - NSIA,2018/002290,Less Serious,,,,12:00,0,1,,Not Investigated,Yes,Norway - Sogn og Fjordane,,,,,,Ship - Deck - Poop deck,Normal service - Berthing,,,,,,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,NORWAY - Floro,NORWAY - Kristiansund,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2018-09-06,Internal waters - Port area,Cyprus,Cyprus - MAIC,2018/0001550,Serious,34°59' N,32°41' E,,15:30,0,0,,Not Investigated,Yes,,,Material damage - Affecting structural integrity of the ship,No,No,No,Ship - Quarter - Bow - Starboard - Below the waterline,Normal service - Anchoring,0.000,0.000,No routeing system,Arrival,,,,Passenger ship - Only passenger - Domestic - Class A,CYPRUS - Pafos,CYPRUS - Other,Grounding/stranding - Drift,,,No
2018-09-04,Internal waters - Port area,Germany,Germany - BSU,2019/000066,Less Serious,53°53.259' N,9°10.811' E,,14:00,0,0,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - Elbe / Hafen,,,,No,No,Ship - Unknown,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Southampton,GERMANY - Brunsbuttel,Collision - Ship not underway,,,No
2018-09-04,Internal waters - Port area,Germany,Germany - BSU,2019/000066,Less Serious,53°53.259' N,9°10.811' E,,14:00,0,0,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - Elbe / Hafen,,,,,,Ship - Unknown,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Cargo ship - Solid Cargo - Bulk Carrier,Unknown,Unknown,Collision - With other ship,,,No
2018-10-08,Territorial sea,Malta,Malta - MSIU,2018/0002087,Very serious,54°18.9' N,164°26.9' W,No,12:45,1,0,,Finished,Yes,,,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,9343974,MAERSK JAIPUR,Cargo ship - Solid Cargo - Container Ship,UNITED STATES - US - Kodiak,UNITED STATES - US - Dutch Harbor,Loss of control - Loss of containment,,,No
2018-09-07,High sea - Within EEZ,Malta,Malta - MSIU,2018/0001070,Less Serious,44°8.2' N,8°50.2' E,No,00:10,0,0,,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,ITALY - Livorno (Leghorn),ITALY - Savona,Damage / loss of equipment,,,No
2018-10-09,Internal waters - Port area,Cyprus,Cyprus - MAIC,2018/0001884,Serious,59°53' N,30°9' E,No,09:48,0,0,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Auxiliary engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Container Ship,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),GERMANY - Bremen,Damage / loss of equipment,,,No
2018-09-21,High sea - n/a,Cyprus,Cyprus - MAIC,2018/0001624,Less Serious,33°0' N,14°57' E,No,06:45,0,0,,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,,No,No,Ship - Deck - Bridge deck,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,LIBYAN ARAB JAMAHIRIYA - Misurata,MALTA - Marsaxlokk,Damage / loss of equipment,,,No
2018-11-21,Territorial sea,France,France - BEAmer,2018/002427,Serious,47°22' N,3°24.4' W,,22:43,0,0,,Not Investigated,Yes,,,,No,No,No,Ship - Deck - Boat deck,Fishing - Fishing,0.000,0.000,No routeing system,Transit,,,,Fishing vessel - Trawler - Beam,FRANCE - Lorient,FRANCE - Lorient,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2018-10-25,Territorial sea,Greece,Greece - HBMCI,2018/0001815,Less Serious,38°19.724' N,24°56.008' E,Material damage - With operational consequences,07:00,0,0,,Not Investigated,Yes,Greece - Central Aegean,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Non-displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - Bulk Carrier,ITALY - Other,RUSSIAN FEDERATION - Tuapse,Loss of control - Loss of propulsion power,,,No
2018-09-26,High sea - Outside EEZ,Denmark,Denmark - DMAIB,2019/000317,Very serious,9°46.8' N,86°54.2' W,No,14:40,0,0,,Not Investigated,Yes,,,Loss of ship - Actual loss,Yes,No,,Ship - Amidships,Fishing - Fishing,,,,,,,,Fishing vessel - Liner,,,Collision - With other ship,,,No
2018-09-26,High sea - Outside EEZ,Denmark,Denmark - DMAIB,2019/000317,Very serious,9°46.8' N,86°54.2' W,No,14:40,0,0,,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0.000,,,No,,,Cargo ship - Solid Cargo - Container Ship,PANAMA - Balboa,MEXICO - Lazaro Cardenas,Collision - With other ship,,,No
2018-09-16,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,2018/000498,Less Serious,21°4.6' S,168°7.5' E,No,21:30,0,1,,Not Investigated,Yes,,,No damage,No,,,Accommodation - Theatre,Normal service - In passage - Displacement mode,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger,Unknown,Unknown,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,No
2018-11-20,Internal waters - Port area,Denmark,Denmark - DMAIB,2019/000465,Serious,54°56.583' N,10°15.508' E,No,06:04,0,0,DENMARK - Soby Havn,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Bow - Port - Below the waterline,Normal service - Manoeuvring,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,DENMARK - Faaborg,DENMARK - Soby Havn,Contact - Shore object,,,No
2018-10-28,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,2018/0001944,Less Serious,54°24' N,5°54' W,,04:35,0,1,UNITED KINGDOM - Belfast,Not Investigated,Yes,United Kingdom - Northern Ireland,,,No,,,Ship - Deck - Boat deck,Normal service - Alongside,,,Unknown,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2018-10-15,Internal waters - Port area,Cyprus,Cyprus - MAIC,2018/002631,Serious,57°24' N,21°32' E,No,09:20,0,0,LATVIA - Ventspils,Not Investigated,Yes,Latvia,,Material damage - Affecting structural integrity of the ship,No,No,No,Ship - Keel,Special service - Dredging,0.000,0.000,No routeing system,Anchored or alongside,,,,Service ship - Dredger,LATVIA - Ventspils,LATVIA - Ventspils,Grounding/stranding - Drift,,,No
2018-11-14,Internal waters - Port area,Ireland,Ireland - MCIB,2019/002758,Very serious,53°20.4' N,6°12.4' W,No,08:15,1,0,IRELAND - Dublin Marine Terminal LTD; Dublin,To be decided,Yes,Ireland,,,No,No,No,Ship - Deck - Accommodation (outside accommodation spaces),Normal service - Alongside,,,,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,NETHERLANDS - Rotterdam,IRELAND - Dublin Marine Terminal LTD; Dublin,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2018-11-18,Internal waters - Port area,Greece,Greece - HBMCI,2018/002783,Less Serious,40°51.665' N,24°41.918' E,No,17:27,0,0,,Not Investigated,Yes,Greece - Thrakico,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Thasos,GREECE - Keramoti,Loss of control - Loss of propulsion power,,,No
2018-11-02,Internal waters - Port area,Portugal,Portugal - GAMA,2018/002174,Less Serious,25°22.2' N,55°22.33' E,No,18:55,0,0,UNITED ARAB EMIRATES - Mina Khalid,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Deck - Open deck,Normal service - Alongside,0,0,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Barge,UNITED ARAB EMIRATES - Mina Khalid,UNITED ARAB EMIRATES - Mina Khalid,Collision - Ship not underway,,,No
2018-11-02,Internal waters - Port area,Portugal,Portugal - GAMA,2018/002174,Less Serious,25°22.2' N,55°22.33' E,No,18:55,0,0,UNITED ARAB EMIRATES - Mina Khalid,Not Investigated,Yes,,,Minor damage (less than material damage),No,No,No,Ship - Bow - Starboard - Above the waterline,Normal service - Under pilotage,,,Pilotage area,,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED ARAB EMIRATES - Mina Khalid,Unknown,Collision - With other ship,,,No
2018-09-07,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,2018/000290,Less Serious,50°23' N,125°48.6' W,,20:15,0,1,None,Not Investigated,Yes,,,,,,,Accommodation - Theatre,Normal service - In passage - Displacement mode,,,Pilotage area,Mid-water,,,,Passenger ship - Only passenger - Domestic - Class A,UNITED STATES - US - Ketchikan,CANADA - Vancouver,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2018-10-02,Internal waters - Port area,Cyprus,Cyprus - MAIC,2018/0001832,Less Serious,29°36' N,94°58' W,,08:12,0,0,UNITED STATES - US - Houston,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Container Ship,UNITED STATES - US - Houston,UNITED STATES - US - Mobile,Damage / loss of equipment,,,No
2018-12-04,High sea - Within EEZ,Malta,Malta - MSIU,2019/000075,Less Serious,42°35.4' N,8°25.2' E,No,02:18,0,0,,Not Investigated,Yes,,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,ITALY - Porto Torres,ITALY - Genoa,Damage / loss of equipment,,,No
2018-09-26,Internal waters - Port area,Greece,Greece - HBMCI,2018/000933,Less Serious,37°56.554' N,23°38.184' E,No,21:15,0,0,GREECE - Piraeus,Not Investigated,Yes,Greece - Saronicos,,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Serifos,GREECE - Piraeus,Loss of control - Loss of propulsion power,,,No
2018-10-08,Internal waters - Port area,Italy,Italy - DIGIFEMA,2018/003022,Serious,38°47.959' N,15°14.426' E,,18:45,0,1,ITALY - Stromboli,Not Investigated,Yes,Italy - Milazzo,,,No,No,No,Engine department - Auxiliary engine room,Normal service - Manoeuvring,0.000,0.000,Unknown,Unknown,,,,Passenger ship - Only passenger - Domestic - Class A,ITALY - Vibo Valentia,ITALY - Stromboli,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Breakage; bursting - causing splinters (wood; glass; metal; stone; plastic; others),Accident,No
2018-09-05,Internal waters - Channel; river,Croatia,Croatia - AIN,2018/000926,Very serious,44°0.6' N,15°11.9' E,No,12:45,0,0,,Finished,Yes,Croatia,,Loss of ship - Constructive loss,No,No,n/a,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0,No routeing system,Mid-water,n/a,,Arkaj,Fishing vessel - Seiner - Purse seiner,CROATIA - Sali,CROATIA - Lamjane,Loss of control - Loss of propulsion power,,,Unknown
2018-09-05,Internal waters - Channel; river,Croatia,Croatia - AIN,2018/000926,Very serious,44°0.6' N,15°11.9' E,No,12:45,0,0,,Finished,Yes,Croatia,,Loss of ship - Constructive loss,No,No,n/a,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0,No routeing system,Mid-water,n/a,,Arkaj,Fishing vessel - Seiner - Purse seiner,CROATIA - Sali,CROATIA - Lamjane,Loss of control - Loss of directional control,,,Unknown
