Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2013-12-03,High sea,Norway,Norway - NMD,2265/2013,Less Serious,73°33.99' N,31°27.99' E,No,09:45,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Boat deck,Fishing,,,,Mid-water,,,,Fishing vessel,NORWAY - Vardo,NORWAY - Vardo,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,
2013-11-27,Internal waters,Norway,Norway - NMD,2076/2013,Less Serious,64°30.871' N,11°15.746' E,No,17:06,0,0,,Not Investigated,Yes,Norway - Nord-Trøndelag,,Material damage,No,No,No,,Normal service - Anchoring,0,0,No routeing system,Mid-water,Unknown,,,Cargo ship - Solid Cargo - General Cargo,RUSSIAN FEDERATION - Arkhangelsk,ITALY - Ancona,Grounding/stranding - Drift,,,No
2013-11-25,Territorial sea,Spain,Spain - CIAIM,2262/2013,Serious,43°23.36' N,8°23.97' W,No,21:30,0,0,,Finished,Yes,Spain - Atlántico - Galicia,,Material damage,No,Yes,No,Cargo and tank areas - Tanks - Bunker tank,Sailing - Close reaching,0.5,0,No routeing system,Arrival,No,9338448,NUEVO MUGARDOS,Fishing vessel - Dredger,SPAIN - A Coruña,SPAIN - A Coruña,Grounding/stranding - Power,,,No
2013-10-03,Territorial sea,Poland,Poland - PKBWM,4044/2015,Less Serious,54°32.02' N,18°50.05' E,No,19:45,0,0,,Not Investigated,Yes,Poland,,,No,No,No,Ship - Unknown,Normal service - In passage,0,0,In a traffic lane,Unknown,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LPG,Unknown,Unknown,Loss of control - Loss of directional control,,,No
2013-09-08,Territorial sea,United Kingdom,United Kingdom - MAIB,13/1200/MAIBUK,Less Serious,50°46' N,1°5' W,No,14:32,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Inland waterway vessel - Passenger,UNITED KINGDOM - Portsmouth,UNITED KINGDOM - Portsmouth,Loss of control - Loss of directional control,,,No
2013-11-02,Territorial sea,Greece,Greece - HBMCI,545/2014,Very serious,35°52.4' N,26°50.2' E,No,02:30,1,0,,Finished,Yes,Greece - East Cretan,,Loss of ship - Actual loss,Yes,Yes,No,Cargo and tank areas - Cargo hold,Other,0.05,0,No routeing system,Transit,No,6727296,STELLA,Cargo ship - Solid Cargo - General Cargo,TURKEY - Aliaga,CYPRUS - Other,Grounding/stranding - Power,,,No
2013-12-02,High sea - Outside EEZ,Greece,Greece - HBMCI,2458/2018,Very serious,10°57' N,103°11' E,No,08:00,1,0,None,Finished,Yes,,,No damage,No,No,No,Ship - Deck - Freeboard deck,Normal service - In passage - Non-displacement mode,0,0,Unknown,Mid-water,No,9588483,LOS ANGELES,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - Long Beach,CHILE - Other,Damage / loss of equipment,,,No
2013-09-08,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/1054/MAIBUK,Less Serious,20°18' S,149°19.8' E,No,14:33,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - Bulk Carrier,AUSTRALIA - Weipa,AUSTRALIA - Gladstone,Loss of control - Loss of propulsion power,,,No
2013-08-31,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,13/1062/MAIBUK,Less Serious,41°0' N,179°0' W,No,15:40,0,1,,Not Investigated,Yes,,,,n/a,No,No,Ship - Deck - Other,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,KOREA; REPUBLIC OF - Other,UNITED STATES - US - Tacoma,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,Unknown
2013-08-21,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0977/MAIBUK,Less Serious,53°26.6' N,3°36.7' W,No,19:49,0,1,,Not Investigated,Yes,United Kingdom - Wales,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,Unknown,Mid-water,No,,,Service ship - Other,UNITED KINGDOM - Birkenhead,UNITED KINGDOM - Birkenhead,Fire/Explosion - Fire,,,No
2013-10-11,Inland waters - River,Denmark,Denmark - DMAIB,62/2014,Serious,29°45.45' N,95°5.1' W,No,09:32,0,0,UNITED STATES - US - Houston,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Liquid Cargo - Chemical tanker,UNITED STATES - US - Houston,UNITED STATES - US - Houston,Grounding/stranding - Drift,,,No
2013-09-03,Territorial sea,France,France - BEAmer,1285/2013,Less Serious,48°24.57' N,4°57.23' W,No,10:30,0,0,FRANCE - Ile Molene,Finished,Yes,France - SRR CORSEN,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,9588134,FROMVEUR II,Passenger ship - Passenger and general cargo - Class B,FRANCE - Brest,FRANCE - Ile Molene,Grounding/stranding - Power,,,n/a
2013-09-03,Territorial sea,France,France - BEAmer,1285/2013,Less Serious,48°24.57' N,4°57.23' W,No,10:30,0,0,FRANCE - Ile Molene,Finished,Yes,France - SRR CORSEN,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,9588134,FROMVEUR II,Passenger ship - Passenger and general cargo - Class B,FRANCE - Brest,FRANCE - Ile Molene,Flooding/Foundering - Flooding,,,n/a
2013-09-03,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/1031/MAIBUK,Less Serious,57°0.03' N,5°49.05' W,No,08:46,0,1,UNITED KINGDOM - Mallaig,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - Alongside,0,0,No routeing system,Arrival,n/a,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Stornoway,UNITED KINGDOM - Mallaig,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2013-11-07,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/1287/MAIBUK,Marine incident,59°22.09' N,1°3.02' W,No,06:37,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,UNITED KINGDOM - Peterhead,UNITED KINGDOM - Peterhead,Flooding/Foundering - Flooding - Progressive,,,No
2013-11-07,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/1287/MAIBUK,Marine incident,59°22.09' N,1°3.02' W,No,06:37,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,UNITED KINGDOM - Peterhead,UNITED KINGDOM - Peterhead,Flooding/Foundering - Flooding - Progressive,,,No
2013-11-25,Internal waters - Port area,Lithuania,Lithuania - TAITS,433/2014,Very serious,59°43.8' N,19°8' E,No,11:55,1,0,SWEDEN - Kapellskar,Finished,Yes,Sweden,,,,,,Accommodation - Elevator/Lift,Normal service - Berthing,,,No routeing system,Arrival,,8917390,Patria Seaways,Passenger ship - Passenger and Ro-Ro cargo - International,ESTONIA - Paldiski,SWEDEN - Kapellskar,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of machine (including unwanted start-up) or of the material being worked by the machine,Accident,No
2013-11-26,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/1361/MAIBUK,Less Serious,53°22.09' N,3°0.06' W,No,17:45,0,0,UNITED KINGDOM - Birkenhead,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Service ship - Other,UNITED KINGDOM - Liverpool,UNITED KINGDOM - Liverpool,Flooding/Foundering - Flooding - Progressive,,,No
2013-10-11,Internal waters - Port area,Malta,Malta - MSIU,1653/2013,Serious,25°21.84' N,55°22.05' E,No,19:50,0,0,UNITED ARAB EMIRATES - Sharjah,Not Investigated,Yes,,,No damage,No,No,Yes,,Normal service - Alongside,0,,Pilotage area,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,OMAN - Sohar,UNITED ARAB EMIRATES - Sharjah,Loss of control - Loss of containment,,,No
2013-12-03,Territorial sea,Norway,Norway - NSIA,2124/2013,Serious,67°39' N,14°33' E,No,23:30,0,0,,Not Investigated,Yes,Norway - Nordland,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Cargo ship - Solid Cargo - General Cargo,NORWAY - Bodo,NORWAY - Bodo,Loss of control - Loss of propulsion power,,,No
2013-08-31,Internal waters - Port area,Germany,Germany - BSU,1256/2013,Less Serious,53°41.985' N,7°9.718' E,Material damage,06:50,0,0,GERMANY - Norderney,Not Investigated,Yes,Germany - Nordsee / ostfriesische Inseln,,No damage,No,No,No,Ship - Other,Other,0,0,In a traffic lane,Departure,No,,,Service ship - Research ship,GERMANY - Norderney,GERMANY - Steenodde; Amrum,Contact - Shore object,,,No
2013-10-21,Territorial sea,Latvia,Latvia - TAIIB,1657/2013,Less Serious,56°31.89' N,20°57.05' E,No,12:20,0,0,LATVIA - Liepaja,Not Investigated,Yes,Latvia,,,No,No,No,Bridge - Wheelhouse,Normal service - In passage - Displacement mode,0,0,Deep-water route,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,NETHERLANDS - Rotterdam,LATVIA - Liepaja,Grounding/stranding - Power,,,No
2013-08-27,Internal waters - Port area,Germany,Germany - BSU,1252/2013,Less Serious,54°22.098' N,10°8.378' E,Material damage,22:15,0,0,GERMANY - Holtenau,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,No,Ship - Bulbous,Normal service - Under pilotage,0,0,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LATVIA - Riga,BELGIUM - Willebroek,Loss of control - Loss of propulsion power,,,No
2013-08-27,Internal waters - Port area,Germany,Germany - BSU,1252/2013,Less Serious,54°22.098' N,10°8.378' E,Material damage,22:15,0,0,GERMANY - Holtenau,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,No,Ship - Bulbous,Normal service - Under pilotage,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LATVIA - Riga,BELGIUM - Willebroek,Loss of control - Loss of propulsion power,,,No
2013-08-27,Internal waters - Port area,Germany,Germany - BSU,1252/2013,Less Serious,54°22.098' N,10°8.378' E,Material damage,22:15,0,0,GERMANY - Holtenau,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LATVIA - Riga,BELGIUM - Willebroek,Loss of control - Loss of propulsion power,,,No
2013-08-27,Internal waters - Port area,Germany,Germany - BSU,1252/2013,Less Serious,54°22.098' N,10°8.378' E,Material damage,22:15,0,0,GERMANY - Holtenau,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LATVIA - Riga,BELGIUM - Willebroek,Loss of control - Loss of propulsion power,,,No
2013-08-27,Internal waters - Port area,Germany,Germany - BSU,1252/2013,Less Serious,54°22.098' N,10°8.378' E,Material damage,22:15,0,0,GERMANY - Holtenau,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LATVIA - Riga,BELGIUM - Willebroek,Loss of control - Loss of propulsion power,,,No
2013-08-27,Internal waters - Port area,Germany,Germany - BSU,1252/2013,Less Serious,54°22.098' N,10°8.378' E,Material damage,22:15,0,0,GERMANY - Holtenau,Not Investigated,Yes,Germany - NOK / Schleuse Kiel-Holtenau,,Material damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,LATVIA - Riga,BELGIUM - Willebroek,Loss of control - Loss of propulsion power,,,No
2013-11-05,Territorial sea,United Kingdom,United Kingdom - MAIB,13/1274/MAIBUK,Marine incident,57°56.17' N,5°15.91' W,No,02:28,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,Unknown,UNITED KINGDOM - Ullapool,Loss of control - Loss of propulsion power,,,No
2013-08-18,High sea - Within EEZ,Norway,Norway - NMD,197/2014,Less Serious,,,No,17:30,0,1,,Not Investigated,Yes,Norway - Møre og Romsdal,,,,,,Ship,Normal service,,,,Unknown,,,,Service ship,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2013-11-20,Territorial sea,Norway,Norway - NMD,321/2014,Less Serious,61°52.1' N,5°19.22' E,No,23:15,0,0,,Not Investigated,Yes,Norway - Møre og Romsdal,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - In passage - Displacement mode,0,0,No routeing system,Unknown,No,,,Cargo ship - Solid Cargo - Bulk Carrier,Unknown,Unknown,Grounding/stranding,,,No
2013-11-14,Internal waters - Port area,Netherlands,Netherlands - DSB,2313/2013,Serious,22°57.065' S,14°29.729' E,No,17:30,0,1,NAMIBIA - Walvis Bay,Not Investigated,Yes,,,,,,,Cargo and tank areas - Cargo hold,Normal service - Unloading,,,,Anchored or alongside,,,,Fishing vessel - Trawler,NAMIBIA - Walvis Bay,NAMIBIA - Walvis Bay,,Body movement without any physical stress (generally leading to an external injury) - Other group 60 type Deviations not listed above,Accident,
2013-12-08,Internal waters - Channel; river,Germany,Germany - BSU,359/2014,Less Serious,53°54.005' N,9°9.259' E,No,23:33,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,,Material damage,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,Inshore traffic zone,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Valkom (Valko),UNITED KINGDOM - Shoreham,Collision - Ship not underway,,,No
2013-12-08,Internal waters - Channel; river,Germany,Germany - BSU,359/2014,Less Serious,53°54.005' N,9°9.259' E,No,23:33,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,Inshore traffic zone,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Valkom (Valko),UNITED KINGDOM - Shoreham,Collision - Ship not underway,,,No
2013-12-08,Internal waters - Channel; river,Germany,Germany - BSU,359/2014,Less Serious,53°54.005' N,9°9.259' E,No,23:33,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,,Material damage,No,No,No,Cargo and tank areas - Open deck cargo space,Special service - Transfer of cargo,0,0,Inshore traffic zone,Anchored or alongside,No,,,Service ship - Tug (Towing/Pushing),POLAND - Szczecin,NETHERLANDS - Harlingen,Collision - With other ship,,,No
2013-12-08,Internal waters - Channel; river,Germany,Germany - BSU,359/2014,Less Serious,53°54.005' N,9°9.259' E,No,23:33,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Brunsbüttel - Breiholz,,Material damage,No,No,No,Cargo and tank areas - Open deck cargo space,Normal service - Alongside,0,0,Inshore traffic zone,Anchored or alongside,No,,,Service ship - Tug (Towing/Pushing),POLAND - Szczecin,NETHERLANDS - Harlingen,Collision - With other ship,,,No
2013-09-16,Internal waters - Archipelago fairway,Italy,Italy - DIGIFEMA,2196/2013,Serious,42°7.412' N,15°29.651' E,No,17:00,0,0,ITALY - Tremiti,Not Investigated,Yes,Italy - Termoli,,Material damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,Unknown,Arrival,n/a,,,Passenger ship - Only passenger,ITALY - Termoli,ITALY - Tremiti,Contact - Shore object,,,No
2013-10-11,Internal waters - Port area,Germany,Germany - BSU,1601/2013,Less Serious,53°52.046' N,8°42.559' E,Material damage,22:16,0,0,GERMANY - Cuxhaven,Not Investigated,Yes,Germany - Elbe / Hafen,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Departure,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,GERMANY - Cuxhaven,Unknown,Contact - Shore object,,,No
2013-10-11,Internal waters - Port area,Germany,Germany - BSU,1601/2013,Less Serious,53°52.046' N,8°42.559' E,Material damage,22:16,0,0,GERMANY - Cuxhaven,Not Investigated,Yes,Germany - Elbe / Hafen,,Material damage,No,No,No,Ship - Deck - Forecastle deck,Normal service - Manoeuvring,0,0,In a traffic lane,Departure,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,GERMANY - Cuxhaven,Unknown,Contact - Shore object,,,No
2013-10-24,Internal waters - Port area,Cyprus,Cyprus - MAIC,2333/2013,Serious,34°40' N,33°5' E,No,16:00,0,1,CYPRUS - Lemesos Port - New (Limassol),Not Investigated,Yes,,,,,,,Ship - Deck - Boat deck,Normal service - Alongside,,,,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of machine (including unwanted start-up) or of the material being worked by the machine,Accident,
2013-08-23,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0982/MAIBUK,Less Serious,51°30' N,0°5' W,No,11:30,0,0,UNITED KINGDOM - London,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Special service - Under tow/push,0,0,No routeing system,Mid-water,No,,,Inland waterway vessel - Passenger,UNITED KINGDOM - London,UNITED KINGDOM - London,Collision - Ship not underway,,,No
2013-08-23,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0982/MAIBUK,Less Serious,51°30' N,0°5' W,No,11:30,0,0,UNITED KINGDOM - London,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Barge,UNITED KINGDOM - London,UNITED KINGDOM - London,Collision - With other ship,,,No
2013-10-20,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/1258/MAIBUK,Less Serious,53°44' N,0°20' W,No,10:30,0,1,UNITED KINGDOM - Hull,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Hull,UNITED KINGDOM - Hull,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2013-08-18,Territorial sea,Norway,Norway - NMD,1784/2013,Less Serious,66°7.42' N,12°39.3' E,No,16:02,0,0,,Not Investigated,Yes,Norway - Nordland,,Material damage,No,No,No,,Normal service - Manoeuvring,0,0,No routeing system,Transit,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,NORWAY - Sandnessjoen,NORWAY - Donna,Grounding/stranding - Power,,,No
2013-10-07,Territorial sea,United Kingdom,United Kingdom - MAIB,13/1292/MAIBUK,Marine incident,50°58.06' N,1°38.3' E,No,04:00,0,0,,Not Investigated,Yes,France,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Dover,FRANCE - Calais,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Pulverulent material - smoke generation; dust/particles in suspension/emission of,Accident,No
2013-08-12,Territorial sea,Luxembourg,Luxembourg - AET,1208/2013,Serious,51°28.04' N,2°56.52' E,No,02:00,0,1,,Not Investigated,Yes,Belgium,,,,,,Engine department - Engine room,Normal service - In passage,,,,Mid-water,,,,Service ship - Special purpose ship,BELGIUM - Zeebrugge,BELGIUM - Zeebrugge,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2013-10-21,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/1275/MAIBUK,Less Serious,51°30' N,0°5' W,No,15:45,0,1,UNITED KINGDOM - London,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Deck - Freeboard deck,Normal service - Alongside,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Barge,UNITED KINGDOM - London,UNITED KINGDOM - London,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,No
2013-09-04,High sea - Outside EEZ,United Kingdom,United Kingdom - MAIB,13/1060/MAIBUK,Less Serious,25°17.4' S,157°24.5' E,No,12:00,0,1,,Not Investigated,Yes,,,,n/a,No,No,Accommodation - Cabin space - passengers,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Passenger ship - Only passenger - International,AUSTRALIA - Brisbane,NEW CALEDONIA - Noumea,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,Unknown
2013-09-22,Territorial sea,United Kingdom,United Kingdom - MAIB,13/1095/MAIBUK,Marine incident,53°23.5' N,4°48.9' W,No,21:39,0,0,,Not Investigated,Yes,United Kingdom - Wales,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,In a traffic lane,Mid-water,No,,,Service ship - Research ship,UNITED KINGDOM - Other,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2013-11-11,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/1331/MAIBUK,Less Serious,50°48.52' N,1°5.65' W,No,09:50,0,1,UNITED KINGDOM - Portsmouth,Not Investigated,Yes,United Kingdom - England,,,n/a,No,No,Ship - Deck - Forecastle deck,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Other,UNITED KINGDOM - Portsmouth,UNITED KINGDOM - Portsmouth,,Body movement under or with physical stress (generally leading to an internal injury) - Pushing; pulling,Accident,No
2013-08-26,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/0996/MAIBUK,Less Serious,54°9.3' N,4°13.6' W,No,09:07,0,1,,Not Investigated,Yes,,,,No,No,No,Ship - Deck - Freeboard deck,Fishing - Gutting/handling/stowing fish,0,0,No routeing system,Mid-water,n/a,,,Fishing vessel,UNITED KINGDOM - Kirkcudbright,UNITED KINGDOM - Kirkcudbright,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,No
2013-12-03,Internal waters - Port area,Italy,Italy - DIGIFEMA,2147/2013,Serious,40°19.933' N,16°48.957' E,No,00:58,0,0,ITALY - Taranto,Not Investigated,Yes,Italy - Taranto,,Material damage,No,No,No,Ship - Other,Fishing - Fishing,0,0,Unknown,Transit,No,,,Fishing vessel - Trawler - Stern,ITALY - Taranto,ITALY - Taranto,Flooding/Foundering - Flooding - Progressive,,,No
2013-10-04,Internal waters - Port area,Sweden,Sweden - SHK,2367/2013,Serious,57°6.781' N,12°14.282' E,No,19:40,0,0,None,Not Investigated,Yes,Sweden - Morups Tånge - Tistlarna,,No damage,No,No,No,Engine department - Steering gear room,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,SWEDEN - Varberg,Loss of control - Loss of propulsion power,,,No
2013-10-04,Internal waters - Port area,Sweden,Sweden - SHK,2367/2013,Serious,57°6.781' N,12°14.282' E,No,19:40,0,0,None,Not Investigated,Yes,Sweden - Morups Tånge - Tistlarna,,No damage,No,No,No,Engine department - Steering gear room,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,SWEDEN - Varberg,Loss of control - Loss of propulsion power,,,No
2013-10-09,Territorial sea,Netherlands,Netherlands - DSB,2272/2013,Less Serious,52°33.878' N,4°35.254' E,No,20:00,0,0,,Not Investigated,Yes,Netherlands - Noordzee,,,,,,Ship - Over side,Sailing,,,,Mid-water,,,,Service ship - Special purpose ship,NETHERLANDS - Den Helder,NETHERLANDS - Den Helder,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,
2013-11-29,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/1372/MAIBUK,Marine incident,53°19' N,4°36' W,No,10:01,0,0,UNITED KINGDOM - Holyhead,Not Investigated,Yes,United Kingdom - Wales,,No damage,No,No,No,Cargo and tank areas - Vehicle cargo space,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Holyhead,IRELAND - Dublin; Dublin,Fire/Explosion - Fire,,,No
2013-08-30,Territorial sea,Italy,Italy - DIGIFEMA,1607/2014,Serious,40°6' N,15°11' E,No,14:32,0,1,None,Not Investigated,Yes,Italy - Salerno,,,,,,Ship - Forecastle,Fishing - Fishing,,,Unknown,Transit,,,,Fishing vessel - Trawler - Stern,ITALY - Salerno,ITALY - Salerno,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2013-08-29,Territorial sea,Norway,Norway - NSIA,285/2014,Serious,69°39.482' N,18°59.186' E,No,13:50,0,0,,Not Investigated,Yes,Norway - Troms,,No damage,No,Yes,No,Cargo and tank areas - Tanks - Bunker tank,Normal service - Maintenance,0.05,0,No routeing system,Unknown,No,,,Fishing vessel,Unknown,Unknown,Loss of control - Loss of containment,,,No
2013-11-22,High sea - Within EEZ,Spain,Spain - CIAIM,2142/2013,Very serious,37°57.28' N,12°9.28' W,No,10:55,0,0,,Finished,Yes,Portugal,,Loss of ship - Actual loss,Yes,No,No,Engine department - Engine room,Fishing - Shooting/hauling fishing gear,0,0,No routeing system,Transit,Yes,,GHANDHI,Fishing vessel - Liner,SPAIN - Vigo,SPAIN - Vigo,Flooding/Foundering - Flooding - Massive,,,No
2013-11-22,High sea - Within EEZ,Spain,Spain - CIAIM,2142/2013,Very serious,37°57.28' N,12°9.28' W,No,10:55,0,0,,Finished,Yes,Portugal,,Loss of ship - Actual loss,Yes,No,No,Engine department - Engine room,Fishing - Shooting/hauling fishing gear,0,0,No routeing system,Transit,Yes,,GHANDHI,Fishing vessel - Liner,SPAIN - Vigo,SPAIN - Vigo,Flooding/Foundering - Foundering,,,No
