Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2025-03-31,Inland waters - Other,Poland,Poland - PKBWM,2025/008184,Serious,53°40.7' N,14°30.8' E,,20:35,0,0,,Ongoing,Yes,,0,,No,No,No,Ship - Hull - Above waterline,Normal service - In passage - Displacement mode,0.000,0.000,Pilotage area,Arrival,No,,,Inland waterway vessel - Passenger,GERMANY - Wolgast,POLAND - Swinoujscie,Collision - With other ship,,,No
2025-03-31,Inland waters - Other,Poland,Poland - PKBWM,2025/008184,Serious,53°40.7' N,14°30.8' E,,20:35,0,0,,Ongoing,Yes,,0,,,,,,Normal service - In passage - Displacement mode,,,,Arrival,,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,POLAND - Swinoujscie,POLAND - Szczecin,Collision - With other ship,,,No
2025-06-04,High sea - Within EEZ,France,France - BEAmer,2025/003517,Serious,46°49' N,4°28.7' W,,17:00,0,0,,Not Investigated,Yes,France - SRR ETEL,0,,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Multipurpose,FRANCE - Bayonne,FRANCE - Le Guilvinec,Loss of control - Loss of propulsion power,,,No
2025-05-17,High sea - Within EEZ,Ireland,Ireland - MCIB,2025/004424,Marine incident,52°3.13' N,10°48' W,,07:59,0,0,,Not Investigated,Yes,Ireland,0,,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,Unknown,Mid-water,No,,,Fishing vessel,Unknown,Unknown,Grounding/stranding - Power,,,No
2025-01-29,Internal waters - Port area,Norway,Norway - NSIA,2025/001684,Less Serious,51°17.769' N,4°19.931' E,,23:57,0,0,,Not Investigated,Yes,,0,,No,,,N.A.,Normal service - In passage - Transitional mode,,,Unknown,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker,BELGIUM - Antwerpen,Unknown,Collision - With other ship,,,No
2025-01-29,Internal waters - Port area,Norway,Norway - NSIA,2025/001684,Less Serious,51°17.769' N,4°19.931' E,,23:57,0,0,,Not Investigated,Yes,,0,,,,,,,,,,,,,,,,,Collision - With other ship,,,No
2025-02-05,Internal waters - Port area,Slovenia,Slovenia - MID,2025/000391,Marine incident,45°34.974' N,13°39.276' E,,10:00,0,0,SLOVENIA - Koper,Not Investigated,Yes,Slovenia,0,,No,No,No,N.A.,Normal service - Manoeuvring,0.000,0.000,Crossing TSS,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,ITALY - Trieste,Loss of control - Loss of directional control,,,No
2025-02-05,Internal waters - Port area,Slovenia,Slovenia - MID,2025/000391,Marine incident,45°34.974' N,13°39.276' E,,10:00,0,0,SLOVENIA - Koper,Not Investigated,Yes,Slovenia,0,,No,No,No,N.A.,Normal service - Manoeuvring,0.000,0.000,Separation zone,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,ITALY - Trieste,Loss of control - Loss of directional control,,,No
2025-02-05,Internal waters - Port area,Slovenia,Slovenia - MID,2025/000391,Marine incident,45°34.974' N,13°39.276' E,,10:00,0,0,SLOVENIA - Koper,Not Investigated,Yes,Slovenia,0,,No,No,No,N.A.,Normal service - Manoeuvring,0.000,0.000,Precautionary area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,ITALY - Trieste,Loss of control - Loss of directional control,,,No
2025-05-22,High sea - Outside EEZ,Norway,Norway - NSIA,2025/004661,Marine incident,36°29.9' N,61°23.8' W,,04:15,0,0,,Not Investigated,Yes,,0,,No,,,N.A.,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,No,,,Passenger ship - Only passenger,BERMUDA - Other,ICELAND - Reykjavik,Contact - Floating object - Other,,,No
2025-04-19,Internal waters - Port area,Cyprus,Cyprus - MAIC,2025/004885,Less Serious,29°52.265' S,31°1.554' E,No,21:05,0,0,SOUTH AFRICA - Durban,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Ship - Hull - Above waterline,Normal service - Alongside,0.000,0.000,Unknown,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Bulk Carrier,INDIA - Krishnapatnam,SOUTH AFRICA - Durban,Contact - Shore object,,,No
2025-03-27,Internal waters - Port area,Sweden,Sweden - SHK,2025/004722,Less Serious,59°21' N,18°6.9' E,,15:44,0,1,SWEDEN - Stockholm,Not Investigated,Yes,,0,,n/a,No,No,Cargo and tank areas - Ro-Ro vehicle deck ramp,Normal service - Loading - Shore-to-ship,0.000,0.000,No routeing system,Anchored or alongside,n/a,,,Passenger ship - Passenger and Ro-Ro cargo,SWEDEN - Stockholm,FINLAND - Maarianhamina (Mariehamn),,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,n/a
2025-04-03,Internal waters - Port area,Germany,Germany - BSU,2025/002061,Marine incident,53°32.438' N,9°54.632' E,,23:42,0,0,GERMANY - Hamburg,Not Investigated,Yes,Germany - Elbe / Hafen,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,GERMANY - Hamburg,Loss of control - Loss of propulsion power,,,No
2025-03-20,Unknown,Netherlands,Netherlands - DSB,2025/004890,Less Serious,53°27.054' N,6°49.66' E,,12:00,0,0,,Not Investigated,Yes,,0,,No,No,No,Ship - Deck - Other,Normal service - Alongside,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Bulk Carrier,NETHERLANDS - Eemshaven,NETHERLANDS - Eemshaven,Contact - Flying object,,,No
2025-02-03,Territorial sea,Malta,Malta - MSIU,2025/000396,Less Serious,36°44.6' S,174°50.1' E,No,19:55,0,0,,Not Investigated,Yes,,0,No damage,No,No,n/a,Engine department - Boiler room,Normal service - Manoeuvring,0.000,0,Pilotage area,Transit,n/a,,,Passenger ship - Only passenger - International,NEW ZEALAND - Auckland,NEW ZEALAND - Other,Fire/Explosion - Fire,,,No
2025-05-24,Territorial sea,France,France - BEAmer,2025/003243,Serious,48°29' N,5°23' W,,17:32,0,0,,Not Investigated,Yes,,0,,No,No,No,Ship - Propeller/rudder/thruster,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,FRANCE - Roscoff,FRANCE - Roscoff,Loss of control - Loss of propulsion power,,,No
2025-02-07,Territorial sea,Malta,Malta - MSIU,2025/000489,Serious,35°53.8' N,14°46.42' E,No,13:45,0,0,,Not Investigated,Yes,Malta,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Starting/stopping engine,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,MALTA - Other,TURKEY - Mersin,Damage / loss of equipment,,,No
2025-02-07,Territorial sea,Malta,Malta - MSIU,2025/000489,Serious,35°53.8' N,14°46.42' E,No,13:45,0,0,,Not Investigated,Yes,Malta,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - Starting/stopping engine,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,MALTA - Other,TURKEY - Mersin,Loss of control - Loss of propulsion power,,,No
2025-02-07,Territorial sea,Malta,Malta - MSIU,2025/000489,Serious,35°53.8' N,14°46.42' E,No,13:45,0,0,,Not Investigated,Yes,Malta,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - At anchor,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,MALTA - Other,TURKEY - Mersin,Damage / loss of equipment,,,No
2025-02-07,Territorial sea,Malta,Malta - MSIU,2025/000489,Serious,35°53.8' N,14°46.42' E,No,13:45,0,0,,Not Investigated,Yes,Malta,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - At anchor,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,MALTA - Other,TURKEY - Mersin,Loss of control - Loss of propulsion power,,,No
2025-02-03,Internal waters - Port area,Norway,Norway - NSIA,2025/000495,Less Serious,65°55.521' N,12°57.6' E,,15:20,0,0,,Not Investigated,Yes,,0,,No,,,Cargo and tank areas - Tanks - Forepeak tank,Normal service - Manoeuvring,,,Unknown,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Mosjoen,Contact - Shore object,,,No
2025-02-03,Internal waters - Port area,Norway,Norway - NSIA,2025/000495,Less Serious,65°55.521' N,12°57.6' E,,15:20,0,0,,Not Investigated,Yes,,0,,No,,,Engine department - Steering gear room,Normal service - Manoeuvring,,,Unknown,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Mosjoen,Contact - Shore object,,,No
2025-02-03,Internal waters - Port area,Norway,Norway - NSIA,2025/000495,Less Serious,65°55.521' N,12°57.6' E,,15:20,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Hull - Above waterline,Normal service - Manoeuvring,,,Unknown,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Mosjoen,Contact - Shore object,,,No
2025-04-18,Territorial sea,Malta,Malta - MSIU,2025/002164,Very serious,29°53.97' N,32°32.77' E,On person(s) - Death,17:00,1,0,,Ongoing,Yes,,0,No damage,No,No,No,Ship - Gangway,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,TURKEY - Dortyol,KOREA; REPUBLIC OF - Daesan,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,No
2025-04-18,Territorial sea,Malta,Malta - MSIU,2025/002164,Very serious,29°53.97' N,32°32.77' E,On person(s) - Death,17:00,1,0,,Ongoing,Yes,,0,No damage,No,No,No,Ship - Gangway,Normal service - Embarking/disembarking people,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,TURKEY - Dortyol,KOREA; REPUBLIC OF - Daesan,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,No
2025-02-18,High sea - Within EEZ,Italy,Italy - DIGIFEMA,2025/000821,Serious,45°6' N,12°58' E,,23:00,0,0,,Not Investigated,Yes,,0,,,No,No,Ship - Other,Fishing - Fishing,0.000,0.000,Unknown,Transit,,,,Fishing vessel - Other,ITALY - Chioggia,ITALY - Chioggia,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2025-04-07,Unknown,Italy,Italy - DIGIFEMA,2025/002036,Serious,37°28.361' N,12°37.397' E,,17:00,0,1,,Not Investigated,Yes,Italy - Mazara del Vallo,0,,,No,No,Ship - Other,Fishing - Fishing,0.000,0.000,Unknown,Unknown,,,,Fishing vessel,Unknown,Unknown,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2025-05-07,Territorial sea,France,France - BEAmer,2025/002691,Marine incident,36°44.341' N,24°21.973' E,,16:44,0,0,,Not Investigated,Yes,,0,,No,No,No,Ship - Hull - Under waterline,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Unknown,No,,,Service ship - Research ship,GREECE - Iraklion (Heraklion),GREECE - Milos,Grounding/stranding - Power,,,No
2025-04-04,Internal waters - Port area,Ireland,Ireland - MCIB,2025/003045,Marine incident,53°35.73' N,9°34.88' W,,10:24,0,0,,Not Investigated,Yes,,0,,No,No,No,Bridge - Wheelhouse,Normal service - Manoeuvring,0.000,0.000,Unknown,Departure,No,,,Cargo ship - Solid Cargo - Bulk Carrier,IRELAND - Foynes; Shannon Foynes,IRELAND - Foynes; Shannon Foynes,Loss of control - Loss of directional control,,,No
2025-03-21,Internal waters - Port area,Germany,Germany - BSU,2025/001722,Marine incident,53°51.942' N,8°42.757' E,,13:00,0,3,GERMANY - Cuxhaven,Not Investigated,Yes,Germany - Weser / Hafen,0,,No,No,No,Ship - Gangway,Normal service - Alongside,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Cuxhaven,GERMANY - Cuxhaven,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,No
2025-01-20,Internal waters - Port area,Italy,Italy - DIGIFEMA,2025/000281,Very serious,42°57' N,13°53' E,,00:10,0,0,,To be decided,Yes,Italy - S. Benedetto del Tronto,0,,Yes,No,No,Ship - Over side - Port - Above the waterline,Normal service - Manoeuvring,0.000,0.000,Unknown,Departure,Yes,,,Fishing vessel - Other,ITALY - San Benedetto del Tronto,ITALY - San Benedetto del Tronto,Flooding/Foundering - Flooding - Massive,,,No
2025-02-22,Territorial sea,Malta,Malta - MSIU,2025/000761,Less Serious,56°27.3' N,2°46.8' W,No,08:49,0,0,,Not Investigated,Yes,United Kingdom - Scotland,0,Minor damage (less than material damage),No,No,No,Ship - Deck - Boat deck,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Service ship - Special purpose ship,UNITED KINGDOM - Dundee,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2025-02-22,Territorial sea,Malta,Malta - MSIU,2025/000761,Less Serious,56°27.3' N,2°46.8' W,No,08:49,0,0,,Not Investigated,Yes,United Kingdom - Scotland,0,Minor damage (less than material damage),No,No,No,Ship - Deck - Boat deck,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Service ship - Special purpose ship,UNITED KINGDOM - Dundee,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2025-02-22,Territorial sea,Malta,Malta - MSIU,2025/000761,Less Serious,56°27.3' N,2°46.8' W,No,08:49,0,0,,Not Investigated,Yes,United Kingdom - Scotland,0,Minor damage (less than material damage),No,No,No,Ship - Deck - Boat deck,Normal service - In passage - Displacement mode,0.000,0.000,Two-way route,Transit,No,,,Service ship - Special purpose ship,UNITED KINGDOM - Dundee,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2025-02-22,Territorial sea,Malta,Malta - MSIU,2025/000761,Less Serious,56°27.3' N,2°46.8' W,No,08:49,0,0,,Not Investigated,Yes,United Kingdom - Scotland,0,Minor damage (less than material damage),No,No,No,Ship - Deck - Boat deck,Normal service - In passage - Displacement mode,0.000,0.000,Pilotage area,Transit,No,,,Service ship - Special purpose ship,UNITED KINGDOM - Dundee,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2025-02-22,Territorial sea,Malta,Malta - MSIU,2025/000761,Less Serious,56°27.3' N,2°46.8' W,No,08:49,0,0,,Not Investigated,Yes,United Kingdom - Scotland,0,Minor damage (less than material damage),No,No,No,Ship - Deck - Boat deck,Normal service - Under pilotage,0.000,0.000,Two-way route,Transit,No,,,Service ship - Special purpose ship,UNITED KINGDOM - Dundee,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2025-02-22,Territorial sea,Malta,Malta - MSIU,2025/000761,Less Serious,56°27.3' N,2°46.8' W,No,08:49,0,0,,Not Investigated,Yes,United Kingdom - Scotland,0,Minor damage (less than material damage),No,No,No,Ship - Deck - Boat deck,Normal service - Under pilotage,0.000,0.000,Pilotage area,Transit,No,,,Service ship - Special purpose ship,UNITED KINGDOM - Dundee,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Minor damage (less than material damage),No,n/a,Unknown,Ship - Hull - Above waterline,Special service - Under tow/push,,,Pilotage area,Unknown,Unknown,,,Cargo ship - Solid Cargo - Barge,Unknown,Unknown,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Minor damage (less than material damage),No,n/a,Unknown,Ship - Hull - Under waterline,Special service - Under tow/push,,,Pilotage area,Unknown,Unknown,,,Cargo ship - Solid Cargo - Barge,Unknown,Unknown,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Loss of ship - Actual loss,Yes,Unknown,Unknown,Ship - Quarter - Aft - Starboard - Above the waterline,Normal service - Manoeuvring,,,Pilotage area,Unknown,Unknown,,,Service ship - Tug (Towing/Pushing),Unknown,Unknown,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Loss of ship - Actual loss,Yes,Unknown,Unknown,Ship - Quarter - Aft - Starboard - Above the waterline,Normal service - In passage - Displacement mode,,,Pilotage area,Unknown,Unknown,,,Service ship - Tug (Towing/Pushing),Unknown,Unknown,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Loss of ship - Actual loss,Yes,Unknown,Unknown,Ship - Quarter - Aft - Starboard - Above the waterline,Special service - Towing/pushing,,,Pilotage area,Unknown,Unknown,,,Service ship - Tug (Towing/Pushing),Unknown,Unknown,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Minor damage (less than material damage),No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,CHILE - San Antonio,PERU - Callao,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Minor damage (less than material damage),No,No,No,Ship - Bulbous,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,CHILE - San Antonio,PERU - Callao,Collision - With other ship,,,No
2025-03-14,Internal waters - Port area,Malta,Malta - MSIU,2025/001311,Very serious,12°1.6' S,77°12.6' W,No,08:12,0,0,PERU - Callao,Ongoing,Yes,,0,Minor damage (less than material damage),No,No,No,Ship - Bulbous,Normal service - In passage - Displacement mode,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,CHILE - San Antonio,PERU - Callao,Collision - With other ship,,,No
2025-05-03,Unknown,Norway,Norway - NSIA,2025/002842,Less Serious,,,,14:00,0,1,,Not Investigated,Yes,,0,,,,,Ship - Deck - Other,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,,,,Passenger ship - Passenger and Ro-Ro cargo,DENMARK - Hirtshals,NORWAY - Larvik,,Deviation by overflow; overturn; leak; flow; vaporisation; emission - Liquid state - leaking; oozing; flowing; splashing; spraying,Accident,
2025-04-04,High sea - Within EEZ,France,France - BEAmer,2025/001737,Less Serious,45°2.27' N,0°36.53' W,No,15:26,0,1,,Not Investigated,Yes,France - SRR ETEL,0,,,No,No,Ship - Unknown,Special service - Dredging,0.000,0.000,No routeing system,Mid-water,,,,Service ship - Dredger,FRANCE - Bordeaux,FRANCE - Bordeaux,,Deviation due to electrical problems; explosion; fire - Fire; flare up,Accident,
2025-02-05,Internal waters - Port area,Italy,Italy - DIGIFEMA,2025/000503,Serious,37°13.918' N,15°13.481' E,,11:36,0,0,,Not Investigated,Yes,Italy - Augusta,0,,No,No,No,Ship - Unknown,Normal service - Berthing,0.000,0.000,Unknown,Anchored or alongside,Unknown,,,Cargo ship - Liquid Cargo - Chemical tanker - Type 2,ITALY - Augusta,SPAIN - Barcelona,Grounding/stranding - Power,,,Unknown
2025-06-06,Internal waters - Port area,Sweden,Sweden - SHK,2025/004965,Less Serious,59°24.1' N,18°21.2' E,,21:35,0,1,SWEDEN - Vaxholm,Not Investigated,Yes,,0,,n/a,No,No,Ship - Other,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,n/a,,,Passenger ship - Only passenger,SWEDEN - Other,SWEDEN - Other,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2025-06-06,Territorial sea,Spain,Spain - CIAIM,2025/003924,Serious,42°39.91' N,9°22.57' W,No,14:45,0,0,,Not Investigated,Yes,Spain - Atlántico - Galicia,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Muros,SPAIN - Muros,Loss of control - Loss of propulsion power,,,No
2025-02-23,Internal waters - Port area,Norway,Norway - NSIA,2025/000781,Less Serious,60°49.035' N,5°0.83' E,,00:36,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Propeller/rudder/thruster,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,No,,,Service ship - Tug (Towing/Pushing),NORWAY - Mongstad,NORWAY - Mongstad,Grounding/stranding - Power,,,No
2025-03-09,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2025/001468,Marine incident,60°22.35' N,5°9.877' E,,12:30,0,0,,Not Investigated,Yes,,0,,No,,,Engine department - Engine room,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,No,,,Service ship - SAR craft,None,NORWAY - Bergen,Fire/Explosion - Fire,,,No
2025-03-20,High sea - Within EEZ,France,France - BEAmer,2025/001441,Serious,48°16.904' N,6°41.836' W,,12:00,0,0,,Not Investigated,Yes,France - SRR CORSEN,0,,No,No,No,Engine department - Engine room,Fishing - Fishing,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,FRANCE - Le Guilvinec,FRANCE - Le Guilvinec,Loss of control - Loss of propulsion power,,,No
2025-03-22,Territorial sea,Malta,Malta - MSIU,2025/001550,Less Serious,21°38.49' N,39°6.3' E,No,14:15,0,0,,Not Investigated,Yes,,0,No damage,No,No,No,N.A.,Normal service - At anchor,0.000,0.000,Unknown,Anchored or alongside,n/a,,,Passenger ship - Only passenger - International,Unknown,SAUDI ARABIA - Jeddah (Jiddah),Damage / loss of equipment,,,No
2025-03-22,Internal waters - Archipelago fairway,Sweden,Sweden - SHK,2025/002431,Marine incident,58°39.7' N,17°21.5' E,,18:25,0,0,,Not Investigated,Yes,,0,,n/a,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,n/a,,,Cargo ship - Solid Cargo - General Cargo,FINLAND - Raahe (Brahestad),SWEDEN - Oxelosund,Loss of control - Loss of electrical power,,,n/a
2025-02-15,Territorial sea,Cyprus,Cyprus - MAIC,2025/001284,Less Serious,34°39' N,127°55.5' E,Material damage - With operational consequences,20:01,0,0,,Not Investigated,Yes,,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Cargo and tank areas - Cargo hold,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,JAPAN - Shibushi,KOREA; REPUBLIC OF - Yeosu (ex Yosu),Collision - With other ship,,,No
2025-02-15,Territorial sea,Cyprus,Cyprus - MAIC,2025/001284,Less Serious,34°39' N,127°55.5' E,Material damage - With operational consequences,20:01,0,0,,Not Investigated,Yes,,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Over side - Starboard - Above the waterline,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,JAPAN - Shibushi,KOREA; REPUBLIC OF - Yeosu (ex Yosu),Collision - With other ship,,,No
2025-02-15,Territorial sea,Cyprus,Cyprus - MAIC,2025/001284,Less Serious,34°39' N,127°55.5' E,Material damage - With operational consequences,20:01,0,0,,Not Investigated,Yes,,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Cargo and tank areas - Tanks - Other tanks,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,JAPAN - Shibushi,KOREA; REPUBLIC OF - Yeosu (ex Yosu),Collision - With other ship,,,No
2025-02-15,Territorial sea,Cyprus,Cyprus - MAIC,2025/001284,Less Serious,34°39' N,127°55.5' E,Material damage - With operational consequences,20:01,0,0,,Not Investigated,Yes,,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,JAPAN - Shibushi,KOREA; REPUBLIC OF - Yeosu (ex Yosu),Collision - With other ship,,,No
2025-02-15,Territorial sea,Cyprus,Cyprus - MAIC,2025/001284,Less Serious,34°39' N,127°55.5' E,Material damage - With operational consequences,20:01,0,0,,Not Investigated,Yes,,0,,,,,,,,,,,,,,Cargo ship - Solid Cargo - General Cargo,,,Collision - With other ship,,,No
2025-03-30,High sea - Within EEZ,Ireland,Ireland - MCIB,2025/003646,Marine incident,59°51.9' N,8°30.6' W,,17:54,0,0,,Not Investigated,Yes,,0,,No,No,No,Engine department - Engine room,Unknown,0.000,0.000,Unknown,Mid-water,No,,,Fishing vessel,Unknown,Unknown,Loss of control - Loss of directional control,,,No
2025-03-08,Internal waters - Port area,France,France - BEAmer,2025/001062,Marine incident,49°30.37' N,0°0.68' W,No,06:26,0,0,FRANCE - Le Havre,Not Investigated,Yes,France - SRR JOBOURG,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,Leaving or approaching TSS,Transit,n/a,,,Cargo ship - Solid Cargo - Container Ship,Unknown,FRANCE - Le Havre,Loss of control - Loss of propulsion power,,,No
2025-03-24,Territorial sea,France,France - BEAmer,2025/001521,Serious,48°44.002' N,3°58.244' W,,11:00,0,0,,Not Investigated,Yes,,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Arrival,No,,,Fishing vessel - Trawler - Stern,FRANCE - St Brieuc,FRANCE - Roscoff,Loss of control - Loss of propulsion power,,,No
2025-03-05,Internal waters - Port area,Sweden,Sweden - SHK,2025/002031,Less Serious,58°39.8' N,17°6.4' E,,06:05,0,0,SWEDEN - Oxelosund,Not Investigated,Yes,,0,,No,,,Ship - Hull - Above waterline,Normal service - Moored,,,No routeing system,Anchored or alongside,Unknown,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Collision - Ship not underway,,,n/a
2025-03-05,Internal waters - Port area,Sweden,Sweden - SHK,2025/002031,Less Serious,58°39.8' N,17°6.4' E,,06:05,0,0,SWEDEN - Oxelosund,Not Investigated,Yes,,0,,No,No,No,Ship - Bow - Starboard - Above the waterline,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,NETHERLANDS - Rotterdam,SWEDEN - Oxelosund,Collision - With other ship,,,n/a
