zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_13.5,2024,4,2024-T4,Augmentation,61.8,61.8,6.3,32.0,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,59.7,59.7,6.3,34.0,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,71.2,71.2,5.7,23.1,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,66.8,66.8,6.1,27.1,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,57.5,57.5,6.1,36.4,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,71.7,8.4,71.7,19.9,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,71.4,15.8,71.4,12.8,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,69.5,9.8,69.5,20.7,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Diminution,92.3,1.7,92.3,6.0,Diminution,True
z_34.5_18.0,2024,1,2024-T1,Diminution,92.3,1.7,92.3,6.0,Diminution,True
z_34.5_18.0,2025,1,2025-T1,Diminution,89.5,2.2,89.5,8.3,Diminution,True
z_34.5_19.5,2023,1,2023-T1,Diminution,64.1,7.4,64.1,28.5,Diminution,True
z_34.5_19.5,2023,2,2023-T2,Diminution,85.1,2.9,85.1,12.0,Diminution,True
z_34.5_19.5,2023,3,2023-T3,Diminution,90.3,2.6,90.3,7.1,Diminution,True
z_34.5_19.5,2024,1,2024-T1,Diminution,91.2,2.1,91.2,6.7,Stable,False
z_34.5_19.5,2024,2,2024-T2,Stable,42.5,6.8,50.7,42.5,Diminution,False
z_34.5_19.5,2024,3,2024-T3,Diminution,76.4,3.4,76.4,20.1,Diminution,True
z_34.5_19.5,2025,1,2025-T1,Diminution,84.6,2.0,84.6,13.3,Diminution,True
z_34.5_19.5,2025,2,2025-T2,Diminution,88.5,2.3,88.5,9.2,Diminution,True
z_34.5_19.5,2025,3,2025-T3,Diminution,90.3,2.6,90.3,7.1,Diminution,True
z_34.5_22.5,2023,1,2023-T1,Diminution,53.0,10.4,53.0,36.7,Stable,False
z_34.5_22.5,2023,2,2023-T2,Stable,37.1,24.0,39.0,37.1,Augmentation,False
z_34.5_22.5,2023,3,2023-T3,Stable,52.4,17.0,30.6,52.4,Augmentation,False
z_34.5_22.5,2023,4,2023-T4,Stable,49.0,19.9,31.1,49.0,Diminution,False
z_34.5_22.5,2024,1,2024-T1,Stable,51.9,17.9,30.3,51.9,Diminution,False
z_34.5_22.5,2024,2,2024-T2,Stable,49.7,20.4,30.0,49.7,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,49.5,17.8,32.6,49.5,Diminution,False
z_34.5_22.5,2024,4,2024-T4,Stable,41.3,23.7,35.0,41.3,Diminution,False
z_34.5_22.5,2025,1,2025-T1,Stable,50.0,18.1,31.9,50.0,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,51.9,16.6,31.5,51.9,Diminution,False
z_34.5_22.5,2025,3,2025-T3,Stable,41.1,18.6,40.3,41.1,Stable,True
z_34.5_22.5,2025,4,2025-T4,Diminution,48.3,22.1,48.3,29.7,Diminution,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,59.7,59.7,14.5,25.9,Stable,False
z_34.5_24.0,2023,2,2023-T2,Stable,41.3,36.6,22.1,41.3,Stable,True
z_34.5_24.0,2023,3,2023-T3,Stable,43.1,34.4,22.6,43.1,Diminution,False
z_34.5_24.0,2023,4,2023-T4,Augmentation,53.6,53.6,21.7,24.7,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,56.2,56.2,15.3,28.5,Stable,False
z_34.5_24.0,2024,2,2024-T2,Augmentation,46.1,46.1,21.1,32.8,Augmentation,True
z_34.5_24.0,2024,3,2024-T3,Stable,39.3,39.5,21.2,39.3,Diminution,False
z_34.5_24.0,2024,4,2024-T4,Augmentation,59.6,59.6,16.0,24.3,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Augmentation,55.7,55.7,16.0,28.3,Diminution,False
z_34.5_24.0,2025,2,2025-T2,Stable,39.7,39.6,20.7,39.7,Diminution,False
z_34.5_24.0,2025,3,2025-T3,Augmentation,48.5,48.5,21.1,30.5,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,59.7,59.7,14.7,25.6,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,49.1,11.4,39.5,49.1,Diminution,False
z_34.5_25.5,2023,2,2023-T2,Diminution,73.4,11.0,73.4,15.6,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,48.9,17.0,34.1,48.9,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,44.5,23.3,32.2,44.5,Diminution,False
z_34.5_25.5,2024,1,2024-T1,Stable,44.6,22.5,32.9,44.6,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,44.3,24.5,44.3,31.3,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,48.5,21.1,30.4,48.5,Diminution,False
z_34.5_25.5,2024,4,2024-T4,Stable,41.6,16.7,41.7,41.6,Diminution,False
z_34.5_25.5,2025,1,2025-T1,Stable,44.1,11.3,44.7,44.1,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,70.6,13.0,70.6,16.4,Diminution,True
z_34.5_25.5,2025,3,2025-T3,Stable,47.1,14.1,38.8,47.1,Stable,True
