zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_30.0_-13.5,2025,1,2025-S1,Diminution,75.6,7.1,75.6,17.3,Diminution,True
z_30.0_-15.0,2023,1,2023-S1,Diminution,64.2,11.9,64.2,23.9,Diminution,True
z_30.0_-15.0,2024,1,2024-S1,Diminution,70.5,12.7,70.5,16.8,Diminution,True
z_30.0_-15.0,2025,1,2025-S1,Diminution,78.8,8.8,78.8,12.4,Diminution,True
z_30.0_28.5,2023,1,2023-S1,Diminution,52.9,29.1,52.9,18.0,Stable,False
z_30.0_28.5,2023,2,2023-S2,Augmentation,34.3,34.3,34.2,31.5,Diminution,False
z_30.0_28.5,2024,1,2024-S1,Diminution,37.8,28.9,37.8,33.4,Diminution,True
z_30.0_28.5,2024,2,2024-S2,Diminution,50.9,31.8,50.9,17.3,Diminution,True
z_30.0_28.5,2025,1,2025-S1,Diminution,53.2,29.0,53.2,17.9,Diminution,True
z_30.0_28.5,2025,2,2025-S2,Diminution,48.3,30.2,48.3,21.5,Diminution,True
z_30.0_30.0,2023,1,2023-S1,Diminution,81.1,4.2,81.1,14.7,Diminution,True
z_30.0_30.0,2023,2,2023-S2,Diminution,88.3,3.0,88.3,8.8,Diminution,True
z_30.0_30.0,2024,1,2024-S1,Diminution,86.2,2.8,86.2,11.1,Diminution,True
z_30.0_30.0,2024,2,2024-S2,Diminution,86.5,4.2,86.5,9.4,Diminution,True
z_30.0_30.0,2025,1,2025-S1,Diminution,87.1,1.7,87.1,11.2,Stable,False
z_30.0_30.0,2025,2,2025-S2,Diminution,91.7,1.2,91.7,7.1,Diminution,True
z_30.0_31.5,2023,1,2023-S1,Augmentation,39.6,39.6,21.7,38.7,Augmentation,True
z_30.0_31.5,2023,2,2023-S2,Augmentation,49.2,49.2,21.0,29.8,Stable,False
z_30.0_31.5,2024,1,2024-S1,Augmentation,45.2,45.2,18.6,36.2,Diminution,False
z_30.0_31.5,2024,2,2024-S2,Diminution,42.8,23.2,42.8,34.0,Augmentation,False
z_30.0_31.5,2025,1,2025-S1,Augmentation,49.1,49.1,21.1,29.9,Stable,False
z_30.0_31.5,2025,2,2025-S2,Augmentation,33.9,33.9,29.0,37.1,Diminution,False
z_31.5_-15.0,2023,1,2023-S1,Diminution,78.7,2.0,78.7,19.3,Diminution,True
z_31.5_-15.0,2023,2,2023-S2,Diminution,78.0,4.7,78.0,17.3,Diminution,True
z_31.5_-15.0,2024,1,2024-S1,Diminution,83.2,1.1,83.2,15.7,Diminution,True
z_31.5_-15.0,2024,2,2024-S2,Diminution,81.9,1.0,81.9,17.0,Stable,False
z_31.5_-15.0,2025,1,2025-S1,Diminution,88.7,1.7,88.7,9.6,Diminution,True
z_31.5_-15.0,2025,2,2025-S2,Diminution,79.2,1.9,79.2,18.8,Diminution,True
z_31.5_-18.0,2023,1,2023-S1,Stable,43.0,29.1,27.9,43.0,Diminution,False
z_31.5_-18.0,2023,2,2023-S2,Diminution,33.2,26.5,33.2,40.2,Augmentation,False
z_31.5_-18.0,2024,1,2024-S1,Stable,47.7,32.9,19.4,47.7,Diminution,False
z_31.5_-18.0,2024,2,2024-S2,Diminution,35.9,22.5,35.9,41.6,Diminution,True
z_31.5_-18.0,2025,1,2025-S1,Diminution,40.6,24.7,40.6,34.7,Diminution,True
z_31.5_-18.0,2025,2,2025-S2,Diminution,40.9,20.3,40.9,38.8,Diminution,True
z_31.5_31.5,2023,1,2023-S1,Diminution,44.1,16.1,44.1,39.8,Diminution,True
z_31.5_31.5,2024,1,2024-S1,Diminution,43.1,21.1,43.1,35.7,Diminution,True
z_31.5_31.5,2025,1,2025-S1,Diminution,40.5,16.3,40.5,43.2,Diminution,True
z_33.0_-13.5,2023,1,2023-S1,Diminution,72.9,9.3,72.9,17.8,Stable,False
z_33.0_-13.5,2023,2,2023-S2,Diminution,71.2,9.2,71.2,19.5,Diminution,True
z_33.0_-13.5,2024,1,2024-S1,Diminution,66.6,4.8,66.6,28.7,Diminution,True
z_33.0_-13.5,2024,2,2024-S2,Diminution,76.4,8.0,76.4,15.6,Diminution,True
z_33.0_-13.5,2025,1,2025-S1,Diminution,76.9,4.2,76.9,18.9,Diminution,True
z_33.0_-13.5,2025,2,2025-S2,Diminution,78.7,2.4,78.7,18.9,Diminution,True
z_33.0_-9.0,2023,1,2023-S1,Diminution,42.1,15.8,42.1,42.1,Diminution,True
z_33.0_-9.0,2023,2,2023-S2,Stable,47.6,15.7,36.6,47.6,Stable,True
z_33.0_-9.0,2024,1,2024-S1,Stable,50.1,18.9,31.0,50.1,Augmentation,False
z_33.0_-9.0,2024,2,2024-S2,Stable,52.9,25.0,22.2,52.9,Diminution,False
z_33.0_-9.0,2025,1,2025-S1,Stable,62.4,19.3,18.2,62.4,Diminution,False
z_33.0_-9.0,2025,2,2025-S2,Stable,47.5,15.5,37.0,47.5,Augmentation,False
z_33.0_10.5,2023,1,2023-S1,Diminution,92.1,0.6,92.1,7.3,Diminution,True
z_33.0_10.5,2024,1,2024-S1,Diminution,92.1,0.6,92.1,7.3,Diminution,True
z_33.0_10.5,2025,1,2025-S1,Diminution,92.1,0.6,92.1,7.3,Diminution,True
z_33.0_18.0,2023,2,2023-S2,Diminution,92.8,0.4,92.8,6.8,Diminution,True
z_33.0_18.0,2024,2,2024-S2,Diminution,92.8,0.4,92.8,6.8,Stable,False
z_33.0_18.0,2025,2,2025-S2,Diminution,79.9,1.7,79.9,18.4,Diminution,True
z_33.0_25.5,2023,1,2023-S1,Diminution,86.2,1.2,86.2,12.7,Diminution,True
z_33.0_25.5,2024,1,2024-S1,Diminution,86.2,1.2,86.2,12.7,Stable,False
z_33.0_25.5,2025,1,2025-S1,Diminution,76.3,2.6,76.3,21.1,Diminution,True
z_34.5_-1.5,2023,1,2023-S1,Diminution,50.5,14.8,50.5,34.7,Augmentation,False
z_34.5_-1.5,2023,2,2023-S2,Diminution,52.9,13.5,52.9,33.6,Diminution,True
z_34.5_-1.5,2024,1,2024-S1,Stable,51.3,15.5,33.2,51.3,Diminution,False
z_34.5_-1.5,2024,2,2024-S2,Diminution,66.7,3.9,66.7,29.4,Diminution,True
z_34.5_-1.5,2025,1,2025-S1,Diminution,47.0,12.8,47.0,40.2,Diminution,True
z_34.5_-1.5,2025,2,2025-S2,Diminution,69.4,4.3,69.4,26.3,Diminution,True
z_34.5_-10.5,2023,1,2023-S1,Diminution,88.8,0.9,88.8,10.3,Diminution,True
z_34.5_-10.5,2023,2,2023-S2,Diminution,89.2,0.6,89.2,10.1,Diminution,True
z_34.5_-10.5,2024,1,2024-S1,Diminution,88.8,0.9,88.8,10.3,Stable,False
z_34.5_-10.5,2024,2,2024-S2,Diminution,92.5,1.1,92.5,6.4,Diminution,True
z_34.5_-10.5,2025,1,2025-S1,Diminution,76.3,1.5,76.3,22.2,Diminution,True
z_34.5_-10.5,2025,2,2025-S2,Diminution,87.5,3.1,87.5,9.4,Diminution,True
z_34.5_-4.5,2023,1,2023-S1,Stable,49.4,21.3,29.4,49.4,Diminution,False
z_34.5_-4.5,2023,2,2023-S2,Diminution,54.2,16.3,54.2,29.5,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,51.3,19.4,29.2,51.3,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,53.9,17.0,53.9,29.1,Diminution,True
z_34.5_-4.5,2025,1,2025-S1,Stable,56.3,22.0,21.7,56.3,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,54.5,17.3,54.5,28.2,Diminution,True
z_34.5_-6.0,2023,1,2023-S1,Diminution,33.8,27.3,33.8,38.8,Diminution,True
z_34.5_-6.0,2023,2,2023-S2,Diminution,34.5,28.0,34.5,37.5,Diminution,True
z_34.5_-6.0,2024,1,2024-S1,Diminution,46.0,20.2,46.0,33.8,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Augmentation,37.7,37.7,26.9,35.4,Diminution,False
z_34.5_-6.0,2025,1,2025-S1,Augmentation,48.0,48.0,19.9,32.1,Diminution,False
z_34.5_-6.0,2025,2,2025-S2,Augmentation,42.1,42.1,23.3,34.6,Diminution,False
z_34.5_-7.5,2023,1,2023-S1,Diminution,40.5,17.8,40.5,41.7,Stable,False
z_34.5_-7.5,2023,2,2023-S2,Diminution,48.3,21.6,48.3,30.1,Augmentation,False
z_34.5_-7.5,2024,1,2024-S1,Diminution,35.5,22.7,35.5,41.8,Diminution,True
z_34.5_-7.5,2024,2,2024-S2,Diminution,41.7,17.7,41.7,40.6,Diminution,True
z_34.5_-7.5,2025,1,2025-S1,Diminution,45.6,15.8,45.6,38.5,Stable,False
z_34.5_-7.5,2025,2,2025-S2,Diminution,52.7,15.9,52.7,31.5,Stable,False
z_34.5_0.0,2023,1,2023-S1,Diminution,80.5,4.3,80.5,15.3,Diminution,True
z_34.5_0.0,2023,2,2023-S2,Diminution,86.5,2.3,86.5,11.2,Diminution,True
z_34.5_0.0,2024,1,2024-S1,Diminution,80.5,6.0,80.5,13.5,Stable,False
z_34.5_0.0,2024,2,2024-S2,Diminution,93.9,1.3,93.9,4.8,Diminution,True
z_34.5_0.0,2025,1,2025-S1,Diminution,76.8,3.8,76.8,19.4,Diminution,True
z_34.5_0.0,2025,2,2025-S2,Diminution,82.7,5.0,82.7,12.3,Diminution,True
z_34.5_12.0,2023,1,2023-S1,Diminution,55.4,27.3,55.4,17.3,Diminution,True
z_34.5_12.0,2023,2,2023-S2,Diminution,38.8,21.9,38.8,39.2,Stable,False
z_34.5_12.0,2024,1,2024-S1,Diminution,52.2,23.6,52.2,24.2,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Diminution,42.7,18.9,42.7,38.3,Augmentation,False
z_34.5_12.0,2025,1,2025-S1,Diminution,39.8,33.6,39.8,26.7,Diminution,True
z_34.5_12.0,2025,2,2025-S2,Diminution,35.8,27.5,35.8,36.6,Diminution,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,39.8,39.8,17.3,42.9,Stable,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,48.5,48.5,12.1,39.4,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Stable,52.1,35.9,11.9,52.1,Augmentation,False
z_34.5_13.5,2024,2,2024-S2,Augmentation,51.7,51.7,10.6,37.7,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,58.1,58.1,10.9,31.0,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,51.5,51.5,10.2,38.3,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,70.4,9.2,70.4,20.4,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,76.2,9.2,76.2,14.5,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,77.4,6.8,77.4,15.7,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Diminution,91.5,0.8,91.5,7.7,Diminution,True
z_34.5_18.0,2024,1,2024-S1,Diminution,91.5,0.8,91.5,7.7,Stable,False
z_34.5_18.0,2025,1,2025-S1,Diminution,76.8,1.4,76.8,21.8,Diminution,True
z_34.5_19.5,2023,1,2023-S1,Diminution,85.8,1.9,85.8,12.2,Diminution,True
z_34.5_19.5,2023,2,2023-S2,Diminution,91.7,0.4,91.7,7.8,Diminution,True
z_34.5_19.5,2024,1,2024-S1,Diminution,85.8,1.9,85.8,12.2,Diminution,True
z_34.5_19.5,2024,2,2024-S2,Diminution,94.1,1.1,94.1,4.8,Diminution,True
z_34.5_19.5,2025,1,2025-S1,Diminution,77.9,3.3,77.9,18.8,Diminution,True
z_34.5_19.5,2025,2,2025-S2,Diminution,87.1,2.9,87.1,10.0,Diminution,True
z_34.5_22.5,2023,1,2023-S1,Stable,53.1,21.4,25.5,53.1,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Diminution,39.8,27.1,39.8,33.1,Augmentation,False
z_34.5_22.5,2024,1,2024-S1,Stable,46.1,34.7,19.2,46.1,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,38.6,27.6,38.6,33.7,Diminution,True
z_34.5_22.5,2025,1,2025-S1,Stable,43.8,25.9,30.2,43.8,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,47.6,15.5,47.6,36.9,Stable,False
z_34.5_24.0,2023,1,2023-S1,Augmentation,43.7,43.7,15.5,40.7,Stable,False
z_34.5_24.0,2023,2,2023-S2,Augmentation,48.9,48.9,20.5,30.5,Stable,False
z_34.5_24.0,2024,1,2024-S1,Augmentation,46.5,46.5,16.6,36.8,Stable,False
z_34.5_24.0,2024,2,2024-S2,Augmentation,52.2,52.2,15.7,32.2,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Augmentation,44.2,44.2,18.7,37.1,Diminution,False
z_34.5_24.0,2025,2,2025-S2,Augmentation,47.0,47.0,22.5,30.5,Stable,False
z_34.5_25.5,2023,1,2023-S1,Diminution,47.8,21.1,47.8,31.0,Diminution,True
z_34.5_25.5,2023,2,2023-S2,Diminution,40.7,21.6,40.7,37.7,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Augmentation,36.5,36.5,24.6,38.9,Diminution,False
z_34.5_25.5,2024,2,2024-S2,Augmentation,34.4,34.4,28.3,37.3,Diminution,False
z_34.5_25.5,2025,1,2025-S1,Diminution,49.8,19.6,49.8,30.5,Diminution,True
z_34.5_25.5,2025,2,2025-S2,Diminution,43.1,22.0,43.1,34.8,Diminution,True
z_34.5_27.0,2023,1,2023-S1,Stable,45.6,32.2,22.2,45.6,Stable,True
z_34.5_27.0,2023,2,2023-S2,Diminution,38.6,20.2,38.6,41.1,Diminution,True
z_34.5_27.0,2024,1,2024-S1,Stable,56.5,22.3,21.2,56.5,Diminution,False
z_34.5_27.0,2024,2,2024-S2,Diminution,49.8,16.1,49.8,34.2,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Diminution,37.7,17.1,37.7,45.1,Diminution,True
z_34.5_27.0,2025,2,2025-S2,Diminution,51.2,16.1,51.2,32.8,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Augmentation,39.4,39.4,24.4,36.2,Diminution,False
z_34.5_31.5,2023,2,2023-S2,Augmentation,46.0,46.0,16.2,37.8,Augmentation,True
z_34.5_31.5,2024,1,2024-S1,Augmentation,53.0,53.0,13.7,33.3,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,46.0,46.0,18.8,35.2,Diminution,False
z_34.5_31.5,2025,1,2025-S1,Diminution,35.8,33.7,35.8,30.4,Diminution,True
z_34.5_31.5,2025,2,2025-S2,Diminution,38.4,26.3,38.4,35.4,Diminution,True
z_34.5_33.0,2023,1,2023-S1,Augmentation,62.4,62.4,17.7,19.9,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Augmentation,53.8,53.8,22.8,23.4,Augmentation,True
z_34.5_33.0,2024,1,2024-S1,Augmentation,60.6,60.6,19.1,20.4,Augmentation,True
z_34.5_33.0,2024,2,2024-S2,Augmentation,60.6,60.6,18.9,20.5,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,62.6,62.6,17.1,20.3,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,60.4,60.4,18.1,21.5,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,53.2,24.7,22.0,53.2,Diminution,False
z_36.0_-1.5,2023,2,2023-S2,Diminution,46.5,21.0,46.5,32.4,Stable,False
z_36.0_-1.5,2024,1,2024-S1,Diminution,44.3,22.6,44.3,33.1,Diminution,True
z_36.0_-1.5,2024,2,2024-S2,Diminution,44.7,19.1,44.7,36.2,Diminution,True
z_36.0_-1.5,2025,1,2025-S1,Diminution,46.3,19.6,46.3,34.1,Stable,False
z_36.0_-1.5,2025,2,2025-S2,Diminution,39.2,25.3,39.2,35.5,Diminution,True
z_36.0_-10.5,2023,1,2023-S1,Stable,45.0,35.9,19.1,45.0,Augmentation,False
z_36.0_-10.5,2023,2,2023-S2,Augmentation,41.3,41.3,19.9,38.9,Diminution,False
z_36.0_-10.5,2024,1,2024-S1,Augmentation,39.8,39.8,15.9,44.3,Diminution,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,41.2,29.2,41.2,29.6,Augmentation,False
z_36.0_-10.5,2025,1,2025-S1,Augmentation,40.3,40.3,19.2,40.5,Augmentation,True
z_36.0_-10.5,2025,2,2025-S2,Augmentation,42.2,42.2,22.9,35.0,Diminution,False
z_36.0_-12.0,2023,1,2023-S1,Diminution,87.3,0.9,87.3,11.8,Diminution,True
z_36.0_-12.0,2024,1,2024-S1,Diminution,89.8,1.9,89.8,8.4,Diminution,True
z_36.0_-12.0,2025,1,2025-S1,Diminution,85.4,3.9,85.4,10.7,Diminution,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,58.2,58.2,12.8,29.0,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,69.8,69.8,9.1,21.1,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,58.9,58.9,12.3,28.8,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,65.1,65.1,14.4,20.5,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,56.0,56.0,14.8,29.2,Augmentation,True
z_36.0_-3.0,2025,2,2025-S2,Augmentation,59.6,59.6,14.5,26.0,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Augmentation,33.1,33.1,30.3,36.6,Diminution,False
z_36.0_-4.5,2023,2,2023-S2,Diminution,33.5,28.8,33.5,37.7,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Augmentation,41.2,41.2,20.2,38.6,Stable,False
z_36.0_-4.5,2024,2,2024-S2,Augmentation,44.7,44.7,19.5,35.7,Diminution,False
z_36.0_-4.5,2025,1,2025-S1,Diminution,37.9,25.0,37.9,37.1,Stable,False
z_36.0_-4.5,2025,2,2025-S2,Augmentation,36.6,36.6,26.6,36.8,Diminution,False
z_36.0_-6.0,2023,1,2023-S1,Stable,52.5,33.8,13.8,52.5,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,45.6,45.6,15.8,38.7,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Augmentation,37.5,37.5,20.6,42.0,Diminution,False
z_36.0_-6.0,2024,2,2024-S2,Augmentation,42.7,42.7,24.8,32.5,Diminution,False
z_36.0_-6.0,2025,1,2025-S1,Augmentation,32.3,32.3,31.7,35.9,Diminution,False
z_36.0_-6.0,2025,2,2025-S2,Augmentation,39.8,39.8,22.9,37.3,Diminution,False
z_36.0_-7.5,2023,1,2023-S1,Augmentation,68.5,68.5,7.4,24.0,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,68.5,68.5,12.3,19.2,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,70.1,70.1,11.1,18.8,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,67.2,67.2,12.5,20.3,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,60.5,60.5,14.3,25.2,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,70.1,70.1,7.4,22.5,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Augmentation,40.8,40.8,24.0,35.2,Augmentation,True
z_36.0_-9.0,2023,2,2023-S2,Augmentation,45.3,45.3,16.8,38.0,Augmentation,True
z_36.0_-9.0,2024,1,2024-S1,Augmentation,63.7,63.7,11.4,24.9,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,62.5,62.5,15.0,22.5,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,58.8,58.8,14.3,26.9,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,54.2,54.2,15.8,30.1,Diminution,False
z_36.0_0.0,2023,1,2023-S1,Diminution,43.4,18.1,43.4,38.5,Diminution,True
z_36.0_0.0,2023,2,2023-S2,Diminution,45.1,14.5,45.1,40.4,Diminution,True
z_36.0_0.0,2024,1,2024-S1,Diminution,46.0,10.9,46.0,43.1,Diminution,True
z_36.0_0.0,2024,2,2024-S2,Diminution,50.7,14.4,50.7,35.0,Stable,False
z_36.0_0.0,2025,1,2025-S1,Diminution,39.9,22.8,39.9,37.3,Diminution,True
z_36.0_0.0,2025,2,2025-S2,Stable,49.8,14.7,35.6,49.8,Diminution,False
z_36.0_10.5,2023,1,2023-S1,Augmentation,55.9,55.9,16.0,28.2,Stable,False
z_36.0_10.5,2023,2,2023-S2,Augmentation,43.6,43.6,25.2,31.2,Stable,False
z_36.0_10.5,2024,1,2024-S1,Augmentation,48.2,48.2,18.2,33.6,Diminution,False
z_36.0_10.5,2024,2,2024-S2,Augmentation,45.8,45.8,21.9,32.3,Diminution,False
z_36.0_10.5,2025,1,2025-S1,Augmentation,36.0,36.0,21.9,42.1,Stable,False
z_36.0_10.5,2025,2,2025-S2,Augmentation,38.3,38.3,35.2,26.5,Stable,False
z_36.0_12.0,2023,1,2023-S1,Augmentation,43.8,43.8,20.1,36.1,Diminution,False
z_36.0_12.0,2023,2,2023-S2,Augmentation,36.0,36.0,23.0,41.0,Augmentation,True
z_36.0_12.0,2024,1,2024-S1,Augmentation,36.1,36.1,22.1,41.8,Stable,False
z_36.0_12.0,2024,2,2024-S2,Augmentation,48.8,48.8,17.9,33.3,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Augmentation,45.2,45.2,16.3,38.5,Stable,False
z_36.0_12.0,2025,2,2025-S2,Augmentation,46.6,46.6,16.3,37.0,Stable,False
z_36.0_13.5,2023,1,2023-S1,Augmentation,46.9,46.9,18.0,35.1,Augmentation,True
z_36.0_13.5,2023,2,2023-S2,Augmentation,64.0,64.0,11.0,25.0,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Augmentation,46.4,46.4,16.9,36.7,Augmentation,True
z_36.0_13.5,2024,2,2024-S2,Augmentation,55.8,55.8,14.3,29.9,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,56.3,56.3,10.8,32.9,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,55.3,55.3,12.7,32.0,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Augmentation,35.9,35.9,32.1,32.0,Diminution,False
z_36.0_15.0,2023,2,2023-S2,Augmentation,38.1,38.1,36.3,25.6,Stable,False
z_36.0_15.0,2024,1,2024-S1,Augmentation,41.2,41.2,23.5,35.3,Augmentation,True
z_36.0_15.0,2024,2,2024-S2,Augmentation,55.8,55.8,14.0,30.2,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,62.2,62.2,11.6,26.2,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,66.4,66.4,12.3,21.3,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Diminution,37.4,17.0,37.4,45.7,Stable,False
z_36.0_16.5,2023,2,2023-S2,Diminution,85.5,3.0,85.5,11.5,Diminution,True
z_36.0_16.5,2024,1,2024-S1,Diminution,43.8,17.7,43.8,38.5,Stable,False
z_36.0_16.5,2024,2,2024-S2,Diminution,75.8,9.8,75.8,14.3,Diminution,True
z_36.0_16.5,2025,1,2025-S1,Diminution,42.2,16.1,42.2,41.7,Stable,False
