zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_-1.5,2024,1,2024-S1,Stable,74.8,21.0,4.1,74.8,Stable,True
z_34.5_-1.5,2024,2,2024-S2,Stable,86.8,3.9,9.3,86.8,Stable,True
z_34.5_-1.5,2025,1,2025-S1,Stable,95.0,2.5,2.4,95.0,Stable,True
z_34.5_-1.5,2025,2,2025-S2,Stable,86.5,2.1,11.4,86.5,Stable,True
z_34.5_-10.5,2023,1,2023-S1,Stable,98.6,0.4,1.0,98.6,Stable,True
z_34.5_-10.5,2023,2,2023-S2,Stable,98.3,0.6,1.2,98.3,Stable,True
z_34.5_-10.5,2024,1,2024-S1,Stable,98.6,0.4,1.0,98.6,Stable,True
z_34.5_-10.5,2024,2,2024-S2,Stable,97.9,1.2,1.0,97.9,Stable,True
z_34.5_-10.5,2025,1,2025-S1,Stable,96.3,2.0,1.7,96.3,Stable,True
z_34.5_-10.5,2025,2,2025-S2,Stable,98.6,0.5,0.9,98.6,Stable,True
z_34.5_-4.5,2023,1,2023-S1,Stable,63.2,31.0,5.9,63.2,Stable,True
z_34.5_-4.5,2023,2,2023-S2,Diminution,80.7,5.6,80.7,13.7,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,74.5,19.8,5.6,74.5,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,80.4,6.2,80.4,13.4,Stable,False
z_34.5_-4.5,2025,1,2025-S1,Stable,70.2,25.4,4.4,70.2,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,79.5,6.8,79.5,13.8,Stable,False
z_34.5_-6.0,2023,1,2023-S1,Diminution,65.0,17.4,65.0,17.6,Stable,False
z_34.5_-6.0,2023,2,2023-S2,Diminution,70.7,12.2,70.7,17.1,Diminution,True
z_34.5_-6.0,2024,1,2024-S1,Diminution,79.2,7.1,79.2,13.7,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Diminution,55.4,22.0,55.4,22.6,Stable,False
z_34.5_-6.0,2025,1,2025-S1,Diminution,46.5,32.3,46.5,21.2,Stable,False
z_34.5_-6.0,2025,2,2025-S2,Diminution,51.1,28.1,51.1,20.9,Diminution,True
z_34.5_-7.5,2023,1,2023-S1,Stable,82.8,12.1,5.1,82.8,Stable,True
z_34.5_-7.5,2023,2,2023-S2,Stable,91.8,5.5,2.8,91.8,Stable,True
z_34.5_-7.5,2024,1,2024-S1,Stable,57.5,34.5,8.0,57.5,Stable,True
z_34.5_-7.5,2024,2,2024-S2,Stable,75.1,19.6,5.2,75.1,Stable,True
z_34.5_-7.5,2025,1,2025-S1,Stable,83.0,9.3,7.6,83.0,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Stable,94.7,2.8,2.5,94.7,Stable,True
z_34.5_0.0,2023,1,2023-S1,Stable,96.7,1.6,1.7,96.7,Stable,True
z_34.5_0.0,2023,2,2023-S2,Stable,98.0,0.4,1.6,98.0,Stable,True
z_34.5_0.0,2024,1,2024-S1,Stable,85.5,11.7,2.8,85.5,Stable,True
z_34.5_0.0,2024,2,2024-S2,Stable,97.6,0.8,1.6,97.6,Stable,True
z_34.5_0.0,2025,1,2025-S1,Stable,93.0,4.8,2.2,93.0,Stable,True
z_34.5_0.0,2025,2,2025-S2,Stable,98.3,0.1,1.6,98.3,Stable,True
z_34.5_12.0,2023,1,2023-S1,Diminution,84.9,6.6,84.9,8.5,Stable,False
z_34.5_12.0,2023,2,2023-S2,Stable,86.7,10.0,3.3,86.7,Stable,True
z_34.5_12.0,2024,1,2024-S1,Diminution,81.3,6.1,81.3,12.6,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Stable,83.7,13.0,3.3,83.7,Stable,True
z_34.5_12.0,2025,1,2025-S1,Diminution,64.4,18.8,64.4,16.8,Diminution,True
z_34.5_12.0,2025,2,2025-S2,Stable,53.2,43.8,3.1,53.2,Stable,True
z_34.5_13.5,2023,1,2023-S1,Diminution,48.2,45.3,48.2,6.4,Stable,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,63.3,63.3,31.2,5.5,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Diminution,51.1,42.6,51.1,6.3,Augmentation,False
z_34.5_13.5,2024,2,2024-S2,Augmentation,64.2,64.2,31.3,4.5,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,62.7,62.7,33.0,4.3,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,67.6,67.6,27.9,4.5,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Stable,90.5,7.2,2.4,90.5,Stable,True
z_34.5_16.5,2024,1,2024-S1,Stable,98.1,0.3,1.7,98.1,Stable,True
z_34.5_16.5,2025,1,2025-S1,Stable,96.7,1.6,1.6,96.7,Stable,True
z_34.5_18.0,2023,1,2023-S1,Stable,98.9,0.1,1.0,98.9,Stable,True
z_34.5_18.0,2024,1,2024-S1,Stable,98.9,0.1,1.0,98.9,Stable,True
z_34.5_18.0,2025,1,2025-S1,Stable,96.3,2.0,1.7,96.3,Stable,True
z_34.5_19.5,2023,1,2023-S1,Stable,97.5,1.6,0.8,97.5,Stable,True
z_34.5_19.5,2023,2,2023-S2,Stable,98.7,0.1,1.2,98.7,Stable,True
z_34.5_19.5,2024,1,2024-S1,Stable,97.5,1.6,0.8,97.5,Stable,True
z_34.5_19.5,2024,2,2024-S2,Stable,98.2,0.8,1.0,98.2,Stable,True
z_34.5_19.5,2025,1,2025-S1,Stable,93.9,4.4,1.7,93.9,Stable,True
z_34.5_19.5,2025,2,2025-S2,Stable,99.0,0.1,0.9,99.0,Stable,True
z_34.5_22.5,2023,1,2023-S1,Stable,70.0,20.7,9.3,70.0,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Diminution,62.9,12.8,62.9,24.3,Stable,False
z_34.5_22.5,2024,1,2024-S1,Stable,48.7,41.6,9.7,48.7,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,67.0,15.7,67.0,17.3,Stable,False
z_34.5_22.5,2025,1,2025-S1,Stable,60.1,31.0,8.9,60.1,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,77.9,6.6,77.9,15.5,Stable,False
z_34.5_24.0,2023,1,2023-S1,Diminution,47.8,43.7,47.8,8.5,Stable,False
z_34.5_24.0,2023,2,2023-S2,Diminution,59.5,32.4,59.5,8.1,Stable,False
z_34.5_24.0,2024,1,2024-S1,Diminution,53.2,37.2,53.2,9.6,Stable,False
z_34.5_24.0,2024,2,2024-S2,Augmentation,51.6,51.6,41.2,7.3,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Diminution,59.6,30.8,59.6,9.6,Diminution,True
z_34.5_24.0,2025,2,2025-S2,Diminution,62.1,29.8,62.1,8.1,Stable,False
z_34.5_25.5,2023,1,2023-S1,Diminution,71.7,4.8,71.7,23.5,Stable,False
z_34.5_25.5,2023,2,2023-S2,Stable,61.1,29.4,9.6,61.1,Stable,True
z_34.5_25.5,2024,1,2024-S1,Diminution,58.5,21.2,58.5,20.3,Diminution,True
z_34.5_25.5,2024,2,2024-S2,Stable,57.8,33.5,8.7,57.8,Stable,True
z_34.5_25.5,2025,1,2025-S1,Diminution,72.8,9.0,72.8,18.2,Stable,False
z_34.5_25.5,2025,2,2025-S2,Stable,73.5,17.4,9.1,73.5,Stable,True
z_34.5_27.0,2023,1,2023-S1,Stable,73.0,20.6,6.4,73.0,Stable,True
z_34.5_27.0,2023,2,2023-S2,Diminution,72.4,9.7,72.4,17.9,Stable,False
z_34.5_27.0,2024,1,2024-S1,Stable,61.0,34.5,4.5,61.0,Stable,True
z_34.5_27.0,2024,2,2024-S2,Diminution,83.1,2.4,83.1,14.4,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,88.4,6.9,4.7,88.4,Stable,True
z_34.5_27.0,2025,2,2025-S2,Diminution,78.6,4.3,78.6,17.0,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Diminution,49.3,26.1,49.3,24.6,Diminution,True
z_34.5_31.5,2023,2,2023-S2,Diminution,38.0,36.1,38.0,25.9,Stable,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,41.2,41.2,33.8,25.0,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Diminution,40.0,38.9,40.0,21.1,Stable,False
z_34.5_31.5,2025,1,2025-S1,Diminution,58.0,24.6,58.0,17.4,Diminution,True
z_34.5_31.5,2025,2,2025-S2,Diminution,69.3,11.4,69.3,19.3,Stable,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,60.9,60.9,12.2,26.9,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Diminution,52.5,34.0,52.5,13.6,Augmentation,False
z_34.5_33.0,2024,1,2024-S1,Augmentation,59.5,59.5,12.2,28.3,Stable,False
z_34.5_33.0,2024,2,2024-S2,Augmentation,46.1,46.1,40.8,13.2,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,61.6,61.6,12.8,25.7,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,50.7,50.7,35.8,13.5,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,68.1,28.1,3.8,68.1,Stable,True
z_36.0_-1.5,2023,2,2023-S2,Stable,92.2,4.6,3.2,92.2,Stable,True
z_36.0_-1.5,2024,1,2024-S1,Stable,89.0,6.9,4.1,89.0,Stable,True
z_36.0_-1.5,2024,2,2024-S2,Stable,88.7,6.3,5.0,88.7,Stable,True
z_36.0_-1.5,2025,1,2025-S1,Stable,92.0,3.7,4.3,92.0,Stable,True
z_36.0_-1.5,2025,2,2025-S2,Stable,88.9,7.8,3.3,88.9,Stable,True
z_36.0_-10.5,2023,1,2023-S1,Augmentation,51.2,51.2,4.6,44.2,Stable,False
z_36.0_-10.5,2023,2,2023-S2,Diminution,38.4,33.3,38.4,28.3,Stable,False
z_36.0_-10.5,2024,1,2024-S1,Augmentation,56.1,56.1,6.0,37.9,Stable,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,66.9,13.9,66.9,19.2,Stable,False
z_36.0_-10.5,2025,1,2025-S1,Augmentation,59.2,59.2,7.6,33.2,Augmentation,True
z_36.0_-10.5,2025,2,2025-S2,Diminution,48.1,26.8,48.1,25.2,Stable,False
z_36.0_-12.0,2023,1,2023-S1,Stable,98.5,0.1,1.4,98.5,Stable,True
z_36.0_-12.0,2024,1,2024-S1,Stable,97.8,0.8,1.4,97.8,Stable,True
z_36.0_-12.0,2025,1,2025-S1,Stable,98.8,0.1,1.1,98.8,Stable,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,53.3,53.3,36.7,10.0,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,78.7,78.7,15.6,5.7,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,56.3,56.3,31.9,11.8,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,60.0,60.0,30.7,9.3,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Diminution,46.1,41.2,46.1,12.7,Stable,False
z_36.0_-3.0,2025,2,2025-S2,Augmentation,58.3,58.3,30.6,11.1,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Diminution,54.1,20.3,54.1,25.6,Stable,False
z_36.0_-4.5,2023,2,2023-S2,Diminution,57.4,17.2,57.4,25.4,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Diminution,38.8,33.9,38.8,27.3,Stable,False
z_36.0_-4.5,2024,2,2024-S2,Diminution,41.0,34.3,41.0,24.7,Stable,False
z_36.0_-4.5,2025,1,2025-S1,Diminution,62.3,18.5,62.3,19.3,Stable,False
z_36.0_-4.5,2025,2,2025-S2,Diminution,42.5,27.4,42.5,30.1,Diminution,True
z_36.0_-6.0,2023,1,2023-S1,Augmentation,53.0,53.0,40.3,6.7,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,53.9,53.9,39.7,6.4,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Diminution,64.3,29.9,64.3,5.7,Diminution,True
z_36.0_-6.0,2024,2,2024-S2,Diminution,62.8,31.7,62.8,5.5,Diminution,True
z_36.0_-6.0,2025,1,2025-S1,Diminution,78.3,16.6,78.3,5.1,Diminution,True
z_36.0_-6.0,2025,2,2025-S2,Diminution,69.0,24.1,69.0,7.0,Diminution,True
z_36.0_-7.5,2023,1,2023-S1,Augmentation,76.7,76.7,15.2,8.1,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,52.2,52.2,37.4,10.4,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,55.0,55.0,34.5,10.5,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,46.3,46.3,42.1,11.7,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,48.3,48.3,37.0,14.6,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,67.3,67.3,22.7,10.1,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Diminution,48.2,29.5,48.2,22.3,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Diminution,40.5,36.0,40.5,23.5,Augmentation,False
z_36.0_-9.0,2024,1,2024-S1,Augmentation,59.1,59.1,24.0,16.9,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,55.3,55.3,29.1,15.6,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,57.6,57.6,30.1,12.3,Stable,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,47.2,47.2,36.8,16.0,Stable,False
z_36.0_0.0,2023,1,2023-S1,Stable,70.6,27.0,2.4,70.6,Stable,True
z_36.0_0.0,2023,2,2023-S2,Stable,83.5,13.5,3.1,83.5,Stable,True
z_36.0_0.0,2024,1,2024-S1,Stable,94.7,2.7,2.5,94.7,Stable,True
z_36.0_0.0,2024,2,2024-S2,Stable,95.9,2.5,1.6,95.9,Stable,True
z_36.0_0.0,2025,1,2025-S1,Stable,75.3,22.8,1.8,75.3,Stable,True
z_36.0_0.0,2025,2,2025-S2,Stable,80.0,16.7,3.4,80.0,Stable,True
z_36.0_10.5,2023,1,2023-S1,Augmentation,63.3,63.3,6.2,30.5,Stable,False
z_36.0_10.5,2023,2,2023-S2,Diminution,55.5,22.5,55.5,22.0,Stable,False
z_36.0_10.5,2024,1,2024-S1,Augmentation,59.8,59.8,6.9,33.3,Stable,False
z_36.0_10.5,2024,2,2024-S2,Diminution,49.0,28.6,49.0,22.3,Stable,False
z_36.0_10.5,2025,1,2025-S1,Stable,47.4,40.0,12.6,47.4,Stable,True
z_36.0_10.5,2025,2,2025-S2,Diminution,62.6,14.2,62.6,23.3,Stable,False
z_36.0_12.0,2023,1,2023-S1,Diminution,38.0,33.0,38.0,29.1,Stable,False
z_36.0_12.0,2023,2,2023-S2,Diminution,53.4,22.3,53.4,24.2,Stable,False
z_36.0_12.0,2024,1,2024-S1,Diminution,48.5,25.3,48.5,26.2,Stable,False
z_36.0_12.0,2024,2,2024-S2,Diminution,42.8,36.8,42.8,20.4,Augmentation,False
z_36.0_12.0,2025,1,2025-S1,Augmentation,39.4,39.4,36.5,24.1,Stable,False
z_36.0_12.0,2025,2,2025-S2,Diminution,39.3,38.6,39.3,22.1,Stable,False
z_36.0_13.5,2023,1,2023-S1,Diminution,49.7,39.9,49.7,10.4,Augmentation,False
z_36.0_13.5,2023,2,2023-S2,Augmentation,68.9,68.9,21.3,9.9,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Diminution,46.1,42.0,46.1,11.9,Stable,False
z_36.0_13.5,2024,2,2024-S2,Augmentation,51.8,51.8,38.1,10.1,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,63.4,63.4,29.1,7.6,Stable,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,60.0,60.0,29.4,10.6,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Diminution,60.3,28.6,60.3,11.1,Diminution,True
z_36.0_15.0,2023,2,2023-S2,Diminution,68.1,23.8,68.1,8.1,Stable,False
z_36.0_15.0,2024,1,2024-S1,Diminution,50.4,35.8,50.4,13.8,Augmentation,False
z_36.0_15.0,2024,2,2024-S2,Augmentation,51.5,51.5,31.1,17.5,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,57.6,57.6,26.7,15.7,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,67.5,67.5,21.1,11.5,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,72.3,22.7,5.0,72.3,Stable,True
z_36.0_16.5,2023,2,2023-S2,Stable,83.1,2.3,14.7,83.1,Stable,True
z_36.0_16.5,2024,1,2024-S1,Stable,90.6,4.3,5.1,90.6,Stable,True
z_36.0_16.5,2024,2,2024-S2,Stable,80.5,6.7,12.8,80.5,Stable,True
z_36.0_16.5,2025,1,2025-S1,Stable,79.2,15.5,5.3,79.2,Stable,True
z_36.0_16.5,2025,2,2025-S2,Stable,97.0,1.7,1.3,97.0,Stable,True
z_36.0_18.0,2023,1,2023-S1,Stable,96.0,2.2,1.8,96.0,Stable,True
z_36.0_18.0,2023,2,2023-S2,Stable,56.0,37.4,6.6,56.0,Stable,True
z_36.0_18.0,2024,1,2024-S1,Stable,73.5,22.2,4.4,73.5,Stable,True
z_36.0_18.0,2024,2,2024-S2,Stable,86.4,5.1,8.6,86.4,Stable,True
z_36.0_18.0,2025,1,2025-S1,Stable,95.7,1.9,2.4,95.7,Stable,True
z_36.0_18.0,2025,2,2025-S2,Stable,89.4,3.1,7.5,89.4,Stable,True
z_36.0_19.5,2023,1,2023-S1,Stable,64.5,26.7,8.8,64.5,Stable,True
