zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_36.0_-7.5,12,2025,12,Stable,51.0,30.4,18.5,51.0,Diminution,False
z_36.0_-9.0,1,2023,1,Diminution,41.2,19.4,41.2,39.3,Augmentation,False
z_36.0_-9.0,2,2023,2,Stable,41.4,24.7,33.9,41.4,Augmentation,False
z_36.0_-9.0,3,2023,3,Diminution,39.1,26.9,39.1,34.0,Diminution,True
z_36.0_-9.0,4,2023,4,Augmentation,41.9,41.9,18.4,39.8,Diminution,False
z_36.0_-9.0,5,2023,5,Stable,44.6,31.8,23.5,44.6,Diminution,False
z_36.0_-9.0,6,2023,6,Stable,45.1,19.6,35.3,45.1,Diminution,False
z_36.0_-9.0,7,2023,7,Stable,45.0,23.0,32.0,45.0,Diminution,False
z_36.0_-9.0,8,2023,8,Stable,44.0,25.9,30.1,44.0,Augmentation,False
z_36.0_-9.0,9,2023,9,Stable,41.8,28.9,29.3,41.8,Diminution,False
z_36.0_-9.0,10,2023,10,Diminution,68.9,8.7,68.9,22.3,Diminution,True
z_36.0_-9.0,11,2023,11,Stable,38.8,24.5,36.8,38.8,Diminution,False
z_36.0_-9.0,12,2023,12,Diminution,45.1,17.4,45.1,37.6,Stable,False
z_36.0_-9.0,1,2024,1,Augmentation,36.2,36.2,23.1,40.7,Stable,False
z_36.0_-9.0,2,2024,2,Stable,45.9,33.3,20.8,45.9,Diminution,False
z_36.0_-9.0,3,2024,3,Diminution,56.5,12.8,56.5,30.6,Stable,False
z_36.0_-9.0,4,2024,4,Augmentation,39.5,39.5,22.8,37.8,Stable,False
z_36.0_-9.0,5,2024,5,Augmentation,40.0,40.0,18.4,41.6,Diminution,False
z_36.0_-9.0,6,2024,6,Stable,48.7,30.2,21.1,48.7,Stable,True
z_36.0_-9.0,7,2024,7,Stable,45.9,34.7,19.4,45.9,Augmentation,False
z_36.0_-9.0,8,2024,8,Augmentation,42.8,42.8,13.5,43.8,Augmentation,True
z_36.0_-9.0,9,2024,9,Augmentation,46.1,46.1,12.2,41.7,Diminution,False
z_36.0_-9.0,10,2024,10,Augmentation,37.1,37.1,21.9,40.9,Diminution,False
z_36.0_-9.0,11,2024,11,Augmentation,38.4,38.4,25.9,35.7,Diminution,False
z_36.0_-9.0,12,2024,12,Augmentation,40.6,40.6,15.3,44.1,Diminution,False
z_36.0_-9.0,1,2025,1,Augmentation,38.6,38.6,15.6,45.8,Stable,False
z_36.0_-9.0,2,2025,2,Augmentation,38.8,38.8,16.1,45.1,Diminution,False
z_36.0_-9.0,3,2025,3,Stable,39.0,24.3,36.7,39.0,Diminution,False
z_36.0_-9.0,4,2025,4,Stable,45.5,34.5,20.0,45.5,Diminution,False
z_36.0_-9.0,5,2025,5,Stable,43.4,16.6,39.9,43.4,Diminution,False
z_36.0_-9.0,6,2025,6,Diminution,43.2,15.3,43.2,41.5,Diminution,True
z_36.0_-9.0,7,2025,7,Stable,47.1,16.8,36.1,47.1,Diminution,False
z_36.0_-9.0,8,2025,8,Stable,51.5,18.4,30.2,51.5,Stable,True
z_36.0_-9.0,9,2025,9,Stable,44.2,22.7,33.1,44.2,Diminution,False
z_36.0_-9.0,10,2025,10,Diminution,67.2,11.2,67.2,21.6,Diminution,True
z_36.0_-9.0,11,2025,11,Diminution,59.8,11.5,59.8,28.7,Diminution,True
z_36.0_-9.0,12,2025,12,Diminution,43.9,13.3,43.9,42.8,Diminution,True
z_36.0_0.0,1,2023,1,Diminution,74.5,3.4,74.5,22.0,Diminution,True
z_36.0_0.0,2,2023,2,Diminution,76.0,2.8,76.0,21.2,Diminution,True
z_36.0_0.0,4,2023,4,Diminution,64.1,7.0,64.1,29.0,Diminution,True
z_36.0_0.0,6,2023,6,Diminution,83.4,1.5,83.4,15.1,Diminution,True
z_36.0_0.0,7,2023,7,Diminution,60.1,7.3,60.1,32.6,Diminution,True
z_36.0_0.0,10,2023,10,Diminution,85.8,1.9,85.8,12.3,Diminution,True
z_36.0_0.0,1,2024,1,Diminution,85.5,1.5,85.5,13.1,Diminution,True
z_36.0_0.0,2,2024,2,Diminution,77.0,3.1,77.0,19.9,Diminution,True
z_36.0_0.0,4,2024,4,Diminution,64.1,7.0,64.1,29.0,Diminution,True
z_36.0_0.0,6,2024,6,Diminution,83.4,1.5,83.4,15.1,Diminution,True
z_36.0_0.0,7,2024,7,Diminution,57.1,8.2,57.1,34.7,Diminution,True
z_36.0_0.0,10,2024,10,Diminution,85.8,1.9,85.8,12.3,Stable,False
z_36.0_0.0,1,2025,1,Diminution,75.5,2.4,75.5,22.1,Diminution,True
z_36.0_0.0,2,2025,2,Diminution,85.7,1.5,85.7,12.8,Diminution,True
z_36.0_0.0,4,2025,4,Diminution,53.7,9.9,53.7,36.3,Diminution,True
z_36.0_0.0,6,2025,6,Diminution,83.4,1.5,83.4,15.1,Diminution,True
z_36.0_0.0,7,2025,7,Diminution,62.3,8.5,62.3,29.2,Diminution,True
z_36.0_0.0,10,2025,10,Diminution,77.7,4.5,77.7,17.9,Diminution,True
z_36.0_10.5,1,2023,1,Stable,42.1,16.3,41.6,42.1,Diminution,False
z_36.0_10.5,2,2023,2,Diminution,66.6,8.3,66.6,25.1,Diminution,True
z_36.0_10.5,3,2023,3,Diminution,49.5,11.7,49.5,38.8,Diminution,True
z_36.0_10.5,4,2023,4,Stable,44.5,14.1,41.4,44.5,Stable,True
z_36.0_10.5,5,2023,5,Diminution,70.8,8.9,70.8,20.3,Diminution,True
z_36.0_10.5,7,2023,7,Stable,41.5,17.5,41.1,41.5,Diminution,False
z_36.0_10.5,8,2023,8,Diminution,67.9,7.2,67.9,24.9,Stable,False
z_36.0_10.5,9,2023,9,Stable,45.0,16.5,38.5,45.0,Diminution,False
z_36.0_10.5,10,2023,10,Stable,45.2,18.3,36.6,45.2,Diminution,False
z_36.0_10.5,11,2023,11,Diminution,50.2,12.8,50.2,37.0,Diminution,True
z_36.0_10.5,12,2023,12,Stable,43.6,16.7,39.7,43.6,Diminution,False
z_36.0_10.5,1,2024,1,Stable,42.1,16.3,41.6,42.1,Diminution,False
z_36.0_10.5,2,2024,2,Stable,45.2,19.8,35.0,45.2,Diminution,False
z_36.0_10.5,3,2024,3,Diminution,52.6,13.5,52.6,33.9,Diminution,True
z_36.0_10.5,4,2024,4,Stable,43.8,14.8,41.4,43.8,Diminution,False
z_36.0_10.5,5,2024,5,Diminution,71.3,10.6,71.3,18.1,Diminution,True
z_36.0_10.5,7,2024,7,Stable,44.1,17.6,38.3,44.1,Diminution,False
z_36.0_10.5,8,2024,8,Diminution,59.2,11.7,59.2,29.1,Diminution,True
z_36.0_10.5,9,2024,9,Stable,43.4,14.1,42.5,43.4,Diminution,False
z_36.0_10.5,10,2024,10,Diminution,44.1,13.3,44.1,42.6,Diminution,True
z_36.0_10.5,11,2024,11,Diminution,54.0,11.0,54.0,35.0,Diminution,True
z_36.0_10.5,12,2024,12,Diminution,46.3,12.9,46.3,40.8,Diminution,True
z_36.0_10.5,1,2025,1,Diminution,45.1,13.0,45.1,41.9,Diminution,True
z_36.0_10.5,2,2025,2,Diminution,66.6,8.3,66.6,25.1,Diminution,True
z_36.0_10.5,3,2025,3,Diminution,57.3,10.4,57.3,32.2,Stable,False
z_36.0_10.5,4,2025,4,Stable,46.4,15.8,37.8,46.4,Diminution,False
z_36.0_10.5,5,2025,5,Diminution,78.9,6.2,78.9,14.9,Diminution,True
z_36.0_10.5,7,2025,7,Diminution,44.1,15.2,44.1,40.7,Stable,False
z_36.0_10.5,8,2025,8,Diminution,52.1,11.8,52.1,36.1,Diminution,True
z_36.0_10.5,9,2025,9,Stable,45.2,17.9,36.9,45.2,Diminution,False
z_36.0_10.5,10,2025,10,Diminution,43.4,14.8,43.4,41.8,Diminution,True
z_36.0_10.5,11,2025,11,Diminution,49.4,10.3,49.4,40.2,Diminution,True
z_36.0_10.5,12,2025,12,Diminution,46.3,12.9,46.3,40.8,Diminution,True
z_36.0_12.0,1,2023,1,Diminution,54.7,8.8,54.7,36.5,Diminution,True
z_36.0_12.0,2,2023,2,Diminution,45.3,12.7,45.3,42.0,Diminution,True
z_36.0_12.0,3,2023,3,Diminution,54.1,9.1,54.1,36.9,Diminution,True
z_36.0_12.0,4,2023,4,Stable,43.5,14.3,42.3,43.5,Stable,True
z_36.0_12.0,5,2023,5,Stable,45.4,17.1,37.5,45.4,Diminution,False
z_36.0_12.0,6,2023,6,Stable,43.5,20.4,36.1,43.5,Diminution,False
z_36.0_12.0,7,2023,7,Stable,44.1,16.8,39.1,44.1,Diminution,False
z_36.0_12.0,8,2023,8,Diminution,47.8,9.6,47.8,42.6,Stable,False
z_36.0_12.0,9,2023,9,Stable,45.6,13.2,41.2,45.6,Diminution,False
z_36.0_12.0,10,2023,10,Diminution,53.8,15.6,53.8,30.6,Diminution,True
z_36.0_12.0,11,2023,11,Stable,44.8,24.9,30.3,44.8,Stable,True
z_36.0_12.0,12,2023,12,Diminution,47.4,14.0,47.4,38.7,Diminution,True
z_36.0_12.0,1,2024,1,Diminution,54.7,8.8,54.7,36.5,Stable,False
z_36.0_12.0,2,2024,2,Stable,44.5,18.7,36.8,44.5,Diminution,False
z_36.0_12.0,3,2024,3,Stable,45.4,11.8,42.8,45.4,Diminution,False
z_36.0_12.0,4,2024,4,Stable,46.0,17.9,36.2,46.0,Diminution,False
z_36.0_12.0,5,2024,5,Stable,45.3,14.7,39.9,45.3,Diminution,False
z_36.0_12.0,6,2024,6,Stable,42.9,17.9,39.2,42.9,Diminution,False
z_36.0_12.0,7,2024,7,Stable,47.7,19.2,33.1,47.7,Stable,True
z_36.0_12.0,8,2024,8,Stable,53.3,15.3,31.4,53.3,Stable,True
z_36.0_12.0,9,2024,9,Stable,46.0,22.4,31.6,46.0,Diminution,False
z_36.0_12.0,10,2024,10,Diminution,50.1,17.2,50.1,32.6,Stable,False
z_36.0_12.0,11,2024,11,Stable,46.0,27.8,26.3,46.0,Diminution,False
z_36.0_12.0,12,2024,12,Diminution,41.1,18.2,41.1,40.7,Diminution,True
z_36.0_12.0,1,2025,1,Stable,49.8,12.5,37.7,49.8,Diminution,False
z_36.0_12.0,2,2025,2,Diminution,45.3,12.7,45.3,42.0,Diminution,True
z_36.0_12.0,3,2025,3,Diminution,54.1,9.1,54.1,36.9,Stable,False
z_36.0_12.0,4,2025,4,Stable,46.2,17.8,36.0,46.2,Stable,True
z_36.0_12.0,5,2025,5,Augmentation,40.1,40.1,19.5,40.4,Diminution,False
z_36.0_12.0,6,2025,6,Stable,45.5,20.9,33.6,45.5,Diminution,False
z_36.0_12.0,7,2025,7,Stable,45.9,15.7,38.3,45.9,Diminution,False
z_36.0_12.0,8,2025,8,Stable,49.8,9.5,40.7,49.8,Stable,True
z_36.0_12.0,9,2025,9,Stable,44.4,22.1,33.4,44.4,Diminution,False
z_36.0_12.0,10,2025,10,Diminution,61.4,11.3,61.4,27.3,Diminution,True
z_36.0_12.0,11,2025,11,Stable,44.5,18.0,37.5,44.5,Diminution,False
z_36.0_12.0,12,2025,12,Diminution,54.7,10.8,54.7,34.5,Diminution,True
z_36.0_13.5,1,2023,1,Augmentation,36.8,36.8,20.3,42.9,Diminution,False
z_36.0_13.5,2,2023,2,Diminution,42.7,17.5,42.7,39.8,Diminution,True
z_36.0_13.5,3,2023,3,Stable,43.7,21.2,35.2,43.7,Augmentation,False
z_36.0_13.5,4,2023,4,Stable,55.4,18.7,25.9,55.4,Stable,True
z_36.0_13.5,5,2023,5,Stable,49.2,29.7,21.0,49.2,Augmentation,False
z_36.0_13.5,6,2023,6,Augmentation,37.8,37.8,23.7,38.6,Stable,False
z_36.0_13.5,7,2023,7,Stable,43.6,33.6,22.8,43.6,Diminution,False
z_36.0_13.5,8,2023,8,Augmentation,50.2,50.2,18.1,31.7,Diminution,False
z_36.0_13.5,9,2023,9,Augmentation,39.7,39.7,11.4,48.9,Diminution,False
z_36.0_13.5,10,2023,10,Augmentation,45.4,45.4,16.4,38.2,Diminution,False
z_36.0_13.5,11,2023,11,Augmentation,43.5,43.5,16.2,40.4,Diminution,False
z_36.0_13.5,12,2023,12,Stable,47.6,30.5,21.9,47.6,Diminution,False
z_36.0_13.5,1,2024,1,Stable,44.2,23.6,32.2,44.2,Diminution,False
z_36.0_13.5,2,2024,2,Augmentation,38.6,38.6,21.9,39.5,Diminution,False
z_36.0_13.5,3,2024,3,Augmentation,37.7,37.7,21.7,40.6,Diminution,False
z_36.0_13.5,4,2024,4,Stable,48.8,25.8,25.4,48.8,Stable,True
z_36.0_13.5,5,2024,5,Stable,45.5,36.0,18.5,45.5,Augmentation,False
z_36.0_13.5,6,2024,6,Augmentation,38.4,38.4,26.4,35.2,Stable,False
z_36.0_13.5,7,2024,7,Augmentation,37.5,37.5,22.9,39.6,Diminution,False
z_36.0_13.5,8,2024,8,Augmentation,41.9,41.9,19.9,38.2,Diminution,False
z_36.0_13.5,9,2024,9,Stable,55.9,29.7,14.4,55.9,Stable,True
z_36.0_13.5,10,2024,10,Augmentation,48.6,48.6,13.1,38.3,Stable,False
z_36.0_13.5,11,2024,11,Augmentation,44.3,44.3,11.9,43.8,Augmentation,True
z_36.0_13.5,12,2024,12,Augmentation,46.9,46.9,12.2,40.9,Diminution,False
z_36.0_13.5,1,2025,1,Augmentation,50.4,50.4,11.2,38.4,Diminution,False
z_36.0_13.5,2,2025,2,Augmentation,45.5,45.5,13.6,40.9,Diminution,False
z_36.0_13.5,3,2025,3,Augmentation,48.2,48.2,13.8,38.1,Augmentation,True
z_36.0_13.5,4,2025,4,Stable,46.4,36.7,16.9,46.4,Diminution,False
z_36.0_13.5,5,2025,5,Augmentation,48.9,48.9,12.4,38.7,Diminution,False
z_36.0_13.5,6,2025,6,Augmentation,33.5,33.5,33.9,32.6,Diminution,False
z_36.0_13.5,7,2025,7,Augmentation,37.7,37.7,33.4,28.9,Diminution,False
z_36.0_13.5,8,2025,8,Stable,36.5,28.5,35.0,36.5,Diminution,False
z_36.0_13.5,9,2025,9,Stable,53.9,28.2,18.0,53.9,Diminution,False
z_36.0_13.5,10,2025,10,Stable,46.9,22.4,30.7,46.9,Diminution,False
z_36.0_13.5,11,2025,11,Stable,47.4,23.1,29.5,47.4,Diminution,False
z_36.0_13.5,12,2025,12,Stable,51.7,19.4,28.9,51.7,Diminution,False
z_36.0_15.0,1,2023,1,Diminution,46.1,14.2,46.1,39.7,Diminution,True
z_36.0_15.0,2,2023,2,Diminution,46.7,13.5,46.7,39.8,Diminution,True
z_36.0_15.0,3,2023,3,Diminution,49.3,13.7,49.3,37.0,Diminution,True
z_36.0_15.0,4,2023,4,Diminution,50.6,11.3,50.6,38.1,Diminution,True
z_36.0_15.0,5,2023,5,Diminution,50.1,12.4,50.1,37.5,Stable,False
z_36.0_15.0,6,2023,6,Diminution,45.7,14.4,45.7,39.9,Diminution,True
z_36.0_15.0,7,2023,7,Stable,41.5,16.9,41.5,41.5,Augmentation,False
z_36.0_15.0,8,2023,8,Stable,41.7,20.3,38.0,41.7,Stable,True
z_36.0_15.0,9,2023,9,Stable,47.7,27.7,24.6,47.7,Diminution,False
z_36.0_15.0,10,2023,10,Diminution,43.2,20.2,43.2,36.6,Diminution,True
z_36.0_15.0,11,2023,11,Diminution,40.8,19.9,40.8,39.3,Diminution,True
z_36.0_15.0,12,2023,12,Stable,44.5,19.4,36.1,44.5,Diminution,False
z_36.0_15.0,1,2024,1,Stable,45.7,21.7,32.6,45.7,Augmentation,False
z_36.0_15.0,2,2024,2,Stable,42.2,27.5,30.3,42.2,Diminution,False
z_36.0_15.0,3,2024,3,Stable,44.0,18.6,37.5,44.0,Diminution,False
z_36.0_15.0,4,2024,4,Diminution,42.9,15.0,42.9,42.1,Augmentation,False
z_36.0_15.0,5,2024,5,Augmentation,32.1,32.1,28.1,39.7,Stable,False
z_36.0_15.0,6,2024,6,Stable,48.1,29.6,22.3,48.1,Stable,True
z_36.0_15.0,7,2024,7,Augmentation,39.7,39.7,16.5,43.8,Diminution,False
z_36.0_15.0,8,2024,8,Stable,50.0,21.3,28.6,50.0,Stable,True
z_36.0_15.0,9,2024,9,Stable,48.8,30.7,20.6,48.8,Diminution,False
z_36.0_15.0,10,2024,10,Diminution,44.1,21.9,44.1,33.9,Diminution,True
z_36.0_15.0,11,2024,11,Diminution,36.6,27.0,36.6,36.4,Stable,False
z_36.0_15.0,12,2024,12,Stable,48.4,33.8,17.8,48.4,Diminution,False
z_36.0_15.0,1,2025,1,Stable,45.8,32.3,21.9,45.8,Augmentation,False
z_36.0_15.0,2,2025,2,Augmentation,38.5,38.5,16.1,45.3,Augmentation,True
z_36.0_15.0,3,2025,3,Augmentation,42.3,42.3,13.9,43.8,Stable,False
z_36.0_15.0,4,2025,4,Stable,47.9,37.7,14.4,47.9,Stable,True
z_36.0_15.0,5,2025,5,Augmentation,45.5,45.5,13.0,41.5,Stable,False
z_36.0_15.0,6,2025,6,Augmentation,42.4,42.4,13.9,43.7,Diminution,False
z_36.0_15.0,7,2025,7,Augmentation,44.3,44.3,12.6,43.1,Diminution,False
z_36.0_15.0,8,2025,8,Stable,49.5,33.0,17.5,49.5,Diminution,False
z_36.0_15.0,9,2025,9,Augmentation,38.6,38.6,17.9,43.6,Diminution,False
z_36.0_15.0,10,2025,10,Diminution,36.3,27.9,36.3,35.7,Diminution,True
z_36.0_15.0,11,2025,11,Diminution,36.8,28.3,36.8,34.9,Diminution,True
z_36.0_15.0,12,2025,12,Stable,48.3,20.5,31.3,48.3,Diminution,False
z_36.0_16.5,3,2023,3,Diminution,87.2,1.6,87.2,11.3,Diminution,True
z_36.0_16.5,4,2023,4,Diminution,86.0,1.7,86.0,12.3,Diminution,True
z_36.0_16.5,5,2023,5,Diminution,86.0,1.6,86.0,12.4,Stable,False
z_36.0_16.5,6,2023,6,Diminution,55.5,8.4,55.5,36.0,Diminution,True
z_36.0_16.5,10,2023,10,Diminution,86.8,2.6,86.8,10.6,Diminution,True
z_36.0_16.5,3,2024,3,Diminution,87.2,1.6,87.2,11.3,Diminution,True
z_36.0_16.5,4,2024,4,Diminution,86.0,1.7,86.0,12.3,Stable,False
z_36.0_16.5,5,2024,5,Diminution,80.7,2.3,80.7,17.0,Diminution,True
z_36.0_16.5,6,2024,6,Stable,44.1,14.2,41.7,44.1,Diminution,False
z_36.0_16.5,10,2024,10,Diminution,74.7,5.2,74.7,20.0,Diminution,True
z_36.0_16.5,3,2025,3,Diminution,87.2,1.6,87.2,11.3,Diminution,True
z_36.0_16.5,4,2025,4,Diminution,73.8,3.2,73.8,23.0,Diminution,True
z_36.0_16.5,5,2025,5,Diminution,86.0,1.6,86.0,12.4,Diminution,True
z_36.0_16.5,6,2025,6,Diminution,61.5,10.1,61.5,28.4,Stable,False
z_36.0_16.5,10,2025,10,Diminution,86.8,2.6,86.8,10.6,Diminution,True
z_36.0_18.0,1,2023,1,Diminution,56.9,8.6,56.9,34.6,Diminution,True
z_36.0_18.0,9,2023,9,Diminution,71.6,5.7,71.6,22.7,Diminution,True
z_36.0_18.0,10,2023,10,Diminution,51.5,12.1,51.5,36.4,Diminution,True
z_36.0_18.0,1,2024,1,Diminution,56.9,8.6,56.9,34.6,Diminution,True
z_36.0_18.0,9,2024,9,Diminution,71.6,5.7,71.6,22.7,Diminution,True
z_36.0_18.0,10,2024,10,Diminution,60.5,10.6,60.5,28.9,Diminution,True
z_36.0_18.0,1,2025,1,Diminution,56.9,8.6,56.9,34.6,Diminution,True
z_36.0_18.0,9,2025,9,Diminution,71.6,5.7,71.6,22.7,Diminution,True
z_36.0_18.0,10,2025,10,Diminution,60.5,10.6,60.5,28.9,Diminution,True
z_36.0_19.5,2,2023,2,Diminution,87.8,1.5,87.8,10.7,Diminution,True
z_36.0_19.5,4,2023,4,Diminution,88.4,0.9,88.4,10.7,Diminution,True
z_36.0_19.5,7,2023,7,Diminution,79.1,3.6,79.1,17.3,Diminution,True
z_36.0_19.5,8,2023,8,Diminution,86.3,1.6,86.3,12.0,Diminution,True
z_36.0_19.5,2,2024,2,Diminution,87.8,1.5,87.8,10.7,Diminution,True
z_36.0_19.5,4,2024,4,Diminution,88.4,0.9,88.4,10.7,Diminution,True
z_36.0_19.5,7,2024,7,Diminution,74.6,7.1,74.6,18.3,Diminution,True
z_36.0_19.5,8,2024,8,Diminution,86.3,1.6,86.3,12.0,Diminution,True
z_36.0_19.5,2,2025,2,Diminution,87.8,1.5,87.8,10.7,Diminution,True
z_36.0_19.5,4,2025,4,Diminution,88.4,0.9,88.4,10.7,Diminution,True
z_36.0_19.5,7,2025,7,Diminution,88.7,1.0,88.7,10.4,Diminution,True
z_36.0_19.5,8,2025,8,Diminution,86.3,1.6,86.3,12.0,Diminution,True
z_36.0_21.0,1,2023,1,Diminution,61.2,7.9,61.2,30.9,Diminution,True
z_36.0_21.0,2,2023,2,Diminution,75.0,5.3,75.0,19.7,Diminution,True
z_36.0_21.0,3,2023,3,Diminution,50.0,13.0,50.0,37.0,Diminution,True
z_36.0_21.0,4,2023,4,Diminution,59.1,10.2,59.1,30.7,Stable,False
z_36.0_21.0,5,2023,5,Diminution,57.8,9.6,57.8,32.6,Diminution,True
z_36.0_21.0,6,2023,6,Stable,43.9,14.9,41.2,43.9,Diminution,False
z_36.0_21.0,7,2023,7,Diminution,64.3,8.7,64.3,27.0,Diminution,True
z_36.0_21.0,8,2023,8,Diminution,65.6,7.7,65.6,26.7,Diminution,True
z_36.0_21.0,9,2023,9,Diminution,68.1,6.8,68.1,25.1,Diminution,True
z_36.0_21.0,10,2023,10,Diminution,43.8,15.5,43.8,40.7,Diminution,True
z_36.0_21.0,11,2023,11,Diminution,45.2,13.9,45.2,40.9,Diminution,True
z_36.0_21.0,12,2023,12,Diminution,46.3,13.6,46.3,40.1,Stable,False
z_36.0_21.0,1,2024,1,Diminution,60.3,9.9,60.3,29.7,Diminution,True
z_36.0_21.0,2,2024,2,Diminution,68.1,8.9,68.1,23.0,Diminution,True
z_36.0_21.0,3,2024,3,Stable,51.0,19.4,29.6,51.0,Diminution,False
z_36.0_21.0,4,2024,4,Stable,45.8,16.2,38.0,45.8,Stable,True
z_36.0_21.0,5,2024,5,Stable,42.1,22.5,35.4,42.1,Diminution,False
z_36.0_21.0,6,2024,6,Stable,43.0,27.9,29.1,43.0,Diminution,False
z_36.0_21.0,7,2024,7,Diminution,47.7,21.2,47.7,31.1,Diminution,True
z_36.0_21.0,8,2024,8,Diminution,59.9,7.5,59.9,32.6,Diminution,True
z_36.0_21.0,9,2024,9,Diminution,73.3,5.3,73.3,21.4,Diminution,True
z_36.0_21.0,10,2024,10,Diminution,44.8,14.7,44.8,40.5,Diminution,True
z_36.0_21.0,11,2024,11,Diminution,46.7,14.3,46.7,39.0,Stable,False
z_36.0_21.0,12,2024,12,Diminution,43.5,16.6,43.5,39.9,Diminution,True
z_36.0_21.0,1,2025,1,Diminution,63.7,8.6,63.7,27.7,Diminution,True
z_36.0_21.0,2,2025,2,Diminution,73.6,5.7,73.6,20.8,Diminution,True
z_36.0_21.0,3,2025,3,Diminution,50.0,13.0,50.0,37.0,Diminution,True
z_36.0_21.0,4,2025,4,Diminution,47.6,10.0,47.6,42.4,Diminution,True
z_36.0_21.0,5,2025,5,Diminution,60.5,7.5,60.5,32.0,Diminution,True
z_36.0_21.0,6,2025,6,Diminution,50.1,13.0,50.1,36.9,Diminution,True
z_36.0_21.0,7,2025,7,Diminution,67.8,8.4,67.8,23.8,Diminution,True
z_36.0_21.0,8,2025,8,Diminution,72.5,5.4,72.5,22.0,Diminution,True
z_36.0_21.0,9,2025,9,Diminution,73.3,5.3,73.3,21.4,Diminution,True
z_36.0_21.0,10,2025,10,Diminution,51.6,13.4,51.6,35.0,Diminution,True
z_36.0_21.0,11,2025,11,Diminution,48.7,13.9,48.7,37.4,Diminution,True
z_36.0_21.0,12,2025,12,Diminution,46.3,13.6,46.3,40.1,Diminution,True
z_36.0_22.5,1,2023,1,Stable,57.3,24.2,18.5,57.3,Diminution,False
z_36.0_22.5,2,2023,2,Stable,47.3,30.6,22.1,47.3,Diminution,False
z_36.0_22.5,3,2023,3,Diminution,45.3,21.7,45.3,33.0,Stable,False
z_36.0_22.5,4,2023,4,Stable,46.1,33.6,20.4,46.1,Augmentation,False
z_36.0_22.5,5,2023,5,Augmentation,38.0,38.0,18.4,43.6,Augmentation,True
z_36.0_22.5,6,2023,6,Augmentation,34.8,34.8,23.2,42.0,Stable,False
z_36.0_22.5,7,2023,7,Stable,50.6,37.3,12.2,50.6,Diminution,False
z_36.0_22.5,8,2023,8,Augmentation,35.8,35.8,30.0,34.1,Diminution,False
z_36.0_22.5,9,2023,9,Augmentation,41.9,41.9,14.0,44.1,Augmentation,True
z_36.0_22.5,10,2023,10,Augmentation,44.1,44.1,11.7,44.3,Augmentation,True
z_36.0_22.5,11,2023,11,Augmentation,44.4,44.4,11.3,44.3,Diminution,False
z_36.0_22.5,12,2023,12,Augmentation,44.2,44.2,13.5,42.3,Diminution,False
z_36.0_22.5,1,2024,1,Stable,51.9,27.6,20.5,51.9,Diminution,False
z_36.0_22.5,2,2024,2,Augmentation,42.9,42.9,16.1,41.0,Augmentation,True
z_36.0_22.5,3,2024,3,Augmentation,39.1,39.1,22.0,39.0,Stable,False
z_36.0_22.5,4,2024,4,Augmentation,55.7,55.7,10.9,33.5,Stable,False
z_36.0_22.5,5,2024,5,Augmentation,44.4,44.4,12.9,42.7,Stable,False
z_36.0_22.5,6,2024,6,Augmentation,40.5,40.5,24.8,34.7,Diminution,False
z_36.0_22.5,7,2024,7,Stable,48.5,36.9,14.6,48.5,Stable,True
z_36.0_22.5,8,2024,8,Augmentation,43.5,43.5,24.0,32.5,Diminution,False
z_36.0_22.5,9,2024,9,Augmentation,45.5,45.5,12.7,41.9,Augmentation,True
z_36.0_22.5,10,2024,10,Augmentation,49.0,49.0,11.9,39.1,Stable,False
z_36.0_22.5,11,2024,11,Augmentation,40.2,40.2,13.8,46.0,Diminution,False
z_36.0_22.5,12,2024,12,Stable,49.9,36.1,14.0,49.9,Diminution,False
z_36.0_22.5,1,2025,1,Augmentation,37.8,37.8,16.1,46.1,Diminution,False
z_36.0_22.5,2,2025,2,Augmentation,40.6,40.6,15.8,43.5,Diminution,False
z_36.0_22.5,3,2025,3,Augmentation,33.9,33.9,32.3,33.8,Stable,False
z_36.0_22.5,4,2025,4,Augmentation,40.0,40.0,15.1,44.9,Augmentation,True
z_36.0_22.5,5,2025,5,Augmentation,41.3,41.3,13.7,45.0,Stable,False
z_36.0_22.5,6,2025,6,Augmentation,39.6,39.6,25.3,35.1,Diminution,False
z_36.0_22.5,7,2025,7,Augmentation,41.0,41.0,13.3,45.7,Stable,False
z_36.0_22.5,8,2025,8,Augmentation,42.3,42.3,25.9,31.8,Diminution,False
z_36.0_22.5,9,2025,9,Augmentation,43.2,43.2,14.7,42.1,Augmentation,True
z_36.0_22.5,10,2025,10,Augmentation,47.4,47.4,11.7,40.9,Diminution,False
z_36.0_22.5,11,2025,11,Stable,48.1,35.9,16.0,48.1,Diminution,False
z_36.0_22.5,12,2025,12,Stable,51.3,28.1,20.6,51.3,Diminution,False
z_36.0_24.0,1,2023,1,Augmentation,43.5,43.5,13.4,43.1,Diminution,False
z_36.0_24.0,2,2023,2,Augmentation,44.8,44.8,13.0,42.2,Augmentation,True
z_36.0_24.0,3,2023,3,Augmentation,43.2,43.2,15.2,41.7,Stable,False
z_36.0_24.0,4,2023,4,Augmentation,33.6,33.6,29.1,37.3,Augmentation,True
z_36.0_24.0,5,2023,5,Augmentation,45.3,45.3,20.7,34.0,Diminution,False
z_36.0_24.0,6,2023,6,Augmentation,44.7,44.7,21.3,34.0,Diminution,False
