zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-15.0,2025,1,2025-T1,Stable,78.0,16.1,6.0,78.0,Stable,True
z_28.5_-15.0,2025,2,2025-T2,Stable,86.3,10.0,3.7,86.3,Stable,True
z_28.5_-15.0,2025,3,2025-T3,Diminution,68.0,12.6,68.0,19.4,Diminution,True
z_28.5_-15.0,2025,4,2025-T4,Stable,81.7,13.6,4.8,81.7,Stable,True
z_28.5_-16.5,2023,1,2023-T1,Stable,66.3,21.3,12.4,66.3,Stable,True
z_28.5_-16.5,2023,3,2023-T3,Diminution,83.8,4.0,83.8,12.1,Stable,False
z_28.5_-16.5,2023,4,2023-T4,Stable,62.2,23.5,14.2,62.2,Stable,True
z_28.5_-16.5,2024,1,2024-T1,Stable,72.7,16.4,10.9,72.7,Stable,True
z_28.5_-16.5,2024,3,2024-T3,Diminution,74.0,9.3,74.0,16.7,Stable,False
z_28.5_-16.5,2024,4,2024-T4,Stable,60.9,32.7,6.3,60.9,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,56.4,36.6,7.0,56.4,Stable,True
z_28.5_-16.5,2025,3,2025-T3,Diminution,67.3,12.9,67.3,19.8,Stable,False
z_28.5_-16.5,2025,4,2025-T4,Stable,56.2,37.4,6.4,56.2,Stable,True
z_30.0_-10.5,2023,2,2023-T2,Stable,95.4,2.5,2.1,95.4,Stable,True
z_30.0_-10.5,2023,3,2023-T3,Stable,93.4,3.2,3.4,93.4,Stable,True
z_30.0_-10.5,2024,2,2024-T2,Stable,94.2,3.4,2.4,94.2,Stable,True
z_30.0_-10.5,2024,3,2024-T3,Stable,90.5,6.0,3.5,90.5,Stable,True
z_30.0_-10.5,2025,2,2025-T2,Stable,96.9,1.7,1.4,96.9,Stable,True
z_30.0_-10.5,2025,3,2025-T3,Stable,91.5,5.1,3.4,91.5,Stable,True
z_30.0_-13.5,2023,1,2023-T1,Stable,95.3,1.6,3.1,95.3,Stable,True
z_30.0_-13.5,2023,2,2023-T2,Stable,98.5,0.1,1.4,98.5,Stable,True
z_30.0_-13.5,2024,1,2024-T1,Stable,97.0,0.5,2.4,97.0,Stable,True
z_30.0_-13.5,2024,2,2024-T2,Stable,97.8,0.2,2.0,97.8,Stable,True
z_30.0_-13.5,2025,1,2025-T1,Stable,94.8,1.5,3.7,94.8,Stable,True
z_30.0_-13.5,2025,2,2025-T2,Stable,98.5,0.1,1.4,98.5,Stable,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,87.7,0.6,87.7,11.7,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Stable,96.8,0.1,3.1,96.8,Stable,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,87.6,0.4,87.6,12.0,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Stable,97.4,0.2,2.4,97.4,Stable,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,89.5,0.4,89.5,10.1,Stable,False
z_30.0_-15.0,2025,2,2025-T2,Stable,94.5,0.5,5.0,94.5,Stable,True
z_30.0_28.5,2023,1,2023-T1,Diminution,82.8,3.4,82.8,13.8,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,86.1,1.5,86.1,12.4,Stable,False
z_30.0_28.5,2023,3,2023-T3,Stable,91.8,3.2,4.9,91.8,Stable,True
z_30.0_28.5,2023,4,2023-T4,Diminution,78.9,5.9,78.9,15.3,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,75.0,10.8,75.0,14.2,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,84.2,2.6,84.2,13.2,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Stable,95.5,1.5,3.0,95.5,Stable,True
z_30.0_28.5,2024,4,2024-T4,Diminution,87.6,2.1,87.6,10.3,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,86.1,2.9,86.1,11.0,Stable,False
z_30.0_28.5,2025,2,2025-T2,Diminution,84.8,1.4,84.8,13.9,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Stable,94.4,2.1,3.5,94.4,Stable,True
z_30.0_28.5,2025,4,2025-T4,Diminution,82.4,3.2,82.4,14.5,Stable,False
z_30.0_30.0,2023,1,2023-T1,Stable,95.6,1.0,3.4,95.6,Stable,True
z_30.0_30.0,2023,3,2023-T3,Stable,96.8,0.2,2.9,96.8,Stable,True
z_30.0_30.0,2024,1,2024-T1,Stable,97.3,0.4,2.3,97.3,Stable,True
z_30.0_30.0,2024,3,2024-T3,Stable,96.1,0.3,3.6,96.1,Stable,True
z_30.0_30.0,2025,1,2025-T1,Stable,97.3,0.4,2.3,97.3,Stable,True
z_30.0_30.0,2025,3,2025-T3,Stable,95.7,0.4,3.9,95.7,Stable,True
z_30.0_31.5,2023,1,2023-T1,Stable,56.0,37.9,6.1,56.0,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,59.6,35.2,5.2,59.6,Stable,True
z_30.0_31.5,2023,3,2023-T3,Stable,56.0,38.7,5.3,56.0,Stable,True
z_30.0_31.5,2023,4,2023-T4,Diminution,63.6,18.7,63.6,17.7,Stable,False
z_30.0_31.5,2024,1,2024-T1,Stable,57.1,36.5,6.4,57.1,Stable,True
z_30.0_31.5,2024,2,2024-T2,Stable,52.5,42.9,4.7,52.5,Stable,True
z_30.0_31.5,2024,3,2024-T3,Stable,64.9,27.6,7.5,64.9,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,71.9,8.9,71.9,19.2,Stable,False
z_30.0_31.5,2025,1,2025-T1,Stable,54.0,38.0,8.0,54.0,Stable,True
z_30.0_31.5,2025,2,2025-T2,Stable,65.6,21.8,12.6,65.6,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,67.7,25.3,7.0,67.7,Stable,True
z_30.0_31.5,2025,4,2025-T4,Diminution,90.7,2.9,90.7,6.4,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Stable,97.2,0.3,2.5,97.2,Stable,True
z_31.5_-15.0,2023,4,2023-T4,Stable,96.4,0.3,3.3,96.4,Stable,True
z_31.5_-15.0,2024,1,2024-T1,Stable,97.2,0.3,2.5,97.2,Stable,True
z_31.5_-15.0,2024,4,2024-T4,Stable,96.2,0.4,3.4,96.2,Stable,True
z_31.5_-15.0,2025,1,2025-T1,Stable,96.3,0.6,3.2,96.3,Stable,True
z_31.5_-15.0,2025,4,2025-T4,Stable,96.1,0.4,3.5,96.1,Stable,True
z_31.5_-18.0,2023,1,2023-T1,Stable,91.9,2.3,5.8,91.9,Stable,True
z_31.5_-18.0,2023,2,2023-T2,Stable,96.0,0.6,3.4,96.0,Stable,True
z_31.5_-18.0,2023,3,2023-T3,Stable,96.1,1.3,2.6,96.1,Stable,True
z_31.5_-18.0,2023,4,2023-T4,Stable,91.3,2.8,5.9,91.3,Stable,True
z_31.5_-18.0,2024,1,2024-T1,Stable,82.4,9.6,8.0,82.4,Stable,True
z_31.5_-18.0,2024,2,2024-T2,Stable,94.2,2.8,3.0,94.2,Stable,True
z_31.5_-18.0,2024,3,2024-T3,Stable,95.5,1.5,3.0,95.5,Stable,True
z_31.5_-18.0,2024,4,2024-T4,Stable,94.1,1.6,4.4,94.1,Stable,True
z_31.5_-18.0,2025,1,2025-T1,Stable,93.5,2.4,4.1,93.5,Stable,True
z_31.5_-18.0,2025,2,2025-T2,Stable,96.4,0.3,3.3,96.4,Stable,True
z_31.5_-18.0,2025,3,2025-T3,Stable,96.7,0.4,2.8,96.7,Stable,True
z_31.5_-18.0,2025,4,2025-T4,Stable,93.2,1.7,5.1,93.2,Stable,True
z_31.5_31.5,2023,1,2023-T1,Stable,78.8,18.0,3.2,78.8,Stable,True
z_31.5_31.5,2024,1,2024-T1,Stable,79.6,17.0,3.3,79.6,Stable,True
z_31.5_31.5,2025,1,2025-T1,Stable,77.2,19.0,3.8,77.2,Stable,True
z_33.0_-13.5,2023,2,2023-T2,Stable,95.9,0.3,3.7,95.9,Stable,True
z_33.0_-13.5,2023,4,2023-T4,Stable,97.0,0.5,2.5,97.0,Stable,True
z_33.0_-13.5,2024,2,2024-T2,Stable,96.5,0.3,3.2,96.5,Stable,True
z_33.0_-13.5,2024,4,2024-T4,Stable,96.0,0.3,3.6,96.0,Stable,True
z_33.0_-13.5,2025,2,2025-T2,Stable,98.0,0.1,1.9,98.0,Stable,True
z_33.0_-13.5,2025,4,2025-T4,Stable,96.9,0.3,2.8,96.9,Stable,True
z_33.0_-9.0,2023,1,2023-T1,Stable,88.4,7.7,3.9,88.4,Stable,True
z_33.0_-9.0,2023,2,2023-T2,Stable,96.8,0.8,2.4,96.8,Stable,True
z_33.0_-9.0,2023,3,2023-T3,Stable,97.6,0.5,1.9,97.6,Stable,True
z_33.0_-9.0,2023,4,2023-T4,Stable,87.2,6.2,6.5,87.2,Stable,True
z_33.0_-9.0,2024,1,2024-T1,Stable,85.3,10.7,4.0,85.3,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,90.4,5.3,4.2,90.4,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,84.9,11.5,3.6,84.9,Stable,True
z_33.0_-9.0,2024,4,2024-T4,Stable,80.6,13.6,5.7,80.6,Stable,True
z_33.0_-9.0,2025,1,2025-T1,Stable,85.2,11.4,3.4,85.2,Stable,True
z_33.0_-9.0,2025,2,2025-T2,Stable,96.6,1.0,2.4,96.6,Stable,True
z_33.0_-9.0,2025,3,2025-T3,Stable,97.6,0.5,1.9,97.6,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Stable,86.2,7.5,6.3,86.2,Stable,True
z_33.0_10.5,2023,1,2023-T1,Stable,97.4,0.3,2.4,97.4,Stable,True
z_33.0_10.5,2024,1,2024-T1,Stable,97.4,0.3,2.4,97.4,Stable,True
z_33.0_10.5,2025,1,2025-T1,Stable,97.4,0.3,2.4,97.4,Stable,True
z_33.0_18.0,2023,3,2023-T3,Stable,97.6,0.2,2.2,97.6,Stable,True
z_33.0_18.0,2024,3,2024-T3,Stable,97.6,0.2,2.2,97.6,Stable,True
z_33.0_18.0,2025,3,2025-T3,Stable,95.9,1.2,2.9,95.9,Stable,True
z_33.0_25.5,2023,2,2023-T2,Stable,97.1,0.1,2.8,97.1,Stable,True
z_33.0_25.5,2024,2,2024-T2,Stable,97.1,0.1,2.8,97.1,Stable,True
z_33.0_25.5,2025,2,2025-T2,Stable,95.8,1.1,3.1,95.8,Stable,True
z_34.5_-1.5,2023,1,2023-T1,Stable,96.8,0.4,2.8,96.8,Stable,True
z_34.5_-1.5,2023,2,2023-T2,Stable,97.9,0.1,2.0,97.9,Stable,True
z_34.5_-1.5,2023,3,2023-T3,Stable,92.3,1.7,6.0,92.3,Stable,True
z_34.5_-1.5,2024,1,2024-T1,Stable,84.4,4.7,10.9,84.4,Stable,True
z_34.5_-1.5,2024,2,2024-T2,Stable,96.3,1.1,2.6,96.3,Stable,True
z_34.5_-1.5,2024,3,2024-T3,Stable,96.9,0.5,2.6,96.9,Stable,True
z_34.5_-1.5,2025,1,2025-T1,Stable,97.3,0.4,2.3,97.3,Stable,True
z_34.5_-1.5,2025,2,2025-T2,Stable,94.8,1.2,4.0,94.8,Stable,True
z_34.5_-1.5,2025,3,2025-T3,Stable,96.3,0.4,3.3,96.3,Stable,True
z_34.5_-10.5,2023,1,2023-T1,Stable,97.3,0.3,2.4,97.3,Stable,True
z_34.5_-10.5,2023,4,2023-T4,Stable,97.5,0.2,2.3,97.5,Stable,True
z_34.5_-10.5,2024,1,2024-T1,Stable,97.3,0.3,2.4,97.3,Stable,True
z_34.5_-10.5,2024,4,2024-T4,Stable,98.2,0.1,1.7,98.2,Stable,True
z_34.5_-10.5,2025,1,2025-T1,Stable,94.9,1.8,3.3,94.9,Stable,True
z_34.5_-10.5,2025,4,2025-T4,Stable,97.5,0.2,2.3,97.5,Stable,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,82.9,3.2,82.9,13.9,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,91.3,4.7,4.0,91.3,Stable,True
z_34.5_-4.5,2023,3,2023-T3,Stable,95.0,1.6,3.3,95.0,Stable,True
z_34.5_-4.5,2023,4,2023-T4,Stable,91.0,2.0,7.0,91.0,Stable,True
z_34.5_-4.5,2024,1,2024-T1,Diminution,86.6,1.2,86.6,12.2,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Stable,97.0,0.5,2.5,97.0,Stable,True
z_34.5_-4.5,2024,3,2024-T3,Stable,90.1,1.7,8.2,90.1,Stable,True
z_34.5_-4.5,2024,4,2024-T4,Stable,95.8,0.8,3.4,95.8,Stable,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,80.1,3.9,80.1,15.9,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,95.5,0.8,3.7,95.5,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Stable,93.9,0.9,5.2,93.9,Stable,True
z_34.5_-4.5,2025,4,2025-T4,Stable,94.0,2.5,3.5,94.0,Stable,True
z_34.5_-6.0,2023,1,2023-T1,Diminution,81.4,7.1,81.4,11.5,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Stable,67.9,21.0,11.1,67.9,Stable,True
z_34.5_-6.0,2023,3,2023-T3,Diminution,82.8,6.1,82.8,11.0,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,84.8,4.0,84.8,11.1,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,81.5,7.4,81.5,11.1,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Stable,64.7,23.4,11.9,64.7,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Diminution,56.5,23.6,56.5,19.9,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Diminution,54.9,26.6,54.9,18.5,Diminution,True
z_34.5_-6.0,2025,1,2025-T1,Diminution,53.1,29.4,53.1,17.5,Stable,False
z_34.5_-6.0,2025,2,2025-T2,Stable,56.5,34.9,8.6,56.5,Stable,True
z_34.5_-6.0,2025,3,2025-T3,Diminution,80.8,5.1,80.8,14.1,Stable,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,81.0,5.1,81.0,13.9,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,88.4,5.0,6.6,88.4,Stable,True
z_34.5_-7.5,2023,2,2023-T2,Stable,96.0,1.8,2.2,96.0,Stable,True
z_34.5_-7.5,2023,3,2023-T3,Stable,94.5,2.4,3.2,94.5,Stable,True
z_34.5_-7.5,2023,4,2023-T4,Stable,93.0,3.8,3.2,93.0,Stable,True
z_34.5_-7.5,2024,1,2024-T1,Stable,85.8,8.5,5.7,85.8,Stable,True
z_34.5_-7.5,2024,2,2024-T2,Stable,89.0,8.0,3.0,89.0,Stable,True
z_34.5_-7.5,2024,3,2024-T3,Stable,83.2,3.2,13.6,83.2,Stable,True
z_34.5_-7.5,2024,4,2024-T4,Stable,91.0,6.5,2.6,91.0,Stable,True
z_34.5_-7.5,2025,1,2025-T1,Stable,90.5,5.0,4.5,90.5,Stable,True
z_34.5_-7.5,2025,2,2025-T2,Stable,96.4,1.6,2.0,96.4,Stable,True
z_34.5_-7.5,2025,3,2025-T3,Stable,95.3,1.8,2.9,95.3,Stable,True
z_34.5_-7.5,2025,4,2025-T4,Stable,93.2,3.3,3.5,93.2,Stable,True
z_34.5_0.0,2023,2,2023-T2,Stable,96.7,0.3,3.0,96.7,Stable,True
z_34.5_0.0,2023,3,2023-T3,Stable,97.8,0.2,2.0,97.8,Stable,True
z_34.5_0.0,2023,4,2023-T4,Stable,97.9,0.2,1.8,97.9,Stable,True
z_34.5_0.0,2024,2,2024-T2,Stable,96.5,0.1,3.4,96.5,Stable,True
z_34.5_0.0,2024,3,2024-T3,Stable,94.5,0.7,4.8,94.5,Stable,True
z_34.5_0.0,2024,4,2024-T4,Stable,96.9,0.9,2.2,96.9,Stable,True
z_34.5_0.0,2025,2,2025-T2,Stable,95.6,1.7,2.7,95.6,Stable,True
z_34.5_0.0,2025,3,2025-T3,Stable,97.8,0.2,2.0,97.8,Stable,True
z_34.5_0.0,2025,4,2025-T4,Stable,97.9,0.2,1.8,97.9,Stable,True
z_34.5_12.0,2023,1,2023-T1,Stable,80.6,16.0,3.4,80.6,Stable,True
z_34.5_12.0,2023,2,2023-T2,Diminution,89.2,0.5,89.2,10.3,Stable,False
z_34.5_12.0,2023,3,2023-T3,Diminution,88.8,0.8,88.8,10.4,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,77.2,18.3,4.5,77.2,Stable,True
z_34.5_12.0,2024,1,2024-T1,Stable,70.1,27.1,2.8,70.1,Stable,True
z_34.5_12.0,2024,2,2024-T2,Diminution,83.6,1.2,83.6,15.3,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,89.3,0.6,89.3,10.1,Stable,False
z_34.5_12.0,2024,4,2024-T4,Stable,90.7,6.2,3.1,90.7,Stable,True
z_34.5_12.0,2025,1,2025-T1,Stable,73.7,21.9,4.4,73.7,Stable,True
z_34.5_12.0,2025,2,2025-T2,Diminution,80.4,2.9,80.4,16.7,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,81.4,1.6,81.4,17.0,Stable,False
z_34.5_12.0,2025,4,2025-T4,Stable,91.1,6.1,2.8,91.1,Stable,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,64.0,64.0,28.6,7.4,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,74.8,74.8,21.4,3.8,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,76.6,76.6,19.9,3.5,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,79.2,79.2,17.8,3.1,Stable,False
z_34.5_13.5,2024,1,2024-T1,Augmentation,61.3,61.3,33.3,5.4,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,71.9,71.9,23.4,4.7,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,81.5,81.5,15.4,3.1,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,75.4,75.4,21.1,3.5,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,77.2,77.2,19.0,3.9,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,81.0,81.0,16.3,2.7,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,82.0,82.0,15.2,2.7,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,77.6,77.6,17.9,4.5,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Stable,96.5,0.7,2.7,96.5,Stable,True
z_34.5_16.5,2024,2,2024-T2,Stable,96.9,0.3,2.8,96.9,Stable,True
z_34.5_16.5,2025,2,2025-T2,Stable,96.9,0.2,3.0,96.9,Stable,True
z_34.5_18.0,2023,1,2023-T1,Stable,97.2,0.3,2.5,97.2,Stable,True
z_34.5_18.0,2024,1,2024-T1,Stable,97.2,0.3,2.5,97.2,Stable,True
z_34.5_18.0,2025,1,2025-T1,Stable,97.7,0.4,1.9,97.7,Stable,True
z_34.5_19.5,2023,1,2023-T1,Stable,95.2,0.9,4.0,95.2,Stable,True
z_34.5_19.5,2023,2,2023-T2,Stable,97.0,0.2,2.8,97.0,Stable,True
z_34.5_19.5,2023,3,2023-T3,Stable,96.9,0.2,3.0,96.9,Stable,True
z_34.5_19.5,2024,1,2024-T1,Stable,97.1,0.3,2.6,97.1,Stable,True
z_34.5_19.5,2024,2,2024-T2,Stable,93.9,0.4,5.7,93.9,Stable,True
z_34.5_19.5,2024,3,2024-T3,Stable,96.2,0.5,3.3,96.2,Stable,True
z_34.5_19.5,2025,1,2025-T1,Stable,94.7,1.8,3.5,94.7,Stable,True
z_34.5_19.5,2025,2,2025-T2,Stable,97.2,0.1,2.7,97.2,Stable,True
z_34.5_19.5,2025,3,2025-T3,Stable,96.9,0.2,3.0,96.9,Stable,True
z_34.5_22.5,2023,1,2023-T1,Stable,95.7,1.0,3.3,95.7,Stable,True
z_34.5_22.5,2023,2,2023-T2,Stable,84.4,8.1,7.5,84.4,Stable,True
z_34.5_22.5,2023,3,2023-T3,Stable,84.4,8.2,7.3,84.4,Stable,True
z_34.5_22.5,2023,4,2023-T4,Stable,77.4,16.4,6.1,77.4,Stable,True
z_34.5_22.5,2024,1,2024-T1,Stable,74.4,17.6,7.9,74.4,Stable,True
z_34.5_22.5,2024,2,2024-T2,Stable,73.6,16.5,9.9,73.6,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,87.9,4.8,7.2,87.9,Stable,True
z_34.5_22.5,2024,4,2024-T4,Stable,78.2,15.9,5.9,78.2,Stable,True
z_34.5_22.5,2025,1,2025-T1,Stable,82.8,12.7,4.5,82.8,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,79.8,13.9,6.3,79.8,Stable,True
z_34.5_22.5,2025,3,2025-T3,Stable,90.5,3.1,6.4,90.5,Stable,True
z_34.5_22.5,2025,4,2025-T4,Stable,89.6,6.0,4.4,89.6,Stable,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,62.0,62.0,26.0,12.1,Stable,False
z_34.5_24.0,2023,2,2023-T2,Diminution,59.7,25.4,59.7,14.9,Stable,False
z_34.5_24.0,2023,3,2023-T3,Diminution,63.9,26.1,63.9,10.0,Diminution,True
z_34.5_24.0,2023,4,2023-T4,Diminution,53.4,34.6,53.4,11.9,Stable,False
z_34.5_24.0,2024,1,2024-T1,Diminution,44.6,40.2,44.6,15.2,Stable,False
z_34.5_24.0,2024,2,2024-T2,Diminution,56.7,32.0,56.7,11.2,Stable,False
z_34.5_24.0,2024,3,2024-T3,Diminution,61.2,29.1,61.2,9.7,Diminution,True
z_34.5_24.0,2024,4,2024-T4,Diminution,45.0,43.4,45.0,11.5,Diminution,True
z_34.5_24.0,2025,1,2025-T1,Diminution,42.8,41.6,42.8,15.6,Stable,False
z_34.5_24.0,2025,2,2025-T2,Diminution,49.2,35.9,49.2,14.9,Diminution,True
z_34.5_24.0,2025,3,2025-T3,Diminution,49.6,39.0,49.6,11.4,Stable,False
z_34.5_24.0,2025,4,2025-T4,Diminution,42.1,42.0,42.1,15.9,Diminution,True
z_34.5_25.5,2023,1,2023-T1,Stable,78.3,18.8,2.9,78.3,Stable,True
z_34.5_25.5,2023,2,2023-T2,Diminution,85.2,1.4,85.2,13.4,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,74.6,14.3,11.1,74.6,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,73.7,19.8,6.4,73.7,Stable,True
z_34.5_25.5,2024,1,2024-T1,Stable,72.0,21.5,6.5,72.0,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,62.6,18.2,62.6,19.2,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,74.4,16.5,9.1,74.4,Stable,True
z_34.5_25.5,2024,4,2024-T4,Stable,84.8,12.0,3.2,84.8,Stable,True
z_34.5_25.5,2025,1,2025-T1,Stable,82.0,14.3,3.7,82.0,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,85.2,1.3,85.2,13.5,Stable,False
z_34.5_25.5,2025,3,2025-T3,Stable,78.7,12.5,8.8,78.7,Stable,True
z_34.5_25.5,2025,4,2025-T4,Stable,82.9,13.1,4.0,82.9,Stable,True
z_34.5_27.0,2023,1,2023-T1,Stable,73.6,14.7,11.7,73.6,Stable,True
z_34.5_27.0,2023,2,2023-T2,Stable,76.2,13.7,10.1,76.2,Stable,True
z_34.5_27.0,2023,3,2023-T3,Stable,71.6,17.2,11.2,71.6,Stable,True
z_34.5_27.0,2023,4,2023-T4,Stable,58.2,32.9,8.9,58.2,Stable,True
z_34.5_27.0,2024,1,2024-T1,Stable,77.0,16.2,6.9,77.0,Stable,True
z_34.5_27.0,2024,2,2024-T2,Stable,93.6,3.7,2.7,93.6,Stable,True
