grille_lat,grille_lon,annee,nb_accidents,reference_historique,nb_zones,pct_evolution,categorie,couleur
24.0,-42.0,2011,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2012,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2013,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2014,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2015,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2016,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2017,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2018,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2019,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2020,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2021,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2022,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2023,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2024,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-42.0,2025,0.0,0.0,22,,Données insuffisantes,#cccccc
24.0,-40.5,2011,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2012,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2013,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2014,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2015,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2016,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2017,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2018,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2019,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2020,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2021,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2022,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2023,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2024,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-40.5,2025,0.0,0.0,26,,Données insuffisantes,#cccccc
24.0,-39.0,2011,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2012,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2013,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2014,1.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2015,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2016,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2017,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2018,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2019,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2020,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2021,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2022,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2023,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2024,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-39.0,2025,0.0,0.06666666666666667,32,,Données insuffisantes,#cccccc
24.0,-37.5,2011,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2012,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2013,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2014,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2015,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2016,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2017,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2018,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2019,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2020,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2021,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2022,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2023,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2024,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-37.5,2025,0.0,0.0,27,,Données insuffisantes,#cccccc
24.0,-36.0,2011,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2012,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2013,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2014,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2015,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2016,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2017,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2018,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2019,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2020,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2021,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2022,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2023,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2024,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-36.0,2025,0.0,0.0,28,,Données insuffisantes,#cccccc
24.0,-34.5,2011,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2012,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2013,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2014,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2015,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2016,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2017,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2018,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2019,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2020,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2021,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2022,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2023,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2024,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-34.5,2025,0.0,0.0,24,,Données insuffisantes,#cccccc
24.0,-33.0,2011,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2012,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2013,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2014,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2015,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2016,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2017,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2018,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2019,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2020,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2021,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2022,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2023,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2024,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-33.0,2025,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-31.5,2011,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2012,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2013,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2014,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2015,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2016,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2017,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2018,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2019,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2020,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2021,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2022,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2023,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2024,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-31.5,2025,0.0,0.0,21,,Données insuffisantes,#cccccc
24.0,-30.0,2011,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2012,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2013,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2014,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2015,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2016,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2017,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2018,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2019,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2020,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2021,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2022,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2023,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2024,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-30.0,2025,0.0,0.0,19,,Données insuffisantes,#cccccc
24.0,-28.5,2011,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2012,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2013,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2014,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2015,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2016,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2017,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2018,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2019,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2020,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2021,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2022,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2023,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2024,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-28.5,2025,0.0,0.0,15,,Données insuffisantes,#cccccc
24.0,-27.0,2011,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2012,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2013,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2014,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2015,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2016,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2017,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2018,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2019,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2020,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2021,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2022,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2023,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2024,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-27.0,2025,0.0,0.0,20,,Données insuffisantes,#cccccc
24.0,-25.5,2011,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2012,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2013,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2014,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2015,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2016,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2017,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2018,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2019,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2020,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2021,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2022,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2023,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2024,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-25.5,2025,0.0,0.0,17,,Données insuffisantes,#cccccc
24.0,-24.0,2011,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2012,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2013,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2014,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2015,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2016,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2017,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2018,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2019,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2020,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2021,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2022,1.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2023,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2024,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-24.0,2025,0.0,0.06666666666666667,34,,Données insuffisantes,#cccccc
24.0,-22.5,2011,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2012,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2013,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2014,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2015,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2016,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2017,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2018,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2019,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2020,1.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2021,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2022,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2023,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2024,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-22.5,2025,0.0,0.06666666666666667,50,,Données insuffisantes,#cccccc
24.0,-21.0,2011,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2012,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2013,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2014,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2015,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2016,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2017,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2018,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2019,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2020,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2021,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2022,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2023,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2024,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-21.0,2025,0.0,0.0,62,,Données insuffisantes,#cccccc
24.0,-19.5,2011,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2012,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2013,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2014,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2015,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2016,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2017,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2018,1.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2019,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2020,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2021,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2022,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2023,1.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2024,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-19.5,2025,0.0,0.13333333333333333,67,,Données insuffisantes,#cccccc
24.0,-18.0,2011,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2012,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2013,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2014,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2015,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2016,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2017,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2018,1.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2019,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2020,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2021,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2022,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2023,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2024,1.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-18.0,2025,0.0,0.13333333333333333,69,,Données insuffisantes,#cccccc
24.0,-16.5,2011,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2012,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2013,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2014,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2015,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2016,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2017,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2018,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2019,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2020,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2021,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2022,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2023,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2024,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-16.5,2025,0.0,0.0,60,,Données insuffisantes,#cccccc
24.0,-15.0,2011,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2012,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2013,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2014,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2015,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2016,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2017,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2018,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2019,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2020,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2021,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2022,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2023,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2024,0.0,0.0,4,,Données insuffisantes,#cccccc
24.0,-15.0,2025,0.0,0.0,4,,Données insuffisantes,#cccccc
25.5,-42.0,2011,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2012,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2013,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2014,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2015,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2016,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2017,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2018,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2019,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2020,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2021,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2022,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2023,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2024,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-42.0,2025,0.0,0.0,24,,Données insuffisantes,#cccccc
25.5,-40.5,2011,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2012,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2013,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2014,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2015,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2016,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2017,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2018,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2019,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2020,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2021,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2022,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2023,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2024,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-40.5,2025,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-39.0,2011,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2012,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2013,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2014,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2015,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2016,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2017,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2018,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2019,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2020,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2021,1.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2022,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2023,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2024,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-39.0,2025,0.0,0.06666666666666667,52,,Données insuffisantes,#cccccc
25.5,-37.5,2011,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2012,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2013,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2014,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2015,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2016,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2017,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2018,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2019,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2020,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2021,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2022,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2023,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2024,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-37.5,2025,0.0,0.0,49,,Données insuffisantes,#cccccc
25.5,-36.0,2011,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2012,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2013,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2014,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2015,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2016,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2017,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2018,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2019,0.0,0.0,48,,Données insuffisantes,#cccccc
25.5,-36.0,2020,0.0,0.0,48,,Données insuffisantes,#cccccc
