zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_18.0,2025,Stable,96.5,0.3,3.2,96.5,Stable,True
z_34.5_19.5,2023,Stable,98.5,1.0,0.5,98.5,Stable,True
z_34.5_19.5,2024,Stable,98.4,1.1,0.5,98.4,Stable,True
z_34.5_19.5,2025,Stable,98.6,1.1,0.3,98.6,Stable,True
z_34.5_22.5,2023,Augmentation,42.1,42.1,7.8,50.1,Augmentation,True
z_34.5_22.5,2024,Augmentation,54.3,54.3,21.9,23.8,Stable,False
z_34.5_22.5,2025,Augmentation,44.0,44.0,23.7,32.3,Stable,False
z_34.5_24.0,2023,Diminution,76.6,20.5,76.6,2.9,Stable,False
z_34.5_24.0,2024,Diminution,70.1,26.2,70.1,3.7,Stable,False
z_34.5_24.0,2025,Diminution,67.8,28.3,67.8,3.9,Diminution,True
z_34.5_25.5,2023,Diminution,57.0,21.4,57.0,21.6,Stable,False
z_34.5_25.5,2024,Diminution,61.6,27.4,61.6,11.0,Diminution,True
z_34.5_25.5,2025,Diminution,48.4,25.2,48.4,26.4,Stable,False
z_34.5_27.0,2023,Diminution,57.5,22.0,57.5,20.6,Stable,False
z_34.5_27.0,2024,Diminution,64.3,15.9,64.3,19.8,Diminution,True
z_34.5_27.0,2025,Diminution,53.0,20.3,53.0,26.7,Diminution,True
z_34.5_31.5,2023,Diminution,57.5,31.8,57.5,10.7,Stable,False
z_34.5_31.5,2024,Augmentation,57.7,57.7,32.9,9.4,Stable,False
z_34.5_31.5,2025,Diminution,56.5,31.6,56.5,11.9,Stable,False
z_34.5_33.0,2023,Augmentation,62.7,62.7,29.4,7.9,Augmentation,True
z_34.5_33.0,2024,Augmentation,56.4,56.4,35.9,7.7,Stable,False
z_34.5_33.0,2025,Augmentation,59.0,59.0,33.7,7.3,Stable,False
z_36.0_-1.5,2023,Diminution,47.5,30.9,47.5,21.6,Stable,False
z_36.0_-1.5,2024,Diminution,61.6,12.2,61.6,26.2,Diminution,True
z_36.0_-1.5,2025,Diminution,56.3,18.2,56.3,25.5,Stable,False
z_36.0_-10.5,2023,Augmentation,50.9,50.9,22.1,27.0,Stable,False
z_36.0_-10.5,2024,Augmentation,57.0,57.0,22.0,21.0,Stable,False
z_36.0_-10.5,2025,Augmentation,48.1,48.1,25.4,26.5,Augmentation,True
z_36.0_-12.0,2023,Stable,99.5,0.0,0.5,99.5,Stable,True
z_36.0_-12.0,2024,Stable,99.4,0.0,0.5,99.4,Stable,True
z_36.0_-12.0,2025,Stable,98.4,1.3,0.3,98.4,Stable,True
z_36.0_-3.0,2023,Augmentation,73.5,73.5,21.2,5.4,Augmentation,True
z_36.0_-3.0,2024,Augmentation,65.5,65.5,30.1,4.4,Stable,False
z_36.0_-3.0,2025,Augmentation,57.5,57.5,36.8,5.7,Augmentation,True
z_36.0_-4.5,2023,Augmentation,40.2,40.2,44.1,15.7,Stable,False
z_36.0_-4.5,2024,Augmentation,53.9,53.9,32.6,13.5,Stable,False
z_36.0_-4.5,2025,Augmentation,38.5,38.5,44.3,17.1,Stable,False
z_36.0_-6.0,2023,Augmentation,48.5,48.5,48.5,3.0,Diminution,False
z_36.0_-6.0,2024,Diminution,56.3,39.6,56.3,4.0,Diminution,True
z_36.0_-6.0,2025,Diminution,71.4,24.3,71.4,4.3,Diminution,True
z_36.0_-7.5,2023,Augmentation,67.8,67.8,26.4,5.8,Augmentation,True
z_36.0_-7.5,2024,Augmentation,75.9,75.9,18.6,5.4,Stable,False
z_36.0_-7.5,2025,Augmentation,62.3,62.3,32.3,5.4,Augmentation,True
z_36.0_-9.0,2023,Augmentation,45.2,45.2,41.7,13.1,Augmentation,True
z_36.0_-9.0,2024,Augmentation,45.9,45.9,43.1,10.9,Augmentation,True
z_36.0_-9.0,2025,Augmentation,51.0,51.0,31.9,17.1,Diminution,False
z_36.0_0.0,2023,Stable,81.8,7.8,10.4,81.8,Stable,True
z_36.0_0.0,2024,Stable,84.6,5.1,10.4,84.6,Stable,True
z_36.0_0.0,2025,Stable,80.7,5.6,13.7,80.7,Stable,True
z_36.0_10.5,2023,Augmentation,43.9,43.9,39.1,17.0,Stable,False
z_36.0_10.5,2024,Augmentation,39.2,39.2,43.1,17.7,Diminution,False
z_36.0_10.5,2025,Augmentation,40.2,40.2,38.0,21.7,Stable,False
z_36.0_12.0,2023,Diminution,54.4,33.4,54.4,12.2,Stable,False
z_36.0_12.0,2024,Diminution,49.2,34.3,49.2,16.5,Augmentation,False
z_36.0_12.0,2025,Augmentation,53.8,53.8,32.1,14.1,Stable,False
z_36.0_13.5,2023,Diminution,58.4,33.2,58.4,8.4,Stable,False
z_36.0_13.5,2024,Augmentation,43.0,43.0,50.9,6.1,Augmentation,True
z_36.0_13.5,2025,Augmentation,60.4,60.4,34.2,5.4,Diminution,False
z_36.0_15.0,2023,Diminution,51.1,39.5,51.1,9.4,Diminution,True
z_36.0_15.0,2024,Diminution,63.4,30.2,63.4,6.5,Augmentation,False
z_36.0_15.0,2025,Augmentation,57.4,57.4,36.9,5.7,Augmentation,True
z_36.0_16.5,2023,Stable,72.4,21.5,6.1,72.4,Stable,True
z_36.0_16.5,2024,Stable,65.6,28.1,6.3,65.6,Stable,True
z_36.0_16.5,2025,Stable,81.7,11.2,7.1,81.7,Stable,True
z_36.0_18.0,2023,Stable,66.8,25.7,7.5,66.8,Stable,True
z_36.0_18.0,2024,Augmentation,42.8,42.8,7.9,49.3,Stable,False
z_36.0_18.0,2025,Stable,61.8,30.0,8.2,61.8,Stable,True
z_36.0_19.5,2023,Stable,84.5,7.6,7.9,84.5,Stable,True
z_36.0_19.5,2024,Stable,80.3,12.8,6.9,80.3,Stable,True
z_36.0_19.5,2025,Stable,86.0,1.8,12.2,86.0,Stable,True
z_36.0_21.0,2023,Diminution,58.4,25.6,58.4,16.0,Stable,False
z_36.0_21.0,2024,Diminution,56.8,29.1,56.8,14.0,Stable,False
z_36.0_21.0,2025,Diminution,53.7,32.3,53.7,14.0,Diminution,True
z_36.0_22.5,2023,Diminution,70.3,26.1,70.3,3.7,Augmentation,False
z_36.0_22.5,2024,Diminution,60.0,37.2,60.0,2.9,Stable,False
z_36.0_22.5,2025,Augmentation,44.7,44.7,51.2,4.1,Diminution,False
z_36.0_24.0,2023,Diminution,57.1,41.4,57.1,1.5,Augmentation,False
z_36.0_24.0,2024,Augmentation,57.9,57.9,40.2,2.0,Augmentation,True
z_36.0_24.0,2025,Augmentation,63.9,63.9,34.8,1.3,Stable,False
z_36.0_25.5,2023,Augmentation,44.7,44.7,52.7,2.7,Augmentation,True
z_36.0_25.5,2024,Diminution,73.9,23.8,73.9,2.3,Stable,False
z_36.0_25.5,2025,Diminution,63.7,32.6,63.7,3.8,Stable,False
z_36.0_27.0,2023,Diminution,66.7,29.3,66.7,4.0,Diminution,True
z_36.0_27.0,2024,Diminution,62.2,33.4,62.2,4.4,Stable,False
z_36.0_27.0,2025,Diminution,63.1,33.4,63.1,3.5,Diminution,True
z_36.0_30.0,2023,Stable,83.5,13.9,2.6,83.5,Stable,True
z_36.0_30.0,2024,Stable,73.3,23.5,3.1,73.3,Stable,True
z_36.0_30.0,2025,Stable,92.0,5.9,2.1,92.0,Stable,True
z_36.0_34.5,2023,Augmentation,39.3,39.3,39.0,21.7,Stable,False
z_36.0_34.5,2024,Diminution,66.6,18.6,66.6,14.8,Stable,False
z_36.0_34.5,2025,Diminution,53.3,24.7,53.3,22.0,Stable,False
z_36.0_36.0,2023,Stable,93.8,4.8,1.5,93.8,Stable,True
z_36.0_36.0,2024,Stable,95.4,3.3,1.4,95.4,Stable,True
z_36.0_36.0,2025,Stable,95.4,3.3,1.4,95.4,Stable,True
z_36.0_4.5,2023,Diminution,57.1,10.2,57.1,32.7,Stable,False
z_36.0_4.5,2024,Diminution,48.5,19.9,48.5,31.6,Stable,False
z_36.0_4.5,2025,Diminution,50.6,18.2,50.6,31.2,Stable,False
z_36.0_9.0,2023,Stable,72.1,22.6,5.3,72.1,Augmentation,False
z_36.0_9.0,2024,Stable,62.5,30.5,6.9,62.5,Stable,True
z_36.0_9.0,2025,Stable,72.7,20.4,6.9,72.7,Stable,True
z_37.5_-1.5,2023,Augmentation,41.9,41.9,48.5,9.6,Augmentation,True
z_37.5_-1.5,2024,Augmentation,51.7,51.7,37.0,11.4,Augmentation,True
z_37.5_-1.5,2025,Augmentation,52.7,52.7,35.1,12.2,Augmentation,True
z_37.5_-10.5,2023,Augmentation,56.9,56.9,37.2,5.8,Augmentation,True
z_37.5_-10.5,2024,Augmentation,75.9,75.9,18.3,5.8,Augmentation,True
z_37.5_-10.5,2025,Augmentation,71.2,71.2,25.1,3.7,Augmentation,True
z_37.5_-13.5,2023,Stable,98.8,0.8,0.3,98.8,Stable,True
z_37.5_-13.5,2024,Stable,98.8,0.8,0.3,98.8,Stable,True
z_37.5_-13.5,2025,Stable,98.9,0.9,0.3,98.9,Stable,True
z_37.5_-22.5,2023,Stable,99.0,0.1,0.9,99.0,Stable,True
z_37.5_-22.5,2024,Stable,98.8,0.2,1.0,98.8,Stable,True
z_37.5_-22.5,2025,Stable,97.2,1.9,0.8,97.2,Stable,True
z_37.5_-25.5,2023,Stable,96.3,3.3,0.3,96.3,Stable,True
z_37.5_-25.5,2024,Stable,99.1,0.5,0.4,99.1,Stable,True
z_37.5_-25.5,2025,Stable,99.1,0.5,0.4,99.1,Stable,True
z_37.5_-27.0,2023,Stable,66.8,26.6,6.6,66.8,Stable,True
z_37.5_-27.0,2024,Stable,67.5,25.9,6.7,67.5,Stable,True
z_37.5_-27.0,2025,Stable,78.7,17.2,4.1,78.7,Augmentation,False
z_37.5_-28.5,2023,Stable,61.3,37.5,1.3,61.3,Stable,True
z_37.5_-28.5,2024,Stable,77.2,20.5,2.3,77.2,Stable,True
z_37.5_-28.5,2025,Stable,76.3,18.7,5.1,76.3,Stable,True
z_37.5_-30.0,2023,Stable,95.7,2.8,1.4,95.7,Stable,True
z_37.5_-30.0,2024,Stable,97.5,1.4,1.2,97.5,Stable,True
z_37.5_-30.0,2025,Stable,97.5,1.4,1.2,97.5,Stable,True
z_37.5_-9.0,2023,Diminution,63.9,29.5,63.9,6.7,Augmentation,False
z_37.5_-9.0,2024,Diminution,54.8,38.9,54.8,6.3,Stable,False
z_37.5_-9.0,2025,Diminution,61.6,31.1,61.6,7.3,Diminution,True
z_37.5_0.0,2023,Diminution,54.8,35.4,54.8,9.8,Stable,False
z_37.5_0.0,2024,Diminution,56.4,32.0,56.4,11.6,Stable,False
z_37.5_0.0,2025,Diminution,52.0,36.8,52.0,11.2,Diminution,True
z_37.5_1.5,2023,Stable,95.2,2.0,2.8,95.2,Stable,True
z_37.5_1.5,2024,Stable,96.3,1.7,2.0,96.3,Stable,True
z_37.5_1.5,2025,Stable,96.6,1.2,2.2,96.6,Stable,True
z_37.5_10.5,2023,Diminution,59.7,15.3,59.7,25.0,Stable,False
z_37.5_10.5,2024,Diminution,61.9,20.7,61.9,17.4,Stable,False
z_37.5_10.5,2025,Diminution,65.7,14.0,65.7,20.3,Stable,False
z_37.5_12.0,2023,Diminution,57.9,30.6,57.9,11.5,Augmentation,False
z_37.5_12.0,2024,Augmentation,43.6,43.6,47.2,9.2,Diminution,False
z_37.5_12.0,2025,Diminution,51.9,36.1,51.9,12.1,Stable,False
z_37.5_13.5,2023,Stable,56.3,33.5,10.2,56.3,Augmentation,False
z_37.5_13.5,2024,Augmentation,59.8,59.8,6.4,33.8,Augmentation,True
z_37.5_13.5,2025,Augmentation,53.2,53.2,17.3,29.6,Augmentation,True
z_37.5_15.0,2023,Diminution,70.3,23.0,70.3,6.7,Augmentation,False
z_37.5_15.0,2024,Diminution,55.4,37.7,55.4,6.9,Augmentation,False
z_37.5_15.0,2025,Augmentation,43.5,43.5,49.2,7.3,Stable,False
z_37.5_16.5,2023,Augmentation,37.5,37.5,10.6,51.9,Stable,False
z_37.5_16.5,2024,Stable,65.6,22.7,11.8,65.6,Diminution,False
z_37.5_16.5,2025,Stable,58.6,34.8,6.6,58.6,Augmentation,False
z_37.5_19.5,2023,Diminution,60.2,33.2,60.2,6.6,Stable,False
z_37.5_19.5,2024,Augmentation,44.8,44.8,50.9,4.3,Stable,False
z_37.5_19.5,2025,Augmentation,49.7,49.7,43.1,7.2,Stable,False
z_37.5_21.0,2023,Diminution,67.3,28.7,67.3,4.1,Augmentation,False
z_37.5_21.0,2024,Diminution,55.0,40.2,55.0,4.8,Stable,False
z_37.5_21.0,2025,Diminution,62.4,32.8,62.4,4.8,Diminution,True
z_37.5_22.5,2023,Diminution,52.4,41.9,52.4,5.6,Stable,False
z_37.5_22.5,2024,Diminution,52.7,41.4,52.7,5.9,Augmentation,False
z_37.5_22.5,2025,Augmentation,60.1,60.1,33.5,6.4,Diminution,False
z_37.5_24.0,2023,Diminution,61.8,34.5,61.8,3.8,Diminution,True
z_37.5_24.0,2024,Augmentation,54.8,54.8,43.2,2.0,Diminution,False
z_37.5_24.0,2025,Augmentation,45.0,45.0,52.1,3.0,Diminution,False
z_37.5_25.5,2023,Diminution,66.1,29.0,66.1,4.9,Augmentation,False
z_37.5_25.5,2024,Diminution,62.7,32.6,62.7,4.7,Diminution,True
z_37.5_25.5,2025,Diminution,69.3,21.8,69.3,9.0,Stable,False
z_37.5_27.0,2023,Stable,70.0,25.9,4.2,70.0,Stable,True
z_37.5_27.0,2024,Stable,64.9,30.2,4.9,64.9,Stable,True
z_37.5_27.0,2025,Stable,63.3,32.5,4.2,63.3,Stable,True
z_37.5_4.5,2023,Stable,87.0,3.7,9.3,87.0,Stable,True
z_37.5_4.5,2024,Stable,95.0,2.6,2.3,95.0,Stable,True
z_37.5_4.5,2025,Stable,92.7,4.9,2.3,92.7,Stable,True
z_37.5_6.0,2023,Stable,98.6,1.1,0.3,98.6,Stable,True
z_37.5_6.0,2024,Stable,96.0,3.5,0.5,96.0,Stable,True
z_37.5_6.0,2025,Stable,97.1,1.7,1.2,97.1,Stable,True
z_37.5_7.5,2023,Stable,64.5,22.3,13.2,64.5,Stable,True
z_37.5_7.5,2024,Stable,60.9,28.5,10.6,60.9,Stable,True
z_37.5_7.5,2025,Stable,59.1,33.3,7.6,59.1,Stable,True
z_37.5_9.0,2023,Augmentation,56.2,56.2,21.4,22.4,Diminution,False
z_37.5_9.0,2024,Augmentation,50.7,50.7,8.7,40.7,Stable,False
z_37.5_9.0,2025,Augmentation,47.7,47.7,11.3,41.0,Stable,False
z_39.0_-1.5,2023,Augmentation,50.4,50.4,36.7,12.9,Augmentation,True
z_39.0_-1.5,2024,Augmentation,57.6,57.6,31.3,11.2,Stable,False
z_39.0_-1.5,2025,Augmentation,42.0,42.0,44.9,13.1,Augmentation,True
z_39.0_-10.5,2023,Diminution,49.8,38.0,49.8,12.2,Stable,False
z_39.0_-10.5,2024,Augmentation,59.2,59.2,31.0,9.9,Diminution,False
z_39.0_-10.5,2025,Diminution,62.8,25.1,62.8,12.1,Stable,False
z_39.0_-31.5,2023,Stable,99.6,0.1,0.3,99.6,Stable,True
z_39.0_-31.5,2024,Stable,97.9,1.9,0.3,97.9,Stable,True
z_39.0_-31.5,2025,Stable,99.5,0.1,0.5,99.5,Stable,True
z_39.0_-9.0,2023,Augmentation,39.9,39.9,43.5,16.6,Diminution,False
z_39.0_-9.0,2024,Augmentation,40.8,40.8,40.4,18.8,Stable,False
z_39.0_-9.0,2025,Diminution,51.6,25.3,51.6,23.2,Augmentation,False
z_39.0_0.0,2023,Augmentation,40.9,40.9,46.4,12.7,Stable,False
z_39.0_0.0,2024,Augmentation,44.3,44.3,43.8,11.9,Augmentation,True
z_39.0_0.0,2025,Augmentation,50.9,50.9,34.3,14.8,Stable,False
z_39.0_1.5,2023,Diminution,49.7,39.6,49.7,10.7,Stable,False
z_39.0_1.5,2024,Augmentation,45.2,45.2,45.6,9.2,Diminution,False
z_39.0_1.5,2025,Diminution,61.6,28.6,61.6,9.8,Stable,False
z_39.0_10.5,2023,Stable,93.2,3.8,3.0,93.2,Stable,True
z_39.0_10.5,2024,Stable,91.2,5.3,3.5,91.2,Stable,True
z_39.0_10.5,2025,Stable,89.0,7.2,3.8,89.0,Stable,True
z_39.0_13.5,2023,Stable,62.5,31.7,5.8,62.5,Stable,True
z_39.0_13.5,2024,Stable,64.1,31.8,4.1,64.1,Stable,True
z_39.0_13.5,2025,Augmentation,41.4,41.4,5.4,53.2,Stable,False
z_39.0_15.0,2023,Augmentation,54.7,54.7,10.3,35.0,Stable,False
z_39.0_15.0,2024,Stable,59.9,26.9,13.2,59.9,Stable,True
z_39.0_15.0,2025,Stable,57.4,32.4,10.2,57.4,Stable,True
z_39.0_16.5,2023,Diminution,47.1,25.9,47.1,27.0,Stable,False
z_39.0_16.5,2024,Diminution,51.1,29.6,51.1,19.3,Stable,False
z_39.0_16.5,2025,Diminution,46.4,38.5,46.4,15.2,Stable,False
z_39.0_18.0,2023,Augmentation,63.4,63.4,26.3,10.3,Diminution,False
z_39.0_18.0,2024,Augmentation,47.4,47.4,37.3,15.2,Augmentation,True
z_39.0_18.0,2025,Augmentation,48.9,48.9,33.7,17.4,Stable,False
z_39.0_19.5,2023,Diminution,58.3,38.8,58.3,2.9,Diminution,True
z_39.0_19.5,2024,Diminution,55.7,40.5,55.7,3.8,Diminution,True
z_39.0_19.5,2025,Diminution,60.4,36.7,60.4,2.9,Diminution,True
z_39.0_22.5,2023,Diminution,58.1,36.9,58.1,5.0,Stable,False
z_39.0_22.5,2024,Diminution,54.8,40.0,54.8,5.3,Diminution,True
z_39.0_22.5,2025,Diminution,51.8,38.5,51.8,9.7,Diminution,True
z_39.0_24.0,2023,Diminution,55.0,34.0,55.0,10.9,Stable,False
z_39.0_24.0,2024,Diminution,54.8,34.4,54.8,10.8,Stable,False
z_39.0_24.0,2025,Augmentation,45.3,45.3,43.8,10.9,Diminution,False
z_39.0_25.5,2023,Augmentation,45.2,45.2,44.3,10.5,Diminution,False
z_39.0_25.5,2024,Augmentation,42.6,42.6,46.4,10.9,Diminution,False
z_39.0_25.5,2025,Augmentation,55.0,55.0,34.5,10.5,Diminution,False
z_39.0_3.0,2023,Augmentation,44.6,44.6,43.8,11.7,Augmentation,True
z_39.0_3.0,2024,Diminution,52.2,38.0,52.2,9.8,Stable,False
z_39.0_3.0,2025,Diminution,49.8,37.4,49.8,12.8,Stable,False
z_39.0_4.5,2023,Stable,91.7,6.5,1.8,91.7,Stable,True
z_39.0_4.5,2024,Stable,84.4,13.6,2.1,84.4,Stable,True
z_39.0_4.5,2025,Stable,88.3,9.0,2.7,88.3,Stable,True
z_39.0_6.0,2023,Stable,98.1,0.1,1.8,98.1,Stable,True
z_39.0_6.0,2024,Stable,98.0,0.3,1.7,98.0,Stable,True
z_39.0_6.0,2025,Stable,96.6,1.7,1.7,96.6,Stable,True
z_39.0_7.5,2023,Diminution,55.8,19.5,55.8,24.8,Stable,False
z_39.0_7.5,2024,Diminution,61.0,19.7,61.0,19.3,Diminution,True
z_39.0_7.5,2025,Diminution,60.1,19.2,60.1,20.7,Stable,False
z_39.0_9.0,2023,Diminution,49.9,32.2,49.9,17.9,Stable,False
z_39.0_9.0,2024,Diminution,56.1,35.1,56.1,8.8,Stable,False
z_39.0_9.0,2025,Augmentation,42.5,42.5,42.2,15.3,Diminution,False
z_40.5_-10.5,2023,Diminution,49.9,34.9,49.9,15.2,Stable,False
z_40.5_-10.5,2024,Diminution,55.4,30.1,55.4,14.6,Diminution,True
z_40.5_-10.5,2025,Diminution,57.5,24.4,57.5,18.1,Diminution,True
z_40.5_-36.0,2023,Stable,99.1,0.5,0.5,99.1,Stable,True
z_40.5_-36.0,2024,Stable,99.1,0.5,0.5,99.1,Stable,True
z_40.5_-36.0,2025,Stable,99.0,0.5,0.5,99.0,Stable,True
z_40.5_-9.0,2023,Augmentation,48.7,48.7,46.0,5.3,Diminution,False
z_40.5_-9.0,2024,Diminution,53.5,39.6,53.5,6.9,Diminution,True
z_40.5_-9.0,2025,Augmentation,49.5,49.5,42.9,7.6,Stable,False
z_40.5_0.0,2023,Augmentation,58.4,58.4,33.5,8.1,Stable,False
z_40.5_0.0,2024,Augmentation,46.8,46.8,44.4,8.8,Augmentation,True
