zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_39.0_15.0,2024,3,2024-T3,Stable,82.3,17.5,0.1,82.3,Stable,True
z_39.0_15.0,2024,4,2024-T4,Stable,87.5,12.3,0.2,87.5,Stable,True
z_39.0_15.0,2025,1,2025-T1,Stable,85.3,14.6,0.1,85.3,Stable,True
z_39.0_15.0,2025,2,2025-T2,Stable,87.5,12.5,0.1,87.5,Stable,True
z_39.0_15.0,2025,3,2025-T3,Stable,86.4,13.4,0.2,86.4,Stable,True
z_39.0_15.0,2025,4,2025-T4,Stable,84.0,15.8,0.2,84.0,Stable,True
z_39.0_16.5,2023,1,2023-T1,Stable,71.5,26.3,2.2,71.5,Diminution,False
z_39.0_16.5,2023,2,2023-T2,Stable,78.5,20.1,1.4,78.5,Stable,True
z_39.0_16.5,2023,3,2023-T3,Stable,75.7,22.2,2.1,75.7,Stable,True
z_39.0_16.5,2023,4,2023-T4,Stable,70.7,27.2,2.1,70.7,Stable,True
z_39.0_16.5,2024,1,2024-T1,Stable,64.6,29.1,6.4,64.6,Diminution,False
z_39.0_16.5,2024,2,2024-T2,Stable,70.5,26.5,3.0,70.5,Stable,True
z_39.0_16.5,2024,3,2024-T3,Stable,72.1,26.0,1.9,72.1,Stable,True
z_39.0_16.5,2024,4,2024-T4,Stable,62.0,30.1,8.0,62.0,Stable,True
z_39.0_16.5,2025,1,2025-T1,Stable,71.5,24.6,3.9,71.5,Diminution,False
z_39.0_16.5,2025,2,2025-T2,Stable,77.3,21.0,1.7,77.3,Stable,True
z_39.0_16.5,2025,3,2025-T3,Stable,73.1,24.8,2.0,73.1,Stable,True
z_39.0_16.5,2025,4,2025-T4,Stable,68.1,25.7,6.1,68.1,Stable,True
z_39.0_18.0,2023,1,2023-T1,Stable,64.0,30.7,5.3,64.0,Diminution,False
z_39.0_18.0,2023,2,2023-T2,Stable,67.9,28.4,3.7,67.9,Stable,True
z_39.0_18.0,2023,3,2023-T3,Stable,72.1,26.0,1.9,72.1,Diminution,False
z_39.0_18.0,2023,4,2023-T4,Stable,71.2,25.9,2.9,71.2,Diminution,False
z_39.0_18.0,2024,1,2024-T1,Stable,71.6,26.5,1.9,71.6,Stable,True
z_39.0_18.0,2024,2,2024-T2,Stable,70.3,28.2,1.6,70.3,Stable,True
z_39.0_18.0,2024,3,2024-T3,Stable,62.0,31.9,6.1,62.0,Augmentation,False
z_39.0_18.0,2024,4,2024-T4,Augmentation,50.4,50.4,7.3,42.3,Stable,False
z_39.0_18.0,2025,1,2025-T1,Stable,50.2,39.0,10.9,50.2,Stable,True
z_39.0_18.0,2025,2,2025-T2,Augmentation,42.8,42.8,14.6,42.6,Stable,False
z_39.0_18.0,2025,3,2025-T3,Stable,46.5,38.3,15.1,46.5,Stable,True
z_39.0_18.0,2025,4,2025-T4,Stable,52.0,36.1,11.9,52.0,Diminution,False
z_39.0_19.5,2023,1,2023-T1,Diminution,58.1,24.6,58.1,17.3,Stable,False
z_39.0_19.5,2023,2,2023-T2,Diminution,53.8,24.3,53.8,21.9,Stable,False
z_39.0_19.5,2023,3,2023-T3,Diminution,57.5,27.2,57.5,15.3,Stable,False
z_39.0_19.5,2023,4,2023-T4,Diminution,57.2,26.7,57.2,16.1,Diminution,True
z_39.0_19.5,2024,1,2024-T1,Diminution,59.8,21.8,59.8,18.4,Stable,False
z_39.0_19.5,2024,2,2024-T2,Diminution,40.7,38.0,40.7,21.3,Stable,False
z_39.0_19.5,2024,3,2024-T3,Diminution,59.0,24.2,59.0,16.8,Stable,False
z_39.0_19.5,2024,4,2024-T4,Diminution,62.4,22.6,62.4,15.0,Stable,False
z_39.0_19.5,2025,1,2025-T1,Diminution,49.3,27.8,49.3,23.0,Stable,False
z_39.0_19.5,2025,2,2025-T2,Diminution,51.3,31.8,51.3,16.9,Augmentation,False
z_39.0_19.5,2025,3,2025-T3,Diminution,54.0,29.1,54.0,16.9,Diminution,True
z_39.0_19.5,2025,4,2025-T4,Diminution,48.8,24.9,48.8,26.3,Stable,False
z_39.0_22.5,2023,1,2023-T1,Diminution,39.7,34.2,39.7,26.1,Diminution,True
z_39.0_22.5,2023,2,2023-T2,Diminution,36.2,36.2,36.2,27.7,Diminution,True
z_39.0_22.5,2023,3,2023-T3,Diminution,54.7,21.2,54.7,24.2,Augmentation,False
z_39.0_22.5,2023,4,2023-T4,Diminution,42.2,28.5,42.2,29.3,Stable,False
z_39.0_22.5,2024,1,2024-T1,Diminution,52.3,27.9,52.3,19.8,Diminution,True
z_39.0_22.5,2024,2,2024-T2,Diminution,41.4,33.9,41.4,24.7,Diminution,True
z_39.0_22.5,2024,3,2024-T3,Diminution,43.7,27.4,43.7,28.9,Stable,False
z_39.0_22.5,2024,4,2024-T4,Stable,36.3,35.6,28.1,36.3,Diminution,False
z_39.0_22.5,2025,1,2025-T1,Stable,45.9,36.5,17.7,45.9,Diminution,False
z_39.0_22.5,2025,2,2025-T2,Augmentation,43.9,43.9,25.2,30.9,Augmentation,True
z_39.0_22.5,2025,3,2025-T3,Augmentation,39.5,39.5,35.2,25.3,Stable,False
z_39.0_22.5,2025,4,2025-T4,Augmentation,46.8,46.8,32.0,21.2,Diminution,False
z_39.0_24.0,2023,1,2023-T1,Stable,72.7,25.7,1.5,72.7,Augmentation,False
z_39.0_24.0,2023,2,2023-T2,Stable,75.4,23.4,1.2,75.4,Diminution,False
z_39.0_24.0,2023,3,2023-T3,Stable,65.4,33.1,1.5,65.4,Stable,True
z_39.0_24.0,2023,4,2023-T4,Stable,81.9,17.3,0.8,81.9,Stable,True
z_39.0_24.0,2024,1,2024-T1,Stable,77.6,20.8,1.7,77.6,Stable,True
z_39.0_24.0,2024,2,2024-T2,Stable,84.1,15.0,0.8,84.1,Stable,True
z_39.0_24.0,2024,3,2024-T3,Stable,81.0,18.1,0.9,81.0,Stable,True
z_39.0_24.0,2024,4,2024-T4,Stable,71.9,26.0,2.1,71.9,Stable,True
z_39.0_24.0,2025,1,2025-T1,Stable,63.5,31.5,5.0,63.5,Diminution,False
z_39.0_24.0,2025,2,2025-T2,Stable,81.4,17.9,0.8,81.4,Diminution,False
z_39.0_24.0,2025,3,2025-T3,Stable,78.0,20.4,1.6,78.0,Stable,True
z_39.0_24.0,2025,4,2025-T4,Stable,83.2,16.1,0.7,83.2,Stable,True
z_39.0_25.5,2023,1,2023-T1,Stable,51.5,27.8,20.7,51.5,Diminution,False
z_39.0_25.5,2023,2,2023-T2,Stable,51.0,30.9,18.2,51.0,Diminution,False
z_39.0_25.5,2023,3,2023-T3,Stable,67.1,30.4,2.5,67.1,Diminution,False
z_39.0_25.5,2023,4,2023-T4,Stable,74.5,23.6,1.8,74.5,Augmentation,False
z_39.0_25.5,2024,1,2024-T1,Stable,42.9,33.4,23.7,42.9,Stable,True
z_39.0_25.5,2024,2,2024-T2,Stable,66.3,28.8,4.9,66.3,Stable,True
z_39.0_25.5,2024,3,2024-T3,Stable,67.5,31.2,1.3,67.5,Diminution,False
z_39.0_25.5,2024,4,2024-T4,Stable,64.7,32.7,2.5,64.7,Stable,True
z_39.0_25.5,2025,1,2025-T1,Stable,66.7,31.3,2.0,66.7,Diminution,False
z_39.0_25.5,2025,2,2025-T2,Stable,62.2,35.5,2.3,62.2,Diminution,False
z_39.0_25.5,2025,3,2025-T3,Stable,64.2,32.2,3.6,64.2,Stable,True
z_39.0_25.5,2025,4,2025-T4,Stable,74.1,23.2,2.7,74.1,Diminution,False
z_39.0_3.0,2023,1,2023-T1,Stable,72.2,25.7,2.1,72.2,Stable,True
z_39.0_3.0,2023,2,2023-T2,Stable,62.3,36.2,1.5,62.3,Stable,True
z_39.0_3.0,2023,3,2023-T3,Stable,65.0,31.9,3.1,65.0,Stable,True
z_39.0_3.0,2023,4,2023-T4,Augmentation,39.9,39.9,25.5,34.6,Diminution,False
z_39.0_3.0,2024,1,2024-T1,Stable,61.7,26.3,12.0,61.7,Diminution,False
z_39.0_3.0,2024,2,2024-T2,Stable,77.0,21.7,1.3,77.0,Stable,True
z_39.0_3.0,2024,3,2024-T3,Stable,56.1,29.3,14.6,56.1,Stable,True
z_39.0_3.0,2024,4,2024-T4,Stable,59.7,23.3,16.9,59.7,Diminution,False
z_39.0_3.0,2025,1,2025-T1,Stable,55.5,24.2,20.2,55.5,Diminution,False
z_39.0_3.0,2025,2,2025-T2,Stable,75.9,21.7,2.5,75.9,Stable,True
z_39.0_3.0,2025,3,2025-T3,Stable,75.7,23.4,1.0,75.7,Stable,True
z_39.0_3.0,2025,4,2025-T4,Stable,79.6,19.8,0.5,79.6,Stable,True
z_39.0_4.5,2023,2,2023-T2,Stable,87.5,12.5,0.1,87.5,Stable,True
z_39.0_4.5,2023,3,2023-T3,Stable,87.2,12.7,0.1,87.2,Stable,True
z_39.0_4.5,2023,4,2023-T4,Stable,88.1,11.7,0.2,88.1,Stable,True
z_39.0_4.5,2024,2,2024-T2,Stable,89.1,10.9,0.1,89.1,Stable,True
z_39.0_4.5,2024,3,2024-T3,Stable,86.7,13.2,0.1,86.7,Stable,True
z_39.0_4.5,2024,4,2024-T4,Stable,85.3,14.6,0.1,85.3,Stable,True
z_39.0_4.5,2025,2,2025-T2,Stable,86.5,13.4,0.1,86.5,Stable,True
z_39.0_4.5,2025,3,2025-T3,Stable,87.2,12.7,0.1,87.2,Stable,True
z_39.0_4.5,2025,4,2025-T4,Stable,87.5,12.4,0.1,87.5,Stable,True
z_39.0_6.0,2023,1,2023-T1,Stable,81.1,18.8,0.1,81.1,Stable,True
z_39.0_6.0,2024,1,2024-T1,Stable,80.1,19.9,0.1,80.1,Stable,True
z_39.0_6.0,2025,1,2025-T1,Stable,81.0,18.9,0.1,81.0,Stable,True
z_39.0_7.5,2023,1,2023-T1,Stable,76.7,22.5,0.8,76.7,Stable,True
z_39.0_7.5,2023,2,2023-T2,Stable,82.1,17.5,0.4,82.1,Stable,True
z_39.0_7.5,2023,3,2023-T3,Stable,83.8,15.8,0.4,83.8,Stable,True
z_39.0_7.5,2023,4,2023-T4,Stable,78.4,21.2,0.4,78.4,Diminution,False
z_39.0_7.5,2024,1,2024-T1,Stable,75.2,24.2,0.6,75.2,Diminution,False
z_39.0_7.5,2024,2,2024-T2,Stable,86.3,13.5,0.2,86.3,Stable,True
z_39.0_7.5,2024,3,2024-T3,Stable,85.3,14.4,0.3,85.3,Stable,True
z_39.0_7.5,2024,4,2024-T4,Stable,84.8,14.8,0.4,84.8,Diminution,False
z_39.0_7.5,2025,1,2025-T1,Stable,83.1,16.3,0.6,83.1,Diminution,False
z_39.0_7.5,2025,2,2025-T2,Stable,86.3,13.5,0.2,86.3,Stable,True
z_39.0_7.5,2025,3,2025-T3,Stable,85.3,14.4,0.3,85.3,Stable,True
z_39.0_7.5,2025,4,2025-T4,Stable,84.5,15.1,0.4,84.5,Diminution,False
z_39.0_9.0,2023,1,2023-T1,Stable,72.9,26.4,0.7,72.9,Stable,True
z_39.0_9.0,2023,2,2023-T2,Stable,86.2,13.6,0.2,86.2,Stable,True
z_39.0_9.0,2023,3,2023-T3,Stable,70.8,28.3,0.9,70.8,Stable,True
z_39.0_9.0,2023,4,2023-T4,Stable,76.6,21.7,1.7,76.6,Stable,True
z_39.0_9.0,2024,1,2024-T1,Stable,78.2,21.1,0.6,78.2,Stable,True
z_39.0_9.0,2024,2,2024-T2,Stable,77.8,21.6,0.6,77.8,Stable,True
z_39.0_9.0,2024,3,2024-T3,Stable,78.2,21.2,0.7,78.2,Augmentation,False
z_39.0_9.0,2024,4,2024-T4,Stable,70.9,26.6,2.5,70.9,Diminution,False
z_39.0_9.0,2025,1,2025-T1,Stable,73.9,23.8,2.3,73.9,Stable,True
z_39.0_9.0,2025,2,2025-T2,Stable,68.8,30.0,1.2,68.8,Stable,True
z_39.0_9.0,2025,3,2025-T3,Stable,71.9,26.9,1.2,71.9,Stable,True
z_39.0_9.0,2025,4,2025-T4,Stable,71.8,25.7,2.5,71.8,Diminution,False
z_40.5_-10.5,2023,1,2023-T1,Stable,79.4,20.1,0.5,79.4,Stable,True
z_40.5_-10.5,2023,2,2023-T2,Stable,82.6,17.0,0.4,82.6,Stable,True
z_40.5_-10.5,2023,3,2023-T3,Stable,79.8,19.6,0.6,79.8,Stable,True
z_40.5_-10.5,2023,4,2023-T4,Stable,82.1,17.2,0.6,82.1,Stable,True
z_40.5_-10.5,2024,1,2024-T1,Stable,75.6,23.8,0.6,75.6,Diminution,False
z_40.5_-10.5,2024,2,2024-T2,Stable,83.5,16.2,0.3,83.5,Diminution,False
z_40.5_-10.5,2024,3,2024-T3,Stable,83.6,16.2,0.2,83.6,Diminution,False
z_40.5_-10.5,2024,4,2024-T4,Stable,80.9,18.6,0.5,80.9,Stable,True
z_40.5_-10.5,2025,1,2025-T1,Stable,75.4,24.0,0.6,75.4,Diminution,False
z_40.5_-10.5,2025,2,2025-T2,Stable,84.8,14.9,0.4,84.8,Diminution,False
z_40.5_-10.5,2025,3,2025-T3,Stable,87.9,12.0,0.1,87.9,Diminution,False
z_40.5_-10.5,2025,4,2025-T4,Stable,84.8,15.1,0.2,84.8,Stable,True
z_40.5_-36.0,2023,3,2023-T3,Stable,84.7,15.1,0.2,84.7,Stable,True
z_40.5_-36.0,2024,3,2024-T3,Stable,84.7,15.1,0.2,84.7,Stable,True
z_40.5_-36.0,2025,3,2025-T3,Stable,83.9,15.8,0.3,83.9,Stable,True
z_40.5_-9.0,2023,1,2023-T1,Diminution,49.3,29.5,49.3,21.2,Diminution,True
z_40.5_-9.0,2023,2,2023-T2,Augmentation,42.4,42.4,31.1,26.4,Stable,False
z_40.5_-9.0,2023,3,2023-T3,Augmentation,39.8,39.8,28.2,32.1,Diminution,False
z_40.5_-9.0,2023,4,2023-T4,Diminution,43.9,22.9,43.9,33.2,Stable,False
z_40.5_-9.0,2024,1,2024-T1,Diminution,48.7,23.7,48.7,27.6,Diminution,True
z_40.5_-9.0,2024,2,2024-T2,Diminution,41.8,28.8,41.8,29.4,Stable,False
z_40.5_-9.0,2024,3,2024-T3,Augmentation,46.3,46.3,29.6,24.2,Stable,False
z_40.5_-9.0,2024,4,2024-T4,Diminution,43.1,30.4,43.1,26.5,Stable,False
z_40.5_-9.0,2025,1,2025-T1,Stable,33.8,33.3,32.9,33.8,Augmentation,False
z_40.5_-9.0,2025,2,2025-T2,Augmentation,44.4,44.4,28.9,26.8,Stable,False
z_40.5_-9.0,2025,3,2025-T3,Augmentation,50.5,50.5,25.8,23.7,Diminution,False
z_40.5_-9.0,2025,4,2025-T4,Augmentation,37.8,37.8,29.5,32.6,Stable,False
z_40.5_0.0,2023,1,2023-T1,Stable,49.8,33.1,17.0,49.8,Stable,True
z_40.5_0.0,2023,2,2023-T2,Stable,74.4,22.8,2.9,74.4,Diminution,False
z_40.5_0.0,2023,3,2023-T3,Stable,75.6,20.2,4.2,75.6,Stable,True
z_40.5_0.0,2023,4,2023-T4,Stable,77.0,18.9,4.0,77.0,Augmentation,False
z_40.5_0.0,2024,1,2024-T1,Stable,50.4,45.4,4.2,50.4,Stable,True
z_40.5_0.0,2024,2,2024-T2,Stable,57.0,32.5,10.5,57.0,Stable,True
z_40.5_0.0,2024,3,2024-T3,Stable,52.3,39.6,8.1,52.3,Stable,True
z_40.5_0.0,2024,4,2024-T4,Diminution,35.0,31.3,35.0,33.6,Stable,False
z_40.5_0.0,2025,1,2025-T1,Augmentation,37.1,37.1,34.9,28.0,Stable,False
z_40.5_0.0,2025,2,2025-T2,Augmentation,47.9,47.9,25.6,26.5,Diminution,False
z_40.5_0.0,2025,3,2025-T3,Augmentation,43.8,43.8,27.6,28.5,Stable,False
z_40.5_0.0,2025,4,2025-T4,Diminution,43.0,28.5,43.0,28.4,Diminution,True
z_40.5_1.5,2023,1,2023-T1,Augmentation,53.7,53.7,22.0,24.4,Stable,False
z_40.5_1.5,2023,2,2023-T2,Augmentation,36.9,36.9,33.0,30.1,Diminution,False
z_40.5_1.5,2023,3,2023-T3,Diminution,38.3,30.5,38.3,31.2,Stable,False
z_40.5_1.5,2023,4,2023-T4,Diminution,36.3,31.1,36.3,32.6,Augmentation,False
z_40.5_1.5,2024,1,2024-T1,Diminution,45.6,31.7,45.6,22.7,Diminution,True
z_40.5_1.5,2024,2,2024-T2,Diminution,42.7,31.5,42.7,25.8,Stable,False
z_40.5_1.5,2024,3,2024-T3,Diminution,46.3,29.2,46.3,24.5,Diminution,True
z_40.5_1.5,2024,4,2024-T4,Stable,35.5,30.4,34.1,35.5,Stable,True
z_40.5_1.5,2025,1,2025-T1,Diminution,42.2,24.7,42.2,33.1,Stable,False
z_40.5_1.5,2025,2,2025-T2,Augmentation,38.9,38.9,35.9,25.2,Stable,False
z_40.5_1.5,2025,3,2025-T3,Augmentation,47.8,47.8,24.6,27.6,Augmentation,True
z_40.5_1.5,2025,4,2025-T4,Diminution,40.4,38.5,40.4,21.1,Diminution,True
z_40.5_10.5,2023,1,2023-T1,Stable,71.9,26.8,1.3,71.9,Stable,True
z_40.5_10.5,2023,2,2023-T2,Stable,82.4,16.9,0.7,82.4,Stable,True
z_40.5_10.5,2023,3,2023-T3,Stable,76.1,21.4,2.4,76.1,Stable,True
z_40.5_10.5,2023,4,2023-T4,Stable,76.2,22.3,1.5,76.2,Stable,True
z_40.5_10.5,2024,1,2024-T1,Stable,71.5,27.1,1.3,71.5,Stable,True
z_40.5_10.5,2024,2,2024-T2,Stable,82.1,17.3,0.6,82.1,Stable,True
z_40.5_10.5,2024,3,2024-T3,Stable,74.5,24.4,1.1,74.5,Stable,True
z_40.5_10.5,2024,4,2024-T4,Stable,76.0,22.7,1.3,76.0,Stable,True
z_40.5_10.5,2025,1,2025-T1,Stable,76.2,22.7,1.1,76.2,Stable,True
z_40.5_10.5,2025,2,2025-T2,Stable,82.1,17.3,0.6,82.1,Stable,True
z_40.5_10.5,2025,3,2025-T3,Stable,75.1,22.8,2.1,75.1,Stable,True
z_40.5_10.5,2025,4,2025-T4,Stable,80.4,18.6,1.0,80.4,Stable,True
z_40.5_12.0,2023,1,2023-T1,Stable,79.1,19.4,1.5,79.1,Stable,True
z_40.5_12.0,2023,2,2023-T2,Stable,76.4,22.4,1.2,76.4,Stable,True
z_40.5_12.0,2023,3,2023-T3,Stable,66.0,29.0,5.0,66.0,Stable,True
z_40.5_12.0,2023,4,2023-T4,Stable,70.8,26.6,2.6,70.8,Stable,True
z_40.5_12.0,2024,1,2024-T1,Stable,77.0,21.4,1.7,77.0,Stable,True
z_40.5_12.0,2024,2,2024-T2,Stable,82.2,16.8,1.0,82.2,Stable,True
z_40.5_12.0,2024,3,2024-T3,Stable,81.8,17.3,0.9,81.8,Stable,True
z_40.5_12.0,2024,4,2024-T4,Stable,81.0,17.6,1.4,81.0,Augmentation,False
z_40.5_12.0,2025,1,2025-T1,Stable,65.7,31.5,2.8,65.7,Stable,True
z_40.5_12.0,2025,2,2025-T2,Stable,67.7,27.1,5.3,67.7,Stable,True
z_40.5_12.0,2025,3,2025-T3,Stable,72.1,25.7,2.1,72.1,Stable,True
z_40.5_12.0,2025,4,2025-T4,Stable,73.4,24.8,1.8,73.4,Stable,True
z_40.5_13.5,2023,1,2023-T1,Stable,47.0,39.5,13.5,47.0,Diminution,False
z_40.5_13.5,2023,2,2023-T2,Stable,52.2,36.9,10.8,52.2,Augmentation,False
z_40.5_13.5,2023,3,2023-T3,Augmentation,47.8,47.8,14.1,38.0,Diminution,False
z_40.5_13.5,2023,4,2023-T4,Stable,38.4,37.3,24.4,38.4,Stable,True
z_40.5_13.5,2024,1,2024-T1,Stable,58.1,32.7,9.2,58.1,Stable,True
z_40.5_13.5,2024,2,2024-T2,Augmentation,45.3,45.3,17.3,37.4,Stable,False
z_40.5_13.5,2024,3,2024-T3,Augmentation,45.1,45.1,27.2,27.7,Augmentation,True
z_40.5_13.5,2024,4,2024-T4,Augmentation,49.7,49.7,21.7,28.5,Stable,False
z_40.5_13.5,2025,1,2025-T1,Augmentation,44.2,44.2,21.4,34.4,Stable,False
z_40.5_13.5,2025,2,2025-T2,Diminution,45.3,31.5,45.3,23.2,Augmentation,False
z_40.5_13.5,2025,3,2025-T3,Augmentation,46.8,46.8,19.5,33.6,Augmentation,True
z_40.5_13.5,2025,4,2025-T4,Augmentation,48.2,48.2,22.9,28.9,Augmentation,True
z_40.5_16.5,2023,1,2023-T1,Stable,64.1,33.7,2.3,64.1,Stable,True
z_40.5_16.5,2023,2,2023-T2,Stable,61.5,37.1,1.4,61.5,Stable,True
z_40.5_16.5,2023,3,2023-T3,Stable,50.5,41.7,7.7,50.5,Diminution,False
z_40.5_16.5,2023,4,2023-T4,Stable,59.9,37.0,3.1,59.9,Diminution,False
z_40.5_16.5,2024,1,2024-T1,Stable,60.5,33.6,5.8,60.5,Stable,True
z_40.5_16.5,2024,2,2024-T2,Stable,70.3,27.1,2.6,70.3,Stable,True
z_40.5_16.5,2024,3,2024-T3,Stable,57.2,34.2,8.7,57.2,Diminution,False
z_40.5_16.5,2024,4,2024-T4,Stable,65.6,30.5,3.9,65.6,Stable,True
z_40.5_16.5,2025,1,2025-T1,Stable,63.4,28.0,8.6,63.4,Stable,True
z_40.5_16.5,2025,2,2025-T2,Stable,70.3,27.1,2.6,70.3,Stable,True
z_40.5_16.5,2025,3,2025-T3,Stable,59.0,33.8,7.1,59.0,Stable,True
z_40.5_16.5,2025,4,2025-T4,Stable,53.8,43.1,3.1,53.8,Diminution,False
z_40.5_18.0,2023,1,2023-T1,Stable,82.0,16.8,1.2,82.0,Stable,True
z_40.5_18.0,2023,2,2023-T2,Stable,84.7,14.7,0.6,84.7,Stable,True
z_40.5_18.0,2023,3,2023-T3,Stable,83.2,16.3,0.5,83.2,Stable,True
z_40.5_18.0,2023,4,2023-T4,Stable,77.5,21.6,1.0,77.5,Diminution,False
z_40.5_18.0,2024,1,2024-T1,Stable,77.1,22.0,0.9,77.1,Stable,True
z_40.5_18.0,2024,2,2024-T2,Stable,81.8,17.2,0.9,81.8,Stable,True
z_40.5_18.0,2024,3,2024-T3,Stable,78.0,21.3,0.7,78.0,Diminution,False
z_40.5_18.0,2024,4,2024-T4,Stable,75.2,24.2,0.6,75.2,Stable,True
z_40.5_18.0,2025,1,2025-T1,Stable,77.7,21.5,0.8,77.7,Stable,True
z_40.5_18.0,2025,2,2025-T2,Stable,76.0,23.0,1.0,76.0,Stable,True
z_40.5_18.0,2025,3,2025-T3,Stable,84.7,14.9,0.4,84.7,Stable,True
z_40.5_18.0,2025,4,2025-T4,Stable,78.6,20.0,1.4,78.6,Diminution,False
z_40.5_22.5,2023,1,2023-T1,Stable,53.8,35.2,11.0,53.8,Stable,True
z_40.5_22.5,2023,2,2023-T2,Augmentation,37.7,37.7,28.1,34.2,Stable,False
z_40.5_22.5,2023,3,2023-T3,Augmentation,38.3,38.3,37.2,24.5,Stable,False
z_40.5_22.5,2023,4,2023-T4,Augmentation,39.6,39.6,27.9,32.5,Stable,False
z_40.5_22.5,2024,1,2024-T1,Diminution,39.6,32.4,39.6,28.0,Diminution,True
z_40.5_22.5,2024,2,2024-T2,Diminution,36.3,31.8,36.3,31.9,Stable,False
z_40.5_22.5,2024,3,2024-T3,Stable,34.8,34.5,30.7,34.8,Stable,True
z_40.5_22.5,2024,4,2024-T4,Stable,35.9,30.0,34.1,35.9,Stable,True
z_40.5_22.5,2025,1,2025-T1,Stable,35.9,32.5,31.6,35.9,Diminution,False
z_40.5_22.5,2025,2,2025-T2,Stable,47.0,37.3,15.7,47.0,Stable,True
z_40.5_22.5,2025,3,2025-T3,Stable,76.9,21.2,2.0,76.9,Stable,True
z_40.5_22.5,2025,4,2025-T4,Stable,70.9,27.8,1.2,70.9,Diminution,False
z_40.5_24.0,2023,1,2023-T1,Diminution,37.9,32.4,37.9,29.7,Stable,False
z_40.5_24.0,2023,2,2023-T2,Augmentation,36.3,36.3,32.3,31.4,Diminution,False
z_40.5_24.0,2023,3,2023-T3,Stable,49.9,24.2,25.9,49.9,Diminution,False
z_40.5_24.0,2023,4,2023-T4,Stable,55.7,37.6,6.7,55.7,Stable,True
z_40.5_24.0,2024,1,2024-T1,Stable,56.3,34.2,9.4,56.3,Augmentation,False
z_40.5_24.0,2024,2,2024-T2,Stable,36.2,30.6,33.3,36.2,Augmentation,False
z_40.5_24.0,2024,3,2024-T3,Augmentation,45.2,45.2,29.3,25.5,Diminution,False
z_40.5_24.0,2024,4,2024-T4,Augmentation,43.4,43.4,19.4,37.3,Augmentation,True
z_40.5_24.0,2025,1,2025-T1,Augmentation,40.8,40.8,29.6,29.6,Augmentation,True
z_40.5_24.0,2025,2,2025-T2,Augmentation,39.1,39.1,33.3,27.6,Augmentation,True
z_40.5_24.0,2025,3,2025-T3,Augmentation,47.3,47.3,29.0,23.7,Diminution,False
z_40.5_24.0,2025,4,2025-T4,Augmentation,43.1,43.1,31.2,25.7,Stable,False
z_40.5_25.5,2023,1,2023-T1,Stable,59.1,31.7,9.2,59.1,Diminution,False
z_40.5_25.5,2023,2,2023-T2,Stable,66.5,30.5,3.1,66.5,Stable,True
z_40.5_25.5,2023,3,2023-T3,Stable,70.9,25.3,3.7,70.9,Stable,True
z_40.5_25.5,2023,4,2023-T4,Stable,68.9,28.0,3.2,68.9,Stable,True
z_40.5_25.5,2024,1,2024-T1,Stable,65.4,26.9,7.7,65.4,Diminution,False
z_40.5_25.5,2024,2,2024-T2,Stable,72.8,23.4,3.8,72.8,Stable,True
z_40.5_25.5,2024,3,2024-T3,Stable,63.1,31.0,5.9,63.1,Diminution,False
z_40.5_25.5,2024,4,2024-T4,Stable,66.1,27.0,6.9,66.1,Stable,True
z_40.5_25.5,2025,1,2025-T1,Stable,75.2,21.1,3.7,75.2,Stable,True
z_40.5_25.5,2025,2,2025-T2,Stable,76.1,21.8,2.2,76.1,Stable,True
z_40.5_25.5,2025,3,2025-T3,Stable,72.9,23.0,4.2,72.9,Diminution,False
z_40.5_25.5,2025,4,2025-T4,Stable,77.2,21.0,1.8,77.2,Stable,True
z_40.5_27.0,2023,1,2023-T1,Stable,80.7,19.0,0.3,80.7,Diminution,False
z_40.5_27.0,2023,2,2023-T2,Stable,84.9,14.7,0.4,84.9,Diminution,False
z_40.5_27.0,2023,3,2023-T3,Stable,84.6,15.3,0.1,84.6,Diminution,False
z_40.5_27.0,2023,4,2023-T4,Stable,83.2,16.5,0.3,83.2,Diminution,False
z_40.5_27.0,2024,1,2024-T1,Stable,82.8,17.0,0.1,82.8,Diminution,False
z_40.5_27.0,2024,2,2024-T2,Stable,84.3,15.5,0.2,84.3,Diminution,False
z_40.5_27.0,2024,3,2024-T3,Stable,84.6,15.3,0.1,84.6,Diminution,False
z_40.5_27.0,2024,4,2024-T4,Stable,84.6,15.0,0.4,84.6,Diminution,False
z_40.5_27.0,2025,1,2025-T1,Stable,82.8,17.0,0.1,82.8,Stable,True
z_40.5_27.0,2025,2,2025-T2,Stable,85.6,14.4,0.1,85.6,Diminution,False
z_40.5_27.0,2025,3,2025-T3,Stable,81.7,18.2,0.1,81.7,Diminution,False
z_40.5_27.0,2025,4,2025-T4,Stable,82.4,17.4,0.2,82.4,Diminution,False
z_40.5_28.5,2023,1,2023-T1,Augmentation,54.5,54.5,5.4,40.1,Stable,False
z_40.5_28.5,2023,2,2023-T2,Augmentation,53.9,53.9,13.4,32.7,Stable,False
z_40.5_28.5,2023,3,2023-T3,Augmentation,60.5,60.5,9.8,29.7,Augmentation,True
z_40.5_28.5,2023,4,2023-T4,Augmentation,47.8,47.8,24.4,27.8,Diminution,False
z_40.5_28.5,2024,1,2024-T1,Augmentation,51.3,51.3,21.8,27.0,Diminution,False
