zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_30.0_-15.0,2025,1,2025-S1,Diminution,72.7,6.6,72.7,20.7,Stable,False
z_30.0_28.5,2023,1,2023-S1,Diminution,45.5,25.4,45.5,29.2,Stable,False
z_30.0_28.5,2023,2,2023-S2,Stable,37.7,29.8,32.5,37.7,Diminution,False
z_30.0_28.5,2024,1,2024-S1,Stable,36.6,27.1,36.4,36.6,Diminution,False
z_30.0_28.5,2024,2,2024-S2,Diminution,48.3,31.4,48.3,20.3,Diminution,True
z_30.0_28.5,2025,1,2025-S1,Diminution,46.1,27.0,46.1,26.9,Diminution,True
z_30.0_28.5,2025,2,2025-S2,Diminution,43.7,32.5,43.7,23.8,Diminution,True
z_30.0_30.0,2023,1,2023-S1,Diminution,78.4,4.9,78.4,16.8,Diminution,True
z_30.0_30.0,2023,2,2023-S2,Diminution,88.3,3.0,88.3,8.7,Diminution,True
z_30.0_30.0,2024,1,2024-S1,Diminution,83.3,3.2,83.3,13.5,Diminution,True
z_30.0_30.0,2024,2,2024-S2,Diminution,88.3,3.3,88.3,8.4,Diminution,True
z_30.0_30.0,2025,1,2025-S1,Diminution,85.3,2.1,85.3,12.6,Stable,False
z_30.0_30.0,2025,2,2025-S2,Diminution,89.5,1.2,89.5,9.4,Diminution,True
z_30.0_31.5,2023,1,2023-S1,Stable,41.9,36.4,21.7,41.9,Augmentation,False
z_30.0_31.5,2023,2,2023-S2,Augmentation,50.6,50.6,20.3,29.2,Stable,False
z_30.0_31.5,2024,1,2024-S1,Augmentation,45.1,45.1,17.4,37.5,Diminution,False
z_30.0_31.5,2024,2,2024-S2,Stable,40.3,21.0,38.7,40.3,Augmentation,False
z_30.0_31.5,2025,1,2025-S1,Augmentation,50.4,50.4,19.7,29.9,Stable,False
z_30.0_31.5,2025,2,2025-S2,Stable,39.9,32.9,27.2,39.9,Diminution,False
z_31.5_-15.0,2023,1,2023-S1,Diminution,78.9,2.6,78.9,18.5,Diminution,True
z_31.5_-15.0,2023,2,2023-S2,Diminution,81.2,3.9,81.2,14.9,Diminution,True
z_31.5_-15.0,2024,1,2024-S1,Diminution,85.9,1.0,85.9,13.1,Diminution,True
z_31.5_-15.0,2024,2,2024-S2,Diminution,84.9,0.8,84.9,14.3,Stable,False
z_31.5_-15.0,2025,1,2025-S1,Diminution,89.2,1.4,89.2,9.4,Diminution,True
z_31.5_-15.0,2025,2,2025-S2,Diminution,77.1,1.7,77.1,21.2,Diminution,True
z_31.5_-18.0,2023,1,2023-S1,Stable,44.7,27.2,28.1,44.7,Diminution,False
z_31.5_-18.0,2023,2,2023-S2,Stable,41.6,25.3,33.2,41.6,Augmentation,False
z_31.5_-18.0,2024,1,2024-S1,Stable,49.8,31.4,18.8,49.8,Diminution,False
z_31.5_-18.0,2024,2,2024-S2,Stable,42.2,19.2,38.5,42.2,Diminution,False
z_31.5_-18.0,2025,1,2025-S1,Diminution,40.4,25.7,40.4,33.9,Diminution,True
z_31.5_-18.0,2025,2,2025-S2,Stable,43.1,18.4,38.5,43.1,Diminution,False
z_31.5_31.5,2023,1,2023-S1,Diminution,46.2,14.6,46.2,39.2,Diminution,True
z_31.5_31.5,2024,1,2024-S1,Diminution,45.9,19.0,45.9,35.1,Diminution,True
z_31.5_31.5,2025,1,2025-S1,Diminution,41.9,17.0,41.9,41.1,Diminution,True
z_33.0_-13.5,2023,1,2023-S1,Diminution,75.8,9.9,75.8,14.3,Stable,False
z_33.0_-13.5,2023,2,2023-S2,Diminution,70.4,9.7,70.4,19.9,Diminution,True
z_33.0_-13.5,2024,1,2024-S1,Diminution,65.3,3.7,65.3,31.1,Diminution,True
z_33.0_-13.5,2024,2,2024-S2,Diminution,77.4,8.1,77.4,14.5,Diminution,True
z_33.0_-13.5,2025,1,2025-S1,Diminution,77.7,4.4,77.7,17.8,Diminution,True
z_33.0_-13.5,2025,2,2025-S2,Diminution,78.0,2.5,78.0,19.5,Diminution,True
z_33.0_-9.0,2023,1,2023-S1,Diminution,45.2,15.5,45.2,39.3,Diminution,True
z_33.0_-9.0,2023,2,2023-S2,Stable,49.0,14.8,36.3,49.0,Stable,True
z_33.0_-9.0,2024,1,2024-S1,Stable,51.7,17.9,30.4,51.7,Augmentation,False
z_33.0_-9.0,2024,2,2024-S2,Stable,55.2,23.4,21.3,55.2,Diminution,False
z_33.0_-9.0,2025,1,2025-S1,Stable,59.8,20.4,19.9,59.8,Diminution,False
z_33.0_-9.0,2025,2,2025-S2,Stable,45.8,15.5,38.7,45.8,Augmentation,False
z_33.0_10.5,2023,1,2023-S1,Diminution,93.6,0.6,93.6,5.9,Diminution,True
z_33.0_10.5,2024,1,2024-S1,Diminution,93.6,0.6,93.6,5.9,Diminution,True
z_33.0_10.5,2025,1,2025-S1,Diminution,93.6,0.6,93.6,5.9,Diminution,True
z_33.0_18.0,2023,2,2023-S2,Diminution,93.6,0.4,93.6,6.0,Diminution,True
z_33.0_18.0,2024,2,2024-S2,Diminution,93.6,0.4,93.6,6.0,Stable,False
z_33.0_18.0,2025,2,2025-S2,Diminution,79.4,1.4,79.4,19.2,Diminution,True
z_33.0_25.5,2023,1,2023-S1,Diminution,90.0,1.1,90.0,8.9,Diminution,True
z_33.0_25.5,2024,1,2024-S1,Diminution,90.0,1.1,90.0,8.9,Stable,False
z_33.0_25.5,2025,1,2025-S1,Diminution,77.5,2.2,77.5,20.3,Diminution,True
z_34.5_-1.5,2023,1,2023-S1,Diminution,52.0,16.8,52.0,31.3,Augmentation,False
z_34.5_-1.5,2023,2,2023-S2,Diminution,52.4,15.3,52.4,32.3,Diminution,True
z_34.5_-1.5,2024,1,2024-S1,Stable,46.6,18.2,35.2,46.6,Diminution,False
z_34.5_-1.5,2024,2,2024-S2,Diminution,59.9,3.5,59.9,36.7,Diminution,True
z_34.5_-1.5,2025,1,2025-S1,Diminution,45.2,13.8,45.2,41.0,Diminution,True
z_34.5_-1.5,2025,2,2025-S2,Diminution,67.9,4.8,67.9,27.2,Diminution,True
z_34.5_-10.5,2023,1,2023-S1,Diminution,91.1,0.8,91.1,8.1,Diminution,True
z_34.5_-10.5,2023,2,2023-S2,Diminution,91.5,0.6,91.5,7.9,Diminution,True
z_34.5_-10.5,2024,1,2024-S1,Diminution,91.1,0.8,91.1,8.1,Stable,False
z_34.5_-10.5,2024,2,2024-S2,Diminution,90.8,1.3,90.8,7.9,Diminution,True
z_34.5_-10.5,2025,1,2025-S1,Diminution,76.1,1.3,76.1,22.6,Diminution,True
z_34.5_-10.5,2025,2,2025-S2,Diminution,88.9,3.8,88.9,7.3,Diminution,True
z_34.5_-4.5,2023,1,2023-S1,Stable,45.9,23.6,30.5,45.9,Diminution,False
z_34.5_-4.5,2023,2,2023-S2,Diminution,47.2,18.0,47.2,34.7,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,48.2,21.1,30.7,48.2,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,47.8,16.4,47.8,35.7,Diminution,True
z_34.5_-4.5,2025,1,2025-S1,Stable,50.6,24.2,25.1,50.6,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,48.9,15.6,48.9,35.5,Diminution,True
z_34.5_-6.0,2023,1,2023-S1,Stable,38.1,25.0,36.9,38.1,Diminution,False
z_34.5_-6.0,2023,2,2023-S2,Stable,36.5,27.9,35.6,36.5,Diminution,False
z_34.5_-6.0,2024,1,2024-S1,Diminution,45.4,19.9,45.4,34.7,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Stable,41.5,31.0,27.6,41.5,Diminution,False
z_34.5_-6.0,2025,1,2025-S1,Augmentation,48.8,48.8,17.0,34.2,Diminution,False
z_34.5_-6.0,2025,2,2025-S2,Augmentation,41.1,41.1,26.6,32.3,Diminution,False
z_34.5_-7.5,2023,1,2023-S1,Diminution,41.5,20.0,41.5,38.4,Stable,False
z_34.5_-7.5,2023,2,2023-S2,Diminution,50.9,21.5,50.9,27.7,Augmentation,False
z_34.5_-7.5,2024,1,2024-S1,Stable,40.4,23.3,36.2,40.4,Diminution,False
z_34.5_-7.5,2024,2,2024-S2,Diminution,44.5,18.8,44.5,36.6,Diminution,True
z_34.5_-7.5,2025,1,2025-S1,Diminution,45.9,14.4,45.9,39.6,Stable,False
z_34.5_-7.5,2025,2,2025-S2,Diminution,48.5,14.2,48.5,37.3,Stable,False
z_34.5_0.0,2023,1,2023-S1,Diminution,78.8,3.3,78.8,17.9,Diminution,True
z_34.5_0.0,2023,2,2023-S2,Diminution,86.1,1.8,86.1,12.1,Diminution,True
z_34.5_0.0,2024,1,2024-S1,Diminution,78.9,6.1,78.9,14.9,Stable,False
z_34.5_0.0,2024,2,2024-S2,Diminution,93.1,0.7,93.1,6.2,Diminution,True
z_34.5_0.0,2025,1,2025-S1,Diminution,76.0,3.4,76.0,20.5,Diminution,True
z_34.5_0.0,2025,2,2025-S2,Diminution,86.8,4.9,86.8,8.3,Diminution,True
z_34.5_12.0,2023,1,2023-S1,Diminution,49.0,29.7,49.0,21.4,Diminution,True
z_34.5_12.0,2023,2,2023-S2,Diminution,43.7,20.9,43.7,35.4,Stable,False
z_34.5_12.0,2024,1,2024-S1,Diminution,49.5,23.0,49.5,27.5,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Diminution,45.4,18.1,45.4,36.4,Augmentation,False
z_34.5_12.0,2025,1,2025-S1,Stable,36.0,28.2,35.8,36.0,Diminution,False
z_34.5_12.0,2025,2,2025-S2,Diminution,37.4,26.8,37.4,35.8,Diminution,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,52.1,52.1,17.3,30.5,Stable,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,62.1,62.1,13.0,24.9,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Augmentation,49.9,49.9,18.5,31.5,Augmentation,True
z_34.5_13.5,2024,2,2024-S2,Augmentation,61.4,61.4,12.8,25.8,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,66.7,66.7,11.9,21.4,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,65.9,65.9,11.7,22.4,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,58.5,7.4,58.5,34.0,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,61.8,5.1,61.8,33.2,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,61.4,3.6,61.4,35.0,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Diminution,93.1,0.7,93.1,6.2,Diminution,True
z_34.5_18.0,2024,1,2024-S1,Diminution,93.1,0.7,93.1,6.2,Stable,False
z_34.5_18.0,2025,1,2025-S1,Diminution,76.6,1.2,76.6,22.2,Diminution,True
z_34.5_19.5,2023,1,2023-S1,Diminution,84.2,2.2,84.2,13.7,Diminution,True
z_34.5_19.5,2023,2,2023-S2,Diminution,92.5,0.4,92.5,7.0,Diminution,True
z_34.5_19.5,2024,1,2024-S1,Diminution,84.2,2.2,84.2,13.7,Stable,False
z_34.5_19.5,2024,2,2024-S2,Diminution,91.7,0.9,91.7,7.4,Diminution,True
z_34.5_19.5,2025,1,2025-S1,Diminution,78.3,3.0,78.3,18.8,Diminution,True
z_34.5_19.5,2025,2,2025-S2,Diminution,88.7,3.7,88.7,7.6,Diminution,True
z_34.5_22.5,2023,1,2023-S1,Stable,52.1,21.0,26.8,52.1,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Stable,40.0,23.6,36.5,40.0,Augmentation,False
z_34.5_22.5,2024,1,2024-S1,Stable,49.2,32.9,18.0,49.2,Stable,True
z_34.5_22.5,2024,2,2024-S2,Stable,36.3,27.5,36.2,36.3,Diminution,False
z_34.5_22.5,2025,1,2025-S1,Stable,48.0,21.7,30.3,48.0,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,43.6,14.8,43.6,41.6,Stable,False
z_34.5_24.0,2023,1,2023-S1,Augmentation,53.7,53.7,20.0,26.3,Stable,False
z_34.5_24.0,2023,2,2023-S2,Augmentation,59.2,59.2,23.4,17.4,Diminution,False
z_34.5_24.0,2024,1,2024-S1,Augmentation,57.7,57.7,20.0,22.3,Augmentation,True
z_34.5_24.0,2024,2,2024-S2,Augmentation,65.0,65.0,16.6,18.4,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Augmentation,55.1,55.1,22.6,22.3,Diminution,False
z_34.5_24.0,2025,2,2025-S2,Augmentation,56.6,56.6,25.1,18.3,Diminution,False
z_34.5_25.5,2023,1,2023-S1,Diminution,45.2,20.3,45.2,34.6,Diminution,True
z_34.5_25.5,2023,2,2023-S2,Stable,60.6,13.7,25.7,60.6,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Stable,42.0,33.9,24.1,42.0,Diminution,False
z_34.5_25.5,2024,2,2024-S2,Stable,54.7,24.4,20.9,54.7,Diminution,False
z_34.5_25.5,2025,1,2025-S1,Diminution,47.7,17.3,47.7,35.0,Diminution,True
z_34.5_25.5,2025,2,2025-S2,Stable,58.7,12.5,28.7,58.7,Stable,True
z_34.5_27.0,2023,1,2023-S1,Stable,51.2,28.9,19.9,51.2,Stable,True
z_34.5_27.0,2023,2,2023-S2,Stable,45.2,19.4,35.4,45.2,Diminution,False
z_34.5_27.0,2024,1,2024-S1,Stable,55.1,22.3,22.6,55.1,Diminution,False
z_34.5_27.0,2024,2,2024-S2,Diminution,45.1,14.7,45.1,40.2,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Diminution,41.2,18.1,41.2,40.7,Diminution,True
z_34.5_27.0,2025,2,2025-S2,Diminution,47.0,15.1,47.0,38.0,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Stable,38.7,36.8,24.6,38.7,Diminution,False
z_34.5_31.5,2023,2,2023-S2,Augmentation,43.5,43.5,16.3,40.2,Augmentation,True
z_34.5_31.5,2024,1,2024-S1,Augmentation,51.8,51.8,13.4,34.8,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,45.7,45.7,18.2,36.1,Diminution,False
z_34.5_31.5,2025,1,2025-S1,Stable,37.1,32.2,30.6,37.1,Diminution,False
z_34.5_31.5,2025,2,2025-S2,Stable,43.3,22.5,34.2,43.3,Diminution,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,60.5,60.5,14.1,25.5,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Augmentation,50.7,50.7,25.1,24.2,Augmentation,True
z_34.5_33.0,2024,1,2024-S1,Augmentation,58.1,58.1,14.9,27.0,Augmentation,True
z_34.5_33.0,2024,2,2024-S2,Augmentation,61.3,61.3,18.0,20.7,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,59.6,59.6,15.6,24.8,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,60.6,60.6,17.7,21.7,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,49.4,27.5,23.2,49.4,Diminution,False
z_36.0_-1.5,2023,2,2023-S2,Diminution,47.1,23.1,47.1,29.8,Stable,False
z_36.0_-1.5,2024,1,2024-S1,Diminution,45.1,24.6,45.1,30.2,Diminution,True
z_36.0_-1.5,2024,2,2024-S2,Diminution,46.9,21.0,46.9,32.2,Diminution,True
z_36.0_-1.5,2025,1,2025-S1,Diminution,47.9,22.7,47.9,29.4,Stable,False
z_36.0_-1.5,2025,2,2025-S2,Diminution,41.3,26.2,41.3,32.5,Diminution,True
z_36.0_-10.5,2023,1,2023-S1,Stable,49.4,32.0,18.7,49.4,Augmentation,False
z_36.0_-10.5,2023,2,2023-S2,Stable,40.9,38.6,20.5,40.9,Diminution,False
z_36.0_-10.5,2024,1,2024-S1,Stable,46.8,37.5,15.7,46.8,Diminution,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,40.0,25.2,40.0,34.8,Augmentation,False
z_36.0_-10.5,2025,1,2025-S1,Stable,45.1,36.9,18.0,45.1,Augmentation,False
z_36.0_-10.5,2025,2,2025-S2,Stable,42.0,37.4,20.7,42.0,Diminution,False
z_36.0_-12.0,2023,1,2023-S1,Diminution,89.1,0.8,89.1,10.1,Diminution,True
z_36.0_-12.0,2024,1,2024-S1,Diminution,89.5,2.1,89.5,8.5,Diminution,True
z_36.0_-12.0,2025,1,2025-S1,Diminution,86.1,4.9,86.1,9.0,Diminution,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,62.2,62.2,16.6,21.3,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,73.7,73.7,9.2,17.2,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,64.0,64.0,13.9,22.1,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,66.0,66.0,17.7,16.3,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,59.6,59.6,16.4,24.0,Augmentation,True
z_36.0_-3.0,2025,2,2025-S2,Augmentation,62.3,62.3,16.0,21.6,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Stable,40.8,29.4,29.8,40.8,Diminution,False
z_36.0_-4.5,2023,2,2023-S2,Stable,42.5,22.1,35.4,42.5,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Stable,43.4,36.6,20.0,43.4,Stable,True
z_36.0_-4.5,2024,2,2024-S2,Augmentation,41.1,41.1,17.9,41.0,Diminution,False
z_36.0_-4.5,2025,1,2025-S1,Stable,39.3,24.2,36.5,39.3,Stable,True
z_36.0_-4.5,2025,2,2025-S2,Stable,40.6,34.4,25.0,40.6,Diminution,False
z_36.0_-6.0,2023,1,2023-S1,Augmentation,46.6,46.6,17.2,36.2,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,58.1,58.1,17.8,24.2,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Augmentation,43.1,43.1,26.8,30.1,Diminution,False
z_36.0_-6.0,2024,2,2024-S2,Augmentation,50.2,50.2,30.6,19.2,Diminution,False
z_36.0_-6.0,2025,1,2025-S1,Diminution,41.1,34.9,41.1,24.0,Diminution,True
z_36.0_-6.0,2025,2,2025-S2,Augmentation,46.5,46.5,33.2,20.3,Diminution,False
z_36.0_-7.5,2023,1,2023-S1,Augmentation,71.2,71.2,9.1,19.7,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,73.0,73.0,13.6,13.4,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,71.1,71.1,14.3,14.6,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,70.3,70.3,15.3,14.4,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,60.6,60.6,15.7,23.7,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,73.2,73.2,10.9,15.8,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Augmentation,39.1,39.1,23.8,37.2,Augmentation,True
z_36.0_-9.0,2023,2,2023-S2,Augmentation,43.3,43.3,17.7,39.0,Augmentation,True
z_36.0_-9.0,2024,1,2024-S1,Augmentation,61.6,61.6,12.1,26.4,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,64.6,64.6,13.6,21.8,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,64.5,64.5,14.8,20.8,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,53.1,53.1,18.1,28.7,Diminution,False
z_36.0_0.0,2023,1,2023-S1,Diminution,47.4,19.0,47.4,33.6,Diminution,True
z_36.0_0.0,2023,2,2023-S2,Diminution,48.4,15.0,48.4,36.6,Diminution,True
z_36.0_0.0,2024,1,2024-S1,Diminution,49.8,10.0,49.8,40.3,Diminution,True
z_36.0_0.0,2024,2,2024-S2,Diminution,51.0,12.3,51.0,36.8,Stable,False
z_36.0_0.0,2025,1,2025-S1,Diminution,39.9,22.6,39.9,37.5,Diminution,True
z_36.0_0.0,2025,2,2025-S2,Stable,43.1,15.8,41.1,43.1,Diminution,False
z_36.0_10.5,2023,1,2023-S1,Augmentation,49.9,49.9,16.2,34.0,Stable,False
z_36.0_10.5,2023,2,2023-S2,Stable,39.5,34.6,25.9,39.5,Stable,True
z_36.0_10.5,2024,1,2024-S1,Stable,40.8,40.3,19.0,40.8,Diminution,False
z_36.0_10.5,2024,2,2024-S2,Stable,40.5,36.0,23.5,40.5,Diminution,False
z_36.0_10.5,2025,1,2025-S1,Stable,44.6,34.7,20.7,44.6,Stable,True
z_36.0_10.5,2025,2,2025-S2,Stable,36.5,27.8,35.8,36.5,Stable,True
z_36.0_12.0,2023,1,2023-S1,Stable,41.3,37.2,21.4,41.3,Diminution,False
z_36.0_12.0,2023,2,2023-S2,Stable,43.2,32.5,24.3,43.2,Augmentation,False
z_36.0_12.0,2024,1,2024-S1,Stable,45.1,33.5,21.4,45.1,Stable,True
z_36.0_12.0,2024,2,2024-S2,Augmentation,44.7,44.7,19.3,36.0,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Augmentation,42.5,42.5,16.6,41.0,Stable,False
z_36.0_12.0,2025,2,2025-S2,Augmentation,47.1,47.1,17.2,35.7,Stable,False
z_36.0_13.5,2023,1,2023-S1,Augmentation,57.5,57.5,19.9,22.7,Augmentation,True
z_36.0_13.5,2023,2,2023-S2,Augmentation,68.9,68.9,11.8,19.3,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Augmentation,58.1,58.1,17.6,24.3,Augmentation,True
z_36.0_13.5,2024,2,2024-S2,Augmentation,61.4,61.4,18.4,20.1,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,69.0,69.0,11.6,19.4,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,62.2,62.2,14.2,23.6,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Augmentation,38.1,38.1,31.9,30.0,Diminution,False
z_36.0_15.0,2023,2,2023-S2,Augmentation,39.0,39.0,37.5,23.5,Stable,False
z_36.0_15.0,2024,1,2024-S1,Augmentation,42.0,42.0,26.1,31.9,Augmentation,True
z_36.0_15.0,2024,2,2024-S2,Augmentation,57.4,57.4,15.9,26.7,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,58.6,58.6,12.3,29.0,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,68.3,68.3,12.1,19.6,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,48.6,16.2,35.2,48.6,Stable,True
z_36.0_16.5,2023,2,2023-S2,Diminution,87.1,3.5,87.1,9.5,Diminution,True
z_36.0_16.5,2024,1,2024-S1,Stable,43.9,15.8,40.3,43.9,Stable,True
z_36.0_16.5,2024,2,2024-S2,Diminution,75.1,5.6,75.1,19.4,Diminution,True
z_36.0_16.5,2025,1,2025-S1,Stable,45.9,14.0,40.1,45.9,Stable,True
z_36.0_16.5,2025,2,2025-S2,Diminution,78.6,7.1,78.6,14.3,Diminution,True
z_36.0_18.0,2023,1,2023-S1,Diminution,57.6,10.4,57.6,32.0,Stable,False
