zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_69.0_21.0,2025,Stable,54.4,36.5,9.2,54.4,Stable,True
z_69.0_22.5,2023,Stable,71.7,17.5,10.7,71.7,Diminution,False
z_69.0_22.5,2024,Stable,53.7,25.9,20.4,53.7,Diminution,False
z_69.0_22.5,2025,Stable,61.7,33.8,4.5,61.7,Stable,True
z_69.0_30.0,2023,Stable,77.5,17.8,4.8,77.5,Stable,True
z_69.0_30.0,2024,Stable,79.1,16.0,4.8,79.1,Diminution,False
z_69.0_30.0,2025,Stable,70.1,23.7,6.2,70.1,Diminution,False
z_70.5_16.5,2023,Stable,71.3,27.8,0.9,71.3,Stable,True
z_70.5_16.5,2024,Stable,66.3,31.9,1.8,66.3,Stable,True
z_70.5_16.5,2025,Stable,64.8,26.2,9.0,64.8,Stable,True
z_70.5_19.5,2023,Stable,77.3,22.0,0.8,77.3,Stable,True
z_70.5_19.5,2024,Stable,77.9,21.3,0.8,77.9,Stable,True
z_70.5_19.5,2025,Stable,70.8,27.3,1.9,70.8,Stable,True
z_70.5_21.0,2023,Stable,73.1,26.1,0.8,73.1,Stable,True
z_70.5_21.0,2024,Stable,67.3,31.3,1.5,67.3,Stable,True
z_70.5_21.0,2025,Stable,81.3,17.0,1.7,81.3,Stable,True
z_70.5_22.5,2023,Stable,51.4,22.8,25.7,51.4,Stable,True
z_70.5_22.5,2024,Stable,75.7,20.3,4.0,75.7,Stable,True
z_70.5_22.5,2025,Augmentation,43.1,43.1,20.5,36.3,Augmentation,True
z_70.5_24.0,2023,Stable,67.2,27.6,5.2,67.2,Augmentation,False
z_70.5_24.0,2024,Augmentation,60.4,60.4,17.6,22.0,Stable,False
z_70.5_24.0,2025,Stable,63.6,19.0,17.4,63.6,Stable,True
z_70.5_25.5,2023,Stable,55.9,33.5,10.7,55.9,Stable,True
z_70.5_25.5,2024,Stable,56.3,39.1,4.6,56.3,Stable,True
z_70.5_25.5,2025,Stable,83.6,14.7,1.8,83.6,Diminution,False
z_70.5_27.0,2023,Stable,71.6,20.5,7.8,71.6,Diminution,False
z_70.5_27.0,2024,Stable,80.7,15.4,3.9,80.7,Stable,True
z_70.5_27.0,2025,Stable,70.5,23.6,5.9,70.5,Stable,True
z_70.5_28.5,2023,Stable,74.0,21.4,4.6,74.0,Stable,True
z_70.5_28.5,2024,Stable,70.5,26.6,2.9,70.5,Stable,True
z_70.5_28.5,2025,Stable,82.3,13.7,4.0,82.3,Stable,True
z_70.5_30.0,2023,Stable,77.2,21.2,1.6,77.2,Stable,True
z_70.5_30.0,2024,Stable,78.4,20.0,1.6,78.4,Stable,True
z_70.5_30.0,2025,Stable,63.4,33.6,2.9,63.4,Augmentation,False
z_70.5_33.0,2023,Stable,72.6,26.4,1.0,72.6,Stable,True
z_70.5_33.0,2024,Stable,72.7,26.1,1.3,72.7,Stable,True
z_70.5_33.0,2025,Stable,68.2,30.7,1.1,68.2,Stable,True
z_72.0_13.5,2023,Stable,78.0,18.3,3.7,78.0,Stable,True
z_72.0_13.5,2024,Stable,81.2,15.1,3.7,81.2,Stable,True
z_72.0_13.5,2025,Stable,84.7,12.2,3.0,84.7,Stable,True
z_72.0_15.0,2023,Stable,75.0,22.6,2.3,75.0,Stable,True
z_72.0_15.0,2024,Stable,77.8,20.4,1.8,77.8,Stable,True
z_72.0_15.0,2025,Stable,76.0,20.7,3.3,76.0,Stable,True
z_72.0_19.5,2023,Stable,92.0,6.9,1.1,92.0,Stable,True
z_72.0_19.5,2024,Stable,95.6,3.9,0.4,95.6,Stable,True
z_72.0_19.5,2025,Stable,92.5,6.8,0.7,92.5,Stable,True
z_72.0_28.5,2023,Stable,73.9,24.6,1.5,73.9,Diminution,False
z_72.0_28.5,2024,Stable,73.9,24.6,1.5,73.9,Diminution,False
z_72.0_28.5,2025,Stable,73.9,24.6,1.5,73.9,Stable,True
z_73.5_18.0,2023,Stable,78.9,20.8,0.4,78.9,Stable,True
z_73.5_18.0,2024,Stable,84.3,15.4,0.4,84.3,Stable,True
z_73.5_18.0,2025,Stable,78.3,20.6,1.1,78.3,Stable,True
z_73.5_21.0,2023,Stable,69.0,29.8,1.2,69.0,Stable,True
z_73.5_21.0,2024,Stable,73.1,25.9,1.0,73.1,Diminution,False
z_73.5_21.0,2025,Stable,70.5,28.3,1.2,70.5,Diminution,False
z_73.5_33.0,2023,Stable,71.4,27.6,1.0,71.4,Stable,True
z_73.5_33.0,2024,Stable,71.4,27.6,1.0,71.4,Stable,True
z_73.5_33.0,2025,Stable,74.4,24.9,0.7,74.4,Stable,True
z_73.5_34.5,2023,Stable,77.4,21.3,1.3,77.4,Stable,True
z_73.5_34.5,2024,Stable,66.8,31.9,1.3,66.8,Stable,True
z_73.5_34.5,2025,Stable,81.3,17.5,1.2,81.3,Stable,True
z_75.0_18.0,2023,Stable,73.6,25.5,0.8,73.6,Stable,True
z_75.0_18.0,2024,Stable,76.9,22.5,0.6,76.9,Stable,True
z_75.0_18.0,2025,Stable,73.8,25.5,0.7,73.8,Stable,True
z_75.0_31.5,2023,Stable,70.6,28.4,1.0,70.6,Stable,True
z_75.0_31.5,2024,Stable,74.6,24.6,0.8,74.6,Stable,True
z_75.0_31.5,2025,Stable,79.8,19.6,0.6,79.8,Stable,True
z_75.0_33.0,2023,Stable,77.2,21.1,1.8,77.2,Stable,True
z_75.0_33.0,2024,Stable,62.5,33.7,3.8,62.5,Stable,True
z_75.0_33.0,2025,Stable,67.2,21.7,11.1,67.2,Stable,True
z_75.0_34.5,2023,Stable,70.3,28.1,1.6,70.3,Stable,True
z_75.0_34.5,2024,Stable,71.4,26.6,2.0,71.4,Stable,True
z_75.0_34.5,2025,Augmentation,48.9,48.9,4.6,46.5,Diminution,False
z_75.0_36.0,2023,Stable,77.1,20.8,2.2,77.1,Stable,True
z_75.0_36.0,2024,Stable,82.0,16.3,1.7,82.0,Stable,True
z_75.0_36.0,2025,Stable,77.7,20.5,1.8,77.7,Stable,True
z_76.5_13.5,2023,Stable,66.9,25.0,8.1,66.9,Stable,True
z_76.5_13.5,2024,Stable,66.7,25.3,8.0,66.7,Stable,True
z_76.5_13.5,2025,Stable,67.6,23.7,8.7,67.6,Stable,True
z_76.5_33.0,2023,Stable,90.5,7.3,2.2,90.5,Stable,True
z_76.5_33.0,2024,Stable,89.9,8.1,2.0,89.9,Stable,True
z_76.5_33.0,2025,Stable,88.7,8.8,2.4,88.7,Stable,True
z_78.0_10.5,2023,Stable,89.0,10.0,1.1,89.0,Stable,True
z_78.0_10.5,2024,Stable,89.0,10.0,1.1,89.0,Stable,True
z_78.0_10.5,2025,Stable,89.0,10.0,1.1,89.0,Stable,True
z_78.0_13.5,2023,Stable,89.5,8.8,1.7,89.5,Stable,True
z_78.0_13.5,2024,Stable,91.7,7.4,0.9,91.7,Stable,True
z_78.0_13.5,2025,Stable,95.8,3.9,0.4,95.8,Stable,True
z_78.0_15.0,2023,Stable,80.4,17.6,2.0,80.4,Stable,True
z_78.0_15.0,2024,Stable,77.3,20.8,1.9,77.3,Stable,True
z_78.0_15.0,2025,Stable,82.4,15.4,2.2,82.4,Diminution,False
z_79.5_10.5,2023,Stable,84.2,11.9,4.0,84.2,Stable,True
z_79.5_10.5,2024,Stable,90.1,8.4,1.4,90.1,Stable,True
z_79.5_10.5,2025,Stable,90.4,7.4,2.2,90.4,Stable,True
