zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-16.5,2025,2,2025-S2,Stable,40.3,38.5,21.3,40.3,Diminution,False
z_30.0_-10.5,2023,1,2023-S1,Diminution,62.9,5.3,62.9,31.8,Diminution,True
z_30.0_-10.5,2023,2,2023-S2,Diminution,78.1,2.6,78.1,19.2,Diminution,True
z_30.0_-10.5,2024,1,2024-S1,Diminution,62.9,5.3,62.9,31.8,Stable,False
z_30.0_-10.5,2024,2,2024-S2,Diminution,65.5,5.3,65.5,29.2,Stable,False
z_30.0_-10.5,2025,1,2025-S1,Diminution,53.3,13.4,53.3,33.3,Diminution,True
z_30.0_-10.5,2025,2,2025-S2,Diminution,52.3,7.5,52.3,40.2,Diminution,True
z_30.0_-13.5,2023,1,2023-S1,Diminution,73.4,2.7,73.4,23.9,Diminution,True
z_30.0_-13.5,2024,1,2024-S1,Diminution,73.2,3.6,73.2,23.2,Stable,False
z_30.0_-13.5,2025,1,2025-S1,Diminution,69.1,4.9,69.1,25.9,Stable,False
z_30.0_-15.0,2023,1,2023-S1,Diminution,58.0,9.0,58.0,33.0,Diminution,True
z_30.0_-15.0,2024,1,2024-S1,Diminution,58.7,6.7,58.7,34.6,Diminution,True
z_30.0_-15.0,2025,1,2025-S1,Diminution,66.6,7.2,66.6,26.3,Stable,False
z_30.0_28.5,2023,1,2023-S1,Diminution,43.0,25.8,43.0,31.2,Stable,False
z_30.0_28.5,2023,2,2023-S2,Stable,38.5,31.4,30.0,38.5,Diminution,False
z_30.0_28.5,2024,1,2024-S1,Stable,39.0,26.8,34.2,39.0,Diminution,False
z_30.0_28.5,2024,2,2024-S2,Diminution,43.0,33.2,43.0,23.8,Diminution,True
z_30.0_28.5,2025,1,2025-S1,Diminution,43.9,27.9,43.9,28.2,Diminution,True
z_30.0_28.5,2025,2,2025-S2,Diminution,41.4,33.1,41.4,25.5,Diminution,True
z_30.0_30.0,2023,1,2023-S1,Diminution,79.4,5.2,79.4,15.4,Diminution,True
z_30.0_30.0,2023,2,2023-S2,Diminution,87.4,3.5,87.4,9.2,Diminution,True
z_30.0_30.0,2024,1,2024-S1,Diminution,84.0,3.7,84.0,12.3,Diminution,True
z_30.0_30.0,2024,2,2024-S2,Diminution,89.0,2.7,89.0,8.3,Diminution,True
z_30.0_30.0,2025,1,2025-S1,Diminution,85.1,2.6,85.1,12.3,Stable,False
z_30.0_30.0,2025,2,2025-S2,Diminution,90.7,1.4,90.7,7.9,Diminution,True
z_30.0_31.5,2023,1,2023-S1,Stable,41.1,35.1,23.8,41.1,Augmentation,False
z_30.0_31.5,2023,2,2023-S2,Augmentation,49.2,49.2,19.2,31.6,Stable,False
z_30.0_31.5,2024,1,2024-S1,Augmentation,44.2,44.2,17.8,38.1,Diminution,False
z_30.0_31.5,2024,2,2024-S2,Stable,43.3,20.8,35.9,43.3,Augmentation,False
z_30.0_31.5,2025,1,2025-S1,Augmentation,50.9,50.9,19.8,29.3,Stable,False
z_30.0_31.5,2025,2,2025-S2,Stable,46.3,29.7,24.0,46.3,Diminution,False
z_31.5_-15.0,2023,1,2023-S1,Diminution,79.4,1.9,79.4,18.7,Diminution,True
z_31.5_-15.0,2023,2,2023-S2,Diminution,79.7,3.5,79.7,16.8,Diminution,True
z_31.5_-15.0,2024,1,2024-S1,Diminution,85.3,0.9,85.3,13.8,Diminution,True
z_31.5_-15.0,2024,2,2024-S2,Diminution,83.6,0.8,83.6,15.6,Stable,False
z_31.5_-15.0,2025,1,2025-S1,Diminution,88.8,1.3,88.8,9.9,Diminution,True
z_31.5_-15.0,2025,2,2025-S2,Diminution,78.7,1.4,78.7,19.9,Diminution,True
z_31.5_-18.0,2023,1,2023-S1,Stable,45.2,26.6,28.2,45.2,Diminution,False
z_31.5_-18.0,2023,2,2023-S2,Stable,41.1,27.1,31.8,41.1,Augmentation,False
z_31.5_-18.0,2024,1,2024-S1,Stable,50.6,30.7,18.7,50.6,Diminution,False
z_31.5_-18.0,2024,2,2024-S2,Stable,45.2,19.4,35.4,45.2,Diminution,False
z_31.5_-18.0,2025,1,2025-S1,Stable,37.2,26.1,36.7,37.2,Diminution,False
z_31.5_-18.0,2025,2,2025-S2,Stable,45.4,18.4,36.3,45.4,Diminution,False
z_31.5_31.5,2023,1,2023-S1,Diminution,44.9,14.7,44.9,40.5,Diminution,True
z_31.5_31.5,2024,1,2024-S1,Diminution,45.2,20.1,45.2,34.8,Diminution,True
z_31.5_31.5,2025,1,2025-S1,Stable,42.5,16.0,41.5,42.5,Diminution,False
z_33.0_-13.5,2023,1,2023-S1,Diminution,73.8,10.2,73.8,16.0,Stable,False
z_33.0_-13.5,2023,2,2023-S2,Diminution,69.1,10.1,69.1,20.8,Diminution,True
z_33.0_-13.5,2024,1,2024-S1,Diminution,68.6,3.5,68.6,27.8,Diminution,True
z_33.0_-13.5,2024,2,2024-S2,Diminution,76.0,8.3,76.0,15.8,Diminution,True
z_33.0_-13.5,2025,1,2025-S1,Diminution,77.4,4.8,77.4,17.8,Diminution,True
z_33.0_-13.5,2025,2,2025-S2,Diminution,77.8,2.6,77.8,19.6,Diminution,True
z_33.0_-9.0,2023,1,2023-S1,Stable,42.5,15.3,42.2,42.5,Diminution,False
z_33.0_-9.0,2023,2,2023-S2,Stable,47.8,14.1,38.1,47.8,Stable,True
z_33.0_-9.0,2024,1,2024-S1,Stable,54.0,16.4,29.6,54.0,Augmentation,False
z_33.0_-9.0,2024,2,2024-S2,Stable,54.7,24.3,21.0,54.7,Diminution,False
z_33.0_-9.0,2025,1,2025-S1,Stable,60.6,18.8,20.6,60.6,Diminution,False
z_33.0_-9.0,2025,2,2025-S2,Stable,46.0,14.3,39.7,46.0,Augmentation,False
z_33.0_10.5,2023,1,2023-S1,Diminution,93.4,0.5,93.4,6.1,Diminution,True
z_33.0_10.5,2024,1,2024-S1,Diminution,93.4,0.5,93.4,6.1,Diminution,True
z_33.0_10.5,2025,1,2025-S1,Diminution,93.4,0.5,93.4,6.1,Diminution,True
z_33.0_18.0,2023,2,2023-S2,Diminution,93.6,0.4,93.6,5.9,Diminution,True
z_33.0_18.0,2024,2,2024-S2,Diminution,93.6,0.4,93.6,5.9,Stable,False
z_33.0_18.0,2025,2,2025-S2,Diminution,82.5,1.2,82.5,16.3,Diminution,True
z_33.0_25.5,2023,1,2023-S1,Diminution,88.7,1.2,88.7,10.1,Diminution,True
z_33.0_25.5,2024,1,2024-S1,Diminution,88.7,1.2,88.7,10.1,Stable,False
z_33.0_25.5,2025,1,2025-S1,Diminution,79.1,1.6,79.1,19.3,Diminution,True
z_34.5_-1.5,2023,1,2023-S1,Diminution,52.2,16.7,52.2,31.1,Augmentation,False
z_34.5_-1.5,2023,2,2023-S2,Diminution,53.4,13.3,53.4,33.3,Diminution,True
z_34.5_-1.5,2024,1,2024-S1,Stable,49.1,16.4,34.5,49.1,Diminution,False
z_34.5_-1.5,2024,2,2024-S2,Diminution,59.9,3.3,59.9,36.8,Diminution,True
z_34.5_-1.5,2025,1,2025-S1,Diminution,46.5,13.1,46.5,40.4,Diminution,True
z_34.5_-1.5,2025,2,2025-S2,Diminution,68.2,3.8,68.2,28.0,Diminution,True
z_34.5_-10.5,2023,1,2023-S1,Diminution,89.5,0.8,89.5,9.7,Diminution,True
z_34.5_-10.5,2023,2,2023-S2,Diminution,90.4,0.6,90.4,9.0,Diminution,True
z_34.5_-10.5,2024,1,2024-S1,Diminution,89.5,0.8,89.5,9.7,Stable,False
z_34.5_-10.5,2024,2,2024-S2,Diminution,90.1,1.4,90.1,8.5,Diminution,True
z_34.5_-10.5,2025,1,2025-S1,Diminution,77.3,1.2,77.3,21.5,Diminution,True
z_34.5_-10.5,2025,2,2025-S2,Diminution,88.5,3.1,88.5,8.4,Diminution,True
z_34.5_-4.5,2023,1,2023-S1,Stable,47.6,23.0,29.5,47.6,Diminution,False
z_34.5_-4.5,2023,2,2023-S2,Diminution,48.0,17.7,48.0,34.3,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,47.8,21.8,30.5,47.8,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,50.9,16.5,50.9,32.6,Diminution,True
z_34.5_-4.5,2025,1,2025-S1,Stable,51.2,24.9,23.9,51.2,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,50.1,16.5,50.1,33.4,Diminution,True
z_34.5_-6.0,2023,1,2023-S1,Diminution,38.7,24.8,38.7,36.5,Diminution,True
z_34.5_-6.0,2023,2,2023-S2,Stable,38.8,25.0,36.2,38.8,Diminution,False
z_34.5_-6.0,2024,1,2024-S1,Diminution,46.2,20.6,46.2,33.3,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Stable,39.5,30.8,29.7,39.5,Diminution,False
z_34.5_-6.0,2025,1,2025-S1,Augmentation,47.1,47.1,19.5,33.4,Diminution,False
z_34.5_-6.0,2025,2,2025-S2,Augmentation,38.6,38.6,27.7,33.7,Diminution,False
z_34.5_-7.5,2023,1,2023-S1,Stable,41.2,19.4,39.4,41.2,Stable,True
z_34.5_-7.5,2023,2,2023-S2,Diminution,50.8,21.2,50.8,28.0,Augmentation,False
z_34.5_-7.5,2024,1,2024-S1,Stable,40.9,22.8,36.3,40.9,Diminution,False
z_34.5_-7.5,2024,2,2024-S2,Diminution,45.6,17.4,45.6,37.0,Diminution,True
z_34.5_-7.5,2025,1,2025-S1,Stable,44.6,14.2,41.2,44.6,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Diminution,46.6,15.6,46.6,37.8,Stable,False
z_34.5_0.0,2023,1,2023-S1,Diminution,80.3,3.8,80.3,15.9,Diminution,True
z_34.5_0.0,2023,2,2023-S2,Diminution,87.2,1.8,87.2,11.0,Diminution,True
z_34.5_0.0,2024,1,2024-S1,Diminution,78.3,6.4,78.3,15.4,Stable,False
z_34.5_0.0,2024,2,2024-S2,Diminution,94.6,0.9,94.6,4.5,Diminution,True
z_34.5_0.0,2025,1,2025-S1,Diminution,80.1,2.7,80.1,17.2,Diminution,True
z_34.5_0.0,2025,2,2025-S2,Diminution,87.0,4.4,87.0,8.6,Diminution,True
z_34.5_12.0,2023,1,2023-S1,Diminution,48.2,27.1,48.2,24.7,Diminution,True
z_34.5_12.0,2023,2,2023-S2,Diminution,41.1,20.0,41.1,38.9,Stable,False
z_34.5_12.0,2024,1,2024-S1,Diminution,49.0,22.1,49.0,28.9,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Diminution,43.5,19.1,43.5,37.4,Augmentation,False
z_34.5_12.0,2025,1,2025-S1,Stable,36.5,29.3,34.2,36.5,Diminution,False
z_34.5_12.0,2025,2,2025-S2,Diminution,38.4,26.5,38.4,35.1,Diminution,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,65.9,65.9,18.7,15.4,Diminution,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,73.3,73.3,15.6,11.1,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Augmentation,64.4,64.4,19.1,16.5,Augmentation,True
z_34.5_13.5,2024,2,2024-S2,Augmentation,75.9,75.9,12.5,11.6,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,75.1,75.1,13.3,11.6,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,80.4,80.4,10.2,9.4,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,60.4,6.1,60.4,33.5,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,60.4,5.3,60.4,34.3,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,63.4,3.1,63.4,33.5,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Diminution,92.5,0.7,92.5,6.8,Diminution,True
z_34.5_18.0,2024,1,2024-S1,Diminution,92.5,0.7,92.5,6.8,Stable,False
z_34.5_18.0,2025,1,2025-S1,Diminution,78.9,1.2,78.9,19.9,Diminution,True
z_34.5_19.5,2023,1,2023-S1,Diminution,84.2,2.2,84.2,13.6,Diminution,True
z_34.5_19.5,2023,2,2023-S2,Diminution,93.3,0.3,93.3,6.3,Diminution,True
z_34.5_19.5,2024,1,2024-S1,Diminution,84.2,2.2,84.2,13.6,Stable,False
z_34.5_19.5,2024,2,2024-S2,Diminution,93.0,1.0,93.0,6.0,Diminution,True
z_34.5_19.5,2025,1,2025-S1,Diminution,79.5,2.7,79.5,17.7,Diminution,True
z_34.5_19.5,2025,2,2025-S2,Diminution,89.3,2.9,89.3,7.8,Diminution,True
z_34.5_22.5,2023,1,2023-S1,Stable,53.3,20.0,26.7,53.3,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Stable,40.0,24.8,35.2,40.0,Augmentation,False
z_34.5_22.5,2024,1,2024-S1,Stable,48.8,33.0,18.2,48.8,Stable,True
z_34.5_22.5,2024,2,2024-S2,Stable,37.7,25.5,36.8,37.7,Diminution,False
z_34.5_22.5,2025,1,2025-S1,Stable,47.1,22.4,30.4,47.1,Stable,True
z_34.5_22.5,2025,2,2025-S2,Stable,42.9,15.2,41.9,42.9,Stable,True
z_34.5_24.0,2023,1,2023-S1,Augmentation,58.3,58.3,21.7,20.0,Stable,False
z_34.5_24.0,2023,2,2023-S2,Augmentation,58.8,58.8,26.7,14.5,Diminution,False
z_34.5_24.0,2024,1,2024-S1,Augmentation,58.9,58.9,21.8,19.3,Augmentation,True
z_34.5_24.0,2024,2,2024-S2,Augmentation,67.7,67.7,16.6,15.7,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Augmentation,54.6,54.6,24.5,20.9,Diminution,False
z_34.5_24.0,2025,2,2025-S2,Augmentation,53.3,53.3,29.5,17.2,Diminution,False
z_34.5_25.5,2023,1,2023-S1,Diminution,48.3,19.2,48.3,32.5,Diminution,True
z_34.5_25.5,2023,2,2023-S2,Stable,60.3,14.4,25.3,60.3,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Stable,39.7,33.2,27.2,39.7,Diminution,False
z_34.5_25.5,2024,2,2024-S2,Stable,54.0,24.5,21.5,54.0,Diminution,False
z_34.5_25.5,2025,1,2025-S1,Diminution,49.8,16.5,49.8,33.7,Diminution,True
z_34.5_25.5,2025,2,2025-S2,Stable,56.5,13.5,30.0,56.5,Stable,True
z_34.5_27.0,2023,1,2023-S1,Stable,51.1,29.1,19.8,51.1,Stable,True
z_34.5_27.0,2023,2,2023-S2,Stable,46.3,18.8,34.9,46.3,Diminution,False
z_34.5_27.0,2024,1,2024-S1,Stable,56.0,23.6,20.4,56.0,Diminution,False
z_34.5_27.0,2024,2,2024-S2,Stable,43.4,13.8,42.8,43.4,Diminution,False
z_34.5_27.0,2025,1,2025-S1,Stable,43.1,17.6,39.3,43.1,Diminution,False
z_34.5_27.0,2025,2,2025-S2,Diminution,45.5,15.9,45.5,38.7,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Stable,41.2,36.5,22.3,41.2,Diminution,False
z_34.5_31.5,2023,2,2023-S2,Stable,43.1,41.2,15.6,43.1,Augmentation,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,50.3,50.3,13.1,36.6,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,43.9,43.9,16.1,40.0,Diminution,False
z_34.5_31.5,2025,1,2025-S1,Stable,36.6,32.9,30.5,36.6,Diminution,False
z_34.5_31.5,2025,2,2025-S2,Stable,45.1,25.3,29.6,45.1,Diminution,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,59.6,59.6,13.2,27.2,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Augmentation,52.4,52.4,22.7,24.8,Augmentation,True
z_34.5_33.0,2024,1,2024-S1,Augmentation,55.5,55.5,13.7,30.8,Augmentation,True
z_34.5_33.0,2024,2,2024-S2,Augmentation,62.1,62.1,17.0,20.9,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,60.9,60.9,14.3,24.8,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,61.1,61.1,16.3,22.6,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,50.1,25.2,24.7,50.1,Diminution,False
z_36.0_-1.5,2023,2,2023-S2,Diminution,46.4,21.0,46.4,32.5,Stable,False
z_36.0_-1.5,2024,1,2024-S1,Diminution,44.8,22.7,44.8,32.5,Diminution,True
z_36.0_-1.5,2024,2,2024-S2,Diminution,46.8,19.4,46.8,33.8,Diminution,True
z_36.0_-1.5,2025,1,2025-S1,Diminution,46.1,20.5,46.1,33.4,Stable,False
z_36.0_-1.5,2025,2,2025-S2,Diminution,41.7,24.1,41.7,34.2,Diminution,True
z_36.0_-10.5,2023,1,2023-S1,Stable,50.5,31.8,17.7,50.5,Augmentation,False
z_36.0_-10.5,2023,2,2023-S2,Stable,46.2,35.7,18.1,46.2,Diminution,False
z_36.0_-10.5,2024,1,2024-S1,Stable,48.6,36.9,14.5,48.6,Diminution,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,39.2,24.2,39.2,36.6,Augmentation,False
z_36.0_-10.5,2025,1,2025-S1,Stable,42.7,38.4,19.0,42.7,Augmentation,False
z_36.0_-10.5,2025,2,2025-S2,Stable,41.9,35.6,22.5,41.9,Diminution,False
z_36.0_-12.0,2023,1,2023-S1,Diminution,88.2,0.8,88.2,11.0,Diminution,True
z_36.0_-12.0,2024,1,2024-S1,Diminution,89.3,2.0,89.3,8.7,Diminution,True
z_36.0_-12.0,2025,1,2025-S1,Diminution,85.3,4.9,85.3,9.8,Diminution,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,63.3,63.3,16.2,20.5,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,76.9,76.9,9.6,13.5,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,64.9,64.9,15.9,19.2,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,66.7,66.7,18.3,15.1,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,59.2,59.2,18.8,22.0,Augmentation,True
z_36.0_-3.0,2025,2,2025-S2,Augmentation,59.6,59.6,17.4,23.0,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Stable,43.6,29.4,26.9,43.6,Diminution,False
z_36.0_-4.5,2023,2,2023-S2,Stable,43.2,24.2,32.6,43.2,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Stable,44.4,35.7,19.9,44.4,Stable,True
z_36.0_-4.5,2024,2,2024-S2,Stable,41.9,39.9,18.2,41.9,Diminution,False
z_36.0_-4.5,2025,1,2025-S1,Stable,39.4,24.2,36.4,39.4,Stable,True
z_36.0_-4.5,2025,2,2025-S2,Stable,41.8,34.7,23.5,41.8,Diminution,False
z_36.0_-6.0,2023,1,2023-S1,Augmentation,61.7,61.7,17.8,20.5,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,66.9,66.9,18.3,14.9,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Augmentation,53.4,53.4,26.7,19.8,Diminution,False
z_36.0_-6.0,2024,2,2024-S2,Augmentation,57.2,57.2,30.6,12.2,Diminution,False
z_36.0_-6.0,2025,1,2025-S1,Augmentation,44.4,44.4,40.7,15.0,Diminution,False
z_36.0_-6.0,2025,2,2025-S2,Augmentation,53.4,53.4,33.2,13.3,Diminution,False
z_36.0_-7.5,2023,1,2023-S1,Augmentation,76.5,76.5,7.1,16.4,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,70.7,70.7,16.9,12.3,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,71.9,71.9,15.6,12.5,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,69.8,69.8,17.9,12.3,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,56.9,56.9,17.6,25.5,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,74.8,74.8,10.6,14.6,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Stable,38.4,37.7,23.9,38.4,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Augmentation,41.8,41.8,17.8,40.4,Augmentation,True
z_36.0_-9.0,2024,1,2024-S1,Augmentation,60.7,60.7,10.0,29.3,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,63.4,63.4,16.2,20.4,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,64.6,64.6,14.8,20.6,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,52.3,52.3,17.7,30.0,Diminution,False
z_36.0_0.0,2023,1,2023-S1,Diminution,44.8,19.6,44.8,35.5,Diminution,True
z_36.0_0.0,2023,2,2023-S2,Diminution,46.8,14.8,46.8,38.4,Diminution,True
z_36.0_0.0,2024,1,2024-S1,Diminution,50.2,10.4,50.2,39.4,Diminution,True
z_36.0_0.0,2024,2,2024-S2,Diminution,51.2,13.5,51.2,35.3,Stable,False
z_36.0_0.0,2025,1,2025-S1,Stable,40.0,20.7,39.3,40.0,Diminution,False
z_36.0_0.0,2025,2,2025-S2,Stable,45.2,15.4,39.4,45.2,Diminution,False
z_36.0_10.5,2023,1,2023-S1,Augmentation,48.0,48.0,16.5,35.5,Stable,False
z_36.0_10.5,2023,2,2023-S2,Stable,39.4,36.0,24.6,39.4,Stable,True
z_36.0_10.5,2024,1,2024-S1,Stable,41.1,39.7,19.2,41.1,Diminution,False
z_36.0_10.5,2024,2,2024-S2,Stable,41.2,36.3,22.4,41.2,Diminution,False
z_36.0_10.5,2025,1,2025-S1,Stable,46.7,31.9,21.4,46.7,Stable,True
z_36.0_10.5,2025,2,2025-S2,Stable,36.5,27.2,36.2,36.5,Stable,True
z_36.0_12.0,2023,1,2023-S1,Stable,41.8,38.9,19.3,41.8,Diminution,False
z_36.0_12.0,2023,2,2023-S2,Stable,43.9,33.9,22.3,43.9,Augmentation,False
z_36.0_12.0,2024,1,2024-S1,Stable,44.8,32.9,22.3,44.8,Stable,True
z_36.0_12.0,2024,2,2024-S2,Augmentation,43.9,43.9,17.3,38.8,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Stable,43.4,41.3,15.4,43.4,Stable,True
z_36.0_12.0,2025,2,2025-S2,Augmentation,45.0,45.0,15.8,39.2,Stable,False
z_36.0_13.5,2023,1,2023-S1,Augmentation,57.3,57.3,21.1,21.6,Augmentation,True
z_36.0_13.5,2023,2,2023-S2,Augmentation,71.5,71.5,11.2,17.3,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Augmentation,57.6,57.6,19.6,22.8,Augmentation,True
z_36.0_13.5,2024,2,2024-S2,Augmentation,61.1,61.1,20.3,18.6,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,73.8,73.8,12.1,14.1,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,62.9,62.9,15.6,21.5,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Augmentation,37.8,37.8,30.0,32.1,Diminution,False
z_36.0_15.0,2023,2,2023-S2,Augmentation,41.7,41.7,34.0,24.3,Stable,False
z_36.0_15.0,2024,1,2024-S1,Augmentation,43.6,43.6,23.2,33.1,Augmentation,True
z_36.0_15.0,2024,2,2024-S2,Augmentation,56.0,56.0,16.7,27.2,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,55.0,55.0,13.3,31.8,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,68.1,68.1,14.6,17.3,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,47.1,16.3,36.6,47.1,Stable,True
z_36.0_16.5,2023,2,2023-S2,Diminution,85.3,3.6,85.3,11.2,Diminution,True
z_36.0_16.5,2024,1,2024-S1,Stable,43.8,16.4,39.8,43.8,Stable,True
z_36.0_16.5,2024,2,2024-S2,Diminution,75.0,5.5,75.0,19.5,Diminution,True
z_36.0_16.5,2025,1,2025-S1,Stable,46.7,14.8,38.6,46.7,Stable,True
z_36.0_16.5,2025,2,2025-S2,Diminution,75.7,8.1,75.7,16.2,Diminution,True
z_36.0_18.0,2023,1,2023-S1,Diminution,57.2,10.9,57.2,31.9,Stable,False
