zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_12.0,2023,Diminution,70.3,8.9,70.3,20.8,Stable,False
z_34.5_12.0,2024,Diminution,64.7,15.6,64.7,19.7,Stable,False
z_34.5_12.0,2025,Diminution,55.4,30.2,55.4,14.4,Diminution,True
z_34.5_13.5,2023,Diminution,66.5,31.9,66.5,1.6,Stable,False
z_34.5_13.5,2024,Diminution,68.6,29.8,68.6,1.6,Augmentation,False
z_34.5_13.5,2025,Diminution,57.2,40.9,57.2,1.9,Augmentation,False
z_34.5_16.5,2023,Stable,97.3,0.7,2.0,97.3,Stable,True
z_34.5_16.5,2024,Stable,97.1,1.0,1.9,97.1,Stable,True
z_34.5_16.5,2025,Stable,97.5,0.5,1.9,97.5,Stable,True
z_34.5_18.0,2023,Stable,97.2,0.3,2.6,97.2,Stable,True
z_34.5_18.0,2024,Stable,97.2,0.3,2.6,97.2,Stable,True
z_34.5_18.0,2025,Stable,97.5,0.4,2.2,97.5,Stable,True
z_34.5_19.5,2023,Stable,99.1,0.8,0.1,99.1,Stable,True
z_34.5_19.5,2024,Stable,98.8,1.0,0.2,98.8,Stable,True
z_34.5_19.5,2025,Stable,98.7,1.1,0.2,98.7,Stable,True
z_34.5_22.5,2023,Stable,52.2,40.6,7.2,52.2,Augmentation,False
z_34.5_22.5,2024,Augmentation,51.2,51.2,23.7,25.1,Stable,False
z_34.5_22.5,2025,Augmentation,43.3,43.3,25.0,31.7,Stable,False
z_34.5_24.0,2023,Diminution,72.1,24.9,72.1,3.0,Stable,False
z_34.5_24.0,2024,Diminution,68.4,28.0,68.4,3.6,Stable,False
z_34.5_24.0,2025,Diminution,65.3,30.5,65.3,4.2,Diminution,True
z_34.5_25.5,2023,Diminution,60.1,20.6,60.1,19.4,Stable,False
z_34.5_25.5,2024,Diminution,62.8,26.0,62.8,11.1,Diminution,True
z_34.5_25.5,2025,Diminution,48.2,24.5,48.2,27.3,Stable,False
z_34.5_27.0,2023,Diminution,56.8,22.2,56.8,21.0,Stable,False
z_34.5_27.0,2024,Diminution,65.3,15.8,65.3,18.9,Diminution,True
z_34.5_27.0,2025,Diminution,51.5,20.9,51.5,27.6,Diminution,True
z_34.5_31.5,2023,Diminution,55.6,32.0,55.6,12.4,Stable,False
z_34.5_31.5,2024,Augmentation,56.9,56.9,32.6,10.5,Stable,False
z_34.5_31.5,2025,Diminution,56.1,31.1,56.1,12.8,Stable,False
z_34.5_33.0,2023,Augmentation,59.0,59.0,31.7,9.3,Augmentation,True
z_34.5_33.0,2024,Augmentation,54.6,54.6,36.9,8.5,Stable,False
z_34.5_33.0,2025,Augmentation,56.4,56.4,35.3,8.3,Stable,False
z_36.0_-1.5,2023,Diminution,48.2,32.3,48.2,19.6,Stable,False
z_36.0_-1.5,2024,Diminution,62.2,14.7,62.2,23.1,Diminution,True
z_36.0_-1.5,2025,Diminution,58.5,16.8,58.5,24.8,Stable,False
z_36.0_-10.5,2023,Augmentation,51.6,51.6,24.7,23.7,Stable,False
z_36.0_-10.5,2024,Augmentation,56.1,56.1,22.8,21.1,Stable,False
z_36.0_-10.5,2025,Augmentation,46.8,46.8,27.2,25.9,Augmentation,True
z_36.0_-12.0,2023,Stable,99.2,0.1,0.7,99.2,Stable,True
z_36.0_-12.0,2024,Stable,99.3,0.1,0.6,99.3,Stable,True
z_36.0_-12.0,2025,Stable,98.0,1.4,0.6,98.0,Stable,True
z_36.0_-3.0,2023,Augmentation,75.8,75.8,18.3,5.9,Augmentation,True
z_36.0_-3.0,2024,Augmentation,66.7,66.7,29.5,3.8,Stable,False
z_36.0_-3.0,2025,Augmentation,59.0,59.0,35.4,5.6,Augmentation,True
z_36.0_-4.5,2023,Augmentation,40.8,40.8,44.0,15.2,Stable,False
z_36.0_-4.5,2024,Augmentation,55.4,55.4,32.2,12.4,Stable,False
z_36.0_-4.5,2025,Augmentation,38.3,38.3,45.8,15.9,Stable,False
z_36.0_-6.0,2023,Augmentation,47.7,47.7,49.0,3.3,Diminution,False
z_36.0_-6.0,2024,Diminution,55.9,39.7,55.9,4.4,Diminution,True
z_36.0_-6.0,2025,Diminution,68.9,27.2,68.9,3.9,Diminution,True
z_36.0_-7.5,2023,Augmentation,67.4,67.4,26.3,6.3,Augmentation,True
z_36.0_-7.5,2024,Augmentation,77.5,77.5,18.3,4.3,Stable,False
z_36.0_-7.5,2025,Augmentation,62.6,62.6,31.7,5.6,Augmentation,True
z_36.0_-9.0,2023,Augmentation,48.1,48.1,40.0,11.9,Augmentation,True
z_36.0_-9.0,2024,Augmentation,45.2,45.2,42.0,12.8,Augmentation,True
z_36.0_-9.0,2025,Augmentation,50.0,50.0,31.4,18.6,Diminution,False
z_36.0_0.0,2023,Stable,81.9,8.5,9.6,81.9,Stable,True
z_36.0_0.0,2024,Stable,82.3,5.2,12.4,82.3,Stable,True
z_36.0_0.0,2025,Stable,80.6,4.7,14.7,80.6,Stable,True
z_36.0_10.5,2023,Augmentation,47.3,47.3,37.3,15.4,Stable,False
z_36.0_10.5,2024,Augmentation,39.7,39.7,41.0,19.3,Diminution,False
z_36.0_10.5,2025,Augmentation,41.6,41.6,38.3,20.0,Stable,False
z_36.0_12.0,2023,Diminution,51.5,36.5,51.5,12.0,Stable,False
z_36.0_12.0,2024,Diminution,48.7,36.6,48.7,14.7,Augmentation,False
z_36.0_12.0,2025,Augmentation,53.6,53.6,32.7,13.7,Stable,False
z_36.0_13.5,2023,Diminution,54.8,36.4,54.8,8.9,Stable,False
z_36.0_13.5,2024,Augmentation,45.3,45.3,47.9,6.8,Augmentation,True
z_36.0_13.5,2025,Augmentation,59.2,59.2,34.3,6.5,Diminution,False
z_36.0_15.0,2023,Augmentation,40.5,40.5,50.0,9.5,Diminution,False
z_36.0_15.0,2024,Diminution,64.1,29.8,64.1,6.1,Augmentation,False
z_36.0_15.0,2025,Augmentation,56.0,56.0,37.4,6.6,Augmentation,True
z_36.0_16.5,2023,Stable,73.7,22.1,4.1,73.7,Stable,True
z_36.0_16.5,2024,Stable,65.7,27.1,7.2,65.7,Stable,True
z_36.0_16.5,2025,Stable,81.7,10.3,8.0,81.7,Stable,True
z_36.0_18.0,2023,Stable,66.8,26.9,6.3,66.8,Stable,True
z_36.0_18.0,2024,Stable,51.4,40.6,8.0,51.4,Stable,True
z_36.0_18.0,2025,Stable,61.7,30.0,8.2,61.7,Stable,True
z_36.0_19.5,2023,Stable,86.2,7.8,6.0,86.2,Stable,True
z_36.0_19.5,2024,Stable,79.3,14.8,5.9,79.3,Stable,True
z_36.0_19.5,2025,Stable,85.0,2.4,12.6,85.0,Stable,True
z_36.0_21.0,2023,Diminution,57.3,26.1,57.3,16.6,Stable,False
z_36.0_21.0,2024,Diminution,56.9,27.2,56.9,15.9,Stable,False
z_36.0_21.0,2025,Diminution,52.7,33.3,52.7,14.0,Diminution,True
z_36.0_22.5,2023,Diminution,70.2,25.9,70.2,3.9,Augmentation,False
z_36.0_22.5,2024,Diminution,59.7,37.4,59.7,2.8,Stable,False
z_36.0_22.5,2025,Diminution,53.0,41.6,53.0,5.4,Diminution,True
z_36.0_24.0,2023,Diminution,55.4,43.5,55.4,1.1,Augmentation,False
z_36.0_24.0,2024,Augmentation,59.3,59.3,39.5,1.2,Augmentation,True
z_36.0_24.0,2025,Augmentation,63.2,63.2,35.7,1.0,Stable,False
z_36.0_25.5,2023,Augmentation,44.7,44.7,52.3,3.0,Augmentation,True
z_36.0_25.5,2024,Diminution,71.2,25.7,71.2,3.1,Stable,False
z_36.0_25.5,2025,Diminution,65.5,30.4,65.5,4.1,Stable,False
z_36.0_27.0,2023,Diminution,64.5,31.1,64.5,4.4,Diminution,True
z_36.0_27.0,2024,Diminution,61.3,34.9,61.3,3.8,Stable,False
z_36.0_27.0,2025,Diminution,61.7,34.5,61.7,3.8,Diminution,True
z_36.0_30.0,2023,Stable,83.1,14.6,2.3,83.1,Stable,True
z_36.0_30.0,2024,Stable,73.4,23.7,2.9,73.4,Stable,True
z_36.0_30.0,2025,Stable,91.3,7.0,1.7,91.3,Stable,True
z_36.0_34.5,2023,Augmentation,38.2,38.2,42.0,19.8,Stable,False
z_36.0_34.5,2024,Diminution,69.2,18.0,69.2,12.8,Stable,False
z_36.0_34.5,2025,Diminution,53.8,23.4,53.8,22.8,Stable,False
z_36.0_36.0,2023,Stable,93.8,4.7,1.5,93.8,Stable,True
z_36.0_36.0,2024,Stable,95.2,3.6,1.1,95.2,Stable,True
z_36.0_36.0,2025,Stable,95.2,3.6,1.1,95.2,Stable,True
z_36.0_4.5,2023,Diminution,59.3,10.0,59.3,30.8,Stable,False
z_36.0_4.5,2024,Diminution,48.8,19.0,48.8,32.1,Stable,False
z_36.0_4.5,2025,Diminution,49.7,17.8,49.7,32.5,Stable,False
z_36.0_9.0,2023,Stable,72.6,22.6,4.8,72.6,Augmentation,False
z_36.0_9.0,2024,Stable,63.8,29.7,6.5,63.8,Stable,True
z_36.0_9.0,2025,Stable,71.7,21.2,7.1,71.7,Stable,True
z_37.5_-1.5,2023,Augmentation,40.3,40.3,47.6,12.1,Augmentation,True
z_37.5_-1.5,2024,Augmentation,52.1,52.1,37.3,10.6,Augmentation,True
z_37.5_-1.5,2025,Augmentation,53.0,53.0,35.9,11.1,Augmentation,True
z_37.5_-10.5,2023,Augmentation,59.3,59.3,34.1,6.6,Augmentation,True
z_37.5_-10.5,2024,Augmentation,77.2,77.2,17.3,5.4,Augmentation,True
z_37.5_-10.5,2025,Augmentation,73.5,73.5,22.9,3.7,Augmentation,True
z_37.5_-13.5,2023,Stable,99.0,0.7,0.4,99.0,Stable,True
z_37.5_-13.5,2024,Stable,99.0,0.7,0.4,99.0,Stable,True
z_37.5_-13.5,2025,Stable,99.0,0.7,0.3,99.0,Stable,True
z_37.5_-22.5,2023,Stable,99.0,0.2,0.8,99.0,Stable,True
z_37.5_-22.5,2024,Stable,99.1,0.2,0.7,99.1,Stable,True
z_37.5_-22.5,2025,Stable,97.3,1.9,0.8,97.3,Stable,True
z_37.5_-25.5,2023,Stable,96.8,2.9,0.4,96.8,Stable,True
z_37.5_-25.5,2024,Stable,99.2,0.4,0.4,99.2,Stable,True
z_37.5_-25.5,2025,Stable,99.4,0.5,0.1,99.4,Stable,True
z_37.5_-27.0,2023,Stable,68.4,25.0,6.6,68.4,Stable,True
z_37.5_-27.0,2024,Stable,69.1,26.1,4.7,69.1,Stable,True
z_37.5_-27.0,2025,Stable,78.8,17.9,3.3,78.8,Augmentation,False
z_37.5_-28.5,2023,Stable,62.0,36.2,1.8,62.0,Stable,True
z_37.5_-28.5,2024,Stable,77.1,20.6,2.3,77.1,Stable,True
z_37.5_-28.5,2025,Stable,78.0,17.4,4.6,78.0,Stable,True
z_37.5_-30.0,2023,Stable,95.8,2.6,1.6,95.8,Stable,True
z_37.5_-30.0,2024,Stable,97.0,1.2,1.8,97.0,Stable,True
z_37.5_-30.0,2025,Stable,97.0,1.2,1.8,97.0,Stable,True
z_37.5_-9.0,2023,Diminution,64.8,29.6,64.8,5.7,Augmentation,False
z_37.5_-9.0,2024,Diminution,56.2,38.6,56.2,5.2,Stable,False
z_37.5_-9.0,2025,Diminution,60.8,32.2,60.8,7.0,Diminution,True
z_37.5_0.0,2023,Diminution,54.0,36.5,54.0,9.6,Stable,False
z_37.5_0.0,2024,Diminution,56.6,32.1,56.6,11.3,Stable,False
z_37.5_0.0,2025,Diminution,50.5,38.3,50.5,11.2,Diminution,True
z_37.5_1.5,2023,Stable,96.3,2.1,1.6,96.3,Stable,True
z_37.5_1.5,2024,Stable,96.4,2.2,1.4,96.4,Stable,True
z_37.5_1.5,2025,Stable,97.0,1.5,1.6,97.0,Stable,True
z_37.5_10.5,2023,Diminution,58.4,16.4,58.4,25.2,Stable,False
z_37.5_10.5,2024,Diminution,63.4,19.0,63.4,17.6,Stable,False
z_37.5_10.5,2025,Diminution,65.7,12.3,65.7,22.0,Stable,False
z_37.5_12.0,2023,Diminution,57.6,31.3,57.6,11.1,Augmentation,False
z_37.5_12.0,2024,Augmentation,44.2,44.2,45.3,10.5,Diminution,False
z_37.5_12.0,2025,Diminution,50.7,36.7,50.7,12.6,Stable,False
z_37.5_13.5,2023,Stable,54.9,34.8,10.3,54.9,Augmentation,False
z_37.5_13.5,2024,Augmentation,58.8,58.8,6.7,34.5,Augmentation,True
z_37.5_13.5,2025,Augmentation,53.8,53.8,15.7,30.6,Augmentation,True
z_37.5_15.0,2023,Diminution,69.4,22.0,69.4,8.6,Augmentation,False
z_37.5_15.0,2024,Diminution,56.6,35.4,56.6,7.9,Augmentation,False
z_37.5_15.0,2025,Diminution,52.2,40.9,52.2,6.9,Stable,False
z_37.5_16.5,2023,Stable,50.0,39.0,11.1,50.0,Stable,True
z_37.5_16.5,2024,Stable,66.9,22.7,10.5,66.9,Diminution,False
z_37.5_16.5,2025,Stable,59.2,34.4,6.4,59.2,Augmentation,False
z_37.5_19.5,2023,Diminution,61.2,31.1,61.2,7.7,Stable,False
z_37.5_19.5,2024,Augmentation,43.9,43.9,49.6,6.5,Stable,False
z_37.5_19.5,2025,Augmentation,49.9,49.9,41.8,8.3,Stable,False
z_37.5_21.0,2023,Diminution,69.8,26.6,69.8,3.7,Augmentation,False
z_37.5_21.0,2024,Diminution,59.1,36.7,59.1,4.2,Stable,False
z_37.5_21.0,2025,Diminution,65.5,30.5,65.5,4.0,Diminution,True
z_37.5_22.5,2023,Augmentation,43.6,43.6,52.2,4.2,Augmentation,True
z_37.5_22.5,2024,Diminution,55.6,41.3,55.6,3.1,Augmentation,False
z_37.5_22.5,2025,Augmentation,61.7,61.7,35.4,2.9,Diminution,False
z_37.5_24.0,2023,Diminution,63.2,35.0,63.2,1.7,Diminution,True
z_37.5_24.0,2024,Augmentation,52.3,52.3,46.1,1.6,Diminution,False
z_37.5_24.0,2025,Augmentation,43.9,43.9,53.6,2.5,Diminution,False
z_37.5_25.5,2023,Diminution,66.1,28.1,66.1,5.8,Augmentation,False
z_37.5_25.5,2024,Diminution,60.2,34.3,60.2,5.5,Diminution,True
z_37.5_25.5,2025,Diminution,69.2,22.6,69.2,8.2,Stable,False
z_37.5_27.0,2023,Stable,70.2,25.9,3.9,70.2,Stable,True
z_37.5_27.0,2024,Stable,66.2,29.9,3.9,66.2,Stable,True
z_37.5_27.0,2025,Stable,63.6,32.3,4.0,63.6,Stable,True
z_37.5_4.5,2023,Stable,86.7,5.4,7.9,86.7,Stable,True
z_37.5_4.5,2024,Stable,95.4,3.0,1.6,95.4,Stable,True
z_37.5_4.5,2025,Stable,91.6,6.4,2.0,91.6,Stable,True
z_37.5_6.0,2023,Stable,98.9,0.9,0.2,98.9,Stable,True
z_37.5_6.0,2024,Stable,96.9,2.9,0.1,96.9,Stable,True
z_37.5_6.0,2025,Stable,97.6,1.5,1.0,97.6,Stable,True
z_37.5_7.5,2023,Stable,63.4,24.1,12.5,63.4,Stable,True
z_37.5_7.5,2024,Stable,58.1,30.2,11.7,58.1,Stable,True
z_37.5_7.5,2025,Stable,58.4,34.1,7.5,58.4,Stable,True
z_37.5_9.0,2023,Augmentation,54.2,54.2,23.8,22.0,Diminution,False
z_37.5_9.0,2024,Augmentation,48.3,48.3,10.6,41.1,Stable,False
z_37.5_9.0,2025,Augmentation,46.4,46.4,11.9,41.7,Stable,False
z_39.0_-1.5,2023,Augmentation,51.7,51.7,35.9,12.4,Augmentation,True
z_39.0_-1.5,2024,Augmentation,57.0,57.0,31.5,11.5,Stable,False
z_39.0_-1.5,2025,Augmentation,42.2,42.2,44.0,13.8,Augmentation,True
z_39.0_-10.5,2023,Diminution,49.4,37.0,49.4,13.6,Stable,False
z_39.0_-10.5,2024,Augmentation,60.0,60.0,29.7,10.3,Diminution,False
z_39.0_-10.5,2025,Diminution,63.1,24.5,63.1,12.4,Stable,False
z_39.0_-31.5,2023,Stable,99.3,0.3,0.4,99.3,Stable,True
z_39.0_-31.5,2024,Stable,97.8,1.8,0.4,97.8,Stable,True
z_39.0_-31.5,2025,Stable,99.2,0.3,0.5,99.2,Stable,True
z_39.0_-9.0,2023,Augmentation,39.7,39.7,43.8,16.5,Diminution,False
z_39.0_-9.0,2024,Augmentation,41.4,41.4,40.3,18.3,Stable,False
z_39.0_-9.0,2025,Diminution,50.3,26.7,50.3,23.0,Augmentation,False
z_39.0_0.0,2023,Augmentation,39.9,39.9,47.6,12.5,Stable,False
z_39.0_0.0,2024,Augmentation,43.8,43.8,45.7,10.5,Augmentation,True
z_39.0_0.0,2025,Augmentation,52.3,52.3,32.6,15.1,Stable,False
z_39.0_1.5,2023,Diminution,51.1,37.3,51.1,11.6,Stable,False
z_39.0_1.5,2024,Augmentation,44.4,44.4,45.5,10.1,Diminution,False
z_39.0_1.5,2025,Diminution,61.9,26.9,61.9,11.2,Stable,False
z_39.0_10.5,2023,Stable,93.7,3.8,2.5,93.7,Stable,True
z_39.0_10.5,2024,Stable,90.8,6.3,2.9,90.8,Stable,True
z_39.0_10.5,2025,Stable,89.7,7.7,2.6,89.7,Stable,True
z_39.0_13.5,2023,Stable,63.9,32.5,3.6,63.9,Stable,True
z_39.0_13.5,2024,Stable,66.0,30.1,3.8,66.0,Stable,True
z_39.0_13.5,2025,Stable,58.1,38.2,3.7,58.1,Stable,True
z_39.0_15.0,2023,Augmentation,54.3,54.3,11.1,34.6,Stable,False
z_39.0_15.0,2024,Stable,58.1,28.5,13.4,58.1,Stable,True
z_39.0_15.0,2025,Stable,58.3,31.1,10.5,58.3,Stable,True
z_39.0_16.5,2023,Diminution,50.7,23.0,50.7,26.3,Stable,False
z_39.0_16.5,2024,Diminution,52.6,28.7,52.6,18.7,Stable,False
z_39.0_16.5,2025,Diminution,47.3,37.6,47.3,15.1,Stable,False
z_39.0_18.0,2023,Augmentation,63.0,63.0,26.8,10.2,Diminution,False
z_39.0_18.0,2024,Augmentation,46.9,46.9,37.9,15.2,Augmentation,True
z_39.0_18.0,2025,Augmentation,48.8,48.8,36.1,15.1,Stable,False
z_39.0_19.5,2023,Diminution,60.2,37.1,60.2,2.6,Diminution,True
z_39.0_19.5,2024,Diminution,57.4,38.5,57.4,4.0,Diminution,True
z_39.0_19.5,2025,Diminution,63.9,33.0,63.9,3.1,Diminution,True
z_39.0_22.5,2023,Diminution,58.7,36.1,58.7,5.2,Stable,False
z_39.0_22.5,2024,Diminution,57.9,37.3,57.9,4.8,Diminution,True
z_39.0_22.5,2025,Diminution,50.4,39.4,50.4,10.2,Diminution,True
z_39.0_24.0,2023,Diminution,56.6,32.1,56.6,11.2,Stable,False
z_39.0_24.0,2024,Diminution,55.1,33.7,55.1,11.2,Stable,False
z_39.0_24.0,2025,Augmentation,41.6,41.6,47.0,11.4,Diminution,False
z_39.0_25.5,2023,Augmentation,48.6,48.6,41.8,9.6,Diminution,False
z_39.0_25.5,2024,Augmentation,40.5,40.5,47.7,11.8,Diminution,False
z_39.0_25.5,2025,Augmentation,55.5,55.5,33.5,11.0,Diminution,False
z_39.0_3.0,2023,Augmentation,43.7,43.7,44.7,11.6,Augmentation,True
z_39.0_3.0,2024,Augmentation,39.9,39.9,49.3,10.8,Stable,False
z_39.0_3.0,2025,Diminution,50.3,37.1,50.3,12.6,Stable,False
z_39.0_4.5,2023,Stable,91.6,6.8,1.6,91.6,Stable,True
z_39.0_4.5,2024,Stable,85.0,12.9,2.2,85.0,Stable,True
z_39.0_4.5,2025,Stable,88.4,9.5,2.1,88.4,Stable,True
z_39.0_6.0,2023,Stable,97.9,0.2,1.9,97.9,Stable,True
z_39.0_6.0,2024,Stable,98.1,0.2,1.7,98.1,Stable,True
z_39.0_6.0,2025,Stable,96.0,2.2,1.7,96.0,Stable,True
z_39.0_7.5,2023,Diminution,57.3,18.8,57.3,23.8,Stable,False
z_39.0_7.5,2024,Diminution,62.9,18.2,62.9,18.8,Diminution,True
z_39.0_7.5,2025,Diminution,63.8,17.0,63.8,19.2,Stable,False
z_39.0_9.0,2023,Diminution,52.8,30.7,52.8,16.4,Stable,False
z_39.0_9.0,2024,Diminution,53.6,36.0,53.6,10.4,Stable,False
z_39.0_9.0,2025,Augmentation,41.8,41.8,41.7,16.6,Diminution,False
z_40.5_-10.5,2023,Diminution,50.5,35.4,50.5,14.1,Stable,False
z_40.5_-10.5,2024,Diminution,56.2,30.7,56.2,13.1,Diminution,True
z_40.5_-10.5,2025,Diminution,58.1,23.3,58.1,18.6,Diminution,True
z_40.5_-36.0,2023,Stable,98.7,0.8,0.6,98.7,Stable,True
z_40.5_-36.0,2024,Stable,98.7,0.8,0.6,98.7,Stable,True
z_40.5_-36.0,2025,Stable,98.8,0.7,0.4,98.8,Stable,True
z_40.5_-9.0,2023,Augmentation,48.0,48.0,47.1,4.9,Diminution,False
z_40.5_-9.0,2024,Diminution,53.7,39.5,53.7,6.8,Diminution,True
z_40.5_-9.0,2025,Augmentation,49.6,49.6,43.3,7.1,Stable,False
z_40.5_0.0,2023,Augmentation,58.2,58.2,32.9,8.9,Stable,False
z_40.5_0.0,2024,Augmentation,46.6,46.6,44.4,9.0,Augmentation,True
z_40.5_0.0,2025,Augmentation,64.4,64.4,27.3,8.3,Stable,False
