zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-16.5,2024,4,2024-T4,Stable,61.5,31.5,7.0,61.5,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,55.8,36.8,7.4,55.8,Stable,True
z_28.5_-16.5,2025,3,2025-T3,Diminution,68.6,12.5,68.6,18.9,Stable,False
z_28.5_-16.5,2025,4,2025-T4,Stable,53.8,41.1,5.1,53.8,Stable,True
z_30.0_-10.5,2023,2,2023-T2,Stable,95.1,3.0,1.9,95.1,Stable,True
z_30.0_-10.5,2023,3,2023-T3,Stable,93.2,3.5,3.3,93.2,Stable,True
z_30.0_-10.5,2024,2,2024-T2,Stable,93.9,4.0,2.2,93.9,Stable,True
z_30.0_-10.5,2024,3,2024-T3,Stable,89.7,6.6,3.6,89.7,Stable,True
z_30.0_-10.5,2025,2,2025-T2,Stable,96.2,2.3,1.4,96.2,Stable,True
z_30.0_-10.5,2025,3,2025-T3,Stable,90.7,5.5,3.8,90.7,Stable,True
z_30.0_-13.5,2023,1,2023-T1,Stable,95.5,1.8,2.7,95.5,Stable,True
z_30.0_-13.5,2023,2,2023-T2,Stable,98.3,0.1,1.6,98.3,Stable,True
z_30.0_-13.5,2024,1,2024-T1,Stable,97.5,0.7,1.8,97.5,Stable,True
z_30.0_-13.5,2024,2,2024-T2,Stable,97.7,0.2,2.1,97.7,Stable,True
z_30.0_-13.5,2025,1,2025-T1,Stable,95.4,1.9,2.7,95.4,Stable,True
z_30.0_-13.5,2025,2,2025-T2,Stable,98.3,0.1,1.6,98.3,Stable,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,88.1,0.5,88.1,11.3,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Stable,97.4,0.1,2.5,97.4,Stable,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,87.9,0.2,87.9,11.9,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Stable,97.3,0.3,2.4,97.3,Stable,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,89.9,0.2,89.9,9.9,Stable,False
z_30.0_-15.0,2025,2,2025-T2,Stable,95.0,0.5,4.4,95.0,Stable,True
z_30.0_28.5,2023,1,2023-T1,Diminution,81.7,3.6,81.7,14.7,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,84.9,1.4,84.9,13.8,Stable,False
z_30.0_28.5,2023,3,2023-T3,Stable,92.7,3.0,4.3,92.7,Stable,True
z_30.0_28.5,2023,4,2023-T4,Diminution,79.9,5.9,79.9,14.2,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,76.1,9.8,76.1,14.0,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,83.5,2.6,83.5,14.0,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Stable,95.2,1.4,3.4,95.2,Stable,True
z_30.0_28.5,2024,4,2024-T4,Diminution,86.3,2.1,86.3,11.6,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,85.3,2.8,85.3,11.9,Stable,False
z_30.0_28.5,2025,2,2025-T2,Diminution,83.7,1.2,83.7,15.2,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Stable,93.8,2.0,4.2,93.8,Stable,True
z_30.0_28.5,2025,4,2025-T4,Diminution,82.3,3.1,82.3,14.6,Stable,False
z_30.0_30.0,2023,1,2023-T1,Stable,95.6,0.8,3.6,95.6,Stable,True
z_30.0_30.0,2023,3,2023-T3,Stable,97.0,0.2,2.8,97.0,Stable,True
z_30.0_30.0,2024,1,2024-T1,Stable,97.6,0.3,2.1,97.6,Stable,True
z_30.0_30.0,2024,3,2024-T3,Stable,96.8,0.2,3.0,96.8,Stable,True
z_30.0_30.0,2025,1,2025-T1,Stable,97.6,0.3,2.1,97.6,Stable,True
z_30.0_30.0,2025,3,2025-T3,Stable,95.9,0.4,3.8,95.9,Stable,True
z_30.0_31.5,2023,1,2023-T1,Stable,57.0,37.0,6.0,57.0,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,61.1,33.7,5.1,61.1,Stable,True
z_30.0_31.5,2023,3,2023-T3,Stable,54.6,39.9,5.5,54.6,Stable,True
z_30.0_31.5,2023,4,2023-T4,Diminution,63.5,19.3,63.5,17.2,Stable,False
z_30.0_31.5,2024,1,2024-T1,Stable,57.7,35.8,6.6,57.7,Stable,True
z_30.0_31.5,2024,2,2024-T2,Stable,53.3,42.1,4.6,53.3,Stable,True
z_30.0_31.5,2024,3,2024-T3,Stable,67.1,25.9,7.0,67.1,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,73.3,9.3,73.3,17.4,Stable,False
z_30.0_31.5,2025,1,2025-T1,Stable,52.1,40.6,7.3,52.1,Stable,True
z_30.0_31.5,2025,2,2025-T2,Stable,66.9,21.8,11.3,66.9,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,68.7,24.2,7.1,68.7,Stable,True
z_30.0_31.5,2025,4,2025-T4,Diminution,92.4,2.2,92.4,5.4,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Stable,97.6,0.2,2.2,97.6,Stable,True
z_31.5_-15.0,2023,4,2023-T4,Stable,97.1,0.3,2.6,97.1,Stable,True
z_31.5_-15.0,2024,1,2024-T1,Stable,97.6,0.2,2.2,97.6,Stable,True
z_31.5_-15.0,2024,4,2024-T4,Stable,96.0,0.4,3.7,96.0,Stable,True
z_31.5_-15.0,2025,1,2025-T1,Stable,95.8,0.5,3.7,95.8,Stable,True
z_31.5_-15.0,2025,4,2025-T4,Stable,95.8,0.4,3.8,95.8,Stable,True
z_31.5_-18.0,2023,1,2023-T1,Stable,92.3,2.5,5.2,92.3,Stable,True
z_31.5_-18.0,2023,2,2023-T2,Stable,95.4,1.3,3.3,95.4,Stable,True
z_31.5_-18.0,2023,3,2023-T3,Stable,96.2,1.3,2.6,96.2,Stable,True
z_31.5_-18.0,2023,4,2023-T4,Stable,91.5,3.0,5.5,91.5,Stable,True
z_31.5_-18.0,2024,1,2024-T1,Stable,84.7,8.2,7.1,84.7,Stable,True
z_31.5_-18.0,2024,2,2024-T2,Stable,93.6,2.9,3.5,93.6,Stable,True
z_31.5_-18.0,2024,3,2024-T3,Stable,95.6,1.1,3.3,95.6,Stable,True
z_31.5_-18.0,2024,4,2024-T4,Stable,93.7,1.7,4.6,93.7,Stable,True
z_31.5_-18.0,2025,1,2025-T1,Stable,93.7,2.7,3.5,93.7,Stable,True
z_31.5_-18.0,2025,2,2025-T2,Stable,96.5,0.6,2.9,96.5,Stable,True
z_31.5_-18.0,2025,3,2025-T3,Stable,97.2,0.4,2.4,97.2,Stable,True
z_31.5_-18.0,2025,4,2025-T4,Stable,93.0,2.0,5.0,93.0,Stable,True
z_31.5_31.5,2023,1,2023-T1,Stable,80.2,16.3,3.4,80.2,Stable,True
z_31.5_31.5,2024,1,2024-T1,Stable,81.8,15.2,3.0,81.8,Stable,True
z_31.5_31.5,2025,1,2025-T1,Stable,79.7,17.0,3.4,79.7,Stable,True
z_33.0_-13.5,2023,2,2023-T2,Stable,96.7,0.4,3.0,96.7,Stable,True
z_33.0_-13.5,2023,4,2023-T4,Stable,97.6,0.4,2.0,97.6,Stable,True
z_33.0_-13.5,2024,2,2024-T2,Stable,96.4,0.4,3.2,96.4,Stable,True
z_33.0_-13.5,2024,4,2024-T4,Stable,96.9,0.3,2.7,96.9,Stable,True
z_33.0_-13.5,2025,2,2025-T2,Stable,98.0,0.1,1.9,98.0,Stable,True
z_33.0_-13.5,2025,4,2025-T4,Stable,97.0,0.3,2.8,97.0,Stable,True
z_33.0_-9.0,2023,1,2023-T1,Stable,89.3,7.0,3.6,89.3,Stable,True
z_33.0_-9.0,2023,2,2023-T2,Stable,96.0,1.4,2.6,96.0,Stable,True
z_33.0_-9.0,2023,3,2023-T3,Stable,97.8,0.5,1.7,97.8,Stable,True
z_33.0_-9.0,2023,4,2023-T4,Stable,87.3,5.8,6.9,87.3,Stable,True
z_33.0_-9.0,2024,1,2024-T1,Stable,87.0,9.8,3.2,87.0,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,88.9,6.6,4.5,88.9,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,86.3,10.1,3.7,86.3,Stable,True
z_33.0_-9.0,2024,4,2024-T4,Stable,80.8,12.8,6.4,80.8,Stable,True
z_33.0_-9.0,2025,1,2025-T1,Stable,87.8,9.5,2.8,87.8,Stable,True
z_33.0_-9.0,2025,2,2025-T2,Stable,96.4,1.0,2.6,96.4,Stable,True
z_33.0_-9.0,2025,3,2025-T3,Stable,97.8,0.5,1.7,97.8,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Stable,87.8,6.1,6.2,87.8,Stable,True
z_33.0_10.5,2023,1,2023-T1,Stable,97.5,0.2,2.3,97.5,Stable,True
z_33.0_10.5,2024,1,2024-T1,Stable,97.5,0.2,2.3,97.5,Stable,True
z_33.0_10.5,2025,1,2025-T1,Stable,97.5,0.2,2.3,97.5,Stable,True
z_33.0_18.0,2023,3,2023-T3,Stable,97.5,0.2,2.3,97.5,Stable,True
z_33.0_18.0,2024,3,2024-T3,Stable,97.5,0.2,2.3,97.5,Stable,True
z_33.0_18.0,2025,3,2025-T3,Stable,95.6,1.2,3.2,95.6,Stable,True
z_33.0_25.5,2023,2,2023-T2,Stable,97.3,0.1,2.6,97.3,Stable,True
z_33.0_25.5,2024,2,2024-T2,Stable,97.3,0.1,2.6,97.3,Stable,True
z_33.0_25.5,2025,2,2025-T2,Stable,95.7,1.0,3.3,95.7,Stable,True
z_34.5_-1.5,2023,1,2023-T1,Stable,97.1,0.4,2.5,97.1,Stable,True
z_34.5_-1.5,2023,2,2023-T2,Stable,97.8,0.2,2.0,97.8,Stable,True
z_34.5_-1.5,2023,3,2023-T3,Stable,93.6,1.6,4.7,93.6,Stable,True
z_34.5_-1.5,2024,1,2024-T1,Stable,85.2,4.4,10.5,85.2,Stable,True
z_34.5_-1.5,2024,2,2024-T2,Stable,95.9,1.0,3.0,95.9,Stable,True
z_34.5_-1.5,2024,3,2024-T3,Stable,97.0,0.5,2.5,97.0,Stable,True
z_34.5_-1.5,2025,1,2025-T1,Stable,97.6,0.3,2.1,97.6,Stable,True
z_34.5_-1.5,2025,2,2025-T2,Stable,94.0,0.8,5.2,94.0,Stable,True
z_34.5_-1.5,2025,3,2025-T3,Stable,95.7,0.5,3.9,95.7,Stable,True
z_34.5_-10.5,2023,1,2023-T1,Stable,97.4,0.2,2.4,97.4,Stable,True
z_34.5_-10.5,2023,4,2023-T4,Stable,97.6,0.2,2.3,97.6,Stable,True
z_34.5_-10.5,2024,1,2024-T1,Stable,97.4,0.2,2.4,97.4,Stable,True
z_34.5_-10.5,2024,4,2024-T4,Stable,98.6,0.1,1.3,98.6,Stable,True
z_34.5_-10.5,2025,1,2025-T1,Stable,94.1,2.0,3.9,94.1,Stable,True
z_34.5_-10.5,2025,4,2025-T4,Stable,97.6,0.2,2.3,97.6,Stable,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,82.8,3.5,82.8,13.8,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,91.3,4.2,4.5,91.3,Stable,True
z_34.5_-4.5,2023,3,2023-T3,Stable,95.3,0.9,3.8,95.3,Stable,True
z_34.5_-4.5,2023,4,2023-T4,Stable,91.7,2.0,6.3,91.7,Stable,True
z_34.5_-4.5,2024,1,2024-T1,Diminution,88.2,1.6,88.2,10.2,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Stable,97.8,0.3,1.8,97.8,Stable,True
z_34.5_-4.5,2024,3,2024-T3,Stable,90.2,1.2,8.5,90.2,Stable,True
z_34.5_-4.5,2024,4,2024-T4,Stable,95.7,0.8,3.5,95.7,Stable,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,81.0,4.4,81.0,14.6,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,95.6,1.0,3.4,95.6,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Stable,93.7,0.8,5.5,93.7,Stable,True
z_34.5_-4.5,2025,4,2025-T4,Stable,94.5,1.7,3.7,94.5,Stable,True
z_34.5_-6.0,2023,1,2023-T1,Diminution,82.8,7.5,82.8,9.6,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Stable,66.9,22.4,10.7,66.9,Stable,True
z_34.5_-6.0,2023,3,2023-T3,Diminution,82.7,6.4,82.7,10.9,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,86.8,3.9,86.8,9.3,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,81.3,7.9,81.3,10.8,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Stable,65.2,23.5,11.4,65.2,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Diminution,57.0,24.1,57.0,18.9,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Diminution,55.0,26.8,55.0,18.2,Diminution,True
z_34.5_-6.0,2025,1,2025-T1,Diminution,52.7,29.6,52.7,17.8,Stable,False
z_34.5_-6.0,2025,2,2025-T2,Stable,54.8,37.1,8.1,54.8,Stable,True
z_34.5_-6.0,2025,3,2025-T3,Diminution,80.0,6.2,80.0,13.8,Stable,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,82.0,5.0,82.0,13.0,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,88.9,4.9,6.2,88.9,Stable,True
z_34.5_-7.5,2023,2,2023-T2,Stable,96.0,2.1,1.9,96.0,Stable,True
z_34.5_-7.5,2023,3,2023-T3,Stable,94.2,2.6,3.2,94.2,Stable,True
z_34.5_-7.5,2023,4,2023-T4,Stable,93.2,3.6,3.2,93.2,Stable,True
z_34.5_-7.5,2024,1,2024-T1,Stable,85.6,8.2,6.2,85.6,Stable,True
z_34.5_-7.5,2024,2,2024-T2,Stable,88.6,7.8,3.6,88.6,Stable,True
z_34.5_-7.5,2024,3,2024-T3,Stable,84.0,2.4,13.6,84.0,Stable,True
z_34.5_-7.5,2024,4,2024-T4,Stable,90.5,6.6,2.9,90.5,Stable,True
z_34.5_-7.5,2025,1,2025-T1,Stable,91.4,4.8,3.8,91.4,Stable,True
z_34.5_-7.5,2025,2,2025-T2,Stable,96.6,1.7,1.7,96.6,Stable,True
z_34.5_-7.5,2025,3,2025-T3,Stable,95.1,1.9,3.0,95.1,Stable,True
z_34.5_-7.5,2025,4,2025-T4,Stable,93.0,3.5,3.4,93.0,Stable,True
z_34.5_0.0,2023,2,2023-T2,Stable,96.7,0.2,3.1,96.7,Stable,True
z_34.5_0.0,2023,3,2023-T3,Stable,97.2,0.2,2.7,97.2,Stable,True
z_34.5_0.0,2023,4,2023-T4,Stable,97.3,0.2,2.5,97.3,Stable,True
z_34.5_0.0,2024,2,2024-T2,Stable,96.8,0.1,3.1,96.8,Stable,True
z_34.5_0.0,2024,3,2024-T3,Stable,95.0,0.5,4.5,95.0,Stable,True
z_34.5_0.0,2024,4,2024-T4,Stable,95.5,0.7,3.9,95.5,Stable,True
z_34.5_0.0,2025,2,2025-T2,Stable,94.8,1.5,3.7,94.8,Stable,True
z_34.5_0.0,2025,3,2025-T3,Stable,97.2,0.2,2.7,97.2,Stable,True
z_34.5_0.0,2025,4,2025-T4,Stable,97.3,0.2,2.5,97.3,Stable,True
z_34.5_12.0,2023,1,2023-T1,Stable,81.1,15.3,3.7,81.1,Stable,True
z_34.5_12.0,2023,2,2023-T2,Diminution,89.3,0.7,89.3,10.1,Stable,False
z_34.5_12.0,2023,3,2023-T3,Diminution,89.9,0.6,89.9,9.5,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,77.0,18.1,4.9,77.0,Stable,True
z_34.5_12.0,2024,1,2024-T1,Stable,71.0,26.0,3.0,71.0,Stable,True
z_34.5_12.0,2024,2,2024-T2,Diminution,83.9,1.4,83.9,14.7,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,88.0,0.7,88.0,11.3,Stable,False
z_34.5_12.0,2024,4,2024-T4,Stable,91.0,5.6,3.4,91.0,Stable,True
z_34.5_12.0,2025,1,2025-T1,Stable,71.6,23.0,5.4,71.6,Stable,True
z_34.5_12.0,2025,2,2025-T2,Diminution,81.4,3.1,81.4,15.5,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,81.9,2.2,81.9,15.8,Stable,False
z_34.5_12.0,2025,4,2025-T4,Stable,90.6,6.3,3.1,90.6,Stable,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,65.2,65.2,28.4,6.4,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,73.8,73.8,22.4,3.8,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,78.0,78.0,18.5,3.5,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,78.4,78.4,18.0,3.6,Stable,False
z_34.5_13.5,2024,1,2024-T1,Augmentation,64.8,64.8,29.7,5.4,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,69.5,69.5,25.5,5.0,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,80.2,80.2,16.6,3.2,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,74.2,74.2,21.8,4.0,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,77.3,77.3,18.9,3.9,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,80.1,80.1,16.6,3.3,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,82.3,82.3,14.8,2.8,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,76.1,76.1,19.9,4.0,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Stable,96.2,0.9,2.9,96.2,Stable,True
z_34.5_16.5,2024,2,2024-T2,Stable,97.3,0.2,2.5,97.3,Stable,True
z_34.5_16.5,2025,2,2025-T2,Stable,97.4,0.3,2.3,97.4,Stable,True
z_34.5_18.0,2023,1,2023-T1,Stable,97.5,0.2,2.3,97.5,Stable,True
z_34.5_18.0,2024,1,2024-T1,Stable,97.5,0.2,2.3,97.5,Stable,True
z_34.5_18.0,2025,1,2025-T1,Stable,98.4,0.3,1.3,98.4,Stable,True
z_34.5_19.5,2023,1,2023-T1,Stable,95.0,0.7,4.3,95.0,Stable,True
z_34.5_19.5,2023,2,2023-T2,Stable,96.9,0.3,2.8,96.9,Stable,True
z_34.5_19.5,2023,3,2023-T3,Stable,97.3,0.2,2.6,97.3,Stable,True
z_34.5_19.5,2024,1,2024-T1,Stable,97.4,0.2,2.4,97.4,Stable,True
z_34.5_19.5,2024,2,2024-T2,Stable,94.4,0.5,5.1,94.4,Stable,True
z_34.5_19.5,2024,3,2024-T3,Stable,95.9,0.5,3.6,95.9,Stable,True
z_34.5_19.5,2025,1,2025-T1,Stable,94.2,2.0,3.8,94.2,Stable,True
z_34.5_19.5,2025,2,2025-T2,Stable,97.4,0.1,2.5,97.4,Stable,True
z_34.5_19.5,2025,3,2025-T3,Stable,97.3,0.2,2.6,97.3,Stable,True
z_34.5_22.5,2023,1,2023-T1,Stable,96.3,1.3,2.4,96.3,Stable,True
z_34.5_22.5,2023,2,2023-T2,Stable,84.5,7.1,8.4,84.5,Stable,True
z_34.5_22.5,2023,3,2023-T3,Stable,83.8,8.3,7.9,83.8,Stable,True
z_34.5_22.5,2023,4,2023-T4,Stable,79.2,15.2,5.6,79.2,Stable,True
z_34.5_22.5,2024,1,2024-T1,Stable,74.3,16.9,8.8,74.3,Stable,True
z_34.5_22.5,2024,2,2024-T2,Stable,74.2,15.1,10.7,74.2,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,88.5,4.8,6.7,88.5,Stable,True
z_34.5_22.5,2024,4,2024-T4,Stable,78.5,16.7,4.8,78.5,Stable,True
z_34.5_22.5,2025,1,2025-T1,Stable,83.8,13.0,3.2,83.8,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,80.4,12.7,6.9,80.4,Stable,True
z_34.5_22.5,2025,3,2025-T3,Stable,90.3,2.9,6.8,90.3,Stable,True
z_34.5_22.5,2025,4,2025-T4,Stable,88.6,7.2,4.2,88.6,Stable,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,63.6,63.6,24.6,11.8,Stable,False
z_34.5_24.0,2023,2,2023-T2,Diminution,59.9,26.3,59.9,13.8,Stable,False
z_34.5_24.0,2023,3,2023-T3,Diminution,65.0,24.2,65.0,10.9,Diminution,True
z_34.5_24.0,2023,4,2023-T4,Diminution,53.2,35.4,53.2,11.4,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,42.8,42.8,42.3,14.9,Stable,False
z_34.5_24.0,2024,2,2024-T2,Diminution,54.5,33.8,54.5,11.7,Stable,False
z_34.5_24.0,2024,3,2024-T3,Diminution,60.1,29.6,60.1,10.2,Diminution,True
z_34.5_24.0,2024,4,2024-T4,Augmentation,43.9,43.9,42.9,13.2,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Diminution,43.4,40.3,43.4,16.3,Stable,False
z_34.5_24.0,2025,2,2025-T2,Diminution,47.6,36.6,47.6,15.8,Diminution,True
z_34.5_24.0,2025,3,2025-T3,Diminution,52.4,36.3,52.4,11.3,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,43.5,43.5,40.3,16.2,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,80.7,16.7,2.5,80.7,Stable,True
z_34.5_25.5,2023,2,2023-T2,Diminution,84.5,1.1,84.5,14.4,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,74.6,13.2,12.2,74.6,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,73.2,18.7,8.1,73.2,Stable,True
z_34.5_25.5,2024,1,2024-T1,Stable,71.4,19.9,8.6,71.4,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,64.7,17.1,64.7,18.2,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,73.7,16.8,9.4,73.7,Stable,True
z_34.5_25.5,2024,4,2024-T4,Stable,85.9,11.2,3.0,85.9,Stable,True
z_34.5_25.5,2025,1,2025-T1,Stable,82.8,13.7,3.5,82.8,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,84.3,1.0,84.3,14.7,Stable,False
z_34.5_25.5,2025,3,2025-T3,Stable,76.7,13.7,9.6,76.7,Stable,True
z_34.5_25.5,2025,4,2025-T4,Stable,79.1,15.4,5.5,79.1,Stable,True
z_34.5_27.0,2023,1,2023-T1,Stable,74.7,14.0,11.3,74.7,Stable,True
z_34.5_27.0,2023,2,2023-T2,Stable,78.5,12.9,8.6,78.5,Stable,True
z_34.5_27.0,2023,3,2023-T3,Stable,72.5,18.1,9.4,72.5,Stable,True
z_34.5_27.0,2023,4,2023-T4,Stable,54.3,38.0,7.7,54.3,Stable,True
z_34.5_27.0,2024,1,2024-T1,Stable,77.4,16.9,5.7,77.4,Stable,True
z_34.5_27.0,2024,2,2024-T2,Stable,94.7,3.5,1.7,94.7,Stable,True
