zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_30.0_-15.0,2023,Diminution,70.0,9.8,70.0,20.2,Diminution,True
z_30.0_-15.0,2024,Diminution,66.2,7.3,66.2,26.5,Diminution,True
z_30.0_-15.0,2025,Diminution,72.5,4.9,72.5,22.6,Diminution,True
z_30.0_28.5,2023,Stable,37.7,34.0,28.2,37.7,Diminution,False
z_30.0_28.5,2024,Stable,41.6,39.1,19.3,41.6,Diminution,False
z_30.0_28.5,2025,Stable,38.9,34.8,26.3,38.9,Diminution,False
z_30.0_30.0,2023,Stable,41.6,13.5,44.9,41.6,Diminution,False
z_30.0_30.0,2024,Diminution,52.8,8.1,52.8,39.1,Diminution,True
z_30.0_30.0,2025,Stable,51.6,10.1,38.3,51.6,Stable,True
z_30.0_31.5,2023,Stable,44.0,40.9,15.1,44.0,Augmentation,False
z_30.0_31.5,2024,Augmentation,62.9,62.9,14.3,22.8,Augmentation,True
z_30.0_31.5,2025,Augmentation,55.9,55.9,14.1,30.0,Diminution,False
z_31.5_-15.0,2023,Diminution,71.0,1.1,71.0,27.9,Diminution,True
z_31.5_-15.0,2024,Diminution,61.7,3.9,61.7,34.4,Stable,False
z_31.5_-15.0,2025,Diminution,52.2,8.7,52.2,39.1,Diminution,True
z_31.5_-18.0,2023,Stable,61.4,26.9,11.8,61.4,Augmentation,False
z_31.5_-18.0,2024,Stable,59.6,28.7,11.6,59.6,Diminution,False
z_31.5_-18.0,2025,Stable,57.0,30.8,12.1,57.0,Diminution,False
z_31.5_31.5,2023,Stable,53.7,25.0,21.4,53.7,Diminution,False
z_31.5_31.5,2024,Stable,44.1,34.3,21.6,44.1,Diminution,False
z_31.5_31.5,2025,Stable,48.3,29.5,22.2,48.3,Diminution,False
z_33.0_-13.5,2023,Diminution,56.2,7.1,56.2,36.7,Stable,False
z_33.0_-13.5,2024,Diminution,54.5,11.4,54.5,34.1,Diminution,True
z_33.0_-13.5,2025,Diminution,56.2,7.1,56.2,36.7,Diminution,True
z_33.0_-9.0,2023,Stable,36.0,35.7,28.3,36.0,Diminution,False
z_33.0_-9.0,2024,Stable,37.7,37.5,24.8,37.7,Stable,True
z_33.0_-9.0,2025,Stable,42.1,30.8,27.1,42.1,Augmentation,False
z_33.0_10.5,2023,Diminution,79.0,6.1,79.0,14.9,Diminution,True
z_33.0_10.5,2024,Diminution,79.0,6.1,79.0,14.9,Diminution,True
z_33.0_10.5,2025,Diminution,79.0,6.1,79.0,14.9,Stable,False
z_33.0_18.0,2023,Diminution,77.9,5.5,77.9,16.7,Diminution,True
z_33.0_18.0,2024,Diminution,77.9,5.5,77.9,16.7,Stable,False
z_33.0_18.0,2025,Diminution,63.7,10.6,63.7,25.7,Diminution,True
z_33.0_25.5,2023,Diminution,79.4,1.6,79.4,19.0,Diminution,True
z_33.0_25.5,2024,Diminution,79.4,1.6,79.4,19.0,Stable,False
z_33.0_25.5,2025,Diminution,67.9,5.4,67.9,26.7,Diminution,True
z_34.5_-1.5,2023,Stable,56.9,14.8,28.3,56.9,Augmentation,False
z_34.5_-1.5,2024,Stable,42.4,27.5,30.1,42.4,Diminution,False
z_34.5_-1.5,2025,Stable,42.6,25.0,32.4,42.6,Diminution,False
z_34.5_-10.5,2023,Diminution,68.7,3.3,68.7,28.0,Diminution,True
z_34.5_-10.5,2024,Diminution,68.7,3.3,68.7,28.0,Stable,False
z_34.5_-10.5,2025,Diminution,59.7,7.6,59.7,32.8,Diminution,True
z_34.5_-4.5,2023,Stable,51.2,20.3,28.5,51.2,Diminution,False
z_34.5_-4.5,2024,Stable,54.3,19.7,25.9,54.3,Diminution,False
z_34.5_-4.5,2025,Stable,51.0,22.3,26.7,51.0,Diminution,False
z_34.5_-6.0,2023,Augmentation,43.5,43.5,31.1,25.4,Diminution,False
z_34.5_-6.0,2024,Stable,33.5,34.6,32.0,33.5,Augmentation,False
z_34.5_-6.0,2025,Augmentation,50.3,50.3,24.3,25.4,Diminution,False
z_34.5_-7.5,2023,Stable,56.8,24.0,19.2,56.8,Augmentation,False
z_34.5_-7.5,2024,Stable,36.1,43.3,20.6,36.1,Diminution,False
z_34.5_-7.5,2025,Stable,38.5,34.5,27.0,38.5,Augmentation,False
z_34.5_0.0,2023,Diminution,57.1,8.9,57.1,34.0,Diminution,True
z_34.5_0.0,2024,Diminution,64.6,5.0,64.6,30.4,Stable,False
z_34.5_0.0,2025,Stable,38.0,11.7,50.3,38.0,Diminution,False
z_34.5_12.0,2023,Stable,49.0,24.5,26.5,49.0,Stable,True
z_34.5_12.0,2024,Stable,34.9,32.5,32.7,34.9,Stable,True
z_34.5_12.0,2025,Stable,39.3,31.6,29.1,39.3,Diminution,False
z_34.5_13.5,2023,Augmentation,54.1,54.1,30.1,15.8,Stable,False
z_34.5_13.5,2024,Augmentation,48.3,48.3,32.3,19.4,Augmentation,True
z_34.5_13.5,2025,Augmentation,51.2,51.2,28.3,20.6,Augmentation,True
z_34.5_16.5,2023,Diminution,72.4,6.2,72.4,21.4,Diminution,True
z_34.5_16.5,2024,Diminution,71.9,7.9,71.9,20.2,Diminution,True
z_34.5_16.5,2025,Diminution,77.5,5.7,77.5,16.8,Diminution,True
z_34.5_18.0,2023,Diminution,81.8,1.7,81.8,16.6,Diminution,True
z_34.5_18.0,2024,Diminution,81.8,1.7,81.8,16.6,Stable,False
z_34.5_18.0,2025,Diminution,68.0,6.2,68.0,25.7,Diminution,True
z_34.5_19.5,2023,Diminution,54.5,8.9,54.5,36.6,Diminution,True
z_34.5_19.5,2024,Diminution,57.5,6.6,57.5,36.0,Stable,False
z_34.5_19.5,2025,Stable,39.8,10.6,49.7,39.8,Diminution,False
z_34.5_22.5,2023,Stable,48.7,33.7,17.6,48.7,Augmentation,False
z_34.5_22.5,2024,Augmentation,52.1,52.1,18.7,29.2,Stable,False
z_34.5_22.5,2025,Stable,48.6,31.1,20.3,48.6,Augmentation,False
z_34.5_24.0,2023,Augmentation,44.0,44.0,28.2,27.8,Stable,False
z_34.5_24.0,2024,Augmentation,42.3,42.3,28.1,29.6,Diminution,False
z_34.5_24.0,2025,Stable,33.5,42.1,24.4,33.5,Diminution,False
z_34.5_25.5,2023,Stable,35.7,31.4,32.9,35.7,Augmentation,False
z_34.5_25.5,2024,Augmentation,55.1,55.1,26.1,18.9,Diminution,False
z_34.5_25.5,2025,Stable,39.3,27.5,33.2,39.3,Diminution,False
z_34.5_27.0,2023,Stable,49.2,30.6,20.2,49.2,Diminution,False
z_34.5_27.0,2024,Stable,47.8,28.0,24.1,47.8,Diminution,False
z_34.5_27.0,2025,Stable,49.3,26.0,24.6,49.3,Diminution,False
z_34.5_31.5,2023,Stable,41.1,36.5,22.4,41.1,Augmentation,False
z_34.5_31.5,2024,Augmentation,60.0,60.0,13.4,26.7,Diminution,False
z_34.5_31.5,2025,Stable,39.4,35.7,24.9,39.4,Diminution,False
z_34.5_33.0,2023,Augmentation,68.4,68.4,17.9,13.7,Augmentation,True
z_34.5_33.0,2024,Augmentation,66.0,66.0,20.0,14.1,Augmentation,True
z_34.5_33.0,2025,Augmentation,66.3,66.3,18.2,15.5,Augmentation,True
z_36.0_-1.5,2023,Stable,30.5,39.6,30.0,30.5,Diminution,False
z_36.0_-1.5,2024,Stable,50.3,24.4,25.3,50.3,Diminution,False
z_36.0_-1.5,2025,Stable,34.4,35.8,29.7,34.4,Diminution,False
z_36.0_-10.5,2023,Augmentation,48.2,48.2,16.7,35.1,Augmentation,True
z_36.0_-10.5,2024,Stable,36.7,45.3,18.0,36.7,Augmentation,False
z_36.0_-10.5,2025,Augmentation,47.0,47.0,18.1,34.9,Augmentation,True
z_36.0_-12.0,2023,Diminution,76.6,2.6,76.6,20.8,Stable,False
z_36.0_-12.0,2024,Diminution,60.8,7.8,60.8,31.4,Diminution,True
z_36.0_-12.0,2025,Diminution,72.2,3.0,72.2,24.8,Diminution,True
z_36.0_-3.0,2023,Augmentation,72.3,72.3,9.3,18.4,Augmentation,True
z_36.0_-3.0,2024,Augmentation,67.8,67.8,13.9,18.2,Augmentation,True
z_36.0_-3.0,2025,Augmentation,63.5,63.5,12.6,23.9,Augmentation,True
z_36.0_-4.5,2023,Stable,45.1,37.9,17.1,45.1,Augmentation,False
z_36.0_-4.5,2024,Augmentation,59.0,59.0,13.4,27.7,Diminution,False
z_36.0_-4.5,2025,Stable,43.1,36.6,20.3,43.1,Diminution,False
z_36.0_-6.0,2023,Stable,35.7,45.5,18.9,35.7,Diminution,False
z_36.0_-6.0,2024,Stable,37.8,42.2,20.0,37.8,Diminution,False
z_36.0_-6.0,2025,Stable,32.9,42.0,25.0,32.9,Diminution,False
z_36.0_-7.5,2023,Augmentation,69.4,69.4,11.6,19.0,Augmentation,True
z_36.0_-7.5,2024,Augmentation,76.3,76.3,12.0,11.7,Augmentation,True
z_36.0_-7.5,2025,Augmentation,68.6,68.6,13.1,18.3,Augmentation,True
z_36.0_-9.0,2023,Stable,48.0,36.5,15.5,48.0,Augmentation,False
z_36.0_-9.0,2024,Augmentation,58.5,58.5,17.1,24.4,Augmentation,True
z_36.0_-9.0,2025,Augmentation,58.7,58.7,17.2,24.1,Diminution,False
z_36.0_0.0,2023,Stable,38.5,26.5,35.0,38.5,Diminution,False
z_36.0_0.0,2024,Diminution,42.8,26.2,42.8,31.0,Stable,False
z_36.0_0.0,2025,Stable,39.7,22.5,37.8,39.7,Diminution,False
z_36.0_10.5,2023,Augmentation,47.1,47.1,17.9,35.0,Stable,False
z_36.0_10.5,2024,Stable,39.7,36.9,23.4,39.7,Diminution,False
z_36.0_10.5,2025,Stable,44.0,35.6,20.4,44.0,Stable,True
z_36.0_12.0,2023,Stable,44.3,35.1,20.6,44.3,Augmentation,False
z_36.0_12.0,2024,Stable,43.2,37.8,19.0,43.2,Augmentation,False
z_36.0_12.0,2025,Augmentation,66.3,66.3,13.6,20.1,Augmentation,True
z_36.0_13.5,2023,Stable,37.3,46.7,16.0,37.3,Augmentation,False
z_36.0_13.5,2024,Augmentation,54.2,54.2,19.3,26.5,Augmentation,True
z_36.0_13.5,2025,Augmentation,55.3,55.3,14.3,30.4,Diminution,False
z_36.0_15.0,2023,Augmentation,44.2,44.2,22.9,32.9,Diminution,False
z_36.0_15.0,2024,Augmentation,47.0,47.0,25.2,27.8,Augmentation,True
z_36.0_15.0,2025,Augmentation,62.6,62.6,16.0,21.3,Augmentation,True
z_36.0_16.5,2023,Stable,39.7,22.3,38.0,39.7,Stable,True
z_36.0_16.5,2024,Stable,46.7,26.6,26.8,46.7,Stable,True
z_36.0_16.5,2025,Stable,44.3,18.1,37.6,44.3,Stable,True
z_36.0_18.0,2023,Stable,45.8,28.1,26.1,45.8,Stable,True
z_36.0_18.0,2024,Stable,40.0,32.3,27.7,40.0,Diminution,False
z_36.0_18.0,2025,Stable,40.3,32.6,27.1,40.3,Diminution,False
z_36.0_19.5,2023,Diminution,52.3,17.2,52.3,30.5,Diminution,True
z_36.0_19.5,2024,Diminution,46.4,19.5,46.4,34.1,Diminution,True
z_36.0_19.5,2025,Diminution,51.2,13.7,51.2,35.1,Diminution,True
z_36.0_21.0,2023,Stable,40.4,35.2,24.4,40.4,Diminution,False
z_36.0_21.0,2024,Stable,36.8,37.5,25.8,36.8,Stable,True
z_36.0_21.0,2025,Augmentation,44.3,44.3,24.1,31.7,Diminution,False
z_36.0_22.5,2023,Augmentation,50.6,50.6,33.6,15.8,Augmentation,True
z_36.0_22.5,2024,Augmentation,57.6,57.6,29.7,12.7,Stable,False
z_36.0_22.5,2025,Augmentation,58.6,58.6,21.0,20.3,Diminution,False
z_36.0_24.0,2023,Augmentation,59.6,59.6,28.3,12.1,Augmentation,True
z_36.0_24.0,2024,Augmentation,69.9,69.9,21.2,8.9,Augmentation,True
z_36.0_24.0,2025,Augmentation,72.6,72.6,17.2,10.2,Augmentation,True
z_36.0_25.5,2023,Augmentation,61.1,61.1,24.3,14.6,Augmentation,True
z_36.0_25.5,2024,Augmentation,52.5,52.5,31.7,15.9,Diminution,False
z_36.0_25.5,2025,Augmentation,53.6,53.6,27.7,18.7,Augmentation,True
z_36.0_27.0,2023,Stable,34.5,40.5,25.0,34.5,Diminution,False
z_36.0_27.0,2024,Augmentation,46.2,46.2,28.5,25.3,Diminution,False
z_36.0_27.0,2025,Augmentation,47.4,47.4,25.3,27.4,Diminution,False
z_36.0_30.0,2023,Stable,52.7,19.9,27.4,52.7,Diminution,False
z_36.0_30.0,2024,Stable,48.0,22.9,29.1,48.0,Diminution,False
z_36.0_30.0,2025,Stable,48.9,18.1,33.0,48.9,Stable,True
z_36.0_34.5,2023,Augmentation,57.9,57.9,16.7,25.5,Diminution,False
z_36.0_34.5,2024,Augmentation,39.4,39.4,33.0,27.6,Diminution,False
z_36.0_34.5,2025,Stable,37.9,42.9,19.2,37.9,Diminution,False
z_36.0_36.0,2023,Stable,43.4,4.9,51.7,43.4,Diminution,False
z_36.0_36.0,2024,Stable,43.7,3.8,52.6,43.7,Diminution,False
z_36.0_36.0,2025,Stable,43.7,3.8,52.6,43.7,Stable,True
z_36.0_4.5,2023,Stable,48.1,14.6,37.3,48.1,Diminution,False
z_36.0_4.5,2024,Stable,47.6,23.0,29.3,47.6,Stable,True
z_36.0_4.5,2025,Stable,46.3,15.5,38.2,46.3,Diminution,False
z_36.0_9.0,2023,Stable,56.3,17.3,26.4,56.3,Augmentation,False
z_36.0_9.0,2024,Stable,46.4,24.0,29.6,46.4,Stable,True
z_36.0_9.0,2025,Stable,60.5,15.9,23.6,60.5,Diminution,False
z_37.5_-1.5,2023,Augmentation,47.1,47.1,22.7,30.2,Augmentation,True
z_37.5_-1.5,2024,Augmentation,61.6,61.6,18.1,20.2,Augmentation,True
z_37.5_-1.5,2025,Augmentation,59.2,59.2,16.7,24.0,Augmentation,True
z_37.5_-10.5,2023,Augmentation,66.8,66.8,13.7,19.5,Augmentation,True
z_37.5_-10.5,2024,Augmentation,79.1,79.1,9.6,11.3,Augmentation,True
z_37.5_-10.5,2025,Augmentation,72.2,72.2,10.3,17.5,Augmentation,True
z_37.5_-13.5,2023,Diminution,56.3,8.5,56.3,35.2,Diminution,True
z_37.5_-13.5,2024,Diminution,56.3,8.5,56.3,35.2,Stable,False
z_37.5_-13.5,2025,Stable,39.9,12.0,48.1,39.9,Diminution,False
z_37.5_-22.5,2023,Diminution,82.1,1.9,82.1,16.1,Stable,False
z_37.5_-22.5,2024,Diminution,65.9,6.5,65.9,27.6,Diminution,True
z_37.5_-22.5,2025,Diminution,76.5,3.4,76.5,20.1,Stable,False
z_37.5_-25.5,2023,Diminution,52.4,13.2,52.4,34.4,Diminution,True
z_37.5_-25.5,2024,Diminution,69.0,6.2,69.0,24.8,Diminution,True
z_37.5_-25.5,2025,Diminution,57.3,8.7,57.3,33.9,Stable,False
z_37.5_-27.0,2023,Stable,50.6,23.8,25.6,50.6,Diminution,False
z_37.5_-27.0,2024,Stable,49.4,26.9,23.7,49.4,Diminution,False
z_37.5_-27.0,2025,Stable,53.9,20.3,25.8,53.9,Augmentation,False
z_37.5_-28.5,2023,Stable,29.6,36.4,34.0,29.6,Diminution,False
z_37.5_-28.5,2024,Diminution,46.0,22.4,46.0,31.5,Augmentation,False
z_37.5_-28.5,2025,Diminution,45.4,23.7,45.4,30.9,Diminution,True
z_37.5_-30.0,2023,Stable,50.7,10.9,38.4,50.7,Diminution,False
z_37.5_-30.0,2024,Stable,52.5,11.9,35.7,52.5,Diminution,False
z_37.5_-30.0,2025,Stable,52.5,11.9,35.7,52.5,Stable,True
z_37.5_-9.0,2023,Augmentation,55.9,55.9,29.4,14.7,Augmentation,True
z_37.5_-9.0,2024,Augmentation,60.8,60.8,25.6,13.6,Augmentation,True
z_37.5_-9.0,2025,Augmentation,58.1,58.1,26.9,15.1,Diminution,False
z_37.5_0.0,2023,Stable,49.0,32.0,19.0,49.0,Diminution,False
z_37.5_0.0,2024,Stable,40.1,39.6,20.3,40.1,Diminution,False
z_37.5_0.0,2025,Stable,52.1,29.4,18.5,52.1,Diminution,False
z_37.5_1.5,2023,Diminution,59.3,5.6,59.3,35.1,Diminution,True
z_37.5_1.5,2024,Stable,44.9,5.8,49.3,44.9,Diminution,False
z_37.5_1.5,2025,Diminution,58.8,5.3,58.8,35.9,Augmentation,False
z_37.5_10.5,2023,Stable,63.5,17.8,18.6,63.5,Diminution,False
z_37.5_10.5,2024,Stable,37.9,31.2,30.9,37.9,Diminution,False
z_37.5_10.5,2025,Stable,41.7,24.6,33.7,41.7,Diminution,False
z_37.5_12.0,2023,Stable,48.5,30.3,21.2,48.5,Augmentation,False
z_37.5_12.0,2024,Augmentation,53.2,53.2,16.6,30.3,Diminution,False
z_37.5_12.0,2025,Stable,37.6,38.0,24.5,37.6,Augmentation,False
z_37.5_13.5,2023,Stable,43.3,36.3,20.4,43.3,Augmentation,False
z_37.5_13.5,2024,Stable,36.5,44.2,19.3,36.5,Augmentation,False
z_37.5_13.5,2025,Stable,40.7,45.0,14.3,40.7,Augmentation,False
z_37.5_15.0,2023,Augmentation,41.7,41.7,32.0,26.4,Augmentation,True
z_37.5_15.0,2024,Augmentation,52.8,52.8,28.9,18.3,Augmentation,True
z_37.5_15.0,2025,Augmentation,57.1,57.1,23.9,18.9,Augmentation,True
z_37.5_16.5,2023,Stable,32.6,39.8,27.7,32.6,Diminution,False
z_37.5_16.5,2024,Stable,43.8,32.1,24.1,43.8,Diminution,False
z_37.5_16.5,2025,Stable,32.8,39.9,27.3,32.8,Augmentation,False
z_37.5_19.5,2023,Augmentation,52.0,52.0,28.3,19.6,Stable,False
z_37.5_19.5,2024,Augmentation,54.1,54.1,27.6,18.3,Diminution,False
z_37.5_19.5,2025,Augmentation,49.0,49.0,22.1,28.9,Diminution,False
z_37.5_21.0,2023,Augmentation,43.1,43.1,27.5,29.4,Augmentation,True
z_37.5_21.0,2024,Augmentation,48.8,48.8,20.8,30.4,Diminution,False
z_37.5_21.0,2025,Augmentation,45.2,45.2,23.5,31.3,Diminution,False
z_37.5_22.5,2023,Stable,38.8,41.9,19.3,38.8,Augmentation,False
z_37.5_22.5,2024,Stable,35.9,44.8,19.3,35.9,Augmentation,False
z_37.5_22.5,2025,Augmentation,52.7,52.7,16.4,31.0,Diminution,False
z_37.5_24.0,2023,Augmentation,47.5,47.5,31.7,20.8,Diminution,False
z_37.5_24.0,2024,Augmentation,59.1,59.1,23.9,17.0,Diminution,False
z_37.5_24.0,2025,Augmentation,56.8,56.8,23.9,19.3,Diminution,False
z_37.5_25.5,2023,Augmentation,48.4,48.4,27.1,24.5,Augmentation,True
z_37.5_25.5,2024,Augmentation,50.3,50.3,24.7,25.0,Diminution,False
z_37.5_25.5,2025,Stable,35.7,35.9,28.4,35.7,Diminution,False
z_37.5_27.0,2023,Stable,51.9,25.7,22.4,51.9,Diminution,False
z_37.5_27.0,2024,Stable,59.2,22.9,17.9,59.2,Diminution,False
z_37.5_27.0,2025,Stable,47.9,29.6,22.5,47.9,Stable,True
z_37.5_4.5,2023,Stable,37.1,17.3,45.6,37.1,Stable,True
z_37.5_4.5,2024,Stable,44.6,18.4,37.0,44.6,Diminution,False
z_37.5_4.5,2025,Stable,45.4,17.5,37.1,45.4,Diminution,False
z_37.5_6.0,2023,Stable,38.1,12.4,49.5,38.1,Diminution,False
z_37.5_6.0,2024,Stable,41.0,9.2,49.8,41.0,Stable,True
z_37.5_6.0,2025,Diminution,55.0,12.0,55.0,33.0,Diminution,True
z_37.5_7.5,2023,Stable,58.0,27.5,14.5,58.0,Diminution,False
z_37.5_7.5,2024,Stable,36.9,39.5,23.6,36.9,Diminution,False
z_37.5_7.5,2025,Stable,52.3,27.4,20.2,52.3,Diminution,False
z_37.5_9.0,2023,Augmentation,41.1,41.1,28.5,30.5,Diminution,False
z_37.5_9.0,2024,Augmentation,46.5,46.5,19.3,34.2,Augmentation,True
z_37.5_9.0,2025,Stable,37.7,43.6,18.8,37.7,Diminution,False
z_39.0_-1.5,2023,Augmentation,67.7,67.7,15.0,17.3,Augmentation,True
z_39.0_-1.5,2024,Augmentation,69.7,69.7,12.3,18.0,Stable,False
z_39.0_-1.5,2025,Augmentation,52.3,52.3,16.2,31.5,Augmentation,True
z_39.0_-10.5,2023,Stable,35.9,44.9,19.2,35.9,Augmentation,False
z_39.0_-10.5,2024,Augmentation,67.4,67.4,11.8,20.8,Diminution,False
z_39.0_-10.5,2025,Stable,36.9,35.5,27.6,36.9,Augmentation,False
z_39.0_-31.5,2023,Diminution,71.3,7.7,71.3,21.1,Diminution,True
z_39.0_-31.5,2024,Diminution,70.3,4.8,70.3,24.9,Diminution,True
z_39.0_-31.5,2025,Diminution,82.8,3.1,82.8,14.1,Augmentation,False
z_39.0_-9.0,2023,Stable,38.5,45.4,16.1,38.5,Diminution,False
z_39.0_-9.0,2024,Augmentation,45.7,45.7,21.8,32.5,Augmentation,True
z_39.0_-9.0,2025,Stable,37.8,42.9,19.3,37.8,Augmentation,False
z_39.0_0.0,2023,Stable,40.3,37.4,22.3,40.3,Augmentation,False
z_39.0_0.0,2024,Augmentation,45.7,45.7,20.3,34.0,Augmentation,True
z_39.0_0.0,2025,Augmentation,47.8,47.8,17.4,34.8,Diminution,False
z_39.0_1.5,2023,Augmentation,54.3,54.3,18.5,27.3,Augmentation,True
z_39.0_1.5,2024,Augmentation,57.2,57.2,17.9,24.9,Diminution,False
z_39.0_1.5,2025,Stable,35.3,35.7,29.0,35.3,Stable,True
z_39.0_10.5,2023,Stable,39.9,11.2,48.9,39.9,Stable,True
z_39.0_10.5,2024,Diminution,49.9,13.2,49.9,36.9,Diminution,True
z_39.0_10.5,2025,Diminution,53.3,11.8,53.3,34.9,Diminution,True
z_39.0_13.5,2023,Stable,56.5,25.2,18.3,56.5,Diminution,False
z_39.0_13.5,2024,Stable,48.2,32.1,19.8,48.2,Diminution,False
z_39.0_13.5,2025,Stable,40.7,38.0,21.3,40.7,Augmentation,False
z_39.0_15.0,2023,Stable,38.3,38.3,23.4,38.3,Stable,True
z_39.0_15.0,2024,Stable,49.8,30.1,20.1,49.8,Diminution,False
z_39.0_15.0,2025,Stable,41.8,37.7,20.4,41.8,Stable,True
z_39.0_16.5,2023,Stable,46.1,35.4,18.5,46.1,Stable,True
z_39.0_16.5,2024,Stable,34.1,44.1,21.8,34.1,Stable,True
z_39.0_16.5,2025,Stable,41.1,40.2,18.6,41.1,Augmentation,False
z_39.0_18.0,2023,Augmentation,54.8,54.8,15.8,29.4,Diminution,False
z_39.0_18.0,2024,Stable,36.0,41.8,22.2,36.0,Augmentation,False
z_39.0_18.0,2025,Augmentation,58.4,58.4,17.3,24.3,Diminution,False
z_39.0_19.5,2023,Augmentation,45.6,45.6,25.9,28.5,Diminution,False
z_39.0_19.5,2024,Augmentation,46.4,46.4,21.2,32.5,Diminution,False
z_39.0_19.5,2025,Augmentation,56.0,56.0,21.6,22.4,Diminution,False
z_39.0_22.5,2023,Augmentation,48.3,48.3,21.1,30.6,Stable,False
z_39.0_22.5,2024,Augmentation,54.2,54.2,23.1,22.6,Diminution,False
z_39.0_22.5,2025,Stable,33.8,43.3,22.9,33.8,Diminution,False
z_39.0_24.0,2023,Augmentation,53.3,53.3,25.4,21.4,Diminution,False
z_39.0_24.0,2024,Augmentation,55.0,55.0,21.8,23.2,Augmentation,True
z_39.0_24.0,2025,Augmentation,63.4,63.4,16.3,20.3,Diminution,False
z_39.0_25.5,2023,Augmentation,56.7,56.7,16.8,26.6,Diminution,False
z_39.0_25.5,2024,Augmentation,48.9,48.9,19.6,31.5,Diminution,False
z_39.0_25.5,2025,Stable,43.9,42.6,13.4,43.9,Diminution,False
z_39.0_3.0,2023,Augmentation,65.7,65.7,16.3,18.0,Augmentation,True
z_39.0_3.0,2024,Augmentation,65.4,65.4,17.5,17.1,Stable,False
z_39.0_3.0,2025,Augmentation,51.6,51.6,22.0,26.3,Diminution,False
z_39.0_4.5,2023,Stable,67.8,13.7,18.5,67.8,Diminution,False
z_39.0_4.5,2024,Stable,45.3,22.3,32.4,45.3,Augmentation,False
z_39.0_4.5,2025,Stable,49.4,20.1,30.5,49.4,Diminution,False
z_39.0_6.0,2023,Diminution,78.8,1.6,78.8,19.6,Stable,False
z_39.0_6.0,2024,Diminution,67.6,5.0,67.6,27.4,Diminution,True
z_39.0_6.0,2025,Diminution,58.3,11.1,58.3,30.7,Diminution,True
z_39.0_7.5,2023,Stable,30.6,38.7,30.7,30.6,Diminution,False
z_39.0_7.5,2024,Stable,33.2,38.3,28.5,33.2,Diminution,False
z_39.0_7.5,2025,Stable,31.0,37.6,31.4,31.0,Diminution,False
z_39.0_9.0,2023,Stable,36.4,40.1,23.4,36.4,Augmentation,False
z_39.0_9.0,2024,Augmentation,52.8,52.8,18.9,28.4,Augmentation,True
z_39.0_9.0,2025,Augmentation,61.4,61.4,17.8,20.8,Diminution,False
z_40.5_-10.5,2023,Stable,48.1,35.0,16.8,48.1,Stable,True
z_40.5_-10.5,2024,Stable,42.4,38.3,19.3,42.4,Diminution,False
z_40.5_-10.5,2025,Stable,48.9,30.1,20.9,48.9,Diminution,False
z_40.5_-36.0,2023,Diminution,73.8,2.7,73.8,23.5,Diminution,True
z_40.5_-36.0,2024,Diminution,73.8,2.7,73.8,23.5,Stable,False
z_40.5_-36.0,2025,Diminution,58.9,8.1,58.9,33.0,Diminution,True
