zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_33.0_-13.5,2024,Stable,93.4,3.5,3.2,93.4,Stable,True
z_33.0_-13.5,2025,Stable,98.8,1.1,0.1,98.8,Stable,True
z_33.0_-9.0,2023,Diminution,51.1,30.4,51.1,18.5,Stable,False
z_33.0_-9.0,2024,Augmentation,31.8,31.8,41.4,26.8,Stable,False
z_33.0_-9.0,2025,Diminution,50.4,25.3,50.4,24.3,Stable,False
z_33.0_10.5,2023,Stable,99.3,0.4,0.4,99.3,Stable,True
z_33.0_10.5,2024,Stable,99.3,0.4,0.4,99.3,Stable,True
z_33.0_10.5,2025,Stable,99.3,0.4,0.4,99.3,Stable,True
z_33.0_18.0,2023,Stable,99.2,0.4,0.4,99.2,Stable,True
z_33.0_18.0,2024,Stable,99.2,0.4,0.4,99.2,Stable,True
z_33.0_18.0,2025,Stable,99.3,0.3,0.4,99.3,Stable,True
z_33.0_25.5,2023,Stable,96.8,0.1,3.1,96.8,Stable,True
z_33.0_25.5,2024,Stable,96.8,0.1,3.1,96.8,Stable,True
z_33.0_25.5,2025,Stable,96.9,0.3,2.8,96.9,Stable,True
z_34.5_-1.5,2023,Stable,81.7,14.6,3.6,81.7,Stable,True
z_34.5_-1.5,2024,Augmentation,32.7,32.7,7.8,59.5,Stable,False
z_34.5_-1.5,2025,Stable,71.7,18.4,9.9,71.7,Stable,True
z_34.5_-10.5,2023,Stable,99.0,0.6,0.4,99.0,Stable,True
z_34.5_-10.5,2024,Stable,99.0,0.6,0.4,99.0,Stable,True
z_34.5_-10.5,2025,Stable,99.1,0.5,0.4,99.1,Stable,True
z_34.5_-4.5,2023,Diminution,53.7,19.7,53.7,26.6,Stable,False
z_34.5_-4.5,2024,Diminution,58.8,16.2,58.8,25.0,Stable,False
z_34.5_-4.5,2025,Diminution,60.8,14.3,60.8,24.9,Stable,False
z_34.5_-6.0,2023,Diminution,68.6,23.1,68.6,8.4,Diminution,True
z_34.5_-6.0,2024,Diminution,72.3,18.1,72.3,9.6,Stable,False
z_34.5_-6.0,2025,Diminution,54.9,36.1,54.9,9.1,Diminution,True
z_34.5_-7.5,2023,Augmentation,33.9,33.9,10.5,55.5,Augmentation,True
z_34.5_-7.5,2024,Augmentation,53.0,53.0,11.7,35.3,Stable,False
z_34.5_-7.5,2025,Augmentation,29.9,29.9,16.1,54.0,Stable,False
z_34.5_0.0,2023,Stable,94.9,2.5,2.6,94.9,Stable,True
z_34.5_0.0,2024,Stable,97.0,0.4,2.6,97.0,Stable,True
z_34.5_0.0,2025,Stable,96.9,0.5,2.5,96.9,Stable,True
z_34.5_12.0,2023,Diminution,66.8,11.7,66.8,21.5,Stable,False
z_34.5_12.0,2024,Diminution,60.9,17.8,60.9,21.3,Stable,False
z_34.5_12.0,2025,Diminution,52.3,34.1,52.3,13.6,Diminution,True
z_34.5_13.5,2023,Diminution,53.3,34.3,53.3,12.4,Stable,False
z_34.5_13.5,2024,Diminution,57.6,32.2,57.6,10.2,Augmentation,False
z_34.5_13.5,2025,Augmentation,41.8,41.8,46.6,11.6,Augmentation,True
z_34.5_16.5,2023,Diminution,84.9,1.8,84.9,13.4,Diminution,True
z_34.5_16.5,2024,Diminution,83.7,1.7,83.7,14.6,Diminution,True
z_34.5_16.5,2025,Diminution,86.8,1.6,86.8,11.6,Stable,False
z_34.5_18.0,2023,Stable,96.4,0.1,3.5,96.4,Stable,True
z_34.5_18.0,2024,Stable,96.4,0.1,3.5,96.4,Stable,True
z_34.5_18.0,2025,Stable,96.6,0.2,3.2,96.6,Stable,True
z_34.5_19.5,2023,Stable,99.5,0.4,0.2,99.5,Stable,True
z_34.5_19.5,2024,Stable,99.2,0.6,0.2,99.2,Stable,True
z_34.5_19.5,2025,Stable,98.7,1.0,0.3,98.7,Stable,True
z_34.5_22.5,2023,Augmentation,38.2,38.2,10.7,51.1,Augmentation,True
z_34.5_22.5,2024,Augmentation,48.3,48.3,21.9,29.9,Stable,False
z_34.5_22.5,2025,Augmentation,39.0,39.0,24.6,36.3,Stable,False
z_34.5_24.0,2023,Diminution,62.8,29.1,62.8,8.0,Stable,False
z_34.5_24.0,2024,Diminution,57.9,34.4,57.9,7.6,Stable,False
z_34.5_24.0,2025,Diminution,54.3,37.3,54.3,8.3,Diminution,True
z_34.5_25.5,2023,Diminution,55.0,26.8,55.0,18.3,Stable,False
z_34.5_25.5,2024,Diminution,61.5,27.4,61.5,11.1,Diminution,True
z_34.5_25.5,2025,Diminution,51.5,24.1,51.5,24.4,Diminution,True
z_34.5_27.0,2023,Diminution,54.1,24.2,54.1,21.7,Stable,False
z_34.5_27.0,2024,Diminution,61.8,16.7,61.8,21.5,Diminution,True
z_34.5_27.0,2025,Diminution,47.0,23.1,47.0,29.9,Diminution,True
z_34.5_31.5,2023,Diminution,52.4,36.9,52.4,10.8,Stable,False
z_34.5_31.5,2024,Augmentation,60.2,60.2,30.3,9.5,Stable,False
z_34.5_31.5,2025,Diminution,54.8,33.6,54.8,11.6,Stable,False
z_34.5_33.0,2023,Augmentation,62.3,62.3,31.2,6.5,Augmentation,True
z_34.5_33.0,2024,Augmentation,57.6,57.6,34.7,7.7,Stable,False
z_34.5_33.0,2025,Augmentation,60.5,60.5,32.0,7.5,Stable,False
z_36.0_-1.5,2023,Diminution,53.7,28.3,53.7,18.0,Stable,False
z_36.0_-1.5,2024,Diminution,62.5,12.7,62.5,24.8,Diminution,True
z_36.0_-1.5,2025,Diminution,54.8,15.5,54.8,29.7,Stable,False
z_36.0_-10.5,2023,Augmentation,46.9,46.9,24.1,29.0,Augmentation,True
z_36.0_-10.5,2024,Augmentation,52.7,52.7,22.0,25.2,Augmentation,True
z_36.0_-10.5,2025,Augmentation,48.0,48.0,22.7,29.3,Augmentation,True
z_36.0_-12.0,2023,Stable,99.3,0.0,0.7,99.3,Stable,True
z_36.0_-12.0,2024,Stable,99.3,0.0,0.6,99.3,Stable,True
z_36.0_-12.0,2025,Stable,98.8,0.7,0.5,98.8,Stable,True
z_36.0_-3.0,2023,Augmentation,74.8,74.8,19.2,6.1,Augmentation,True
z_36.0_-3.0,2024,Augmentation,68.7,68.7,26.1,5.2,Stable,False
z_36.0_-3.0,2025,Augmentation,60.2,60.2,32.3,7.5,Augmentation,True
z_36.0_-4.5,2023,Augmentation,46.6,46.6,39.3,14.2,Augmentation,True
z_36.0_-4.5,2024,Augmentation,55.4,55.4,31.6,13.0,Stable,False
z_36.0_-4.5,2025,Augmentation,43.9,43.9,41.3,14.8,Diminution,False
z_36.0_-6.0,2023,Augmentation,49.3,49.3,41.1,9.6,Diminution,False
z_36.0_-6.0,2024,Augmentation,47.3,47.3,41.7,11.0,Diminution,False
z_36.0_-6.0,2025,Diminution,59.3,31.4,59.3,9.3,Diminution,True
z_36.0_-7.5,2023,Augmentation,69.4,69.4,24.0,6.6,Augmentation,True
z_36.0_-7.5,2024,Augmentation,74.5,74.5,19.3,6.2,Augmentation,True
z_36.0_-7.5,2025,Augmentation,62.1,62.1,31.1,6.8,Augmentation,True
z_36.0_-9.0,2023,Augmentation,50.6,50.6,36.4,13.0,Augmentation,True
z_36.0_-9.0,2024,Augmentation,44.1,44.1,40.6,15.4,Augmentation,True
z_36.0_-9.0,2025,Augmentation,42.1,42.1,42.2,15.7,Diminution,False
z_36.0_0.0,2023,Diminution,77.3,5.7,77.3,17.0,Stable,False
z_36.0_0.0,2024,Diminution,77.8,4.4,77.8,17.8,Stable,False
z_36.0_0.0,2025,Diminution,80.8,2.3,80.8,16.9,Stable,False
z_36.0_10.5,2023,Augmentation,43.6,43.6,41.9,14.5,Stable,False
z_36.0_10.5,2024,Augmentation,37.4,37.4,45.7,16.9,Diminution,False
z_36.0_10.5,2025,Diminution,46.8,34.3,46.8,18.9,Stable,False
z_36.0_12.0,2023,Diminution,51.8,34.7,51.8,13.6,Stable,False
z_36.0_12.0,2024,Augmentation,42.2,42.2,42.6,15.2,Augmentation,True
z_36.0_12.0,2025,Augmentation,52.8,52.8,33.6,13.6,Stable,False
z_36.0_13.5,2023,Augmentation,39.0,39.0,51.2,9.8,Stable,False
z_36.0_13.5,2024,Augmentation,47.3,47.3,45.5,7.2,Augmentation,True
z_36.0_13.5,2025,Augmentation,60.3,60.3,31.9,7.8,Diminution,False
z_36.0_15.0,2023,Augmentation,42.3,42.3,49.8,7.9,Diminution,False
z_36.0_15.0,2024,Diminution,62.3,30.9,62.3,6.8,Augmentation,False
z_36.0_15.0,2025,Augmentation,56.0,56.0,36.3,7.6,Augmentation,True
z_36.0_16.5,2023,Stable,69.9,21.5,8.6,69.9,Stable,True
z_36.0_16.5,2024,Stable,62.4,26.6,11.0,62.4,Stable,True
z_36.0_16.5,2025,Stable,76.6,10.7,12.7,76.6,Stable,True
z_36.0_18.0,2023,Stable,60.5,28.2,11.3,60.5,Stable,True
z_36.0_18.0,2024,Augmentation,42.0,42.0,11.1,47.0,Stable,False
z_36.0_18.0,2025,Augmentation,29.6,29.6,12.1,58.3,Stable,False
z_36.0_19.5,2023,Diminution,69.8,3.9,69.8,26.3,Diminution,True
z_36.0_19.5,2024,Diminution,61.5,9.5,61.5,29.0,Diminution,True
z_36.0_19.5,2025,Diminution,79.6,4.1,79.6,16.3,Stable,False
z_36.0_21.0,2023,Diminution,54.0,29.3,54.0,16.7,Stable,False
z_36.0_21.0,2024,Diminution,50.8,33.9,50.8,15.4,Stable,False
z_36.0_21.0,2025,Diminution,49.7,34.7,49.7,15.6,Diminution,True
z_36.0_22.5,2023,Diminution,69.7,24.7,69.7,5.6,Stable,False
z_36.0_22.5,2024,Augmentation,49.5,49.5,44.2,6.4,Stable,False
z_36.0_22.5,2025,Augmentation,52.2,52.2,39.1,8.7,Diminution,False
z_36.0_24.0,2023,Augmentation,42.5,42.5,52.0,5.5,Stable,False
z_36.0_24.0,2024,Augmentation,63.0,63.0,32.5,4.4,Augmentation,True
z_36.0_24.0,2025,Augmentation,64.9,64.9,31.0,4.1,Stable,False
z_36.0_25.5,2023,Augmentation,52.9,52.9,40.7,6.4,Augmentation,True
z_36.0_25.5,2024,Diminution,68.4,27.1,68.4,4.5,Stable,False
z_36.0_25.5,2025,Diminution,56.5,36.0,56.5,7.5,Stable,False
z_36.0_27.0,2023,Diminution,52.9,38.2,52.9,9.0,Diminution,True
z_36.0_27.0,2024,Augmentation,45.0,45.0,47.3,7.7,Stable,False
z_36.0_27.0,2025,Augmentation,41.8,41.8,50.0,8.2,Stable,False
z_36.0_30.0,2023,Stable,82.0,13.4,4.6,82.0,Stable,True
z_36.0_30.0,2024,Stable,72.7,23.1,4.1,72.7,Stable,True
z_36.0_30.0,2025,Stable,91.6,5.9,2.5,91.6,Stable,True
z_36.0_34.5,2023,Augmentation,39.1,39.1,40.0,20.8,Stable,False
z_36.0_34.5,2024,Diminution,61.0,22.7,61.0,16.3,Stable,False
z_36.0_34.5,2025,Diminution,46.8,30.5,46.8,22.7,Diminution,True
z_36.0_36.0,2023,Stable,95.4,2.5,2.2,95.4,Stable,True
z_36.0_36.0,2024,Stable,96.2,1.8,2.0,96.2,Stable,True
z_36.0_36.0,2025,Stable,96.2,1.8,2.0,96.2,Stable,True
z_36.0_4.5,2023,Diminution,59.5,8.0,59.5,32.4,Stable,False
z_36.0_4.5,2024,Diminution,51.8,17.7,51.8,30.6,Stable,False
z_36.0_4.5,2025,Diminution,53.2,14.1,53.2,32.7,Stable,False
z_36.0_9.0,2023,Stable,75.1,19.2,5.7,75.1,Augmentation,False
z_36.0_9.0,2024,Stable,62.8,27.6,9.6,62.8,Stable,True
z_36.0_9.0,2025,Stable,73.9,17.3,8.8,73.9,Stable,True
z_37.5_-1.5,2023,Augmentation,42.9,42.9,46.8,10.4,Augmentation,True
z_37.5_-1.5,2024,Augmentation,51.8,51.8,38.1,10.0,Augmentation,True
z_37.5_-1.5,2025,Augmentation,53.3,53.3,35.3,11.4,Augmentation,True
z_37.5_-10.5,2023,Augmentation,57.0,57.0,36.5,6.5,Augmentation,True
z_37.5_-10.5,2024,Augmentation,76.2,76.2,19.1,4.7,Augmentation,True
z_37.5_-10.5,2025,Augmentation,73.5,73.5,21.9,4.6,Augmentation,True
z_37.5_-13.5,2023,Stable,97.6,0.9,1.5,97.6,Stable,True
z_37.5_-13.5,2024,Stable,97.6,0.9,1.5,97.6,Stable,True
z_37.5_-13.5,2025,Stable,97.9,0.6,1.5,97.9,Stable,True
z_37.5_-22.5,2023,Stable,98.6,0.1,1.3,98.6,Stable,True
z_37.5_-22.5,2024,Stable,98.7,0.1,1.2,98.7,Stable,True
z_37.5_-22.5,2025,Stable,96.3,2.6,1.2,96.3,Stable,True
z_37.5_-25.5,2023,Stable,95.5,4.0,0.6,95.5,Stable,True
z_37.5_-25.5,2024,Stable,98.5,0.7,0.8,98.5,Stable,True
z_37.5_-25.5,2025,Stable,98.6,0.5,1.0,98.6,Stable,True
z_37.5_-27.0,2023,Stable,68.1,23.0,8.9,68.1,Stable,True
z_37.5_-27.0,2024,Stable,70.0,23.5,6.6,70.0,Stable,True
z_37.5_-27.0,2025,Stable,78.9,17.3,3.8,78.9,Augmentation,False
z_37.5_-28.5,2023,Diminution,55.7,21.9,55.7,22.3,Stable,False
z_37.5_-28.5,2024,Diminution,62.9,10.9,62.9,26.2,Augmentation,False
z_37.5_-28.5,2025,Diminution,58.8,12.7,58.8,28.5,Stable,False
z_37.5_-30.0,2023,Stable,94.9,2.0,3.2,94.9,Stable,True
z_37.5_-30.0,2024,Stable,96.5,1.0,2.6,96.5,Stable,True
z_37.5_-30.0,2025,Stable,96.5,1.0,2.6,96.5,Stable,True
z_37.5_-9.0,2023,Diminution,63.3,29.6,63.3,7.1,Augmentation,False
z_37.5_-9.0,2024,Diminution,55.9,37.3,55.9,6.8,Stable,False
z_37.5_-9.0,2025,Diminution,59.8,32.1,59.8,8.1,Diminution,True
z_37.5_0.0,2023,Diminution,54.9,35.5,54.9,9.6,Stable,False
z_37.5_0.0,2024,Augmentation,39.4,39.4,49.2,11.5,Diminution,False
z_37.5_0.0,2025,Augmentation,38.9,38.9,48.9,12.1,Diminution,False
z_37.5_1.5,2023,Stable,96.4,1.4,2.2,96.4,Diminution,False
z_37.5_1.5,2024,Stable,95.7,1.7,2.6,95.7,Diminution,False
z_37.5_1.5,2025,Stable,95.7,1.1,3.2,95.7,Stable,True
z_37.5_10.5,2023,Diminution,57.3,16.2,57.3,26.5,Stable,False
z_37.5_10.5,2024,Diminution,63.7,21.9,63.7,14.4,Diminution,True
z_37.5_10.5,2025,Diminution,67.8,13.8,67.8,18.4,Stable,False
z_37.5_12.0,2023,Diminution,50.6,36.3,50.6,13.1,Augmentation,False
z_37.5_12.0,2024,Augmentation,42.9,42.9,45.3,11.8,Diminution,False
z_37.5_12.0,2025,Augmentation,40.6,40.6,47.9,11.5,Stable,False
z_37.5_13.5,2023,Augmentation,35.2,35.2,43.0,21.8,Augmentation,True
z_37.5_13.5,2024,Augmentation,43.8,43.8,38.0,18.2,Augmentation,True
z_37.5_13.5,2025,Augmentation,46.4,46.4,31.7,21.8,Augmentation,True
z_37.5_15.0,2023,Diminution,68.1,22.9,68.1,9.0,Augmentation,False
z_37.5_15.0,2024,Diminution,57.6,34.2,57.6,8.2,Augmentation,False
z_37.5_15.0,2025,Augmentation,40.9,40.9,51.5,7.6,Stable,False
z_37.5_16.5,2023,Diminution,57.6,17.1,57.6,25.3,Stable,False
z_37.5_16.5,2024,Diminution,64.7,14.9,64.7,20.4,Diminution,True
z_37.5_16.5,2025,Diminution,56.4,15.1,56.4,28.5,Augmentation,False
z_37.5_19.5,2023,Diminution,60.1,31.8,60.1,8.1,Stable,False
z_37.5_19.5,2024,Augmentation,46.3,46.3,47.4,6.3,Stable,False
z_37.5_19.5,2025,Augmentation,48.4,48.4,43.3,8.3,Stable,False
z_37.5_21.0,2023,Diminution,56.6,34.4,56.6,9.1,Augmentation,False
z_37.5_21.0,2024,Augmentation,47.6,47.6,44.4,8.0,Stable,False
z_37.5_21.0,2025,Augmentation,42.0,42.0,47.1,10.9,Diminution,False
z_37.5_22.5,2023,Augmentation,42.9,42.9,42.1,15.0,Stable,False
z_37.5_22.5,2024,Augmentation,46.6,46.6,38.4,15.0,Augmentation,True
z_37.5_22.5,2025,Augmentation,61.5,61.5,23.1,15.4,Diminution,False
z_37.5_24.0,2023,Diminution,63.2,32.2,63.2,4.6,Stable,False
z_37.5_24.0,2024,Augmentation,52.3,52.3,42.6,5.1,Stable,False
z_37.5_24.0,2025,Augmentation,46.3,46.3,48.1,5.6,Diminution,False
z_37.5_25.5,2023,Diminution,61.1,32.2,61.1,6.6,Augmentation,False
z_37.5_25.5,2024,Diminution,57.3,36.0,57.3,6.7,Diminution,True
z_37.5_25.5,2025,Diminution,67.3,24.1,67.3,8.5,Stable,False
z_37.5_27.0,2023,Stable,73.8,19.7,6.5,73.8,Stable,True
z_37.5_27.0,2024,Stable,68.2,26.5,5.2,68.2,Stable,True
z_37.5_27.0,2025,Stable,64.5,29.0,6.4,64.5,Stable,True
z_37.5_4.5,2023,Stable,81.0,4.7,14.4,81.0,Stable,True
z_37.5_4.5,2024,Stable,93.7,3.0,3.2,93.7,Stable,True
z_37.5_4.5,2025,Stable,91.1,5.5,3.4,91.1,Stable,True
z_37.5_6.0,2023,Stable,99.3,0.3,0.3,99.3,Stable,True
z_37.5_6.0,2024,Stable,97.4,2.4,0.2,97.4,Stable,True
z_37.5_6.0,2025,Stable,98.6,1.0,0.5,98.6,Stable,True
z_37.5_7.5,2023,Stable,59.3,23.6,17.1,59.3,Diminution,False
z_37.5_7.5,2024,Stable,61.7,26.5,11.8,61.7,Stable,True
z_37.5_7.5,2025,Stable,61.1,29.8,9.0,61.1,Stable,True
z_37.5_9.0,2023,Diminution,50.8,34.9,50.8,14.3,Diminution,True
z_37.5_9.0,2024,Augmentation,42.5,42.5,34.4,23.1,Stable,False
z_37.5_9.0,2025,Augmentation,32.7,32.7,39.8,27.4,Stable,False
z_39.0_-1.5,2023,Augmentation,53.4,53.4,34.3,12.3,Augmentation,True
z_39.0_-1.5,2024,Augmentation,60.6,60.6,28.7,10.7,Stable,False
z_39.0_-1.5,2025,Augmentation,48.9,48.9,38.7,12.4,Augmentation,True
z_39.0_-10.5,2023,Augmentation,44.2,44.2,43.3,12.5,Stable,False
z_39.0_-10.5,2024,Augmentation,61.2,61.2,29.0,9.9,Diminution,False
z_39.0_-10.5,2025,Diminution,65.4,24.6,65.4,9.9,Stable,False
z_39.0_-31.5,2023,Diminution,73.2,0.3,73.2,26.5,Diminution,True
z_39.0_-31.5,2024,Diminution,72.7,0.4,72.7,26.9,Diminution,True
z_39.0_-31.5,2025,Diminution,73.6,0.2,73.6,26.2,Stable,False
z_39.0_-9.0,2023,Augmentation,46.8,46.8,38.3,15.0,Diminution,False
z_39.0_-9.0,2024,Augmentation,39.4,39.4,42.6,18.0,Stable,False
z_39.0_-9.0,2025,Diminution,50.1,25.8,50.1,24.1,Augmentation,False
z_39.0_0.0,2023,Augmentation,38.8,38.8,48.5,12.7,Stable,False
z_39.0_0.0,2024,Augmentation,45.8,45.8,41.9,12.3,Augmentation,True
z_39.0_0.0,2025,Augmentation,49.6,49.6,35.5,14.9,Stable,False
z_39.0_1.5,2023,Augmentation,46.1,46.1,44.9,9.0,Stable,False
z_39.0_1.5,2024,Augmentation,48.0,48.0,43.3,8.8,Diminution,False
z_39.0_1.5,2025,Diminution,61.2,30.3,61.2,8.4,Stable,False
z_39.0_10.5,2023,Stable,93.8,3.4,2.7,93.8,Stable,True
z_39.0_10.5,2024,Stable,88.7,4.8,6.5,88.7,Stable,True
z_39.0_10.5,2025,Stable,88.2,6.0,5.8,88.2,Stable,True
z_39.0_13.5,2023,Stable,63.2,30.7,6.1,63.2,Stable,True
z_39.0_13.5,2024,Stable,66.5,29.0,4.5,66.5,Stable,True
z_39.0_13.5,2025,Augmentation,41.6,41.6,4.8,53.6,Stable,False
z_39.0_15.0,2023,Augmentation,46.8,46.8,13.7,39.4,Stable,False
z_39.0_15.0,2024,Stable,59.7,25.8,14.6,59.7,Stable,True
z_39.0_15.0,2025,Augmentation,30.6,30.6,13.2,56.2,Stable,False
z_39.0_16.5,2023,Diminution,43.3,30.5,43.3,26.3,Stable,False
z_39.0_16.5,2024,Diminution,47.4,34.5,47.4,18.1,Stable,False
z_39.0_16.5,2025,Augmentation,40.1,40.1,43.9,16.0,Stable,False
z_39.0_18.0,2023,Augmentation,62.8,62.8,27.8,9.4,Diminution,False
z_39.0_18.0,2024,Augmentation,44.8,44.8,39.0,16.3,Augmentation,True
z_39.0_18.0,2025,Augmentation,43.3,43.3,40.9,15.8,Stable,False
z_39.0_19.5,2023,Diminution,54.6,38.4,54.6,7.1,Diminution,True
z_39.0_19.5,2024,Augmentation,44.8,44.8,47.6,7.6,Stable,False
z_39.0_19.5,2025,Augmentation,42.0,42.0,50.6,7.4,Diminution,False
z_39.0_22.5,2023,Augmentation,44.6,44.6,47.4,8.0,Stable,False
z_39.0_22.5,2024,Augmentation,47.8,47.8,43.7,8.5,Diminution,False
z_39.0_22.5,2025,Augmentation,39.4,39.4,48.0,12.6,Stable,False
z_39.0_24.0,2023,Augmentation,39.0,39.0,50.0,10.9,Stable,False
z_39.0_24.0,2024,Augmentation,40.3,40.3,48.7,11.1,Stable,False
z_39.0_24.0,2025,Augmentation,48.3,48.3,40.9,10.8,Diminution,False
z_39.0_25.5,2023,Augmentation,48.8,48.8,41.2,10.0,Diminution,False
z_39.0_25.5,2024,Augmentation,45.0,45.0,43.5,11.5,Diminution,False
z_39.0_25.5,2025,Augmentation,58.5,58.5,30.8,10.8,Diminution,False
z_39.0_3.0,2023,Augmentation,51.0,51.0,36.4,12.6,Augmentation,True
z_39.0_3.0,2024,Augmentation,40.2,40.2,48.8,11.0,Stable,False
z_39.0_3.0,2025,Augmentation,43.4,43.4,44.0,12.6,Stable,False
z_39.0_4.5,2023,Stable,90.4,7.2,2.4,90.4,Stable,True
z_39.0_4.5,2024,Stable,82.2,15.3,2.6,82.2,Stable,True
z_39.0_4.5,2025,Stable,85.1,12.0,2.8,85.1,Stable,True
z_39.0_6.0,2023,Stable,96.8,0.2,3.0,96.8,Stable,True
z_39.0_6.0,2024,Stable,97.2,0.2,2.6,97.2,Stable,True
z_39.0_6.0,2025,Stable,95.4,1.5,3.1,95.4,Stable,True
z_39.0_7.5,2023,Diminution,52.3,21.0,52.3,26.7,Stable,False
z_39.0_7.5,2024,Diminution,56.7,21.9,56.7,21.4,Diminution,True
z_39.0_7.5,2025,Diminution,56.5,20.7,56.5,22.9,Stable,False
z_39.0_9.0,2023,Diminution,53.8,31.0,53.8,15.1,Stable,False
z_39.0_9.0,2024,Augmentation,39.2,39.2,51.0,9.8,Stable,False
z_39.0_9.0,2025,Augmentation,42.5,42.5,41.0,16.4,Diminution,False
z_40.5_-10.5,2023,Diminution,49.7,36.9,49.7,13.5,Stable,False
z_40.5_-10.5,2024,Diminution,49.5,35.8,49.5,14.7,Diminution,True
z_40.5_-10.5,2025,Diminution,51.6,30.2,51.6,18.2,Diminution,True
z_40.5_-36.0,2023,Stable,98.5,1.0,0.6,98.5,Stable,True
z_40.5_-36.0,2024,Stable,98.5,1.0,0.6,98.5,Stable,True
z_40.5_-36.0,2025,Stable,98.8,0.7,0.6,98.8,Stable,True
z_40.5_-9.0,2023,Augmentation,55.8,55.8,36.6,7.7,Diminution,False
z_40.5_-9.0,2024,Augmentation,46.4,46.4,44.5,9.1,Diminution,False
z_40.5_-9.0,2025,Augmentation,53.7,53.7,37.2,9.1,Stable,False
