zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-15.0,2024,2,2024-T2,Stable,90.2,5.4,4.4,90.2,Stable,True
z_28.5_-15.0,2024,3,2024-T3,Diminution,78.9,4.8,78.9,16.3,Stable,False
z_28.5_-15.0,2024,4,2024-T4,Stable,75.1,20.5,4.4,75.1,Stable,True
z_28.5_-15.0,2025,1,2025-T1,Stable,79.5,13.8,6.7,79.5,Stable,True
z_28.5_-15.0,2025,2,2025-T2,Stable,88.1,7.9,4.0,88.1,Stable,True
z_28.5_-15.0,2025,3,2025-T3,Diminution,68.0,11.5,68.0,20.5,Diminution,True
z_28.5_-15.0,2025,4,2025-T4,Stable,80.5,14.5,4.9,80.5,Stable,True
z_28.5_-16.5,2023,1,2023-T1,Stable,65.7,19.8,14.5,65.7,Stable,True
z_28.5_-16.5,2023,3,2023-T3,Diminution,81.6,4.1,81.6,14.2,Stable,False
z_28.5_-16.5,2023,4,2023-T4,Stable,62.1,22.9,15.0,62.1,Stable,True
z_28.5_-16.5,2024,1,2024-T1,Stable,74.5,14.8,10.8,74.5,Stable,True
z_28.5_-16.5,2024,3,2024-T3,Diminution,70.6,11.1,70.6,18.3,Stable,False
z_28.5_-16.5,2024,4,2024-T4,Stable,60.7,30.6,8.7,60.7,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,55.6,35.7,8.6,55.6,Stable,True
z_28.5_-16.5,2025,3,2025-T3,Diminution,60.0,18.6,60.0,21.4,Stable,False
z_28.5_-16.5,2025,4,2025-T4,Stable,54.7,37.3,8.0,54.7,Stable,True
z_30.0_-10.5,2023,2,2023-T2,Stable,92.9,3.0,4.1,92.9,Stable,True
z_30.0_-10.5,2023,3,2023-T3,Stable,93.8,2.8,3.4,93.8,Stable,True
z_30.0_-10.5,2024,2,2024-T2,Stable,92.1,3.7,4.2,92.1,Stable,True
z_30.0_-10.5,2024,3,2024-T3,Stable,90.9,5.2,3.9,90.9,Stable,True
z_30.0_-10.5,2025,2,2025-T2,Stable,93.9,2.4,3.7,93.9,Stable,True
z_30.0_-10.5,2025,3,2025-T3,Stable,91.4,5.1,3.5,91.4,Stable,True
z_30.0_-13.5,2023,1,2023-T1,Stable,93.9,1.7,4.4,93.9,Stable,True
z_30.0_-13.5,2023,2,2023-T2,Stable,98.5,0.0,1.4,98.5,Stable,True
z_30.0_-13.5,2024,1,2024-T1,Stable,95.3,0.9,3.8,95.3,Stable,True
z_30.0_-13.5,2024,2,2024-T2,Stable,98.0,0.2,1.9,98.0,Stable,True
z_30.0_-13.5,2025,1,2025-T1,Stable,93.0,1.9,5.1,93.0,Stable,True
z_30.0_-13.5,2025,2,2025-T2,Stable,98.5,0.0,1.4,98.5,Stable,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,85.8,0.9,85.8,13.2,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Stable,97.1,0.1,2.8,97.1,Stable,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,86.5,0.8,86.5,12.7,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Stable,97.6,0.2,2.2,97.6,Stable,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,86.5,1.1,86.5,12.4,Stable,False
z_30.0_-15.0,2025,2,2025-T2,Stable,94.8,0.6,4.6,94.8,Stable,True
z_30.0_28.5,2023,1,2023-T1,Diminution,80.8,3.1,80.8,16.1,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,83.2,1.7,83.2,15.1,Stable,False
z_30.0_28.5,2023,3,2023-T3,Stable,92.0,3.3,4.7,92.0,Stable,True
z_30.0_28.5,2023,4,2023-T4,Diminution,77.7,5.9,77.7,16.4,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,69.5,13.5,69.5,17.0,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,81.6,2.6,81.6,15.8,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Stable,96.0,1.0,2.9,96.0,Stable,True
z_30.0_28.5,2024,4,2024-T4,Diminution,85.4,2.4,85.4,12.2,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,82.4,2.7,82.4,14.9,Stable,False
z_30.0_28.5,2025,2,2025-T2,Diminution,80.9,2.2,80.9,16.9,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Stable,94.7,1.3,4.1,94.7,Stable,True
z_30.0_28.5,2025,4,2025-T4,Diminution,84.1,2.9,84.1,13.0,Stable,False
z_30.0_30.0,2023,1,2023-T1,Stable,92.9,1.6,5.5,92.9,Stable,True
z_30.0_30.0,2023,3,2023-T3,Stable,96.8,0.2,3.0,96.8,Stable,True
z_30.0_30.0,2024,1,2024-T1,Stable,95.3,0.7,3.9,95.3,Stable,True
z_30.0_30.0,2024,3,2024-T3,Stable,96.2,0.1,3.6,96.2,Stable,True
z_30.0_30.0,2025,1,2025-T1,Stable,95.3,0.7,3.9,95.3,Stable,True
z_30.0_30.0,2025,3,2025-T3,Stable,96.5,0.1,3.3,96.5,Stable,True
z_30.0_31.5,2023,1,2023-T1,Stable,55.5,37.6,6.9,55.5,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,56.4,36.9,6.6,56.4,Stable,True
z_30.0_31.5,2023,3,2023-T3,Stable,52.7,41.8,5.5,52.7,Stable,True
z_30.0_31.5,2023,4,2023-T4,Diminution,56.0,26.7,56.0,17.3,Stable,False
z_30.0_31.5,2024,1,2024-T1,Stable,56.8,35.4,7.8,56.8,Stable,True
z_30.0_31.5,2024,2,2024-T2,Stable,53.4,40.1,6.5,53.4,Stable,True
z_30.0_31.5,2024,3,2024-T3,Stable,63.0,29.2,7.8,63.0,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,62.5,15.3,62.5,22.2,Stable,False
z_30.0_31.5,2025,1,2025-T1,Stable,53.0,39.1,7.9,53.0,Stable,True
z_30.0_31.5,2025,2,2025-T2,Stable,62.8,24.0,13.2,62.8,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,64.2,27.0,8.9,64.2,Stable,True
z_30.0_31.5,2025,4,2025-T4,Diminution,88.0,4.1,88.0,7.9,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_31.5_-15.0,2023,4,2023-T4,Stable,96.5,0.3,3.2,96.5,Stable,True
z_31.5_-15.0,2024,1,2024-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_31.5_-15.0,2024,4,2024-T4,Stable,96.5,0.2,3.4,96.5,Stable,True
z_31.5_-15.0,2025,1,2025-T1,Stable,96.6,0.4,3.1,96.6,Stable,True
z_31.5_-15.0,2025,4,2025-T4,Stable,96.6,0.2,3.3,96.6,Stable,True
z_31.5_-18.0,2023,1,2023-T1,Stable,92.9,3.1,4.0,92.9,Stable,True
z_31.5_-18.0,2023,2,2023-T2,Stable,94.3,0.9,4.8,94.3,Stable,True
z_31.5_-18.0,2023,3,2023-T3,Stable,93.5,1.8,4.7,93.5,Stable,True
z_31.5_-18.0,2023,4,2023-T4,Stable,89.9,2.8,7.3,89.9,Stable,True
z_31.5_-18.0,2024,1,2024-T1,Stable,82.2,10.8,7.0,82.2,Stable,True
z_31.5_-18.0,2024,2,2024-T2,Stable,95.0,2.6,2.4,95.0,Stable,True
z_31.5_-18.0,2024,3,2024-T3,Stable,94.6,1.4,4.0,94.6,Stable,True
z_31.5_-18.0,2024,4,2024-T4,Stable,93.7,1.8,4.5,93.7,Stable,True
z_31.5_-18.0,2025,1,2025-T1,Stable,93.4,2.8,3.8,93.4,Stable,True
z_31.5_-18.0,2025,2,2025-T2,Stable,95.9,0.6,3.6,95.9,Stable,True
z_31.5_-18.0,2025,3,2025-T3,Stable,94.5,0.8,4.7,94.5,Stable,True
z_31.5_-18.0,2025,4,2025-T4,Stable,92.8,2.1,5.2,92.8,Stable,True
z_31.5_31.5,2023,1,2023-T1,Stable,81.7,14.5,3.8,81.7,Stable,True
z_31.5_31.5,2024,1,2024-T1,Stable,83.8,12.5,3.7,83.8,Stable,True
z_31.5_31.5,2025,1,2025-T1,Stable,82.4,14.0,3.7,82.4,Stable,True
z_33.0_-13.5,2023,2,2023-T2,Stable,96.9,0.3,2.9,96.9,Stable,True
z_33.0_-13.5,2023,4,2023-T4,Stable,97.2,0.3,2.5,97.2,Stable,True
z_33.0_-13.5,2024,2,2024-T2,Stable,96.3,0.3,3.4,96.3,Stable,True
z_33.0_-13.5,2024,4,2024-T4,Stable,96.5,0.3,3.2,96.5,Stable,True
z_33.0_-13.5,2025,2,2025-T2,Stable,98.3,0.0,1.6,98.3,Stable,True
z_33.0_-13.5,2025,4,2025-T4,Stable,97.5,0.1,2.3,97.5,Stable,True
z_33.0_-9.0,2023,1,2023-T1,Stable,90.9,5.2,4.0,90.9,Stable,True
z_33.0_-9.0,2023,2,2023-T2,Stable,95.1,1.2,3.7,95.1,Stable,True
z_33.0_-9.0,2023,3,2023-T3,Stable,95.7,0.8,3.5,95.7,Stable,True
z_33.0_-9.0,2023,4,2023-T4,Diminution,83.8,1.4,83.8,14.8,Stable,False
z_33.0_-9.0,2024,1,2024-T1,Stable,88.6,7.0,4.4,88.6,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,88.9,6.5,4.7,88.9,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,85.4,10.5,4.1,85.4,Stable,True
z_33.0_-9.0,2024,4,2024-T4,Diminution,75.8,5.8,75.8,18.4,Diminution,True
z_33.0_-9.0,2025,1,2025-T1,Stable,89.4,7.1,3.6,89.4,Stable,True
z_33.0_-9.0,2025,2,2025-T2,Stable,95.7,1.0,3.3,95.7,Stable,True
z_33.0_-9.0,2025,3,2025-T3,Stable,95.7,0.8,3.5,95.7,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Diminution,70.0,9.1,70.0,20.9,Diminution,True
z_33.0_10.5,2023,1,2023-T1,Stable,98.1,0.1,1.8,98.1,Stable,True
z_33.0_10.5,2024,1,2024-T1,Stable,98.1,0.1,1.8,98.1,Stable,True
z_33.0_10.5,2025,1,2025-T1,Stable,98.1,0.1,1.8,98.1,Stable,True
z_33.0_18.0,2023,3,2023-T3,Stable,98.0,0.1,2.0,98.0,Stable,True
z_33.0_18.0,2024,3,2024-T3,Stable,98.0,0.1,2.0,98.0,Stable,True
z_33.0_18.0,2025,3,2025-T3,Stable,96.3,0.9,2.8,96.3,Stable,True
z_33.0_25.5,2023,2,2023-T2,Stable,98.0,0.0,2.0,98.0,Stable,True
z_33.0_25.5,2024,2,2024-T2,Stable,98.0,0.0,2.0,98.0,Stable,True
z_33.0_25.5,2025,2,2025-T2,Stable,96.3,0.9,2.8,96.3,Stable,True
z_34.5_-1.5,2023,1,2023-T1,Stable,95.2,0.7,4.0,95.2,Stable,True
z_34.5_-1.5,2023,2,2023-T2,Diminution,87.2,2.8,87.2,10.0,Stable,False
z_34.5_-1.5,2023,3,2023-T3,Stable,89.9,2.3,7.8,89.9,Stable,True
z_34.5_-1.5,2024,1,2024-T1,Stable,80.3,9.4,10.4,80.3,Stable,True
z_34.5_-1.5,2024,2,2024-T2,Diminution,86.0,2.2,86.0,11.8,Diminution,True
z_34.5_-1.5,2024,3,2024-T3,Stable,94.9,0.8,4.2,94.9,Stable,True
z_34.5_-1.5,2025,1,2025-T1,Stable,95.3,0.7,3.9,95.3,Stable,True
z_34.5_-1.5,2025,2,2025-T2,Diminution,84.9,2.3,84.9,12.8,Diminution,True
z_34.5_-1.5,2025,3,2025-T3,Stable,93.3,0.7,6.0,93.3,Stable,True
z_34.5_-10.5,2023,1,2023-T1,Stable,98.3,0.1,1.6,98.3,Stable,True
z_34.5_-10.5,2023,4,2023-T4,Stable,98.4,0.1,1.5,98.4,Stable,True
z_34.5_-10.5,2024,1,2024-T1,Stable,98.3,0.1,1.6,98.3,Stable,True
z_34.5_-10.5,2024,4,2024-T4,Stable,98.8,0.1,1.1,98.8,Stable,True
z_34.5_-10.5,2025,1,2025-T1,Stable,95.5,1.8,2.7,95.5,Stable,True
z_34.5_-10.5,2025,4,2025-T4,Stable,98.4,0.1,1.5,98.4,Stable,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,84.3,3.1,84.3,12.6,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,91.4,4.2,4.4,91.4,Stable,True
z_34.5_-4.5,2023,3,2023-T3,Diminution,82.4,2.9,82.4,14.7,Stable,False
z_34.5_-4.5,2023,4,2023-T4,Stable,90.5,2.8,6.7,90.5,Stable,True
z_34.5_-4.5,2024,1,2024-T1,Diminution,85.7,1.7,85.7,12.6,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Stable,96.7,0.5,2.8,96.7,Stable,True
z_34.5_-4.5,2024,3,2024-T3,Diminution,86.1,1.2,86.1,12.8,Stable,False
z_34.5_-4.5,2024,4,2024-T4,Stable,94.5,1.4,4.1,94.5,Stable,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,81.5,4.4,81.5,14.1,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,94.3,1.1,4.6,94.3,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Diminution,84.2,1.2,84.2,14.6,Stable,False
z_34.5_-4.5,2025,4,2025-T4,Stable,91.7,2.4,5.9,91.7,Stable,True
z_34.5_-6.0,2023,1,2023-T1,Diminution,77.0,11.6,77.0,11.4,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Diminution,69.0,13.6,69.0,17.5,Stable,False
z_34.5_-6.0,2023,3,2023-T3,Diminution,78.8,6.8,78.8,14.4,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,81.8,6.7,81.8,11.4,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,77.7,7.5,77.7,14.8,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Diminution,72.5,9.0,72.5,18.5,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Diminution,47.9,33.5,47.9,18.6,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Diminution,51.0,29.1,51.0,19.9,Diminution,True
z_34.5_-6.0,2025,1,2025-T1,Diminution,45.8,32.1,45.8,22.1,Stable,False
z_34.5_-6.0,2025,2,2025-T2,Diminution,49.1,24.0,49.1,26.9,Stable,False
z_34.5_-6.0,2025,3,2025-T3,Diminution,71.6,10.4,71.6,18.0,Stable,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,77.6,7.0,77.6,15.3,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,91.1,4.1,4.9,91.1,Diminution,False
z_34.5_-7.5,2023,2,2023-T2,Stable,93.2,2.6,4.2,93.2,Stable,True
z_34.5_-7.5,2023,3,2023-T3,Stable,94.4,2.2,3.4,94.4,Stable,True
z_34.5_-7.5,2023,4,2023-T4,Stable,91.5,4.0,4.5,91.5,Stable,True
z_34.5_-7.5,2024,1,2024-T1,Stable,86.1,8.5,5.5,86.1,Diminution,False
z_34.5_-7.5,2024,2,2024-T2,Stable,87.5,8.2,4.3,87.5,Stable,True
z_34.5_-7.5,2024,3,2024-T3,Stable,78.1,4.0,17.8,78.1,Stable,True
z_34.5_-7.5,2024,4,2024-T4,Stable,89.5,6.5,4.0,89.5,Stable,True
z_34.5_-7.5,2025,1,2025-T1,Stable,89.8,5.1,5.0,89.8,Stable,True
z_34.5_-7.5,2025,2,2025-T2,Stable,94.3,2.2,3.5,94.3,Stable,True
z_34.5_-7.5,2025,3,2025-T3,Stable,95.9,1.4,2.7,95.9,Stable,True
z_34.5_-7.5,2025,4,2025-T4,Stable,92.6,3.4,4.0,92.6,Stable,True
z_34.5_0.0,2023,2,2023-T2,Stable,96.3,0.1,3.6,96.3,Stable,True
z_34.5_0.0,2023,3,2023-T3,Stable,97.8,0.0,2.1,97.8,Stable,True
z_34.5_0.0,2023,4,2023-T4,Stable,97.9,0.1,2.0,97.9,Stable,True
z_34.5_0.0,2024,2,2024-T2,Stable,96.2,0.1,3.6,96.2,Stable,True
z_34.5_0.0,2024,3,2024-T3,Stable,95.5,0.5,4.0,95.5,Stable,True
z_34.5_0.0,2024,4,2024-T4,Stable,96.8,0.6,2.6,96.8,Stable,True
z_34.5_0.0,2025,2,2025-T2,Stable,94.9,1.8,3.3,94.9,Stable,True
z_34.5_0.0,2025,3,2025-T3,Stable,97.8,0.0,2.1,97.8,Stable,True
z_34.5_0.0,2025,4,2025-T4,Stable,97.9,0.1,2.0,97.9,Stable,True
z_34.5_12.0,2023,1,2023-T1,Stable,82.2,12.5,5.2,82.2,Stable,True
z_34.5_12.0,2023,2,2023-T2,Diminution,88.9,1.0,88.9,10.2,Stable,False
z_34.5_12.0,2023,3,2023-T3,Diminution,87.7,0.6,87.7,11.7,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,77.2,17.3,5.5,77.2,Stable,True
z_34.5_12.0,2024,1,2024-T1,Stable,70.8,25.3,3.8,70.8,Stable,True
z_34.5_12.0,2024,2,2024-T2,Diminution,87.5,1.1,87.5,11.3,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,87.9,0.8,87.9,11.3,Stable,False
z_34.5_12.0,2024,4,2024-T4,Stable,90.2,5.2,4.6,90.2,Stable,True
z_34.5_12.0,2025,1,2025-T1,Stable,73.7,20.8,5.5,73.7,Stable,True
z_34.5_12.0,2025,2,2025-T2,Diminution,80.2,4.4,80.2,15.5,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,81.5,3.0,81.5,15.5,Stable,False
z_34.5_12.0,2025,4,2025-T4,Stable,88.9,6.1,5.0,88.9,Stable,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,67.2,67.2,25.1,7.7,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,79.1,79.1,16.0,4.9,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,80.1,80.1,15.3,4.6,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,82.5,82.5,13.9,3.6,Stable,False
z_34.5_13.5,2024,1,2024-T1,Augmentation,67.7,67.7,26.3,6.0,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,75.9,75.9,18.6,5.5,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,83.4,83.4,13.0,3.6,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,78.3,78.3,17.2,4.5,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,79.7,79.7,15.2,5.1,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,83.4,83.4,13.0,3.6,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,84.5,84.5,12.4,3.0,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,78.8,78.8,15.4,5.7,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,85.8,2.0,85.8,12.1,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,84.2,2.1,84.2,13.6,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,86.6,2.0,86.6,11.5,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Stable,98.0,0.1,1.9,98.0,Stable,True
z_34.5_18.0,2024,1,2024-T1,Stable,98.0,0.1,1.9,98.0,Stable,True
z_34.5_18.0,2025,1,2025-T1,Stable,98.6,0.1,1.3,98.6,Stable,True
z_34.5_19.5,2023,1,2023-T1,Stable,94.7,1.0,4.3,94.7,Stable,True
z_34.5_19.5,2023,2,2023-T2,Stable,97.4,0.2,2.4,97.4,Stable,True
z_34.5_19.5,2023,3,2023-T3,Stable,97.8,0.1,2.1,97.8,Stable,True
z_34.5_19.5,2024,1,2024-T1,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_19.5,2024,2,2024-T2,Stable,94.3,0.6,5.2,94.3,Stable,True
z_34.5_19.5,2024,3,2024-T3,Stable,96.6,0.5,2.8,96.6,Stable,True
z_34.5_19.5,2025,1,2025-T1,Stable,95.4,1.8,2.8,95.4,Stable,True
z_34.5_19.5,2025,2,2025-T2,Stable,97.9,0.0,2.1,97.9,Stable,True
z_34.5_19.5,2025,3,2025-T3,Stable,97.8,0.1,2.1,97.8,Stable,True
z_34.5_22.5,2023,1,2023-T1,Stable,95.8,1.0,3.2,95.8,Stable,True
z_34.5_22.5,2023,2,2023-T2,Stable,85.8,6.8,7.3,85.8,Stable,True
z_34.5_22.5,2023,3,2023-T3,Stable,84.0,8.6,7.3,84.0,Stable,True
z_34.5_22.5,2023,4,2023-T4,Stable,80.8,14.1,5.2,80.8,Stable,True
z_34.5_22.5,2024,1,2024-T1,Stable,74.5,17.0,8.5,74.5,Stable,True
z_34.5_22.5,2024,2,2024-T2,Stable,72.5,14.5,13.0,72.5,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,87.9,5.4,6.7,87.9,Stable,True
z_34.5_22.5,2024,4,2024-T4,Stable,81.8,13.9,4.3,81.8,Stable,True
z_34.5_22.5,2025,1,2025-T1,Stable,84.6,11.7,3.7,84.6,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,80.5,12.3,7.2,80.5,Stable,True
z_34.5_22.5,2025,3,2025-T3,Stable,88.7,3.6,7.7,88.7,Stable,True
z_34.5_22.5,2025,4,2025-T4,Stable,89.7,6.2,4.2,89.7,Stable,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,64.8,64.8,24.4,10.8,Stable,False
z_34.5_24.0,2023,2,2023-T2,Diminution,51.7,37.0,51.7,11.2,Stable,False
z_34.5_24.0,2023,3,2023-T3,Diminution,59.6,28.8,59.6,11.6,Diminution,True
z_34.5_24.0,2023,4,2023-T4,Diminution,52.2,35.7,52.2,12.1,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,41.5,41.5,41.5,17.0,Stable,False
z_34.5_24.0,2024,2,2024-T2,Diminution,54.8,35.9,54.8,9.3,Stable,False
z_34.5_24.0,2024,3,2024-T3,Diminution,58.2,30.8,58.2,11.1,Diminution,True
z_34.5_24.0,2024,4,2024-T4,Augmentation,45.4,45.4,41.8,12.8,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Augmentation,38.9,38.9,43.4,17.7,Stable,False
z_34.5_24.0,2025,2,2025-T2,Diminution,50.4,35.8,50.4,13.8,Diminution,True
z_34.5_24.0,2025,3,2025-T3,Augmentation,38.6,38.6,50.3,11.1,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,44.1,44.1,40.5,15.4,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,82.1,14.3,3.5,82.1,Stable,True
z_34.5_25.5,2023,2,2023-T2,Diminution,80.7,2.4,80.7,16.9,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,75.6,12.6,11.9,75.6,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,74.9,17.4,7.7,74.9,Stable,True
z_34.5_25.5,2024,1,2024-T1,Stable,73.2,18.8,8.0,73.2,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,62.1,17.9,62.1,20.0,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,74.1,16.2,9.7,74.1,Stable,True
z_34.5_25.5,2024,4,2024-T4,Stable,84.7,10.7,4.6,84.7,Stable,True
z_34.5_25.5,2025,1,2025-T1,Stable,85.2,10.7,4.1,85.2,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,82.3,1.6,82.3,16.1,Stable,False
z_34.5_25.5,2025,3,2025-T3,Stable,79.3,11.6,9.1,79.3,Stable,True
z_34.5_25.5,2025,4,2025-T4,Stable,80.7,14.5,4.8,80.7,Stable,True
z_34.5_27.0,2023,1,2023-T1,Stable,74.8,13.3,11.9,74.8,Stable,True
z_34.5_27.0,2023,2,2023-T2,Stable,78.0,12.0,10.1,78.0,Stable,True
z_34.5_27.0,2023,3,2023-T3,Stable,73.5,16.3,10.2,73.5,Stable,True
z_34.5_27.0,2023,4,2023-T4,Stable,53.5,38.7,7.9,53.5,Stable,True
z_34.5_27.0,2024,1,2024-T1,Stable,77.9,14.7,7.4,77.9,Stable,True
