zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_40.5_-10.5,2023,Augmentation,45.1,45.1,18.0,36.9,Stable,False
z_40.5_-10.5,2024,Augmentation,43.4,43.4,18.0,38.6,Diminution,False
z_40.5_-10.5,2025,Augmentation,36.3,36.3,24.5,39.3,Diminution,False
z_40.5_-36.0,2023,Diminution,80.4,2.5,80.4,17.1,Diminution,True
z_40.5_-36.0,2024,Diminution,80.4,2.5,80.4,17.1,Stable,False
z_40.5_-36.0,2025,Diminution,62.1,11.5,62.1,26.4,Diminution,True
z_40.5_-9.0,2023,Augmentation,48.1,48.1,13.2,38.7,Diminution,False
z_40.5_-9.0,2024,Augmentation,40.0,40.0,16.1,43.9,Diminution,False
z_40.5_-9.0,2025,Augmentation,43.1,43.1,16.3,40.7,Stable,False
z_40.5_0.0,2023,Augmentation,66.5,66.5,12.1,21.4,Stable,False
z_40.5_0.0,2024,Augmentation,58.7,58.7,13.5,27.8,Augmentation,True
z_40.5_0.0,2025,Augmentation,73.2,73.2,9.7,17.1,Diminution,False
z_40.5_1.5,2023,Augmentation,70.0,70.0,11.0,19.0,Augmentation,True
z_40.5_1.5,2024,Augmentation,62.7,62.7,10.6,26.7,Diminution,False
z_40.5_1.5,2025,Augmentation,54.0,54.0,16.7,29.3,Augmentation,True
z_40.5_10.5,2023,Augmentation,44.3,44.3,29.0,26.7,Diminution,False
z_40.5_10.5,2024,Augmentation,44.7,44.7,24.3,31.1,Diminution,False
z_40.5_10.5,2025,Augmentation,49.4,49.4,22.1,28.5,Diminution,False
z_40.5_12.0,2023,Augmentation,47.6,47.6,25.8,26.6,Stable,False
z_40.5_12.0,2024,Augmentation,57.0,57.0,20.4,22.6,Stable,False
z_40.5_12.0,2025,Augmentation,57.5,57.5,15.0,27.5,Diminution,False
z_40.5_13.5,2023,Augmentation,32.5,32.5,18.0,49.5,Diminution,False
z_40.5_13.5,2024,Augmentation,44.0,44.0,17.7,38.4,Augmentation,True
z_40.5_13.5,2025,Augmentation,41.5,41.5,15.5,42.9,Augmentation,True
z_40.5_16.5,2023,Augmentation,49.1,49.1,15.5,35.4,Augmentation,True
z_40.5_16.5,2024,Augmentation,48.6,48.6,21.0,30.4,Augmentation,True
z_40.5_16.5,2025,Augmentation,50.2,50.2,17.7,32.1,Augmentation,True
z_40.5_18.0,2023,Augmentation,33.9,33.9,22.1,44.0,Stable,False
z_40.5_18.0,2024,Augmentation,41.0,41.0,22.8,36.2,Augmentation,True
z_40.5_18.0,2025,Augmentation,38.4,38.4,20.6,41.0,Diminution,False
z_40.5_22.5,2023,Augmentation,62.2,62.2,16.2,21.6,Augmentation,True
z_40.5_22.5,2024,Augmentation,58.4,58.4,16.7,24.9,Diminution,False
z_40.5_22.5,2025,Augmentation,54.7,54.7,17.8,27.5,Diminution,False
z_40.5_24.0,2023,Augmentation,39.7,39.7,16.4,43.9,Diminution,False
z_40.5_24.0,2024,Augmentation,41.3,41.3,17.5,41.2,Augmentation,True
z_40.5_24.0,2025,Augmentation,50.0,50.0,14.1,35.8,Augmentation,True
z_40.5_25.5,2023,Augmentation,58.5,58.5,14.3,27.2,Diminution,False
z_40.5_25.5,2024,Augmentation,38.0,38.0,20.6,41.4,Diminution,False
z_40.5_25.5,2025,Augmentation,56.0,56.0,16.4,27.7,Diminution,False
z_40.5_27.0,2023,Augmentation,26.0,26.0,31.3,42.7,Diminution,False
z_40.5_27.0,2024,Augmentation,41.6,41.6,32.3,26.1,Diminution,False
z_40.5_27.0,2025,Augmentation,43.7,43.7,30.3,26.0,Diminution,False
z_40.5_28.5,2023,Augmentation,41.7,41.7,20.5,37.9,Augmentation,True
z_40.5_28.5,2024,Augmentation,48.9,48.9,14.3,36.8,Diminution,False
z_40.5_28.5,2025,Augmentation,36.2,36.2,23.1,40.7,Diminution,False
z_40.5_3.0,2023,Augmentation,52.1,52.1,12.4,35.5,Augmentation,True
z_40.5_3.0,2024,Augmentation,55.3,55.3,14.4,30.3,Augmentation,True
z_40.5_3.0,2025,Augmentation,56.0,56.0,12.4,31.6,Augmentation,True
z_40.5_4.5,2023,Diminution,64.3,12.5,64.3,23.2,Diminution,True
z_40.5_4.5,2024,Diminution,71.7,8.7,71.7,19.5,Diminution,True
z_40.5_4.5,2025,Diminution,62.3,13.3,62.3,24.4,Diminution,True
z_40.5_7.5,2023,Augmentation,45.1,45.1,17.8,37.1,Augmentation,True
z_40.5_7.5,2024,Augmentation,38.5,38.5,21.7,39.9,Augmentation,True
z_40.5_7.5,2025,Augmentation,46.6,46.6,20.5,32.9,Augmentation,True
z_40.5_9.0,2023,Augmentation,48.1,48.1,22.3,29.6,Stable,False
z_40.5_9.0,2024,Augmentation,47.4,47.4,18.5,34.1,Stable,False
z_40.5_9.0,2025,Augmentation,59.9,59.9,19.2,20.9,Stable,False
z_42.0_-10.5,2023,Augmentation,50.2,50.2,11.6,38.2,Stable,False
z_42.0_-10.5,2024,Augmentation,43.4,43.4,15.9,40.7,Stable,False
z_42.0_-10.5,2025,Augmentation,42.0,42.0,16.3,41.7,Stable,False
z_42.0_-3.0,2023,Augmentation,61.2,61.2,16.8,22.0,Stable,False
z_42.0_-3.0,2024,Augmentation,61.4,61.4,14.4,24.2,Augmentation,True
z_42.0_-3.0,2025,Augmentation,72.5,72.5,12.4,15.2,Stable,False
z_42.0_-4.5,2023,Augmentation,45.0,45.0,17.4,37.6,Augmentation,True
z_42.0_-4.5,2024,Augmentation,58.5,58.5,12.4,29.2,Augmentation,True
z_42.0_-4.5,2025,Augmentation,59.9,59.9,14.5,25.6,Stable,False
z_42.0_-6.0,2023,Diminution,63.3,8.0,63.3,28.7,Diminution,True
z_42.0_-6.0,2024,Diminution,57.0,6.7,57.0,36.3,Diminution,True
z_42.0_-6.0,2025,Diminution,60.6,5.5,60.6,34.0,Diminution,True
z_42.0_-9.0,2023,Augmentation,52.0,52.0,15.1,33.0,Augmentation,True
z_42.0_-9.0,2024,Augmentation,57.7,57.7,11.8,30.5,Augmentation,True
z_42.0_-9.0,2025,Augmentation,54.9,54.9,10.8,34.3,Diminution,False
z_42.0_10.5,2023,Augmentation,39.2,39.2,26.8,34.0,Augmentation,True
z_42.0_10.5,2024,Augmentation,44.6,44.6,25.2,30.3,Diminution,False
z_42.0_10.5,2025,Augmentation,39.1,39.1,22.6,38.3,Stable,False
z_42.0_13.5,2023,Augmentation,49.0,49.0,20.8,30.2,Stable,False
z_42.0_13.5,2024,Augmentation,50.3,50.3,19.1,30.6,Stable,False
z_42.0_13.5,2025,Augmentation,71.1,71.1,12.5,16.4,Diminution,False
z_42.0_15.0,2023,Augmentation,56.6,56.6,12.6,30.8,Augmentation,True
z_42.0_15.0,2024,Augmentation,51.9,51.9,12.1,36.0,Augmentation,True
z_42.0_15.0,2025,Augmentation,55.7,55.7,13.0,31.3,Diminution,False
z_42.0_16.5,2023,Augmentation,39.4,39.4,29.2,31.4,Augmentation,True
z_42.0_16.5,2024,Augmentation,39.4,39.4,29.2,31.3,Augmentation,True
z_42.0_16.5,2025,Augmentation,46.0,46.0,24.9,29.1,Diminution,False
z_42.0_18.0,2023,Augmentation,38.7,38.7,29.4,31.9,Diminution,False
z_42.0_18.0,2024,Augmentation,39.8,39.8,36.8,23.5,Diminution,False
z_42.0_18.0,2025,Augmentation,27.0,27.0,33.5,39.5,Diminution,False
z_42.0_27.0,2023,Augmentation,70.9,70.9,10.4,18.7,Diminution,False
z_42.0_27.0,2024,Augmentation,50.8,50.8,13.9,35.4,Diminution,False
z_42.0_27.0,2025,Augmentation,53.9,53.9,18.4,27.7,Diminution,False
z_42.0_28.5,2023,Diminution,58.5,7.0,58.5,34.5,Augmentation,False
z_42.0_28.5,2024,Diminution,50.8,8.6,50.8,40.6,Diminution,True
z_42.0_28.5,2025,Diminution,58.9,10.3,58.9,30.8,Diminution,True
z_42.0_3.0,2023,Augmentation,46.4,46.4,17.4,36.2,Augmentation,True
z_42.0_3.0,2024,Augmentation,48.7,48.7,16.1,35.1,Augmentation,True
z_42.0_3.0,2025,Augmentation,40.9,40.9,17.4,41.7,Stable,False
z_42.0_4.5,2023,Augmentation,36.3,36.3,19.3,44.4,Augmentation,True
z_42.0_4.5,2024,Augmentation,40.6,40.6,16.9,42.5,Diminution,False
z_42.0_4.5,2025,Augmentation,33.3,33.3,21.5,45.2,Diminution,False
z_42.0_6.0,2023,Augmentation,51.3,51.3,22.0,26.8,Augmentation,True
z_42.0_6.0,2024,Augmentation,59.3,59.3,16.0,24.7,Augmentation,True
z_42.0_6.0,2025,Augmentation,57.6,57.6,17.5,25.0,Diminution,False
z_42.0_7.5,2023,Augmentation,30.0,30.0,28.1,41.9,Diminution,False
z_42.0_7.5,2024,Augmentation,24.3,24.3,29.8,45.9,Diminution,False
z_42.0_7.5,2025,Augmentation,25.2,25.2,28.1,46.7,Diminution,False
z_42.0_9.0,2023,Augmentation,47.9,47.9,24.1,28.0,Augmentation,True
z_42.0_9.0,2024,Augmentation,52.6,52.6,21.3,26.1,Diminution,False
z_42.0_9.0,2025,Augmentation,46.3,46.3,24.3,29.4,Augmentation,True
z_43.5_-1.5,2023,Augmentation,63.2,63.2,15.7,21.1,Diminution,False
z_43.5_-1.5,2024,Augmentation,62.1,62.1,13.0,24.9,Augmentation,True
z_43.5_-1.5,2025,Augmentation,56.4,56.4,16.5,27.1,Augmentation,True
z_43.5_-10.5,2023,Augmentation,30.0,30.0,30.4,39.6,Diminution,False
z_43.5_-10.5,2024,Augmentation,27.7,27.7,31.3,41.0,Augmentation,True
z_43.5_-10.5,2025,Augmentation,39.5,39.5,27.0,33.4,Diminution,False
z_43.5_-3.0,2023,Augmentation,43.6,43.6,14.0,42.4,Augmentation,True
z_43.5_-3.0,2024,Augmentation,53.9,53.9,14.0,32.1,Augmentation,True
z_43.5_-3.0,2025,Augmentation,54.2,54.2,14.3,31.5,Diminution,False
z_43.5_-4.5,2023,Augmentation,56.7,56.7,18.1,25.3,Augmentation,True
z_43.5_-4.5,2024,Augmentation,45.9,45.9,18.7,35.4,Augmentation,True
z_43.5_-4.5,2025,Augmentation,62.9,62.9,14.9,22.2,Augmentation,True
z_43.5_-6.0,2023,Augmentation,71.1,71.1,9.2,19.7,Diminution,False
z_43.5_-6.0,2024,Augmentation,50.7,50.7,17.2,32.1,Augmentation,True
z_43.5_-6.0,2025,Augmentation,58.4,58.4,12.6,29.0,Augmentation,True
z_43.5_-7.5,2023,Augmentation,46.3,46.3,15.7,38.0,Augmentation,True
z_43.5_-7.5,2024,Augmentation,53.9,53.9,13.9,32.2,Augmentation,True
z_43.5_-7.5,2025,Augmentation,50.4,50.4,15.8,33.8,Diminution,False
z_43.5_-9.0,2023,Augmentation,60.2,60.2,10.4,29.4,Stable,False
z_43.5_-9.0,2024,Augmentation,41.8,41.8,12.1,46.1,Stable,False
z_43.5_-9.0,2025,Augmentation,62.5,62.5,14.0,23.6,Stable,False
z_43.5_12.0,2023,Augmentation,57.7,57.7,10.9,31.4,Augmentation,True
z_43.5_12.0,2024,Augmentation,62.4,62.4,10.4,27.1,Augmentation,True
z_43.5_12.0,2025,Augmentation,64.6,64.6,10.1,25.3,Stable,False
z_43.5_13.5,2023,Augmentation,72.9,72.9,9.4,17.7,Diminution,False
z_43.5_13.5,2024,Augmentation,56.6,56.6,15.0,28.4,Augmentation,True
z_43.5_13.5,2025,Augmentation,70.7,70.7,12.2,17.1,Diminution,False
z_43.5_15.0,2023,Augmentation,29.4,29.4,34.2,36.4,Augmentation,True
z_43.5_15.0,2024,Augmentation,38.1,38.1,32.9,29.0,Diminution,False
z_43.5_15.0,2025,Augmentation,28.8,28.8,31.1,40.0,Augmentation,True
z_43.5_28.5,2023,Augmentation,39.8,39.8,21.5,38.6,Diminution,False
z_43.5_28.5,2024,Augmentation,37.0,37.0,14.1,48.9,Diminution,False
z_43.5_28.5,2025,Augmentation,39.2,39.2,16.6,44.2,Diminution,False
z_43.5_36.0,2023,Diminution,70.9,6.9,70.9,22.2,Diminution,True
z_43.5_36.0,2024,Diminution,63.3,7.7,63.3,29.0,Stable,False
z_43.5_36.0,2025,Diminution,58.1,9.6,58.1,32.3,Diminution,True
z_43.5_37.5,2023,Augmentation,51.4,51.4,18.8,29.8,Diminution,False
z_43.5_37.5,2024,Augmentation,47.0,47.0,21.3,31.7,Diminution,False
z_43.5_37.5,2025,Augmentation,39.8,39.8,25.1,35.1,Diminution,False
z_43.5_6.0,2023,Augmentation,22.7,22.7,29.8,47.4,Diminution,False
z_43.5_6.0,2024,Augmentation,29.7,29.7,30.3,39.9,Diminution,False
z_43.5_6.0,2025,Augmentation,23.7,23.7,32.4,43.8,Diminution,False
z_43.5_7.5,2023,Augmentation,33.1,33.1,19.1,47.8,Augmentation,True
z_43.5_7.5,2024,Augmentation,37.4,37.4,17.8,44.8,Stable,False
z_43.5_7.5,2025,Augmentation,36.9,36.9,17.7,45.4,Diminution,False
z_43.5_9.0,2023,Augmentation,59.7,59.7,11.0,29.3,Stable,False
z_43.5_9.0,2024,Augmentation,61.8,61.8,12.6,25.6,Stable,False
z_43.5_9.0,2025,Augmentation,69.3,69.3,9.4,21.3,Stable,False
z_45.0_-1.5,2023,Augmentation,71.4,71.4,9.7,18.8,Augmentation,True
z_45.0_-1.5,2024,Augmentation,70.2,70.2,7.5,22.3,Stable,False
z_45.0_-1.5,2025,Augmentation,49.7,49.7,13.8,36.5,Stable,False
z_45.0_-3.0,2023,Augmentation,55.7,55.7,13.6,30.8,Augmentation,True
z_45.0_-3.0,2024,Augmentation,48.0,48.0,14.6,37.4,Augmentation,True
z_45.0_-3.0,2025,Augmentation,47.9,47.9,18.5,33.6,Augmentation,True
z_45.0_-4.5,2023,Augmentation,60.8,60.8,14.8,24.4,Augmentation,True
z_45.0_-4.5,2024,Augmentation,49.4,49.4,21.4,29.2,Diminution,False
z_45.0_-4.5,2025,Augmentation,42.0,42.0,25.4,32.5,Augmentation,True
z_45.0_-6.0,2023,Augmentation,22.9,22.9,36.5,40.6,Stable,False
z_45.0_-6.0,2024,Augmentation,26.5,26.5,36.1,37.4,Stable,False
z_45.0_-6.0,2025,Augmentation,23.9,23.9,33.2,42.9,Diminution,False
z_45.0_-7.5,2023,Augmentation,23.4,23.4,30.7,45.9,Diminution,False
z_45.0_-7.5,2024,Augmentation,30.2,30.2,33.8,36.1,Diminution,False
z_45.0_-7.5,2025,Augmentation,28.3,28.3,33.6,38.1,Stable,False
z_45.0_-9.0,2023,Augmentation,17.9,17.9,24.0,58.1,Stable,False
z_45.0_-9.0,2024,Augmentation,22.8,22.8,26.9,50.4,Diminution,False
z_45.0_-9.0,2025,Augmentation,19.3,19.3,26.9,53.8,Augmentation,True
z_45.0_12.0,2023,Augmentation,45.0,45.0,14.4,40.6,Diminution,False
z_45.0_12.0,2024,Augmentation,37.7,37.7,14.1,48.2,Stable,False
z_45.0_12.0,2025,Augmentation,44.9,44.9,16.0,39.0,Augmentation,True
z_45.0_13.5,2023,Augmentation,50.6,50.6,13.8,35.6,Stable,False
z_45.0_13.5,2024,Augmentation,55.2,55.2,14.8,30.0,Augmentation,True
z_45.0_13.5,2025,Augmentation,66.1,66.1,10.2,23.7,Augmentation,True
z_45.0_28.5,2023,Diminution,80.7,4.1,80.7,15.3,Augmentation,False
z_45.0_28.5,2024,Diminution,80.7,4.1,80.7,15.3,Stable,False
z_45.0_28.5,2025,Diminution,71.5,7.3,71.5,21.2,Diminution,True
z_45.0_36.0,2023,Augmentation,28.1,28.1,25.5,46.4,Diminution,False
z_45.0_36.0,2024,Augmentation,42.6,42.6,26.7,30.8,Diminution,False
z_45.0_36.0,2025,Augmentation,32.8,32.8,29.1,38.1,Diminution,False
z_46.5_-10.5,2023,Diminution,69.7,2.7,69.7,27.6,Augmentation,False
z_46.5_-10.5,2024,Diminution,63.0,11.1,63.0,25.9,Diminution,True
z_46.5_-10.5,2025,Diminution,65.0,4.9,65.0,30.1,Diminution,True
z_46.5_-3.0,2023,Augmentation,46.7,46.7,12.7,40.6,Augmentation,True
z_46.5_-3.0,2024,Augmentation,45.4,45.4,15.2,39.4,Augmentation,True
z_46.5_-3.0,2025,Augmentation,42.6,42.6,13.4,43.9,Stable,False
z_46.5_-4.5,2023,Augmentation,62.2,62.2,9.4,28.4,Augmentation,True
z_46.5_-4.5,2024,Augmentation,58.9,58.9,8.6,32.5,Augmentation,True
z_46.5_-4.5,2025,Augmentation,55.2,55.2,11.2,33.5,Augmentation,True
z_46.5_-6.0,2023,Augmentation,48.9,48.9,12.4,38.7,Augmentation,True
z_46.5_-6.0,2024,Augmentation,56.1,56.1,14.6,29.4,Augmentation,True
z_46.5_-6.0,2025,Augmentation,47.6,47.6,15.6,36.8,Diminution,False
z_46.5_-7.5,2023,Augmentation,55.8,55.8,16.2,28.0,Diminution,False
z_46.5_-7.5,2024,Augmentation,46.7,46.7,25.2,28.1,Diminution,False
z_46.5_-7.5,2025,Augmentation,42.7,42.7,24.5,32.8,Augmentation,True
z_48.0_-1.5,2023,Augmentation,35.3,35.3,16.6,48.2,Augmentation,True
z_48.0_-1.5,2024,Augmentation,50.1,50.1,13.2,36.7,Diminution,False
z_48.0_-1.5,2025,Augmentation,35.0,35.0,11.4,53.6,Diminution,False
z_48.0_-10.5,2023,Augmentation,28.0,28.0,21.4,50.6,Stable,False
z_48.0_-10.5,2024,Augmentation,32.1,32.1,27.3,40.6,Stable,False
z_48.0_-10.5,2025,Augmentation,32.0,32.0,28.2,39.8,Diminution,False
z_48.0_-12.0,2023,Augmentation,29.8,29.8,30.0,40.2,Diminution,False
z_48.0_-12.0,2024,Augmentation,33.8,33.8,30.8,35.4,Diminution,False
z_48.0_-12.0,2025,Augmentation,32.5,32.5,37.2,30.3,Stable,False
z_48.0_-15.0,2023,Diminution,73.2,7.5,73.2,19.4,Stable,False
z_48.0_-15.0,2024,Diminution,57.4,17.0,57.4,25.6,Diminution,True
z_48.0_-15.0,2025,Diminution,71.6,5.6,71.6,22.8,Diminution,True
z_48.0_-3.0,2023,Augmentation,48.3,48.3,14.6,37.1,Stable,False
z_48.0_-3.0,2024,Augmentation,47.7,47.7,14.8,37.5,Diminution,False
z_48.0_-3.0,2025,Augmentation,36.4,36.4,22.4,41.2,Diminution,False
z_48.0_-4.5,2023,Augmentation,58.2,58.2,11.8,29.9,Augmentation,True
z_48.0_-4.5,2024,Augmentation,47.2,47.2,17.1,35.7,Stable,False
z_48.0_-4.5,2025,Augmentation,49.9,49.9,12.2,38.0,Diminution,False
z_48.0_-6.0,2023,Augmentation,40.4,40.4,20.1,39.6,Stable,False
z_48.0_-6.0,2024,Augmentation,39.4,39.4,24.4,36.2,Augmentation,True
z_48.0_-6.0,2025,Augmentation,44.8,44.8,18.7,36.5,Augmentation,True
z_48.0_-7.5,2023,Augmentation,64.8,64.8,12.9,22.3,Augmentation,True
z_48.0_-7.5,2024,Augmentation,60.9,60.9,16.1,23.0,Stable,False
z_48.0_-7.5,2025,Augmentation,53.4,53.4,17.8,28.8,Diminution,False
z_48.0_-9.0,2023,Augmentation,43.6,43.6,22.6,33.9,Augmentation,True
z_48.0_-9.0,2024,Augmentation,43.3,43.3,23.7,33.0,Augmentation,True
z_48.0_-9.0,2025,Augmentation,52.1,52.1,18.4,29.4,Augmentation,True
z_49.5_-1.5,2023,Augmentation,26.1,26.1,18.1,55.8,Diminution,False
z_49.5_-1.5,2024,Augmentation,28.8,28.8,11.3,59.9,Diminution,False
z_49.5_-1.5,2025,Augmentation,29.3,29.3,10.0,60.6,Diminution,False
z_49.5_-12.0,2023,Augmentation,51.8,51.8,15.5,32.8,Stable,False
z_49.5_-12.0,2024,Augmentation,43.4,43.4,16.6,40.0,Diminution,False
z_49.5_-12.0,2025,Augmentation,55.5,55.5,18.7,25.8,Diminution,False
z_49.5_-3.0,2023,Augmentation,36.9,36.9,22.2,41.0,Diminution,False
z_49.5_-3.0,2024,Augmentation,32.5,32.5,25.7,41.8,Diminution,False
z_49.5_-3.0,2025,Augmentation,36.7,36.7,24.7,38.7,Diminution,False
z_49.5_-4.5,2023,Augmentation,35.1,35.1,18.4,46.5,Diminution,False
z_49.5_-4.5,2024,Augmentation,35.4,35.4,14.5,50.0,Diminution,False
z_49.5_-4.5,2025,Augmentation,32.5,32.5,15.8,51.7,Diminution,False
z_49.5_-6.0,2023,Augmentation,35.9,35.9,19.5,44.6,Diminution,False
z_49.5_-6.0,2024,Augmentation,44.1,44.1,16.3,39.6,Diminution,False
z_49.5_-6.0,2025,Augmentation,44.4,44.4,17.0,38.6,Diminution,False
z_49.5_-7.5,2023,Augmentation,40.0,40.0,22.0,38.0,Diminution,False
z_49.5_-7.5,2024,Augmentation,37.5,37.5,25.7,36.8,Diminution,False
z_49.5_-7.5,2025,Augmentation,39.7,39.7,22.0,38.3,Diminution,False
z_49.5_-9.0,2023,Augmentation,38.5,38.5,20.3,41.3,Augmentation,True
z_49.5_-9.0,2024,Augmentation,44.9,44.9,15.0,40.1,Augmentation,True
z_49.5_-9.0,2025,Augmentation,56.6,56.6,15.1,28.3,Augmentation,True
z_49.5_0.0,2023,Augmentation,42.3,42.3,14.3,43.4,Diminution,False
z_49.5_0.0,2024,Augmentation,41.8,41.8,16.9,41.2,Diminution,False
z_49.5_0.0,2025,Augmentation,38.8,38.8,15.4,45.8,Diminution,False
z_51.0_-10.5,2023,Augmentation,64.9,64.9,13.8,21.4,Augmentation,True
z_51.0_-10.5,2024,Augmentation,65.4,65.4,15.3,19.3,Augmentation,True
z_51.0_-10.5,2025,Augmentation,56.5,56.5,13.9,29.5,Diminution,False
z_51.0_-12.0,2023,Augmentation,49.2,49.2,17.0,33.8,Stable,False
z_51.0_-12.0,2024,Augmentation,49.3,49.3,16.7,34.0,Augmentation,True
z_51.0_-12.0,2025,Augmentation,46.8,46.8,19.7,33.5,Augmentation,True
z_51.0_-13.5,2023,Augmentation,40.3,40.3,22.3,37.3,Stable,False
z_51.0_-13.5,2024,Augmentation,23.2,23.2,24.7,52.1,Stable,False
z_51.0_-13.5,2025,Augmentation,24.7,24.7,32.2,43.1,Stable,False
z_51.0_-15.0,2023,Augmentation,39.0,39.0,20.0,41.0,Diminution,False
z_51.0_-15.0,2024,Augmentation,42.7,42.7,18.9,38.4,Stable,False
z_51.0_-15.0,2025,Augmentation,40.3,40.3,19.6,40.1,Augmentation,True
z_51.0_-16.5,2023,Diminution,57.8,6.8,57.8,35.5,Stable,False
z_51.0_-16.5,2024,Diminution,40.8,12.0,40.8,47.2,Diminution,True
z_51.0_-16.5,2025,Diminution,51.2,13.9,51.2,34.9,Diminution,True
z_51.0_-4.5,2023,Augmentation,38.1,38.1,30.7,31.2,Diminution,False
z_51.0_-4.5,2024,Augmentation,37.2,37.2,25.7,37.1,Diminution,False
z_51.0_-4.5,2025,Augmentation,35.1,35.1,27.0,37.8,Diminution,False
z_51.0_-6.0,2023,Augmentation,36.5,36.5,31.6,31.9,Diminution,False
z_51.0_-6.0,2024,Augmentation,34.8,34.8,25.0,40.1,Diminution,False
z_51.0_-6.0,2025,Augmentation,41.3,41.3,21.7,37.0,Diminution,False
z_51.0_-7.5,2023,Augmentation,48.0,48.0,16.5,35.5,Augmentation,True
z_51.0_-7.5,2024,Augmentation,58.9,58.9,10.6,30.4,Augmentation,True
z_51.0_-7.5,2025,Augmentation,48.7,48.7,16.5,34.8,Diminution,False
z_51.0_-9.0,2023,Augmentation,44.0,44.0,13.7,42.4,Augmentation,True
z_51.0_-9.0,2024,Augmentation,56.1,56.1,15.2,28.7,Augmentation,True
z_51.0_-9.0,2025,Augmentation,54.0,54.0,13.7,32.3,Stable,False
z_51.0_0.0,2023,Augmentation,37.3,37.3,27.2,35.5,Diminution,False
z_51.0_0.0,2024,Augmentation,37.1,37.1,26.0,36.8,Diminution,False
z_51.0_0.0,2025,Augmentation,45.5,45.5,21.1,33.4,Diminution,False
z_51.0_1.5,2023,Augmentation,31.5,31.5,12.6,55.9,Stable,False
z_51.0_1.5,2024,Augmentation,28.5,28.5,15.1,56.3,Stable,False
z_51.0_1.5,2025,Augmentation,34.0,34.0,13.6,52.4,Diminution,False
z_51.0_3.0,2023,Augmentation,47.0,47.0,9.7,43.4,Augmentation,True
z_51.0_3.0,2024,Augmentation,46.7,46.7,10.5,42.8,Augmentation,True
z_51.0_3.0,2025,Augmentation,46.9,46.9,11.1,42.1,Stable,False
z_52.5_-1.5,2023,Augmentation,32.0,32.0,21.8,46.2,Diminution,False
z_52.5_-1.5,2024,Augmentation,41.8,41.8,18.6,39.6,Diminution,False
z_52.5_-1.5,2025,Augmentation,48.7,48.7,14.7,36.6,Diminution,False
z_52.5_-10.5,2023,Augmentation,43.7,43.7,21.3,35.0,Diminution,False
z_52.5_-10.5,2024,Augmentation,41.5,41.5,23.1,35.4,Stable,False
z_52.5_-10.5,2025,Augmentation,35.6,35.6,21.3,43.1,Augmentation,True
z_52.5_-12.0,2023,Augmentation,20.3,20.3,29.6,50.1,Diminution,False
z_52.5_-12.0,2024,Augmentation,29.5,29.5,30.2,40.3,Stable,False
z_52.5_-12.0,2025,Augmentation,22.8,22.8,36.2,41.0,Diminution,False
z_52.5_-13.5,2023,Augmentation,37.2,37.2,25.5,37.3,Diminution,False
z_52.5_-13.5,2024,Augmentation,28.8,28.8,24.8,46.5,Stable,False
z_52.5_-13.5,2025,Augmentation,42.3,42.3,24.4,33.3,Stable,False
z_52.5_-15.0,2023,Diminution,42.8,19.6,42.8,37.6,Diminution,True
z_52.5_-15.0,2024,Augmentation,22.2,22.2,39.0,38.8,Diminution,False
z_52.5_-15.0,2025,Augmentation,28.9,28.9,44.9,26.2,Augmentation,True
z_52.5_-4.5,2023,Augmentation,30.7,30.7,23.1,46.2,Diminution,False
z_52.5_-4.5,2024,Augmentation,30.1,30.1,16.9,53.1,Diminution,False
z_52.5_-4.5,2025,Augmentation,38.7,38.7,16.5,44.8,Diminution,False
z_52.5_-6.0,2023,Augmentation,41.0,41.0,11.1,47.9,Diminution,False
z_52.5_-6.0,2024,Augmentation,37.9,37.9,16.6,45.6,Augmentation,True
z_52.5_-6.0,2025,Augmentation,45.8,45.8,13.0,41.3,Diminution,False
z_52.5_-7.5,2023,Augmentation,68.9,68.9,10.7,20.4,Diminution,False
z_52.5_-7.5,2024,Augmentation,68.1,68.1,10.3,21.6,Augmentation,True
z_52.5_-7.5,2025,Augmentation,63.4,63.4,9.7,26.9,Stable,False
z_52.5_0.0,2023,Augmentation,32.5,32.5,25.0,42.5,Diminution,False
z_52.5_0.0,2024,Augmentation,28.7,28.7,21.3,50.1,Diminution,False
z_52.5_0.0,2025,Augmentation,35.1,35.1,18.5,46.3,Diminution,False
z_52.5_1.5,2023,Augmentation,42.5,42.5,27.3,30.2,Diminution,False
z_52.5_1.5,2024,Augmentation,35.0,35.0,28.1,36.9,Diminution,False
z_52.5_1.5,2025,Augmentation,34.1,34.1,25.6,40.3,Diminution,False
z_52.5_13.5,2023,Augmentation,35.4,35.4,9.9,54.7,Augmentation,True
z_52.5_13.5,2024,Augmentation,38.5,38.5,11.9,49.5,Stable,False
z_52.5_13.5,2025,Augmentation,33.3,33.3,12.2,54.5,Diminution,False
z_52.5_3.0,2023,Augmentation,44.1,44.1,23.2,32.7,Augmentation,True
z_52.5_3.0,2024,Augmentation,55.4,55.4,15.2,29.5,Diminution,False
z_52.5_3.0,2025,Augmentation,46.1,46.1,27.1,26.7,Diminution,False
z_52.5_4.5,2023,Augmentation,33.9,33.9,12.3,53.8,Augmentation,True
z_52.5_4.5,2024,Augmentation,32.5,32.5,12.8,54.7,Diminution,False
z_52.5_4.5,2025,Augmentation,37.3,37.3,18.7,43.9,Diminution,False
