zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_-4.5,2025,2,2025-S2,Diminution,54.1,15.5,54.1,30.4,Diminution,True
z_34.5_-6.0,2023,1,2023-S1,Diminution,40.5,26.7,40.5,32.9,Diminution,True
z_34.5_-6.0,2023,2,2023-S2,Diminution,38.3,27.5,38.3,34.2,Diminution,True
z_34.5_-6.0,2024,1,2024-S1,Diminution,49.9,21.4,49.9,28.7,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Diminution,33.8,32.8,33.8,33.4,Diminution,True
z_34.5_-6.0,2025,1,2025-S1,Augmentation,46.0,46.0,22.0,32.0,Diminution,False
z_34.5_-6.0,2025,2,2025-S2,Augmentation,42.8,42.8,26.8,30.4,Diminution,False
z_34.5_-7.5,2023,1,2023-S1,Stable,47.6,16.4,36.0,47.6,Stable,True
z_34.5_-7.5,2023,2,2023-S2,Diminution,44.8,19.9,44.8,35.3,Augmentation,False
z_34.5_-7.5,2024,1,2024-S1,Stable,48.9,20.6,30.5,48.9,Diminution,False
z_34.5_-7.5,2024,2,2024-S2,Stable,44.9,16.3,38.8,44.9,Diminution,False
z_34.5_-7.5,2025,1,2025-S1,Stable,45.5,15.1,39.5,45.5,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Diminution,48.5,15.2,48.5,36.3,Stable,False
z_34.5_0.0,2023,1,2023-S1,Diminution,78.8,4.2,78.8,17.0,Diminution,True
z_34.5_0.0,2023,2,2023-S2,Diminution,83.2,1.5,83.2,15.3,Diminution,True
z_34.5_0.0,2024,1,2024-S1,Diminution,78.4,6.7,78.4,14.9,Stable,False
z_34.5_0.0,2024,2,2024-S2,Diminution,91.1,2.4,91.1,6.5,Diminution,True
z_34.5_0.0,2025,1,2025-S1,Diminution,79.2,2.9,79.2,18.0,Diminution,True
z_34.5_0.0,2025,2,2025-S2,Diminution,81.8,3.4,81.8,14.8,Diminution,True
z_34.5_12.0,2023,1,2023-S1,Diminution,52.8,26.3,52.8,20.9,Diminution,True
z_34.5_12.0,2023,2,2023-S2,Stable,47.8,20.2,32.1,47.8,Stable,True
z_34.5_12.0,2024,1,2024-S1,Diminution,49.4,24.5,49.4,26.1,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Stable,44.2,17.5,38.3,44.2,Augmentation,False
z_34.5_12.0,2025,1,2025-S1,Diminution,40.6,31.8,40.6,27.6,Diminution,True
z_34.5_12.0,2025,2,2025-S2,Stable,41.1,26.3,32.6,41.1,Diminution,False
z_34.5_13.5,2023,1,2023-S1,Augmentation,64.0,64.0,18.3,17.7,Diminution,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,69.9,69.9,14.3,15.8,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Augmentation,61.9,61.9,18.5,19.7,Augmentation,True
z_34.5_13.5,2024,2,2024-S2,Augmentation,72.5,72.5,12.3,15.2,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,72.1,72.1,12.2,15.7,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,74.3,74.3,12.5,13.2,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,72.9,8.7,72.9,18.4,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,76.1,10.7,76.1,13.2,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,74.7,8.1,74.7,17.2,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Diminution,89.9,0.6,89.9,9.5,Diminution,True
z_34.5_18.0,2024,1,2024-S1,Diminution,89.9,0.6,89.9,9.5,Stable,False
z_34.5_18.0,2025,1,2025-S1,Diminution,76.4,1.3,76.4,22.2,Diminution,True
z_34.5_19.5,2023,1,2023-S1,Diminution,84.3,2.1,84.3,13.7,Diminution,True
z_34.5_19.5,2023,2,2023-S2,Diminution,89.8,0.6,89.8,9.6,Diminution,True
z_34.5_19.5,2024,1,2024-S1,Diminution,84.3,2.1,84.3,13.7,Diminution,True
z_34.5_19.5,2024,2,2024-S2,Diminution,91.5,1.8,91.5,6.7,Diminution,True
z_34.5_19.5,2025,1,2025-S1,Diminution,78.6,2.8,78.6,18.6,Diminution,True
z_34.5_19.5,2025,2,2025-S2,Diminution,86.3,2.5,86.3,11.3,Diminution,True
z_34.5_22.5,2023,1,2023-S1,Stable,58.2,18.7,23.1,58.2,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Diminution,44.6,25.7,44.6,29.8,Augmentation,False
z_34.5_22.5,2024,1,2024-S1,Stable,51.6,32.2,16.3,51.6,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,43.1,26.0,43.1,30.9,Diminution,True
z_34.5_22.5,2025,1,2025-S1,Stable,49.3,23.9,26.8,49.3,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,52.7,15.2,52.7,32.0,Stable,False
z_34.5_24.0,2023,1,2023-S1,Augmentation,54.7,54.7,21.0,24.2,Stable,False
z_34.5_24.0,2023,2,2023-S2,Augmentation,59.9,59.9,23.4,16.7,Diminution,False
z_34.5_24.0,2024,1,2024-S1,Augmentation,57.5,57.5,20.5,22.0,Augmentation,True
z_34.5_24.0,2024,2,2024-S2,Augmentation,64.6,64.6,18.7,16.7,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Augmentation,55.1,55.1,24.3,20.5,Diminution,False
z_34.5_24.0,2025,2,2025-S2,Augmentation,53.5,53.5,28.5,18.0,Diminution,False
z_34.5_25.5,2023,1,2023-S1,Diminution,48.3,21.7,48.3,30.0,Diminution,True
z_34.5_25.5,2023,2,2023-S2,Diminution,41.8,22.3,41.8,35.9,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Stable,38.2,34.2,27.6,38.2,Diminution,False
z_34.5_25.5,2024,2,2024-S2,Augmentation,38.9,38.9,28.8,32.3,Diminution,False
z_34.5_25.5,2025,1,2025-S1,Diminution,53.3,19.1,53.3,27.6,Diminution,True
z_34.5_25.5,2025,2,2025-S2,Diminution,47.8,23.5,47.8,28.6,Diminution,True
z_34.5_27.0,2023,1,2023-S1,Stable,50.1,28.8,21.1,50.1,Stable,True
z_34.5_27.0,2023,2,2023-S2,Stable,40.0,20.6,39.4,40.0,Diminution,False
z_34.5_27.0,2024,1,2024-S1,Stable,58.9,21.6,19.4,58.9,Diminution,False
z_34.5_27.0,2024,2,2024-S2,Diminution,52.6,15.2,52.6,32.2,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,49.6,15.3,35.1,49.6,Diminution,False
z_34.5_27.0,2025,2,2025-S2,Diminution,52.7,16.4,52.7,30.9,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Stable,39.1,36.6,24.3,39.1,Diminution,False
z_34.5_31.5,2023,2,2023-S2,Stable,43.9,39.9,16.3,43.9,Augmentation,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,50.4,50.4,14.6,35.0,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,45.6,45.6,19.6,34.8,Diminution,False
z_34.5_31.5,2025,1,2025-S1,Stable,33.9,32.6,33.5,33.9,Diminution,False
z_34.5_31.5,2025,2,2025-S2,Stable,38.9,23.0,38.2,38.9,Diminution,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,60.8,60.8,17.9,21.3,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Augmentation,48.9,48.9,26.6,24.5,Augmentation,True
z_34.5_33.0,2024,1,2024-S1,Augmentation,59.8,59.8,19.2,20.9,Augmentation,True
z_34.5_33.0,2024,2,2024-S2,Augmentation,59.5,59.5,20.5,20.0,Diminution,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,59.4,59.4,18.6,22.0,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,58.5,58.5,19.4,22.1,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,58.9,21.4,19.7,58.9,Diminution,False
z_36.0_-1.5,2023,2,2023-S2,Diminution,42.0,20.4,42.0,37.6,Stable,False
z_36.0_-1.5,2024,1,2024-S1,Diminution,39.8,21.3,39.8,38.9,Diminution,True
z_36.0_-1.5,2024,2,2024-S2,Stable,41.6,19.4,39.0,41.6,Diminution,False
z_36.0_-1.5,2025,1,2025-S1,Diminution,40.2,20.4,40.2,39.4,Stable,False
z_36.0_-1.5,2025,2,2025-S2,Stable,44.1,22.8,33.1,44.1,Diminution,False
z_36.0_-10.5,2023,1,2023-S1,Stable,55.2,29.8,15.0,55.2,Augmentation,False
z_36.0_-10.5,2023,2,2023-S2,Stable,40.1,39.8,20.1,40.1,Diminution,False
z_36.0_-10.5,2024,1,2024-S1,Stable,52.6,34.1,13.3,52.6,Diminution,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,40.9,31.3,40.9,27.7,Augmentation,False
z_36.0_-10.5,2025,1,2025-S1,Stable,46.5,37.2,16.3,46.5,Augmentation,False
z_36.0_-10.5,2025,2,2025-S2,Augmentation,43.4,43.4,23.3,33.3,Diminution,False
z_36.0_-12.0,2023,1,2023-S1,Diminution,84.0,1.1,84.0,14.9,Diminution,True
z_36.0_-12.0,2024,1,2024-S1,Diminution,85.8,2.7,85.8,11.5,Diminution,True
z_36.0_-12.0,2025,1,2025-S1,Diminution,83.4,4.0,83.4,12.6,Diminution,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,63.8,63.8,15.8,20.3,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,76.5,76.5,10.0,13.5,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,64.9,64.9,15.9,19.2,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,67.6,67.6,16.1,16.3,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,58.3,58.3,19.2,22.5,Augmentation,True
z_36.0_-3.0,2025,2,2025-S2,Augmentation,61.4,61.4,16.1,22.5,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Stable,38.6,29.9,31.5,38.6,Diminution,False
z_36.0_-4.5,2023,2,2023-S2,Stable,40.2,24.9,34.9,40.2,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Augmentation,39.0,39.0,23.9,37.1,Stable,False
z_36.0_-4.5,2024,2,2024-S2,Stable,40.5,39.2,20.3,40.5,Diminution,False
z_36.0_-4.5,2025,1,2025-S1,Diminution,41.4,23.1,41.4,35.5,Stable,False
z_36.0_-4.5,2025,2,2025-S2,Stable,36.2,34.8,29.0,36.2,Diminution,False
z_36.0_-6.0,2023,1,2023-S1,Augmentation,56.0,56.0,17.1,26.9,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,61.3,61.3,19.9,18.8,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Augmentation,50.4,50.4,23.3,26.3,Diminution,False
z_36.0_-6.0,2024,2,2024-S2,Augmentation,56.1,56.1,27.7,16.2,Diminution,False
z_36.0_-6.0,2025,1,2025-S1,Augmentation,42.9,42.9,40.2,16.9,Diminution,False
z_36.0_-6.0,2025,2,2025-S2,Augmentation,51.1,51.1,31.5,17.4,Diminution,False
z_36.0_-7.5,2023,1,2023-S1,Augmentation,77.1,77.1,9.7,13.1,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,72.5,72.5,15.5,12.1,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,69.4,69.4,15.7,14.9,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,68.6,68.6,18.1,13.3,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,61.4,61.4,17.9,20.6,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,73.5,73.5,11.6,14.9,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Stable,37.7,35.0,27.3,37.7,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Augmentation,44.8,44.8,20.6,34.6,Augmentation,True
z_36.0_-9.0,2024,1,2024-S1,Augmentation,62.3,62.3,12.5,25.2,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,64.6,64.6,16.6,18.8,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,64.0,64.0,16.0,19.9,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,54.2,54.2,19.7,26.1,Diminution,False
z_36.0_0.0,2023,1,2023-S1,Stable,42.5,18.1,39.5,42.5,Diminution,False
z_36.0_0.0,2023,2,2023-S2,Stable,44.1,13.6,42.3,44.1,Diminution,False
z_36.0_0.0,2024,1,2024-S1,Stable,49.7,9.8,40.5,49.7,Diminution,False
z_36.0_0.0,2024,2,2024-S2,Diminution,44.3,12.4,44.3,43.2,Stable,False
z_36.0_0.0,2025,1,2025-S1,Stable,45.2,21.1,33.7,45.2,Diminution,False
z_36.0_0.0,2025,2,2025-S2,Stable,54.8,13.7,31.5,54.8,Diminution,False
z_36.0_10.5,2023,1,2023-S1,Augmentation,53.1,53.1,14.6,32.3,Stable,False
z_36.0_10.5,2023,2,2023-S2,Augmentation,41.3,41.3,26.2,32.6,Stable,False
z_36.0_10.5,2024,1,2024-S1,Augmentation,41.9,41.9,17.0,41.1,Diminution,False
z_36.0_10.5,2024,2,2024-S2,Augmentation,42.9,42.9,22.8,34.2,Diminution,False
z_36.0_10.5,2025,1,2025-S1,Stable,45.7,34.4,19.9,45.7,Stable,True
z_36.0_10.5,2025,2,2025-S2,Augmentation,37.9,37.9,33.9,28.2,Stable,False
z_36.0_12.0,2023,1,2023-S1,Stable,41.6,39.5,18.9,41.6,Diminution,False
z_36.0_12.0,2023,2,2023-S2,Stable,41.3,34.8,23.9,41.3,Augmentation,False
z_36.0_12.0,2024,1,2024-S1,Stable,46.7,31.6,21.7,46.7,Stable,True
z_36.0_12.0,2024,2,2024-S2,Augmentation,44.7,44.7,17.5,37.8,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Stable,41.9,40.5,17.5,41.9,Stable,True
z_36.0_12.0,2025,2,2025-S2,Augmentation,44.2,44.2,17.1,38.7,Stable,False
z_36.0_13.5,2023,1,2023-S1,Augmentation,57.6,57.6,22.9,19.5,Augmentation,True
z_36.0_13.5,2023,2,2023-S2,Augmentation,70.3,70.3,13.5,16.3,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Augmentation,56.4,56.4,22.7,20.8,Augmentation,True
z_36.0_13.5,2024,2,2024-S2,Augmentation,61.8,61.8,17.9,20.3,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,75.9,75.9,12.5,11.7,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,62.5,62.5,16.9,20.6,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Augmentation,39.7,39.7,33.5,26.9,Diminution,False
z_36.0_15.0,2023,2,2023-S2,Augmentation,37.8,37.8,36.8,25.5,Stable,False
z_36.0_15.0,2024,1,2024-S1,Augmentation,42.7,42.7,28.8,28.4,Augmentation,True
z_36.0_15.0,2024,2,2024-S2,Augmentation,59.7,59.7,19.1,21.2,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,63.6,63.6,13.3,23.1,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,72.3,72.3,14.3,13.4,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,48.6,16.8,34.5,48.6,Stable,True
z_36.0_16.5,2023,2,2023-S2,Diminution,83.7,3.1,83.7,13.2,Diminution,True
z_36.0_16.5,2024,1,2024-S1,Stable,42.9,18.2,38.9,42.9,Stable,True
z_36.0_16.5,2024,2,2024-S2,Diminution,72.9,8.7,72.9,18.5,Diminution,True
z_36.0_16.5,2025,1,2025-S1,Stable,45.3,15.7,38.9,45.3,Stable,True
z_36.0_16.5,2025,2,2025-S2,Diminution,75.7,6.6,75.7,17.7,Diminution,True
z_36.0_18.0,2023,1,2023-S1,Diminution,48.4,10.1,48.4,41.5,Diminution,True
