zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_0.0,2025,Stable,95.9,1.1,3.0,95.9,Stable,True
z_34.5_12.0,2023,Diminution,64.0,9.7,64.0,26.3,Stable,False
z_34.5_12.0,2024,Diminution,59.2,18.4,59.2,22.4,Stable,False
z_34.5_12.0,2025,Diminution,53.4,32.9,53.4,13.7,Diminution,True
z_34.5_13.5,2023,Diminution,64.2,34.3,64.2,1.5,Stable,False
z_34.5_13.5,2024,Diminution,64.7,33.3,64.7,2.1,Augmentation,False
z_34.5_13.5,2025,Diminution,55.0,42.9,55.0,2.1,Augmentation,False
z_34.5_16.5,2023,Diminution,84.0,1.5,84.0,14.5,Diminution,True
z_34.5_16.5,2024,Diminution,83.0,2.2,83.0,14.8,Diminution,True
z_34.5_16.5,2025,Diminution,84.9,1.5,84.9,13.6,Stable,False
z_34.5_18.0,2023,Stable,97.1,0.1,2.8,97.1,Stable,True
z_34.5_18.0,2024,Stable,97.1,0.1,2.8,97.1,Stable,True
z_34.5_18.0,2025,Stable,97.2,0.1,2.7,97.2,Stable,True
z_34.5_19.5,2023,Stable,99.0,0.7,0.2,99.0,Stable,True
z_34.5_19.5,2024,Stable,98.8,0.8,0.4,98.8,Stable,True
z_34.5_19.5,2025,Stable,98.8,0.9,0.2,98.8,Stable,True
z_34.5_22.5,2023,Stable,55.7,37.0,7.3,55.7,Augmentation,False
z_34.5_22.5,2024,Augmentation,48.6,48.6,22.3,29.1,Stable,False
z_34.5_22.5,2025,Augmentation,38.4,38.4,24.6,36.9,Stable,False
z_34.5_24.0,2023,Diminution,69.8,25.5,69.8,4.7,Stable,False
z_34.5_24.0,2024,Diminution,62.1,33.8,62.1,4.1,Diminution,True
z_34.5_24.0,2025,Diminution,60.2,35.0,60.2,4.8,Diminution,True
z_34.5_25.5,2023,Diminution,51.9,27.3,51.9,20.8,Stable,False
z_34.5_25.5,2024,Diminution,57.5,29.6,57.5,12.9,Diminution,True
z_34.5_25.5,2025,Diminution,48.9,22.9,48.9,28.2,Diminution,True
z_34.5_27.0,2023,Diminution,53.1,25.2,53.1,21.8,Stable,False
z_34.5_27.0,2024,Diminution,62.9,18.5,62.9,18.6,Diminution,True
z_34.5_27.0,2025,Diminution,50.1,19.1,50.1,30.7,Diminution,True
z_34.5_31.5,2023,Diminution,52.8,34.9,52.8,12.4,Stable,False
z_34.5_31.5,2024,Augmentation,59.0,59.0,30.3,10.7,Stable,False
z_34.5_31.5,2025,Diminution,55.9,32.1,55.9,12.0,Stable,False
z_34.5_33.0,2023,Augmentation,61.4,61.4,32.8,5.8,Augmentation,True
z_34.5_33.0,2024,Augmentation,57.8,57.8,35.8,6.4,Stable,False
z_34.5_33.0,2025,Augmentation,60.3,60.3,33.6,6.1,Stable,False
z_36.0_-1.5,2023,Diminution,55.5,24.9,55.5,19.6,Stable,False
z_36.0_-1.5,2024,Diminution,59.7,11.2,59.7,29.0,Diminution,True
z_36.0_-1.5,2025,Diminution,54.3,16.6,54.3,29.1,Stable,False
z_36.0_-10.5,2023,Augmentation,48.8,48.8,22.6,28.6,Augmentation,True
z_36.0_-10.5,2024,Augmentation,55.0,55.0,20.3,24.6,Augmentation,True
z_36.0_-10.5,2025,Augmentation,48.9,48.9,22.8,28.3,Augmentation,True
z_36.0_-12.0,2023,Stable,99.1,0.0,0.9,99.1,Stable,True
z_36.0_-12.0,2024,Stable,99.2,0.0,0.8,99.2,Stable,True
z_36.0_-12.0,2025,Stable,98.0,1.3,0.7,98.0,Stable,True
z_36.0_-3.0,2023,Augmentation,74.3,74.3,20.4,5.3,Augmentation,True
z_36.0_-3.0,2024,Augmentation,65.5,65.5,30.3,4.2,Stable,False
z_36.0_-3.0,2025,Augmentation,58.2,58.2,35.4,6.4,Augmentation,True
z_36.0_-4.5,2023,Augmentation,44.6,44.6,40.1,15.3,Augmentation,True
z_36.0_-4.5,2024,Augmentation,54.0,54.0,33.3,12.8,Stable,False
z_36.0_-4.5,2025,Augmentation,43.0,43.0,42.1,15.0,Diminution,False
z_36.0_-6.0,2023,Augmentation,53.5,53.5,43.1,3.4,Diminution,False
z_36.0_-6.0,2024,Diminution,48.1,46.1,48.1,5.8,Diminution,True
z_36.0_-6.0,2025,Diminution,63.7,30.8,63.7,5.5,Diminution,True
z_36.0_-7.5,2023,Augmentation,72.3,72.3,22.4,5.3,Augmentation,True
z_36.0_-7.5,2024,Augmentation,77.3,77.3,18.9,3.8,Augmentation,True
z_36.0_-7.5,2025,Augmentation,63.4,63.4,30.5,6.1,Augmentation,True
z_36.0_-9.0,2023,Augmentation,47.0,47.0,39.8,13.2,Augmentation,True
z_36.0_-9.0,2024,Augmentation,46.1,46.1,39.9,13.9,Augmentation,True
z_36.0_-9.0,2025,Diminution,43.9,38.6,43.9,17.5,Diminution,True
z_36.0_0.0,2023,Diminution,78.0,5.4,78.0,16.6,Stable,False
z_36.0_0.0,2024,Diminution,76.1,5.0,76.1,18.9,Stable,False
z_36.0_0.0,2025,Diminution,77.9,3.7,77.9,18.4,Stable,False
z_36.0_10.5,2023,Augmentation,46.3,46.3,37.4,16.3,Stable,False
z_36.0_10.5,2024,Diminution,45.5,37.8,45.5,16.7,Diminution,True
z_36.0_10.5,2025,Diminution,45.1,33.5,45.1,21.4,Stable,False
z_36.0_12.0,2023,Diminution,49.8,37.1,49.8,13.1,Stable,False
z_36.0_12.0,2024,Diminution,46.4,37.5,46.4,16.1,Augmentation,False
z_36.0_12.0,2025,Augmentation,53.7,53.7,32.1,14.3,Stable,False
z_36.0_13.5,2023,Diminution,52.0,37.7,52.0,10.3,Stable,False
z_36.0_13.5,2024,Diminution,48.6,44.3,48.6,7.1,Augmentation,False
z_36.0_13.5,2025,Augmentation,63.1,63.1,32.4,4.5,Diminution,False
z_36.0_15.0,2023,Diminution,49.2,42.7,49.2,8.0,Diminution,True
z_36.0_15.0,2024,Diminution,61.1,31.9,61.1,7.0,Augmentation,False
z_36.0_15.0,2025,Augmentation,57.0,57.0,36.9,6.1,Augmentation,True
z_36.0_16.5,2023,Stable,69.5,21.5,8.9,69.5,Stable,True
z_36.0_16.5,2024,Stable,60.8,29.4,9.8,60.8,Stable,True
z_36.0_16.5,2025,Stable,75.4,11.4,13.2,75.4,Stable,True
z_36.0_18.0,2023,Stable,60.9,28.2,10.9,60.9,Stable,True
z_36.0_18.0,2024,Stable,51.6,37.7,10.8,51.6,Stable,True
z_36.0_18.0,2025,Stable,58.7,31.1,10.2,58.7,Stable,True
z_36.0_19.5,2023,Diminution,71.5,5.6,71.5,23.0,Diminution,True
z_36.0_19.5,2024,Diminution,62.9,8.7,62.9,28.4,Diminution,True
z_36.0_19.5,2025,Diminution,80.0,5.2,80.0,14.8,Stable,False
z_36.0_21.0,2023,Diminution,54.9,28.8,54.9,16.3,Stable,False
z_36.0_21.0,2024,Diminution,52.4,32.0,52.4,15.6,Stable,False
z_36.0_21.0,2025,Diminution,51.8,31.4,51.8,16.8,Diminution,True
z_36.0_22.5,2023,Diminution,69.3,26.3,69.3,4.4,Augmentation,False
z_36.0_22.5,2024,Diminution,57.4,39.4,57.4,3.2,Stable,False
z_36.0_22.5,2025,Diminution,48.7,46.8,48.7,4.5,Diminution,True
z_36.0_24.0,2023,Diminution,60.9,38.0,60.9,1.2,Augmentation,False
z_36.0_24.0,2024,Augmentation,58.0,58.0,40.6,1.4,Augmentation,True
z_36.0_24.0,2025,Augmentation,63.1,63.1,35.4,1.5,Augmentation,True
z_36.0_25.5,2023,Diminution,52.8,43.3,52.8,3.9,Augmentation,False
z_36.0_25.5,2024,Diminution,72.4,23.8,72.4,3.8,Stable,False
z_36.0_25.5,2025,Diminution,61.5,33.7,61.5,4.8,Stable,False
z_36.0_27.0,2023,Diminution,60.8,34.0,60.8,5.2,Diminution,True
z_36.0_27.0,2024,Diminution,54.9,40.7,54.9,4.3,Stable,False
z_36.0_27.0,2025,Diminution,56.5,39.0,56.5,4.5,Diminution,True
z_36.0_30.0,2023,Stable,82.3,13.7,4.0,82.3,Stable,True
z_36.0_30.0,2024,Stable,73.8,22.7,3.5,73.8,Stable,True
z_36.0_30.0,2025,Stable,90.2,6.1,3.6,90.2,Stable,True
z_36.0_34.5,2023,Augmentation,38.7,38.7,38.3,23.0,Stable,False
z_36.0_34.5,2024,Diminution,59.3,24.4,59.3,16.3,Stable,False
z_36.0_34.5,2025,Diminution,46.2,28.3,46.2,25.4,Diminution,True
z_36.0_36.0,2023,Stable,94.4,3.5,2.1,94.4,Stable,True
z_36.0_36.0,2024,Stable,95.3,2.6,2.1,95.3,Stable,True
z_36.0_36.0,2025,Stable,95.3,2.6,2.1,95.3,Stable,True
z_36.0_4.5,2023,Diminution,59.8,8.5,59.8,31.7,Stable,False
z_36.0_4.5,2024,Diminution,51.7,14.7,51.7,33.5,Stable,False
z_36.0_4.5,2025,Diminution,52.1,16.8,52.1,31.1,Stable,False
z_36.0_9.0,2023,Stable,75.7,18.6,5.7,75.7,Augmentation,False
z_36.0_9.0,2024,Stable,60.6,29.3,10.1,60.6,Stable,True
z_36.0_9.0,2025,Stable,73.9,17.2,8.9,73.9,Stable,True
z_37.5_-1.5,2023,Diminution,49.5,40.8,49.5,9.7,Augmentation,False
z_37.5_-1.5,2024,Augmentation,51.6,51.6,38.2,10.1,Augmentation,True
z_37.5_-1.5,2025,Augmentation,54.8,54.8,33.5,11.8,Augmentation,True
z_37.5_-10.5,2023,Augmentation,58.1,58.1,35.0,6.9,Augmentation,True
z_37.5_-10.5,2024,Augmentation,75.4,75.4,20.5,4.1,Augmentation,True
z_37.5_-10.5,2025,Augmentation,71.2,71.2,24.7,4.1,Augmentation,True
z_37.5_-13.5,2023,Stable,98.5,0.9,0.7,98.5,Stable,True
z_37.5_-13.5,2024,Stable,98.5,0.9,0.7,98.5,Stable,True
z_37.5_-13.5,2025,Stable,98.7,0.7,0.6,98.7,Stable,True
z_37.5_-22.5,2023,Stable,98.7,0.1,1.2,98.7,Stable,True
z_37.5_-22.5,2024,Stable,98.8,0.1,1.1,98.8,Stable,True
z_37.5_-22.5,2025,Stable,97.1,1.8,1.1,97.1,Stable,True
z_37.5_-25.5,2023,Stable,95.9,3.1,1.0,95.9,Stable,True
z_37.5_-25.5,2024,Stable,98.5,0.5,1.0,98.5,Stable,True
z_37.5_-25.5,2025,Stable,98.5,0.6,0.9,98.5,Stable,True
z_37.5_-27.0,2023,Stable,65.3,26.0,8.7,65.3,Stable,True
z_37.5_-27.0,2024,Stable,70.9,22.8,6.4,70.9,Stable,True
z_37.5_-27.0,2025,Stable,82.1,13.5,4.4,82.1,Augmentation,False
z_37.5_-28.5,2023,Diminution,58.5,21.6,58.5,20.0,Stable,False
z_37.5_-28.5,2024,Diminution,65.6,10.8,65.6,23.6,Augmentation,False
z_37.5_-28.5,2025,Diminution,60.0,14.0,60.0,26.0,Stable,False
z_37.5_-30.0,2023,Stable,96.0,1.7,2.3,96.0,Stable,True
z_37.5_-30.0,2024,Stable,97.1,0.7,2.2,97.1,Stable,True
z_37.5_-30.0,2025,Stable,97.1,0.7,2.2,97.1,Stable,True
z_37.5_-9.0,2023,Diminution,59.8,32.5,59.8,7.7,Augmentation,False
z_37.5_-9.0,2024,Diminution,51.9,41.3,51.9,6.7,Stable,False
z_37.5_-9.0,2025,Diminution,56.4,35.5,56.4,8.1,Diminution,True
z_37.5_0.0,2023,Diminution,55.0,35.3,55.0,9.7,Stable,False
z_37.5_0.0,2024,Diminution,51.9,35.3,51.9,12.8,Diminution,True
z_37.5_0.0,2025,Diminution,50.2,37.9,50.2,11.8,Diminution,True
z_37.5_1.5,2023,Stable,94.9,2.0,3.1,94.9,Diminution,False
z_37.5_1.5,2024,Stable,94.9,2.0,3.2,94.9,Diminution,False
z_37.5_1.5,2025,Stable,95.3,1.3,3.4,95.3,Stable,True
z_37.5_10.5,2023,Diminution,56.5,16.6,56.5,26.9,Stable,False
z_37.5_10.5,2024,Diminution,62.2,21.2,62.2,16.6,Diminution,True
z_37.5_10.5,2025,Diminution,65.9,14.3,65.9,19.9,Stable,False
z_37.5_12.0,2023,Diminution,52.3,36.2,52.3,11.5,Augmentation,False
z_37.5_12.0,2024,Diminution,45.8,45.0,45.8,9.1,Diminution,True
z_37.5_12.0,2025,Diminution,49.5,40.1,49.5,10.4,Stable,False
z_37.5_13.5,2023,Diminution,42.3,33.0,42.3,24.6,Augmentation,False
z_37.5_13.5,2024,Augmentation,41.7,41.7,38.5,19.9,Augmentation,True
z_37.5_13.5,2025,Augmentation,46.7,46.7,31.1,22.1,Augmentation,True
z_37.5_15.0,2023,Diminution,67.0,23.0,67.0,10.0,Augmentation,False
z_37.5_15.0,2024,Diminution,55.7,37.1,55.7,7.2,Augmentation,False
z_37.5_15.0,2025,Diminution,49.8,41.1,49.8,9.2,Stable,False
z_37.5_16.5,2023,Diminution,60.7,15.8,60.7,23.6,Stable,False
z_37.5_16.5,2024,Diminution,62.2,13.8,62.2,24.0,Diminution,True
z_37.5_16.5,2025,Diminution,57.6,15.5,57.6,27.0,Augmentation,False
z_37.5_19.5,2023,Diminution,59.6,31.6,59.6,8.8,Stable,False
z_37.5_19.5,2024,Augmentation,48.8,48.8,44.7,6.5,Stable,False
z_37.5_19.5,2025,Augmentation,50.9,50.9,40.9,8.2,Stable,False
z_37.5_21.0,2023,Diminution,63.0,33.0,63.0,4.0,Augmentation,False
z_37.5_21.0,2024,Diminution,50.1,45.5,50.1,4.4,Stable,False
z_37.5_21.0,2025,Diminution,53.6,41.8,53.6,4.7,Diminution,True
z_37.5_22.5,2023,Augmentation,47.9,47.9,47.2,4.9,Augmentation,True
z_37.5_22.5,2024,Diminution,52.1,44.2,52.1,3.7,Augmentation,False
z_37.5_22.5,2025,Augmentation,63.5,63.5,32.9,3.5,Diminution,False
z_37.5_24.0,2023,Diminution,64.9,32.6,64.9,2.6,Diminution,True
z_37.5_24.0,2024,Augmentation,55.4,55.4,42.4,2.2,Diminution,False
z_37.5_24.0,2025,Diminution,49.9,46.6,49.9,3.5,Diminution,True
z_37.5_25.5,2023,Diminution,63.8,30.6,63.8,5.5,Augmentation,False
z_37.5_25.5,2024,Diminution,56.9,37.0,56.9,6.1,Diminution,True
z_37.5_25.5,2025,Diminution,66.1,24.3,66.1,9.6,Diminution,True
z_37.5_27.0,2023,Stable,75.3,19.6,5.1,75.3,Stable,True
z_37.5_27.0,2024,Stable,70.8,25.0,4.2,70.8,Stable,True
z_37.5_27.0,2025,Stable,66.5,28.6,4.9,66.5,Stable,True
z_37.5_4.5,2023,Stable,79.5,4.3,16.1,79.5,Stable,True
z_37.5_4.5,2024,Stable,93.9,2.3,3.8,93.9,Stable,True
z_37.5_4.5,2025,Stable,92.1,5.0,2.8,92.1,Stable,True
z_37.5_6.0,2023,Stable,99.1,0.7,0.2,99.1,Stable,True
z_37.5_6.0,2024,Stable,96.9,2.8,0.3,96.9,Stable,True
z_37.5_6.0,2025,Stable,97.2,1.6,1.2,97.2,Stable,True
z_37.5_7.5,2023,Stable,62.5,21.1,16.4,62.5,Diminution,False
z_37.5_7.5,2024,Stable,58.7,29.0,12.3,58.7,Stable,True
z_37.5_7.5,2025,Stable,62.2,29.7,8.1,62.2,Stable,True
z_37.5_9.0,2023,Diminution,49.8,34.0,49.8,16.2,Diminution,True
z_37.5_9.0,2024,Augmentation,42.6,42.6,32.8,24.6,Stable,False
z_37.5_9.0,2025,Diminution,36.4,33.1,36.4,30.6,Stable,False
z_39.0_-1.5,2023,Augmentation,56.1,56.1,31.2,12.7,Augmentation,True
z_39.0_-1.5,2024,Augmentation,59.1,59.1,30.1,10.8,Stable,False
z_39.0_-1.5,2025,Augmentation,50.1,50.1,35.6,14.2,Augmentation,True
z_39.0_-10.5,2023,Diminution,43.8,43.7,43.8,12.5,Stable,False
z_39.0_-10.5,2024,Augmentation,59.6,59.6,30.0,10.4,Diminution,False
z_39.0_-10.5,2025,Diminution,64.2,23.7,64.2,12.1,Stable,False
z_39.0_-31.5,2023,Diminution,74.5,0.6,74.5,24.9,Diminution,True
z_39.0_-31.5,2024,Diminution,73.5,1.0,73.5,25.5,Diminution,True
z_39.0_-31.5,2025,Diminution,74.3,0.5,74.3,25.3,Stable,False
z_39.0_-9.0,2023,Augmentation,46.4,46.4,37.4,16.2,Diminution,False
z_39.0_-9.0,2024,Diminution,39.8,39.7,39.8,20.5,Stable,False
z_39.0_-9.0,2025,Diminution,46.4,29.3,46.4,24.2,Augmentation,False
z_39.0_0.0,2023,Diminution,46.5,39.1,46.5,14.3,Stable,False
z_39.0_0.0,2024,Augmentation,45.8,45.8,41.7,12.4,Augmentation,True
z_39.0_0.0,2025,Augmentation,50.1,50.1,34.1,15.8,Stable,False
z_39.0_1.5,2023,Augmentation,45.8,45.8,44.4,9.8,Stable,False
z_39.0_1.5,2024,Augmentation,49.3,49.3,41.5,9.1,Diminution,False
z_39.0_1.5,2025,Diminution,59.8,31.5,59.8,8.7,Stable,False
z_39.0_10.5,2023,Stable,93.5,4.1,2.4,93.5,Stable,True
z_39.0_10.5,2024,Stable,90.3,5.3,4.4,90.3,Stable,True
z_39.0_10.5,2025,Stable,87.6,8.3,4.2,87.6,Stable,True
z_39.0_13.5,2023,Stable,64.6,30.3,5.2,64.6,Stable,True
z_39.0_13.5,2024,Stable,65.7,30.0,4.3,65.7,Stable,True
z_39.0_13.5,2025,Stable,54.3,40.5,5.2,54.3,Stable,True
z_39.0_15.0,2023,Augmentation,50.7,50.7,11.8,37.5,Stable,False
z_39.0_15.0,2024,Stable,60.4,25.9,13.7,60.4,Stable,True
z_39.0_15.0,2025,Stable,57.0,32.4,10.6,57.0,Stable,True
z_39.0_16.5,2023,Diminution,42.7,29.1,42.7,28.2,Stable,False
z_39.0_16.5,2024,Diminution,45.5,33.7,45.5,20.8,Stable,False
z_39.0_16.5,2025,Diminution,45.3,38.2,45.3,16.5,Stable,False
z_39.0_18.0,2023,Augmentation,64.7,64.7,26.3,9.1,Diminution,False
z_39.0_18.0,2024,Augmentation,43.3,43.3,42.1,14.6,Augmentation,True
z_39.0_18.0,2025,Augmentation,45.9,45.9,38.6,15.5,Stable,False
z_39.0_19.5,2023,Diminution,58.8,38.5,58.8,2.7,Diminution,True
z_39.0_19.5,2024,Diminution,50.3,45.7,50.3,4.0,Diminution,True
z_39.0_19.5,2025,Diminution,53.4,42.7,53.4,3.9,Diminution,True
z_39.0_22.5,2023,Diminution,52.7,41.3,52.7,6.0,Stable,False
z_39.0_22.5,2024,Diminution,51.0,43.0,51.0,6.0,Diminution,True
z_39.0_22.5,2025,Diminution,52.0,37.8,52.0,10.2,Diminution,True
z_39.0_24.0,2023,Diminution,54.7,34.8,54.7,10.5,Stable,False
z_39.0_24.0,2024,Diminution,51.8,36.6,51.8,11.6,Stable,False
z_39.0_24.0,2025,Diminution,45.3,43.3,45.3,11.3,Diminution,True
z_39.0_25.5,2023,Augmentation,47.6,47.6,42.2,10.2,Diminution,False
z_39.0_25.5,2024,Augmentation,46.3,46.3,41.9,11.8,Diminution,False
z_39.0_25.5,2025,Augmentation,54.7,54.7,32.3,12.9,Diminution,False
z_39.0_3.0,2023,Augmentation,49.3,49.3,37.4,13.3,Augmentation,True
z_39.0_3.0,2024,Diminution,46.6,42.0,46.6,11.4,Stable,False
z_39.0_3.0,2025,Augmentation,45.4,45.4,40.9,13.8,Stable,False
z_39.0_4.5,2023,Stable,89.8,7.9,2.2,89.8,Stable,True
z_39.0_4.5,2024,Stable,82.9,14.4,2.7,82.9,Stable,True
z_39.0_4.5,2025,Stable,86.0,9.8,4.2,86.0,Stable,True
z_39.0_6.0,2023,Stable,97.5,0.1,2.4,97.5,Stable,True
z_39.0_6.0,2024,Stable,97.7,0.1,2.2,97.7,Stable,True
z_39.0_6.0,2025,Stable,95.3,2.1,2.7,95.3,Stable,True
z_39.0_7.5,2023,Diminution,52.5,21.0,52.5,26.5,Stable,False
z_39.0_7.5,2024,Diminution,60.6,19.0,60.6,20.4,Diminution,True
z_39.0_7.5,2025,Diminution,61.2,17.6,61.2,21.2,Stable,False
z_39.0_9.0,2023,Diminution,49.3,33.2,49.3,17.4,Stable,False
z_39.0_9.0,2024,Diminution,48.5,41.5,48.5,10.1,Stable,False
z_39.0_9.0,2025,Augmentation,45.7,45.7,37.6,16.8,Diminution,False
z_40.5_-10.5,2023,Diminution,48.0,36.6,48.0,15.4,Stable,False
z_40.5_-10.5,2024,Diminution,48.0,37.7,48.0,14.3,Diminution,True
z_40.5_-10.5,2025,Diminution,49.0,28.6,49.0,22.4,Diminution,True
z_40.5_-36.0,2023,Stable,98.5,0.9,0.6,98.5,Stable,True
z_40.5_-36.0,2024,Stable,98.5,0.9,0.6,98.5,Stable,True
z_40.5_-36.0,2025,Stable,98.9,0.5,0.6,98.9,Stable,True
z_40.5_-9.0,2023,Augmentation,54.5,54.5,39.5,5.9,Diminution,False
z_40.5_-9.0,2024,Diminution,46.2,46.1,46.2,7.6,Diminution,True
z_40.5_-9.0,2025,Augmentation,54.9,54.9,36.2,8.8,Diminution,False
z_40.5_0.0,2023,Augmentation,63.3,63.3,29.6,7.1,Stable,False
