zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_31.5_-15.0,2024,Diminution,68.6,5.1,68.6,26.3,Stable,False
z_31.5_-15.0,2025,Diminution,55.1,13.3,55.1,31.5,Diminution,True
z_31.5_-18.0,2023,Stable,50.0,37.5,12.5,50.0,Augmentation,False
z_31.5_-18.0,2024,Stable,49.3,37.5,13.3,49.3,Diminution,False
z_31.5_-18.0,2025,Stable,49.7,38.4,11.9,49.7,Diminution,False
z_31.5_31.5,2023,Stable,52.5,27.6,19.9,52.5,Diminution,False
z_31.5_31.5,2024,Stable,38.6,37.3,24.1,38.6,Diminution,False
z_31.5_31.5,2025,Stable,46.2,30.6,23.2,46.2,Diminution,False
z_33.0_-13.5,2023,Diminution,62.6,8.3,62.6,29.1,Stable,False
z_33.0_-13.5,2024,Diminution,54.4,14.4,54.4,31.2,Diminution,True
z_33.0_-13.5,2025,Diminution,62.6,8.3,62.6,29.1,Diminution,True
z_33.0_-9.0,2023,Stable,37.9,37.1,25.0,37.9,Diminution,False
z_33.0_-9.0,2024,Stable,39.8,35.8,24.4,39.8,Stable,True
z_33.0_-9.0,2025,Stable,45.1,31.4,23.5,45.1,Augmentation,False
z_33.0_10.5,2023,Diminution,80.9,7.6,80.9,11.5,Diminution,True
z_33.0_10.5,2024,Diminution,80.9,7.6,80.9,11.5,Diminution,True
z_33.0_10.5,2025,Diminution,80.9,7.6,80.9,11.5,Stable,False
z_33.0_18.0,2023,Diminution,80.5,6.4,80.5,13.0,Diminution,True
z_33.0_18.0,2024,Diminution,80.5,6.4,80.5,13.0,Stable,False
z_33.0_18.0,2025,Diminution,65.8,14.0,65.8,20.2,Diminution,True
z_33.0_25.5,2023,Diminution,84.2,1.4,84.2,14.4,Diminution,True
z_33.0_25.5,2024,Diminution,84.2,1.4,84.2,14.4,Stable,False
z_33.0_25.5,2025,Diminution,69.8,7.9,69.8,22.3,Diminution,True
z_34.5_-1.5,2023,Stable,50.6,19.7,29.7,50.6,Augmentation,False
z_34.5_-1.5,2024,Stable,39.2,33.5,27.3,39.2,Diminution,False
z_34.5_-1.5,2025,Stable,36.3,31.4,32.2,36.3,Diminution,False
z_34.5_-10.5,2023,Diminution,74.7,4.3,74.7,21.0,Diminution,True
z_34.5_-10.5,2024,Diminution,74.7,4.3,74.7,21.0,Stable,False
z_34.5_-10.5,2025,Diminution,62.8,11.4,62.8,25.8,Diminution,True
z_34.5_-4.5,2023,Stable,55.6,17.3,27.1,55.6,Stable,True
z_34.5_-4.5,2024,Stable,57.2,18.6,24.3,57.2,Stable,True
z_34.5_-4.5,2025,Stable,52.8,21.6,25.6,52.8,Stable,True
z_34.5_-6.0,2023,Augmentation,43.8,43.8,29.1,27.1,Diminution,False
z_34.5_-6.0,2024,Augmentation,36.8,36.8,31.8,31.3,Augmentation,True
z_34.5_-6.0,2025,Augmentation,50.8,50.8,24.6,24.6,Diminution,False
z_34.5_-7.5,2023,Stable,50.7,28.7,20.6,50.7,Augmentation,False
z_34.5_-7.5,2024,Augmentation,46.8,46.8,19.4,33.7,Diminution,False
z_34.5_-7.5,2025,Stable,39.4,34.1,26.4,39.4,Augmentation,False
z_34.5_0.0,2023,Diminution,59.7,10.8,59.7,29.5,Diminution,True
z_34.5_0.0,2024,Diminution,68.0,7.0,68.0,25.0,Stable,False
z_34.5_0.0,2025,Diminution,51.7,15.8,51.7,32.5,Diminution,True
z_34.5_12.0,2023,Stable,47.7,23.5,28.8,47.7,Stable,True
z_34.5_12.0,2024,Stable,36.5,33.3,30.2,36.5,Stable,True
z_34.5_12.0,2025,Stable,40.6,33.5,25.9,40.6,Diminution,False
z_34.5_13.5,2023,Stable,45.3,39.3,15.4,45.3,Stable,True
z_34.5_13.5,2024,Stable,44.7,38.1,17.2,44.7,Augmentation,False
z_34.5_13.5,2025,Stable,45.1,40.4,14.5,45.1,Augmentation,False
z_34.5_16.5,2023,Diminution,61.7,5.5,61.7,32.9,Diminution,True
z_34.5_16.5,2024,Diminution,65.9,7.3,65.9,26.8,Diminution,True
z_34.5_16.5,2025,Diminution,72.6,3.0,72.6,24.4,Stable,False
z_34.5_18.0,2023,Diminution,85.2,1.5,85.2,13.3,Diminution,True
z_34.5_18.0,2024,Diminution,85.2,1.5,85.2,13.3,Stable,False
z_34.5_18.0,2025,Diminution,70.0,8.7,70.0,21.3,Diminution,True
z_34.5_19.5,2023,Diminution,60.4,9.9,60.4,29.7,Diminution,True
z_34.5_19.5,2024,Diminution,63.3,7.4,63.3,29.3,Stable,False
z_34.5_19.5,2025,Diminution,52.7,14.6,52.7,32.7,Diminution,True
z_34.5_22.5,2023,Stable,48.9,36.2,14.9,48.9,Augmentation,False
z_34.5_22.5,2024,Augmentation,54.8,54.8,17.8,27.4,Stable,False
z_34.5_22.5,2025,Stable,49.1,33.5,17.4,49.1,Augmentation,False
z_34.5_24.0,2023,Augmentation,40.1,40.1,24.9,35.0,Stable,False
z_34.5_24.0,2024,Augmentation,42.5,42.5,22.9,34.5,Stable,False
z_34.5_24.0,2025,Augmentation,40.9,40.9,22.6,36.5,Diminution,False
z_34.5_25.5,2023,Stable,37.2,33.6,29.3,37.2,Stable,True
z_34.5_25.5,2024,Augmentation,53.1,53.1,24.5,22.5,Diminution,False
z_34.5_25.5,2025,Stable,44.8,29.4,25.9,44.8,Diminution,False
z_34.5_27.0,2023,Stable,47.0,33.5,19.4,47.0,Diminution,False
z_34.5_27.0,2024,Stable,44.7,32.0,23.3,44.7,Diminution,False
z_34.5_27.0,2025,Stable,44.2,29.6,26.2,44.2,Diminution,False
z_34.5_31.5,2023,Augmentation,43.7,43.7,19.5,36.8,Augmentation,True
z_34.5_31.5,2024,Augmentation,62.2,62.2,11.5,26.3,Diminution,False
z_34.5_31.5,2025,Augmentation,41.8,41.8,24.1,34.1,Diminution,False
z_34.5_33.0,2023,Augmentation,67.8,67.8,16.9,15.3,Augmentation,True
z_34.5_33.0,2024,Augmentation,64.9,64.9,18.0,17.0,Stable,False
z_34.5_33.0,2025,Augmentation,66.7,66.7,16.2,17.0,Stable,False
z_36.0_-1.5,2023,Augmentation,39.5,39.5,23.1,37.4,Diminution,False
z_36.0_-1.5,2024,Stable,50.1,22.6,27.3,50.1,Diminution,False
z_36.0_-1.5,2025,Stable,42.6,32.2,25.2,42.6,Diminution,False
z_36.0_-10.5,2023,Augmentation,46.6,46.6,14.9,38.4,Augmentation,True
z_36.0_-10.5,2024,Stable,45.4,40.9,13.7,45.4,Augmentation,False
z_36.0_-10.5,2025,Augmentation,49.2,49.2,15.7,35.1,Augmentation,True
z_36.0_-12.0,2023,Diminution,83.5,2.6,83.5,13.9,Stable,False
z_36.0_-12.0,2024,Diminution,64.5,11.6,64.5,24.0,Diminution,True
z_36.0_-12.0,2025,Diminution,77.5,3.4,77.5,19.1,Diminution,True
z_36.0_-3.0,2023,Augmentation,71.1,71.1,9.7,19.1,Augmentation,True
z_36.0_-3.0,2024,Augmentation,68.3,68.3,13.0,18.8,Stable,False
z_36.0_-3.0,2025,Augmentation,60.6,60.6,12.7,26.8,Augmentation,True
z_36.0_-4.5,2023,Augmentation,43.6,43.6,15.9,40.5,Augmentation,True
z_36.0_-4.5,2024,Augmentation,59.1,59.1,13.4,27.5,Stable,False
z_36.0_-4.5,2025,Augmentation,43.4,43.4,16.5,40.1,Diminution,False
z_36.0_-6.0,2023,Augmentation,51.7,51.7,16.4,31.9,Diminution,False
z_36.0_-6.0,2024,Augmentation,44.8,44.8,16.6,38.6,Diminution,False
z_36.0_-6.0,2025,Augmentation,39.5,39.5,22.9,37.6,Diminution,False
z_36.0_-7.5,2023,Augmentation,65.9,65.9,10.8,23.3,Augmentation,True
z_36.0_-7.5,2024,Augmentation,73.4,73.4,8.7,18.0,Augmentation,True
z_36.0_-7.5,2025,Augmentation,64.0,64.0,12.7,23.3,Augmentation,True
z_36.0_-9.0,2023,Augmentation,47.2,47.2,16.3,36.5,Augmentation,True
z_36.0_-9.0,2024,Augmentation,41.8,41.8,18.3,39.9,Augmentation,True
z_36.0_-9.0,2025,Augmentation,56.5,56.5,14.8,28.7,Diminution,False
z_36.0_0.0,2023,Stable,50.5,21.3,28.1,50.5,Diminution,False
z_36.0_0.0,2024,Stable,44.3,21.2,34.5,44.3,Stable,True
z_36.0_0.0,2025,Stable,56.4,16.5,27.1,56.4,Diminution,False
z_36.0_10.5,2023,Augmentation,50.8,50.8,16.9,32.4,Stable,False
z_36.0_10.5,2024,Stable,44.8,35.9,19.2,44.8,Diminution,False
z_36.0_10.5,2025,Augmentation,41.9,41.9,17.0,41.1,Stable,False
z_36.0_12.0,2023,Stable,44.0,37.0,19.0,44.0,Stable,True
z_36.0_12.0,2024,Augmentation,44.2,44.2,18.9,36.9,Augmentation,True
z_36.0_12.0,2025,Augmentation,62.9,62.9,12.7,24.5,Stable,False
z_36.0_13.5,2023,Stable,45.0,38.3,16.7,45.0,Stable,True
z_36.0_13.5,2024,Augmentation,44.7,44.7,18.2,37.1,Augmentation,True
z_36.0_13.5,2025,Augmentation,54.8,54.8,15.8,29.4,Diminution,False
z_36.0_15.0,2023,Augmentation,51.3,51.3,18.9,29.8,Diminution,False
z_36.0_15.0,2024,Augmentation,46.8,46.8,21.7,31.5,Augmentation,True
z_36.0_15.0,2025,Augmentation,56.6,56.6,16.3,27.2,Augmentation,True
z_36.0_16.5,2023,Stable,38.5,22.8,38.7,38.5,Stable,True
z_36.0_16.5,2024,Stable,37.3,31.6,31.0,37.3,Stable,True
z_36.0_16.5,2025,Stable,49.3,17.1,33.6,49.3,Stable,True
z_36.0_18.0,2023,Stable,47.1,27.6,25.3,47.1,Stable,True
z_36.0_18.0,2024,Stable,38.6,37.4,24.0,38.6,Diminution,False
z_36.0_18.0,2025,Stable,38.4,35.3,26.2,38.4,Diminution,False
z_36.0_19.5,2023,Stable,44.0,12.5,43.5,44.0,Diminution,False
z_36.0_19.5,2024,Stable,41.7,16.7,41.6,41.7,Diminution,False
z_36.0_19.5,2025,Stable,47.3,9.1,43.5,47.3,Stable,True
z_36.0_21.0,2023,Augmentation,39.0,39.0,23.2,37.8,Diminution,False
z_36.0_21.0,2024,Augmentation,44.4,44.4,22.8,32.8,Stable,False
z_36.0_21.0,2025,Augmentation,48.8,48.8,21.4,29.8,Diminution,False
z_36.0_22.5,2023,Augmentation,46.9,46.9,33.8,19.3,Augmentation,True
z_36.0_22.5,2024,Augmentation,60.3,60.3,25.2,14.5,Stable,False
z_36.0_22.5,2025,Augmentation,59.4,59.4,22.5,18.1,Diminution,False
z_36.0_24.0,2023,Augmentation,59.6,59.6,26.2,14.2,Stable,False
z_36.0_24.0,2024,Augmentation,70.6,70.6,18.3,11.1,Augmentation,True
z_36.0_24.0,2025,Augmentation,74.6,74.6,13.3,12.1,Stable,False
z_36.0_25.5,2023,Augmentation,60.8,60.8,22.6,16.6,Augmentation,True
z_36.0_25.5,2024,Augmentation,44.8,44.8,31.8,23.4,Stable,False
z_36.0_25.5,2025,Augmentation,51.6,51.6,25.7,22.7,Stable,False
z_36.0_27.0,2023,Augmentation,44.4,44.4,25.0,30.6,Diminution,False
z_36.0_27.0,2024,Augmentation,47.6,47.6,24.7,27.8,Stable,False
z_36.0_27.0,2025,Augmentation,47.1,47.1,24.1,28.8,Diminution,False
z_36.0_30.0,2023,Stable,51.3,22.0,26.7,51.3,Diminution,False
z_36.0_30.0,2024,Stable,42.8,26.7,30.5,42.8,Diminution,False
z_36.0_30.0,2025,Stable,46.2,18.9,35.0,46.2,Stable,True
z_36.0_34.5,2023,Augmentation,56.2,56.2,15.6,28.2,Stable,False
z_36.0_34.5,2024,Stable,34.8,34.3,30.9,34.8,Stable,True
z_36.0_34.5,2025,Stable,45.5,32.5,22.0,45.5,Diminution,False
z_36.0_36.0,2023,Diminution,56.3,6.4,56.3,37.3,Diminution,True
z_36.0_36.0,2024,Diminution,55.5,5.3,55.5,39.3,Diminution,True
z_36.0_36.0,2025,Diminution,55.5,5.3,55.5,39.3,Stable,False
z_36.0_4.5,2023,Stable,52.2,14.2,33.6,52.2,Diminution,False
z_36.0_4.5,2024,Stable,42.8,26.8,30.5,42.8,Stable,True
z_36.0_4.5,2025,Stable,41.9,18.2,39.9,41.9,Diminution,False
z_36.0_9.0,2023,Stable,49.8,20.6,29.6,49.8,Augmentation,False
z_36.0_9.0,2024,Stable,43.7,25.8,30.5,43.7,Stable,True
z_36.0_9.0,2025,Stable,53.2,21.2,25.7,53.2,Diminution,False
z_37.5_-1.5,2023,Augmentation,54.1,54.1,21.5,24.4,Augmentation,True
z_37.5_-1.5,2024,Augmentation,63.7,63.7,16.8,19.5,Augmentation,True
z_37.5_-1.5,2025,Augmentation,45.1,45.1,18.3,36.6,Augmentation,True
z_37.5_-10.5,2023,Augmentation,62.9,62.9,14.3,22.8,Augmentation,True
z_37.5_-10.5,2024,Augmentation,74.8,74.8,10.3,14.9,Augmentation,True
z_37.5_-10.5,2025,Augmentation,70.5,70.5,11.4,18.1,Augmentation,True
z_37.5_-13.5,2023,Diminution,62.1,8.5,62.1,29.3,Diminution,True
z_37.5_-13.5,2024,Diminution,62.1,8.5,62.1,29.3,Stable,False
z_37.5_-13.5,2025,Diminution,51.4,15.3,51.4,33.3,Diminution,True
z_37.5_-22.5,2023,Diminution,86.8,1.8,86.8,11.4,Stable,False
z_37.5_-22.5,2024,Diminution,69.0,9.4,69.0,21.6,Diminution,True
z_37.5_-22.5,2025,Diminution,80.6,3.5,80.6,15.8,Stable,False
z_37.5_-25.5,2023,Diminution,57.4,14.0,57.4,28.6,Diminution,True
z_37.5_-25.5,2024,Diminution,74.2,5.6,74.2,20.2,Diminution,True
z_37.5_-25.5,2025,Diminution,63.1,9.3,63.1,27.6,Stable,False
z_37.5_-27.0,2023,Stable,52.8,24.9,22.4,52.8,Diminution,False
z_37.5_-27.0,2024,Stable,53.0,27.0,19.9,53.0,Diminution,False
z_37.5_-27.0,2025,Stable,55.8,20.7,23.5,55.8,Augmentation,False
z_37.5_-28.5,2023,Stable,35.8,34.4,29.8,35.8,Stable,True
z_37.5_-28.5,2024,Stable,39.5,22.2,38.3,39.5,Augmentation,False
z_37.5_-28.5,2025,Stable,43.1,19.1,37.8,43.1,Stable,True
z_37.5_-30.0,2023,Stable,42.9,14.9,42.2,42.9,Diminution,False
z_37.5_-30.0,2024,Stable,43.2,15.8,40.9,43.2,Diminution,False
z_37.5_-30.0,2025,Stable,43.2,15.8,40.9,43.2,Stable,True
z_37.5_-9.0,2023,Augmentation,52.4,52.4,23.2,24.4,Augmentation,True
z_37.5_-9.0,2024,Augmentation,55.6,55.6,21.5,22.9,Augmentation,True
z_37.5_-9.0,2025,Augmentation,55.6,55.6,19.6,24.9,Diminution,False
z_37.5_0.0,2023,Stable,41.4,40.6,18.1,41.4,Stable,True
z_37.5_0.0,2024,Augmentation,42.2,42.2,18.7,39.1,Diminution,False
z_37.5_0.0,2025,Stable,43.0,38.7,18.3,43.0,Diminution,False
z_37.5_1.5,2023,Diminution,61.5,6.8,61.5,31.6,Diminution,True
z_37.5_1.5,2024,Stable,41.3,6.7,52.1,41.3,Diminution,False
z_37.5_1.5,2025,Diminution,64.0,5.5,64.0,30.5,Stable,False
z_37.5_10.5,2023,Stable,60.0,19.1,21.0,60.0,Stable,True
z_37.5_10.5,2024,Stable,38.8,30.9,30.4,38.8,Diminution,False
z_37.5_10.5,2025,Stable,44.3,22.1,33.6,44.3,Stable,True
z_37.5_12.0,2023,Stable,42.6,35.6,21.8,42.6,Augmentation,False
z_37.5_12.0,2024,Augmentation,50.2,50.2,17.4,32.4,Diminution,False
z_37.5_12.0,2025,Augmentation,43.5,43.5,21.2,35.3,Stable,False
z_37.5_13.5,2023,Stable,47.5,33.9,18.7,47.5,Augmentation,False
z_37.5_13.5,2024,Augmentation,46.8,46.8,13.4,39.8,Augmentation,True
z_37.5_13.5,2025,Stable,50.4,37.9,11.7,50.4,Augmentation,False
z_37.5_15.0,2023,Augmentation,37.0,37.0,30.4,32.7,Augmentation,True
z_37.5_15.0,2024,Augmentation,44.0,44.0,27.9,28.1,Augmentation,True
z_37.5_15.0,2025,Augmentation,47.6,47.6,22.8,29.6,Stable,False
z_37.5_16.5,2023,Stable,40.0,37.2,22.8,40.0,Diminution,False
z_37.5_16.5,2024,Stable,56.2,21.2,22.6,56.2,Diminution,False
z_37.5_16.5,2025,Stable,42.4,38.0,19.7,42.4,Augmentation,False
z_37.5_19.5,2023,Augmentation,40.5,40.5,25.5,34.0,Stable,False
z_37.5_19.5,2024,Augmentation,50.9,50.9,22.6,26.5,Stable,False
z_37.5_19.5,2025,Augmentation,47.9,47.9,19.0,33.1,Stable,False
z_37.5_21.0,2023,Augmentation,44.5,44.5,22.3,33.2,Augmentation,True
z_37.5_21.0,2024,Augmentation,51.2,51.2,19.1,29.7,Stable,False
z_37.5_21.0,2025,Augmentation,43.9,43.9,21.3,34.8,Diminution,False
z_37.5_22.5,2023,Stable,48.0,37.7,14.3,48.0,Stable,True
z_37.5_22.5,2024,Stable,45.3,40.2,14.5,45.3,Augmentation,False
z_37.5_22.5,2025,Stable,46.6,43.3,10.2,46.6,Diminution,False
z_37.5_24.0,2023,Augmentation,52.6,52.6,28.1,19.3,Diminution,False
z_37.5_24.0,2024,Augmentation,68.9,68.9,18.2,12.9,Stable,False
z_37.5_24.0,2025,Augmentation,61.9,61.9,23.2,14.9,Diminution,False
z_37.5_25.5,2023,Augmentation,40.7,40.7,22.2,37.1,Augmentation,True
z_37.5_25.5,2024,Augmentation,41.4,41.4,22.1,36.5,Diminution,False
z_37.5_25.5,2025,Stable,43.7,32.2,24.1,43.7,Diminution,False
z_37.5_27.0,2023,Stable,46.0,29.4,24.6,46.0,Diminution,False
z_37.5_27.0,2024,Stable,54.4,25.3,20.3,54.4,Diminution,False
z_37.5_27.0,2025,Stable,41.5,33.6,24.9,41.5,Stable,True
z_37.5_4.5,2023,Stable,37.7,15.7,46.6,37.7,Stable,True
z_37.5_4.5,2024,Stable,37.4,23.4,39.1,37.4,Diminution,False
z_37.5_4.5,2025,Stable,39.0,19.4,41.6,39.0,Diminution,False
z_37.5_6.0,2023,Diminution,55.2,14.8,55.2,30.1,Diminution,True
z_37.5_6.0,2024,Diminution,56.1,10.0,56.1,33.9,Stable,False
z_37.5_6.0,2025,Diminution,56.3,15.6,56.3,28.1,Diminution,True
z_37.5_7.5,2023,Stable,57.6,26.9,15.5,57.6,Diminution,False
z_37.5_7.5,2024,Stable,43.9,37.5,18.6,43.9,Stable,True
z_37.5_7.5,2025,Stable,57.6,27.0,15.4,57.6,Stable,True
z_37.5_9.0,2023,Augmentation,41.3,41.3,21.7,37.0,Diminution,False
z_37.5_9.0,2024,Stable,42.6,39.8,17.6,42.6,Augmentation,False
z_37.5_9.0,2025,Augmentation,44.6,44.6,14.5,41.0,Diminution,False
z_39.0_-1.5,2023,Augmentation,69.1,69.1,12.5,18.4,Augmentation,True
z_39.0_-1.5,2024,Augmentation,72.4,72.4,10.3,17.3,Stable,False
z_39.0_-1.5,2025,Augmentation,58.8,58.8,14.5,26.7,Augmentation,True
z_39.0_-10.5,2023,Augmentation,50.3,50.3,15.3,34.3,Augmentation,True
z_39.0_-10.5,2024,Augmentation,65.1,65.1,10.5,24.4,Diminution,False
z_39.0_-10.5,2025,Augmentation,40.7,40.7,26.4,32.9,Augmentation,True
z_39.0_-31.5,2023,Diminution,66.4,11.4,66.4,22.3,Diminution,True
z_39.0_-31.5,2024,Diminution,69.7,5.0,69.7,25.3,Diminution,True
z_39.0_-31.5,2025,Diminution,82.4,2.4,82.4,15.2,Stable,False
z_39.0_-9.0,2023,Augmentation,50.2,50.2,16.9,32.8,Diminution,False
z_39.0_-9.0,2024,Augmentation,45.0,45.0,21.3,33.6,Augmentation,True
z_39.0_-9.0,2025,Augmentation,41.2,41.2,19.1,39.7,Augmentation,True
z_39.0_0.0,2023,Augmentation,42.0,42.0,22.5,35.5,Augmentation,True
z_39.0_0.0,2024,Augmentation,50.7,50.7,19.1,30.1,Augmentation,True
z_39.0_0.0,2025,Augmentation,46.2,46.2,17.5,36.3,Diminution,False
z_39.0_1.5,2023,Augmentation,56.2,56.2,16.2,27.7,Augmentation,True
z_39.0_1.5,2024,Augmentation,59.8,59.8,14.7,25.5,Diminution,False
z_39.0_1.5,2025,Augmentation,41.0,41.0,25.8,33.2,Stable,False
z_39.0_10.5,2023,Diminution,49.7,15.3,49.7,35.0,Stable,False
z_39.0_10.5,2024,Stable,37.5,13.8,48.7,37.5,Diminution,False
z_39.0_10.5,2025,Diminution,54.7,12.5,54.7,32.8,Diminution,True
z_39.0_13.5,2023,Stable,55.8,25.4,18.8,55.8,Diminution,False
z_39.0_13.5,2024,Stable,42.6,37.3,20.2,42.6,Diminution,False
z_39.0_13.5,2025,Stable,41.2,38.5,20.3,41.2,Augmentation,False
z_39.0_15.0,2023,Augmentation,43.0,43.0,22.0,35.0,Stable,False
z_39.0_15.0,2024,Stable,47.6,30.8,21.6,47.6,Diminution,False
z_39.0_15.0,2025,Augmentation,41.8,41.8,23.1,35.1,Stable,False
z_39.0_16.5,2023,Stable,42.3,36.9,20.8,42.3,Stable,True
z_39.0_16.5,2024,Augmentation,48.8,48.8,22.3,28.8,Stable,False
z_39.0_16.5,2025,Augmentation,45.3,45.3,18.7,36.0,Augmentation,True
z_39.0_18.0,2023,Augmentation,59.7,59.7,14.9,25.4,Diminution,False
z_39.0_18.0,2024,Augmentation,42.6,42.6,19.2,38.2,Augmentation,True
z_39.0_18.0,2025,Augmentation,55.9,55.9,17.6,26.5,Diminution,False
z_39.0_19.5,2023,Augmentation,53.4,53.4,22.3,24.4,Diminution,False
z_39.0_19.5,2024,Augmentation,49.9,49.9,20.7,29.4,Diminution,False
z_39.0_19.5,2025,Augmentation,49.2,49.2,22.2,28.5,Diminution,False
z_39.0_22.5,2023,Augmentation,47.9,47.9,20.5,31.7,Stable,False
z_39.0_22.5,2024,Augmentation,52.8,52.8,18.3,28.9,Diminution,False
z_39.0_22.5,2025,Stable,42.0,40.5,17.6,42.0,Diminution,False
z_39.0_24.0,2023,Augmentation,56.7,56.7,19.2,24.1,Diminution,False
z_39.0_24.0,2024,Augmentation,56.9,56.9,20.2,22.9,Augmentation,True
z_39.0_24.0,2025,Augmentation,66.2,66.2,16.6,17.2,Diminution,False
z_39.0_25.5,2023,Augmentation,60.0,60.0,15.3,24.7,Diminution,False
z_39.0_25.5,2024,Augmentation,52.0,52.0,15.7,32.3,Diminution,False
z_39.0_25.5,2025,Augmentation,50.8,50.8,11.8,37.5,Diminution,False
z_39.0_3.0,2023,Augmentation,63.3,63.3,14.1,22.6,Augmentation,True
z_39.0_3.0,2024,Augmentation,62.0,62.0,18.1,19.9,Stable,False
z_39.0_3.0,2025,Augmentation,53.6,53.6,17.1,29.3,Diminution,False
z_39.0_4.5,2023,Stable,65.4,15.7,18.9,65.4,Diminution,False
z_39.0_4.5,2024,Stable,44.2,22.9,32.9,44.2,Augmentation,False
z_39.0_4.5,2025,Stable,54.8,18.3,26.9,54.8,Diminution,False
z_39.0_6.0,2023,Diminution,82.4,1.4,82.4,16.2,Stable,False
z_39.0_6.0,2024,Diminution,69.1,7.6,69.1,23.3,Diminution,True
z_39.0_6.0,2025,Diminution,57.6,14.7,57.6,27.8,Diminution,True
z_39.0_7.5,2023,Stable,38.7,33.3,27.9,38.7,Diminution,False
z_39.0_7.5,2024,Augmentation,37.1,37.1,27.1,35.8,Diminution,False
z_39.0_7.5,2025,Augmentation,38.6,38.6,30.8,30.6,Diminution,False
z_39.0_9.0,2023,Augmentation,41.0,41.0,19.9,39.0,Augmentation,True
z_39.0_9.0,2024,Augmentation,53.5,53.5,17.2,29.3,Augmentation,True
z_39.0_9.0,2025,Stable,42.4,41.8,15.8,42.4,Diminution,False
z_40.5_-10.5,2023,Augmentation,43.1,43.1,17.9,39.1,Stable,False
z_40.5_-10.5,2024,Augmentation,42.2,42.2,18.1,39.6,Diminution,False
z_40.5_-10.5,2025,Stable,41.1,35.4,23.5,41.1,Diminution,False
z_40.5_-36.0,2023,Diminution,82.1,2.8,82.1,15.2,Diminution,True
z_40.5_-36.0,2024,Diminution,82.1,2.8,82.1,15.2,Stable,False
z_40.5_-36.0,2025,Diminution,63.8,11.8,63.8,24.4,Diminution,True
