zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_39.0_9.0,2025,Augmentation,46.1,46.1,16.0,37.9,Diminution,False
z_40.5_-10.5,2023,Augmentation,47.1,47.1,18.0,34.8,Stable,False
z_40.5_-10.5,2024,Augmentation,44.9,44.9,19.3,35.8,Diminution,False
z_40.5_-10.5,2025,Augmentation,37.9,37.9,25.1,37.0,Diminution,False
z_40.5_-36.0,2023,Diminution,82.7,2.5,82.7,14.7,Diminution,True
z_40.5_-36.0,2024,Diminution,82.7,2.5,82.7,14.7,Stable,False
z_40.5_-36.0,2025,Diminution,66.4,10.9,66.4,22.6,Diminution,True
z_40.5_-9.0,2023,Augmentation,49.3,49.3,14.9,35.8,Diminution,False
z_40.5_-9.0,2024,Augmentation,42.8,42.8,17.7,39.5,Diminution,False
z_40.5_-9.0,2025,Augmentation,44.7,44.7,16.5,38.8,Stable,False
z_40.5_0.0,2023,Augmentation,67.3,67.3,13.0,19.8,Stable,False
z_40.5_0.0,2024,Augmentation,61.1,61.1,15.4,23.5,Augmentation,True
z_40.5_0.0,2025,Augmentation,73.8,73.8,10.7,15.6,Diminution,False
z_40.5_1.5,2023,Augmentation,71.1,71.1,12.3,16.6,Augmentation,True
z_40.5_1.5,2024,Augmentation,67.7,67.7,11.3,21.0,Diminution,False
z_40.5_1.5,2025,Augmentation,55.5,55.5,19.2,25.3,Augmentation,True
z_40.5_10.5,2023,Augmentation,34.8,34.8,28.6,36.6,Stable,False
z_40.5_10.5,2024,Stable,47.7,29.3,22.9,47.7,Diminution,False
z_40.5_10.5,2025,Augmentation,37.8,37.8,21.9,40.4,Diminution,False
z_40.5_12.0,2023,Augmentation,33.1,33.1,26.5,40.4,Stable,False
z_40.5_12.0,2024,Augmentation,53.6,53.6,21.5,24.9,Stable,False
z_40.5_12.0,2025,Augmentation,53.6,53.6,16.6,29.8,Diminution,False
z_40.5_13.5,2023,Stable,48.0,33.3,18.7,48.0,Diminution,False
z_40.5_13.5,2024,Augmentation,46.2,46.2,16.7,37.1,Augmentation,True
z_40.5_13.5,2025,Augmentation,42.8,42.8,15.5,41.7,Augmentation,True
z_40.5_16.5,2023,Augmentation,49.9,49.9,17.5,32.6,Augmentation,True
z_40.5_16.5,2024,Augmentation,48.5,48.5,22.8,28.7,Augmentation,True
z_40.5_16.5,2025,Augmentation,54.0,54.0,16.3,29.7,Augmentation,True
z_40.5_18.0,2023,Stable,45.4,33.4,21.2,45.4,Stable,True
z_40.5_18.0,2024,Augmentation,41.7,41.7,20.3,38.0,Augmentation,True
z_40.5_18.0,2025,Augmentation,38.4,38.4,21.7,39.9,Diminution,False
z_40.5_22.5,2023,Augmentation,65.6,65.6,15.0,19.4,Augmentation,True
z_40.5_22.5,2024,Augmentation,62.2,62.2,16.9,20.8,Diminution,False
z_40.5_22.5,2025,Augmentation,57.1,57.1,18.2,24.7,Diminution,False
z_40.5_24.0,2023,Augmentation,41.5,41.5,17.7,40.8,Diminution,False
z_40.5_24.0,2024,Augmentation,41.6,41.6,21.4,37.0,Augmentation,True
z_40.5_24.0,2025,Augmentation,50.5,50.5,16.0,33.5,Augmentation,True
z_40.5_25.5,2023,Augmentation,59.6,59.6,16.4,23.9,Diminution,False
z_40.5_25.5,2024,Augmentation,38.0,38.0,21.8,40.2,Diminution,False
z_40.5_25.5,2025,Augmentation,55.0,55.0,17.6,27.4,Diminution,False
z_40.5_27.0,2023,Stable,46.0,23.0,31.0,46.0,Diminution,False
z_40.5_27.0,2024,Diminution,33.6,27.9,33.6,38.6,Diminution,True
z_40.5_27.0,2025,Augmentation,33.3,33.3,30.1,36.6,Diminution,False
z_40.5_28.5,2023,Augmentation,43.7,43.7,21.2,35.1,Augmentation,True
z_40.5_28.5,2024,Augmentation,51.3,51.3,14.1,34.5,Diminution,False
z_40.5_28.5,2025,Augmentation,38.9,38.9,23.1,38.0,Diminution,False
z_40.5_3.0,2023,Augmentation,39.1,39.1,12.5,48.4,Augmentation,True
z_40.5_3.0,2024,Augmentation,55.5,55.5,14.5,30.0,Augmentation,True
z_40.5_3.0,2025,Augmentation,58.3,58.3,12.1,29.6,Augmentation,True
z_40.5_4.5,2023,Diminution,61.5,14.7,61.5,23.8,Diminution,True
z_40.5_4.5,2024,Diminution,68.2,10.4,68.2,21.3,Stable,False
z_40.5_4.5,2025,Diminution,60.8,12.7,60.8,26.5,Diminution,True
z_40.5_7.5,2023,Augmentation,44.8,44.8,16.9,38.3,Augmentation,True
z_40.5_7.5,2024,Stable,44.3,35.0,20.7,44.3,Augmentation,False
z_40.5_7.5,2025,Augmentation,42.5,42.5,19.7,37.8,Augmentation,True
z_40.5_9.0,2023,Augmentation,46.4,46.4,22.6,31.0,Stable,False
z_40.5_9.0,2024,Augmentation,42.9,42.9,20.2,36.9,Stable,False
z_40.5_9.0,2025,Augmentation,58.6,58.6,22.1,19.3,Stable,False
z_42.0_-10.5,2023,Augmentation,52.8,52.8,12.0,35.2,Stable,False
z_42.0_-10.5,2024,Augmentation,44.6,44.6,17.8,37.6,Stable,False
z_42.0_-10.5,2025,Augmentation,42.9,42.9,19.4,37.7,Stable,False
z_42.0_-3.0,2023,Augmentation,64.4,64.4,16.4,19.2,Stable,False
z_42.0_-3.0,2024,Augmentation,62.5,62.5,16.6,20.9,Augmentation,True
z_42.0_-3.0,2025,Augmentation,73.4,73.4,13.1,13.5,Stable,False
z_42.0_-4.5,2023,Augmentation,41.6,41.6,18.7,39.6,Augmentation,True
z_42.0_-4.5,2024,Augmentation,56.5,56.5,15.5,28.0,Augmentation,True
z_42.0_-4.5,2025,Augmentation,60.8,60.8,16.6,22.7,Stable,False
z_42.0_-6.0,2023,Diminution,65.2,5.2,65.2,29.5,Diminution,True
z_42.0_-6.0,2024,Diminution,56.8,5.7,56.8,37.5,Diminution,True
z_42.0_-6.0,2025,Diminution,60.8,4.5,60.8,34.7,Diminution,True
z_42.0_-9.0,2023,Augmentation,56.1,56.1,15.1,28.8,Augmentation,True
z_42.0_-9.0,2024,Augmentation,62.8,62.8,11.6,25.6,Augmentation,True
z_42.0_-9.0,2025,Augmentation,60.7,60.7,11.7,27.6,Diminution,False
z_42.0_10.5,2023,Augmentation,37.0,37.0,29.8,33.2,Augmentation,True
z_42.0_10.5,2024,Augmentation,43.8,43.8,25.4,30.8,Diminution,False
z_42.0_10.5,2025,Augmentation,39.5,39.5,22.6,37.8,Stable,False
z_42.0_13.5,2023,Augmentation,48.6,48.6,23.9,27.5,Stable,False
z_42.0_13.5,2024,Augmentation,48.4,48.4,19.2,32.4,Stable,False
z_42.0_13.5,2025,Augmentation,68.1,68.1,16.3,15.6,Diminution,False
z_42.0_15.0,2023,Augmentation,57.6,57.6,14.4,27.9,Augmentation,True
z_42.0_15.0,2024,Augmentation,53.0,53.0,12.6,34.4,Augmentation,True
z_42.0_15.0,2025,Augmentation,58.1,58.1,14.6,27.3,Diminution,False
z_42.0_16.5,2023,Augmentation,36.4,36.4,27.9,35.8,Stable,False
z_42.0_16.5,2024,Augmentation,41.5,41.5,23.7,34.8,Stable,False
z_42.0_16.5,2025,Augmentation,49.2,49.2,24.1,26.8,Diminution,False
z_42.0_18.0,2023,Augmentation,32.1,32.1,30.0,37.9,Diminution,False
z_42.0_18.0,2024,Diminution,37.7,34.5,37.7,27.8,Diminution,True
z_42.0_18.0,2025,Diminution,35.0,23.7,35.0,41.3,Diminution,True
z_42.0_27.0,2023,Augmentation,72.4,72.4,11.4,16.2,Diminution,False
z_42.0_27.0,2024,Augmentation,49.4,49.4,17.1,33.5,Diminution,False
z_42.0_27.0,2025,Augmentation,52.8,52.8,19.2,27.9,Diminution,False
z_42.0_28.5,2023,Diminution,63.4,5.8,63.4,30.8,Augmentation,False
z_42.0_28.5,2024,Diminution,56.4,7.9,56.4,35.7,Diminution,True
z_42.0_28.5,2025,Diminution,60.9,12.9,60.9,26.2,Diminution,True
z_42.0_3.0,2023,Augmentation,48.5,48.5,19.9,31.6,Augmentation,True
z_42.0_3.0,2024,Augmentation,49.1,49.1,18.5,32.3,Augmentation,True
z_42.0_3.0,2025,Augmentation,44.6,44.6,16.9,38.5,Stable,False
z_42.0_4.5,2023,Stable,44.0,35.0,21.0,44.0,Augmentation,False
z_42.0_4.5,2024,Augmentation,40.0,40.0,18.4,41.6,Diminution,False
z_42.0_4.5,2025,Stable,42.6,33.1,24.3,42.6,Diminution,False
z_42.0_6.0,2023,Augmentation,51.7,51.7,23.8,24.6,Augmentation,True
z_42.0_6.0,2024,Augmentation,61.6,61.6,17.4,21.0,Augmentation,True
z_42.0_6.0,2025,Augmentation,60.7,60.7,17.9,21.4,Diminution,False
z_42.0_7.5,2023,Stable,44.0,27.7,28.4,44.0,Stable,True
z_42.0_7.5,2024,Stable,49.8,19.7,30.6,49.8,Stable,True
z_42.0_7.5,2025,Stable,48.7,19.9,31.4,48.7,Diminution,False
z_42.0_9.0,2023,Augmentation,49.0,49.0,25.5,25.6,Augmentation,True
z_42.0_9.0,2024,Augmentation,56.6,56.6,20.7,22.6,Diminution,False
z_42.0_9.0,2025,Augmentation,47.0,47.0,27.4,25.7,Augmentation,True
z_43.5_-1.5,2023,Augmentation,63.9,63.9,16.0,20.1,Diminution,False
z_43.5_-1.5,2024,Augmentation,63.1,63.1,14.2,22.7,Augmentation,True
z_43.5_-1.5,2025,Augmentation,56.1,56.1,19.0,24.9,Augmentation,True
z_43.5_-10.5,2023,Stable,43.9,25.9,30.2,43.9,Diminution,False
z_43.5_-10.5,2024,Stable,42.6,25.6,31.8,42.6,Augmentation,False
z_43.5_-10.5,2025,Augmentation,40.2,40.2,28.5,31.3,Diminution,False
z_43.5_-3.0,2023,Augmentation,44.2,44.2,14.7,41.1,Augmentation,True
z_43.5_-3.0,2024,Augmentation,60.1,60.1,14.5,25.4,Augmentation,True
z_43.5_-3.0,2025,Augmentation,58.2,58.2,14.9,26.9,Diminution,False
z_43.5_-4.5,2023,Augmentation,54.4,54.4,20.4,25.2,Stable,False
z_43.5_-4.5,2024,Augmentation,45.4,45.4,22.4,32.2,Augmentation,True
z_43.5_-4.5,2025,Augmentation,63.0,63.0,16.1,21.0,Augmentation,True
z_43.5_-6.0,2023,Augmentation,75.1,75.1,9.8,15.1,Diminution,False
z_43.5_-6.0,2024,Augmentation,52.2,52.2,19.1,28.7,Augmentation,True
z_43.5_-6.0,2025,Augmentation,63.2,63.2,14.1,22.6,Augmentation,True
z_43.5_-7.5,2023,Augmentation,47.1,47.1,16.4,36.4,Augmentation,True
z_43.5_-7.5,2024,Augmentation,57.0,57.0,13.4,29.6,Augmentation,True
z_43.5_-7.5,2025,Augmentation,53.5,53.5,16.6,29.9,Diminution,False
z_43.5_-9.0,2023,Augmentation,62.6,62.6,10.8,26.6,Stable,False
z_43.5_-9.0,2024,Augmentation,47.6,47.6,11.6,40.8,Stable,False
z_43.5_-9.0,2025,Augmentation,65.1,65.1,12.9,21.9,Stable,False
z_43.5_12.0,2023,Augmentation,61.6,61.6,10.8,27.7,Augmentation,True
z_43.5_12.0,2024,Augmentation,67.5,67.5,10.2,22.3,Augmentation,True
z_43.5_12.0,2025,Augmentation,65.7,65.7,10.7,23.6,Stable,False
z_43.5_13.5,2023,Augmentation,74.9,74.9,9.8,15.3,Diminution,False
z_43.5_13.5,2024,Augmentation,58.6,58.6,16.3,25.1,Augmentation,True
z_43.5_13.5,2025,Augmentation,75.0,75.0,11.2,13.8,Diminution,False
z_43.5_15.0,2023,Diminution,34.5,23.9,34.5,41.6,Augmentation,False
z_43.5_15.0,2024,Augmentation,37.8,37.8,30.7,31.5,Diminution,False
z_43.5_15.0,2025,Stable,42.0,25.7,32.3,42.0,Augmentation,False
z_43.5_28.5,2023,Augmentation,41.3,41.3,19.2,39.4,Diminution,False
z_43.5_28.5,2024,Stable,49.1,35.9,15.0,49.1,Diminution,False
z_43.5_28.5,2025,Augmentation,36.9,36.9,17.6,45.4,Diminution,False
z_43.5_36.0,2023,Diminution,66.3,5.2,66.3,28.5,Diminution,True
z_43.5_36.0,2024,Diminution,55.5,3.8,55.5,40.7,Stable,False
z_43.5_36.0,2025,Diminution,51.1,7.6,51.1,41.3,Diminution,True
z_43.5_37.5,2023,Augmentation,40.8,40.8,19.8,39.4,Diminution,False
z_43.5_37.5,2024,Augmentation,34.6,34.6,22.7,42.7,Diminution,False
z_43.5_37.5,2025,Stable,43.3,29.2,27.5,43.3,Diminution,False
z_43.5_6.0,2023,Stable,48.1,18.7,33.2,48.1,Diminution,False
z_43.5_6.0,2024,Diminution,34.3,26.2,34.3,39.5,Diminution,True
z_43.5_6.0,2025,Stable,45.6,20.5,33.9,45.6,Diminution,False
z_43.5_7.5,2023,Stable,45.9,34.2,19.9,45.9,Augmentation,False
z_43.5_7.5,2024,Augmentation,39.0,39.0,19.3,41.7,Stable,False
z_43.5_7.5,2025,Augmentation,39.2,39.2,17.9,42.9,Diminution,False
z_43.5_9.0,2023,Augmentation,61.5,61.5,12.7,25.7,Stable,False
z_43.5_9.0,2024,Augmentation,64.0,64.0,13.1,22.9,Stable,False
z_43.5_9.0,2025,Augmentation,71.2,71.2,10.7,18.1,Stable,False
z_45.0_-1.5,2023,Augmentation,73.1,73.1,11.2,15.7,Augmentation,True
z_45.0_-1.5,2024,Augmentation,73.7,73.7,7.8,18.5,Stable,False
z_45.0_-1.5,2025,Augmentation,52.1,52.1,13.4,34.5,Stable,False
z_45.0_-3.0,2023,Augmentation,53.3,53.3,19.2,27.5,Augmentation,True
z_45.0_-3.0,2024,Augmentation,51.8,51.8,16.8,31.4,Augmentation,True
z_45.0_-3.0,2025,Augmentation,50.1,50.1,19.6,30.3,Augmentation,True
z_45.0_-4.5,2023,Augmentation,63.5,63.5,15.9,20.6,Stable,False
z_45.0_-4.5,2024,Augmentation,53.1,53.1,20.2,26.7,Diminution,False
z_45.0_-4.5,2025,Augmentation,45.1,45.1,26.1,28.8,Stable,False
z_45.0_-6.0,2023,Stable,48.4,16.8,34.8,48.4,Stable,True
z_45.0_-6.0,2024,Stable,45.3,21.5,33.3,45.3,Stable,True
z_45.0_-6.0,2025,Stable,47.9,18.7,33.4,47.9,Diminution,False
z_45.0_-7.5,2023,Stable,43.6,23.8,32.6,43.6,Diminution,False
z_45.0_-7.5,2024,Diminution,32.4,32.3,32.4,35.3,Diminution,True
z_45.0_-7.5,2025,Diminution,35.2,30.6,35.2,34.2,Stable,False
z_45.0_-9.0,2023,Stable,59.1,16.1,24.8,59.1,Stable,True
z_45.0_-9.0,2024,Stable,51.6,20.9,27.5,51.6,Diminution,False
z_45.0_-9.0,2025,Stable,53.0,17.6,29.5,53.0,Augmentation,False
z_45.0_12.0,2023,Augmentation,45.9,45.9,15.6,38.5,Diminution,False
z_45.0_12.0,2024,Augmentation,40.0,40.0,15.6,44.4,Stable,False
z_45.0_12.0,2025,Augmentation,51.7,51.7,15.4,32.9,Augmentation,True
z_45.0_13.5,2023,Augmentation,51.5,51.5,16.4,32.1,Stable,False
z_45.0_13.5,2024,Augmentation,55.3,55.3,16.9,27.9,Augmentation,True
z_45.0_13.5,2025,Augmentation,68.2,68.2,10.8,21.0,Augmentation,True
z_45.0_28.5,2023,Diminution,77.1,4.3,77.1,18.6,Augmentation,False
z_45.0_28.5,2024,Diminution,77.1,4.3,77.1,18.6,Stable,False
z_45.0_28.5,2025,Diminution,69.0,7.2,69.0,23.8,Diminution,True
z_45.0_36.0,2023,Stable,51.9,24.9,23.2,51.9,Diminution,False
z_45.0_36.0,2024,Augmentation,37.3,37.3,27.9,34.8,Diminution,False
z_45.0_36.0,2025,Stable,44.9,26.1,29.0,44.9,Diminution,False
z_46.5_-10.5,2023,Diminution,72.5,3.2,72.5,24.3,Augmentation,False
z_46.5_-10.5,2024,Diminution,66.3,12.1,66.3,21.6,Diminution,True
z_46.5_-10.5,2025,Diminution,67.5,6.1,67.5,26.4,Diminution,True
z_46.5_-3.0,2023,Augmentation,50.2,50.2,13.5,36.2,Augmentation,True
z_46.5_-3.0,2024,Augmentation,49.9,49.9,15.8,34.3,Augmentation,True
z_46.5_-3.0,2025,Augmentation,47.9,47.9,13.8,38.3,Stable,False
z_46.5_-4.5,2023,Augmentation,66.0,66.0,9.5,24.5,Augmentation,True
z_46.5_-4.5,2024,Augmentation,61.8,61.8,9.4,28.8,Augmentation,True
z_46.5_-4.5,2025,Augmentation,59.9,59.9,10.9,29.2,Augmentation,True
z_46.5_-6.0,2023,Augmentation,50.1,50.1,12.6,37.3,Augmentation,True
z_46.5_-6.0,2024,Augmentation,55.8,55.8,14.5,29.7,Augmentation,True
z_46.5_-6.0,2025,Augmentation,49.4,49.4,17.3,33.3,Diminution,False
z_46.5_-7.5,2023,Augmentation,55.1,55.1,17.8,27.1,Diminution,False
z_46.5_-7.5,2024,Augmentation,47.6,47.6,27.3,25.0,Diminution,False
z_46.5_-7.5,2025,Augmentation,44.2,44.2,23.6,32.2,Augmentation,True
z_48.0_-1.5,2023,Stable,45.7,36.0,18.3,45.7,Augmentation,False
z_48.0_-1.5,2024,Augmentation,52.4,52.4,14.5,33.1,Diminution,False
z_48.0_-1.5,2025,Stable,50.6,36.7,12.7,50.6,Diminution,False
z_48.0_-10.5,2023,Stable,50.3,28.2,21.4,50.3,Stable,True
z_48.0_-10.5,2024,Stable,40.8,30.0,29.2,40.8,Stable,True
z_48.0_-10.5,2025,Stable,41.4,27.7,30.9,41.4,Diminution,False
z_48.0_-12.0,2023,Stable,42.9,24.9,32.2,42.9,Diminution,False
z_48.0_-12.0,2024,Diminution,36.3,31.8,36.3,31.9,Diminution,True
z_48.0_-12.0,2025,Diminution,40.4,22.2,40.4,37.4,Stable,False
z_48.0_-15.0,2023,Diminution,74.6,9.8,74.6,15.6,Stable,False
z_48.0_-15.0,2024,Diminution,61.6,19.4,61.6,19.0,Diminution,True
z_48.0_-15.0,2025,Diminution,75.1,6.4,75.1,18.6,Diminution,True
z_48.0_-3.0,2023,Augmentation,50.9,50.9,15.5,33.6,Stable,False
z_48.0_-3.0,2024,Augmentation,50.1,50.1,16.4,33.5,Diminution,False
z_48.0_-3.0,2025,Augmentation,40.0,40.0,26.1,34.0,Diminution,False
z_48.0_-4.5,2023,Augmentation,59.6,59.6,12.3,28.1,Augmentation,True
z_48.0_-4.5,2024,Augmentation,49.7,49.7,17.1,33.2,Stable,False
z_48.0_-4.5,2025,Augmentation,51.8,51.8,13.7,34.6,Diminution,False
z_48.0_-6.0,2023,Augmentation,41.8,41.8,23.3,34.8,Stable,False
z_48.0_-6.0,2024,Augmentation,42.0,42.0,24.7,33.3,Augmentation,True
z_48.0_-6.0,2025,Augmentation,47.1,47.1,19.4,33.4,Augmentation,True
z_48.0_-7.5,2023,Augmentation,64.8,64.8,13.6,21.7,Augmentation,True
z_48.0_-7.5,2024,Augmentation,66.5,66.5,14.4,19.1,Stable,False
z_48.0_-7.5,2025,Augmentation,57.5,57.5,18.4,24.1,Diminution,False
z_48.0_-9.0,2023,Stable,43.5,32.8,23.8,43.5,Augmentation,False
z_48.0_-9.0,2024,Augmentation,36.5,36.5,22.9,40.6,Augmentation,True
z_48.0_-9.0,2025,Augmentation,41.8,41.8,21.8,36.4,Augmentation,True
z_49.5_-1.5,2023,Stable,53.4,25.5,21.2,53.4,Diminution,False
z_49.5_-1.5,2024,Stable,57.9,29.0,13.1,57.9,Diminution,False
z_49.5_-1.5,2025,Stable,58.9,28.9,12.2,58.9,Diminution,False
z_49.5_-12.0,2023,Augmentation,48.2,48.2,12.9,38.9,Stable,False
z_49.5_-12.0,2024,Stable,48.9,37.3,13.9,48.9,Diminution,False
z_49.5_-12.0,2025,Augmentation,57.1,57.1,16.8,26.0,Diminution,False
z_49.5_-3.0,2023,Augmentation,39.0,39.0,23.2,37.8,Diminution,False
z_49.5_-3.0,2024,Augmentation,31.2,31.2,30.5,38.3,Diminution,False
z_49.5_-3.0,2025,Augmentation,35.1,35.1,28.9,36.0,Diminution,False
z_49.5_-4.5,2023,Stable,44.0,34.9,21.1,44.0,Diminution,False
z_49.5_-4.5,2024,Stable,49.9,35.0,15.1,49.9,Diminution,False
z_49.5_-4.5,2025,Stable,48.9,32.9,18.2,48.9,Diminution,False
z_49.5_-6.0,2023,Augmentation,34.9,34.9,21.6,43.4,Diminution,False
z_49.5_-6.0,2024,Augmentation,43.2,43.2,17.9,38.9,Diminution,False
z_49.5_-6.0,2025,Augmentation,44.7,44.7,17.1,38.2,Diminution,False
z_49.5_-7.5,2023,Augmentation,41.4,41.4,22.4,36.2,Diminution,False
z_49.5_-7.5,2024,Augmentation,38.3,38.3,27.8,33.9,Diminution,False
z_49.5_-7.5,2025,Augmentation,38.9,38.9,22.7,38.5,Diminution,False
z_49.5_-9.0,2023,Stable,47.5,34.6,18.0,47.5,Augmentation,False
z_49.5_-9.0,2024,Augmentation,41.5,41.5,13.4,45.1,Augmentation,True
z_49.5_-9.0,2025,Augmentation,53.2,53.2,12.0,34.8,Augmentation,True
z_49.5_0.0,2023,Augmentation,46.5,46.5,14.5,38.9,Diminution,False
z_49.5_0.0,2024,Augmentation,45.7,45.7,14.8,39.5,Diminution,False
z_49.5_0.0,2025,Augmentation,42.9,42.9,14.4,42.8,Diminution,False
z_51.0_-10.5,2023,Augmentation,62.9,62.9,14.5,22.6,Augmentation,True
z_51.0_-10.5,2024,Augmentation,64.3,64.3,16.4,19.3,Augmentation,True
z_51.0_-10.5,2025,Augmentation,58.5,58.5,15.5,26.1,Diminution,False
z_51.0_-12.0,2023,Augmentation,49.1,49.1,17.8,33.1,Stable,False
z_51.0_-12.0,2024,Augmentation,46.3,46.3,18.3,35.4,Augmentation,True
z_51.0_-12.0,2025,Augmentation,44.6,44.6,20.8,34.5,Augmentation,True
z_51.0_-13.5,2023,Augmentation,42.0,42.0,22.2,35.8,Stable,False
z_51.0_-13.5,2024,Stable,51.5,24.2,24.2,51.5,Stable,True
z_51.0_-13.5,2025,Stable,47.6,21.4,31.1,47.6,Stable,True
z_51.0_-15.0,2023,Augmentation,38.2,38.2,21.9,40.0,Diminution,False
z_51.0_-15.0,2024,Augmentation,41.1,41.1,17.0,41.9,Stable,False
z_51.0_-15.0,2025,Stable,45.6,34.8,19.6,45.6,Augmentation,False
z_51.0_-16.5,2023,Diminution,59.2,7.5,59.2,33.3,Stable,False
z_51.0_-16.5,2024,Diminution,42.6,11.6,42.6,45.8,Diminution,True
z_51.0_-16.5,2025,Diminution,55.1,13.4,55.1,31.5,Diminution,True
z_51.0_-4.5,2023,Augmentation,37.3,37.3,30.9,31.7,Diminution,False
z_51.0_-4.5,2024,Augmentation,33.6,33.6,30.4,36.0,Diminution,False
z_51.0_-4.5,2025,Diminution,32.2,30.8,32.2,37.0,Diminution,True
z_51.0_-6.0,2023,Augmentation,36.9,36.9,34.4,28.7,Diminution,False
z_51.0_-6.0,2024,Augmentation,33.0,33.0,32.2,34.9,Diminution,False
z_51.0_-6.0,2025,Augmentation,43.2,43.2,25.9,30.9,Diminution,False
z_51.0_-7.5,2023,Augmentation,49.9,49.9,17.6,32.5,Augmentation,True
z_51.0_-7.5,2024,Augmentation,57.7,57.7,11.2,31.1,Augmentation,True
z_51.0_-7.5,2025,Augmentation,52.4,52.4,16.7,30.8,Diminution,False
z_51.0_-9.0,2023,Stable,48.9,37.4,13.6,48.9,Augmentation,False
z_51.0_-9.0,2024,Augmentation,59.4,59.4,14.2,26.4,Augmentation,True
z_51.0_-9.0,2025,Augmentation,59.4,59.4,13.5,27.1,Stable,False
z_51.0_0.0,2023,Augmentation,36.8,36.8,32.3,30.9,Diminution,False
z_51.0_0.0,2024,Augmentation,36.9,36.9,28.6,34.5,Diminution,False
z_51.0_0.0,2025,Augmentation,47.8,47.8,22.8,29.4,Diminution,False
z_51.0_1.5,2023,Stable,50.4,33.1,16.4,50.4,Stable,True
z_51.0_1.5,2024,Stable,51.2,30.3,18.5,51.2,Stable,True
z_51.0_1.5,2025,Stable,47.9,34.9,17.2,47.9,Diminution,False
z_51.0_3.0,2023,Augmentation,47.5,47.5,11.0,41.5,Augmentation,True
z_51.0_3.0,2024,Augmentation,47.4,47.4,11.3,41.3,Augmentation,True
z_51.0_3.0,2025,Augmentation,47.4,47.4,11.5,41.1,Stable,False
z_52.5_-1.5,2023,Stable,43.7,33.1,23.2,43.7,Diminution,False
z_52.5_-1.5,2024,Augmentation,41.7,41.7,19.5,38.9,Diminution,False
z_52.5_-1.5,2025,Augmentation,49.5,49.5,16.5,33.9,Diminution,False
z_52.5_-10.5,2023,Augmentation,38.6,38.6,20.8,40.6,Diminution,False
z_52.5_-10.5,2024,Augmentation,42.0,42.0,22.2,35.8,Stable,False
z_52.5_-10.5,2025,Stable,45.3,32.4,22.2,45.3,Augmentation,False
z_52.5_-12.0,2023,Stable,51.5,19.1,29.4,51.5,Diminution,False
z_52.5_-12.0,2024,Diminution,32.3,31.4,32.3,36.3,Stable,False
z_52.5_-12.0,2025,Stable,46.1,18.2,35.7,46.1,Diminution,False
z_52.5_-13.5,2023,Augmentation,33.6,33.6,26.2,40.2,Diminution,False
z_52.5_-13.5,2024,Stable,48.6,25.2,26.3,48.6,Stable,True
z_52.5_-13.5,2025,Augmentation,39.4,39.4,26.7,33.9,Stable,False
z_52.5_-15.0,2023,Stable,49.9,10.7,39.4,49.9,Diminution,False
z_52.5_-15.0,2024,Stable,49.5,14.0,36.5,49.5,Diminution,False
z_52.5_-15.0,2025,Diminution,43.3,15.9,43.3,40.8,Stable,False
z_52.5_-4.5,2023,Stable,43.7,29.7,26.5,43.7,Diminution,False
z_52.5_-4.5,2024,Stable,48.0,32.6,19.4,48.0,Diminution,False
z_52.5_-4.5,2025,Augmentation,40.2,40.2,20.2,39.6,Diminution,False
z_52.5_-6.0,2023,Augmentation,45.2,45.2,12.5,42.3,Diminution,False
z_52.5_-6.0,2024,Augmentation,39.2,39.2,18.8,42.0,Augmentation,True
z_52.5_-6.0,2025,Augmentation,51.0,51.0,12.4,36.6,Diminution,False
z_52.5_-7.5,2023,Augmentation,71.3,71.3,9.7,19.0,Diminution,False
z_52.5_-7.5,2024,Augmentation,70.3,70.3,10.2,19.5,Augmentation,True
z_52.5_-7.5,2025,Augmentation,65.7,65.7,8.9,25.3,Stable,False
z_52.5_0.0,2023,Augmentation,34.1,34.1,27.4,38.5,Diminution,False
z_52.5_0.0,2024,Stable,43.4,31.2,25.4,43.4,Diminution,False
z_52.5_0.0,2025,Augmentation,34.9,34.9,23.6,41.6,Diminution,False
z_52.5_1.5,2023,Augmentation,45.4,45.4,27.5,27.0,Diminution,False
z_52.5_1.5,2024,Augmentation,38.4,38.4,31.6,30.0,Diminution,False
z_52.5_1.5,2025,Augmentation,34.5,34.5,30.0,35.5,Diminution,False
z_52.5_13.5,2023,Stable,53.4,36.1,10.5,53.4,Augmentation,False
z_52.5_13.5,2024,Augmentation,39.2,39.2,13.2,47.6,Stable,False
z_52.5_13.5,2025,Stable,54.4,32.7,12.9,54.4,Diminution,False
z_52.5_3.0,2023,Augmentation,47.6,47.6,25.1,27.2,Augmentation,True
z_52.5_3.0,2024,Augmentation,57.5,57.5,16.7,25.8,Diminution,False
z_52.5_3.0,2025,Augmentation,49.4,49.4,26.2,24.5,Diminution,False
z_52.5_4.5,2023,Stable,52.7,35.4,11.9,52.7,Augmentation,False
z_52.5_4.5,2024,Stable,51.8,34.4,13.7,51.8,Diminution,False
z_52.5_4.5,2025,Augmentation,38.1,38.1,18.3,43.6,Diminution,False
z_52.5_6.0,2023,Stable,49.1,33.1,17.8,49.1,Augmentation,False
z_52.5_6.0,2024,Augmentation,43.0,43.0,13.1,43.9,Augmentation,True
z_52.5_6.0,2025,Stable,53.4,37.8,8.8,53.4,Stable,True
