zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-15.0,2024,1,2024-S1,Diminution,37.7,25.4,37.7,36.9,Diminution,True
z_28.5_-15.0,2024,2,2024-S2,Stable,41.5,28.4,30.1,41.5,Stable,True
z_28.5_-15.0,2025,1,2025-S1,Stable,42.3,20.2,37.5,42.3,Stable,True
z_28.5_-15.0,2025,2,2025-S2,Stable,44.5,27.1,28.4,44.5,Diminution,False
z_28.5_-16.5,2023,1,2023-S1,Stable,46.8,26.3,26.9,46.8,Diminution,False
z_28.5_-16.5,2023,2,2023-S2,Stable,44.0,18.4,37.6,44.0,Diminution,False
z_28.5_-16.5,2024,1,2024-S1,Stable,51.9,19.0,29.1,51.9,Diminution,False
z_28.5_-16.5,2024,2,2024-S2,Stable,40.2,21.9,37.8,40.2,Stable,True
z_28.5_-16.5,2025,1,2025-S1,Stable,52.0,32.4,15.6,52.0,Stable,True
z_28.5_-16.5,2025,2,2025-S2,Augmentation,40.3,40.3,20.0,39.8,Diminution,False
z_30.0_-10.5,2023,1,2023-S1,Diminution,61.9,5.9,61.9,32.2,Diminution,True
z_30.0_-10.5,2023,2,2023-S2,Diminution,76.7,2.7,76.7,20.6,Diminution,True
z_30.0_-10.5,2024,1,2024-S1,Diminution,61.9,5.9,61.9,32.2,Stable,False
z_30.0_-10.5,2024,2,2024-S2,Diminution,64.1,5.0,64.1,30.9,Stable,False
z_30.0_-10.5,2025,1,2025-S1,Diminution,52.5,12.4,52.5,35.1,Diminution,True
z_30.0_-10.5,2025,2,2025-S2,Diminution,53.6,7.1,53.6,39.2,Diminution,True
z_30.0_-13.5,2023,1,2023-S1,Diminution,73.6,2.9,73.6,23.6,Diminution,True
z_30.0_-13.5,2024,1,2024-S1,Diminution,74.1,3.3,74.1,22.6,Stable,False
z_30.0_-13.5,2025,1,2025-S1,Diminution,70.6,4.7,70.6,24.7,Stable,False
z_30.0_-15.0,2023,1,2023-S1,Diminution,60.7,9.7,60.7,29.6,Diminution,True
z_30.0_-15.0,2024,1,2024-S1,Diminution,59.3,5.9,59.3,34.7,Diminution,True
z_30.0_-15.0,2025,1,2025-S1,Diminution,68.3,7.5,68.3,24.1,Stable,False
z_30.0_28.5,2023,1,2023-S1,Diminution,42.9,25.7,42.9,31.5,Stable,False
z_30.0_28.5,2023,2,2023-S2,Stable,38.3,29.9,31.8,38.3,Diminution,False
z_30.0_28.5,2024,1,2024-S1,Stable,39.6,27.4,32.9,39.6,Diminution,False
z_30.0_28.5,2024,2,2024-S2,Diminution,45.2,30.9,45.2,23.9,Diminution,True
z_30.0_28.5,2025,1,2025-S1,Diminution,44.9,24.2,44.9,30.9,Diminution,True
z_30.0_28.5,2025,2,2025-S2,Diminution,40.0,32.5,40.0,27.5,Diminution,True
z_30.0_30.0,2023,1,2023-S1,Diminution,77.7,4.6,77.7,17.6,Diminution,True
z_30.0_30.0,2023,2,2023-S2,Diminution,86.1,3.3,86.1,10.7,Diminution,True
z_30.0_30.0,2024,1,2024-S1,Diminution,82.9,3.9,82.9,13.2,Diminution,True
z_30.0_30.0,2024,2,2024-S2,Diminution,86.6,3.2,86.6,10.2,Diminution,True
z_30.0_30.0,2025,1,2025-S1,Diminution,84.7,1.9,84.7,13.4,Stable,False
z_30.0_30.0,2025,2,2025-S2,Diminution,90.5,1.8,90.5,7.7,Diminution,True
z_30.0_31.5,2023,1,2023-S1,Stable,42.0,33.5,24.5,42.0,Augmentation,False
z_30.0_31.5,2023,2,2023-S2,Augmentation,48.5,48.5,20.0,31.5,Stable,False
z_30.0_31.5,2024,1,2024-S1,Augmentation,42.2,42.2,18.5,39.3,Diminution,False
z_30.0_31.5,2024,2,2024-S2,Stable,40.8,20.6,38.6,40.8,Augmentation,False
z_30.0_31.5,2025,1,2025-S1,Augmentation,49.5,49.5,18.7,31.9,Stable,False
z_30.0_31.5,2025,2,2025-S2,Stable,43.8,27.8,28.5,43.8,Diminution,False
z_31.5_-15.0,2023,1,2023-S1,Diminution,78.5,2.5,78.5,19.1,Diminution,True
z_31.5_-15.0,2023,2,2023-S2,Diminution,79.4,3.1,79.4,17.5,Diminution,True
z_31.5_-15.0,2024,1,2024-S1,Diminution,85.2,0.8,85.2,14.0,Diminution,True
z_31.5_-15.0,2024,2,2024-S2,Diminution,83.9,0.7,83.9,15.4,Stable,False
z_31.5_-15.0,2025,1,2025-S1,Diminution,88.6,1.8,88.6,9.5,Diminution,True
z_31.5_-15.0,2025,2,2025-S2,Diminution,80.0,1.3,80.0,18.6,Diminution,True
z_31.5_-18.0,2023,1,2023-S1,Stable,48.9,26.2,24.9,48.9,Diminution,False
z_31.5_-18.0,2023,2,2023-S2,Stable,45.3,26.6,28.1,45.3,Augmentation,False
z_31.5_-18.0,2024,1,2024-S1,Stable,52.9,29.2,18.0,52.9,Diminution,False
z_31.5_-18.0,2024,2,2024-S2,Stable,46.8,18.5,34.7,46.8,Diminution,False
z_31.5_-18.0,2025,1,2025-S1,Stable,37.9,26.7,35.5,37.9,Diminution,False
z_31.5_-18.0,2025,2,2025-S2,Stable,47.1,17.5,35.4,47.1,Diminution,False
z_31.5_31.5,2023,1,2023-S1,Diminution,44.5,15.2,44.5,40.3,Diminution,True
z_31.5_31.5,2024,1,2024-S1,Diminution,44.6,18.5,44.6,36.9,Diminution,True
z_31.5_31.5,2025,1,2025-S1,Diminution,43.2,16.2,43.2,40.6,Diminution,True
z_33.0_-13.5,2023,1,2023-S1,Diminution,74.9,9.4,74.9,15.7,Stable,False
z_33.0_-13.5,2023,2,2023-S2,Diminution,72.0,9.5,72.0,18.5,Diminution,True
z_33.0_-13.5,2024,1,2024-S1,Diminution,68.2,3.7,68.2,28.1,Diminution,True
z_33.0_-13.5,2024,2,2024-S2,Diminution,74.6,7.6,74.6,17.8,Diminution,True
z_33.0_-13.5,2025,1,2025-S1,Diminution,75.7,5.1,75.7,19.2,Diminution,True
z_33.0_-13.5,2025,2,2025-S2,Diminution,77.5,2.9,77.5,19.6,Diminution,True
z_33.0_-9.0,2023,1,2023-S1,Stable,42.7,15.1,42.2,42.7,Diminution,False
z_33.0_-9.0,2023,2,2023-S2,Stable,48.4,15.0,36.6,48.4,Stable,True
z_33.0_-9.0,2024,1,2024-S1,Stable,53.7,17.3,29.0,53.7,Augmentation,False
z_33.0_-9.0,2024,2,2024-S2,Stable,56.0,23.3,20.7,56.0,Diminution,False
z_33.0_-9.0,2025,1,2025-S1,Stable,60.8,19.2,20.0,60.8,Diminution,False
z_33.0_-9.0,2025,2,2025-S2,Stable,47.5,14.5,38.0,47.5,Augmentation,False
z_33.0_10.5,2023,1,2023-S1,Diminution,93.6,0.5,93.6,5.9,Diminution,True
z_33.0_10.5,2024,1,2024-S1,Diminution,93.6,0.5,93.6,5.9,Diminution,True
z_33.0_10.5,2025,1,2025-S1,Diminution,93.6,0.5,93.6,5.9,Diminution,True
z_33.0_18.0,2023,2,2023-S2,Diminution,93.1,0.4,93.1,6.5,Diminution,True
z_33.0_18.0,2024,2,2024-S2,Diminution,93.1,0.4,93.1,6.5,Stable,False
z_33.0_18.0,2025,2,2025-S2,Diminution,82.0,1.5,82.0,16.5,Diminution,True
z_33.0_25.5,2023,1,2023-S1,Diminution,88.4,1.3,88.4,10.4,Diminution,True
z_33.0_25.5,2024,1,2024-S1,Diminution,88.4,1.3,88.4,10.4,Stable,False
z_33.0_25.5,2025,1,2025-S1,Diminution,79.2,2.0,79.2,18.8,Diminution,True
z_34.5_-1.5,2023,1,2023-S1,Diminution,52.5,14.2,52.5,33.3,Augmentation,False
z_34.5_-1.5,2023,2,2023-S2,Diminution,50.4,14.5,50.4,35.2,Diminution,True
z_34.5_-1.5,2024,1,2024-S1,Stable,48.3,16.7,34.9,48.3,Diminution,False
z_34.5_-1.5,2024,2,2024-S2,Diminution,59.4,3.9,59.4,36.7,Diminution,True
z_34.5_-1.5,2025,1,2025-S1,Diminution,45.4,12.9,45.4,41.7,Diminution,True
z_34.5_-1.5,2025,2,2025-S2,Diminution,65.5,5.5,65.5,29.1,Diminution,True
z_34.5_-10.5,2023,1,2023-S1,Diminution,90.2,0.8,90.2,9.0,Diminution,True
z_34.5_-10.5,2023,2,2023-S2,Diminution,90.4,0.7,90.4,8.9,Diminution,True
z_34.5_-10.5,2024,1,2024-S1,Diminution,90.2,0.8,90.2,9.0,Stable,False
z_34.5_-10.5,2024,2,2024-S2,Diminution,91.3,1.9,91.3,6.8,Diminution,True
z_34.5_-10.5,2025,1,2025-S1,Diminution,78.6,1.4,78.6,20.0,Diminution,True
z_34.5_-10.5,2025,2,2025-S2,Diminution,88.2,3.0,88.2,8.8,Diminution,True
z_34.5_-4.5,2023,1,2023-S1,Stable,48.8,22.1,29.1,48.8,Diminution,False
z_34.5_-4.5,2023,2,2023-S2,Diminution,48.2,16.9,48.2,34.9,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,52.0,19.7,28.3,52.0,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,52.9,15.4,52.9,31.7,Diminution,True
z_34.5_-4.5,2025,1,2025-S1,Stable,51.8,23.7,24.5,51.8,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,51.5,15.0,51.5,33.6,Diminution,True
z_34.5_-6.0,2023,1,2023-S1,Stable,38.4,25.9,35.7,38.4,Diminution,False
z_34.5_-6.0,2023,2,2023-S2,Stable,39.1,24.3,36.6,39.1,Diminution,False
z_34.5_-6.0,2024,1,2024-S1,Diminution,43.8,20.5,43.8,35.8,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Stable,42.5,28.4,29.1,42.5,Diminution,False
z_34.5_-6.0,2025,1,2025-S1,Augmentation,45.8,45.8,19.4,34.8,Diminution,False
z_34.5_-6.0,2025,2,2025-S2,Augmentation,37.6,37.6,29.1,33.3,Diminution,False
z_34.5_-7.5,2023,1,2023-S1,Diminution,41.1,18.7,41.1,40.2,Stable,False
z_34.5_-7.5,2023,2,2023-S2,Diminution,50.8,19.9,50.8,29.3,Augmentation,False
z_34.5_-7.5,2024,1,2024-S1,Stable,43.3,22.8,33.8,43.3,Diminution,False
z_34.5_-7.5,2024,2,2024-S2,Diminution,43.3,16.0,43.3,40.7,Diminution,True
z_34.5_-7.5,2025,1,2025-S1,Stable,44.4,15.3,40.3,44.4,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Diminution,46.5,14.2,46.5,39.3,Stable,False
z_34.5_0.0,2023,1,2023-S1,Diminution,77.4,3.9,77.4,18.7,Diminution,True
z_34.5_0.0,2023,2,2023-S2,Diminution,85.5,2.5,85.5,12.0,Diminution,True
z_34.5_0.0,2024,1,2024-S1,Diminution,76.1,6.4,76.1,17.4,Stable,False
z_34.5_0.0,2024,2,2024-S2,Diminution,93.3,1.4,93.3,5.2,Diminution,True
z_34.5_0.0,2025,1,2025-S1,Diminution,76.7,3.8,76.7,19.5,Diminution,True
z_34.5_0.0,2025,2,2025-S2,Diminution,85.5,4.5,85.5,10.0,Diminution,True
z_34.5_12.0,2023,1,2023-S1,Diminution,47.1,28.2,47.1,24.7,Diminution,True
z_34.5_12.0,2023,2,2023-S2,Diminution,41.1,20.3,41.1,38.6,Stable,False
z_34.5_12.0,2024,1,2024-S1,Diminution,47.1,23.3,47.1,29.6,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Diminution,44.4,16.3,44.4,39.3,Augmentation,False
z_34.5_12.0,2025,1,2025-S1,Stable,36.6,30.8,32.6,36.6,Diminution,False
z_34.5_12.0,2025,2,2025-S2,Diminution,37.8,25.4,37.8,36.8,Diminution,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,73.7,73.7,19.0,7.3,Diminution,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,78.1,78.1,15.2,6.7,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Augmentation,69.4,69.4,23.1,7.5,Augmentation,True
z_34.5_13.5,2024,2,2024-S2,Augmentation,80.0,80.0,12.8,7.2,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,79.9,79.9,13.1,7.0,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,83.2,83.2,11.5,5.3,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,57.1,7.0,57.1,35.8,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,58.8,6.1,58.8,35.1,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,61.1,4.1,61.1,34.8,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Diminution,92.7,0.6,92.7,6.7,Diminution,True
z_34.5_18.0,2024,1,2024-S1,Diminution,92.7,0.6,92.7,6.7,Stable,False
z_34.5_18.0,2025,1,2025-S1,Diminution,79.6,1.3,79.6,19.1,Diminution,True
z_34.5_19.5,2023,1,2023-S1,Diminution,84.5,1.7,84.5,13.8,Diminution,True
z_34.5_19.5,2023,2,2023-S2,Diminution,92.8,0.4,92.8,6.9,Diminution,True
z_34.5_19.5,2024,1,2024-S1,Diminution,84.5,1.7,84.5,13.8,Stable,False
z_34.5_19.5,2024,2,2024-S2,Diminution,93.0,1.3,93.0,5.7,Diminution,True
z_34.5_19.5,2025,1,2025-S1,Diminution,80.1,3.1,80.1,16.9,Diminution,True
z_34.5_19.5,2025,2,2025-S2,Diminution,88.6,2.6,88.6,8.8,Diminution,True
z_34.5_22.5,2023,1,2023-S1,Stable,53.9,20.0,26.1,53.9,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Stable,40.0,23.7,36.3,40.0,Augmentation,False
z_34.5_22.5,2024,1,2024-S1,Stable,48.8,31.2,20.0,48.8,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,38.8,24.9,38.8,36.4,Diminution,True
z_34.5_22.5,2025,1,2025-S1,Stable,47.6,22.6,29.8,47.6,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,43.5,15.3,43.5,41.2,Stable,False
z_34.5_24.0,2023,1,2023-S1,Augmentation,56.2,56.2,21.8,22.1,Stable,False
z_34.5_24.0,2023,2,2023-S2,Augmentation,58.3,58.3,26.7,15.0,Diminution,False
z_34.5_24.0,2024,1,2024-S1,Augmentation,57.0,57.0,22.8,20.3,Augmentation,True
z_34.5_24.0,2024,2,2024-S2,Augmentation,64.3,64.3,19.2,16.5,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Augmentation,53.8,53.8,25.7,20.5,Diminution,False
z_34.5_24.0,2025,2,2025-S2,Augmentation,53.2,53.2,29.7,17.1,Diminution,False
z_34.5_25.5,2023,1,2023-S1,Diminution,47.3,20.6,47.3,32.1,Diminution,True
z_34.5_25.5,2023,2,2023-S2,Stable,61.9,14.4,23.7,61.9,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Stable,39.9,31.6,28.5,39.9,Diminution,False
z_34.5_25.5,2024,2,2024-S2,Stable,52.6,22.8,24.6,52.6,Diminution,False
z_34.5_25.5,2025,1,2025-S1,Diminution,50.5,16.0,50.5,33.5,Diminution,True
z_34.5_25.5,2025,2,2025-S2,Stable,57.7,13.6,28.7,57.7,Stable,True
z_34.5_27.0,2023,1,2023-S1,Stable,53.0,29.4,17.6,53.0,Stable,True
z_34.5_27.0,2023,2,2023-S2,Stable,47.3,19.1,33.6,47.3,Diminution,False
z_34.5_27.0,2024,1,2024-S1,Stable,55.7,23.4,20.9,55.7,Diminution,False
z_34.5_27.0,2024,2,2024-S2,Diminution,45.3,13.4,45.3,41.3,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,43.8,16.2,40.0,43.8,Diminution,False
z_34.5_27.0,2025,2,2025-S2,Diminution,46.3,15.4,46.3,38.3,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Stable,41.0,36.1,22.9,41.0,Diminution,False
z_34.5_31.5,2023,2,2023-S2,Stable,43.0,39.9,17.1,43.0,Augmentation,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,52.2,52.2,12.1,35.7,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,44.3,44.3,17.0,38.6,Diminution,False
z_34.5_31.5,2025,1,2025-S1,Stable,37.0,33.0,30.0,37.0,Diminution,False
z_34.5_31.5,2025,2,2025-S2,Stable,47.2,24.7,28.2,47.2,Diminution,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,58.0,58.0,13.5,28.5,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Augmentation,49.2,49.2,26.3,24.5,Augmentation,True
z_34.5_33.0,2024,1,2024-S1,Augmentation,55.2,55.2,13.3,31.5,Augmentation,True
z_34.5_33.0,2024,2,2024-S2,Augmentation,58.6,58.6,20.4,20.9,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,58.8,58.8,14.6,26.6,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,60.4,60.4,18.5,21.1,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,50.3,25.6,24.1,50.3,Diminution,False
z_36.0_-1.5,2023,2,2023-S2,Diminution,45.6,19.9,45.6,34.4,Stable,False
z_36.0_-1.5,2024,1,2024-S1,Diminution,45.8,22.9,45.8,31.4,Diminution,True
z_36.0_-1.5,2024,2,2024-S2,Diminution,45.4,20.1,45.4,34.5,Diminution,True
z_36.0_-1.5,2025,1,2025-S1,Diminution,47.0,20.9,47.0,32.2,Stable,False
z_36.0_-1.5,2025,2,2025-S2,Diminution,40.8,23.4,40.8,35.8,Diminution,True
z_36.0_-10.5,2023,1,2023-S1,Stable,49.8,32.6,17.6,49.8,Augmentation,False
z_36.0_-10.5,2023,2,2023-S2,Stable,43.3,35.3,21.4,43.3,Diminution,False
z_36.0_-10.5,2024,1,2024-S1,Stable,49.6,34.9,15.5,49.6,Diminution,False
z_36.0_-10.5,2024,2,2024-S2,Stable,39.3,24.0,36.7,39.3,Augmentation,False
z_36.0_-10.5,2025,1,2025-S1,Stable,45.3,37.5,17.2,45.3,Augmentation,False
z_36.0_-10.5,2025,2,2025-S2,Stable,41.8,34.9,23.2,41.8,Diminution,False
z_36.0_-12.0,2023,1,2023-S1,Diminution,87.6,0.8,87.6,11.6,Diminution,True
z_36.0_-12.0,2024,1,2024-S1,Diminution,87.9,2.6,87.9,9.5,Diminution,True
z_36.0_-12.0,2025,1,2025-S1,Diminution,85.8,4.0,85.8,10.2,Diminution,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,62.5,62.5,15.8,21.7,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,76.6,76.6,9.4,14.0,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,63.2,63.2,14.2,22.5,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,69.2,69.2,17.1,13.7,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,60.6,60.6,17.0,22.5,Augmentation,True
z_36.0_-3.0,2025,2,2025-S2,Augmentation,61.4,61.4,15.8,22.9,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Stable,44.0,27.1,28.9,44.0,Diminution,False
z_36.0_-4.5,2023,2,2023-S2,Stable,44.6,23.9,31.5,44.6,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Stable,44.9,35.2,19.9,44.9,Stable,True
z_36.0_-4.5,2024,2,2024-S2,Stable,42.9,37.9,19.3,42.9,Diminution,False
z_36.0_-4.5,2025,1,2025-S1,Stable,41.5,25.5,33.0,41.5,Stable,True
z_36.0_-4.5,2025,2,2025-S2,Stable,42.1,34.9,23.1,42.1,Diminution,False
z_36.0_-6.0,2023,1,2023-S1,Augmentation,61.9,61.9,18.1,19.9,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,65.2,65.2,20.5,14.3,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Augmentation,52.7,52.7,28.5,18.9,Diminution,False
z_36.0_-6.0,2024,2,2024-S2,Augmentation,55.3,55.3,33.4,11.3,Diminution,False
z_36.0_-6.0,2025,1,2025-S1,Diminution,45.2,41.4,45.2,13.4,Diminution,True
z_36.0_-6.0,2025,2,2025-S2,Augmentation,51.4,51.4,35.5,13.1,Diminution,False
z_36.0_-7.5,2023,1,2023-S1,Augmentation,71.9,71.9,8.7,19.4,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,70.8,70.8,15.9,13.3,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,70.5,70.5,16.7,12.8,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,69.4,69.4,15.9,14.8,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,56.1,56.1,18.4,25.5,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,72.4,72.4,10.7,16.9,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Stable,40.5,36.5,23.0,40.5,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Stable,41.8,40.6,17.7,41.8,Augmentation,False
z_36.0_-9.0,2024,1,2024-S1,Augmentation,60.7,60.7,10.3,29.0,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,62.1,62.1,16.0,21.9,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,65.5,65.5,14.3,20.2,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,52.6,52.6,17.1,30.3,Diminution,False
z_36.0_0.0,2023,1,2023-S1,Diminution,45.6,18.3,45.6,36.0,Diminution,True
z_36.0_0.0,2023,2,2023-S2,Diminution,47.7,13.1,47.7,39.1,Diminution,True
z_36.0_0.0,2024,1,2024-S1,Diminution,47.4,10.5,47.4,42.2,Diminution,True
z_36.0_0.0,2024,2,2024-S2,Diminution,48.5,12.1,48.5,39.3,Stable,False
z_36.0_0.0,2025,1,2025-S1,Stable,40.8,20.7,38.5,40.8,Diminution,False
z_36.0_0.0,2025,2,2025-S2,Stable,46.7,13.6,39.8,46.7,Diminution,False
z_36.0_10.5,2023,1,2023-S1,Augmentation,48.3,48.3,17.2,34.4,Stable,False
z_36.0_10.5,2023,2,2023-S2,Stable,40.9,35.1,24.0,40.9,Stable,True
z_36.0_10.5,2024,1,2024-S1,Stable,42.0,39.5,18.5,42.0,Diminution,False
z_36.0_10.5,2024,2,2024-S2,Stable,40.3,37.1,22.6,40.3,Diminution,False
z_36.0_10.5,2025,1,2025-S1,Stable,47.9,31.0,21.2,47.9,Stable,True
z_36.0_10.5,2025,2,2025-S2,Stable,38.8,28.4,32.7,38.8,Stable,True
z_36.0_12.0,2023,1,2023-S1,Stable,42.3,36.6,21.1,42.3,Diminution,False
z_36.0_12.0,2023,2,2023-S2,Stable,44.6,32.5,23.0,44.6,Augmentation,False
z_36.0_12.0,2024,1,2024-S1,Stable,46.1,32.8,21.1,46.1,Stable,True
z_36.0_12.0,2024,2,2024-S2,Augmentation,43.6,43.6,17.9,38.5,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Stable,43.1,40.3,16.6,43.1,Stable,True
z_36.0_12.0,2025,2,2025-S2,Augmentation,44.0,44.0,17.1,38.9,Stable,False
z_36.0_13.5,2023,1,2023-S1,Augmentation,56.6,56.6,22.8,20.7,Augmentation,True
z_36.0_13.5,2023,2,2023-S2,Augmentation,66.7,66.7,13.0,20.3,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Augmentation,55.0,55.0,21.2,23.8,Augmentation,True
z_36.0_13.5,2024,2,2024-S2,Augmentation,59.4,59.4,20.6,20.0,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,72.0,72.0,14.6,13.4,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,62.6,62.6,15.3,22.0,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Augmentation,35.4,35.4,31.2,33.4,Diminution,False
z_36.0_15.0,2023,2,2023-S2,Augmentation,40.5,40.5,33.1,26.5,Stable,False
z_36.0_15.0,2024,1,2024-S1,Augmentation,40.2,40.2,26.0,33.9,Augmentation,True
z_36.0_15.0,2024,2,2024-S2,Augmentation,56.0,56.0,15.7,28.3,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,53.5,53.5,12.6,33.9,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,64.9,64.9,15.7,19.3,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,46.3,16.1,37.5,46.3,Stable,True
z_36.0_16.5,2023,2,2023-S2,Diminution,85.3,2.7,85.3,12.0,Diminution,True
z_36.0_16.5,2024,1,2024-S1,Stable,44.1,15.4,40.5,44.1,Stable,True
z_36.0_16.5,2024,2,2024-S2,Diminution,75.1,5.7,75.1,19.1,Diminution,True
z_36.0_16.5,2025,1,2025-S1,Stable,46.7,14.4,38.9,46.7,Stable,True
z_36.0_16.5,2025,2,2025-S2,Diminution,78.7,7.1,78.7,14.1,Diminution,True
z_36.0_18.0,2023,1,2023-S1,Diminution,56.7,9.8,56.7,33.5,Stable,False
