zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_-1.5,2024,1,2024-S1,Stable,75.7,20.9,3.4,75.7,Stable,True
z_34.5_-1.5,2024,2,2024-S2,Stable,84.7,4.4,10.9,84.7,Stable,True
z_34.5_-1.5,2025,1,2025-S1,Stable,95.6,2.1,2.3,95.6,Stable,True
z_34.5_-1.5,2025,2,2025-S2,Stable,85.8,1.2,13.0,85.8,Stable,True
z_34.5_-10.5,2023,1,2023-S1,Stable,98.9,0.2,0.9,98.9,Stable,True
z_34.5_-10.5,2023,2,2023-S2,Stable,98.8,0.2,1.0,98.8,Stable,True
z_34.5_-10.5,2024,1,2024-S1,Stable,98.9,0.2,0.9,98.9,Stable,True
z_34.5_-10.5,2024,2,2024-S2,Stable,98.7,0.5,0.8,98.7,Stable,True
z_34.5_-10.5,2025,1,2025-S1,Stable,98.2,0.6,1.2,98.2,Stable,True
z_34.5_-10.5,2025,2,2025-S2,Stable,99.0,0.2,0.8,99.0,Stable,True
z_34.5_-4.5,2023,1,2023-S1,Stable,65.5,28.8,5.7,65.5,Stable,True
z_34.5_-4.5,2023,2,2023-S2,Diminution,79.2,5.4,79.2,15.4,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,76.9,18.2,4.9,76.9,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,79.1,6.2,79.1,14.7,Stable,False
z_34.5_-4.5,2025,1,2025-S1,Stable,73.9,23.0,3.2,73.9,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,78.3,6.0,78.3,15.7,Stable,False
z_34.5_-6.0,2023,1,2023-S1,Diminution,65.6,17.1,65.6,17.4,Stable,False
z_34.5_-6.0,2023,2,2023-S2,Diminution,72.1,13.1,72.1,14.8,Diminution,True
z_34.5_-6.0,2024,1,2024-S1,Diminution,76.7,9.3,76.7,14.0,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Diminution,54.8,19.1,54.8,26.2,Stable,False
z_34.5_-6.0,2025,1,2025-S1,Diminution,43.3,34.5,43.3,22.2,Stable,False
z_34.5_-6.0,2025,2,2025-S2,Diminution,55.4,26.3,55.4,18.3,Diminution,True
z_34.5_-7.5,2023,1,2023-S1,Stable,87.3,8.9,3.8,87.3,Stable,True
z_34.5_-7.5,2023,2,2023-S2,Stable,94.9,2.8,2.2,94.9,Stable,True
z_34.5_-7.5,2024,1,2024-S1,Stable,63.3,27.9,8.8,63.3,Stable,True
z_34.5_-7.5,2024,2,2024-S2,Stable,80.3,15.3,4.4,80.3,Stable,True
z_34.5_-7.5,2025,1,2025-S1,Stable,86.4,7.1,6.5,86.4,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Stable,96.0,1.4,2.6,96.0,Stable,True
z_34.5_0.0,2023,1,2023-S1,Stable,94.5,1.4,4.0,94.5,Stable,True
z_34.5_0.0,2023,2,2023-S2,Stable,98.5,0.3,1.3,98.5,Stable,True
z_34.5_0.0,2024,1,2024-S1,Stable,85.3,10.1,4.6,85.3,Stable,True
z_34.5_0.0,2024,2,2024-S2,Stable,97.9,0.4,1.6,97.9,Stable,True
z_34.5_0.0,2025,1,2025-S1,Stable,92.9,4.6,2.5,92.9,Stable,True
z_34.5_0.0,2025,2,2025-S2,Stable,98.6,0.0,1.3,98.6,Stable,True
z_34.5_12.0,2023,1,2023-S1,Diminution,80.0,7.6,80.0,12.4,Stable,False
z_34.5_12.0,2023,2,2023-S2,Stable,91.4,6.0,2.5,91.4,Stable,True
z_34.5_12.0,2024,1,2024-S1,Diminution,79.5,6.1,79.5,14.4,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Stable,86.7,10.7,2.6,86.7,Stable,True
z_34.5_12.0,2025,1,2025-S1,Diminution,58.2,20.5,58.2,21.3,Diminution,True
z_34.5_12.0,2025,2,2025-S2,Stable,59.5,37.0,3.5,59.5,Stable,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,58.8,58.8,37.4,3.8,Diminution,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,63.6,63.6,33.3,3.0,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Augmentation,51.9,51.9,44.0,4.1,Augmentation,True
z_34.5_13.5,2024,2,2024-S2,Augmentation,67.8,67.8,29.1,3.1,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,68.4,68.4,29.0,2.6,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,69.8,69.8,27.8,2.4,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,89.7,1.8,89.7,8.5,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,88.2,1.8,88.2,10.0,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,89.7,1.6,89.7,8.7,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Stable,99.2,0.1,0.7,99.2,Stable,True
z_34.5_18.0,2024,1,2024-S1,Stable,99.2,0.1,0.7,99.2,Stable,True
z_34.5_18.0,2025,1,2025-S1,Stable,98.4,0.6,1.0,98.4,Stable,True
z_34.5_19.5,2023,1,2023-S1,Stable,97.3,1.5,1.2,97.3,Diminution,False
z_34.5_19.5,2023,2,2023-S2,Stable,99.1,0.1,0.9,99.1,Stable,True
z_34.5_19.5,2024,1,2024-S1,Stable,97.3,1.5,1.2,97.3,Stable,True
z_34.5_19.5,2024,2,2024-S2,Stable,98.9,0.4,0.6,98.9,Stable,True
z_34.5_19.5,2025,1,2025-S1,Stable,94.5,4.3,1.1,94.5,Diminution,False
z_34.5_19.5,2025,2,2025-S2,Stable,99.3,0.0,0.6,99.3,Stable,True
z_34.5_22.5,2023,1,2023-S1,Stable,69.8,21.2,9.0,69.8,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Diminution,65.3,11.6,65.3,23.1,Stable,False
z_34.5_22.5,2024,1,2024-S1,Stable,48.5,38.4,13.1,48.5,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,70.2,11.7,70.2,18.1,Stable,False
z_34.5_22.5,2025,1,2025-S1,Stable,61.3,30.0,8.7,61.3,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,75.8,5.3,75.8,18.9,Stable,False
z_34.5_24.0,2023,1,2023-S1,Augmentation,46.3,46.3,45.5,8.1,Stable,False
z_34.5_24.0,2023,2,2023-S2,Diminution,56.8,35.3,56.8,7.9,Stable,False
z_34.5_24.0,2024,1,2024-S1,Diminution,50.1,41.7,50.1,8.2,Stable,False
z_34.5_24.0,2024,2,2024-S2,Augmentation,57.4,57.4,36.0,6.6,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Diminution,55.5,35.8,55.5,8.7,Diminution,True
z_34.5_24.0,2025,2,2025-S2,Diminution,64.0,29.4,64.0,6.7,Stable,False
z_34.5_25.5,2023,1,2023-S1,Diminution,66.9,6.1,66.9,27.0,Stable,False
z_34.5_25.5,2023,2,2023-S2,Diminution,65.3,9.4,65.3,25.3,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Diminution,59.9,19.3,59.9,20.8,Diminution,True
z_34.5_25.5,2024,2,2024-S2,Diminution,53.4,20.1,53.4,26.5,Diminution,True
z_34.5_25.5,2025,1,2025-S1,Diminution,74.7,7.6,74.7,17.7,Stable,False
z_34.5_25.5,2025,2,2025-S2,Diminution,71.0,9.3,71.0,19.7,Stable,False
z_34.5_27.0,2023,1,2023-S1,Stable,74.2,19.4,6.4,74.2,Stable,True
z_34.5_27.0,2023,2,2023-S2,Diminution,64.0,11.6,64.0,24.4,Stable,False
z_34.5_27.0,2024,1,2024-S1,Stable,63.1,34.0,3.0,63.1,Stable,True
z_34.5_27.0,2024,2,2024-S2,Diminution,74.8,2.8,74.8,22.4,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,91.1,5.9,3.0,91.1,Stable,True
z_34.5_27.0,2025,2,2025-S2,Diminution,73.1,3.8,73.1,23.1,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Diminution,43.3,26.6,43.3,30.1,Diminution,True
z_34.5_31.5,2023,2,2023-S2,Diminution,37.3,35.7,37.3,27.1,Stable,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,42.6,42.6,31.3,26.0,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,47.1,47.1,32.8,20.1,Stable,False
z_34.5_31.5,2025,1,2025-S1,Diminution,55.8,25.6,55.8,18.6,Diminution,True
z_34.5_31.5,2025,2,2025-S2,Diminution,60.4,14.7,60.4,24.9,Stable,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,56.6,56.6,26.1,17.4,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Diminution,45.4,39.6,45.4,15.0,Augmentation,False
z_34.5_33.0,2024,1,2024-S1,Augmentation,52.9,52.9,27.4,19.7,Stable,False
z_34.5_33.0,2024,2,2024-S2,Augmentation,48.9,48.9,35.8,15.3,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,52.9,52.9,28.8,18.3,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,52.1,52.1,34.4,13.5,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,74.5,22.9,2.6,74.5,Stable,True
z_36.0_-1.5,2023,2,2023-S2,Stable,94.7,2.3,3.0,94.7,Stable,True
z_36.0_-1.5,2024,1,2024-S1,Stable,93.2,3.8,3.0,93.2,Stable,True
z_36.0_-1.5,2024,2,2024-S2,Stable,93.9,2.4,3.7,93.9,Stable,True
z_36.0_-1.5,2025,1,2025-S1,Stable,95.0,1.7,3.3,95.0,Stable,True
z_36.0_-1.5,2025,2,2025-S2,Stable,93.5,4.2,2.3,93.5,Stable,True
z_36.0_-10.5,2023,1,2023-S1,Stable,47.2,47.2,5.6,47.2,Stable,True
z_36.0_-10.5,2023,2,2023-S2,Diminution,38.3,32.4,38.3,29.3,Stable,False
z_36.0_-10.5,2024,1,2024-S1,Augmentation,55.1,55.1,8.4,36.5,Stable,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,67.1,12.7,67.1,20.2,Stable,False
z_36.0_-10.5,2025,1,2025-S1,Augmentation,57.4,57.4,7.5,35.1,Augmentation,True
z_36.0_-10.5,2025,2,2025-S2,Diminution,50.3,24.2,50.3,25.5,Stable,False
z_36.0_-12.0,2023,1,2023-S1,Stable,98.9,0.1,1.0,98.9,Stable,True
z_36.0_-12.0,2024,1,2024-S1,Stable,98.8,0.3,1.0,98.8,Stable,True
z_36.0_-12.0,2025,1,2025-S1,Stable,99.1,0.0,0.8,99.1,Stable,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,57.6,57.6,31.1,11.3,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,80.1,80.1,12.8,7.1,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,60.6,60.6,27.8,11.6,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,61.9,61.9,27.9,10.1,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,47.5,47.5,39.5,13.0,Stable,False
z_36.0_-3.0,2025,2,2025-S2,Augmentation,57.6,57.6,28.3,14.1,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Diminution,55.8,18.8,55.8,25.4,Stable,False
z_36.0_-4.5,2023,2,2023-S2,Diminution,56.8,16.5,56.8,26.7,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Diminution,41.3,29.0,41.3,29.7,Stable,False
z_36.0_-4.5,2024,2,2024-S2,Diminution,47.5,28.7,47.5,23.8,Stable,False
z_36.0_-4.5,2025,1,2025-S1,Diminution,60.4,18.7,60.4,20.9,Stable,False
z_36.0_-4.5,2025,2,2025-S2,Diminution,43.4,26.8,43.4,29.8,Diminution,True
z_36.0_-6.0,2023,1,2023-S1,Augmentation,53.0,53.0,40.2,6.8,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,57.1,57.1,36.1,6.8,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Diminution,60.8,34.1,60.8,5.1,Diminution,True
z_36.0_-6.0,2024,2,2024-S2,Diminution,62.7,32.1,62.7,5.2,Diminution,True
z_36.0_-6.0,2025,1,2025-S1,Diminution,76.3,18.3,76.3,5.3,Diminution,True
z_36.0_-6.0,2025,2,2025-S2,Diminution,66.2,28.1,66.2,5.8,Diminution,True
z_36.0_-7.5,2023,1,2023-S1,Augmentation,78.5,78.5,13.7,7.8,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,53.7,53.7,35.5,10.8,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,55.8,55.8,32.0,12.2,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,47.1,47.1,39.1,13.7,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,47.3,47.3,34.0,18.6,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,72.1,72.1,18.0,9.9,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Diminution,49.6,26.0,49.6,24.4,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Diminution,38.5,37.9,38.5,23.6,Augmentation,False
z_36.0_-9.0,2024,1,2024-S1,Augmentation,57.3,57.3,22.8,19.9,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,57.2,57.2,25.5,17.3,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,60.1,60.1,27.7,12.2,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,46.3,46.3,35.4,18.3,Stable,False
z_36.0_0.0,2023,1,2023-S1,Stable,73.4,24.2,2.4,73.4,Stable,True
z_36.0_0.0,2023,2,2023-S2,Stable,85.4,12.5,2.1,85.4,Stable,True
z_36.0_0.0,2024,1,2024-S1,Stable,96.8,1.6,1.5,96.8,Stable,True
z_36.0_0.0,2024,2,2024-S2,Stable,95.7,1.4,2.8,95.7,Stable,True
z_36.0_0.0,2025,1,2025-S1,Stable,79.0,19.0,2.1,79.0,Stable,True
z_36.0_0.0,2025,2,2025-S2,Stable,82.4,14.9,2.7,82.4,Stable,True
z_36.0_10.5,2023,1,2023-S1,Augmentation,63.4,63.4,6.5,30.0,Stable,False
z_36.0_10.5,2023,2,2023-S2,Diminution,50.0,24.9,50.0,25.0,Stable,False
z_36.0_10.5,2024,1,2024-S1,Augmentation,50.1,50.1,8.8,41.1,Stable,False
z_36.0_10.5,2024,2,2024-S2,Diminution,46.5,30.4,46.5,23.1,Stable,False
z_36.0_10.5,2025,1,2025-S1,Stable,49.9,40.3,9.8,49.9,Stable,True
z_36.0_10.5,2025,2,2025-S2,Diminution,56.8,18.4,56.8,24.7,Stable,False
z_36.0_12.0,2023,1,2023-S1,Diminution,38.1,30.8,38.1,31.2,Stable,False
z_36.0_12.0,2023,2,2023-S2,Diminution,46.4,26.0,46.4,27.6,Stable,False
z_36.0_12.0,2024,1,2024-S1,Diminution,42.6,28.4,42.6,29.1,Stable,False
z_36.0_12.0,2024,2,2024-S2,Augmentation,39.3,39.3,37.2,23.6,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Augmentation,39.9,39.9,35.1,25.0,Stable,False
z_36.0_12.0,2025,2,2025-S2,Augmentation,40.0,40.0,35.5,24.4,Stable,False
z_36.0_13.5,2023,1,2023-S1,Diminution,48.4,41.3,48.4,10.3,Augmentation,False
z_36.0_13.5,2023,2,2023-S2,Augmentation,69.8,69.8,19.1,11.1,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Diminution,45.9,40.5,45.9,13.6,Augmentation,False
z_36.0_13.5,2024,2,2024-S2,Augmentation,57.3,57.3,30.4,12.3,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,66.2,66.2,25.5,8.2,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,62.9,62.9,25.8,11.2,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Diminution,47.2,40.3,47.2,12.5,Diminution,True
z_36.0_15.0,2023,2,2023-S2,Diminution,54.3,35.2,54.3,10.5,Stable,False
z_36.0_15.0,2024,1,2024-S1,Diminution,49.3,34.6,49.3,16.0,Augmentation,False
z_36.0_15.0,2024,2,2024-S2,Augmentation,49.6,49.6,31.0,19.3,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,59.6,59.6,22.1,18.3,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,67.0,67.0,19.7,13.3,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,74.9,21.6,3.5,74.9,Stable,True
z_36.0_16.5,2023,2,2023-S2,Stable,78.5,2.3,19.2,78.5,Stable,True
z_36.0_16.5,2024,1,2024-S1,Stable,94.4,2.5,3.1,94.4,Stable,True
z_36.0_16.5,2024,2,2024-S2,Stable,79.3,4.8,15.9,79.3,Stable,True
z_36.0_16.5,2025,1,2025-S1,Stable,84.9,12.4,2.7,84.9,Stable,True
z_36.0_16.5,2025,2,2025-S2,Stable,97.7,1.3,1.0,97.7,Stable,True
z_36.0_18.0,2023,1,2023-S1,Stable,96.0,1.7,2.3,96.0,Stable,True
z_36.0_18.0,2023,2,2023-S2,Stable,57.0,35.9,7.1,57.0,Stable,True
z_36.0_18.0,2024,1,2024-S1,Stable,76.1,20.4,3.5,76.1,Diminution,False
z_36.0_18.0,2024,2,2024-S2,Stable,85.1,5.7,9.2,85.1,Stable,True
z_36.0_18.0,2025,1,2025-S1,Stable,96.6,1.1,2.3,96.6,Diminution,False
z_36.0_18.0,2025,2,2025-S2,Stable,89.7,1.8,8.5,89.7,Stable,True
