zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_30.0_-15.0,2024,1,2024-S1,Diminution,78.4,1.1,78.4,20.5,Diminution,True
z_30.0_-15.0,2025,1,2025-S1,Diminution,85.2,1.2,85.2,13.5,Stable,False
z_30.0_28.5,2023,1,2023-S1,Diminution,66.6,4.0,66.6,29.4,Stable,False
z_30.0_28.5,2023,2,2023-S2,Diminution,56.7,18.9,56.7,24.3,Diminution,True
z_30.0_28.5,2024,1,2024-S1,Diminution,59.1,18.0,59.1,22.9,Diminution,True
z_30.0_28.5,2024,2,2024-S2,Diminution,70.8,12.8,70.8,16.4,Diminution,True
z_30.0_28.5,2025,1,2025-S1,Diminution,70.3,4.2,70.3,25.5,Diminution,True
z_30.0_28.5,2025,2,2025-S2,Diminution,79.7,7.7,79.7,12.6,Stable,False
z_30.0_30.0,2023,1,2023-S1,Stable,97.5,1.7,0.8,97.5,Stable,True
z_30.0_30.0,2023,2,2023-S2,Stable,98.9,0.1,0.9,98.9,Stable,True
z_30.0_30.0,2024,1,2024-S1,Stable,95.3,3.6,1.1,95.3,Stable,True
z_30.0_30.0,2024,2,2024-S2,Stable,92.1,6.1,1.8,92.1,Stable,True
z_30.0_30.0,2025,1,2025-S1,Stable,97.0,2.1,0.9,97.0,Stable,True
z_30.0_30.0,2025,2,2025-S2,Stable,98.9,0.6,0.5,98.9,Stable,True
z_30.0_31.5,2023,1,2023-S1,Diminution,48.0,27.7,48.0,24.2,Augmentation,False
z_30.0_31.5,2023,2,2023-S2,Augmentation,39.4,39.4,36.6,24.0,Stable,False
z_30.0_31.5,2024,1,2024-S1,Diminution,35.9,35.3,35.9,28.8,Stable,False
z_30.0_31.5,2024,2,2024-S2,Diminution,61.6,17.9,61.6,20.5,Augmentation,False
z_30.0_31.5,2025,1,2025-S1,Augmentation,46.3,46.3,31.3,22.4,Stable,False
z_30.0_31.5,2025,2,2025-S2,Diminution,51.7,27.4,51.7,21.0,Diminution,True
z_31.5_-15.0,2023,1,2023-S1,Stable,99.1,0.2,0.7,99.1,Stable,True
z_31.5_-15.0,2023,2,2023-S2,Stable,94.8,3.6,1.6,94.8,Stable,True
z_31.5_-15.0,2024,1,2024-S1,Stable,98.9,0.3,0.8,98.9,Stable,True
z_31.5_-15.0,2024,2,2024-S2,Stable,98.8,0.4,0.9,98.8,Stable,True
z_31.5_-15.0,2025,1,2025-S1,Stable,98.8,0.6,0.7,98.8,Stable,True
z_31.5_-15.0,2025,2,2025-S2,Stable,97.5,1.2,1.3,97.5,Stable,True
z_31.5_-18.0,2023,1,2023-S1,Stable,78.6,20.0,1.4,78.6,Stable,True
z_31.5_-18.0,2023,2,2023-S2,Stable,69.0,27.0,4.0,69.0,Stable,True
z_31.5_-18.0,2024,1,2024-S1,Stable,53.5,43.6,2.9,53.5,Stable,True
z_31.5_-18.0,2024,2,2024-S2,Stable,74.0,19.9,6.1,74.0,Stable,True
z_31.5_-18.0,2025,1,2025-S1,Stable,85.1,10.1,4.7,85.1,Stable,True
z_31.5_-18.0,2025,2,2025-S2,Stable,91.4,5.4,3.2,91.4,Stable,True
z_31.5_31.5,2023,1,2023-S1,Stable,89.2,8.5,2.3,89.2,Stable,True
z_31.5_31.5,2024,1,2024-S1,Stable,96.5,1.7,1.7,96.5,Stable,True
z_31.5_31.5,2025,1,2025-S1,Stable,94.8,2.8,2.3,94.8,Stable,True
z_33.0_-13.5,2023,1,2023-S1,Stable,99.2,0.0,0.8,99.2,Stable,True
z_33.0_-13.5,2023,2,2023-S2,Stable,97.0,1.2,1.8,97.0,Stable,True
z_33.0_-13.5,2024,1,2024-S1,Stable,93.4,5.2,1.4,93.4,Stable,True
z_33.0_-13.5,2024,2,2024-S2,Stable,94.6,3.8,1.7,94.6,Stable,True
z_33.0_-13.5,2025,1,2025-S1,Stable,98.7,0.0,1.3,98.7,Stable,True
z_33.0_-13.5,2025,2,2025-S2,Stable,99.0,0.1,0.9,99.0,Stable,True
z_33.0_-9.0,2023,1,2023-S1,Stable,82.4,8.8,8.8,82.4,Stable,True
z_33.0_-9.0,2023,2,2023-S2,Stable,90.2,5.9,3.9,90.2,Stable,True
z_33.0_-9.0,2024,1,2024-S1,Stable,82.6,12.0,5.4,82.6,Stable,True
z_33.0_-9.0,2024,2,2024-S2,Stable,58.2,34.5,7.4,58.2,Stable,True
z_33.0_-9.0,2025,1,2025-S1,Stable,66.9,29.5,3.6,66.9,Stable,True
z_33.0_-9.0,2025,2,2025-S2,Stable,82.3,8.2,9.6,82.3,Augmentation,False
z_33.0_10.5,2023,1,2023-S1,Stable,99.4,0.0,0.6,99.4,Stable,True
z_33.0_10.5,2024,1,2024-S1,Stable,99.4,0.0,0.6,99.4,Stable,True
z_33.0_10.5,2025,1,2025-S1,Stable,99.4,0.0,0.6,99.4,Stable,True
z_33.0_18.0,2023,2,2023-S2,Stable,99.1,0.2,0.7,99.1,Stable,True
z_33.0_18.0,2024,2,2024-S2,Stable,99.1,0.2,0.7,99.1,Stable,True
z_33.0_18.0,2025,2,2025-S2,Stable,97.7,1.1,1.2,97.7,Stable,True
z_33.0_25.5,2023,1,2023-S1,Stable,99.0,0.0,1.0,99.0,Stable,True
z_33.0_25.5,2024,1,2024-S1,Stable,99.0,0.0,1.0,99.0,Stable,True
z_33.0_25.5,2025,1,2025-S1,Stable,97.5,1.1,1.3,97.5,Stable,True
z_34.5_-1.5,2023,1,2023-S1,Stable,95.6,2.6,1.8,95.6,Stable,True
z_34.5_-1.5,2023,2,2023-S2,Stable,59.8,28.7,11.5,59.8,Stable,True
z_34.5_-1.5,2024,1,2024-S1,Stable,73.4,21.9,4.7,73.4,Stable,True
z_34.5_-1.5,2024,2,2024-S2,Stable,83.7,6.4,9.9,83.7,Stable,True
z_34.5_-1.5,2025,1,2025-S1,Stable,95.9,1.7,2.4,95.9,Stable,True
z_34.5_-1.5,2025,2,2025-S2,Stable,82.9,2.3,14.8,82.9,Stable,True
z_34.5_-10.5,2023,1,2023-S1,Stable,99.3,0.0,0.6,99.3,Stable,True
z_34.5_-10.5,2023,2,2023-S2,Stable,99.2,0.0,0.8,99.2,Stable,True
z_34.5_-10.5,2024,1,2024-S1,Stable,99.3,0.0,0.6,99.3,Stable,True
z_34.5_-10.5,2024,2,2024-S2,Stable,98.8,0.5,0.7,98.8,Stable,True
z_34.5_-10.5,2025,1,2025-S1,Stable,98.3,0.6,1.2,98.3,Stable,True
z_34.5_-10.5,2025,2,2025-S2,Stable,99.3,0.0,0.7,99.3,Stable,True
z_34.5_-4.5,2023,1,2023-S1,Stable,63.0,28.5,8.5,63.0,Stable,True
z_34.5_-4.5,2023,2,2023-S2,Diminution,77.8,5.2,77.8,17.0,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,76.8,15.4,7.7,76.8,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,79.9,4.9,79.9,15.2,Stable,False
z_34.5_-4.5,2025,1,2025-S1,Stable,72.7,23.5,3.9,72.7,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,79.1,5.5,79.1,15.5,Stable,False
z_34.5_-6.0,2023,1,2023-S1,Diminution,66.2,16.7,66.2,17.1,Stable,False
z_34.5_-6.0,2023,2,2023-S2,Diminution,72.0,13.9,72.0,14.1,Diminution,True
z_34.5_-6.0,2024,1,2024-S1,Diminution,76.8,8.7,76.8,14.5,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Diminution,56.9,19.3,56.9,23.8,Stable,False
z_34.5_-6.0,2025,1,2025-S1,Diminution,44.6,34.5,44.6,20.8,Stable,False
z_34.5_-6.0,2025,2,2025-S2,Diminution,53.5,29.6,53.5,16.9,Diminution,True
z_34.5_-7.5,2023,1,2023-S1,Stable,88.9,8.0,3.0,88.9,Stable,True
z_34.5_-7.5,2023,2,2023-S2,Stable,93.6,4.9,1.4,93.6,Stable,True
z_34.5_-7.5,2024,1,2024-S1,Stable,62.2,29.0,8.8,62.2,Stable,True
z_34.5_-7.5,2024,2,2024-S2,Stable,77.7,18.1,4.2,77.7,Stable,True
z_34.5_-7.5,2025,1,2025-S1,Stable,85.9,8.5,5.6,85.9,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Stable,95.8,1.6,2.6,95.8,Stable,True
z_34.5_0.0,2023,1,2023-S1,Stable,93.4,1.5,5.2,93.4,Stable,True
z_34.5_0.0,2023,2,2023-S2,Stable,97.8,0.2,2.0,97.8,Stable,True
z_34.5_0.0,2024,1,2024-S1,Stable,80.9,14.0,5.1,80.9,Stable,True
z_34.5_0.0,2024,2,2024-S2,Stable,97.8,0.5,1.7,97.8,Stable,True
z_34.5_0.0,2025,1,2025-S1,Stable,92.0,3.6,4.4,92.0,Stable,True
z_34.5_0.0,2025,2,2025-S2,Stable,98.1,0.0,1.8,98.1,Stable,True
z_34.5_12.0,2023,1,2023-S1,Diminution,79.9,8.7,79.9,11.4,Stable,False
z_34.5_12.0,2023,2,2023-S2,Stable,90.6,7.7,1.7,90.6,Stable,True
z_34.5_12.0,2024,1,2024-S1,Diminution,79.2,6.8,79.2,13.9,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Stable,85.8,11.7,2.4,85.8,Stable,True
z_34.5_12.0,2025,1,2025-S1,Diminution,60.7,20.0,60.7,19.3,Diminution,True
z_34.5_12.0,2025,2,2025-S2,Stable,57.3,39.1,3.6,57.3,Stable,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,50.9,50.9,38.1,11.0,Stable,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,62.8,62.8,29.0,8.2,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Augmentation,47.4,47.4,39.7,13.0,Augmentation,True
z_34.5_13.5,2024,2,2024-S2,Augmentation,65.9,65.9,26.6,7.5,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,63.9,63.9,29.8,6.4,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,69.3,69.3,23.6,7.1,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,89.6,1.8,89.6,8.5,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,89.9,1.3,89.9,8.8,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,90.7,1.4,90.7,7.9,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Stable,99.3,0.1,0.6,99.3,Stable,True
z_34.5_18.0,2024,1,2024-S1,Stable,99.3,0.1,0.6,99.3,Stable,True
z_34.5_18.0,2025,1,2025-S1,Stable,98.2,0.7,1.1,98.2,Stable,True
z_34.5_19.5,2023,1,2023-S1,Stable,97.7,1.6,0.8,97.7,Diminution,False
z_34.5_19.5,2023,2,2023-S2,Stable,99.3,0.1,0.6,99.3,Stable,True
z_34.5_19.5,2024,1,2024-S1,Stable,97.7,1.6,0.8,97.7,Stable,True
z_34.5_19.5,2024,2,2024-S2,Stable,99.0,0.5,0.5,99.0,Stable,True
z_34.5_19.5,2025,1,2025-S1,Stable,94.9,3.5,1.7,94.9,Diminution,False
z_34.5_19.5,2025,2,2025-S2,Stable,99.4,0.1,0.5,99.4,Stable,True
z_34.5_22.5,2023,1,2023-S1,Stable,70.5,19.4,10.1,70.5,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Diminution,65.7,10.5,65.7,23.8,Stable,False
z_34.5_22.5,2024,1,2024-S1,Stable,44.6,43.3,12.1,44.6,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,69.9,12.2,69.9,17.8,Stable,False
z_34.5_22.5,2025,1,2025-S1,Stable,58.8,31.9,9.3,58.8,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,77.1,5.5,77.1,17.3,Stable,False
z_34.5_24.0,2023,1,2023-S1,Diminution,46.4,44.7,46.4,9.0,Stable,False
z_34.5_24.0,2023,2,2023-S2,Diminution,58.4,33.4,58.4,8.1,Stable,False
z_34.5_24.0,2024,1,2024-S1,Diminution,51.4,38.7,51.4,9.9,Stable,False
z_34.5_24.0,2024,2,2024-S2,Augmentation,54.8,54.8,37.1,8.1,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Diminution,57.8,33.2,57.8,8.9,Diminution,True
z_34.5_24.0,2025,2,2025-S2,Diminution,63.2,29.2,63.2,7.6,Stable,False
z_34.5_25.5,2023,1,2023-S1,Diminution,64.9,7.6,64.9,27.5,Stable,False
z_34.5_25.5,2023,2,2023-S2,Diminution,67.4,8.7,67.4,24.0,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Diminution,58.6,19.8,58.6,21.6,Diminution,True
z_34.5_25.5,2024,2,2024-S2,Diminution,53.8,20.6,53.8,25.6,Diminution,True
z_34.5_25.5,2025,1,2025-S1,Diminution,72.5,7.7,72.5,19.8,Stable,False
z_34.5_25.5,2025,2,2025-S2,Diminution,68.9,9.4,68.9,21.6,Stable,False
z_34.5_27.0,2023,1,2023-S1,Stable,73.8,18.6,7.6,73.8,Stable,True
z_34.5_27.0,2023,2,2023-S2,Diminution,63.2,13.0,63.2,23.8,Stable,False
z_34.5_27.0,2024,1,2024-S1,Stable,64.9,31.1,4.0,64.9,Stable,True
z_34.5_27.0,2024,2,2024-S2,Diminution,76.7,2.6,76.7,20.6,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,91.0,4.8,4.1,91.0,Stable,True
z_34.5_27.0,2025,2,2025-S2,Diminution,74.9,4.2,74.9,20.8,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Diminution,42.8,29.8,42.8,27.4,Diminution,True
z_34.5_31.5,2023,2,2023-S2,Diminution,38.0,36.2,38.0,25.8,Stable,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,46.2,46.2,28.4,25.4,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,49.8,49.8,30.6,19.7,Stable,False
z_34.5_31.5,2025,1,2025-S1,Diminution,57.0,24.9,57.0,18.1,Diminution,True
z_34.5_31.5,2025,2,2025-S2,Diminution,60.5,14.1,60.5,25.4,Stable,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,55.0,55.0,29.0,16.0,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Diminution,43.6,40.2,43.6,16.2,Augmentation,False
z_34.5_33.0,2024,1,2024-S1,Augmentation,53.0,53.0,29.3,17.7,Stable,False
z_34.5_33.0,2024,2,2024-S2,Augmentation,51.5,51.5,35.5,13.0,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,52.0,52.0,32.4,15.6,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,51.8,51.8,33.5,14.7,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,73.7,24.1,2.2,73.7,Stable,True
z_36.0_-1.5,2023,2,2023-S2,Stable,94.6,3.0,2.4,94.6,Stable,True
z_36.0_-1.5,2024,1,2024-S1,Stable,91.9,5.5,2.6,91.9,Stable,True
z_36.0_-1.5,2024,2,2024-S2,Stable,92.6,4.5,2.9,92.6,Stable,True
z_36.0_-1.5,2025,1,2025-S1,Stable,95.8,2.1,2.1,95.8,Stable,True
z_36.0_-1.5,2025,2,2025-S2,Stable,93.4,5.2,1.4,93.4,Stable,True
z_36.0_-10.5,2023,1,2023-S1,Augmentation,52.1,52.1,5.3,42.6,Stable,False
z_36.0_-10.5,2023,2,2023-S2,Diminution,37.6,32.3,37.6,30.1,Stable,False
z_36.0_-10.5,2024,1,2024-S1,Augmentation,59.2,59.2,5.4,35.4,Stable,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,65.0,14.7,65.0,20.3,Stable,False
z_36.0_-10.5,2025,1,2025-S1,Augmentation,57.7,57.7,8.4,33.9,Augmentation,True
z_36.0_-10.5,2025,2,2025-S2,Diminution,49.5,25.9,49.5,24.6,Stable,False
z_36.0_-12.0,2023,1,2023-S1,Stable,99.1,0.0,0.9,99.1,Stable,True
z_36.0_-12.0,2024,1,2024-S1,Stable,98.8,0.4,0.8,98.8,Stable,True
z_36.0_-12.0,2025,1,2025-S1,Stable,99.2,0.0,0.8,99.2,Stable,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,56.2,56.2,32.3,11.5,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,80.4,80.4,12.1,7.4,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,60.9,60.9,27.0,12.1,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,58.8,58.8,31.3,9.9,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,49.5,49.5,36.7,13.9,Stable,False
z_36.0_-3.0,2025,2,2025-S2,Augmentation,60.0,60.0,27.4,12.6,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Diminution,53.2,21.7,53.2,25.1,Stable,False
z_36.0_-4.5,2023,2,2023-S2,Diminution,56.6,17.9,56.6,25.6,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Diminution,41.7,29.2,41.7,29.0,Stable,False
z_36.0_-4.5,2024,2,2024-S2,Diminution,47.6,30.9,47.6,21.5,Stable,False
z_36.0_-4.5,2025,1,2025-S1,Diminution,61.7,18.4,61.7,19.9,Stable,False
z_36.0_-4.5,2025,2,2025-S2,Diminution,42.5,26.1,42.5,31.4,Diminution,True
z_36.0_-6.0,2023,1,2023-S1,Augmentation,52.9,52.9,37.4,9.7,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,56.0,56.0,35.8,8.2,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Diminution,61.5,31.0,61.5,7.4,Diminution,True
z_36.0_-6.0,2024,2,2024-S2,Diminution,62.1,31.7,62.1,6.1,Diminution,True
z_36.0_-6.0,2025,1,2025-S1,Diminution,76.1,18.1,76.1,5.7,Diminution,True
z_36.0_-6.0,2025,2,2025-S2,Diminution,63.4,28.3,63.4,8.3,Diminution,True
z_36.0_-7.5,2023,1,2023-S1,Augmentation,78.1,78.1,13.1,8.8,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,53.4,53.4,35.0,11.6,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,55.7,55.7,31.8,12.5,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,46.9,46.9,37.8,15.3,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,47.9,47.9,35.0,17.1,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,70.2,70.2,19.4,10.5,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Diminution,52.4,23.4,52.4,24.1,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Diminution,37.9,37.8,37.9,24.3,Augmentation,False
z_36.0_-9.0,2024,1,2024-S1,Augmentation,59.5,59.5,22.0,18.4,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,56.3,56.3,26.7,16.9,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,61.1,61.1,27.3,11.7,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,49.2,49.2,34.4,16.4,Stable,False
z_36.0_0.0,2023,1,2023-S1,Stable,72.9,23.9,3.3,72.9,Stable,True
z_36.0_0.0,2023,2,2023-S2,Stable,86.2,12.2,1.6,86.2,Stable,True
z_36.0_0.0,2024,1,2024-S1,Stable,97.2,1.5,1.4,97.2,Stable,True
z_36.0_0.0,2024,2,2024-S2,Stable,96.3,1.8,1.8,96.3,Stable,True
z_36.0_0.0,2025,1,2025-S1,Stable,78.3,20.4,1.3,78.3,Stable,True
z_36.0_0.0,2025,2,2025-S2,Stable,82.5,15.3,2.3,82.5,Stable,True
z_36.0_10.5,2023,1,2023-S1,Augmentation,61.7,61.7,6.5,31.8,Stable,False
z_36.0_10.5,2023,2,2023-S2,Diminution,52.3,24.2,52.3,23.5,Stable,False
z_36.0_10.5,2024,1,2024-S1,Augmentation,55.7,55.7,8.0,36.4,Stable,False
z_36.0_10.5,2024,2,2024-S2,Diminution,47.8,28.8,47.8,23.4,Stable,False
z_36.0_10.5,2025,1,2025-S1,Stable,47.5,39.7,12.7,47.5,Stable,True
z_36.0_10.5,2025,2,2025-S2,Diminution,56.9,18.4,56.9,24.7,Stable,False
z_36.0_12.0,2023,1,2023-S1,Diminution,39.1,30.1,39.1,30.8,Stable,False
z_36.0_12.0,2023,2,2023-S2,Diminution,48.8,25.2,48.8,26.0,Stable,False
z_36.0_12.0,2024,1,2024-S1,Diminution,42.8,29.6,42.8,27.6,Stable,False
z_36.0_12.0,2024,2,2024-S2,Diminution,39.6,37.2,39.6,23.2,Augmentation,False
z_36.0_12.0,2025,1,2025-S1,Augmentation,39.8,39.8,34.9,25.3,Stable,False
z_36.0_12.0,2025,2,2025-S2,Augmentation,40.7,40.7,36.1,23.1,Stable,False
z_36.0_13.5,2023,1,2023-S1,Diminution,48.8,40.9,48.8,10.3,Augmentation,False
z_36.0_13.5,2023,2,2023-S2,Augmentation,70.0,70.0,19.2,10.7,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Diminution,45.2,42.7,45.2,12.0,Augmentation,False
z_36.0_13.5,2024,2,2024-S2,Augmentation,55.3,55.3,33.3,11.4,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,65.4,65.4,26.7,7.9,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,62.7,62.7,25.8,11.6,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Diminution,55.5,31.4,55.5,13.2,Diminution,True
z_36.0_15.0,2023,2,2023-S2,Diminution,57.1,32.5,57.1,10.4,Stable,False
z_36.0_15.0,2024,1,2024-S1,Diminution,47.1,36.2,47.1,16.7,Augmentation,False
z_36.0_15.0,2024,2,2024-S2,Augmentation,53.5,53.5,29.1,17.4,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,61.5,61.5,22.5,15.9,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,67.3,67.3,19.4,13.3,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,74.2,21.6,4.2,74.2,Stable,True
z_36.0_16.5,2023,2,2023-S2,Stable,78.5,2.9,18.6,78.5,Stable,True
z_36.0_16.5,2024,1,2024-S1,Stable,93.9,2.4,3.7,93.9,Stable,True
z_36.0_16.5,2024,2,2024-S2,Stable,79.8,5.3,14.8,79.8,Stable,True
z_36.0_16.5,2025,1,2025-S1,Stable,84.5,11.4,4.2,84.5,Stable,True
z_36.0_16.5,2025,2,2025-S2,Stable,98.0,0.9,1.1,98.0,Stable,True
z_36.0_18.0,2023,1,2023-S1,Stable,96.5,1.8,1.7,96.5,Stable,True
z_36.0_18.0,2023,2,2023-S2,Stable,54.8,37.9,7.4,54.8,Stable,True
z_36.0_18.0,2024,1,2024-S1,Stable,74.2,21.5,4.3,74.2,Diminution,False
z_36.0_18.0,2024,2,2024-S2,Stable,85.0,6.6,8.4,85.0,Stable,True
z_36.0_18.0,2025,1,2025-S1,Stable,96.8,1.2,2.0,96.8,Diminution,False
z_36.0_18.0,2025,2,2025-S2,Stable,86.9,2.5,10.7,86.9,Stable,True
