zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-13.5,2023,2,2023-T2,Diminution,90.1,1.2,90.1,8.8,Diminution,True
z_28.5_-13.5,2023,3,2023-T3,Diminution,76.8,6.2,76.8,16.9,Diminution,True
z_28.5_-13.5,2024,2,2024-T2,Diminution,90.1,1.2,90.1,8.8,Stable,False
z_28.5_-13.5,2024,3,2024-T3,Diminution,69.3,7.0,69.3,23.8,Diminution,True
z_28.5_-13.5,2025,2,2025-T2,Diminution,65.1,4.4,65.1,30.5,Diminution,True
z_28.5_-13.5,2025,3,2025-T3,Diminution,65.1,7.7,65.1,27.3,Diminution,True
z_28.5_-15.0,2023,1,2023-T1,Diminution,45.9,10.0,45.9,44.1,Diminution,True
z_28.5_-15.0,2023,2,2023-T2,Diminution,78.0,3.3,78.0,18.8,Stable,False
z_28.5_-15.0,2023,3,2023-T3,Diminution,63.7,12.0,63.7,24.3,Diminution,True
z_28.5_-15.0,2023,4,2023-T4,Diminution,50.1,16.8,50.1,33.1,Stable,False
z_28.5_-15.0,2024,1,2024-T1,Stable,42.8,18.1,39.1,42.8,Diminution,False
z_28.5_-15.0,2024,2,2024-T2,Diminution,54.2,11.0,54.2,34.9,Stable,False
z_28.5_-15.0,2024,3,2024-T3,Diminution,55.8,10.7,55.8,33.5,Diminution,True
z_28.5_-15.0,2024,4,2024-T4,Stable,40.9,21.8,37.2,40.9,Diminution,False
z_28.5_-15.0,2025,1,2025-T1,Diminution,38.6,24.6,38.6,36.8,Diminution,True
z_28.5_-15.0,2025,2,2025-T2,Diminution,49.7,11.8,49.7,38.5,Augmentation,False
z_28.5_-15.0,2025,3,2025-T3,Diminution,41.2,18.8,41.2,40.0,Diminution,True
z_28.5_-15.0,2025,4,2025-T4,Stable,43.1,19.3,37.7,43.1,Diminution,False
z_28.5_-16.5,2023,1,2023-T1,Stable,43.5,19.1,37.4,43.5,Diminution,False
z_28.5_-16.5,2023,3,2023-T3,Diminution,54.4,12.7,54.4,32.9,Diminution,True
z_28.5_-16.5,2023,4,2023-T4,Stable,41.4,19.8,38.7,41.4,Diminution,False
z_28.5_-16.5,2024,1,2024-T1,Stable,44.4,18.5,37.1,44.4,Diminution,False
z_28.5_-16.5,2024,3,2024-T3,Diminution,46.9,18.8,46.9,34.4,Diminution,True
z_28.5_-16.5,2024,4,2024-T4,Stable,49.8,22.6,27.5,49.8,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,48.6,29.2,22.3,48.6,Diminution,False
z_28.5_-16.5,2025,3,2025-T3,Stable,40.7,24.8,34.5,40.7,Diminution,False
z_28.5_-16.5,2025,4,2025-T4,Stable,45.0,31.9,23.1,45.0,Diminution,False
z_30.0_-10.5,2023,2,2023-T2,Diminution,65.6,6.9,65.6,27.6,Diminution,True
z_30.0_-10.5,2023,3,2023-T3,Diminution,72.3,4.0,72.3,23.7,Diminution,True
z_30.0_-10.5,2024,2,2024-T2,Diminution,56.0,8.5,56.0,35.5,Diminution,True
z_30.0_-10.5,2024,3,2024-T3,Diminution,56.1,7.8,56.1,36.0,Stable,False
z_30.0_-10.5,2025,2,2025-T2,Diminution,67.5,7.6,67.5,24.8,Diminution,True
z_30.0_-10.5,2025,3,2025-T3,Diminution,67.7,4.3,67.7,28.0,Diminution,True
z_30.0_-13.5,2023,1,2023-T1,Diminution,71.4,5.5,71.4,23.1,Diminution,True
z_30.0_-13.5,2023,2,2023-T2,Diminution,88.6,1.3,88.6,10.2,Diminution,True
z_30.0_-13.5,2024,1,2024-T1,Diminution,66.8,10.7,66.8,22.5,Stable,False
z_30.0_-13.5,2024,2,2024-T2,Diminution,72.2,2.1,72.2,25.7,Diminution,True
z_30.0_-13.5,2025,1,2025-T1,Diminution,60.1,4.4,60.1,35.4,Stable,False
z_30.0_-13.5,2025,2,2025-T2,Diminution,88.6,1.3,88.6,10.2,Diminution,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,81.4,3.3,81.4,15.4,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Diminution,78.1,2.7,78.1,19.2,Diminution,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,84.4,3.4,84.4,12.2,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Diminution,84.9,2.8,84.9,12.2,Diminution,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,78.5,3.1,78.5,18.4,Diminution,True
z_30.0_-15.0,2025,2,2025-T2,Diminution,51.6,6.4,51.6,42.0,Diminution,True
z_30.0_28.5,2023,1,2023-T1,Diminution,61.5,9.8,61.5,28.7,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,68.7,8.5,68.7,22.8,Augmentation,False
z_30.0_28.5,2023,3,2023-T3,Diminution,49.7,6.3,49.7,44.0,Diminution,True
z_30.0_28.5,2023,4,2023-T4,Diminution,59.0,13.7,59.0,27.3,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,57.5,12.4,57.5,30.1,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,65.1,7.4,65.1,27.5,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Diminution,70.9,3.4,70.9,25.7,Diminution,True
z_30.0_28.5,2024,4,2024-T4,Diminution,70.9,10.8,70.9,18.3,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,65.0,10.2,65.0,24.7,Diminution,True
z_30.0_28.5,2025,2,2025-T2,Diminution,63.3,9.8,63.3,26.9,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Diminution,61.3,4.3,61.3,34.4,Diminution,True
z_30.0_28.5,2025,4,2025-T4,Diminution,66.4,12.3,66.4,21.2,Diminution,True
z_30.0_30.0,2023,1,2023-T1,Diminution,61.0,18.4,61.0,20.5,Diminution,True
z_30.0_30.0,2023,3,2023-T3,Diminution,86.3,5.3,86.3,8.4,Diminution,True
z_30.0_30.0,2024,1,2024-T1,Diminution,75.7,9.3,75.7,15.0,Diminution,True
z_30.0_30.0,2024,3,2024-T3,Diminution,79.4,3.3,79.4,17.2,Diminution,True
z_30.0_30.0,2025,1,2025-T1,Diminution,75.7,9.3,75.7,15.0,Diminution,True
z_30.0_30.0,2025,3,2025-T3,Diminution,73.5,3.5,73.5,23.0,Diminution,True
z_30.0_31.5,2023,1,2023-T1,Stable,55.0,26.8,18.2,55.0,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,54.0,28.1,17.9,54.0,Augmentation,False
z_30.0_31.5,2023,3,2023-T3,Stable,47.4,34.0,18.6,47.4,Stable,True
z_30.0_31.5,2023,4,2023-T4,Stable,40.1,30.1,29.8,40.1,Diminution,False
z_30.0_31.5,2024,1,2024-T1,Stable,56.0,26.4,17.6,56.0,Diminution,False
z_30.0_31.5,2024,2,2024-T2,Stable,50.2,30.9,18.9,50.2,Diminution,False
z_30.0_31.5,2024,3,2024-T3,Stable,51.0,28.1,20.9,51.0,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Stable,36.8,26.9,36.3,36.8,Diminution,False
z_30.0_31.5,2025,1,2025-T1,Stable,44.8,35.1,20.0,44.8,Diminution,False
z_30.0_31.5,2025,2,2025-T2,Stable,56.1,23.2,20.6,56.1,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,52.6,26.2,21.1,52.6,Diminution,False
z_30.0_31.5,2025,4,2025-T4,Diminution,57.9,17.3,57.9,24.8,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Diminution,92.0,1.2,92.0,6.8,Diminution,True
z_31.5_-15.0,2023,4,2023-T4,Diminution,79.1,2.3,79.1,18.6,Diminution,True
z_31.5_-15.0,2024,1,2024-T1,Diminution,92.0,1.2,92.0,6.8,Diminution,True
z_31.5_-15.0,2024,4,2024-T4,Diminution,75.4,3.3,75.4,21.3,Diminution,True
z_31.5_-15.0,2025,1,2025-T1,Diminution,81.5,2.2,81.5,16.3,Diminution,True
z_31.5_-15.0,2025,4,2025-T4,Diminution,65.7,5.3,65.7,29.0,Diminution,True
z_31.5_-18.0,2023,1,2023-T1,Diminution,47.2,11.8,47.2,41.0,Diminution,True
z_31.5_-18.0,2023,2,2023-T2,Diminution,53.5,23.3,53.5,23.2,Diminution,True
z_31.5_-18.0,2023,3,2023-T3,Diminution,68.2,6.0,68.2,25.8,Stable,False
z_31.5_-18.0,2023,4,2023-T4,Diminution,46.1,22.0,46.1,31.9,Stable,False
z_31.5_-18.0,2024,1,2024-T1,Diminution,40.7,19.7,40.7,39.6,Diminution,True
z_31.5_-18.0,2024,2,2024-T2,Diminution,51.3,12.6,51.3,36.1,Diminution,True
z_31.5_-18.0,2024,3,2024-T3,Diminution,53.6,9.7,53.6,36.7,Diminution,True
z_31.5_-18.0,2024,4,2024-T4,Diminution,61.2,11.6,61.2,27.2,Diminution,True
z_31.5_-18.0,2025,1,2025-T1,Diminution,63.5,12.3,63.5,24.2,Diminution,True
z_31.5_-18.0,2025,2,2025-T2,Diminution,69.0,12.1,69.0,18.9,Diminution,True
z_31.5_-18.0,2025,3,2025-T3,Diminution,57.8,8.9,57.8,33.3,Diminution,True
z_31.5_-18.0,2025,4,2025-T4,Diminution,50.7,21.9,50.7,27.4,Diminution,True
z_31.5_31.5,2023,1,2023-T1,Diminution,44.1,13.4,44.1,42.5,Diminution,True
z_31.5_31.5,2024,1,2024-T1,Stable,46.2,10.9,42.9,46.2,Diminution,False
z_31.5_31.5,2025,1,2025-T1,Stable,45.2,12.6,42.2,45.2,Diminution,False
z_33.0_-13.5,2023,2,2023-T2,Diminution,70.8,3.2,70.8,26.0,Diminution,True
z_33.0_-13.5,2023,4,2023-T4,Diminution,84.8,4.6,84.8,10.6,Diminution,True
z_33.0_-13.5,2024,2,2024-T2,Diminution,62.8,4.7,62.8,32.4,Diminution,True
z_33.0_-13.5,2024,4,2024-T4,Diminution,78.5,2.3,78.5,19.1,Diminution,True
z_33.0_-13.5,2025,2,2025-T2,Diminution,89.1,1.8,89.1,9.1,Diminution,True
z_33.0_-13.5,2025,4,2025-T4,Diminution,86.1,2.6,86.1,11.3,Diminution,True
z_33.0_-9.0,2023,1,2023-T1,Diminution,52.8,12.0,52.8,35.2,Diminution,True
z_33.0_-9.0,2023,2,2023-T2,Diminution,52.5,22.0,52.5,25.5,Diminution,True
z_33.0_-9.0,2023,3,2023-T3,Diminution,71.1,6.7,71.1,22.2,Diminution,True
z_33.0_-9.0,2023,4,2023-T4,Diminution,46.1,17.5,46.1,36.4,Stable,False
z_33.0_-9.0,2024,1,2024-T1,Stable,41.9,19.6,38.4,41.9,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Diminution,43.8,19.5,43.8,36.7,Stable,False
z_33.0_-9.0,2024,3,2024-T3,Diminution,45.7,11.7,45.7,42.6,Diminution,True
z_33.0_-9.0,2024,4,2024-T4,Stable,53.9,14.4,31.7,53.9,Diminution,False
z_33.0_-9.0,2025,1,2025-T1,Stable,49.2,9.9,40.9,49.2,Diminution,False
z_33.0_-9.0,2025,2,2025-T2,Diminution,59.5,8.5,59.5,32.0,Diminution,True
z_33.0_-9.0,2025,3,2025-T3,Diminution,71.1,6.7,71.1,22.2,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Stable,48.6,16.8,34.6,48.6,Diminution,False
z_33.0_10.5,2023,1,2023-T1,Diminution,92.0,2.2,92.0,5.9,Diminution,True
z_33.0_10.5,2024,1,2024-T1,Diminution,92.0,2.2,92.0,5.9,Diminution,True
z_33.0_10.5,2025,1,2025-T1,Diminution,92.0,2.2,92.0,5.9,Diminution,True
z_33.0_18.0,2023,3,2023-T3,Diminution,92.8,1.8,92.8,5.4,Diminution,True
z_33.0_18.0,2024,3,2024-T3,Diminution,92.8,1.8,92.8,5.4,Stable,False
z_33.0_18.0,2025,3,2025-T3,Diminution,87.9,1.6,87.9,10.5,Diminution,True
z_33.0_25.5,2023,2,2023-T2,Diminution,91.3,1.9,91.3,6.7,Diminution,True
z_33.0_25.5,2024,2,2024-T2,Diminution,91.3,1.9,91.3,6.7,Stable,False
z_33.0_25.5,2025,2,2025-T2,Diminution,85.6,1.8,85.6,12.6,Diminution,True
z_34.5_-1.5,2023,1,2023-T1,Diminution,70.7,10.2,70.7,19.1,Diminution,True
z_34.5_-1.5,2023,2,2023-T2,Diminution,68.9,10.7,68.9,20.4,Stable,False
z_34.5_-1.5,2023,3,2023-T3,Diminution,58.5,8.0,58.5,33.5,Diminution,True
z_34.5_-1.5,2024,1,2024-T1,Diminution,54.3,23.1,54.3,22.6,Diminution,True
z_34.5_-1.5,2024,2,2024-T2,Diminution,58.5,7.7,58.5,33.8,Diminution,True
z_34.5_-1.5,2024,3,2024-T3,Diminution,68.3,10.6,68.3,21.1,Diminution,True
z_34.5_-1.5,2025,1,2025-T1,Diminution,75.7,9.3,75.7,15.0,Diminution,True
z_34.5_-1.5,2025,2,2025-T2,Diminution,55.0,15.5,55.0,29.5,Diminution,True
z_34.5_-1.5,2025,3,2025-T3,Diminution,55.6,21.0,55.6,23.4,Diminution,True
z_34.5_-10.5,2023,1,2023-T1,Diminution,90.8,2.4,90.8,6.8,Diminution,True
z_34.5_-10.5,2023,4,2023-T4,Diminution,91.0,2.6,91.0,6.4,Diminution,True
z_34.5_-10.5,2024,1,2024-T1,Diminution,90.8,2.4,90.8,6.8,Stable,False
z_34.5_-10.5,2024,4,2024-T4,Diminution,89.7,2.6,89.7,7.7,Diminution,True
z_34.5_-10.5,2025,1,2025-T1,Diminution,84.3,2.6,84.3,13.0,Diminution,True
z_34.5_-10.5,2025,4,2025-T4,Diminution,91.0,2.6,91.0,6.4,Diminution,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,74.3,5.6,74.3,20.0,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,43.8,17.3,38.9,43.8,Diminution,False
z_34.5_-4.5,2023,3,2023-T3,Diminution,51.4,8.5,51.4,40.1,Stable,False
z_34.5_-4.5,2023,4,2023-T4,Stable,47.4,6.7,45.9,47.4,Diminution,False
z_34.5_-4.5,2024,1,2024-T1,Diminution,81.9,2.4,81.9,15.7,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Diminution,58.4,16.9,58.4,24.7,Stable,False
z_34.5_-4.5,2024,3,2024-T3,Stable,51.0,6.3,42.7,51.0,Diminution,False
z_34.5_-4.5,2024,4,2024-T4,Diminution,53.5,10.3,53.5,36.2,Diminution,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,87.8,4.4,87.8,7.8,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Diminution,49.5,7.7,49.5,42.7,Stable,False
z_34.5_-4.5,2025,3,2025-T3,Diminution,42.8,21.5,42.8,35.6,Diminution,True
z_34.5_-4.5,2025,4,2025-T4,Stable,44.0,15.4,40.6,44.0,Diminution,False
z_34.5_-6.0,2023,1,2023-T1,Diminution,45.1,22.4,45.1,32.5,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Stable,59.3,20.1,20.7,59.3,Diminution,False
z_34.5_-6.0,2023,3,2023-T3,Diminution,44.5,16.7,44.5,38.8,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,58.8,15.0,58.8,26.3,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,45.5,22.5,45.5,32.0,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Stable,57.0,18.8,24.2,57.0,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Augmentation,40.3,40.3,28.8,31.0,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Augmentation,37.7,37.7,25.1,37.2,Diminution,False
z_34.5_-6.0,2025,1,2025-T1,Stable,42.1,34.9,23.0,42.1,Stable,True
z_34.5_-6.0,2025,2,2025-T2,Stable,55.1,27.6,17.3,55.1,Diminution,False
z_34.5_-6.0,2025,3,2025-T3,Stable,41.6,21.7,36.7,41.6,Diminution,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,43.3,19.9,43.3,36.8,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Diminution,50.9,9.6,50.9,39.5,Diminution,True
z_34.5_-7.5,2023,2,2023-T2,Diminution,60.9,7.9,60.9,31.2,Stable,False
z_34.5_-7.5,2023,3,2023-T3,Diminution,59.6,3.9,59.6,36.5,Diminution,True
z_34.5_-7.5,2023,4,2023-T4,Diminution,56.6,10.2,56.6,33.2,Augmentation,False
z_34.5_-7.5,2024,1,2024-T1,Stable,40.3,23.3,36.4,40.3,Diminution,False
z_34.5_-7.5,2024,2,2024-T2,Diminution,42.3,16.5,42.3,41.2,Diminution,True
z_34.5_-7.5,2024,3,2024-T3,Diminution,74.7,5.1,74.7,20.2,Diminution,True
z_34.5_-7.5,2024,4,2024-T4,Diminution,58.7,8.0,58.7,33.3,Diminution,True
z_34.5_-7.5,2025,1,2025-T1,Diminution,52.0,12.9,52.0,35.1,Stable,False
z_34.5_-7.5,2025,2,2025-T2,Diminution,60.2,7.6,60.2,32.2,Diminution,True
z_34.5_-7.5,2025,3,2025-T3,Diminution,73.7,3.7,73.7,22.5,Diminution,True
z_34.5_-7.5,2025,4,2025-T4,Diminution,56.5,7.5,56.5,36.0,Stable,False
z_34.5_0.0,2023,2,2023-T2,Diminution,77.5,5.4,77.5,17.1,Diminution,True
z_34.5_0.0,2023,3,2023-T3,Diminution,81.7,3.7,81.7,14.6,Diminution,True
z_34.5_0.0,2023,4,2023-T4,Diminution,81.4,2.7,81.4,15.9,Diminution,True
z_34.5_0.0,2024,2,2024-T2,Diminution,71.5,3.3,71.5,25.3,Stable,False
z_34.5_0.0,2024,3,2024-T3,Diminution,67.5,3.6,67.5,28.9,Diminution,True
z_34.5_0.0,2024,4,2024-T4,Diminution,70.5,3.7,70.5,25.8,Diminution,True
z_34.5_0.0,2025,2,2025-T2,Diminution,73.5,3.1,73.5,23.4,Diminution,True
z_34.5_0.0,2025,3,2025-T3,Diminution,81.7,3.7,81.7,14.6,Diminution,True
z_34.5_0.0,2025,4,2025-T4,Diminution,81.4,2.7,81.4,15.9,Diminution,True
z_34.5_12.0,2023,1,2023-T1,Diminution,46.1,16.5,46.1,37.5,Diminution,True
z_34.5_12.0,2023,2,2023-T2,Diminution,70.2,10.7,70.2,19.2,Diminution,True
z_34.5_12.0,2023,3,2023-T3,Diminution,75.3,3.9,75.3,20.8,Stable,False
z_34.5_12.0,2023,4,2023-T4,Diminution,41.7,19.1,41.7,39.1,Diminution,True
z_34.5_12.0,2024,1,2024-T1,Stable,35.6,31.4,32.9,35.6,Diminution,False
z_34.5_12.0,2024,2,2024-T2,Diminution,69.6,10.3,69.6,20.1,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,80.6,3.4,80.6,16.0,Stable,False
z_34.5_12.0,2024,4,2024-T4,Diminution,52.1,11.7,52.1,36.2,Stable,False
z_34.5_12.0,2025,1,2025-T1,Stable,42.9,25.7,31.4,42.9,Diminution,False
z_34.5_12.0,2025,2,2025-T2,Diminution,55.5,14.0,55.5,30.5,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,61.8,11.9,61.8,26.3,Diminution,True
z_34.5_12.0,2025,4,2025-T4,Diminution,60.3,8.2,60.3,31.5,Diminution,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,59.9,59.9,11.6,28.4,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,74.7,74.7,7.5,17.8,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,75.5,75.5,7.7,16.8,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,78.8,78.8,6.7,14.6,Augmentation,True
z_34.5_13.5,2024,1,2024-T1,Augmentation,66.5,66.5,11.4,22.1,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,72.4,72.4,8.6,19.0,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,75.2,75.2,6.9,17.8,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,76.4,76.4,7.0,16.6,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,72.0,72.0,8.7,19.4,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,79.5,79.5,7.0,13.5,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,78.4,78.4,6.7,14.8,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,73.3,73.3,7.8,18.9,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,56.9,6.5,56.9,36.6,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,54.1,14.8,54.1,31.1,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,52.3,5.6,52.3,42.1,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Diminution,93.8,1.3,93.8,4.9,Diminution,True
z_34.5_18.0,2024,1,2024-T1,Diminution,93.8,1.3,93.8,4.9,Diminution,True
z_34.5_18.0,2025,1,2025-T1,Diminution,91.6,1.9,91.6,6.5,Diminution,True
z_34.5_19.5,2023,1,2023-T1,Diminution,68.2,6.3,68.2,25.6,Diminution,True
z_34.5_19.5,2023,2,2023-T2,Diminution,86.1,2.3,86.1,11.6,Diminution,True
z_34.5_19.5,2023,3,2023-T3,Diminution,92.2,2.4,92.2,5.4,Diminution,True
z_34.5_19.5,2024,1,2024-T1,Diminution,92.8,1.8,92.8,5.4,Stable,False
z_34.5_19.5,2024,2,2024-T2,Diminution,53.5,6.8,53.5,39.7,Diminution,True
z_34.5_19.5,2024,3,2024-T3,Diminution,78.9,3.8,78.9,17.3,Diminution,True
z_34.5_19.5,2025,1,2025-T1,Diminution,87.1,2.0,87.1,10.9,Diminution,True
z_34.5_19.5,2025,2,2025-T2,Diminution,91.3,2.0,91.3,6.8,Diminution,True
z_34.5_19.5,2025,3,2025-T3,Diminution,92.2,2.4,92.2,5.4,Diminution,True
z_34.5_22.5,2023,1,2023-T1,Diminution,55.8,11.1,55.8,33.1,Stable,False
z_34.5_22.5,2023,2,2023-T2,Diminution,39.4,25.7,39.4,34.9,Augmentation,False
z_34.5_22.5,2023,3,2023-T3,Stable,53.6,17.0,29.4,53.6,Augmentation,False
z_34.5_22.5,2023,4,2023-T4,Stable,44.6,22.3,33.1,44.6,Diminution,False
z_34.5_22.5,2024,1,2024-T1,Stable,50.2,19.0,30.8,50.2,Diminution,False
z_34.5_22.5,2024,2,2024-T2,Stable,43.3,19.9,36.8,43.3,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,48.3,18.2,33.5,48.3,Diminution,False
z_34.5_22.5,2024,4,2024-T4,Diminution,39.4,23.7,39.4,36.9,Diminution,True
z_34.5_22.5,2025,1,2025-T1,Stable,44.4,20.0,35.6,44.4,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,46.7,17.9,35.4,46.7,Diminution,False
z_34.5_22.5,2025,3,2025-T3,Stable,41.1,19.7,39.2,41.1,Stable,True
z_34.5_22.5,2025,4,2025-T4,Diminution,50.7,20.4,50.7,29.0,Diminution,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,65.2,65.2,12.6,22.2,Stable,False
z_34.5_24.0,2023,2,2023-T2,Augmentation,36.7,36.7,26.9,36.3,Stable,False
z_34.5_24.0,2023,3,2023-T3,Augmentation,39.4,39.4,25.1,35.5,Diminution,False
z_34.5_24.0,2023,4,2023-T4,Augmentation,48.9,48.9,21.8,29.3,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,55.7,55.7,17.7,26.6,Stable,False
z_34.5_24.0,2024,2,2024-T2,Augmentation,52.2,52.2,23.2,24.6,Augmentation,True
z_34.5_24.0,2024,3,2024-T3,Augmentation,47.3,47.3,23.0,29.8,Diminution,False
z_34.5_24.0,2024,4,2024-T4,Augmentation,58.5,58.5,16.1,25.4,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Augmentation,57.1,57.1,17.1,25.7,Diminution,False
z_34.5_24.0,2025,2,2025-T2,Augmentation,38.8,38.8,24.4,36.8,Diminution,False
z_34.5_24.0,2025,3,2025-T3,Augmentation,53.2,53.2,21.5,25.3,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,52.5,52.5,16.2,31.3,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,44.7,12.0,43.3,44.7,Diminution,False
z_34.5_25.5,2023,2,2023-T2,Diminution,71.2,6.6,71.2,22.2,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,47.3,16.5,36.2,47.3,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,46.2,24.1,29.7,46.2,Diminution,False
z_34.5_25.5,2024,1,2024-T1,Stable,48.2,22.0,29.8,48.2,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,42.6,20.7,42.6,36.8,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,50.8,17.5,31.7,50.8,Diminution,False
z_34.5_25.5,2024,4,2024-T4,Diminution,43.9,15.6,43.9,40.5,Diminution,True
z_34.5_25.5,2025,1,2025-T1,Diminution,48.8,12.0,48.8,39.2,Stable,False
z_34.5_25.5,2025,2,2025-T2,Diminution,69.9,7.4,69.9,22.7,Diminution,True
