zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_33.0_25.5,2024,Stable,96.9,0.1,3.0,96.9,Stable,True
z_33.0_25.5,2025,Stable,96.8,0.6,2.5,96.8,Stable,True
z_34.5_-1.5,2023,Stable,80.4,16.7,2.9,80.4,Stable,True
z_34.5_-1.5,2024,Stable,61.0,33.5,5.5,61.0,Stable,True
z_34.5_-1.5,2025,Stable,70.4,22.0,7.5,70.4,Stable,True
z_34.5_-10.5,2023,Stable,99.0,0.8,0.2,99.0,Stable,True
z_34.5_-10.5,2024,Stable,99.0,0.8,0.2,99.0,Stable,True
z_34.5_-10.5,2025,Stable,99.0,0.8,0.1,99.0,Stable,True
z_34.5_-4.5,2023,Diminution,56.0,19.7,56.0,24.3,Stable,False
z_34.5_-4.5,2024,Diminution,57.2,19.9,57.2,22.9,Stable,False
z_34.5_-4.5,2025,Diminution,64.3,15.2,64.3,20.5,Stable,False
z_34.5_-6.0,2023,Diminution,70.7,21.7,70.7,7.6,Diminution,True
z_34.5_-6.0,2024,Diminution,75.0,16.5,75.0,8.5,Stable,False
z_34.5_-6.0,2025,Diminution,53.9,36.1,53.9,10.0,Diminution,True
z_34.5_-7.5,2023,Stable,54.7,36.2,9.1,54.7,Augmentation,False
z_34.5_-7.5,2024,Augmentation,56.6,56.6,8.7,34.7,Stable,False
z_34.5_-7.5,2025,Stable,51.9,33.5,14.6,51.9,Stable,True
z_34.5_0.0,2023,Stable,93.8,2.9,3.3,93.8,Stable,True
z_34.5_0.0,2024,Stable,95.9,0.6,3.6,95.9,Stable,True
z_34.5_0.0,2025,Stable,96.0,0.7,3.2,96.0,Stable,True
z_34.5_12.0,2023,Diminution,68.5,12.1,68.5,19.4,Stable,False
z_34.5_12.0,2024,Diminution,64.0,17.2,64.0,18.8,Stable,False
z_34.5_12.0,2025,Diminution,55.3,31.0,55.3,13.8,Diminution,True
z_34.5_13.5,2023,Diminution,59.5,31.0,59.5,9.5,Stable,False
z_34.5_13.5,2024,Diminution,59.2,32.5,59.2,8.3,Augmentation,False
z_34.5_13.5,2025,Diminution,47.6,43.1,47.6,9.3,Augmentation,False
z_34.5_16.5,2023,Stable,98.2,0.3,1.6,98.2,Stable,True
z_34.5_16.5,2024,Stable,97.7,1.0,1.4,97.7,Stable,True
z_34.5_16.5,2025,Stable,97.4,0.6,2.1,97.4,Stable,True
z_34.5_18.0,2023,Stable,96.6,0.2,3.3,96.6,Stable,True
z_34.5_18.0,2024,Stable,96.6,0.2,3.3,96.6,Stable,True
z_34.5_18.0,2025,Stable,96.5,0.4,3.1,96.5,Stable,True
z_34.5_19.5,2023,Stable,99.0,0.6,0.4,99.0,Stable,True
z_34.5_19.5,2024,Stable,98.8,0.8,0.4,98.8,Stable,True
z_34.5_19.5,2025,Stable,98.8,1.0,0.2,98.8,Stable,True
z_34.5_22.5,2023,Stable,48.6,43.1,8.3,48.6,Augmentation,False
z_34.5_22.5,2024,Augmentation,52.9,52.9,21.8,25.3,Stable,False
z_34.5_22.5,2025,Augmentation,45.4,45.4,24.4,30.3,Stable,False
z_34.5_24.0,2023,Diminution,68.8,25.5,68.8,5.7,Stable,False
z_34.5_24.0,2024,Diminution,63.7,30.1,63.7,6.1,Stable,False
z_34.5_24.0,2025,Diminution,60.7,32.7,60.7,6.7,Diminution,True
z_34.5_25.5,2023,Diminution,56.3,21.6,56.3,22.1,Stable,False
z_34.5_25.5,2024,Diminution,60.5,28.6,60.5,11.0,Diminution,True
z_34.5_25.5,2025,Diminution,46.8,25.6,46.8,27.7,Stable,False
z_34.5_27.0,2023,Diminution,59.6,22.3,59.6,18.1,Stable,False
z_34.5_27.0,2024,Diminution,66.4,16.6,66.4,17.0,Diminution,True
z_34.5_27.0,2025,Diminution,53.7,17.9,53.7,28.4,Diminution,True
z_34.5_31.5,2023,Diminution,57.1,30.9,57.1,12.0,Stable,False
z_34.5_31.5,2024,Augmentation,57.5,57.5,32.8,9.7,Stable,False
z_34.5_31.5,2025,Diminution,56.5,32.6,56.5,10.8,Stable,False
z_34.5_33.0,2023,Augmentation,61.0,61.0,31.5,7.6,Augmentation,True
z_34.5_33.0,2024,Augmentation,55.8,55.8,35.5,8.7,Stable,False
z_34.5_33.0,2025,Augmentation,58.2,58.2,34.0,7.8,Stable,False
z_36.0_-1.5,2023,Diminution,51.1,30.2,51.1,18.7,Stable,False
z_36.0_-1.5,2024,Diminution,63.6,12.7,63.6,23.7,Diminution,True
z_36.0_-1.5,2025,Diminution,58.2,18.1,58.2,23.7,Stable,False
z_36.0_-10.5,2023,Augmentation,49.2,49.2,24.3,26.6,Stable,False
z_36.0_-10.5,2024,Augmentation,55.6,55.6,24.3,20.1,Stable,False
z_36.0_-10.5,2025,Augmentation,46.2,46.2,26.7,27.1,Augmentation,True
z_36.0_-12.0,2023,Stable,99.2,0.0,0.7,99.2,Stable,True
z_36.0_-12.0,2024,Stable,99.3,0.2,0.5,99.3,Stable,True
z_36.0_-12.0,2025,Stable,98.1,1.3,0.7,98.1,Stable,True
z_36.0_-3.0,2023,Augmentation,75.5,75.5,18.5,6.0,Augmentation,True
z_36.0_-3.0,2024,Augmentation,63.8,63.8,31.0,5.2,Stable,False
z_36.0_-3.0,2025,Augmentation,56.6,56.6,38.2,5.2,Augmentation,True
z_36.0_-4.5,2023,Diminution,43.3,42.0,43.3,14.8,Stable,False
z_36.0_-4.5,2024,Augmentation,55.6,55.6,33.1,11.4,Stable,False
z_36.0_-4.5,2025,Diminution,44.6,40.4,44.6,15.0,Stable,False
z_36.0_-6.0,2023,Augmentation,48.4,48.4,42.9,8.7,Diminution,False
z_36.0_-6.0,2024,Augmentation,44.8,44.8,44.6,10.6,Diminution,False
z_36.0_-6.0,2025,Diminution,62.9,29.9,62.9,7.3,Diminution,True
z_36.0_-7.5,2023,Augmentation,67.4,67.4,25.8,6.8,Augmentation,True
z_36.0_-7.5,2024,Augmentation,76.9,76.9,17.2,5.8,Stable,False
z_36.0_-7.5,2025,Augmentation,60.6,60.6,33.1,6.4,Augmentation,True
z_36.0_-9.0,2023,Augmentation,44.8,44.8,42.4,12.7,Augmentation,True
z_36.0_-9.0,2024,Augmentation,45.5,45.5,43.1,11.4,Augmentation,True
z_36.0_-9.0,2025,Augmentation,48.4,48.4,32.1,19.6,Diminution,False
z_36.0_0.0,2023,Stable,80.0,9.2,10.9,80.0,Stable,True
z_36.0_0.0,2024,Stable,79.7,7.2,13.0,79.7,Stable,True
z_36.0_0.0,2025,Stable,80.9,7.0,12.1,80.9,Stable,True
z_36.0_10.5,2023,Augmentation,45.4,45.4,39.2,15.5,Stable,False
z_36.0_10.5,2024,Diminution,41.9,39.7,41.9,18.4,Diminution,True
z_36.0_10.5,2025,Augmentation,40.2,40.2,39.2,20.6,Stable,False
z_36.0_12.0,2023,Diminution,55.9,32.7,55.9,11.4,Stable,False
z_36.0_12.0,2024,Diminution,51.7,34.2,51.7,14.2,Augmentation,False
z_36.0_12.0,2025,Augmentation,54.8,54.8,31.9,13.4,Stable,False
z_36.0_13.5,2023,Diminution,55.3,35.2,55.3,9.6,Stable,False
z_36.0_13.5,2024,Diminution,47.8,44.4,47.8,7.9,Augmentation,False
z_36.0_13.5,2025,Augmentation,55.9,55.9,36.1,8.0,Diminution,False
z_36.0_15.0,2023,Diminution,52.8,38.2,52.8,9.0,Diminution,True
z_36.0_15.0,2024,Diminution,65.7,27.6,65.7,6.7,Augmentation,False
z_36.0_15.0,2025,Augmentation,53.2,53.2,39.6,7.2,Augmentation,True
z_36.0_16.5,2023,Stable,71.9,23.2,4.9,71.9,Stable,True
z_36.0_16.5,2024,Stable,66.0,26.8,7.2,66.0,Stable,True
z_36.0_16.5,2025,Stable,82.8,11.0,6.2,82.8,Stable,True
z_36.0_18.0,2023,Stable,64.1,28.0,8.0,64.1,Stable,True
z_36.0_18.0,2024,Stable,48.9,41.4,9.7,48.9,Stable,True
z_36.0_18.0,2025,Stable,57.3,32.3,10.3,57.3,Stable,True
z_36.0_19.5,2023,Stable,85.6,8.3,6.1,85.6,Stable,True
z_36.0_19.5,2024,Stable,76.4,16.1,7.6,76.4,Stable,True
z_36.0_19.5,2025,Stable,85.4,4.0,10.6,85.4,Stable,True
z_36.0_21.0,2023,Diminution,56.7,25.7,56.7,17.6,Stable,False
z_36.0_21.0,2024,Diminution,56.1,28.9,56.1,14.9,Stable,False
z_36.0_21.0,2025,Diminution,51.5,34.2,51.5,14.2,Diminution,True
z_36.0_22.5,2023,Diminution,67.8,27.1,67.8,5.1,Stable,False
z_36.0_22.5,2024,Diminution,50.1,44.1,50.1,5.8,Stable,False
z_36.0_22.5,2025,Augmentation,49.4,49.4,43.0,7.6,Diminution,False
z_36.0_24.0,2023,Diminution,52.3,44.0,52.3,3.8,Stable,False
z_36.0_24.0,2024,Augmentation,61.2,61.2,35.1,3.6,Augmentation,True
z_36.0_24.0,2025,Augmentation,66.3,66.3,30.8,2.9,Stable,False
z_36.0_25.5,2023,Augmentation,49.3,49.3,45.4,5.3,Augmentation,True
z_36.0_25.5,2024,Diminution,70.4,25.1,70.4,4.5,Stable,False
z_36.0_25.5,2025,Diminution,60.3,33.7,60.3,5.9,Stable,False
z_36.0_27.0,2023,Diminution,59.4,34.0,59.4,6.6,Diminution,True
z_36.0_27.0,2024,Diminution,55.5,37.5,55.5,6.9,Stable,False
z_36.0_27.0,2025,Diminution,56.2,36.9,56.2,6.9,Stable,False
z_36.0_30.0,2023,Stable,80.4,16.2,3.4,80.4,Stable,True
z_36.0_30.0,2024,Stable,72.6,25.1,2.3,72.6,Stable,True
z_36.0_30.0,2025,Stable,89.6,7.7,2.7,89.6,Stable,True
z_36.0_34.5,2023,Diminution,40.1,39.8,40.1,20.1,Stable,False
z_36.0_34.5,2024,Diminution,66.7,18.5,66.7,14.8,Stable,False
z_36.0_34.5,2025,Diminution,53.1,24.7,53.1,22.2,Stable,False
z_36.0_36.0,2023,Stable,94.4,4.2,1.5,94.4,Stable,True
z_36.0_36.0,2024,Stable,95.1,3.4,1.5,95.1,Stable,True
z_36.0_36.0,2025,Stable,95.1,3.4,1.5,95.1,Stable,True
z_36.0_4.5,2023,Diminution,59.6,10.2,59.6,30.2,Stable,False
z_36.0_4.5,2024,Diminution,49.8,18.7,49.8,31.5,Stable,False
z_36.0_4.5,2025,Diminution,49.8,19.5,49.8,30.7,Stable,False
z_36.0_9.0,2023,Stable,71.7,22.6,5.8,71.7,Augmentation,False
z_36.0_9.0,2024,Stable,60.4,31.0,8.5,60.4,Stable,True
z_36.0_9.0,2025,Stable,71.2,21.2,7.6,71.2,Stable,True
z_37.5_-1.5,2023,Diminution,49.8,40.1,49.8,10.1,Augmentation,False
z_37.5_-1.5,2024,Augmentation,51.1,51.1,38.3,10.6,Augmentation,True
z_37.5_-1.5,2025,Augmentation,50.9,50.9,38.3,10.8,Augmentation,True
z_37.5_-10.5,2023,Augmentation,58.5,58.5,35.5,5.9,Augmentation,True
z_37.5_-10.5,2024,Augmentation,77.2,77.2,17.3,5.5,Augmentation,True
z_37.5_-10.5,2025,Augmentation,69.9,69.9,25.4,4.7,Augmentation,True
z_37.5_-13.5,2023,Stable,98.8,0.8,0.5,98.8,Stable,True
z_37.5_-13.5,2024,Stable,98.8,0.8,0.5,98.8,Stable,True
z_37.5_-13.5,2025,Stable,98.9,0.8,0.3,98.9,Stable,True
z_37.5_-22.5,2023,Stable,98.6,0.2,1.1,98.6,Stable,True
z_37.5_-22.5,2024,Stable,98.6,0.3,1.0,98.6,Stable,True
z_37.5_-22.5,2025,Stable,97.0,1.9,1.1,97.0,Stable,True
z_37.5_-25.5,2023,Stable,96.6,2.9,0.5,96.6,Stable,True
z_37.5_-25.5,2024,Stable,99.0,0.4,0.6,99.0,Stable,True
z_37.5_-25.5,2025,Stable,99.1,0.4,0.5,99.1,Stable,True
z_37.5_-27.0,2023,Stable,67.9,24.4,7.6,67.9,Stable,True
z_37.5_-27.0,2024,Stable,70.1,23.9,6.0,70.1,Stable,True
z_37.5_-27.0,2025,Stable,79.2,17.2,3.6,79.2,Augmentation,False
z_37.5_-28.5,2023,Stable,61.5,37.1,1.4,61.5,Stable,True
z_37.5_-28.5,2024,Stable,75.7,22.3,2.0,75.7,Stable,True
z_37.5_-28.5,2025,Stable,77.2,17.8,4.9,77.2,Stable,True
z_37.5_-30.0,2023,Stable,96.5,2.1,1.5,96.5,Stable,True
z_37.5_-30.0,2024,Stable,97.4,1.2,1.4,97.4,Stable,True
z_37.5_-30.0,2025,Stable,97.4,1.2,1.4,97.4,Stable,True
z_37.5_-9.0,2023,Diminution,65.6,28.4,65.6,6.0,Augmentation,False
z_37.5_-9.0,2024,Diminution,57.0,36.8,57.0,6.2,Stable,False
z_37.5_-9.0,2025,Diminution,60.8,31.8,60.8,7.5,Diminution,True
z_37.5_0.0,2023,Diminution,58.4,32.0,58.4,9.6,Stable,False
z_37.5_0.0,2024,Diminution,59.0,29.9,59.0,11.1,Stable,False
z_37.5_0.0,2025,Diminution,53.0,34.9,53.0,12.1,Diminution,True
z_37.5_1.5,2023,Stable,95.5,2.4,2.2,95.5,Stable,True
z_37.5_1.5,2024,Stable,96.6,1.3,2.2,96.6,Stable,True
z_37.5_1.5,2025,Stable,96.7,0.9,2.4,96.7,Stable,True
z_37.5_10.5,2023,Diminution,59.9,15.5,59.9,24.6,Stable,False
z_37.5_10.5,2024,Diminution,61.2,20.8,61.2,18.0,Stable,False
z_37.5_10.5,2025,Diminution,68.4,12.4,68.4,19.2,Stable,False
z_37.5_12.0,2023,Diminution,59.8,29.9,59.8,10.3,Augmentation,False
z_37.5_12.0,2024,Diminution,48.8,41.5,48.8,9.7,Diminution,True
z_37.5_12.0,2025,Diminution,50.0,37.4,50.0,12.6,Stable,False
z_37.5_13.5,2023,Stable,54.4,35.5,10.1,54.4,Augmentation,False
z_37.5_13.5,2024,Augmentation,58.5,58.5,7.5,34.0,Augmentation,True
z_37.5_13.5,2025,Augmentation,52.2,52.2,16.5,31.3,Augmentation,True
z_37.5_15.0,2023,Diminution,70.9,21.1,70.9,8.1,Augmentation,False
z_37.5_15.0,2024,Diminution,57.1,35.3,57.1,7.6,Augmentation,False
z_37.5_15.0,2025,Diminution,52.7,41.2,52.7,6.2,Stable,False
z_37.5_16.5,2023,Stable,45.6,40.5,13.9,45.6,Stable,True
z_37.5_16.5,2024,Stable,68.6,21.5,9.9,68.6,Diminution,False
z_37.5_16.5,2025,Stable,59.7,31.9,8.3,59.7,Augmentation,False
z_37.5_19.5,2023,Diminution,62.3,30.9,62.3,6.7,Stable,False
z_37.5_19.5,2024,Diminution,50.1,44.3,50.1,5.7,Stable,False
z_37.5_19.5,2025,Augmentation,48.5,48.5,43.9,7.6,Stable,False
z_37.5_21.0,2023,Diminution,58.5,33.6,58.5,7.8,Augmentation,False
z_37.5_21.0,2024,Diminution,52.2,40.1,52.2,7.7,Stable,False
z_37.5_21.0,2025,Diminution,50.3,40.6,50.3,9.2,Diminution,True
z_37.5_22.5,2023,Diminution,45.5,42.0,45.5,12.5,Stable,False
z_37.5_22.5,2024,Diminution,43.7,43.3,43.7,13.0,Augmentation,False
z_37.5_22.5,2025,Augmentation,60.7,60.7,25.3,14.0,Diminution,False
z_37.5_24.0,2023,Diminution,64.8,31.1,64.8,4.2,Stable,False
z_37.5_24.0,2024,Augmentation,51.3,51.3,43.7,5.1,Stable,False
z_37.5_24.0,2025,Diminution,50.6,44.5,50.6,4.9,Diminution,True
z_37.5_25.5,2023,Diminution,65.9,28.5,65.9,5.6,Augmentation,False
z_37.5_25.5,2024,Diminution,63.9,30.9,63.9,5.3,Diminution,True
z_37.5_25.5,2025,Diminution,71.7,20.6,71.7,7.6,Stable,False
z_37.5_27.0,2023,Stable,68.1,27.0,4.9,68.1,Stable,True
z_37.5_27.0,2024,Stable,66.3,29.5,4.2,66.3,Stable,True
z_37.5_27.0,2025,Stable,63.0,32.0,5.0,63.0,Stable,True
z_37.5_4.5,2023,Stable,86.5,4.8,8.7,86.5,Stable,True
z_37.5_4.5,2024,Stable,93.2,4.1,2.7,93.2,Stable,True
z_37.5_4.5,2025,Stable,91.8,6.1,2.2,91.8,Stable,True
z_37.5_6.0,2023,Stable,98.6,1.2,0.3,98.6,Stable,True
z_37.5_6.0,2024,Stable,96.5,3.1,0.4,96.5,Stable,True
z_37.5_6.0,2025,Stable,97.9,1.5,0.7,97.9,Stable,True
z_37.5_7.5,2023,Stable,64.2,23.8,12.0,64.2,Stable,True
z_37.5_7.5,2024,Stable,61.4,27.5,11.1,61.4,Stable,True
z_37.5_7.5,2025,Stable,57.0,33.8,9.2,57.0,Stable,True
z_37.5_9.0,2023,Augmentation,55.8,55.8,22.8,21.4,Diminution,False
z_37.5_9.0,2024,Augmentation,52.5,52.5,9.8,37.7,Stable,False
z_37.5_9.0,2025,Augmentation,46.9,46.9,11.5,41.6,Stable,False
z_39.0_-1.5,2023,Augmentation,53.4,53.4,33.3,13.2,Augmentation,True
z_39.0_-1.5,2024,Augmentation,58.8,58.8,30.5,10.7,Stable,False
z_39.0_-1.5,2025,Diminution,45.5,41.9,45.5,12.7,Augmentation,False
z_39.0_-10.5,2023,Diminution,50.5,38.1,50.5,11.4,Stable,False
z_39.0_-10.5,2024,Augmentation,60.7,60.7,30.3,8.9,Diminution,False
z_39.0_-10.5,2025,Diminution,64.0,24.0,64.0,12.0,Stable,False
z_39.0_-31.5,2023,Stable,99.2,0.2,0.6,99.2,Stable,True
z_39.0_-31.5,2024,Stable,97.6,1.9,0.6,97.6,Stable,True
z_39.0_-31.5,2025,Stable,99.2,0.1,0.7,99.2,Stable,True
z_39.0_-9.0,2023,Diminution,46.3,38.0,46.3,15.7,Diminution,True
z_39.0_-9.0,2024,Diminution,41.9,41.2,41.9,16.9,Stable,False
z_39.0_-9.0,2025,Diminution,48.7,28.5,48.7,22.9,Augmentation,False
z_39.0_0.0,2023,Diminution,49.8,37.0,49.8,13.2,Stable,False
z_39.0_0.0,2024,Diminution,47.4,41.6,47.4,11.0,Augmentation,False
z_39.0_0.0,2025,Augmentation,50.6,50.6,36.3,13.2,Stable,False
z_39.0_1.5,2023,Diminution,52.9,36.7,52.9,10.4,Stable,False
z_39.0_1.5,2024,Diminution,47.6,43.9,47.6,8.5,Diminution,True
z_39.0_1.5,2025,Diminution,64.8,25.9,64.8,9.3,Stable,False
z_39.0_10.5,2023,Stable,93.2,5.0,1.9,93.2,Stable,True
z_39.0_10.5,2024,Stable,90.2,6.2,3.6,90.2,Stable,True
z_39.0_10.5,2025,Stable,88.4,8.9,2.7,88.4,Stable,True
z_39.0_13.5,2023,Stable,66.9,29.4,3.7,66.9,Stable,True
z_39.0_13.5,2024,Stable,65.0,30.0,5.0,65.0,Stable,True
z_39.0_13.5,2025,Stable,54.9,40.0,5.1,54.9,Stable,True
z_39.0_15.0,2023,Augmentation,56.7,56.7,11.7,31.6,Stable,False
z_39.0_15.0,2024,Stable,59.1,28.8,12.0,59.1,Stable,True
z_39.0_15.0,2025,Stable,57.1,34.3,8.6,57.1,Stable,True
z_39.0_16.5,2023,Diminution,50.2,22.8,50.2,27.0,Stable,False
z_39.0_16.5,2024,Diminution,53.6,28.1,53.6,18.3,Stable,False
z_39.0_16.5,2025,Diminution,49.5,35.8,49.5,14.7,Stable,False
z_39.0_18.0,2023,Augmentation,60.5,60.5,29.4,10.1,Diminution,False
z_39.0_18.0,2024,Augmentation,47.7,47.7,37.9,14.4,Augmentation,True
z_39.0_18.0,2025,Augmentation,46.6,46.6,36.1,17.3,Stable,False
z_39.0_19.5,2023,Diminution,58.5,36.0,58.5,5.5,Diminution,True
z_39.0_19.5,2024,Diminution,52.2,40.7,52.2,7.1,Stable,False
z_39.0_19.5,2025,Diminution,59.1,35.2,59.1,5.7,Diminution,True
z_39.0_22.5,2023,Diminution,49.0,43.7,49.0,7.2,Stable,False
z_39.0_22.5,2024,Diminution,46.3,45.2,46.3,8.5,Diminution,True
z_39.0_22.5,2025,Diminution,50.0,38.0,50.0,12.0,Stable,False
z_39.0_24.0,2023,Diminution,57.8,32.5,57.8,9.7,Stable,False
z_39.0_24.0,2024,Diminution,55.7,34.8,55.7,9.5,Stable,False
z_39.0_24.0,2025,Diminution,45.6,44.8,45.6,9.6,Diminution,True
z_39.0_25.5,2023,Augmentation,47.5,47.5,43.6,8.9,Diminution,False
z_39.0_25.5,2024,Diminution,48.0,40.2,48.0,11.8,Diminution,True
z_39.0_25.5,2025,Augmentation,54.0,54.0,35.5,10.6,Diminution,False
z_39.0_3.0,2023,Augmentation,46.6,46.6,42.7,10.6,Augmentation,True
z_39.0_3.0,2024,Diminution,49.3,40.9,49.3,9.8,Stable,False
z_39.0_3.0,2025,Diminution,49.7,39.1,49.7,11.1,Stable,False
z_39.0_4.5,2023,Stable,89.5,8.1,2.5,89.5,Stable,True
z_39.0_4.5,2024,Stable,82.4,15.4,2.2,82.4,Stable,True
z_39.0_4.5,2025,Stable,86.1,10.5,3.3,86.1,Stable,True
z_39.0_6.0,2023,Stable,97.6,0.2,2.2,97.6,Stable,True
z_39.0_6.0,2024,Stable,97.5,0.6,1.9,97.5,Stable,True
z_39.0_6.0,2025,Stable,96.8,1.8,1.4,96.8,Stable,True
z_39.0_7.5,2023,Diminution,57.9,19.3,57.9,22.8,Stable,False
z_39.0_7.5,2024,Diminution,61.1,21.1,61.1,17.8,Diminution,True
z_39.0_7.5,2025,Diminution,61.4,19.1,61.4,19.4,Stable,False
z_39.0_9.0,2023,Diminution,51.8,32.3,51.8,15.9,Stable,False
z_39.0_9.0,2024,Diminution,55.1,35.4,55.1,9.4,Stable,False
z_39.0_9.0,2025,Augmentation,43.8,43.8,42.0,14.2,Diminution,False
z_40.5_-10.5,2023,Diminution,51.5,34.4,51.5,14.1,Stable,False
z_40.5_-10.5,2024,Diminution,56.8,29.4,56.8,13.8,Diminution,True
z_40.5_-10.5,2025,Diminution,55.0,25.1,55.0,19.9,Diminution,True
z_40.5_-36.0,2023,Stable,98.8,0.5,0.7,98.8,Stable,True
z_40.5_-36.0,2024,Stable,98.8,0.5,0.7,98.8,Stable,True
z_40.5_-36.0,2025,Stable,98.9,0.5,0.6,98.9,Stable,True
z_40.5_-9.0,2023,Augmentation,51.3,51.3,41.4,7.3,Diminution,False
z_40.5_-9.0,2024,Diminution,53.1,39.5,53.1,7.5,Diminution,True
z_40.5_-9.0,2025,Augmentation,52.2,52.2,40.0,7.8,Stable,False
z_40.5_0.0,2023,Augmentation,57.7,57.7,34.1,8.2,Stable,False
z_40.5_0.0,2024,Augmentation,48.7,48.7,42.9,8.4,Augmentation,True
z_40.5_0.0,2025,Augmentation,67.1,67.1,25.7,7.1,Stable,False
