zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-16.5,2023,4,2023-T4,Stable,60.8,23.9,15.2,60.8,Stable,True
z_28.5_-16.5,2024,1,2024-T1,Stable,73.2,16.1,10.7,73.2,Stable,True
z_28.5_-16.5,2024,3,2024-T3,Diminution,68.3,12.0,68.3,19.8,Stable,False
z_28.5_-16.5,2024,4,2024-T4,Stable,60.3,30.7,9.0,60.3,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,53.4,36.4,10.2,53.4,Stable,True
z_28.5_-16.5,2025,3,2025-T3,Diminution,61.0,17.1,61.0,21.9,Stable,False
z_28.5_-16.5,2025,4,2025-T4,Stable,53.2,38.9,7.9,53.2,Stable,True
z_30.0_-10.5,2023,2,2023-T2,Stable,93.6,3.0,3.3,93.6,Stable,True
z_30.0_-10.5,2023,3,2023-T3,Stable,93.8,2.4,3.8,93.8,Stable,True
z_30.0_-10.5,2024,2,2024-T2,Stable,92.0,4.3,3.7,92.0,Stable,True
z_30.0_-10.5,2024,3,2024-T3,Stable,92.0,4.9,3.2,92.0,Stable,True
z_30.0_-10.5,2025,2,2025-T2,Stable,94.8,2.5,2.7,94.8,Stable,True
z_30.0_-10.5,2025,3,2025-T3,Stable,90.5,5.2,4.2,90.5,Stable,True
z_30.0_-13.5,2023,1,2023-T1,Stable,93.8,2.0,4.1,93.8,Stable,True
z_30.0_-13.5,2023,2,2023-T2,Stable,98.7,0.1,1.2,98.7,Stable,True
z_30.0_-13.5,2024,1,2024-T1,Stable,95.3,0.9,3.9,95.3,Stable,True
z_30.0_-13.5,2024,2,2024-T2,Stable,97.8,0.1,2.1,97.8,Stable,True
z_30.0_-13.5,2025,1,2025-T1,Stable,92.7,2.5,4.8,92.7,Stable,True
z_30.0_-13.5,2025,2,2025-T2,Stable,98.7,0.1,1.2,98.7,Stable,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,87.6,0.6,87.6,11.8,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Stable,96.9,0.1,3.0,96.9,Stable,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,88.1,0.4,88.1,11.4,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Stable,97.7,0.2,2.1,97.7,Stable,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,89.3,0.4,89.3,10.4,Stable,False
z_30.0_-15.0,2025,2,2025-T2,Stable,94.9,0.3,4.8,94.9,Stable,True
z_30.0_28.5,2023,1,2023-T1,Diminution,83.0,3.2,83.0,13.9,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,83.8,1.8,83.8,14.5,Stable,False
z_30.0_28.5,2023,3,2023-T3,Stable,91.7,2.5,5.7,91.7,Stable,True
z_30.0_28.5,2023,4,2023-T4,Diminution,78.0,4.5,78.0,17.4,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,72.4,12.3,72.4,15.2,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,82.2,2.4,82.2,15.4,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Stable,96.3,0.9,2.8,96.3,Stable,True
z_30.0_28.5,2024,4,2024-T4,Diminution,85.7,2.2,85.7,12.1,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,83.7,2.8,83.7,13.4,Stable,False
z_30.0_28.5,2025,2,2025-T2,Diminution,81.0,2.6,81.0,16.3,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Stable,96.0,1.1,2.9,96.0,Stable,True
z_30.0_28.5,2025,4,2025-T4,Diminution,83.8,3.1,83.8,13.1,Stable,False
z_30.0_30.0,2023,1,2023-T1,Stable,93.6,1.1,5.3,93.6,Stable,True
z_30.0_30.0,2023,3,2023-T3,Stable,96.4,0.1,3.5,96.4,Stable,True
z_30.0_30.0,2024,1,2024-T1,Stable,95.6,0.8,3.7,95.6,Stable,True
z_30.0_30.0,2024,3,2024-T3,Stable,96.3,0.1,3.5,96.3,Stable,True
z_30.0_30.0,2025,1,2025-T1,Stable,95.6,0.8,3.7,95.6,Stable,True
z_30.0_30.0,2025,3,2025-T3,Stable,96.5,0.2,3.2,96.5,Stable,True
z_30.0_31.5,2023,1,2023-T1,Stable,55.7,37.3,7.0,55.7,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,57.3,35.9,6.8,57.3,Stable,True
z_30.0_31.5,2023,3,2023-T3,Stable,51.2,42.3,6.5,51.2,Stable,True
z_30.0_31.5,2023,4,2023-T4,Diminution,53.5,27.1,53.5,19.4,Stable,False
z_30.0_31.5,2024,1,2024-T1,Stable,56.7,35.0,8.3,56.7,Stable,True
z_30.0_31.5,2024,2,2024-T2,Stable,51.1,42.4,6.5,51.1,Stable,True
z_30.0_31.5,2024,3,2024-T3,Stable,61.4,30.8,7.9,61.4,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,64.0,14.5,64.0,21.4,Stable,False
z_30.0_31.5,2025,1,2025-T1,Stable,52.0,40.0,8.0,52.0,Stable,True
z_30.0_31.5,2025,2,2025-T2,Stable,63.3,23.4,13.3,63.3,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,66.1,26.3,7.6,66.1,Stable,True
z_30.0_31.5,2025,4,2025-T4,Diminution,88.7,4.0,88.7,7.3,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_31.5_-15.0,2023,4,2023-T4,Stable,97.2,0.2,2.6,97.2,Stable,True
z_31.5_-15.0,2024,1,2024-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_31.5_-15.0,2024,4,2024-T4,Stable,96.7,0.2,3.2,96.7,Stable,True
z_31.5_-15.0,2025,1,2025-T1,Stable,97.5,0.3,2.2,97.5,Stable,True
z_31.5_-15.0,2025,4,2025-T4,Stable,95.4,0.3,4.3,95.4,Stable,True
z_31.5_-18.0,2023,1,2023-T1,Stable,91.8,2.7,5.5,91.8,Stable,True
z_31.5_-18.0,2023,2,2023-T2,Stable,94.5,1.0,4.5,94.5,Stable,True
z_31.5_-18.0,2023,3,2023-T3,Stable,93.7,1.8,4.5,93.7,Stable,True
z_31.5_-18.0,2023,4,2023-T4,Stable,88.9,3.1,8.0,88.9,Stable,True
z_31.5_-18.0,2024,1,2024-T1,Stable,82.3,9.4,8.3,82.3,Stable,True
z_31.5_-18.0,2024,2,2024-T2,Stable,93.0,3.5,3.6,93.0,Stable,True
z_31.5_-18.0,2024,3,2024-T3,Stable,93.6,1.2,5.1,93.6,Stable,True
z_31.5_-18.0,2024,4,2024-T4,Stable,93.1,1.7,5.3,93.1,Stable,True
z_31.5_-18.0,2025,1,2025-T1,Stable,92.8,2.8,4.4,92.8,Stable,True
z_31.5_-18.0,2025,2,2025-T2,Stable,96.0,0.6,3.4,96.0,Stable,True
z_31.5_-18.0,2025,3,2025-T3,Stable,93.7,0.8,5.5,93.7,Stable,True
z_31.5_-18.0,2025,4,2025-T4,Stable,92.0,1.7,6.3,92.0,Stable,True
z_31.5_31.5,2023,1,2023-T1,Stable,80.5,14.9,4.6,80.5,Stable,True
z_31.5_31.5,2024,1,2024-T1,Stable,83.2,13.1,3.7,83.2,Stable,True
z_31.5_31.5,2025,1,2025-T1,Stable,81.0,15.5,3.5,81.0,Stable,True
z_33.0_-13.5,2023,2,2023-T2,Stable,96.6,0.2,3.2,96.6,Stable,True
z_33.0_-13.5,2023,4,2023-T4,Stable,97.2,0.2,2.6,97.2,Stable,True
z_33.0_-13.5,2024,2,2024-T2,Stable,95.4,0.3,4.4,95.4,Stable,True
z_33.0_-13.5,2024,4,2024-T4,Stable,96.6,0.2,3.2,96.6,Stable,True
z_33.0_-13.5,2025,2,2025-T2,Stable,98.1,0.1,1.8,98.1,Stable,True
z_33.0_-13.5,2025,4,2025-T4,Stable,97.5,0.2,2.3,97.5,Stable,True
z_33.0_-9.0,2023,1,2023-T1,Stable,90.4,5.1,4.5,90.4,Stable,True
z_33.0_-9.0,2023,2,2023-T2,Stable,94.8,1.4,3.8,94.8,Stable,True
z_33.0_-9.0,2023,3,2023-T3,Stable,95.4,0.8,3.7,95.4,Stable,True
z_33.0_-9.0,2023,4,2023-T4,Diminution,82.9,1.6,82.9,15.5,Stable,False
z_33.0_-9.0,2024,1,2024-T1,Stable,87.9,6.7,5.3,87.9,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,89.4,6.4,4.3,89.4,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,84.2,11.1,4.8,84.2,Stable,True
z_33.0_-9.0,2024,4,2024-T4,Diminution,75.6,5.2,75.6,19.2,Diminution,True
z_33.0_-9.0,2025,1,2025-T1,Stable,88.2,7.5,4.3,88.2,Stable,True
z_33.0_-9.0,2025,2,2025-T2,Stable,95.6,1.1,3.3,95.6,Stable,True
z_33.0_-9.0,2025,3,2025-T3,Stable,95.4,0.8,3.7,95.4,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Diminution,68.5,9.6,68.5,21.8,Diminution,True
z_33.0_10.5,2023,1,2023-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_33.0_10.5,2024,1,2024-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_33.0_10.5,2025,1,2025-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_33.0_18.0,2023,3,2023-T3,Stable,98.1,0.1,1.8,98.1,Stable,True
z_33.0_18.0,2024,3,2024-T3,Stable,98.1,0.1,1.8,98.1,Stable,True
z_33.0_18.0,2025,3,2025-T3,Stable,96.2,0.9,2.8,96.2,Stable,True
z_33.0_25.5,2023,2,2023-T2,Stable,97.6,0.1,2.3,97.6,Stable,True
z_33.0_25.5,2024,2,2024-T2,Stable,97.6,0.1,2.3,97.6,Stable,True
z_33.0_25.5,2025,2,2025-T2,Stable,96.3,1.0,2.7,96.3,Stable,True
z_34.5_-1.5,2023,1,2023-T1,Stable,95.1,0.9,4.0,95.1,Stable,True
z_34.5_-1.5,2023,2,2023-T2,Diminution,88.3,1.9,88.3,9.8,Stable,False
z_34.5_-1.5,2023,3,2023-T3,Stable,89.7,2.4,7.8,89.7,Stable,True
z_34.5_-1.5,2024,1,2024-T1,Stable,79.2,9.7,11.1,79.2,Stable,True
z_34.5_-1.5,2024,2,2024-T2,Diminution,86.9,1.5,86.9,11.6,Diminution,True
z_34.5_-1.5,2024,3,2024-T3,Stable,94.5,1.1,4.4,94.5,Stable,True
z_34.5_-1.5,2025,1,2025-T1,Stable,95.6,0.8,3.7,95.6,Stable,True
z_34.5_-1.5,2025,2,2025-T2,Diminution,86.8,1.5,86.8,11.8,Diminution,True
z_34.5_-1.5,2025,3,2025-T3,Stable,93.1,0.6,6.2,93.1,Stable,True
z_34.5_-10.5,2023,1,2023-T1,Stable,98.5,0.1,1.4,98.5,Stable,True
z_34.5_-10.5,2023,4,2023-T4,Stable,98.6,0.1,1.3,98.6,Stable,True
z_34.5_-10.5,2024,1,2024-T1,Stable,98.5,0.1,1.4,98.5,Stable,True
z_34.5_-10.5,2024,4,2024-T4,Stable,99.1,0.1,0.9,99.1,Stable,True
z_34.5_-10.5,2025,1,2025-T1,Stable,95.3,2.1,2.6,95.3,Stable,True
z_34.5_-10.5,2025,4,2025-T4,Stable,98.6,0.1,1.3,98.6,Stable,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,82.5,3.2,82.5,14.2,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,91.3,4.3,4.4,91.3,Stable,True
z_34.5_-4.5,2023,3,2023-T3,Diminution,82.3,2.5,82.3,15.2,Stable,False
z_34.5_-4.5,2023,4,2023-T4,Stable,89.4,2.2,8.3,89.4,Stable,True
z_34.5_-4.5,2024,1,2024-T1,Diminution,86.6,1.6,86.6,11.8,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Stable,96.1,0.4,3.5,96.1,Stable,True
z_34.5_-4.5,2024,3,2024-T3,Diminution,85.5,1.4,85.5,13.1,Stable,False
z_34.5_-4.5,2024,4,2024-T4,Stable,93.3,1.3,5.4,93.3,Stable,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,82.4,4.0,82.4,13.6,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,95.1,0.9,4.0,95.1,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Diminution,83.6,1.0,83.6,15.3,Stable,False
z_34.5_-4.5,2025,4,2025-T4,Stable,92.4,2.4,5.1,92.4,Stable,True
z_34.5_-6.0,2023,1,2023-T1,Diminution,78.8,9.7,78.8,11.4,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Diminution,68.2,14.1,68.2,17.6,Stable,False
z_34.5_-6.0,2023,3,2023-T3,Diminution,78.7,8.0,78.7,13.3,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,83.8,4.9,83.8,11.2,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,77.3,8.6,77.3,14.2,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Diminution,70.8,9.3,70.8,19.8,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Diminution,49.9,30.2,49.9,19.8,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Diminution,54.4,26.4,54.4,19.2,Diminution,True
z_34.5_-6.0,2025,1,2025-T1,Diminution,46.8,30.4,46.8,22.7,Stable,False
z_34.5_-6.0,2025,2,2025-T2,Diminution,48.1,24.6,48.1,27.4,Stable,False
z_34.5_-6.0,2025,3,2025-T3,Diminution,73.4,9.6,73.4,17.0,Stable,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,76.4,7.5,76.4,16.1,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,90.6,4.4,5.0,90.6,Diminution,False
z_34.5_-7.5,2023,2,2023-T2,Stable,94.4,1.9,3.7,94.4,Stable,True
z_34.5_-7.5,2023,3,2023-T3,Stable,94.9,1.6,3.5,94.9,Stable,True
z_34.5_-7.5,2023,4,2023-T4,Stable,91.9,4.1,4.0,91.9,Stable,True
z_34.5_-7.5,2024,1,2024-T1,Stable,88.0,6.6,5.4,88.0,Diminution,False
z_34.5_-7.5,2024,2,2024-T2,Stable,87.2,8.6,4.2,87.2,Stable,True
z_34.5_-7.5,2024,3,2024-T3,Stable,78.9,4.5,16.6,78.9,Stable,True
z_34.5_-7.5,2024,4,2024-T4,Stable,88.4,6.6,5.0,88.4,Stable,True
z_34.5_-7.5,2025,1,2025-T1,Stable,91.5,4.3,4.2,91.5,Stable,True
z_34.5_-7.5,2025,2,2025-T2,Stable,94.3,2.0,3.7,94.3,Stable,True
z_34.5_-7.5,2025,3,2025-T3,Stable,96.2,1.3,2.5,96.2,Stable,True
z_34.5_-7.5,2025,4,2025-T4,Stable,91.6,3.8,4.6,91.6,Stable,True
z_34.5_0.0,2023,2,2023-T2,Stable,95.6,0.1,4.3,95.6,Stable,True
z_34.5_0.0,2023,3,2023-T3,Stable,98.0,0.1,2.0,98.0,Stable,True
z_34.5_0.0,2023,4,2023-T4,Stable,98.0,0.1,2.0,98.0,Stable,True
z_34.5_0.0,2024,2,2024-T2,Stable,95.3,0.1,4.6,95.3,Stable,True
z_34.5_0.0,2024,3,2024-T3,Stable,96.4,0.3,3.4,96.4,Stable,True
z_34.5_0.0,2024,4,2024-T4,Stable,97.5,0.3,2.2,97.5,Stable,True
z_34.5_0.0,2025,2,2025-T2,Stable,94.5,1.9,3.6,94.5,Stable,True
z_34.5_0.0,2025,3,2025-T3,Stable,98.0,0.1,2.0,98.0,Stable,True
z_34.5_0.0,2025,4,2025-T4,Stable,98.0,0.1,2.0,98.0,Stable,True
z_34.5_12.0,2023,1,2023-T1,Stable,82.5,13.0,4.5,82.5,Stable,True
z_34.5_12.0,2023,2,2023-T2,Diminution,88.9,0.9,88.9,10.1,Stable,False
z_34.5_12.0,2023,3,2023-T3,Diminution,87.7,0.7,87.7,11.7,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,79.9,15.2,4.9,79.9,Stable,True
z_34.5_12.0,2024,1,2024-T1,Stable,73.9,23.1,3.1,73.9,Stable,True
z_34.5_12.0,2024,2,2024-T2,Diminution,88.1,0.9,88.1,10.9,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,88.2,1.1,88.2,10.7,Stable,False
z_34.5_12.0,2024,4,2024-T4,Stable,89.7,5.6,4.7,89.7,Stable,True
z_34.5_12.0,2025,1,2025-T1,Stable,74.8,21.5,3.7,74.8,Stable,True
z_34.5_12.0,2025,2,2025-T2,Diminution,81.7,4.8,81.7,13.5,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,82.8,2.6,82.8,14.6,Stable,False
z_34.5_12.0,2025,4,2025-T4,Stable,89.2,6.3,4.5,89.2,Stable,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,64.4,64.4,27.4,8.2,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,77.7,77.7,18.4,3.8,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,79.6,79.6,17.1,3.3,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,81.6,81.6,14.9,3.5,Stable,False
z_34.5_13.5,2024,1,2024-T1,Augmentation,66.6,66.6,27.9,5.5,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,75.7,75.7,19.6,4.7,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,82.9,82.9,13.6,3.5,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,75.5,75.5,20.3,4.2,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,79.7,79.7,16.3,4.1,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,84.3,84.3,12.8,2.8,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,83.7,83.7,13.4,2.9,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,79.0,79.0,16.3,4.7,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,86.7,1.5,86.7,11.8,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,86.0,1.4,86.0,12.6,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,86.6,1.4,86.6,12.0,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Stable,98.3,0.1,1.6,98.3,Stable,True
z_34.5_18.0,2024,1,2024-T1,Stable,98.3,0.1,1.6,98.3,Stable,True
z_34.5_18.0,2025,1,2025-T1,Stable,98.8,0.1,1.0,98.8,Stable,True
z_34.5_19.5,2023,1,2023-T1,Stable,94.6,0.6,4.8,94.6,Stable,True
z_34.5_19.5,2023,2,2023-T2,Stable,97.1,0.1,2.7,97.1,Stable,True
z_34.5_19.5,2023,3,2023-T3,Stable,97.8,0.1,2.2,97.8,Stable,True
z_34.5_19.5,2024,1,2024-T1,Stable,98.0,0.1,1.9,98.0,Stable,True
z_34.5_19.5,2024,2,2024-T2,Stable,94.1,0.5,5.4,94.1,Stable,True
z_34.5_19.5,2024,3,2024-T3,Stable,97.3,0.3,2.4,97.3,Stable,True
z_34.5_19.5,2025,1,2025-T1,Stable,95.1,2.1,2.9,95.1,Stable,True
z_34.5_19.5,2025,2,2025-T2,Stable,97.5,0.1,2.4,97.5,Stable,True
z_34.5_19.5,2025,3,2025-T3,Stable,97.8,0.1,2.2,97.8,Stable,True
z_34.5_22.5,2023,1,2023-T1,Stable,95.5,1.0,3.5,95.5,Stable,True
z_34.5_22.5,2023,2,2023-T2,Stable,86.7,5.8,7.5,86.7,Stable,True
z_34.5_22.5,2023,3,2023-T3,Stable,82.2,9.2,8.6,82.2,Stable,True
z_34.5_22.5,2023,4,2023-T4,Stable,77.1,16.9,6.0,77.1,Stable,True
z_34.5_22.5,2024,1,2024-T1,Stable,72.1,19.3,8.5,72.1,Stable,True
z_34.5_22.5,2024,2,2024-T2,Stable,72.1,15.5,12.5,72.1,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,85.9,5.1,9.0,85.9,Stable,True
z_34.5_22.5,2024,4,2024-T4,Stable,79.1,15.0,6.0,79.1,Stable,True
z_34.5_22.5,2025,1,2025-T1,Stable,83.6,11.9,4.5,83.6,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,81.1,11.5,7.4,81.1,Stable,True
z_34.5_22.5,2025,3,2025-T3,Stable,88.1,3.9,7.9,88.1,Stable,True
z_34.5_22.5,2025,4,2025-T4,Stable,88.6,6.2,5.3,88.6,Stable,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,64.7,64.7,24.7,10.6,Stable,False
z_34.5_24.0,2023,2,2023-T2,Diminution,51.6,36.3,51.6,12.1,Stable,False
z_34.5_24.0,2023,3,2023-T3,Diminution,58.0,29.6,58.0,12.5,Diminution,True
z_34.5_24.0,2023,4,2023-T4,Diminution,51.6,36.5,51.6,11.9,Stable,False
z_34.5_24.0,2024,1,2024-T1,Diminution,42.2,40.8,42.2,17.0,Stable,False
z_34.5_24.0,2024,2,2024-T2,Diminution,54.0,35.4,54.0,10.5,Stable,False
z_34.5_24.0,2024,3,2024-T3,Diminution,59.3,30.1,59.3,10.6,Diminution,True
z_34.5_24.0,2024,4,2024-T4,Diminution,43.5,43.5,43.5,13.0,Diminution,True
z_34.5_24.0,2025,1,2025-T1,Diminution,42.9,38.6,42.9,18.5,Stable,False
z_34.5_24.0,2025,2,2025-T2,Diminution,48.2,37.0,48.2,14.7,Diminution,True
z_34.5_24.0,2025,3,2025-T3,Diminution,48.3,40.7,48.3,11.0,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,45.0,45.0,40.0,15.1,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,81.3,14.8,3.9,81.3,Stable,True
z_34.5_25.5,2023,2,2023-T2,Diminution,81.1,2.7,81.1,16.2,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,75.1,12.5,12.4,75.1,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,74.8,18.6,6.6,74.8,Stable,True
z_34.5_25.5,2024,1,2024-T1,Stable,70.6,20.6,8.9,70.6,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,63.6,16.8,63.6,19.6,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,75.2,16.1,8.7,75.2,Stable,True
z_34.5_25.5,2024,4,2024-T4,Stable,87.1,9.4,3.5,87.1,Stable,True
z_34.5_25.5,2025,1,2025-T1,Stable,84.1,11.5,4.4,84.1,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,81.9,1.7,81.9,16.5,Stable,False
z_34.5_25.5,2025,3,2025-T3,Stable,78.7,11.7,9.6,78.7,Stable,True
z_34.5_25.5,2025,4,2025-T4,Stable,81.4,13.8,4.8,81.4,Stable,True
z_34.5_27.0,2023,1,2023-T1,Stable,74.7,13.2,12.1,74.7,Stable,True
z_34.5_27.0,2023,2,2023-T2,Stable,78.9,12.0,9.1,78.9,Stable,True
z_34.5_27.0,2023,3,2023-T3,Stable,75.3,15.3,9.4,75.3,Stable,True
z_34.5_27.0,2023,4,2023-T4,Stable,53.7,38.8,7.5,53.7,Stable,True
z_34.5_27.0,2024,1,2024-T1,Stable,78.4,13.4,8.3,78.4,Stable,True
