zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_27.0_-16.5,2025,3,2025-T3,Augmentation,68.2,68.2,17.0,14.8,Diminution,False
z_27.0_-16.5,2025,4,2025-T4,Augmentation,58.9,58.9,16.5,24.6,Diminution,False
z_28.5_-13.5,2023,2,2023-T2,Diminution,87.1,1.3,87.1,11.6,Diminution,True
z_28.5_-13.5,2023,3,2023-T3,Diminution,73.4,5.6,73.4,20.9,Diminution,True
z_28.5_-13.5,2024,2,2024-T2,Diminution,87.1,1.3,87.1,11.6,Stable,False
z_28.5_-13.5,2024,3,2024-T3,Diminution,66.5,5.4,66.5,28.1,Diminution,True
z_28.5_-13.5,2025,2,2025-T2,Diminution,62.3,2.9,62.3,34.8,Diminution,True
z_28.5_-13.5,2025,3,2025-T3,Diminution,64.6,6.5,64.6,28.9,Diminution,True
z_28.5_-15.0,2023,1,2023-T1,Stable,51.5,9.0,39.5,51.5,Diminution,False
z_28.5_-15.0,2023,2,2023-T2,Diminution,73.9,3.4,73.9,22.7,Stable,False
z_28.5_-15.0,2023,3,2023-T3,Diminution,72.6,10.6,72.6,16.8,Diminution,True
z_28.5_-15.0,2023,4,2023-T4,Diminution,47.1,15.3,47.1,37.7,Stable,False
z_28.5_-15.0,2024,1,2024-T1,Stable,49.1,17.0,33.9,49.1,Diminution,False
z_28.5_-15.0,2024,2,2024-T2,Diminution,48.1,8.6,48.1,43.4,Stable,False
z_28.5_-15.0,2024,3,2024-T3,Diminution,60.0,13.3,60.0,26.7,Diminution,True
z_28.5_-15.0,2024,4,2024-T4,Stable,47.0,19.1,33.8,47.0,Diminution,False
z_28.5_-15.0,2025,1,2025-T1,Stable,43.1,21.1,35.8,43.1,Diminution,False
z_28.5_-15.0,2025,2,2025-T2,Diminution,48.8,9.8,48.8,41.3,Augmentation,False
z_28.5_-15.0,2025,3,2025-T3,Diminution,44.1,22.3,44.1,33.6,Diminution,True
z_28.5_-15.0,2025,4,2025-T4,Stable,46.2,16.9,37.0,46.2,Diminution,False
z_28.5_-16.5,2023,1,2023-T1,Stable,49.0,18.8,32.2,49.0,Diminution,False
z_28.5_-16.5,2023,3,2023-T3,Diminution,58.0,17.2,58.0,24.8,Diminution,True
z_28.5_-16.5,2023,4,2023-T4,Stable,48.6,18.3,33.2,48.6,Diminution,False
z_28.5_-16.5,2024,1,2024-T1,Stable,47.6,19.8,32.6,47.6,Diminution,False
z_28.5_-16.5,2024,3,2024-T3,Diminution,50.8,25.4,50.8,23.9,Diminution,True
z_28.5_-16.5,2024,4,2024-T4,Stable,53.8,21.5,24.7,53.8,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,50.5,30.0,19.5,50.5,Diminution,False
z_28.5_-16.5,2025,3,2025-T3,Stable,36.4,30.3,33.4,36.4,Diminution,False
z_28.5_-16.5,2025,4,2025-T4,Stable,49.2,32.7,18.1,49.2,Diminution,False
z_30.0_-10.5,2023,2,2023-T2,Diminution,60.5,5.9,60.5,33.7,Diminution,True
z_30.0_-10.5,2023,3,2023-T3,Diminution,64.7,4.2,64.7,31.1,Diminution,True
z_30.0_-10.5,2024,2,2024-T2,Diminution,53.4,7.7,53.4,38.9,Diminution,True
z_30.0_-10.5,2024,3,2024-T3,Diminution,50.8,6.5,50.8,42.7,Stable,False
z_30.0_-10.5,2025,2,2025-T2,Diminution,63.2,5.8,63.2,31.0,Diminution,True
z_30.0_-10.5,2025,3,2025-T3,Diminution,57.8,4.6,57.8,37.6,Diminution,True
z_30.0_-13.5,2023,1,2023-T1,Diminution,68.8,3.9,68.8,27.4,Diminution,True
z_30.0_-13.5,2023,2,2023-T2,Diminution,84.5,1.4,84.5,14.1,Diminution,True
z_30.0_-13.5,2024,1,2024-T1,Diminution,67.7,8.7,67.7,23.6,Stable,False
z_30.0_-13.5,2024,2,2024-T2,Diminution,71.3,1.5,71.3,27.1,Diminution,True
z_30.0_-13.5,2025,1,2025-T1,Diminution,58.5,3.4,58.5,38.0,Stable,False
z_30.0_-13.5,2025,2,2025-T2,Diminution,84.5,1.4,84.5,14.1,Diminution,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,82.6,3.8,82.6,13.6,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Diminution,73.6,2.6,73.6,23.8,Diminution,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,82.5,6.0,82.5,11.6,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Diminution,83.1,3.2,83.1,13.8,Diminution,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,79.7,4.1,79.7,16.2,Diminution,True
z_30.0_-15.0,2025,2,2025-T2,Diminution,48.3,6.3,48.3,45.4,Diminution,True
z_30.0_28.5,2023,1,2023-T1,Diminution,71.7,12.5,71.7,15.8,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,73.9,11.1,73.9,15.0,Augmentation,False
z_30.0_28.5,2023,3,2023-T3,Diminution,47.1,5.8,47.1,47.1,Diminution,True
z_30.0_28.5,2023,4,2023-T4,Diminution,66.6,15.0,66.6,18.4,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,59.9,19.9,59.9,20.2,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,69.0,13.3,69.0,17.6,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Diminution,64.3,3.3,64.3,32.5,Diminution,True
z_30.0_28.5,2024,4,2024-T4,Diminution,78.5,11.3,78.5,10.2,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,70.4,16.7,70.4,12.8,Diminution,True
z_30.0_28.5,2025,2,2025-T2,Diminution,71.6,11.5,71.6,16.9,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Diminution,55.7,3.5,55.7,40.8,Diminution,True
z_30.0_28.5,2025,4,2025-T4,Diminution,74.6,12.7,74.6,12.7,Diminution,True
z_30.0_30.0,2023,1,2023-T1,Diminution,57.9,16.9,57.9,25.2,Diminution,True
z_30.0_30.0,2023,3,2023-T3,Diminution,84.6,5.3,84.6,10.1,Diminution,True
z_30.0_30.0,2024,1,2024-T1,Diminution,75.1,6.7,75.1,18.2,Diminution,True
z_30.0_30.0,2024,3,2024-T3,Diminution,76.8,2.6,76.8,20.5,Diminution,True
z_30.0_30.0,2025,1,2025-T1,Diminution,75.1,6.7,75.1,18.2,Diminution,True
z_30.0_30.0,2025,3,2025-T3,Diminution,73.9,3.0,73.9,23.1,Diminution,True
z_30.0_31.5,2023,1,2023-T1,Stable,60.4,23.2,16.4,60.4,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,59.9,25.1,15.0,59.9,Augmentation,False
z_30.0_31.5,2023,3,2023-T3,Stable,50.2,35.0,14.8,50.2,Stable,True
z_30.0_31.5,2023,4,2023-T4,Stable,36.1,33.1,30.8,36.1,Diminution,False
z_30.0_31.5,2024,1,2024-T1,Stable,59.1,25.6,15.3,59.1,Diminution,False
z_30.0_31.5,2024,2,2024-T2,Stable,56.5,27.5,16.1,56.5,Diminution,False
z_30.0_31.5,2024,3,2024-T3,Stable,54.0,28.3,17.7,54.0,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,33.7,36.8,33.7,29.5,Diminution,True
z_30.0_31.5,2025,1,2025-T1,Stable,49.4,32.1,18.5,49.4,Diminution,False
z_30.0_31.5,2025,2,2025-T2,Stable,55.2,25.6,19.1,55.2,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,52.5,25.0,22.5,52.5,Diminution,False
z_30.0_31.5,2025,4,2025-T4,Diminution,62.9,18.9,62.9,18.2,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Diminution,89.9,1.1,89.9,9.0,Diminution,True
z_31.5_-15.0,2023,4,2023-T4,Diminution,76.4,1.6,76.4,22.0,Diminution,True
z_31.5_-15.0,2024,1,2024-T1,Diminution,89.9,1.1,89.9,9.0,Diminution,True
z_31.5_-15.0,2024,4,2024-T4,Diminution,75.5,2.4,75.5,22.0,Diminution,True
z_31.5_-15.0,2025,1,2025-T1,Diminution,79.3,1.8,79.3,18.9,Diminution,True
z_31.5_-15.0,2025,4,2025-T4,Diminution,59.6,4.8,59.6,35.6,Diminution,True
z_31.5_-18.0,2023,1,2023-T1,Diminution,45.3,11.3,45.3,43.4,Diminution,True
z_31.5_-18.0,2023,2,2023-T2,Diminution,52.0,18.8,52.0,29.2,Diminution,True
z_31.5_-18.0,2023,3,2023-T3,Diminution,63.7,4.8,63.7,31.5,Stable,False
z_31.5_-18.0,2023,4,2023-T4,Diminution,44.1,21.2,44.1,34.7,Stable,False
z_31.5_-18.0,2024,1,2024-T1,Stable,45.2,20.6,34.3,45.2,Diminution,False
z_31.5_-18.0,2024,2,2024-T2,Diminution,47.8,10.4,47.8,41.8,Diminution,True
z_31.5_-18.0,2024,3,2024-T3,Diminution,52.3,6.9,52.3,40.9,Diminution,True
z_31.5_-18.0,2024,4,2024-T4,Diminution,56.7,11.6,56.7,31.8,Diminution,True
z_31.5_-18.0,2025,1,2025-T1,Diminution,60.1,12.0,60.1,27.9,Diminution,True
z_31.5_-18.0,2025,2,2025-T2,Diminution,64.5,10.7,64.5,24.9,Diminution,True
z_31.5_-18.0,2025,3,2025-T3,Diminution,58.8,7.9,58.8,33.4,Diminution,True
z_31.5_-18.0,2025,4,2025-T4,Diminution,45.8,20.5,45.8,33.7,Diminution,True
z_31.5_31.5,2023,1,2023-T1,Stable,49.0,12.5,38.5,49.0,Diminution,False
z_31.5_31.5,2024,1,2024-T1,Stable,54.8,9.4,35.8,54.8,Diminution,False
z_31.5_31.5,2025,1,2025-T1,Stable,53.8,11.0,35.1,53.8,Diminution,False
z_33.0_-13.5,2023,2,2023-T2,Diminution,72.0,2.6,72.0,25.4,Diminution,True
z_33.0_-13.5,2023,4,2023-T4,Diminution,82.1,5.1,82.1,12.7,Diminution,True
z_33.0_-13.5,2024,2,2024-T2,Diminution,57.5,5.0,57.5,37.5,Diminution,True
z_33.0_-13.5,2024,4,2024-T4,Diminution,75.5,1.9,75.5,22.6,Diminution,True
z_33.0_-13.5,2025,2,2025-T2,Diminution,86.6,1.9,86.6,11.5,Diminution,True
z_33.0_-13.5,2025,4,2025-T4,Diminution,84.6,2.5,84.6,12.8,Diminution,True
z_33.0_-9.0,2023,1,2023-T1,Diminution,45.5,11.4,45.5,43.1,Diminution,True
z_33.0_-9.0,2023,2,2023-T2,Diminution,48.7,20.0,48.7,31.3,Diminution,True
z_33.0_-9.0,2023,3,2023-T3,Diminution,66.2,5.9,66.2,27.9,Diminution,True
z_33.0_-9.0,2023,4,2023-T4,Diminution,68.6,15.8,68.6,15.6,Diminution,True
z_33.0_-9.0,2024,1,2024-T1,Stable,49.6,17.2,33.2,49.6,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,46.6,17.4,36.0,46.6,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,47.3,11.2,41.5,47.3,Diminution,False
z_33.0_-9.0,2024,4,2024-T4,Diminution,52.5,22.5,52.5,25.1,Diminution,True
z_33.0_-9.0,2025,1,2025-T1,Stable,59.3,9.4,31.3,59.3,Diminution,False
z_33.0_-9.0,2025,2,2025-T2,Diminution,51.0,7.6,51.0,41.4,Diminution,True
z_33.0_-9.0,2025,3,2025-T3,Diminution,66.2,5.9,66.2,27.9,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Diminution,53.7,23.8,53.7,22.6,Diminution,True
z_33.0_10.5,2023,1,2023-T1,Diminution,89.9,2.3,89.9,7.8,Diminution,True
z_33.0_10.5,2024,1,2024-T1,Diminution,89.9,2.3,89.9,7.8,Diminution,True
z_33.0_10.5,2025,1,2025-T1,Diminution,89.9,2.3,89.9,7.8,Diminution,True
z_33.0_18.0,2023,3,2023-T3,Diminution,90.5,2.0,90.5,7.5,Diminution,True
z_33.0_18.0,2024,3,2024-T3,Diminution,90.5,2.0,90.5,7.5,Stable,False
z_33.0_18.0,2025,3,2025-T3,Diminution,83.6,1.8,83.6,14.6,Diminution,True
z_33.0_25.5,2023,2,2023-T2,Diminution,89.2,2.3,89.2,8.6,Diminution,True
z_33.0_25.5,2024,2,2024-T2,Diminution,89.2,2.3,89.2,8.6,Stable,False
z_33.0_25.5,2025,2,2025-T2,Diminution,80.7,2.1,80.7,17.2,Diminution,True
z_34.5_-1.5,2023,1,2023-T1,Diminution,71.3,7.6,71.3,21.1,Diminution,True
z_34.5_-1.5,2023,2,2023-T2,Diminution,78.6,10.6,78.6,10.7,Augmentation,False
z_34.5_-1.5,2023,3,2023-T3,Diminution,54.5,6.6,54.5,39.0,Diminution,True
z_34.5_-1.5,2024,1,2024-T1,Diminution,55.9,20.5,55.9,23.7,Diminution,True
z_34.5_-1.5,2024,2,2024-T2,Diminution,72.1,8.6,72.1,19.3,Diminution,True
z_34.5_-1.5,2024,3,2024-T3,Diminution,67.5,8.4,67.5,24.0,Diminution,True
z_34.5_-1.5,2025,1,2025-T1,Diminution,75.0,6.7,75.0,18.3,Diminution,True
z_34.5_-1.5,2025,2,2025-T2,Diminution,72.4,14.9,72.4,12.7,Diminution,True
z_34.5_-1.5,2025,3,2025-T3,Diminution,52.3,19.1,52.3,28.6,Diminution,True
z_34.5_-10.5,2023,1,2023-T1,Diminution,87.9,2.7,87.9,9.4,Diminution,True
z_34.5_-10.5,2023,4,2023-T4,Diminution,87.8,2.9,87.8,9.3,Diminution,True
z_34.5_-10.5,2024,1,2024-T1,Diminution,87.9,2.7,87.9,9.4,Stable,False
z_34.5_-10.5,2024,4,2024-T4,Diminution,86.2,3.2,86.2,10.5,Diminution,True
z_34.5_-10.5,2025,1,2025-T1,Diminution,80.6,2.5,80.6,16.9,Diminution,True
z_34.5_-10.5,2025,4,2025-T4,Diminution,87.8,2.9,87.8,9.3,Diminution,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,75.7,7.4,75.7,16.9,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,53.0,14.8,32.2,53.0,Diminution,False
z_34.5_-4.5,2023,3,2023-T3,Diminution,66.7,14.8,66.7,18.5,Stable,False
z_34.5_-4.5,2023,4,2023-T4,Stable,52.7,5.7,41.6,52.7,Diminution,False
z_34.5_-4.5,2024,1,2024-T1,Diminution,81.6,4.5,81.6,13.9,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Diminution,53.1,13.1,53.1,33.7,Stable,False
z_34.5_-4.5,2024,3,2024-T3,Diminution,67.9,8.4,67.9,23.7,Diminution,True
z_34.5_-4.5,2024,4,2024-T4,Diminution,53.1,9.2,53.1,37.7,Diminution,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,83.6,8.5,83.6,7.9,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,52.1,7.1,40.8,52.1,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Diminution,67.1,16.5,67.1,16.3,Diminution,True
z_34.5_-4.5,2025,4,2025-T4,Stable,46.6,14.5,38.9,46.6,Diminution,False
z_34.5_-6.0,2023,1,2023-T1,Diminution,46.8,27.9,46.8,25.3,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Diminution,34.0,43.1,34.0,22.9,Diminution,True
z_34.5_-6.0,2023,3,2023-T3,Diminution,50.7,23.6,50.7,25.7,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,62.4,22.4,62.4,15.2,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,49.6,28.8,49.6,21.6,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Diminution,37.7,42.6,37.7,19.7,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Augmentation,42.6,42.6,28.3,29.2,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Stable,31.2,41.0,27.8,31.2,Diminution,False
z_34.5_-6.0,2025,1,2025-T1,Stable,33.0,41.4,25.7,33.0,Stable,True
z_34.5_-6.0,2025,2,2025-T2,Augmentation,46.5,46.5,24.2,29.2,Diminution,False
z_34.5_-6.0,2025,3,2025-T3,Diminution,39.6,32.4,39.6,28.0,Diminution,True
z_34.5_-6.0,2025,4,2025-T4,Diminution,40.9,28.0,40.9,31.1,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,46.2,9.8,44.0,46.2,Diminution,False
z_34.5_-7.5,2023,2,2023-T2,Diminution,56.4,7.0,56.4,36.5,Stable,False
z_34.5_-7.5,2023,3,2023-T3,Diminution,56.0,3.7,56.0,40.3,Diminution,True
z_34.5_-7.5,2023,4,2023-T4,Diminution,55.9,7.3,55.9,36.9,Augmentation,False
z_34.5_-7.5,2024,1,2024-T1,Stable,42.6,22.3,35.1,42.6,Diminution,False
z_34.5_-7.5,2024,2,2024-T2,Stable,50.5,12.8,36.7,50.5,Diminution,False
z_34.5_-7.5,2024,3,2024-T3,Diminution,70.3,4.3,70.3,25.4,Diminution,True
z_34.5_-7.5,2024,4,2024-T4,Diminution,52.1,6.6,52.1,41.4,Diminution,True
z_34.5_-7.5,2025,1,2025-T1,Diminution,45.3,12.3,45.3,42.4,Diminution,True
z_34.5_-7.5,2025,2,2025-T2,Diminution,60.0,5.7,60.0,34.3,Diminution,True
z_34.5_-7.5,2025,3,2025-T3,Diminution,67.3,3.6,67.3,29.1,Diminution,True
z_34.5_-7.5,2025,4,2025-T4,Diminution,56.0,6.1,56.0,37.9,Stable,False
z_34.5_0.0,2023,2,2023-T2,Diminution,73.2,5.7,73.2,21.1,Diminution,True
z_34.5_0.0,2023,3,2023-T3,Diminution,76.4,3.2,76.4,20.4,Diminution,True
z_34.5_0.0,2023,4,2023-T4,Diminution,74.6,2.8,74.6,22.7,Diminution,True
z_34.5_0.0,2024,2,2024-T2,Diminution,66.1,2.5,66.1,31.3,Stable,False
z_34.5_0.0,2024,3,2024-T3,Diminution,64.2,2.6,64.2,33.2,Diminution,True
z_34.5_0.0,2024,4,2024-T4,Diminution,66.7,3.1,66.7,30.2,Diminution,True
z_34.5_0.0,2025,2,2025-T2,Diminution,69.5,3.2,69.5,27.3,Diminution,True
z_34.5_0.0,2025,3,2025-T3,Diminution,76.4,3.2,76.4,20.4,Diminution,True
z_34.5_0.0,2025,4,2025-T4,Diminution,74.6,2.8,74.6,22.7,Diminution,True
z_34.5_12.0,2023,1,2023-T1,Stable,42.7,15.6,41.7,42.7,Diminution,False
z_34.5_12.0,2023,2,2023-T2,Diminution,76.2,12.0,76.2,11.8,Diminution,True
z_34.5_12.0,2023,3,2023-T3,Diminution,79.7,6.1,79.7,14.2,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,40.7,18.9,40.4,40.7,Diminution,False
z_34.5_12.0,2024,1,2024-T1,Stable,42.2,27.6,30.2,42.2,Diminution,False
z_34.5_12.0,2024,2,2024-T2,Diminution,74.8,10.1,74.8,15.1,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,82.9,3.6,82.9,13.4,Stable,False
z_34.5_12.0,2024,4,2024-T4,Diminution,50.4,10.9,50.4,38.7,Stable,False
z_34.5_12.0,2025,1,2025-T1,Stable,48.8,24.1,27.1,48.8,Diminution,False
z_34.5_12.0,2025,2,2025-T2,Diminution,59.2,17.4,59.2,23.4,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,66.6,12.1,66.6,21.3,Diminution,True
z_34.5_12.0,2025,4,2025-T4,Diminution,51.9,7.0,51.9,41.2,Diminution,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,64.9,64.9,12.5,22.7,Augmentation,True
z_34.5_13.5,2023,2,2023-T2,Augmentation,72.8,72.8,10.1,17.1,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,75.9,75.9,10.8,13.3,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,84.6,84.6,7.4,8.0,Augmentation,True
z_34.5_13.5,2024,1,2024-T1,Augmentation,73.6,73.6,14.3,12.1,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,68.1,68.1,12.0,20.0,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,78.9,78.9,8.4,12.7,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,78.7,78.7,10.4,10.9,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,79.2,79.2,10.0,10.7,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,81.9,81.9,8.0,10.0,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,85.3,85.3,7.2,7.5,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,80.0,80.0,10.3,9.8,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,71.9,8.5,71.9,19.6,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,72.4,14.3,72.4,13.3,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,70.9,9.0,70.9,20.0,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Diminution,92.0,1.4,92.0,6.6,Diminution,True
z_34.5_18.0,2024,1,2024-T1,Diminution,92.0,1.4,92.0,6.6,Diminution,True
z_34.5_18.0,2025,1,2025-T1,Diminution,89.0,2.2,89.0,8.7,Diminution,True
z_34.5_19.5,2023,1,2023-T1,Diminution,63.6,6.8,63.6,29.5,Diminution,True
z_34.5_19.5,2023,2,2023-T2,Diminution,84.9,2.8,84.9,12.3,Diminution,True
z_34.5_19.5,2023,3,2023-T3,Diminution,89.7,2.5,89.7,7.8,Diminution,True
z_34.5_19.5,2024,1,2024-T1,Diminution,90.6,2.0,90.6,7.5,Stable,False
z_34.5_19.5,2024,2,2024-T2,Diminution,50.7,6.6,50.7,42.7,Diminution,True
z_34.5_19.5,2024,3,2024-T3,Diminution,77.4,3.3,77.4,19.3,Diminution,True
z_34.5_19.5,2025,1,2025-T1,Diminution,83.2,1.8,83.2,15.0,Diminution,True
z_34.5_19.5,2025,2,2025-T2,Diminution,89.0,2.3,89.0,8.7,Diminution,True
z_34.5_19.5,2025,3,2025-T3,Diminution,89.7,2.5,89.7,7.8,Diminution,True
z_34.5_22.5,2023,1,2023-T1,Diminution,49.6,9.7,49.6,40.8,Stable,False
z_34.5_22.5,2023,2,2023-T2,Diminution,38.6,23.3,38.6,38.1,Augmentation,False
z_34.5_22.5,2023,3,2023-T3,Stable,57.7,14.2,28.2,57.7,Augmentation,False
z_34.5_22.5,2023,4,2023-T4,Stable,51.2,19.0,29.8,51.2,Diminution,False
z_34.5_22.5,2024,1,2024-T1,Stable,58.1,15.7,26.2,58.1,Diminution,False
z_34.5_22.5,2024,2,2024-T2,Stable,51.9,19.4,28.7,51.9,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,53.2,16.7,30.1,53.2,Diminution,False
z_34.5_22.5,2024,4,2024-T4,Stable,43.8,23.0,33.2,43.8,Diminution,False
z_34.5_22.5,2025,1,2025-T1,Stable,50.7,18.2,31.1,50.7,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,53.8,15.5,30.7,53.8,Diminution,False
z_34.5_22.5,2025,3,2025-T3,Stable,46.7,17.9,35.4,46.7,Stable,True
z_34.5_22.5,2025,4,2025-T4,Diminution,47.5,18.8,47.5,33.7,Diminution,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,65.7,65.7,14.2,20.1,Stable,False
z_34.5_24.0,2023,2,2023-T2,Augmentation,50.3,50.3,26.4,23.3,Stable,False
z_34.5_24.0,2023,3,2023-T3,Augmentation,41.1,41.1,29.4,29.5,Diminution,False
z_34.5_24.0,2023,4,2023-T4,Augmentation,54.3,54.3,26.7,19.0,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,56.3,56.3,19.6,24.1,Stable,False
z_34.5_24.0,2024,2,2024-T2,Augmentation,58.2,58.2,23.1,18.7,Augmentation,True
z_34.5_24.0,2024,3,2024-T3,Augmentation,45.7,45.7,27.2,27.2,Diminution,False
z_34.5_24.0,2024,4,2024-T4,Augmentation,63.3,63.3,18.0,18.6,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Augmentation,54.8,54.8,18.4,26.8,Diminution,False
z_34.5_24.0,2025,2,2025-T2,Augmentation,47.7,47.7,21.8,30.5,Diminution,False
z_34.5_24.0,2025,3,2025-T3,Augmentation,50.6,50.6,21.9,27.5,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,60.7,60.7,16.8,22.6,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,53.6,10.7,35.7,53.6,Diminution,False
z_34.5_25.5,2023,2,2023-T2,Diminution,74.2,11.8,74.2,14.0,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,51.7,17.4,30.9,51.7,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,48.8,22.7,28.5,48.8,Diminution,False
z_34.5_25.5,2024,1,2024-T1,Stable,51.5,20.5,28.0,51.5,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,45.0,25.0,45.0,30.1,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,51.5,19.1,29.4,51.5,Diminution,False
z_34.5_25.5,2024,4,2024-T4,Stable,44.4,15.3,40.3,44.4,Diminution,False
z_34.5_25.5,2025,1,2025-T1,Stable,46.3,10.6,43.1,46.3,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,73.3,13.5,73.3,13.2,Diminution,True
