zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_37.5_-9.0,2024,3,2024-T3,Augmentation,51.5,51.5,12.1,36.4,Augmentation,True
z_37.5_-9.0,2024,4,2024-T4,Augmentation,53.7,53.7,16.4,30.0,Stable,False
z_37.5_-9.0,2025,1,2025-T1,Augmentation,46.1,46.1,26.3,27.6,Diminution,False
z_37.5_-9.0,2025,2,2025-T2,Augmentation,34.9,34.9,31.3,33.8,Diminution,False
z_37.5_-9.0,2025,3,2025-T3,Stable,49.5,36.7,13.8,49.5,Augmentation,False
z_37.5_-9.0,2025,4,2025-T4,Augmentation,47.8,47.8,27.4,24.8,Diminution,False
z_37.5_0.0,2023,1,2023-T1,Augmentation,38.9,38.9,33.0,28.1,Diminution,False
z_37.5_0.0,2023,2,2023-T2,Diminution,41.5,30.0,41.5,28.6,Diminution,True
z_37.5_0.0,2023,3,2023-T3,Stable,36.8,32.3,30.9,36.8,Augmentation,False
z_37.5_0.0,2023,4,2023-T4,Augmentation,43.7,43.7,24.9,31.3,Diminution,False
z_37.5_0.0,2024,1,2024-T1,Augmentation,40.4,40.4,29.8,29.9,Diminution,False
z_37.5_0.0,2024,2,2024-T2,Stable,40.5,32.7,26.8,40.5,Diminution,False
z_37.5_0.0,2024,3,2024-T3,Diminution,36.4,35.0,36.4,28.6,Augmentation,False
z_37.5_0.0,2024,4,2024-T4,Augmentation,37.9,37.9,29.0,33.1,Diminution,False
z_37.5_0.0,2025,1,2025-T1,Augmentation,39.3,39.3,32.4,28.3,Diminution,False
z_37.5_0.0,2025,2,2025-T2,Diminution,49.0,24.1,49.0,26.9,Diminution,True
z_37.5_0.0,2025,3,2025-T3,Diminution,59.8,20.7,59.8,19.6,Diminution,True
z_37.5_0.0,2025,4,2025-T4,Diminution,53.2,25.1,53.2,21.6,Diminution,True
z_37.5_1.5,2023,3,2023-T3,Diminution,66.8,3.0,66.8,30.2,Diminution,True
z_37.5_1.5,2023,4,2023-T4,Diminution,75.0,3.6,75.0,21.4,Diminution,True
z_37.5_1.5,2024,3,2024-T3,Diminution,74.7,3.3,74.7,22.0,Diminution,True
z_37.5_1.5,2024,4,2024-T4,Diminution,65.6,3.8,65.6,30.6,Diminution,True
z_37.5_1.5,2025,3,2025-T3,Diminution,57.0,4.9,57.0,38.1,Stable,False
z_37.5_1.5,2025,4,2025-T4,Diminution,67.6,4.4,67.6,28.0,Diminution,True
z_37.5_10.5,2023,1,2023-T1,Stable,44.6,12.6,42.8,44.6,Stable,True
z_37.5_10.5,2023,2,2023-T2,Stable,46.2,11.8,42.0,46.2,Diminution,False
z_37.5_10.5,2023,3,2023-T3,Stable,56.3,14.8,28.8,56.3,Diminution,False
z_37.5_10.5,2023,4,2023-T4,Diminution,49.8,12.5,49.8,37.6,Diminution,True
z_37.5_10.5,2024,1,2024-T1,Diminution,50.6,8.5,50.6,40.8,Diminution,True
z_37.5_10.5,2024,2,2024-T2,Diminution,68.2,3.7,68.2,28.0,Diminution,True
z_37.5_10.5,2024,3,2024-T3,Stable,48.0,12.8,39.2,48.0,Diminution,False
z_37.5_10.5,2024,4,2024-T4,Diminution,58.5,6.4,58.5,35.1,Diminution,True
z_37.5_10.5,2025,1,2025-T1,Diminution,56.5,5.6,56.5,37.8,Stable,False
z_37.5_10.5,2025,2,2025-T2,Diminution,47.3,5.9,47.3,46.8,Diminution,True
z_37.5_10.5,2025,3,2025-T3,Stable,56.1,14.0,29.9,56.1,Diminution,False
z_37.5_10.5,2025,4,2025-T4,Diminution,54.0,9.2,54.0,36.8,Diminution,True
z_37.5_12.0,2023,1,2023-T1,Diminution,49.6,30.0,49.6,20.4,Augmentation,False
z_37.5_12.0,2023,2,2023-T2,Diminution,35.4,34.7,35.4,29.9,Augmentation,False
z_37.5_12.0,2023,3,2023-T3,Augmentation,43.3,43.3,24.6,32.1,Diminution,False
z_37.5_12.0,2023,4,2023-T4,Augmentation,48.9,48.9,19.5,31.5,Diminution,False
z_37.5_12.0,2024,1,2024-T1,Augmentation,48.4,48.4,19.7,31.9,Diminution,False
z_37.5_12.0,2024,2,2024-T2,Stable,40.5,31.4,28.1,40.5,Diminution,False
z_37.5_12.0,2024,3,2024-T3,Diminution,39.1,32.3,39.1,28.7,Diminution,True
z_37.5_12.0,2024,4,2024-T4,Augmentation,35.1,35.1,33.5,31.4,Diminution,False
z_37.5_12.0,2025,1,2025-T1,Stable,34.2,33.8,31.9,34.2,Augmentation,False
z_37.5_12.0,2025,2,2025-T2,Augmentation,40.3,40.3,27.0,32.7,Diminution,False
z_37.5_12.0,2025,3,2025-T3,Augmentation,40.9,40.9,25.1,34.0,Diminution,False
z_37.5_12.0,2025,4,2025-T4,Stable,39.0,34.9,26.1,39.0,Stable,True
z_37.5_13.5,2023,1,2023-T1,Stable,47.4,20.3,32.3,47.4,Stable,True
z_37.5_13.5,2023,2,2023-T2,Diminution,50.0,9.9,50.0,40.1,Diminution,True
z_37.5_13.5,2023,3,2023-T3,Stable,53.7,14.8,31.5,53.7,Stable,True
z_37.5_13.5,2023,4,2023-T4,Stable,42.5,21.3,36.2,42.5,Diminution,False
z_37.5_13.5,2024,1,2024-T1,Stable,44.8,26.7,28.5,44.8,Stable,True
z_37.5_13.5,2024,2,2024-T2,Stable,47.0,27.8,25.2,47.0,Augmentation,False
z_37.5_13.5,2024,3,2024-T3,Stable,58.2,26.4,15.3,58.2,Stable,True
z_37.5_13.5,2024,4,2024-T4,Stable,55.3,28.5,16.2,55.3,Diminution,False
z_37.5_13.5,2025,1,2025-T1,Stable,58.8,27.2,14.0,58.8,Stable,True
z_37.5_13.5,2025,2,2025-T2,Stable,51.9,30.0,18.1,51.9,Stable,True
z_37.5_13.5,2025,3,2025-T3,Stable,57.7,27.8,14.5,57.7,Stable,True
z_37.5_13.5,2025,4,2025-T4,Stable,54.7,29.5,15.7,54.7,Diminution,False
z_37.5_15.0,2023,1,2023-T1,Diminution,39.2,30.7,39.2,30.1,Diminution,True
z_37.5_15.0,2023,2,2023-T2,Stable,36.4,35.0,28.6,36.4,Augmentation,False
z_37.5_15.0,2023,3,2023-T3,Augmentation,44.3,44.3,24.2,31.5,Diminution,False
z_37.5_15.0,2023,4,2023-T4,Stable,47.7,38.6,13.8,47.7,Augmentation,False
z_37.5_15.0,2024,1,2024-T1,Augmentation,40.8,40.8,21.4,37.8,Stable,False
z_37.5_15.0,2024,2,2024-T2,Augmentation,48.1,48.1,15.8,36.1,Stable,False
z_37.5_15.0,2024,3,2024-T3,Augmentation,52.9,52.9,18.5,28.6,Diminution,False
z_37.5_15.0,2024,4,2024-T4,Augmentation,53.1,53.1,9.0,37.9,Augmentation,True
z_37.5_15.0,2025,1,2025-T1,Augmentation,56.5,56.5,15.9,27.6,Diminution,False
z_37.5_15.0,2025,2,2025-T2,Augmentation,64.5,64.5,12.5,23.0,Augmentation,True
z_37.5_15.0,2025,3,2025-T3,Augmentation,53.0,53.0,17.8,29.2,Stable,False
z_37.5_15.0,2025,4,2025-T4,Augmentation,58.2,58.2,7.7,34.0,Diminution,False
z_37.5_16.5,2023,1,2023-T1,Diminution,86.3,3.5,86.3,10.2,Stable,False
z_37.5_16.5,2023,2,2023-T2,Diminution,71.6,11.6,71.6,16.8,Diminution,True
z_37.5_16.5,2023,4,2023-T4,Diminution,64.0,6.8,64.0,29.3,Diminution,True
z_37.5_16.5,2024,1,2024-T1,Diminution,76.7,5.9,76.7,17.5,Diminution,True
z_37.5_16.5,2024,2,2024-T2,Diminution,75.2,10.4,75.2,14.4,Diminution,True
z_37.5_16.5,2024,4,2024-T4,Diminution,61.6,6.3,61.6,32.1,Diminution,True
z_37.5_16.5,2025,1,2025-T1,Diminution,84.8,4.8,84.8,10.4,Diminution,True
z_37.5_16.5,2025,2,2025-T2,Diminution,81.2,8.6,81.2,10.2,Diminution,True
z_37.5_16.5,2025,4,2025-T4,Diminution,56.8,7.6,56.8,35.7,Augmentation,False
z_37.5_19.5,2023,1,2023-T1,Augmentation,47.2,47.2,12.9,39.9,Diminution,False
z_37.5_19.5,2023,2,2023-T2,Augmentation,45.6,45.6,22.2,32.2,Stable,False
z_37.5_19.5,2023,3,2023-T3,Augmentation,36.6,36.6,26.9,36.4,Augmentation,True
z_37.5_19.5,2023,4,2023-T4,Augmentation,50.1,50.1,14.8,35.1,Diminution,False
z_37.5_19.5,2024,1,2024-T1,Augmentation,45.8,45.8,11.3,42.9,Diminution,False
z_37.5_19.5,2024,2,2024-T2,Augmentation,42.2,42.2,21.2,36.6,Stable,False
z_37.5_19.5,2024,3,2024-T3,Stable,34.8,34.5,30.6,34.8,Augmentation,False
z_37.5_19.5,2024,4,2024-T4,Augmentation,48.0,48.0,16.9,35.2,Diminution,False
z_37.5_19.5,2025,1,2025-T1,Augmentation,58.4,58.4,9.0,32.7,Stable,False
z_37.5_19.5,2025,2,2025-T2,Augmentation,60.4,60.4,14.5,25.2,Augmentation,True
z_37.5_19.5,2025,3,2025-T3,Augmentation,50.6,50.6,15.3,34.2,Diminution,False
z_37.5_19.5,2025,4,2025-T4,Augmentation,59.5,59.5,14.5,26.1,Diminution,False
z_37.5_21.0,2023,1,2023-T1,Augmentation,48.6,48.6,20.0,31.4,Augmentation,True
z_37.5_21.0,2023,2,2023-T2,Augmentation,59.7,59.7,15.9,24.3,Augmentation,True
z_37.5_21.0,2023,3,2023-T3,Augmentation,56.2,56.2,17.0,26.8,Augmentation,True
z_37.5_21.0,2023,4,2023-T4,Augmentation,66.7,66.7,12.0,21.3,Augmentation,True
z_37.5_21.0,2024,1,2024-T1,Augmentation,64.5,64.5,13.0,22.5,Stable,False
z_37.5_21.0,2024,2,2024-T2,Augmentation,70.6,70.6,10.0,19.5,Diminution,False
z_37.5_21.0,2024,3,2024-T3,Augmentation,55.7,55.7,18.5,25.8,Augmentation,True
z_37.5_21.0,2024,4,2024-T4,Augmentation,46.3,46.3,13.5,40.2,Stable,False
z_37.5_21.0,2025,1,2025-T1,Augmentation,57.1,57.1,15.8,27.1,Diminution,False
z_37.5_21.0,2025,2,2025-T2,Augmentation,50.8,50.8,25.5,23.7,Augmentation,True
z_37.5_21.0,2025,3,2025-T3,Augmentation,46.7,46.7,15.0,38.3,Diminution,False
z_37.5_21.0,2025,4,2025-T4,Augmentation,64.7,64.7,15.4,19.9,Diminution,False
z_37.5_22.5,2023,1,2023-T1,Stable,46.6,43.9,9.6,46.6,Augmentation,False
z_37.5_22.5,2023,2,2023-T2,Augmentation,53.5,53.5,10.6,35.8,Stable,False
z_37.5_22.5,2023,3,2023-T3,Augmentation,46.6,46.6,11.4,42.0,Augmentation,True
z_37.5_22.5,2023,4,2023-T4,Augmentation,59.5,59.5,9.7,30.8,Diminution,False
z_37.5_22.5,2024,1,2024-T1,Augmentation,53.1,53.1,10.1,36.8,Augmentation,True
z_37.5_22.5,2024,2,2024-T2,Augmentation,60.8,60.8,11.2,28.0,Augmentation,True
z_37.5_22.5,2024,3,2024-T3,Augmentation,56.1,56.1,10.4,33.4,Stable,False
z_37.5_22.5,2024,4,2024-T4,Augmentation,61.9,61.9,9.5,28.6,Augmentation,True
z_37.5_22.5,2025,1,2025-T1,Augmentation,61.0,61.0,7.9,31.1,Stable,False
z_37.5_22.5,2025,2,2025-T2,Augmentation,66.7,66.7,7.4,25.9,Stable,False
z_37.5_22.5,2025,3,2025-T3,Augmentation,57.7,57.7,8.0,34.3,Stable,False
z_37.5_22.5,2025,4,2025-T4,Augmentation,48.6,48.6,9.8,41.6,Diminution,False
z_37.5_24.0,2023,1,2023-T1,Augmentation,37.6,37.6,27.9,34.5,Diminution,False
z_37.5_24.0,2023,2,2023-T2,Augmentation,35.1,35.1,31.3,33.6,Augmentation,True
z_37.5_24.0,2023,3,2023-T3,Augmentation,53.3,53.3,14.3,32.4,Diminution,False
z_37.5_24.0,2023,4,2023-T4,Augmentation,44.5,44.5,19.2,36.4,Diminution,False
z_37.5_24.0,2024,1,2024-T1,Augmentation,49.8,49.8,16.6,33.6,Augmentation,True
z_37.5_24.0,2024,2,2024-T2,Augmentation,49.3,49.3,18.0,32.7,Diminution,False
z_37.5_24.0,2024,3,2024-T3,Augmentation,39.9,39.9,24.3,35.8,Diminution,False
z_37.5_24.0,2024,4,2024-T4,Augmentation,43.5,43.5,18.8,37.7,Augmentation,True
z_37.5_24.0,2025,1,2025-T1,Augmentation,45.5,45.5,17.0,37.5,Augmentation,True
z_37.5_24.0,2025,2,2025-T2,Augmentation,45.8,45.8,19.1,35.1,Stable,False
z_37.5_24.0,2025,3,2025-T3,Augmentation,52.7,52.7,13.2,34.1,Diminution,False
z_37.5_24.0,2025,4,2025-T4,Augmentation,66.6,66.6,9.8,23.6,Diminution,False
z_37.5_25.5,2023,1,2023-T1,Augmentation,59.2,59.2,19.8,21.1,Diminution,False
z_37.5_25.5,2023,2,2023-T2,Augmentation,40.2,40.2,27.8,32.1,Augmentation,True
z_37.5_25.5,2023,3,2023-T3,Augmentation,45.3,45.3,24.9,29.8,Augmentation,True
z_37.5_25.5,2023,4,2023-T4,Augmentation,57.8,57.8,18.5,23.7,Stable,False
z_37.5_25.5,2024,1,2024-T1,Augmentation,65.1,65.1,13.5,21.3,Diminution,False
z_37.5_25.5,2024,2,2024-T2,Augmentation,51.2,51.2,18.2,30.6,Diminution,False
z_37.5_25.5,2024,3,2024-T3,Augmentation,40.7,40.7,28.4,30.9,Diminution,False
z_37.5_25.5,2024,4,2024-T4,Diminution,37.3,36.3,37.3,26.4,Diminution,True
z_37.5_25.5,2025,1,2025-T1,Stable,35.0,34.5,30.5,35.0,Augmentation,False
z_37.5_25.5,2025,2,2025-T2,Augmentation,48.6,48.6,25.5,25.9,Stable,False
z_37.5_25.5,2025,3,2025-T3,Augmentation,49.1,49.1,25.4,25.5,Diminution,False
z_37.5_25.5,2025,4,2025-T4,Augmentation,41.5,41.5,22.8,35.8,Diminution,False
z_37.5_27.0,2023,2,2023-T2,Diminution,56.6,9.5,56.6,33.9,Diminution,True
z_37.5_27.0,2023,3,2023-T3,Stable,45.7,12.6,41.8,45.7,Diminution,False
z_37.5_27.0,2024,2,2024-T2,Diminution,47.6,8.3,47.6,44.0,Diminution,True
z_37.5_27.0,2024,3,2024-T3,Diminution,53.5,8.9,53.5,37.6,Diminution,True
z_37.5_27.0,2025,2,2025-T2,Diminution,52.9,9.4,52.9,37.7,Diminution,True
z_37.5_27.0,2025,3,2025-T3,Diminution,54.6,7.9,54.6,37.6,Diminution,True
z_37.5_4.5,2023,1,2023-T1,Diminution,92.0,1.4,92.0,6.7,Diminution,True
z_37.5_4.5,2023,2,2023-T2,Diminution,73.7,5.6,73.7,20.7,Diminution,True
z_37.5_4.5,2023,3,2023-T3,Diminution,72.2,5.6,72.2,22.2,Diminution,True
z_37.5_4.5,2024,1,2024-T1,Diminution,77.5,2.1,77.5,20.3,Diminution,True
z_37.5_4.5,2024,2,2024-T2,Diminution,63.7,5.5,63.7,30.8,Diminution,True
z_37.5_4.5,2024,3,2024-T3,Diminution,90.4,4.4,90.4,5.2,Diminution,True
z_37.5_4.5,2025,1,2025-T1,Diminution,92.0,1.4,92.0,6.7,Diminution,True
z_37.5_4.5,2025,2,2025-T2,Diminution,73.7,5.6,73.7,20.7,Diminution,True
z_37.5_4.5,2025,3,2025-T3,Diminution,93.5,2.2,93.5,4.3,Diminution,True
z_37.5_6.0,2023,1,2023-T1,Diminution,85.3,2.6,85.3,12.1,Diminution,True
z_37.5_6.0,2023,2,2023-T2,Diminution,83.4,1.4,83.4,15.1,Diminution,True
z_37.5_6.0,2024,1,2024-T1,Diminution,64.3,7.0,64.3,28.7,Diminution,True
z_37.5_6.0,2024,2,2024-T2,Diminution,83.6,5.8,83.6,10.7,Stable,False
z_37.5_6.0,2025,1,2025-T1,Diminution,90.4,2.0,90.4,7.7,Diminution,True
z_37.5_6.0,2025,2,2025-T2,Diminution,71.0,1.8,71.0,27.2,Diminution,True
z_37.5_7.5,2023,1,2023-T1,Stable,52.0,8.1,39.8,52.0,Diminution,False
z_37.5_7.5,2023,2,2023-T2,Diminution,75.7,1.7,75.7,22.6,Diminution,True
z_37.5_7.5,2023,3,2023-T3,Diminution,70.5,13.7,70.5,15.8,Diminution,True
z_37.5_7.5,2023,4,2023-T4,Diminution,70.6,2.0,70.6,27.3,Diminution,True
z_37.5_7.5,2024,1,2024-T1,Diminution,45.6,9.8,45.6,44.6,Diminution,True
z_37.5_7.5,2024,2,2024-T2,Diminution,78.1,3.3,78.1,18.6,Diminution,True
z_37.5_7.5,2024,3,2024-T3,Diminution,63.4,14.7,63.4,21.9,Diminution,True
z_37.5_7.5,2024,4,2024-T4,Diminution,83.4,2.7,83.4,13.9,Diminution,True
z_37.5_7.5,2025,1,2025-T1,Diminution,44.9,22.8,44.9,32.3,Diminution,True
z_37.5_7.5,2025,2,2025-T2,Diminution,60.1,3.2,60.1,36.7,Diminution,True
z_37.5_7.5,2025,3,2025-T3,Diminution,68.1,14.5,68.1,17.4,Diminution,True
z_37.5_7.5,2025,4,2025-T4,Diminution,55.5,8.6,55.5,35.9,Diminution,True
z_37.5_9.0,2023,1,2023-T1,Stable,45.5,13.4,41.1,45.5,Diminution,False
z_37.5_9.0,2023,2,2023-T2,Stable,46.3,18.4,35.2,46.3,Diminution,False
z_37.5_9.0,2023,3,2023-T3,Diminution,54.7,8.5,54.7,36.8,Diminution,True
z_37.5_9.0,2023,4,2023-T4,Diminution,80.8,10.2,80.8,9.0,Diminution,True
z_37.5_9.0,2024,1,2024-T1,Stable,44.9,20.2,34.8,44.9,Stable,True
z_37.5_9.0,2024,2,2024-T2,Stable,52.1,15.6,32.3,52.1,Diminution,False
z_37.5_9.0,2024,3,2024-T3,Diminution,51.5,8.5,51.5,40.0,Diminution,True
z_37.5_9.0,2024,4,2024-T4,Diminution,73.2,14.6,73.2,12.2,Augmentation,False
z_37.5_9.0,2025,1,2025-T1,Stable,46.9,19.1,34.0,46.9,Diminution,False
z_37.5_9.0,2025,2,2025-T2,Stable,54.0,15.3,30.7,54.0,Stable,True
z_37.5_9.0,2025,3,2025-T3,Diminution,50.2,12.1,50.2,37.7,Diminution,True
z_37.5_9.0,2025,4,2025-T4,Diminution,70.9,14.6,70.9,14.5,Diminution,True
z_39.0_-1.5,2023,1,2023-T1,Augmentation,40.1,40.1,22.3,37.6,Diminution,False
z_39.0_-1.5,2023,2,2023-T2,Augmentation,47.0,47.0,19.7,33.3,Stable,False
z_39.0_-1.5,2023,3,2023-T3,Augmentation,43.0,43.0,19.3,37.8,Diminution,False
z_39.0_-1.5,2023,4,2023-T4,Augmentation,62.9,62.9,15.2,21.8,Augmentation,True
z_39.0_-1.5,2024,1,2024-T1,Augmentation,44.8,44.8,19.1,36.1,Diminution,False
z_39.0_-1.5,2024,2,2024-T2,Augmentation,54.3,54.3,20.1,25.6,Diminution,False
z_39.0_-1.5,2024,3,2024-T3,Stable,38.4,36.4,25.2,38.4,Diminution,False
z_39.0_-1.5,2024,4,2024-T4,Augmentation,54.6,54.6,20.6,24.8,Diminution,False
z_39.0_-1.5,2025,1,2025-T1,Augmentation,38.0,38.0,28.5,33.5,Augmentation,True
z_39.0_-1.5,2025,2,2025-T2,Augmentation,51.1,51.1,24.5,24.4,Stable,False
z_39.0_-1.5,2025,3,2025-T3,Augmentation,53.8,53.8,19.1,27.1,Augmentation,True
z_39.0_-1.5,2025,4,2025-T4,Augmentation,62.2,62.2,12.6,25.2,Diminution,False
z_39.0_-10.5,2023,1,2023-T1,Stable,44.3,30.6,25.2,44.3,Diminution,False
z_39.0_-10.5,2023,2,2023-T2,Diminution,46.9,32.5,46.9,20.7,Diminution,True
z_39.0_-10.5,2023,3,2023-T3,Diminution,55.7,22.0,55.7,22.3,Augmentation,False
z_39.0_-10.5,2023,4,2023-T4,Diminution,52.8,25.5,52.8,21.7,Augmentation,False
z_39.0_-10.5,2024,1,2024-T1,Stable,40.3,39.1,20.6,40.3,Diminution,False
z_39.0_-10.5,2024,2,2024-T2,Augmentation,40.7,40.7,36.1,23.2,Diminution,False
z_39.0_-10.5,2024,3,2024-T3,Diminution,57.3,19.4,57.3,23.3,Diminution,True
z_39.0_-10.5,2024,4,2024-T4,Diminution,54.8,21.4,54.8,23.8,Diminution,True
z_39.0_-10.5,2025,1,2025-T1,Stable,47.8,18.0,34.2,47.8,Stable,True
z_39.0_-10.5,2025,2,2025-T2,Augmentation,40.4,40.4,37.5,22.1,Diminution,False
z_39.0_-10.5,2025,3,2025-T3,Augmentation,41.6,41.6,26.9,31.5,Augmentation,True
z_39.0_-10.5,2025,4,2025-T4,Augmentation,39.5,39.5,25.6,34.8,Diminution,False
z_39.0_-31.5,2023,2,2023-T2,Diminution,85.5,2.2,85.5,12.3,Diminution,True
z_39.0_-31.5,2023,3,2023-T3,Diminution,58.8,5.5,58.8,35.7,Diminution,True
z_39.0_-31.5,2024,2,2024-T2,Diminution,85.8,1.9,85.8,12.3,Diminution,True
z_39.0_-31.5,2024,3,2024-T3,Diminution,61.6,11.3,61.6,27.1,Diminution,True
z_39.0_-31.5,2025,2,2025-T2,Diminution,85.8,1.9,85.8,12.3,Stable,False
z_39.0_-31.5,2025,3,2025-T3,Diminution,54.8,6.1,54.8,39.1,Diminution,True
z_39.0_-9.0,2023,1,2023-T1,Stable,54.4,16.5,29.2,54.4,Diminution,False
z_39.0_-9.0,2023,2,2023-T2,Diminution,68.9,17.5,68.9,13.6,Diminution,True
z_39.0_-9.0,2023,3,2023-T3,Stable,48.0,16.6,35.4,48.0,Diminution,False
z_39.0_-9.0,2023,4,2023-T4,Diminution,43.5,17.8,43.5,38.7,Diminution,True
z_39.0_-9.0,2024,1,2024-T1,Stable,54.3,17.4,28.3,54.3,Diminution,False
z_39.0_-9.0,2024,2,2024-T2,Diminution,69.4,18.5,69.4,12.1,Diminution,True
z_39.0_-9.0,2024,3,2024-T3,Stable,44.1,15.1,40.9,44.1,Augmentation,False
z_39.0_-9.0,2024,4,2024-T4,Stable,41.3,21.4,37.3,41.3,Stable,True
z_39.0_-9.0,2025,1,2025-T1,Stable,51.1,24.1,24.8,51.1,Augmentation,False
z_39.0_-9.0,2025,2,2025-T2,Diminution,44.7,32.3,44.7,23.1,Diminution,True
z_39.0_-9.0,2025,3,2025-T3,Stable,44.2,27.0,28.9,44.2,Augmentation,False
z_39.0_-9.0,2025,4,2025-T4,Stable,38.7,34.6,26.7,38.7,Diminution,False
z_39.0_0.0,2023,1,2023-T1,Stable,40.2,34.7,25.1,40.2,Diminution,False
z_39.0_0.0,2023,2,2023-T2,Diminution,51.1,28.3,51.1,20.5,Diminution,True
z_39.0_0.0,2023,3,2023-T3,Stable,52.4,25.2,22.4,52.4,Augmentation,False
z_39.0_0.0,2023,4,2023-T4,Stable,40.9,32.7,26.4,40.9,Diminution,False
z_39.0_0.0,2024,1,2024-T1,Stable,40.8,32.4,26.8,40.8,Diminution,False
z_39.0_0.0,2024,2,2024-T2,Diminution,41.5,35.8,41.5,22.7,Stable,False
z_39.0_0.0,2024,3,2024-T3,Stable,48.4,29.6,22.0,48.4,Augmentation,False
z_39.0_0.0,2024,4,2024-T4,Stable,42.5,41.6,15.9,42.5,Diminution,False
z_39.0_0.0,2025,1,2025-T1,Stable,44.3,30.5,25.2,44.3,Diminution,False
z_39.0_0.0,2025,2,2025-T2,Diminution,46.6,25.8,46.6,27.6,Diminution,True
z_39.0_0.0,2025,3,2025-T3,Stable,59.8,16.4,23.8,59.8,Diminution,False
z_39.0_0.0,2025,4,2025-T4,Stable,55.3,16.6,28.1,55.3,Stable,True
z_39.0_1.5,2023,1,2023-T1,Augmentation,36.5,36.5,32.1,31.4,Diminution,False
z_39.0_1.5,2023,2,2023-T2,Stable,45.1,33.3,21.6,45.1,Stable,True
z_39.0_1.5,2023,3,2023-T3,Diminution,38.9,32.5,38.9,28.5,Augmentation,False
z_39.0_1.5,2023,4,2023-T4,Augmentation,52.4,52.4,27.3,20.3,Augmentation,True
z_39.0_1.5,2024,1,2024-T1,Augmentation,45.6,45.6,24.0,30.3,Diminution,False
z_39.0_1.5,2024,2,2024-T2,Stable,46.1,40.7,13.2,46.1,Stable,True
z_39.0_1.5,2024,3,2024-T3,Augmentation,37.2,37.2,27.1,35.7,Diminution,False
z_39.0_1.5,2024,4,2024-T4,Augmentation,49.3,49.3,31.9,18.8,Diminution,False
z_39.0_1.5,2025,1,2025-T1,Diminution,36.1,35.0,36.1,28.9,Stable,False
z_39.0_1.5,2025,2,2025-T2,Stable,52.3,31.8,15.9,52.3,Stable,True
z_39.0_1.5,2025,3,2025-T3,Augmentation,40.5,40.5,27.1,32.4,Diminution,False
z_39.0_1.5,2025,4,2025-T4,Augmentation,57.5,57.5,20.4,22.1,Diminution,False
z_39.0_10.5,2023,2,2023-T2,Stable,57.4,6.2,36.4,57.4,Diminution,False
z_39.0_10.5,2023,3,2023-T3,Diminution,83.2,5.0,83.2,11.8,Stable,False
z_39.0_10.5,2024,2,2024-T2,Stable,42.6,15.1,42.3,42.6,Diminution,False
z_39.0_10.5,2024,3,2024-T3,Diminution,75.3,4.2,75.3,20.4,Diminution,True
z_39.0_10.5,2025,2,2025-T2,Stable,42.4,18.7,38.9,42.4,Diminution,False
z_39.0_10.5,2025,3,2025-T3,Diminution,76.4,8.7,76.4,14.9,Diminution,True
z_39.0_13.5,2023,1,2023-T1,Diminution,80.8,10.1,80.8,9.1,Diminution,True
z_39.0_13.5,2023,2,2023-T2,Diminution,53.0,7.5,53.0,39.6,Diminution,True
z_39.0_13.5,2023,3,2023-T3,Diminution,67.4,4.0,67.4,28.5,Diminution,True
z_39.0_13.5,2023,4,2023-T4,Diminution,51.3,9.4,51.3,39.2,Diminution,True
z_39.0_13.5,2024,1,2024-T1,Diminution,82.7,8.4,82.7,8.9,Diminution,True
z_39.0_13.5,2024,2,2024-T2,Diminution,57.9,7.8,57.9,34.3,Diminution,True
z_39.0_13.5,2024,3,2024-T3,Diminution,67.4,4.0,67.4,28.5,Diminution,True
z_39.0_13.5,2024,4,2024-T4,Diminution,58.6,6.9,58.6,34.5,Diminution,True
z_39.0_13.5,2025,1,2025-T1,Diminution,82.7,8.4,82.7,8.9,Diminution,True
z_39.0_13.5,2025,2,2025-T2,Diminution,55.8,6.7,55.8,37.5,Diminution,True
z_39.0_13.5,2025,3,2025-T3,Diminution,67.4,4.0,67.4,28.5,Augmentation,False
z_39.0_13.5,2025,4,2025-T4,Diminution,50.4,12.3,50.4,37.3,Diminution,True
z_39.0_15.0,2023,1,2023-T1,Diminution,49.4,12.5,49.4,38.2,Diminution,True
z_39.0_15.0,2023,2,2023-T2,Diminution,52.6,8.0,52.6,39.4,Diminution,True
z_39.0_15.0,2023,3,2023-T3,Stable,44.2,17.6,38.3,44.2,Stable,True
z_39.0_15.0,2023,4,2023-T4,Stable,43.3,17.6,39.1,43.3,Diminution,False
z_39.0_15.0,2024,1,2024-T1,Diminution,57.1,5.8,57.1,37.1,Diminution,True
z_39.0_15.0,2024,2,2024-T2,Diminution,56.1,6.0,56.1,37.8,Diminution,True
z_39.0_15.0,2024,3,2024-T3,Stable,53.0,12.9,34.0,53.0,Diminution,False
z_39.0_15.0,2024,4,2024-T4,Diminution,44.4,12.2,44.4,43.3,Diminution,True
z_39.0_15.0,2025,1,2025-T1,Diminution,66.4,4.3,66.4,29.3,Diminution,True
z_39.0_15.0,2025,2,2025-T2,Diminution,64.8,3.9,64.8,31.3,Diminution,True
z_39.0_15.0,2025,3,2025-T3,Stable,54.8,11.4,33.8,54.8,Stable,True
z_39.0_15.0,2025,4,2025-T4,Stable,43.9,15.8,40.3,43.9,Diminution,False
