zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_12.0,2024,Augmentation,35.4,35.4,30.2,34.4,Stable,False
z_34.5_12.0,2025,Augmentation,34.1,34.1,27.8,38.1,Diminution,False
z_34.5_13.5,2023,Augmentation,43.8,43.8,22.5,33.7,Stable,False
z_34.5_13.5,2024,Augmentation,39.4,39.4,23.1,37.5,Augmentation,True
z_34.5_13.5,2025,Augmentation,40.3,40.3,18.2,41.4,Augmentation,True
z_34.5_16.5,2023,Diminution,71.4,6.7,71.4,21.9,Diminution,True
z_34.5_16.5,2024,Diminution,72.9,7.5,72.9,19.6,Diminution,True
z_34.5_16.5,2025,Diminution,78.8,5.6,78.8,15.6,Diminution,True
z_34.5_18.0,2023,Diminution,82.0,1.6,82.0,16.4,Diminution,True
z_34.5_18.0,2024,Diminution,82.0,1.6,82.0,16.4,Stable,False
z_34.5_18.0,2025,Diminution,67.1,6.3,67.1,26.5,Diminution,True
z_34.5_19.5,2023,Diminution,56.4,9.5,56.4,34.1,Diminution,True
z_34.5_19.5,2024,Diminution,58.4,6.5,58.4,35.1,Stable,False
z_34.5_19.5,2025,Diminution,48.4,12.1,48.4,39.5,Diminution,True
z_34.5_22.5,2023,Augmentation,37.2,37.2,18.6,44.2,Augmentation,True
z_34.5_22.5,2024,Augmentation,53.3,53.3,19.9,26.8,Stable,False
z_34.5_22.5,2025,Augmentation,35.0,35.0,21.8,43.2,Augmentation,True
z_34.5_24.0,2023,Augmentation,39.6,39.6,27.7,32.7,Stable,False
z_34.5_24.0,2024,Augmentation,36.7,36.7,24.2,39.0,Diminution,False
z_34.5_24.0,2025,Augmentation,36.2,36.2,23.7,40.1,Diminution,False
z_34.5_25.5,2023,Augmentation,32.3,32.3,29.8,37.9,Augmentation,True
z_34.5_25.5,2024,Augmentation,50.0,50.0,29.1,20.9,Diminution,False
z_34.5_25.5,2025,Augmentation,28.3,28.3,30.8,40.9,Diminution,False
z_34.5_27.0,2023,Augmentation,31.0,31.0,21.7,47.3,Diminution,False
z_34.5_27.0,2024,Augmentation,30.3,30.3,23.8,45.9,Diminution,False
z_34.5_27.0,2025,Augmentation,24.7,24.7,25.0,50.3,Diminution,False
z_34.5_31.5,2023,Augmentation,41.1,41.1,21.1,37.8,Augmentation,True
z_34.5_31.5,2024,Augmentation,58.7,58.7,14.0,27.3,Diminution,False
z_34.5_31.5,2025,Augmentation,36.9,36.9,25.9,37.3,Diminution,False
z_34.5_33.0,2023,Augmentation,71.6,71.6,15.8,12.5,Augmentation,True
z_34.5_33.0,2024,Augmentation,71.7,71.7,15.0,13.2,Augmentation,True
z_34.5_33.0,2025,Augmentation,69.6,69.6,15.5,14.9,Augmentation,True
z_36.0_-1.5,2023,Augmentation,41.5,41.5,30.4,28.1,Diminution,False
z_36.0_-1.5,2024,Augmentation,24.9,24.9,28.7,46.4,Diminution,False
z_36.0_-1.5,2025,Augmentation,40.1,40.1,30.2,29.8,Diminution,False
z_36.0_-10.5,2023,Augmentation,51.6,51.6,17.3,31.1,Augmentation,True
z_36.0_-10.5,2024,Augmentation,46.3,46.3,17.3,36.3,Augmentation,True
z_36.0_-10.5,2025,Augmentation,51.7,51.7,17.5,30.8,Augmentation,True
z_36.0_-12.0,2023,Diminution,77.4,2.3,77.4,20.3,Stable,False
z_36.0_-12.0,2024,Diminution,59.1,9.1,59.1,31.8,Diminution,True
z_36.0_-12.0,2025,Diminution,73.0,2.9,73.0,24.1,Diminution,True
z_36.0_-3.0,2023,Augmentation,66.1,66.1,10.0,23.9,Augmentation,True
z_36.0_-3.0,2024,Augmentation,63.0,63.0,13.4,23.6,Stable,False
z_36.0_-3.0,2025,Augmentation,54.6,54.6,12.2,33.2,Augmentation,True
z_36.0_-4.5,2023,Augmentation,41.6,41.6,17.5,40.9,Augmentation,True
z_36.0_-4.5,2024,Augmentation,57.2,57.2,15.5,27.3,Diminution,False
z_36.0_-4.5,2025,Augmentation,41.1,41.1,18.7,40.2,Diminution,False
z_36.0_-6.0,2023,Augmentation,50.1,50.1,20.0,29.9,Diminution,False
z_36.0_-6.0,2024,Augmentation,42.1,42.1,18.2,39.7,Diminution,False
z_36.0_-6.0,2025,Augmentation,34.4,34.4,25.0,40.6,Diminution,False
z_36.0_-7.5,2023,Augmentation,63.0,63.0,12.0,25.0,Augmentation,True
z_36.0_-7.5,2024,Augmentation,66.0,66.0,11.1,22.9,Augmentation,True
z_36.0_-7.5,2025,Augmentation,60.4,60.4,12.5,27.1,Augmentation,True
z_36.0_-9.0,2023,Augmentation,41.7,41.7,17.4,40.9,Augmentation,True
z_36.0_-9.0,2024,Augmentation,49.3,49.3,17.7,33.1,Augmentation,True
z_36.0_-9.0,2025,Augmentation,53.8,53.8,15.0,31.2,Diminution,False
z_36.0_0.0,2023,Augmentation,27.5,27.5,35.8,36.7,Diminution,False
z_36.0_0.0,2024,Diminution,45.3,27.0,45.3,27.6,Stable,False
z_36.0_0.0,2025,Diminution,38.9,23.4,38.9,37.7,Diminution,True
z_36.0_10.5,2023,Augmentation,49.8,49.8,17.9,32.3,Stable,False
z_36.0_10.5,2024,Augmentation,41.5,41.5,20.2,38.3,Diminution,False
z_36.0_10.5,2025,Augmentation,42.8,42.8,19.4,37.9,Stable,False
z_36.0_12.0,2023,Augmentation,36.8,36.8,18.6,44.6,Augmentation,True
z_36.0_12.0,2024,Augmentation,43.5,43.5,19.6,36.8,Augmentation,True
z_36.0_12.0,2025,Augmentation,66.6,66.6,13.3,20.0,Augmentation,True
z_36.0_13.5,2023,Augmentation,37.1,37.1,15.9,47.0,Augmentation,True
z_36.0_13.5,2024,Augmentation,44.1,44.1,15.2,40.7,Augmentation,True
z_36.0_13.5,2025,Augmentation,50.8,50.8,13.4,35.8,Diminution,False
z_36.0_15.0,2023,Augmentation,44.5,44.5,19.5,36.1,Diminution,False
z_36.0_15.0,2024,Augmentation,47.7,47.7,22.7,29.7,Augmentation,True
z_36.0_15.0,2025,Augmentation,51.0,51.0,16.1,32.9,Augmentation,True
z_36.0_16.5,2023,Diminution,38.9,22.7,38.9,38.4,Stable,False
z_36.0_16.5,2024,Augmentation,28.3,28.3,29.2,42.4,Stable,False
z_36.0_16.5,2025,Diminution,38.7,18.4,38.7,42.9,Stable,False
z_36.0_18.0,2023,Augmentation,31.3,31.3,26.4,42.3,Stable,False
z_36.0_18.0,2024,Augmentation,38.6,38.6,24.2,37.1,Diminution,False
z_36.0_18.0,2025,Augmentation,33.6,33.6,27.6,38.9,Diminution,False
z_36.0_19.5,2023,Diminution,50.6,18.4,50.6,31.0,Diminution,True
z_36.0_19.5,2024,Diminution,48.0,19.9,48.0,32.1,Diminution,True
z_36.0_19.5,2025,Diminution,52.4,14.3,52.4,33.4,Diminution,True
z_36.0_21.0,2023,Augmentation,40.0,40.0,24.2,35.8,Diminution,False
z_36.0_21.0,2024,Augmentation,43.2,43.2,26.7,30.1,Stable,False
z_36.0_21.0,2025,Augmentation,48.0,48.0,24.7,27.3,Diminution,False
z_36.0_22.5,2023,Augmentation,48.1,48.1,35.7,16.2,Augmentation,True
z_36.0_22.5,2024,Augmentation,57.8,57.8,28.5,13.6,Stable,False
z_36.0_22.5,2025,Augmentation,56.1,56.1,23.3,20.6,Diminution,False
z_36.0_24.0,2023,Augmentation,59.2,59.2,28.0,12.9,Augmentation,True
z_36.0_24.0,2024,Augmentation,69.2,69.2,20.0,10.9,Augmentation,True
z_36.0_24.0,2025,Augmentation,73.6,73.6,16.9,9.5,Stable,False
z_36.0_25.5,2023,Augmentation,56.7,56.7,25.7,17.6,Augmentation,True
z_36.0_25.5,2024,Augmentation,51.7,51.7,31.4,16.9,Diminution,False
z_36.0_25.5,2025,Augmentation,49.9,49.9,27.8,22.3,Augmentation,True
z_36.0_27.0,2023,Augmentation,37.0,37.0,24.2,38.9,Diminution,False
z_36.0_27.0,2024,Augmentation,41.0,41.0,23.5,35.5,Stable,False
z_36.0_27.0,2025,Augmentation,39.4,39.4,22.5,38.1,Diminution,False
z_36.0_30.0,2023,Diminution,28.7,20.5,28.7,50.8,Diminution,True
z_36.0_30.0,2024,Augmentation,24.7,24.7,30.0,45.3,Diminution,False
z_36.0_30.0,2025,Diminution,31.9,20.4,31.9,47.7,Stable,False
z_36.0_34.5,2023,Augmentation,60.0,60.0,16.7,23.3,Diminution,False
z_36.0_34.5,2024,Augmentation,40.6,40.6,31.1,28.3,Diminution,False
z_36.0_34.5,2025,Augmentation,42.2,42.2,20.8,37.0,Diminution,False
z_36.0_36.0,2023,Diminution,52.4,5.8,52.4,41.9,Diminution,True
z_36.0_36.0,2024,Diminution,52.0,4.5,52.0,43.5,Diminution,True
z_36.0_36.0,2025,Diminution,52.0,4.5,52.0,43.5,Stable,False
z_36.0_4.5,2023,Diminution,38.9,16.5,38.9,44.6,Diminution,True
z_36.0_4.5,2024,Diminution,30.1,22.1,30.1,47.8,Stable,False
z_36.0_4.5,2025,Diminution,39.3,18.8,39.3,42.0,Diminution,True
z_36.0_9.0,2023,Diminution,26.9,18.8,26.9,54.2,Augmentation,False
z_36.0_9.0,2024,Augmentation,27.2,27.2,28.3,44.5,Stable,False
z_36.0_9.0,2025,Augmentation,17.7,17.7,23.2,59.1,Diminution,False
z_37.5_-1.5,2023,Augmentation,48.6,48.6,21.1,30.3,Augmentation,True
z_37.5_-1.5,2024,Augmentation,62.9,62.9,17.5,19.6,Augmentation,True
z_37.5_-1.5,2025,Augmentation,45.1,45.1,18.3,36.6,Augmentation,True
z_37.5_-10.5,2023,Augmentation,61.4,61.4,13.1,25.4,Augmentation,True
z_37.5_-10.5,2024,Augmentation,74.5,74.5,8.9,16.5,Augmentation,True
z_37.5_-10.5,2025,Augmentation,65.6,65.6,10.3,24.1,Augmentation,True
z_37.5_-13.5,2023,Diminution,55.8,9.5,55.8,34.7,Diminution,True
z_37.5_-13.5,2024,Diminution,55.8,9.5,55.8,34.7,Stable,False
z_37.5_-13.5,2025,Diminution,47.5,13.3,47.5,39.2,Diminution,True
z_37.5_-22.5,2023,Diminution,83.2,1.7,83.2,15.0,Stable,False
z_37.5_-22.5,2024,Diminution,65.7,6.6,65.7,27.7,Diminution,True
z_37.5_-22.5,2025,Diminution,77.9,3.1,77.9,19.0,Stable,False
z_37.5_-25.5,2023,Diminution,52.4,14.2,52.4,33.4,Diminution,True
z_37.5_-25.5,2024,Diminution,69.5,6.2,69.5,24.3,Diminution,True
z_37.5_-25.5,2025,Diminution,58.6,9.3,58.6,32.1,Stable,False
z_37.5_-27.0,2023,Augmentation,24.6,24.6,24.7,50.7,Diminution,False
z_37.5_-27.0,2024,Augmentation,28.7,28.7,24.6,46.7,Diminution,False
z_37.5_-27.0,2025,Augmentation,21.8,21.8,25.6,52.6,Augmentation,True
z_37.5_-28.5,2023,Augmentation,35.4,35.4,37.4,27.2,Diminution,False
z_37.5_-28.5,2024,Diminution,44.9,24.4,44.9,30.7,Augmentation,False
z_37.5_-28.5,2025,Diminution,42.1,25.0,42.1,32.9,Diminution,True
z_37.5_-30.0,2023,Diminution,36.4,12.4,36.4,51.3,Diminution,True
z_37.5_-30.0,2024,Diminution,35.1,13.2,35.1,51.7,Diminution,True
z_37.5_-30.0,2025,Diminution,35.1,13.2,35.1,51.7,Stable,False
z_37.5_-9.0,2023,Augmentation,47.9,47.9,23.1,29.0,Augmentation,True
z_37.5_-9.0,2024,Augmentation,52.3,52.3,20.6,27.2,Augmentation,True
z_37.5_-9.0,2025,Augmentation,46.4,46.4,21.1,32.5,Diminution,False
z_37.5_0.0,2023,Augmentation,34.8,34.8,20.0,45.2,Diminution,False
z_37.5_0.0,2024,Augmentation,44.1,44.1,20.5,35.4,Diminution,False
z_37.5_0.0,2025,Augmentation,36.8,36.8,17.8,45.4,Diminution,False
z_37.5_1.5,2023,Diminution,58.8,5.5,58.8,35.7,Diminution,True
z_37.5_1.5,2024,Diminution,49.0,5.8,49.0,45.1,Diminution,True
z_37.5_1.5,2025,Diminution,58.0,5.3,58.0,36.7,Augmentation,False
z_37.5_10.5,2023,Augmentation,18.1,18.1,20.6,61.3,Diminution,False
z_37.5_10.5,2024,Augmentation,31.3,31.3,30.1,38.6,Diminution,False
z_37.5_10.5,2025,Diminution,35.1,24.5,35.1,40.4,Diminution,True
z_37.5_12.0,2023,Augmentation,34.9,34.9,22.6,42.5,Augmentation,True
z_37.5_12.0,2024,Augmentation,52.1,52.1,18.1,29.8,Diminution,False
z_37.5_12.0,2025,Augmentation,42.3,42.3,21.8,35.9,Stable,False
z_37.5_13.5,2023,Augmentation,37.8,37.8,22.6,39.6,Augmentation,True
z_37.5_13.5,2024,Augmentation,47.7,47.7,19.9,32.4,Augmentation,True
z_37.5_13.5,2025,Augmentation,42.6,42.6,15.8,41.6,Augmentation,True
z_37.5_15.0,2023,Augmentation,44.1,44.1,33.7,22.3,Augmentation,True
z_37.5_15.0,2024,Augmentation,50.3,50.3,30.7,19.0,Augmentation,True
z_37.5_15.0,2025,Augmentation,52.8,52.8,24.3,23.0,Augmentation,True
z_37.5_16.5,2023,Augmentation,44.0,44.0,27.5,28.5,Diminution,False
z_37.5_16.5,2024,Augmentation,32.6,32.6,28.2,39.2,Diminution,False
z_37.5_16.5,2025,Augmentation,43.8,43.8,28.2,28.1,Augmentation,True
z_37.5_19.5,2023,Augmentation,44.0,44.0,24.3,31.7,Stable,False
z_37.5_19.5,2024,Augmentation,55.5,55.5,21.5,23.0,Stable,False
z_37.5_19.5,2025,Augmentation,46.7,46.7,17.3,36.0,Stable,False
z_37.5_21.0,2023,Augmentation,37.8,37.8,25.0,37.2,Augmentation,True
z_37.5_21.0,2024,Augmentation,44.4,44.4,21.5,34.1,Stable,False
z_37.5_21.0,2025,Augmentation,40.0,40.0,21.0,39.0,Diminution,False
z_37.5_22.5,2023,Augmentation,33.9,33.9,14.1,52.0,Stable,False
z_37.5_22.5,2024,Augmentation,37.1,37.1,15.4,47.5,Augmentation,True
z_37.5_22.5,2025,Augmentation,39.1,39.1,9.8,51.1,Diminution,False
z_37.5_24.0,2023,Augmentation,50.3,50.3,29.7,20.1,Diminution,False
z_37.5_24.0,2024,Augmentation,62.2,62.2,21.4,16.3,Diminution,False
z_37.5_24.0,2025,Augmentation,56.5,56.5,25.2,18.3,Diminution,False
z_37.5_25.5,2023,Augmentation,41.2,41.2,23.4,35.5,Augmentation,True
z_37.5_25.5,2024,Augmentation,42.1,42.1,22.1,35.8,Diminution,False
z_37.5_25.5,2025,Augmentation,35.1,35.1,26.0,38.9,Diminution,False
z_37.5_27.0,2023,Augmentation,27.4,27.4,23.8,48.8,Diminution,False
z_37.5_27.0,2024,Augmentation,25.9,25.9,20.0,54.1,Diminution,False
z_37.5_27.0,2025,Augmentation,32.9,32.9,26.1,41.0,Stable,False
z_37.5_4.5,2023,Diminution,45.4,15.8,45.4,38.8,Stable,False
z_37.5_4.5,2024,Diminution,39.5,18.2,39.5,42.3,Diminution,True
z_37.5_4.5,2025,Diminution,39.7,18.0,39.7,42.3,Diminution,True
z_37.5_6.0,2023,Diminution,51.6,12.7,51.6,35.7,Diminution,True
z_37.5_6.0,2024,Diminution,52.2,8.8,52.2,39.0,Stable,False
z_37.5_6.0,2025,Diminution,56.1,11.9,56.1,32.0,Diminution,True
z_37.5_7.5,2023,Augmentation,29.8,29.8,14.9,55.3,Diminution,False
z_37.5_7.5,2024,Augmentation,42.8,42.8,21.4,35.9,Diminution,False
z_37.5_7.5,2025,Augmentation,29.1,29.1,19.3,51.6,Diminution,False
z_37.5_9.0,2023,Augmentation,44.3,44.3,24.3,31.4,Diminution,False
z_37.5_9.0,2024,Augmentation,45.9,45.9,19.9,34.2,Augmentation,True
z_37.5_9.0,2025,Augmentation,44.9,44.9,18.1,37.1,Diminution,False
z_39.0_-1.5,2023,Augmentation,65.5,65.5,15.0,19.5,Augmentation,True
z_39.0_-1.5,2024,Augmentation,65.3,65.3,13.4,21.3,Stable,False
z_39.0_-1.5,2025,Augmentation,50.8,50.8,16.8,32.4,Augmentation,True
z_39.0_-10.5,2023,Augmentation,47.9,47.9,19.2,32.9,Augmentation,True
z_39.0_-10.5,2024,Augmentation,63.2,63.2,12.6,24.3,Diminution,False
z_39.0_-10.5,2025,Augmentation,38.9,38.9,27.7,33.4,Augmentation,True
z_39.0_-31.5,2023,Diminution,72.4,8.5,72.4,19.1,Diminution,True
z_39.0_-31.5,2024,Diminution,72.6,4.4,72.6,23.0,Diminution,True
z_39.0_-31.5,2025,Diminution,84.3,2.6,84.3,13.1,Augmentation,False
z_39.0_-9.0,2023,Augmentation,47.3,47.3,16.9,35.8,Diminution,False
z_39.0_-9.0,2024,Augmentation,45.1,45.1,23.3,31.5,Augmentation,True
z_39.0_-9.0,2025,Augmentation,46.4,46.4,19.9,33.7,Augmentation,True
z_39.0_0.0,2023,Augmentation,41.2,41.2,22.7,36.2,Augmentation,True
z_39.0_0.0,2024,Augmentation,48.6,48.6,18.4,33.0,Augmentation,True
z_39.0_0.0,2025,Augmentation,48.7,48.7,17.3,34.1,Diminution,False
z_39.0_1.5,2023,Augmentation,53.8,53.8,18.7,27.5,Augmentation,True
z_39.0_1.5,2024,Augmentation,55.9,55.9,18.8,25.3,Diminution,False
z_39.0_1.5,2025,Augmentation,39.4,39.4,28.7,31.9,Stable,False
z_39.0_10.5,2023,Diminution,49.4,12.9,49.4,37.7,Stable,False
z_39.0_10.5,2024,Diminution,48.6,15.1,48.6,36.4,Diminution,True
z_39.0_10.5,2025,Diminution,51.7,13.8,51.7,34.5,Diminution,True
z_39.0_13.5,2023,Augmentation,27.3,27.3,19.0,53.7,Diminution,False
z_39.0_13.5,2024,Augmentation,35.3,35.3,18.6,46.2,Diminution,False
z_39.0_13.5,2025,Augmentation,41.4,41.4,22.1,36.5,Augmentation,True
z_39.0_15.0,2023,Augmentation,43.4,43.4,21.8,34.8,Stable,False
z_39.0_15.0,2024,Augmentation,30.3,30.3,21.2,48.5,Diminution,False
z_39.0_15.0,2025,Augmentation,39.7,39.7,22.0,38.3,Stable,False
z_39.0_16.5,2023,Augmentation,41.1,41.1,18.9,40.0,Stable,False
z_39.0_16.5,2024,Augmentation,48.0,48.0,20.7,31.2,Stable,False
z_39.0_16.5,2025,Augmentation,44.4,44.4,18.8,36.8,Augmentation,True
z_39.0_18.0,2023,Augmentation,55.8,55.8,17.7,26.4,Diminution,False
z_39.0_18.0,2024,Augmentation,45.1,45.1,21.9,33.0,Augmentation,True
z_39.0_18.0,2025,Augmentation,60.6,60.6,17.8,21.6,Diminution,False
z_39.0_19.5,2023,Augmentation,48.2,48.2,25.1,26.6,Diminution,False
z_39.0_19.5,2024,Augmentation,42.9,42.9,22.9,34.2,Diminution,False
z_39.0_19.5,2025,Augmentation,44.6,44.6,24.7,30.7,Diminution,False
z_39.0_22.5,2023,Augmentation,43.1,43.1,21.5,35.3,Stable,False
z_39.0_22.5,2024,Augmentation,41.3,41.3,19.5,39.2,Diminution,False
z_39.0_22.5,2025,Augmentation,30.2,30.2,17.4,52.4,Diminution,False
z_39.0_24.0,2023,Augmentation,57.0,57.0,24.5,18.5,Diminution,False
z_39.0_24.0,2024,Augmentation,58.1,58.1,24.8,17.1,Augmentation,True
z_39.0_24.0,2025,Augmentation,63.1,63.1,20.7,16.3,Diminution,False
z_39.0_25.5,2023,Augmentation,50.3,50.3,16.2,33.5,Diminution,False
z_39.0_25.5,2024,Augmentation,49.8,49.8,16.3,33.9,Diminution,False
z_39.0_25.5,2025,Augmentation,47.4,47.4,12.5,40.1,Diminution,False
z_39.0_3.0,2023,Augmentation,64.1,64.1,18.6,17.3,Augmentation,True
z_39.0_3.0,2024,Augmentation,59.1,59.1,21.4,19.4,Stable,False
z_39.0_3.0,2025,Augmentation,53.0,53.0,21.7,25.3,Diminution,False
z_39.0_4.5,2023,Stable,64.3,15.1,20.6,64.3,Diminution,False
z_39.0_4.5,2024,Diminution,34.5,22.2,34.5,43.3,Augmentation,False
z_39.0_4.5,2025,Diminution,33.1,18.5,33.1,48.4,Diminution,True
z_39.0_6.0,2023,Diminution,79.8,1.5,79.8,18.7,Stable,False
z_39.0_6.0,2024,Diminution,67.0,5.8,67.0,27.2,Diminution,True
z_39.0_6.0,2025,Diminution,57.1,12.3,57.1,30.6,Diminution,True
z_39.0_7.5,2023,Augmentation,41.9,41.9,28.5,29.6,Diminution,False
z_39.0_7.5,2024,Augmentation,38.4,38.4,32.1,29.6,Diminution,False
z_39.0_7.5,2025,Augmentation,36.4,36.4,34.3,29.3,Diminution,False
z_39.0_9.0,2023,Augmentation,41.2,41.2,22.7,36.1,Augmentation,True
z_39.0_9.0,2024,Augmentation,48.0,48.0,20.4,31.7,Augmentation,True
z_39.0_9.0,2025,Augmentation,49.7,49.7,15.3,35.0,Diminution,False
