zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_27.0_-16.5,4,2024,4,Augmentation,33.2,33.2,6.6,60.2,Stable,False
z_27.0_-16.5,5,2024,5,Diminution,71.4,11.9,71.4,16.7,Stable,False
z_27.0_-16.5,6,2024,6,Augmentation,41.6,41.6,4.1,54.3,Augmentation,True
z_27.0_-16.5,7,2024,7,Augmentation,53.6,53.6,4.4,42.0,Stable,False
z_27.0_-16.5,8,2024,8,Augmentation,45.5,45.5,5.1,49.4,Stable,False
z_27.0_-16.5,9,2024,9,Augmentation,53.8,53.8,4.0,42.2,Stable,False
z_27.0_-16.5,10,2024,10,Augmentation,50.4,50.4,5.3,44.3,Stable,False
z_27.0_-16.5,11,2024,11,Diminution,60.3,24.4,60.3,15.4,Stable,False
z_27.0_-16.5,12,2024,12,Diminution,55.9,27.5,55.9,16.6,Augmentation,False
z_27.0_-16.5,1,2025,1,Augmentation,42.1,42.1,5.1,52.8,Augmentation,True
z_27.0_-16.5,2,2025,2,Augmentation,54.0,54.0,6.0,40.0,Stable,False
z_27.0_-16.5,3,2025,3,Augmentation,30.9,30.9,44.5,24.5,Stable,False
z_27.0_-16.5,4,2025,4,Augmentation,52.3,52.3,5.4,42.3,Stable,False
z_27.0_-16.5,5,2025,5,Diminution,50.1,29.6,50.1,20.3,Diminution,True
z_27.0_-16.5,6,2025,6,Augmentation,53.5,53.5,4.3,42.2,Diminution,False
z_27.0_-16.5,7,2025,7,Augmentation,53.3,53.3,3.5,43.3,Stable,False
z_27.0_-16.5,8,2025,8,Augmentation,49.2,49.2,3.7,47.1,Stable,False
z_27.0_-16.5,9,2025,9,Augmentation,45.0,45.0,4.5,50.5,Stable,False
z_27.0_-16.5,10,2025,10,Augmentation,40.5,40.5,5.9,53.5,Stable,False
z_27.0_-16.5,11,2025,11,Diminution,57.8,23.6,57.8,18.7,Stable,False
z_27.0_-16.5,12,2025,12,Diminution,52.9,30.3,52.9,16.8,Diminution,True
z_28.5_-13.5,5,2023,5,Stable,97.3,0.8,1.9,97.3,Stable,True
z_28.5_-13.5,7,2023,7,Stable,97.2,0.9,1.9,97.2,Stable,True
z_28.5_-13.5,9,2023,9,Stable,97.3,0.7,2.0,97.3,Stable,True
z_28.5_-13.5,5,2024,5,Stable,97.3,0.8,1.9,97.3,Stable,True
z_28.5_-13.5,7,2024,7,Stable,96.4,1.6,2.1,96.4,Stable,True
z_28.5_-13.5,9,2024,9,Stable,97.3,0.7,2.0,97.3,Stable,True
z_28.5_-13.5,5,2025,5,Stable,94.4,1.3,4.2,94.4,Stable,True
z_28.5_-13.5,7,2025,7,Stable,95.7,2.3,2.0,95.7,Stable,True
z_28.5_-13.5,9,2025,9,Stable,97.3,0.7,2.0,97.3,Stable,True
z_28.5_-15.0,1,2023,1,Diminution,90.4,1.4,90.4,8.3,Diminution,True
z_28.5_-15.0,2,2023,2,Stable,95.1,1.3,3.6,95.1,Stable,True
z_28.5_-15.0,5,2023,5,Stable,95.1,2.3,2.5,95.1,Stable,True
z_28.5_-15.0,7,2023,7,Stable,96.1,1.1,2.8,96.1,Stable,True
z_28.5_-15.0,8,2023,8,Diminution,89.9,1.2,89.9,8.8,Diminution,True
z_28.5_-15.0,11,2023,11,Stable,96.5,1.0,2.5,96.5,Stable,True
z_28.5_-15.0,12,2023,12,Stable,93.5,3.5,3.1,93.5,Stable,True
z_28.5_-15.0,1,2024,1,Diminution,90.7,1.1,90.7,8.2,Diminution,True
z_28.5_-15.0,2,2024,2,Stable,94.9,1.6,3.5,94.9,Stable,True
z_28.5_-15.0,5,2024,5,Stable,96.3,1.5,2.2,96.3,Stable,True
z_28.5_-15.0,7,2024,7,Stable,96.6,1.2,2.3,96.6,Stable,True
z_28.5_-15.0,8,2024,8,Diminution,90.5,1.2,90.5,8.3,Stable,False
z_28.5_-15.0,11,2024,11,Stable,96.4,1.1,2.4,96.4,Stable,True
z_28.5_-15.0,12,2024,12,Stable,95.5,1.1,3.4,95.5,Stable,True
z_28.5_-15.0,1,2025,1,Diminution,90.8,0.9,90.8,8.3,Diminution,True
z_28.5_-15.0,2,2025,2,Stable,93.7,2.8,3.5,93.7,Stable,True
z_28.5_-15.0,5,2025,5,Stable,97.5,0.7,1.7,97.5,Stable,True
z_28.5_-15.0,7,2025,7,Stable,89.9,6.9,3.2,89.9,Stable,True
z_28.5_-15.0,8,2025,8,Diminution,84.9,3.7,84.9,11.5,Diminution,True
z_28.5_-15.0,11,2025,11,Stable,94.8,2.6,2.6,94.8,Stable,True
z_28.5_-15.0,12,2025,12,Stable,87.8,9.0,3.3,87.8,Stable,True
z_28.5_-16.5,2,2023,2,Stable,86.8,8.0,5.2,86.8,Stable,True
z_28.5_-16.5,3,2023,3,Diminution,86.2,3.0,86.2,10.8,Diminution,True
z_28.5_-16.5,7,2023,7,Stable,83.3,12.2,4.5,83.3,Stable,True
z_28.5_-16.5,8,2023,8,Stable,91.3,4.1,4.6,91.3,Stable,True
z_28.5_-16.5,9,2023,9,Diminution,91.6,0.8,91.6,7.5,Diminution,True
z_28.5_-16.5,10,2023,10,Diminution,92.3,1.0,92.3,6.7,Diminution,True
z_28.5_-16.5,11,2023,11,Stable,91.9,3.6,4.5,91.9,Stable,True
z_28.5_-16.5,12,2023,12,Diminution,91.3,0.2,91.3,8.6,Stable,False
z_28.5_-16.5,2,2024,2,Stable,93.1,3.0,4.0,93.1,Stable,True
z_28.5_-16.5,3,2024,3,Diminution,90.3,1.1,90.3,8.6,Diminution,True
z_28.5_-16.5,7,2024,7,Stable,83.2,11.3,5.5,83.2,Stable,True
z_28.5_-16.5,8,2024,8,Stable,82.0,11.7,6.2,82.0,Stable,True
z_28.5_-16.5,9,2024,9,Diminution,85.3,4.2,85.3,10.5,Diminution,True
z_28.5_-16.5,10,2024,10,Diminution,91.4,0.7,91.4,7.9,Diminution,True
z_28.5_-16.5,11,2024,11,Stable,91.9,3.6,4.5,91.9,Stable,True
z_28.5_-16.5,12,2024,12,Diminution,89.5,1.8,89.5,8.6,Stable,False
z_28.5_-16.5,2,2025,2,Stable,71.8,22.1,6.1,71.8,Stable,True
z_28.5_-16.5,3,2025,3,Diminution,84.2,3.7,84.2,12.1,Diminution,True
z_28.5_-16.5,7,2025,7,Stable,85.4,9.2,5.4,85.4,Stable,True
z_28.5_-16.5,8,2025,8,Stable,94.2,1.5,4.2,94.2,Stable,True
z_28.5_-16.5,9,2025,9,Diminution,91.6,0.8,91.6,7.5,Diminution,True
z_28.5_-16.5,10,2025,10,Diminution,91.9,0.7,91.9,7.4,Diminution,True
z_28.5_-16.5,11,2025,11,Stable,89.7,4.9,5.4,89.7,Stable,True
z_28.5_-16.5,12,2025,12,Diminution,92.7,0.7,92.7,6.6,Stable,False
z_30.0_-10.5,4,2023,4,Stable,92.9,4.4,2.7,92.9,Stable,True
z_30.0_-10.5,5,2023,5,Stable,92.9,4.6,2.5,92.9,Stable,True
z_30.0_-10.5,9,2023,9,Stable,93.2,3.3,3.5,93.2,Stable,True
z_30.0_-10.5,4,2024,4,Stable,91.1,6.1,2.7,91.1,Stable,True
z_30.0_-10.5,5,2024,5,Stable,92.9,4.6,2.5,92.9,Stable,True
z_30.0_-10.5,9,2024,9,Stable,92.1,4.2,3.7,92.1,Stable,True
z_30.0_-10.5,4,2025,4,Stable,92.9,4.4,2.7,92.9,Stable,True
z_30.0_-10.5,5,2025,5,Stable,92.9,4.6,2.5,92.9,Stable,True
z_30.0_-10.5,9,2025,9,Stable,93.2,3.3,3.5,93.2,Stable,True
z_30.0_-13.5,2,2023,2,Stable,97.4,0.5,2.0,97.4,Stable,True
z_30.0_-13.5,3,2023,3,Stable,94.9,1.2,3.9,94.9,Stable,True
z_30.0_-13.5,6,2023,6,Stable,97.4,0.6,2.0,97.4,Stable,True
z_30.0_-13.5,2,2024,2,Stable,97.4,0.5,2.0,97.4,Stable,True
z_30.0_-13.5,3,2024,3,Stable,93.3,3.9,2.8,93.3,Stable,True
z_30.0_-13.5,6,2024,6,Stable,97.4,0.6,2.0,97.4,Stable,True
z_30.0_-13.5,2,2025,2,Stable,94.8,1.1,4.1,94.8,Stable,True
z_30.0_-13.5,3,2025,3,Stable,97.3,0.7,2.1,97.3,Stable,True
z_30.0_-13.5,6,2025,6,Stable,97.4,0.6,2.0,97.4,Stable,True
z_30.0_-15.0,2,2023,2,Diminution,91.6,1.2,91.6,7.2,Diminution,True
z_30.0_-15.0,5,2023,5,Stable,97.1,0.7,2.2,97.1,Stable,True
z_30.0_-15.0,2,2024,2,Diminution,91.7,1.0,91.7,7.3,Diminution,True
z_30.0_-15.0,5,2024,5,Stable,97.1,0.7,2.2,97.1,Stable,True
z_30.0_-15.0,2,2025,2,Diminution,90.6,0.2,90.6,9.2,Diminution,True
z_30.0_-15.0,5,2025,5,Stable,96.4,1.3,2.4,96.4,Stable,True
z_30.0_28.5,1,2023,1,Stable,88.7,5.6,5.7,88.7,Stable,True
z_30.0_28.5,2,2023,2,Stable,90.8,4.8,4.4,90.8,Stable,True
z_30.0_28.5,3,2023,3,Diminution,90.7,1.0,90.7,8.3,Diminution,True
z_30.0_28.5,4,2023,4,Stable,97.2,0.7,2.1,97.2,Stable,True
z_30.0_28.5,5,2023,5,Diminution,89.2,2.1,89.2,8.7,Stable,False
z_30.0_28.5,6,2023,6,Diminution,83.6,5.0,83.6,11.4,Diminution,True
z_30.0_28.5,8,2023,8,Stable,83.1,12.9,3.9,83.1,Stable,True
z_30.0_28.5,10,2023,10,Diminution,90.7,0.2,90.7,9.2,Diminution,True
z_30.0_28.5,11,2023,11,Stable,82.2,13.1,4.7,82.2,Stable,True
z_30.0_28.5,12,2023,12,Diminution,90.8,0.8,90.8,8.4,Diminution,True
z_30.0_28.5,1,2024,1,Stable,90.4,5.1,4.5,90.4,Stable,True
z_30.0_28.5,2,2024,2,Stable,93.1,2.9,4.0,93.1,Stable,True
z_30.0_28.5,3,2024,3,Diminution,90.7,1.0,90.7,8.3,Diminution,True
z_30.0_28.5,4,2024,4,Stable,97.2,0.7,2.1,97.2,Stable,True
z_30.0_28.5,5,2024,5,Diminution,82.7,8.0,82.7,9.3,Diminution,True
z_30.0_28.5,6,2024,6,Diminution,90.1,1.2,90.1,8.7,Diminution,True
z_30.0_28.5,8,2024,8,Stable,96.8,0.8,2.4,96.8,Stable,True
z_30.0_28.5,10,2024,10,Diminution,90.7,0.2,90.7,9.2,Diminution,True
z_30.0_28.5,11,2024,11,Stable,92.9,2.9,4.2,92.9,Stable,True
z_30.0_28.5,12,2024,12,Diminution,90.8,0.8,90.8,8.4,Diminution,True
z_30.0_28.5,1,2025,1,Stable,93.4,2.6,4.0,93.4,Stable,True
z_30.0_28.5,2,2025,2,Stable,93.1,2.9,4.0,93.1,Stable,True
z_30.0_28.5,3,2025,3,Diminution,90.8,1.2,90.8,8.0,Diminution,True
z_30.0_28.5,4,2025,4,Stable,96.6,1.1,2.3,96.6,Stable,True
z_30.0_28.5,5,2025,5,Diminution,87.1,3.6,87.1,9.3,Diminution,True
z_30.0_28.5,6,2025,6,Diminution,90.1,1.2,90.1,8.7,Diminution,True
z_30.0_28.5,8,2025,8,Stable,93.8,3.8,2.4,93.8,Stable,True
z_30.0_28.5,10,2025,10,Diminution,90.7,0.2,90.7,9.2,Diminution,True
z_30.0_28.5,11,2025,11,Stable,89.3,5.8,5.0,89.3,Stable,True
z_30.0_28.5,12,2025,12,Diminution,90.0,1.0,90.0,9.0,Diminution,True
z_30.0_30.0,2,2023,2,Stable,94.7,1.3,4.0,94.7,Stable,True
z_30.0_30.0,9,2023,9,Stable,93.6,2.9,3.5,93.6,Stable,True
z_30.0_30.0,2,2024,2,Stable,94.7,1.3,4.0,94.7,Stable,True
z_30.0_30.0,9,2024,9,Stable,97.0,0.7,2.4,97.0,Stable,True
z_30.0_30.0,2,2025,2,Stable,94.7,1.3,4.0,94.7,Stable,True
z_30.0_30.0,9,2025,9,Stable,96.6,0.8,2.6,96.6,Stable,True
z_30.0_31.5,1,2023,1,Stable,97.7,0.6,1.7,97.7,Stable,True
z_30.0_31.5,2,2023,2,Stable,90.3,5.2,4.5,90.3,Stable,True
z_30.0_31.5,3,2023,3,Stable,94.4,3.0,2.6,94.4,Stable,True
z_30.0_31.5,4,2023,4,Stable,86.7,8.3,5.0,86.7,Stable,True
z_30.0_31.5,5,2023,5,Stable,88.5,7.1,4.4,88.5,Stable,True
z_30.0_31.5,6,2023,6,Stable,96.8,1.0,2.1,96.8,Stable,True
z_30.0_31.5,7,2023,7,Stable,82.6,12.9,4.5,82.6,Stable,True
z_30.0_31.5,8,2023,8,Stable,82.7,11.4,5.9,82.7,Stable,True
z_30.0_31.5,9,2023,9,Stable,77.5,18.2,4.3,77.5,Stable,True
z_30.0_31.5,10,2023,10,Stable,95.4,1.9,2.6,95.4,Stable,True
z_30.0_31.5,11,2023,11,Stable,85.3,10.2,4.5,85.3,Stable,True
z_30.0_31.5,12,2023,12,Stable,77.4,18.2,4.4,77.4,Stable,True
z_30.0_31.5,1,2024,1,Stable,94.4,2.6,3.0,94.4,Stable,True
z_30.0_31.5,2,2024,2,Stable,91.3,4.7,4.0,91.3,Stable,True
z_30.0_31.5,3,2024,3,Stable,93.2,2.9,3.9,93.2,Stable,True
z_30.0_31.5,4,2024,4,Stable,87.0,9.1,3.9,87.0,Stable,True
z_30.0_31.5,5,2024,5,Stable,91.6,4.6,3.8,91.6,Stable,True
z_30.0_31.5,6,2024,6,Stable,89.8,5.7,4.6,89.8,Stable,True
z_30.0_31.5,7,2024,7,Stable,88.2,7.1,4.7,88.2,Stable,True
z_30.0_31.5,8,2024,8,Stable,93.3,3.0,3.8,93.3,Stable,True
z_30.0_31.5,9,2024,9,Stable,71.8,23.6,4.6,71.8,Stable,True
z_30.0_31.5,10,2024,10,Stable,83.7,11.6,4.8,83.7,Stable,True
z_30.0_31.5,11,2024,11,Stable,77.6,19.0,3.4,77.6,Stable,True
z_30.0_31.5,12,2024,12,Stable,90.2,6.2,3.6,90.2,Stable,True
z_30.0_31.5,1,2025,1,Stable,92.6,3.4,4.0,92.6,Stable,True
z_30.0_31.5,2,2025,2,Stable,85.1,11.3,3.5,85.1,Stable,True
z_30.0_31.5,3,2025,3,Stable,93.0,3.3,3.7,93.0,Stable,True
z_30.0_31.5,4,2025,4,Stable,93.4,3.4,3.2,93.4,Stable,True
z_30.0_31.5,5,2025,5,Stable,93.9,3.3,2.8,93.9,Stable,True
z_30.0_31.5,6,2025,6,Stable,80.0,15.6,4.4,80.0,Stable,True
z_30.0_31.5,7,2025,7,Stable,87.5,7.8,4.8,87.5,Stable,True
z_30.0_31.5,8,2025,8,Stable,89.7,5.7,4.6,89.7,Stable,True
z_30.0_31.5,9,2025,9,Stable,93.5,3.8,2.7,93.5,Stable,True
z_30.0_31.5,10,2025,10,Stable,93.7,2.7,3.6,93.7,Stable,True
z_30.0_31.5,11,2025,11,Stable,92.5,4.4,3.1,92.5,Stable,True
z_30.0_31.5,12,2025,12,Stable,86.9,7.9,5.3,86.9,Stable,True
z_31.5_-15.0,1,2023,1,Stable,97.2,0.5,2.2,97.2,Stable,True
z_31.5_-15.0,10,2023,10,Stable,97.2,0.6,2.2,97.2,Stable,True
z_31.5_-15.0,1,2024,1,Stable,97.2,0.5,2.2,97.2,Stable,True
z_31.5_-15.0,10,2024,10,Stable,96.3,1.2,2.5,96.3,Stable,True
z_31.5_-15.0,1,2025,1,Stable,97.2,0.5,2.2,97.2,Stable,True
z_31.5_-15.0,10,2025,10,Stable,97.2,0.6,2.2,97.2,Stable,True
z_31.5_-18.0,1,2023,1,Stable,95.4,2.1,2.5,95.4,Stable,True
z_31.5_-18.0,2,2023,2,Stable,94.2,1.8,3.9,94.2,Stable,True
z_31.5_-18.0,3,2023,3,Diminution,91.3,0.2,91.3,8.6,Diminution,True
z_31.5_-18.0,4,2023,4,Stable,97.3,0.8,2.0,97.3,Stable,True
z_31.5_-18.0,6,2023,6,Stable,95.6,1.5,2.9,95.6,Stable,True
z_31.5_-18.0,7,2023,7,Stable,93.9,1.9,4.2,93.9,Stable,True
z_31.5_-18.0,9,2023,9,Stable,96.5,1.0,2.5,96.5,Stable,True
z_31.5_-18.0,10,2023,10,Stable,92.7,4.2,3.1,92.7,Stable,True
z_31.5_-18.0,11,2023,11,Stable,95.8,1.3,2.9,95.8,Stable,True
z_31.5_-18.0,1,2024,1,Stable,94.4,2.6,3.0,94.4,Stable,True
z_31.5_-18.0,2,2024,2,Stable,95.6,1.3,3.0,95.6,Stable,True
z_31.5_-18.0,3,2024,3,Diminution,91.3,0.2,91.3,8.6,Diminution,True
z_31.5_-18.0,4,2024,4,Stable,96.1,2.0,1.9,96.1,Stable,True
z_31.5_-18.0,6,2024,6,Stable,95.6,1.5,2.9,95.6,Stable,True
z_31.5_-18.0,7,2024,7,Stable,92.7,3.0,4.3,92.7,Stable,True
z_31.5_-18.0,9,2024,9,Stable,97.3,0.6,2.1,97.3,Stable,True
z_31.5_-18.0,10,2024,10,Stable,90.1,5.0,4.9,90.1,Stable,True
z_31.5_-18.0,11,2024,11,Stable,97.2,0.6,2.2,97.2,Stable,True
z_31.5_-18.0,1,2025,1,Stable,97.3,0.6,2.1,97.3,Stable,True
z_31.5_-18.0,2,2025,2,Stable,95.6,1.3,3.0,95.6,Stable,True
z_31.5_-18.0,3,2025,3,Diminution,91.3,0.2,91.3,8.6,Diminution,True
z_31.5_-18.0,4,2025,4,Stable,97.3,0.8,2.0,97.3,Stable,True
z_31.5_-18.0,6,2025,6,Stable,95.6,1.5,2.9,95.6,Stable,True
z_31.5_-18.0,7,2025,7,Stable,94.5,2.5,3.0,94.5,Stable,True
z_31.5_-18.0,9,2025,9,Stable,97.3,0.6,2.1,97.3,Stable,True
z_31.5_-18.0,10,2025,10,Stable,89.1,6.9,4.0,89.1,Stable,True
z_31.5_-18.0,11,2025,11,Stable,97.2,0.6,2.2,97.2,Stable,True
z_31.5_31.5,1,2023,1,Stable,97.2,0.6,2.3,97.2,Stable,True
z_31.5_31.5,2,2023,2,Diminution,90.6,1.0,90.6,8.4,Diminution,True
z_31.5_31.5,3,2023,3,Stable,92.1,2.7,5.3,92.1,Stable,True
z_31.5_31.5,1,2024,1,Stable,97.2,0.6,2.3,97.2,Stable,True
z_31.5_31.5,2,2024,2,Diminution,90.6,1.0,90.6,8.4,Diminution,True
z_31.5_31.5,3,2024,3,Stable,92.2,2.7,5.1,92.2,Stable,True
z_31.5_31.5,1,2025,1,Stable,97.2,0.6,2.3,97.2,Stable,True
z_31.5_31.5,2,2025,2,Diminution,90.6,1.0,90.6,8.4,Diminution,True
z_31.5_31.5,3,2025,3,Stable,94.0,1.6,4.4,94.0,Stable,True
z_33.0_-13.5,4,2023,4,Stable,96.2,1.4,2.4,96.2,Stable,True
z_33.0_-13.5,12,2023,12,Stable,93.8,2.9,3.3,93.8,Stable,True
z_33.0_-13.5,4,2024,4,Stable,97.2,0.8,2.0,97.2,Stable,True
z_33.0_-13.5,12,2024,12,Stable,96.8,0.8,2.4,96.8,Stable,True
z_33.0_-13.5,4,2025,4,Stable,97.2,0.8,2.0,97.2,Stable,True
z_33.0_-13.5,12,2025,12,Stable,96.8,0.8,2.4,96.8,Stable,True
z_33.0_-9.0,1,2023,1,Stable,92.5,1.9,5.6,92.5,Stable,True
z_33.0_-9.0,2,2023,2,Diminution,90.4,1.2,90.4,8.4,Diminution,True
z_33.0_-9.0,3,2023,3,Stable,93.8,1.7,4.6,93.8,Stable,True
z_33.0_-9.0,4,2023,4,Stable,93.2,2.9,3.9,93.2,Stable,True
z_33.0_-9.0,5,2023,5,Stable,97.2,0.9,1.9,97.2,Stable,True
z_33.0_-9.0,7,2023,7,Stable,93.9,1.9,4.2,93.9,Stable,True
z_33.0_-9.0,10,2023,10,Stable,94.3,1.5,4.3,94.3,Stable,True
z_33.0_-9.0,11,2023,11,Stable,85.9,9.0,5.1,85.9,Stable,True
z_33.0_-9.0,12,2023,12,Diminution,89.9,1.9,89.9,8.1,Diminution,True
z_33.0_-9.0,1,2024,1,Stable,91.2,3.6,5.2,91.2,Stable,True
z_33.0_-9.0,2,2024,2,Diminution,90.7,1.5,90.7,7.8,Diminution,True
z_33.0_-9.0,3,2024,3,Stable,93.6,1.9,4.5,93.6,Stable,True
z_33.0_-9.0,4,2024,4,Stable,90.1,6.1,3.8,90.1,Stable,True
z_33.0_-9.0,5,2024,5,Stable,97.2,0.9,1.9,97.2,Stable,True
z_33.0_-9.0,7,2024,7,Stable,91.2,3.9,5.0,91.2,Stable,True
z_33.0_-9.0,10,2024,10,Stable,92.6,2.0,5.5,92.6,Stable,True
z_33.0_-9.0,11,2024,11,Stable,92.4,3.2,4.4,92.4,Stable,True
z_33.0_-9.0,12,2024,12,Diminution,90.9,1.0,90.9,8.1,Diminution,True
z_33.0_-9.0,1,2025,1,Stable,92.5,1.9,5.6,92.5,Stable,True
z_33.0_-9.0,2,2025,2,Diminution,90.4,1.2,90.4,8.4,Diminution,True
z_33.0_-9.0,3,2025,3,Stable,93.8,1.7,4.6,93.8,Stable,True
z_33.0_-9.0,4,2025,4,Stable,93.2,2.9,3.9,93.2,Stable,True
z_33.0_-9.0,5,2025,5,Stable,97.2,0.9,1.9,97.2,Stable,True
z_33.0_-9.0,7,2025,7,Stable,93.9,1.9,4.2,93.9,Stable,True
z_33.0_-9.0,10,2025,10,Stable,78.0,16.3,5.8,78.0,Stable,True
z_33.0_-9.0,11,2025,11,Stable,91.5,4.3,4.2,91.5,Stable,True
z_33.0_-9.0,12,2025,12,Diminution,90.6,1.0,90.6,8.4,Diminution,True
z_33.0_10.5,1,2023,1,Stable,97.4,0.5,2.1,97.4,Stable,True
z_33.0_10.5,1,2024,1,Stable,97.4,0.5,2.1,97.4,Stable,True
z_33.0_10.5,1,2025,1,Stable,97.4,0.5,2.1,97.4,Stable,True
z_33.0_18.0,7,2023,7,Stable,97.1,0.7,2.2,97.1,Stable,True
z_33.0_18.0,7,2024,7,Stable,97.1,0.7,2.2,97.1,Stable,True
z_33.0_18.0,7,2025,7,Stable,97.1,0.7,2.2,97.1,Stable,True
z_33.0_25.5,5,2023,5,Stable,97.2,0.7,2.1,97.2,Stable,True
z_33.0_25.5,5,2024,5,Stable,97.2,0.7,2.1,97.2,Stable,True
z_33.0_25.5,5,2025,5,Stable,95.0,1.1,3.9,95.0,Stable,True
z_34.5_-1.5,1,2023,1,Stable,97.1,0.6,2.3,97.1,Stable,True
z_34.5_-1.5,3,2023,3,Stable,97.0,0.8,2.2,97.0,Stable,True
z_34.5_-1.5,5,2023,5,Stable,97.2,0.8,2.1,97.2,Stable,True
z_34.5_-1.5,6,2023,6,Diminution,90.6,0.3,90.6,9.2,Stable,False
z_34.5_-1.5,7,2023,7,Stable,89.9,6.4,3.7,89.9,Stable,True
z_34.5_-1.5,9,2023,9,Stable,88.6,7.5,3.9,88.6,Stable,True
z_34.5_-1.5,1,2024,1,Stable,97.1,0.6,2.3,97.1,Stable,True
z_34.5_-1.5,3,2024,3,Stable,97.0,0.8,2.2,97.0,Stable,True
z_34.5_-1.5,5,2024,5,Stable,97.2,0.8,2.1,97.2,Stable,True
z_34.5_-1.5,6,2024,6,Diminution,88.7,3.1,88.7,8.1,Diminution,True
z_34.5_-1.5,7,2024,7,Stable,97.1,0.8,2.1,97.1,Stable,True
z_34.5_-1.5,9,2024,9,Stable,97.0,0.7,2.4,97.0,Stable,True
z_34.5_-1.5,1,2025,1,Stable,97.1,0.6,2.3,97.1,Stable,True
z_34.5_-1.5,3,2025,3,Stable,97.0,0.8,2.2,97.0,Stable,True
z_34.5_-1.5,5,2025,5,Stable,97.2,0.8,2.1,97.2,Stable,True
z_34.5_-1.5,6,2025,6,Diminution,91.2,1.1,91.2,7.7,Diminution,True
z_34.5_-1.5,7,2025,7,Stable,97.1,0.8,2.1,97.1,Stable,True
z_34.5_-1.5,9,2025,9,Stable,97.0,0.7,2.4,97.0,Stable,True
z_34.5_-10.5,3,2023,3,Stable,97.3,0.7,2.0,97.3,Stable,True
z_34.5_-10.5,11,2023,11,Stable,97.2,0.6,2.2,97.2,Stable,True
z_34.5_-10.5,3,2024,3,Stable,97.3,0.7,2.0,97.3,Stable,True
z_34.5_-10.5,11,2024,11,Stable,97.2,0.6,2.2,97.2,Stable,True
z_34.5_-10.5,3,2025,3,Stable,94.2,1.2,4.6,94.2,Stable,True
z_34.5_-10.5,11,2025,11,Stable,97.2,0.6,2.2,97.2,Stable,True
z_34.5_-4.5,1,2023,1,Diminution,90.4,0.3,90.4,9.4,Diminution,True
z_34.5_-4.5,4,2023,4,Stable,95.6,1.1,3.3,95.6,Stable,True
z_34.5_-4.5,5,2023,5,Stable,97.2,0.7,2.1,97.2,Stable,True
z_34.5_-4.5,6,2023,6,Stable,95.6,2.2,2.1,95.6,Stable,True
z_34.5_-4.5,7,2023,7,Stable,91.7,3.8,4.5,91.7,Stable,True
z_34.5_-4.5,10,2023,10,Stable,96.2,1.2,2.6,96.2,Stable,True
z_34.5_-4.5,12,2023,12,Stable,95.4,1.0,3.7,95.4,Stable,True
