zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_40.5_9.0,7,2024,7,Diminution,87.3,3.2,87.3,9.6,Diminution,True
z_40.5_9.0,8,2024,8,Diminution,85.8,4.5,85.8,9.7,Stable,False
z_40.5_9.0,9,2024,9,Diminution,90.0,1.4,90.0,8.5,Diminution,True
z_40.5_9.0,10,2024,10,Stable,73.7,20.8,5.6,73.7,Stable,True
z_40.5_9.0,11,2024,11,Stable,87.3,7.9,4.8,87.3,Stable,True
z_40.5_9.0,12,2024,12,Stable,84.6,12.0,3.4,84.6,Stable,True
z_40.5_9.0,1,2025,1,Stable,88.0,8.2,3.8,88.0,Stable,True
z_40.5_9.0,2,2025,2,Stable,91.1,4.1,4.8,91.1,Stable,True
z_40.5_9.0,3,2025,3,Diminution,90.0,1.1,90.0,8.9,Stable,False
z_40.5_9.0,4,2025,4,Stable,79.0,14.4,6.6,79.0,Stable,True
z_40.5_9.0,5,2025,5,Stable,71.2,23.0,5.8,71.2,Stable,True
z_40.5_9.0,6,2025,6,Diminution,75.1,9.3,75.1,15.6,Diminution,True
z_40.5_9.0,7,2025,7,Diminution,70.1,12.1,70.1,17.8,Diminution,True
z_40.5_9.0,8,2025,8,Diminution,76.7,10.6,76.7,12.7,Stable,False
z_40.5_9.0,9,2025,9,Diminution,73.8,9.9,73.8,16.3,Diminution,True
z_40.5_9.0,10,2025,10,Augmentation,27.9,27.9,4.7,67.4,Stable,False
z_40.5_9.0,11,2025,11,Stable,84.7,10.0,5.4,84.7,Stable,True
z_40.5_9.0,12,2025,12,Stable,94.1,2.5,3.5,94.1,Stable,True
z_42.0_-10.5,1,2023,1,Diminution,85.9,4.0,85.9,10.1,Stable,False
z_42.0_-10.5,2,2023,2,Stable,81.8,12.5,5.7,81.8,Stable,True
z_42.0_-10.5,3,2023,3,Stable,81.8,13.4,4.8,81.8,Stable,True
z_42.0_-10.5,4,2023,4,Stable,76.2,14.9,8.8,76.2,Stable,True
z_42.0_-10.5,5,2023,5,Stable,79.5,15.0,5.5,79.5,Stable,True
z_42.0_-10.5,6,2023,6,Stable,78.7,16.0,5.3,78.7,Stable,True
z_42.0_-10.5,7,2023,7,Stable,75.5,18.9,5.6,75.5,Stable,True
z_42.0_-10.5,8,2023,8,Stable,87.1,6.7,6.2,87.1,Stable,True
z_42.0_-10.5,9,2023,9,Diminution,83.5,3.5,83.5,12.9,Stable,False
z_42.0_-10.5,10,2023,10,Diminution,73.7,10.3,73.7,16.0,Diminution,True
z_42.0_-10.5,11,2023,11,Augmentation,28.7,28.7,4.3,66.9,Stable,False
z_42.0_-10.5,12,2023,12,Diminution,78.6,9.1,78.6,12.3,Stable,False
z_42.0_-10.5,1,2024,1,Diminution,89.1,2.4,89.1,8.5,Stable,False
z_42.0_-10.5,2,2024,2,Stable,87.6,6.4,6.0,87.6,Stable,True
z_42.0_-10.5,3,2024,3,Stable,79.0,16.2,4.8,79.0,Stable,True
z_42.0_-10.5,4,2024,4,Augmentation,34.4,34.4,5.2,60.5,Stable,False
z_42.0_-10.5,5,2024,5,Augmentation,34.3,34.3,4.5,61.2,Stable,False
z_42.0_-10.5,6,2024,6,Augmentation,47.6,47.6,4.0,48.4,Stable,False
z_42.0_-10.5,7,2024,7,Augmentation,44.4,44.4,4.8,50.8,Stable,False
z_42.0_-10.5,8,2024,8,Augmentation,36.2,36.2,5.1,58.7,Stable,False
z_42.0_-10.5,9,2024,9,Diminution,78.6,7.6,78.6,13.8,Stable,False
z_42.0_-10.5,10,2024,10,Diminution,73.3,11.6,73.3,15.1,Diminution,True
z_42.0_-10.5,11,2024,11,Augmentation,36.2,36.2,3.9,59.9,Stable,False
z_42.0_-10.5,12,2024,12,Diminution,70.0,14.4,70.0,15.6,Stable,False
z_42.0_-10.5,1,2025,1,Diminution,81.9,6.4,81.9,11.7,Stable,False
z_42.0_-10.5,2,2025,2,Stable,73.8,22.0,4.3,73.8,Stable,True
z_42.0_-10.5,3,2025,3,Augmentation,29.6,29.6,4.9,65.6,Stable,False
z_42.0_-10.5,4,2025,4,Augmentation,35.7,35.7,7.3,57.0,Stable,False
z_42.0_-10.5,5,2025,5,Augmentation,40.8,40.8,5.0,54.2,Stable,False
z_42.0_-10.5,6,2025,6,Stable,74.7,19.7,5.6,74.7,Stable,True
z_42.0_-10.5,7,2025,7,Augmentation,47.0,47.0,4.7,48.3,Stable,False
z_42.0_-10.5,8,2025,8,Augmentation,36.7,36.7,4.9,58.4,Stable,False
z_42.0_-10.5,9,2025,9,Diminution,74.0,12.4,74.0,13.7,Diminution,True
z_42.0_-10.5,10,2025,10,Diminution,89.4,1.9,89.4,8.7,Diminution,True
z_42.0_-10.5,11,2025,11,Augmentation,45.2,45.2,3.5,51.4,Stable,False
z_42.0_-10.5,12,2025,12,Diminution,71.7,13.0,71.7,15.3,Stable,False
z_42.0_-3.0,1,2023,1,Stable,86.8,7.8,5.4,86.8,Stable,True
z_42.0_-3.0,2,2023,2,Stable,77.7,15.9,6.3,77.7,Stable,True
z_42.0_-3.0,3,2023,3,Stable,83.2,12.2,4.6,83.2,Stable,True
z_42.0_-3.0,4,2023,4,Diminution,88.2,3.1,88.2,8.7,Diminution,True
z_42.0_-3.0,5,2023,5,Diminution,89.1,2.1,89.1,8.8,Diminution,True
z_42.0_-3.0,6,2023,6,Stable,88.0,7.9,4.1,88.0,Stable,True
z_42.0_-3.0,7,2023,7,Stable,83.8,10.8,5.3,83.8,Stable,True
z_42.0_-3.0,8,2023,8,Stable,83.9,11.5,4.5,83.9,Stable,True
z_42.0_-3.0,9,2023,9,Stable,88.0,7.2,4.8,88.0,Stable,True
z_42.0_-3.0,10,2023,10,Stable,86.3,8.7,5.0,86.3,Stable,True
z_42.0_-3.0,11,2023,11,Stable,87.7,7.7,4.6,87.7,Stable,True
z_42.0_-3.0,12,2023,12,Stable,86.3,7.8,5.9,86.3,Stable,True
z_42.0_-3.0,1,2024,1,Stable,83.8,9.9,6.3,83.8,Stable,True
z_42.0_-3.0,2,2024,2,Stable,87.2,7.3,5.6,87.2,Stable,True
z_42.0_-3.0,3,2024,3,Stable,86.4,8.1,5.5,86.4,Stable,True
z_42.0_-3.0,4,2024,4,Diminution,89.9,1.7,89.9,8.5,Stable,False
z_42.0_-3.0,5,2024,5,Diminution,84.8,5.2,84.8,10.1,Augmentation,False
z_42.0_-3.0,6,2024,6,Augmentation,33.9,33.9,5.2,61.0,Stable,False
z_42.0_-3.0,7,2024,7,Augmentation,31.9,31.9,5.1,63.0,Stable,False
z_42.0_-3.0,8,2024,8,Stable,70.9,23.5,5.6,70.9,Stable,True
z_42.0_-3.0,9,2024,9,Stable,78.2,16.1,5.6,78.2,Stable,True
z_42.0_-3.0,10,2024,10,Stable,82.7,12.5,4.8,82.7,Stable,True
z_42.0_-3.0,11,2024,11,Stable,80.2,14.5,5.3,80.2,Stable,True
z_42.0_-3.0,12,2024,12,Stable,86.5,8.1,5.4,86.5,Stable,True
z_42.0_-3.0,1,2025,1,Stable,86.9,7.6,5.5,86.9,Stable,True
z_42.0_-3.0,2,2025,2,Stable,85.9,8.8,5.3,85.9,Stable,True
z_42.0_-3.0,3,2025,3,Stable,86.1,8.0,5.9,86.1,Stable,True
z_42.0_-3.0,4,2025,4,Diminution,80.9,8.7,80.9,10.4,Stable,False
z_42.0_-3.0,5,2025,5,Diminution,82.8,6.9,82.8,10.3,Diminution,True
z_42.0_-3.0,6,2025,6,Stable,90.1,6.5,3.4,90.1,Stable,True
z_42.0_-3.0,7,2025,7,Stable,85.4,9.4,5.2,85.4,Stable,True
z_42.0_-3.0,8,2025,8,Stable,87.4,7.7,5.0,87.4,Stable,True
z_42.0_-3.0,9,2025,9,Stable,87.9,7.1,5.0,87.9,Stable,True
z_42.0_-3.0,10,2025,10,Stable,86.8,7.7,5.5,86.8,Stable,True
z_42.0_-3.0,11,2025,11,Stable,87.7,7.7,4.6,87.7,Stable,True
z_42.0_-3.0,12,2025,12,Stable,87.4,7.9,4.7,87.4,Stable,True
z_42.0_-4.5,1,2023,1,Stable,89.5,6.3,4.2,89.5,Stable,True
z_42.0_-4.5,2,2023,2,Stable,86.5,8.3,5.2,86.5,Stable,True
z_42.0_-4.5,3,2023,3,Stable,88.7,8.0,3.3,88.7,Stable,True
z_42.0_-4.5,4,2023,4,Stable,70.9,23.8,5.4,70.9,Stable,True
z_42.0_-4.5,5,2023,5,Stable,83.4,11.5,5.1,83.4,Stable,True
z_42.0_-4.5,6,2023,6,Stable,77.5,18.8,3.7,77.5,Stable,True
z_42.0_-4.5,8,2023,8,Stable,89.4,7.4,3.2,89.4,Stable,True
z_42.0_-4.5,9,2023,9,Stable,84.8,12.0,3.2,84.8,Diminution,False
z_42.0_-4.5,10,2023,10,Stable,87.7,7.1,5.2,87.7,Stable,True
z_42.0_-4.5,11,2023,11,Stable,90.6,5.7,3.7,90.6,Stable,True
z_42.0_-4.5,12,2023,12,Stable,87.7,7.3,4.9,87.7,Stable,True
z_42.0_-4.5,1,2024,1,Stable,86.2,10.3,3.6,86.2,Stable,True
z_42.0_-4.5,2,2024,2,Stable,87.5,7.2,5.4,87.5,Stable,True
z_42.0_-4.5,3,2024,3,Stable,85.4,10.5,4.1,85.4,Stable,True
z_42.0_-4.5,4,2024,4,Stable,85.5,9.0,5.5,85.5,Augmentation,False
z_42.0_-4.5,5,2024,5,Stable,85.8,8.7,5.5,85.8,Stable,True
z_42.0_-4.5,6,2024,6,Stable,89.4,7.6,3.0,89.4,Stable,True
z_42.0_-4.5,8,2024,8,Stable,89.2,7.6,3.2,89.2,Stable,True
z_42.0_-4.5,9,2024,9,Stable,90.9,5.7,3.4,90.9,Diminution,False
z_42.0_-4.5,10,2024,10,Stable,87.2,8.0,4.8,87.2,Stable,True
z_42.0_-4.5,11,2024,11,Stable,88.7,7.5,3.7,88.7,Stable,True
z_42.0_-4.5,12,2024,12,Stable,85.1,9.9,5.0,85.1,Stable,True
z_42.0_-4.5,1,2025,1,Stable,85.1,9.2,5.6,85.1,Stable,True
z_42.0_-4.5,2,2025,2,Stable,86.2,8.6,5.2,86.2,Stable,True
z_42.0_-4.5,3,2025,3,Stable,84.9,10.4,4.7,84.9,Stable,True
z_42.0_-4.5,4,2025,4,Stable,81.8,12.5,5.7,81.8,Stable,True
z_42.0_-4.5,5,2025,5,Stable,84.6,9.5,5.8,84.6,Stable,True
z_42.0_-4.5,6,2025,6,Stable,90.7,6.4,2.9,90.7,Stable,True
z_42.0_-4.5,8,2025,8,Stable,91.2,5.5,3.3,91.2,Stable,True
z_42.0_-4.5,9,2025,9,Stable,91.1,5.5,3.3,91.1,Diminution,False
z_42.0_-4.5,10,2025,10,Stable,87.3,7.1,5.6,87.3,Stable,True
z_42.0_-4.5,11,2025,11,Stable,89.9,5.7,4.4,89.9,Stable,True
z_42.0_-4.5,12,2025,12,Stable,87.7,7.3,4.9,87.7,Stable,True
z_42.0_-6.0,6,2023,6,Stable,96.1,1.5,2.4,96.1,Stable,True
z_42.0_-6.0,7,2023,7,Stable,96.4,1.2,2.4,96.4,Stable,True
z_42.0_-6.0,10,2023,10,Stable,97.4,0.6,2.0,97.4,Diminution,False
z_42.0_-6.0,6,2024,6,Stable,97.5,0.7,1.8,97.5,Stable,True
z_42.0_-6.0,7,2024,7,Stable,97.2,0.8,2.0,97.2,Stable,True
z_42.0_-6.0,10,2024,10,Stable,97.4,0.6,2.0,97.4,Diminution,False
z_42.0_-6.0,6,2025,6,Stable,97.5,0.7,1.8,97.5,Stable,True
z_42.0_-6.0,7,2025,7,Stable,96.0,1.4,2.6,96.0,Stable,True
z_42.0_-6.0,10,2025,10,Stable,97.4,0.6,2.0,97.4,Diminution,False
z_42.0_-9.0,1,2023,1,Stable,81.4,13.4,5.1,81.4,Stable,True
z_42.0_-9.0,2,2023,2,Stable,76.4,17.3,6.3,76.4,Diminution,False
z_42.0_-9.0,3,2023,3,Stable,81.7,12.6,5.7,81.7,Stable,True
z_42.0_-9.0,4,2023,4,Diminution,85.1,4.9,85.1,10.0,Stable,False
z_42.0_-9.0,5,2023,5,Augmentation,27.6,27.6,7.7,64.7,Stable,False
z_42.0_-9.0,6,2023,6,Augmentation,30.8,30.8,5.9,63.3,Stable,False
z_42.0_-9.0,7,2023,7,Diminution,71.7,13.0,71.7,15.3,Augmentation,False
z_42.0_-9.0,8,2023,8,Diminution,59.4,25.9,59.4,14.7,Diminution,True
z_42.0_-9.0,9,2023,9,Augmentation,44.7,44.7,4.9,50.4,Stable,False
z_42.0_-9.0,10,2023,10,Diminution,76.3,9.4,76.3,14.3,Diminution,True
z_42.0_-9.0,11,2023,11,Augmentation,31.3,31.3,6.3,62.4,Stable,False
z_42.0_-9.0,12,2023,12,Augmentation,33.3,33.3,4.9,61.8,Diminution,False
z_42.0_-9.0,1,2024,1,Augmentation,30.3,30.3,4.7,65.0,Stable,False
z_42.0_-9.0,2,2024,2,Stable,82.1,12.2,5.7,82.1,Diminution,False
z_42.0_-9.0,3,2024,3,Augmentation,30.8,30.8,5.1,64.1,Stable,False
z_42.0_-9.0,4,2024,4,Diminution,71.5,14.5,71.5,14.0,Stable,False
z_42.0_-9.0,5,2024,5,Augmentation,27.1,27.1,6.4,66.5,Stable,False
z_42.0_-9.0,6,2024,6,Stable,79.1,15.3,5.6,79.1,Stable,True
z_42.0_-9.0,7,2024,7,Diminution,72.0,15.0,72.0,13.0,Stable,False
z_42.0_-9.0,8,2024,8,Diminution,73.1,11.1,73.1,15.8,Diminution,True
z_42.0_-9.0,9,2024,9,Augmentation,43.1,43.1,4.7,52.2,Stable,False
z_42.0_-9.0,10,2024,10,Augmentation,37.2,37.2,46.3,16.5,Stable,False
z_42.0_-9.0,11,2024,11,Augmentation,53.0,53.0,4.0,43.0,Stable,False
z_42.0_-9.0,12,2024,12,Augmentation,56.6,56.6,5.0,38.4,Diminution,False
z_42.0_-9.0,1,2025,1,Augmentation,47.0,47.0,4.2,48.8,Stable,False
z_42.0_-9.0,2,2025,2,Augmentation,48.0,48.0,4.4,47.6,Diminution,False
z_42.0_-9.0,3,2025,3,Augmentation,37.9,37.9,4.8,57.2,Stable,False
z_42.0_-9.0,4,2025,4,Diminution,64.5,21.3,64.5,14.2,Diminution,True
z_42.0_-9.0,5,2025,5,Stable,74.7,17.8,7.5,74.7,Stable,True
z_42.0_-9.0,6,2025,6,Stable,79.8,14.4,5.9,79.8,Stable,True
z_42.0_-9.0,7,2025,7,Diminution,78.6,11.9,78.6,9.6,Stable,False
z_42.0_-9.0,8,2025,8,Diminution,85.9,5.0,85.9,9.0,Diminution,True
z_42.0_-9.0,9,2025,9,Stable,82.8,11.6,5.7,82.8,Stable,True
z_42.0_-9.0,10,2025,10,Diminution,87.6,4.0,87.6,8.4,Stable,False
z_42.0_-9.0,11,2025,11,Stable,70.6,22.2,7.2,70.6,Stable,True
z_42.0_-9.0,12,2025,12,Stable,73.7,20.4,5.9,73.7,Diminution,False
z_42.0_10.5,1,2023,1,Stable,85.1,10.1,4.8,85.1,Stable,True
z_42.0_10.5,2,2023,2,Stable,84.5,10.5,5.0,84.5,Stable,True
z_42.0_10.5,3,2023,3,Diminution,88.8,3.0,88.8,8.3,Diminution,True
z_42.0_10.5,4,2023,4,Stable,83.5,11.0,5.5,83.5,Stable,True
z_42.0_10.5,5,2023,5,Stable,76.6,18.3,5.1,76.6,Stable,True
z_42.0_10.5,6,2023,6,Diminution,86.6,4.6,86.6,8.8,Stable,False
z_42.0_10.5,7,2023,7,Stable,81.1,13.1,5.8,81.1,Stable,True
z_42.0_10.5,8,2023,8,Stable,78.5,16.5,5.0,78.5,Stable,True
z_42.0_10.5,9,2023,9,Stable,82.2,13.4,4.5,82.2,Augmentation,False
z_42.0_10.5,10,2023,10,Augmentation,46.1,46.1,4.2,49.7,Stable,False
z_42.0_10.5,11,2023,11,Diminution,78.6,11.7,78.6,9.8,Stable,False
z_42.0_10.5,12,2023,12,Stable,73.5,20.8,5.7,73.5,Stable,True
z_42.0_10.5,1,2024,1,Stable,83.4,11.4,5.2,83.4,Stable,True
z_42.0_10.5,2,2024,2,Stable,83.9,10.5,5.6,83.9,Stable,True
z_42.0_10.5,3,2024,3,Diminution,84.0,4.7,84.0,11.4,Diminution,True
z_42.0_10.5,4,2024,4,Stable,82.7,11.4,5.9,82.7,Stable,True
z_42.0_10.5,5,2024,5,Stable,78.4,16.4,5.2,78.4,Stable,True
z_42.0_10.5,6,2024,6,Diminution,87.1,3.9,87.1,9.0,Diminution,True
z_42.0_10.5,7,2024,7,Stable,81.4,13.0,5.6,81.4,Stable,True
z_42.0_10.5,8,2024,8,Stable,78.7,16.0,5.3,78.7,Stable,True
z_42.0_10.5,9,2024,9,Stable,81.4,13.5,5.1,81.4,Stable,True
z_42.0_10.5,10,2024,10,Augmentation,29.6,29.6,4.2,66.2,Stable,False
z_42.0_10.5,11,2024,11,Diminution,85.0,5.5,85.0,9.5,Stable,False
z_42.0_10.5,12,2024,12,Stable,84.7,10.7,4.6,84.7,Stable,True
z_42.0_10.5,1,2025,1,Stable,85.4,9.6,5.0,85.4,Stable,True
z_42.0_10.5,2,2025,2,Stable,84.5,10.5,5.0,84.5,Stable,True
z_42.0_10.5,3,2025,3,Diminution,87.7,3.2,87.7,9.1,Diminution,True
z_42.0_10.5,4,2025,4,Stable,84.1,10.4,5.5,84.1,Stable,True
z_42.0_10.5,5,2025,5,Stable,84.2,10.6,5.2,84.2,Stable,True
z_42.0_10.5,6,2025,6,Diminution,87.0,4.1,87.0,8.8,Stable,False
z_42.0_10.5,7,2025,7,Stable,78.5,16.8,4.7,78.5,Stable,True
z_42.0_10.5,8,2025,8,Stable,72.7,22.4,4.9,72.7,Stable,True
z_42.0_10.5,9,2025,9,Stable,78.1,15.6,6.3,78.1,Stable,True
z_42.0_10.5,10,2025,10,Stable,74.8,20.0,5.1,74.8,Stable,True
z_42.0_10.5,11,2025,11,Diminution,76.2,9.8,76.2,14.0,Stable,False
z_42.0_10.5,12,2025,12,Stable,79.3,15.9,4.8,79.3,Stable,True
z_42.0_13.5,1,2023,1,Diminution,86.1,4.6,86.1,9.4,Diminution,True
z_42.0_13.5,2,2023,2,Stable,84.1,11.0,4.8,84.1,Stable,True
z_42.0_13.5,3,2023,3,Stable,80.9,14.0,5.1,80.9,Stable,True
z_42.0_13.5,4,2023,4,Diminution,86.9,4.2,86.9,8.9,Stable,False
z_42.0_13.5,5,2023,5,Diminution,86.5,4.4,86.5,9.2,Diminution,True
z_42.0_13.5,6,2023,6,Diminution,86.3,5.0,86.3,8.6,Stable,False
z_42.0_13.5,7,2023,7,Diminution,86.4,3.8,86.4,9.9,Stable,False
z_42.0_13.5,8,2023,8,Stable,77.9,17.1,5.0,77.9,Stable,True
z_42.0_13.5,10,2023,10,Stable,69.8,24.5,5.7,69.8,Stable,True
z_42.0_13.5,11,2023,11,Stable,77.0,17.7,5.3,77.0,Stable,True
z_42.0_13.5,12,2023,12,Diminution,77.2,8.6,77.2,14.2,Diminution,True
z_42.0_13.5,1,2024,1,Diminution,75.1,11.7,75.1,13.2,Stable,False
z_42.0_13.5,2,2024,2,Stable,69.0,26.0,4.9,69.0,Stable,True
z_42.0_13.5,3,2024,3,Stable,71.9,22.9,5.2,71.9,Stable,True
z_42.0_13.5,4,2024,4,Diminution,82.1,5.9,82.1,11.9,Stable,False
z_42.0_13.5,5,2024,5,Diminution,79.1,9.9,79.1,11.0,Diminution,True
z_42.0_13.5,6,2024,6,Diminution,74.9,9.5,74.9,15.6,Stable,False
z_42.0_13.5,7,2024,7,Diminution,68.3,16.8,68.3,14.9,Stable,False
z_42.0_13.5,8,2024,8,Stable,74.0,20.8,5.2,74.0,Stable,True
z_42.0_13.5,10,2024,10,Augmentation,29.6,29.6,5.3,65.1,Stable,False
z_42.0_13.5,11,2024,11,Augmentation,34.8,34.8,4.3,60.9,Stable,False
z_42.0_13.5,12,2024,12,Diminution,84.5,3.1,84.5,12.4,Stable,False
z_42.0_13.5,1,2025,1,Diminution,63.3,19.6,63.3,17.1,Stable,False
z_42.0_13.5,2,2025,2,Augmentation,34.5,34.5,4.3,61.2,Stable,False
z_42.0_13.5,3,2025,3,Stable,69.8,24.0,6.2,69.8,Stable,True
z_42.0_13.5,4,2025,4,Diminution,72.9,11.6,72.9,15.5,Diminution,True
z_42.0_13.5,5,2025,5,Diminution,88.5,3.6,88.5,8.0,Diminution,True
z_42.0_13.5,6,2025,6,Diminution,77.8,10.4,77.8,11.8,Stable,False
z_42.0_13.5,7,2025,7,Diminution,82.4,6.9,82.4,10.7,Diminution,True
z_42.0_13.5,8,2025,8,Stable,85.1,10.6,4.4,85.1,Stable,True
z_42.0_13.5,10,2025,10,Stable,75.9,19.5,4.6,75.9,Stable,True
z_42.0_13.5,11,2025,11,Stable,70.0,25.0,5.0,70.0,Stable,True
z_42.0_13.5,12,2025,12,Diminution,83.0,6.6,83.0,10.3,Diminution,True
z_42.0_15.0,1,2023,1,Diminution,86.6,2.7,86.6,10.7,Diminution,True
z_42.0_15.0,2,2023,2,Stable,87.6,7.3,5.1,87.6,Stable,True
z_42.0_15.0,3,2023,3,Stable,84.3,10.3,5.4,84.3,Stable,True
z_42.0_15.0,4,2023,4,Stable,84.7,11.4,3.9,84.7,Stable,True
z_42.0_15.0,5,2023,5,Stable,82.3,12.2,5.4,82.3,Stable,True
z_42.0_15.0,6,2023,6,Stable,75.1,14.5,10.5,75.1,Augmentation,False
z_42.0_15.0,7,2023,7,Augmentation,32.3,32.3,5.0,62.7,Stable,False
z_42.0_15.0,8,2023,8,Stable,82.2,12.5,5.3,82.2,Stable,True
z_42.0_15.0,9,2023,9,Stable,71.5,22.3,6.3,71.5,Stable,True
z_42.0_15.0,10,2023,10,Diminution,90.0,2.1,90.0,7.9,Diminution,True
z_42.0_15.0,11,2023,11,Stable,88.1,6.9,5.0,88.1,Stable,True
z_42.0_15.0,12,2023,12,Stable,78.0,16.2,5.8,78.0,Stable,True
z_42.0_15.0,1,2024,1,Diminution,86.5,4.2,86.5,9.3,Diminution,True
z_42.0_15.0,2,2024,2,Stable,83.5,10.9,5.6,83.5,Stable,True
z_42.0_15.0,3,2024,3,Stable,80.9,13.2,5.8,80.9,Stable,True
z_42.0_15.0,4,2024,4,Stable,82.6,13.0,4.3,82.6,Stable,True
z_42.0_15.0,5,2024,5,Stable,81.1,13.5,5.4,81.1,Stable,True
z_42.0_15.0,6,2024,6,Augmentation,30.2,30.2,8.5,61.3,Stable,False
z_42.0_15.0,7,2024,7,Stable,84.4,10.1,5.4,84.4,Stable,True
z_42.0_15.0,8,2024,8,Augmentation,29.5,29.5,5.6,65.0,Stable,False
z_42.0_15.0,9,2024,9,Augmentation,46.4,46.4,4.4,49.2,Stable,False
z_42.0_15.0,10,2024,10,Diminution,78.7,6.5,78.7,14.8,Augmentation,False
z_42.0_15.0,11,2024,11,Augmentation,34.8,34.8,7.0,58.3,Stable,False
z_42.0_15.0,12,2024,12,Augmentation,28.3,28.3,4.9,66.8,Stable,False
z_42.0_15.0,1,2025,1,Diminution,76.9,9.5,76.9,13.5,Diminution,True
z_42.0_15.0,2,2025,2,Stable,69.9,25.1,5.0,69.9,Stable,True
z_42.0_15.0,3,2025,3,Stable,67.9,26.9,5.2,67.9,Stable,True
z_42.0_15.0,4,2025,4,Augmentation,27.3,27.3,4.6,68.1,Stable,False
z_42.0_15.0,5,2025,5,Augmentation,47.2,47.2,3.4,49.4,Stable,False
z_42.0_15.0,6,2025,6,Augmentation,41.2,41.2,7.0,51.8,Stable,False
z_42.0_15.0,7,2025,7,Augmentation,32.3,32.3,5.1,62.6,Stable,False
z_42.0_15.0,8,2025,8,Augmentation,42.9,42.9,5.1,52.0,Stable,False
z_42.0_15.0,9,2025,9,Augmentation,43.7,43.7,4.3,52.0,Stable,False
z_42.0_15.0,10,2025,10,Diminution,65.7,17.1,65.7,17.2,Diminution,True
z_42.0_15.0,11,2025,11,Stable,75.3,20.0,4.7,75.3,Stable,True
z_42.0_15.0,12,2025,12,Stable,88.2,6.6,5.2,88.2,Stable,True
z_42.0_16.5,1,2023,1,Diminution,88.0,3.8,88.0,8.1,Diminution,True
z_42.0_16.5,4,2023,4,Stable,84.4,10.1,5.4,84.4,Stable,True
z_42.0_16.5,5,2023,5,Stable,84.0,10.3,5.8,84.0,Stable,True
z_42.0_16.5,6,2023,6,Diminution,87.3,4.4,87.3,8.2,Stable,False
z_42.0_16.5,8,2023,8,Stable,81.5,13.9,4.6,81.5,Stable,True
z_42.0_16.5,9,2023,9,Stable,86.1,8.2,5.8,86.1,Stable,True
z_42.0_16.5,10,2023,10,Stable,84.8,8.6,6.7,84.8,Stable,True
z_42.0_16.5,1,2024,1,Diminution,86.6,3.9,86.6,9.5,Diminution,True
z_42.0_16.5,4,2024,4,Stable,84.4,10.1,5.4,84.4,Stable,True
z_42.0_16.5,5,2024,5,Stable,84.0,10.3,5.8,84.0,Stable,True
z_42.0_16.5,6,2024,6,Diminution,86.2,4.9,86.2,8.9,Stable,False
z_42.0_16.5,8,2024,8,Stable,83.8,11.5,4.7,83.8,Stable,True
z_42.0_16.5,9,2024,9,Stable,89.0,7.0,4.0,89.0,Stable,True
z_42.0_16.5,10,2024,10,Stable,89.7,6.9,3.4,89.7,Stable,True
z_42.0_16.5,1,2025,1,Diminution,87.1,4.2,87.1,8.7,Diminution,True
z_42.0_16.5,4,2025,4,Stable,84.4,10.1,5.4,84.4,Stable,True
z_42.0_16.5,5,2025,5,Stable,84.0,10.3,5.8,84.0,Stable,True
z_42.0_16.5,6,2025,6,Diminution,84.1,6.2,84.1,9.7,Diminution,True
z_42.0_16.5,8,2025,8,Stable,85.5,9.5,5.0,85.5,Stable,True
z_42.0_16.5,9,2025,9,Stable,90.1,6.7,3.3,90.1,Stable,True
z_42.0_16.5,10,2025,10,Stable,89.7,6.9,3.4,89.7,Stable,True
z_42.0_18.0,5,2023,5,Stable,90.1,7.3,2.6,90.1,Stable,True
z_42.0_18.0,6,2023,6,Stable,87.1,7.7,5.1,87.1,Stable,True
z_42.0_18.0,8,2023,8,Stable,91.7,5.2,3.0,91.7,Stable,True
z_42.0_18.0,9,2023,9,Diminution,88.3,2.6,88.3,9.1,Diminution,True
z_42.0_18.0,12,2023,12,Stable,91.7,5.2,3.2,91.7,Stable,True
z_42.0_18.0,5,2024,5,Stable,90.1,7.3,2.6,90.1,Stable,True
z_42.0_18.0,6,2024,6,Stable,87.1,7.7,5.1,87.1,Stable,True
z_42.0_18.0,8,2024,8,Stable,91.7,5.2,3.0,91.7,Stable,True
z_42.0_18.0,9,2024,9,Diminution,89.2,2.8,89.2,8.0,Stable,False
z_42.0_18.0,12,2024,12,Stable,89.9,6.8,3.4,89.9,Stable,True
z_42.0_18.0,5,2025,5,Stable,90.1,7.3,2.6,90.1,Stable,True
z_42.0_18.0,6,2025,6,Stable,87.1,7.7,5.1,87.1,Stable,True
z_42.0_18.0,8,2025,8,Stable,91.7,5.2,3.0,91.7,Stable,True
z_42.0_18.0,9,2025,9,Diminution,89.9,2.0,89.9,8.1,Diminution,True
z_42.0_18.0,12,2025,12,Stable,91.7,5.2,3.2,91.7,Stable,True
z_42.0_27.0,1,2023,1,Stable,85.0,9.7,5.3,85.0,Stable,True
z_42.0_27.0,2,2023,2,Diminution,81.8,6.8,81.8,11.4,Diminution,True
z_42.0_27.0,3,2023,3,Stable,84.2,10.4,5.4,84.2,Stable,True
z_42.0_27.0,4,2023,4,Stable,84.5,9.3,6.2,84.5,Stable,True
z_42.0_27.0,5,2023,5,Stable,84.7,11.8,3.6,84.7,Stable,True
z_42.0_27.0,6,2023,6,Stable,82.9,11.5,5.6,82.9,Stable,True
