zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_30.0_31.5,2024,Augmentation,54.0,54.0,33.3,12.7,Stable,False
z_30.0_31.5,2025,Augmentation,56.6,56.6,32.2,11.2,Diminution,False
z_31.5_-15.0,2023,Stable,99.3,0.1,0.6,99.3,Stable,True
z_31.5_-15.0,2024,Stable,99.4,0.1,0.5,99.4,Stable,True
z_31.5_-15.0,2025,Stable,98.8,0.5,0.7,98.8,Stable,True
z_31.5_-18.0,2023,Stable,57.1,37.3,5.5,57.1,Stable,True
z_31.5_-18.0,2024,Augmentation,49.3,49.3,7.6,43.1,Stable,False
z_31.5_-18.0,2025,Stable,54.1,38.7,7.2,54.1,Stable,True
z_31.5_31.5,2023,Stable,73.9,20.4,5.7,73.9,Stable,True
z_31.5_31.5,2024,Stable,66.0,31.0,3.0,66.0,Stable,True
z_31.5_31.5,2025,Stable,62.8,33.8,3.4,62.8,Stable,True
z_33.0_-13.5,2023,Stable,97.7,2.1,0.1,97.7,Stable,True
z_33.0_-13.5,2024,Stable,92.6,3.2,4.2,92.6,Stable,True
z_33.0_-13.5,2025,Stable,97.7,2.1,0.1,97.7,Stable,True
z_33.0_-9.0,2023,Diminution,49.2,29.7,49.2,21.0,Stable,False
z_33.0_-9.0,2024,Diminution,38.5,33.9,38.5,27.6,Stable,False
z_33.0_-9.0,2025,Diminution,49.5,25.0,49.5,25.4,Stable,False
z_33.0_10.5,2023,Stable,99.6,0.2,0.2,99.6,Stable,True
z_33.0_10.5,2024,Stable,99.6,0.2,0.2,99.6,Stable,True
z_33.0_10.5,2025,Stable,99.6,0.2,0.2,99.6,Stable,True
z_33.0_18.0,2023,Stable,99.3,0.4,0.3,99.3,Stable,True
z_33.0_18.0,2024,Stable,99.3,0.4,0.3,99.3,Stable,True
z_33.0_18.0,2025,Stable,99.2,0.4,0.4,99.2,Stable,True
z_33.0_25.5,2023,Stable,96.3,0.1,3.6,96.3,Stable,True
z_33.0_25.5,2024,Stable,96.3,0.1,3.6,96.3,Stable,True
z_33.0_25.5,2025,Stable,96.5,0.2,3.3,96.5,Stable,True
z_34.5_-1.5,2023,Stable,86.0,11.2,2.8,86.0,Stable,True
z_34.5_-1.5,2024,Stable,62.9,29.9,7.2,62.9,Stable,True
z_34.5_-1.5,2025,Stable,73.6,15.9,10.5,73.6,Stable,True
z_34.5_-10.5,2023,Stable,99.0,0.7,0.4,99.0,Stable,True
z_34.5_-10.5,2024,Stable,99.0,0.7,0.4,99.0,Stable,True
z_34.5_-10.5,2025,Stable,99.1,0.4,0.5,99.1,Stable,True
z_34.5_-4.5,2023,Diminution,54.1,18.6,54.1,27.3,Stable,False
z_34.5_-4.5,2024,Diminution,58.3,17.7,58.3,24.0,Stable,False
z_34.5_-4.5,2025,Diminution,62.3,14.6,62.3,23.0,Stable,False
z_34.5_-6.0,2023,Diminution,67.8,24.4,67.8,7.8,Diminution,True
z_34.5_-6.0,2024,Diminution,69.4,19.9,69.4,10.7,Stable,False
z_34.5_-6.0,2025,Diminution,52.5,38.0,52.5,9.5,Diminution,True
z_34.5_-7.5,2023,Stable,55.8,33.6,10.7,55.8,Augmentation,False
z_34.5_-7.5,2024,Augmentation,53.6,53.6,10.6,35.7,Stable,False
z_34.5_-7.5,2025,Stable,54.1,30.5,15.5,54.1,Stable,True
z_34.5_0.0,2023,Stable,93.8,3.5,2.7,93.8,Stable,True
z_34.5_0.0,2024,Stable,96.6,0.6,2.8,96.6,Stable,True
z_34.5_0.0,2025,Stable,96.4,0.7,2.9,96.4,Stable,True
z_34.5_12.0,2023,Diminution,64.1,11.8,64.1,24.1,Stable,False
z_34.5_12.0,2024,Diminution,56.9,21.2,56.9,21.9,Stable,False
z_34.5_12.0,2025,Diminution,52.1,33.6,52.1,14.3,Diminution,True
z_34.5_13.5,2023,Diminution,54.5,36.8,54.5,8.7,Stable,False
z_34.5_13.5,2024,Diminution,54.2,37.2,54.2,8.7,Augmentation,False
z_34.5_13.5,2025,Augmentation,46.7,46.7,44.2,9.1,Augmentation,True
z_34.5_16.5,2023,Diminution,84.8,1.8,84.8,13.5,Diminution,True
z_34.5_16.5,2024,Diminution,83.5,2.0,83.5,14.5,Diminution,True
z_34.5_16.5,2025,Diminution,86.2,1.8,86.2,12.0,Stable,False
z_34.5_18.0,2023,Stable,96.7,0.2,3.1,96.7,Stable,True
z_34.5_18.0,2024,Stable,96.7,0.2,3.1,96.7,Stable,True
z_34.5_18.0,2025,Stable,96.6,0.3,3.1,96.6,Stable,True
z_34.5_19.5,2023,Stable,99.1,0.7,0.2,99.1,Stable,True
z_34.5_19.5,2024,Stable,99.1,0.6,0.3,99.1,Stable,True
z_34.5_19.5,2025,Stable,98.9,0.8,0.3,98.9,Stable,True
z_34.5_22.5,2023,Stable,52.9,36.3,10.7,52.9,Augmentation,False
z_34.5_22.5,2024,Augmentation,50.0,50.0,23.0,27.0,Stable,False
z_34.5_22.5,2025,Augmentation,38.8,38.8,25.8,35.4,Stable,False
z_34.5_24.0,2023,Diminution,67.3,27.4,67.3,5.4,Stable,False
z_34.5_24.0,2024,Diminution,62.0,31.9,62.0,6.1,Stable,False
z_34.5_24.0,2025,Diminution,59.2,34.4,59.2,6.5,Diminution,True
z_34.5_25.5,2023,Diminution,56.3,24.3,56.3,19.4,Stable,False
z_34.5_25.5,2024,Diminution,57.2,30.2,57.2,12.6,Diminution,True
z_34.5_25.5,2025,Diminution,50.3,22.3,50.3,27.4,Diminution,True
z_34.5_27.0,2023,Diminution,53.7,23.3,53.7,23.0,Stable,False
z_34.5_27.0,2024,Diminution,61.4,17.2,61.4,21.4,Diminution,True
z_34.5_27.0,2025,Diminution,49.2,23.1,49.2,27.7,Diminution,True
z_34.5_31.5,2023,Diminution,53.1,35.6,53.1,11.3,Stable,False
z_34.5_31.5,2024,Augmentation,62.2,62.2,28.7,9.1,Stable,False
z_34.5_31.5,2025,Diminution,58.1,30.1,58.1,11.9,Stable,False
z_34.5_33.0,2023,Augmentation,62.5,62.5,31.2,6.3,Augmentation,True
z_34.5_33.0,2024,Augmentation,58.2,58.2,35.4,6.4,Stable,False
z_34.5_33.0,2025,Augmentation,59.5,59.5,34.4,6.1,Stable,False
z_36.0_-1.5,2023,Diminution,55.3,26.2,55.3,18.5,Stable,False
z_36.0_-1.5,2024,Diminution,59.9,13.4,59.9,26.8,Diminution,True
z_36.0_-1.5,2025,Diminution,54.1,17.4,54.1,28.5,Stable,False
z_36.0_-10.5,2023,Augmentation,49.8,49.8,22.7,27.4,Augmentation,True
z_36.0_-10.5,2024,Augmentation,55.9,55.9,21.2,23.0,Augmentation,True
z_36.0_-10.5,2025,Augmentation,49.5,49.5,23.4,27.1,Augmentation,True
z_36.0_-12.0,2023,Stable,99.1,0.0,0.9,99.1,Stable,True
z_36.0_-12.0,2024,Stable,99.0,0.1,0.9,99.0,Stable,True
z_36.0_-12.0,2025,Stable,97.6,1.5,0.8,97.6,Stable,True
z_36.0_-3.0,2023,Augmentation,74.2,74.2,20.1,5.6,Augmentation,True
z_36.0_-3.0,2024,Augmentation,66.1,66.1,29.4,4.5,Stable,False
z_36.0_-3.0,2025,Augmentation,57.6,57.6,36.7,5.7,Augmentation,True
z_36.0_-4.5,2023,Augmentation,45.7,45.7,38.9,15.4,Augmentation,True
z_36.0_-4.5,2024,Augmentation,55.7,55.7,31.4,13.0,Stable,False
z_36.0_-4.5,2025,Augmentation,42.3,42.3,41.7,16.0,Diminution,False
z_36.0_-6.0,2023,Augmentation,52.0,52.0,42.4,5.6,Diminution,False
z_36.0_-6.0,2024,Diminution,47.7,44.8,47.7,7.5,Diminution,True
z_36.0_-6.0,2025,Diminution,62.6,31.3,62.6,6.1,Diminution,True
z_36.0_-7.5,2023,Augmentation,71.0,71.0,23.1,5.9,Augmentation,True
z_36.0_-7.5,2024,Augmentation,74.9,74.9,20.2,5.0,Augmentation,True
z_36.0_-7.5,2025,Augmentation,63.8,63.8,30.5,5.7,Augmentation,True
z_36.0_-9.0,2023,Augmentation,49.9,49.9,35.6,14.5,Augmentation,True
z_36.0_-9.0,2024,Augmentation,46.4,46.4,40.1,13.6,Augmentation,True
z_36.0_-9.0,2025,Augmentation,44.2,44.2,40.9,14.9,Diminution,False
z_36.0_0.0,2023,Diminution,76.1,5.8,76.1,18.1,Stable,False
z_36.0_0.0,2024,Diminution,74.8,4.7,74.8,20.5,Stable,False
z_36.0_0.0,2025,Diminution,79.4,3.3,79.4,17.3,Stable,False
z_36.0_10.5,2023,Augmentation,47.2,47.2,38.7,14.1,Stable,False
z_36.0_10.5,2024,Diminution,46.2,37.3,46.2,16.5,Diminution,True
z_36.0_10.5,2025,Diminution,45.4,35.6,45.4,19.1,Stable,False
z_36.0_12.0,2023,Diminution,49.8,37.7,49.8,12.6,Stable,False
z_36.0_12.0,2024,Diminution,43.4,38.9,43.4,17.7,Augmentation,False
z_36.0_12.0,2025,Augmentation,55.9,55.9,30.7,13.4,Stable,False
z_36.0_13.5,2023,Diminution,53.7,37.2,53.7,9.1,Stable,False
z_36.0_13.5,2024,Diminution,48.4,44.4,48.4,7.2,Augmentation,False
z_36.0_13.5,2025,Augmentation,61.3,61.3,32.2,6.5,Diminution,False
z_36.0_15.0,2023,Diminution,50.7,41.0,50.7,8.3,Diminution,True
z_36.0_15.0,2024,Diminution,60.7,30.9,60.7,8.4,Augmentation,False
z_36.0_15.0,2025,Augmentation,56.9,56.9,36.9,6.2,Augmentation,True
z_36.0_16.5,2023,Stable,68.5,22.3,9.2,68.5,Stable,True
z_36.0_16.5,2024,Stable,60.1,27.0,12.9,60.1,Stable,True
z_36.0_16.5,2025,Stable,80.3,9.3,10.4,80.3,Stable,True
z_36.0_18.0,2023,Stable,61.8,27.4,10.8,61.8,Stable,True
z_36.0_18.0,2024,Stable,47.8,42.4,9.8,47.8,Stable,True
z_36.0_18.0,2025,Stable,59.7,28.7,11.6,59.7,Stable,True
z_36.0_19.5,2023,Diminution,68.0,4.3,68.0,27.6,Diminution,True
z_36.0_19.5,2024,Diminution,60.8,8.5,60.8,30.7,Diminution,True
z_36.0_19.5,2025,Diminution,75.1,4.6,75.1,20.3,Stable,False
z_36.0_21.0,2023,Diminution,55.0,29.0,55.0,16.0,Stable,False
z_36.0_21.0,2024,Diminution,52.4,30.9,52.4,16.7,Stable,False
z_36.0_21.0,2025,Diminution,52.6,31.1,52.6,16.3,Diminution,True
z_36.0_22.5,2023,Diminution,69.1,26.0,69.1,4.9,Augmentation,False
z_36.0_22.5,2024,Diminution,56.5,40.3,56.5,3.2,Stable,False
z_36.0_22.5,2025,Diminution,47.8,45.7,47.8,6.4,Diminution,True
z_36.0_24.0,2023,Diminution,51.5,45.5,51.5,2.9,Stable,False
z_36.0_24.0,2024,Augmentation,61.3,61.3,35.6,3.1,Augmentation,True
z_36.0_24.0,2025,Augmentation,64.7,64.7,32.7,2.6,Stable,False
z_36.0_25.5,2023,Diminution,51.4,44.1,51.4,4.6,Augmentation,False
z_36.0_25.5,2024,Diminution,70.9,24.5,70.9,4.6,Stable,False
z_36.0_25.5,2025,Diminution,61.6,32.1,61.6,6.3,Stable,False
z_36.0_27.0,2023,Diminution,60.7,33.3,60.7,6.1,Diminution,True
z_36.0_27.0,2024,Diminution,55.3,39.8,55.3,4.9,Stable,False
z_36.0_27.0,2025,Diminution,55.5,38.9,55.5,5.6,Diminution,True
z_36.0_30.0,2023,Stable,79.3,14.8,5.9,79.3,Stable,True
z_36.0_30.0,2024,Stable,70.4,24.7,5.0,70.4,Stable,True
z_36.0_30.0,2025,Stable,90.9,5.7,3.4,90.9,Stable,True
z_36.0_34.5,2023,Diminution,39.1,38.6,39.1,22.3,Stable,False
z_36.0_34.5,2024,Diminution,62.8,20.8,62.8,16.4,Stable,False
z_36.0_34.5,2025,Diminution,46.8,28.8,46.8,24.4,Diminution,True
z_36.0_36.0,2023,Stable,93.1,4.9,2.0,93.1,Stable,True
z_36.0_36.0,2024,Stable,94.5,3.2,2.3,94.5,Stable,True
z_36.0_36.0,2025,Stable,94.5,3.2,2.3,94.5,Stable,True
z_36.0_4.5,2023,Diminution,58.1,8.4,58.1,33.4,Stable,False
z_36.0_4.5,2024,Diminution,51.9,16.4,51.9,31.7,Stable,False
z_36.0_4.5,2025,Diminution,51.0,15.2,51.0,33.9,Stable,False
z_36.0_9.0,2023,Stable,76.2,17.5,6.3,76.2,Augmentation,False
z_36.0_9.0,2024,Stable,60.7,28.6,10.6,60.7,Stable,True
z_36.0_9.0,2025,Stable,71.6,17.7,10.7,71.6,Stable,True
z_37.5_-1.5,2023,Diminution,50.1,40.1,50.1,9.8,Augmentation,False
z_37.5_-1.5,2024,Augmentation,52.2,52.2,36.2,11.7,Augmentation,True
z_37.5_-1.5,2025,Augmentation,51.1,51.1,36.7,12.3,Augmentation,True
z_37.5_-10.5,2023,Augmentation,58.0,58.0,35.8,6.2,Augmentation,True
z_37.5_-10.5,2024,Augmentation,76.9,76.9,18.6,4.5,Augmentation,True
z_37.5_-10.5,2025,Augmentation,72.6,72.6,22.9,4.4,Augmentation,True
z_37.5_-13.5,2023,Stable,98.5,0.6,0.9,98.5,Stable,True
z_37.5_-13.5,2024,Stable,98.5,0.6,0.9,98.5,Stable,True
z_37.5_-13.5,2025,Stable,98.4,0.6,1.0,98.4,Stable,True
z_37.5_-22.5,2023,Stable,98.5,0.2,1.3,98.5,Stable,True
z_37.5_-22.5,2024,Stable,98.6,0.2,1.2,98.6,Stable,True
z_37.5_-22.5,2025,Stable,95.7,3.2,1.1,95.7,Stable,True
z_37.5_-25.5,2023,Stable,94.2,4.7,1.1,94.2,Stable,True
z_37.5_-25.5,2024,Stable,97.5,0.9,1.6,97.5,Stable,True
z_37.5_-25.5,2025,Stable,98.0,0.8,1.2,98.0,Stable,True
z_37.5_-27.0,2023,Stable,69.5,23.2,7.3,69.5,Stable,True
z_37.5_-27.0,2024,Stable,71.3,20.6,8.1,71.3,Stable,True
z_37.5_-27.0,2025,Stable,81.2,13.5,5.3,81.2,Augmentation,False
z_37.5_-28.5,2023,Diminution,54.0,21.1,54.0,24.8,Stable,False
z_37.5_-28.5,2024,Diminution,63.9,10.3,63.9,25.8,Augmentation,False
z_37.5_-28.5,2025,Diminution,58.1,12.0,58.1,30.0,Stable,False
z_37.5_-30.0,2023,Stable,95.4,2.1,2.4,95.4,Stable,True
z_37.5_-30.0,2024,Stable,96.5,1.0,2.5,96.5,Stable,True
z_37.5_-30.0,2025,Stable,96.5,1.0,2.5,96.5,Stable,True
z_37.5_-9.0,2023,Diminution,62.4,30.8,62.4,6.8,Augmentation,False
z_37.5_-9.0,2024,Diminution,52.6,40.4,52.6,7.0,Stable,False
z_37.5_-9.0,2025,Diminution,59.5,33.3,59.5,7.2,Diminution,True
z_37.5_0.0,2023,Diminution,55.9,35.5,55.9,8.7,Stable,False
z_37.5_0.0,2024,Diminution,51.1,35.0,51.1,13.9,Diminution,True
z_37.5_0.0,2025,Diminution,52.0,37.0,52.0,11.0,Diminution,True
z_37.5_1.5,2023,Stable,95.4,1.9,2.6,95.4,Diminution,False
z_37.5_1.5,2024,Stable,96.1,1.4,2.6,96.1,Diminution,False
z_37.5_1.5,2025,Stable,95.6,1.3,3.1,95.6,Stable,True
z_37.5_10.5,2023,Diminution,58.3,15.3,58.3,26.4,Stable,False
z_37.5_10.5,2024,Diminution,63.1,21.3,63.1,15.6,Diminution,True
z_37.5_10.5,2025,Diminution,67.9,11.0,67.9,21.1,Stable,False
z_37.5_12.0,2023,Diminution,51.2,36.3,51.2,12.4,Augmentation,False
z_37.5_12.0,2024,Diminution,45.2,44.9,45.2,9.9,Diminution,True
z_37.5_12.0,2025,Diminution,47.4,42.2,47.4,10.4,Stable,False
z_37.5_13.5,2023,Diminution,41.7,34.2,41.7,24.1,Augmentation,False
z_37.5_13.5,2024,Augmentation,43.7,43.7,35.8,20.5,Augmentation,True
z_37.5_13.5,2025,Augmentation,49.6,49.6,28.5,21.9,Augmentation,True
z_37.5_15.0,2023,Diminution,69.8,22.5,69.8,7.7,Augmentation,False
z_37.5_15.0,2024,Diminution,55.0,37.0,55.0,8.1,Augmentation,False
z_37.5_15.0,2025,Diminution,49.0,43.5,49.0,7.5,Stable,False
z_37.5_16.5,2023,Diminution,58.5,17.6,58.5,23.9,Stable,False
z_37.5_16.5,2024,Diminution,64.3,11.5,64.3,24.2,Diminution,True
z_37.5_16.5,2025,Diminution,54.7,16.2,54.7,29.1,Augmentation,False
z_37.5_19.5,2023,Diminution,58.4,34.6,58.4,7.0,Stable,False
z_37.5_19.5,2024,Diminution,47.2,47.2,47.2,5.6,Stable,False
z_37.5_19.5,2025,Augmentation,50.9,50.9,40.6,8.5,Stable,False
z_37.5_21.0,2023,Diminution,58.6,35.0,58.6,6.4,Augmentation,False
z_37.5_21.0,2024,Diminution,47.8,46.9,47.8,5.2,Stable,False
z_37.5_21.0,2025,Diminution,55.1,38.3,55.1,6.7,Diminution,True
z_37.5_22.5,2023,Augmentation,47.8,47.8,43.7,8.5,Stable,False
z_37.5_22.5,2024,Augmentation,50.5,50.5,40.9,8.7,Augmentation,True
z_37.5_22.5,2025,Augmentation,62.7,62.7,27.0,10.4,Diminution,False
z_37.5_24.0,2023,Diminution,60.9,36.0,60.9,3.1,Diminution,True
z_37.5_24.0,2024,Augmentation,61.4,61.4,35.7,3.0,Stable,False
z_37.5_24.0,2025,Augmentation,48.2,48.2,48.0,3.8,Diminution,False
z_37.5_25.5,2023,Diminution,62.4,31.3,62.4,6.3,Augmentation,False
z_37.5_25.5,2024,Diminution,57.7,36.7,57.7,5.6,Diminution,True
z_37.5_25.5,2025,Diminution,66.3,25.8,66.3,8.0,Diminution,True
z_37.5_27.0,2023,Stable,72.2,21.6,6.2,72.2,Stable,True
z_37.5_27.0,2024,Stable,67.9,26.9,5.2,67.9,Stable,True
z_37.5_27.0,2025,Stable,64.3,30.5,5.3,64.3,Stable,True
z_37.5_4.5,2023,Stable,82.9,3.7,13.4,82.9,Stable,True
z_37.5_4.5,2024,Stable,95.1,2.3,2.6,95.1,Stable,True
z_37.5_4.5,2025,Stable,92.0,5.2,2.8,92.0,Stable,True
z_37.5_6.0,2023,Stable,99.0,0.7,0.3,99.0,Stable,True
z_37.5_6.0,2024,Stable,95.7,4.1,0.2,95.7,Stable,True
z_37.5_6.0,2025,Stable,98.4,0.5,1.1,98.4,Stable,True
z_37.5_7.5,2023,Stable,59.5,24.9,15.6,59.5,Diminution,False
z_37.5_7.5,2024,Stable,59.8,29.6,10.6,59.8,Stable,True
z_37.5_7.5,2025,Stable,61.8,30.2,8.0,61.8,Stable,True
z_37.5_9.0,2023,Diminution,50.4,34.9,50.4,14.7,Diminution,True
z_37.5_9.0,2024,Augmentation,41.9,41.9,34.4,23.7,Stable,False
z_37.5_9.0,2025,Diminution,38.4,33.4,38.4,28.2,Stable,False
z_39.0_-1.5,2023,Augmentation,53.8,53.8,35.0,11.3,Augmentation,True
z_39.0_-1.5,2024,Augmentation,62.9,62.9,27.2,9.9,Stable,False
z_39.0_-1.5,2025,Augmentation,51.8,51.8,36.4,11.9,Augmentation,True
z_39.0_-10.5,2023,Diminution,45.3,43.6,45.3,11.1,Stable,False
z_39.0_-10.5,2024,Augmentation,64.0,64.0,26.8,9.2,Diminution,False
z_39.0_-10.5,2025,Diminution,62.5,25.4,62.5,12.1,Stable,False
z_39.0_-31.5,2023,Diminution,71.6,0.5,71.6,27.9,Diminution,True
z_39.0_-31.5,2024,Diminution,71.2,1.0,71.2,27.8,Diminution,True
z_39.0_-31.5,2025,Diminution,73.0,0.3,73.0,26.7,Stable,False
z_39.0_-9.0,2023,Augmentation,45.6,45.6,39.2,15.2,Diminution,False
z_39.0_-9.0,2024,Diminution,41.8,38.9,41.8,19.3,Stable,False
z_39.0_-9.0,2025,Diminution,47.1,29.6,47.1,23.2,Augmentation,False
z_39.0_0.0,2023,Diminution,51.2,34.9,51.2,13.9,Stable,False
z_39.0_0.0,2024,Augmentation,48.3,48.3,39.4,12.3,Augmentation,True
z_39.0_0.0,2025,Augmentation,50.0,50.0,36.3,13.7,Stable,False
z_39.0_1.5,2023,Augmentation,45.7,45.7,44.1,10.2,Stable,False
z_39.0_1.5,2024,Augmentation,48.2,48.2,42.6,9.2,Diminution,False
z_39.0_1.5,2025,Diminution,63.2,28.6,63.2,8.1,Stable,False
z_39.0_10.5,2023,Stable,94.8,2.8,2.4,94.8,Stable,True
z_39.0_10.5,2024,Stable,88.8,5.2,6.0,88.8,Stable,True
z_39.0_10.5,2025,Stable,89.1,5.8,5.1,89.1,Stable,True
z_39.0_13.5,2023,Stable,64.0,30.5,5.6,64.0,Stable,True
z_39.0_13.5,2024,Stable,63.3,31.8,4.9,63.3,Stable,True
z_39.0_13.5,2025,Stable,53.0,42.1,4.9,53.0,Stable,True
z_39.0_15.0,2023,Augmentation,52.7,52.7,12.5,34.8,Stable,False
z_39.0_15.0,2024,Stable,60.3,25.5,14.3,60.3,Stable,True
z_39.0_15.0,2025,Stable,57.6,30.3,12.1,57.6,Stable,True
z_39.0_16.5,2023,Diminution,43.6,32.4,43.6,23.9,Stable,False
z_39.0_16.5,2024,Diminution,43.2,36.9,43.2,19.9,Stable,False
z_39.0_16.5,2025,Diminution,44.9,40.5,44.9,14.6,Stable,False
z_39.0_18.0,2023,Augmentation,60.9,60.9,29.2,9.9,Diminution,False
z_39.0_18.0,2024,Augmentation,46.2,46.2,38.9,14.9,Augmentation,True
z_39.0_18.0,2025,Augmentation,45.0,45.0,39.5,15.5,Stable,False
z_39.0_19.5,2023,Diminution,56.4,38.8,56.4,4.8,Diminution,True
z_39.0_19.5,2024,Diminution,48.0,46.4,48.0,5.6,Diminution,True
z_39.0_19.5,2025,Diminution,53.4,42.2,53.4,4.4,Diminution,True
z_39.0_22.5,2023,Diminution,50.3,42.7,50.3,7.0,Stable,False
z_39.0_22.5,2024,Diminution,50.5,42.9,50.5,6.6,Diminution,True
z_39.0_22.5,2025,Diminution,51.1,40.3,51.1,8.6,Diminution,True
z_39.0_24.0,2023,Diminution,50.1,39.6,50.1,10.3,Stable,False
z_39.0_24.0,2024,Diminution,48.2,40.4,48.2,11.4,Stable,False
z_39.0_24.0,2025,Augmentation,47.7,47.7,41.9,10.5,Diminution,False
z_39.0_25.5,2023,Augmentation,49.0,49.0,41.9,9.1,Diminution,False
z_39.0_25.5,2024,Augmentation,46.0,46.0,43.1,10.9,Diminution,False
z_39.0_25.5,2025,Augmentation,57.7,57.7,31.1,11.3,Diminution,False
z_39.0_3.0,2023,Augmentation,49.8,49.8,38.2,11.9,Augmentation,True
z_39.0_3.0,2024,Diminution,51.1,38.1,51.1,10.7,Stable,False
z_39.0_3.0,2025,Augmentation,44.2,44.2,42.6,13.2,Stable,False
z_39.0_4.5,2023,Stable,90.2,6.8,3.0,90.2,Stable,True
z_39.0_4.5,2024,Stable,83.6,13.7,2.7,83.6,Stable,True
z_39.0_4.5,2025,Stable,84.3,11.0,4.7,84.3,Stable,True
z_39.0_6.0,2023,Stable,96.9,0.1,3.0,96.9,Stable,True
z_39.0_6.0,2024,Stable,97.0,0.2,2.8,97.0,Stable,True
z_39.0_6.0,2025,Stable,96.3,1.2,2.5,96.3,Stable,True
z_39.0_7.5,2023,Diminution,53.1,23.0,53.1,23.8,Stable,False
z_39.0_7.5,2024,Diminution,59.8,22.2,59.8,18.0,Diminution,True
z_39.0_7.5,2025,Diminution,60.3,19.9,60.3,19.7,Stable,False
z_39.0_9.0,2023,Diminution,51.7,30.3,51.7,18.0,Stable,False
z_39.0_9.0,2024,Diminution,46.5,43.6,46.5,9.9,Stable,False
z_39.0_9.0,2025,Augmentation,45.5,45.5,38.3,16.2,Diminution,False
z_40.5_-10.5,2023,Diminution,49.0,36.5,49.0,14.5,Stable,False
z_40.5_-10.5,2024,Diminution,46.1,37.9,46.1,16.0,Diminution,True
z_40.5_-10.5,2025,Diminution,51.6,27.7,51.6,20.7,Diminution,True
z_40.5_-36.0,2023,Stable,98.5,0.4,1.1,98.5,Stable,True
z_40.5_-36.0,2024,Stable,98.5,0.4,1.1,98.5,Stable,True
z_40.5_-36.0,2025,Stable,98.6,0.4,1.1,98.6,Stable,True
z_40.5_-9.0,2023,Augmentation,53.2,53.2,40.5,6.3,Diminution,False
z_40.5_-9.0,2024,Diminution,48.3,44.3,48.3,7.3,Diminution,True
z_40.5_-9.0,2025,Augmentation,52.0,52.0,40.0,8.0,Diminution,False
z_40.5_0.0,2023,Augmentation,62.7,62.7,29.7,7.6,Stable,False
z_40.5_0.0,2024,Augmentation,49.6,49.6,42.2,8.2,Augmentation,True
