zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_0.0,2023,1,2023-S1,Diminution,78.8,4.1,78.8,17.1,Diminution,True
z_34.5_0.0,2023,2,2023-S2,Diminution,86.9,2.2,86.9,10.9,Diminution,True
z_34.5_0.0,2024,1,2024-S1,Diminution,77.4,7.7,77.4,14.9,Stable,False
z_34.5_0.0,2024,2,2024-S2,Diminution,94.2,1.4,94.2,4.4,Diminution,True
z_34.5_0.0,2025,1,2025-S1,Diminution,75.7,4.2,75.7,20.2,Diminution,True
z_34.5_0.0,2025,2,2025-S2,Diminution,82.9,7.0,82.9,10.1,Diminution,True
z_34.5_12.0,2023,1,2023-S1,Diminution,50.1,28.9,50.1,21.1,Diminution,True
z_34.5_12.0,2023,2,2023-S2,Diminution,43.0,20.9,43.0,36.2,Stable,False
z_34.5_12.0,2024,1,2024-S1,Diminution,48.4,22.2,48.4,29.3,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Diminution,47.9,18.7,47.9,33.3,Augmentation,False
z_34.5_12.0,2025,1,2025-S1,Stable,38.5,29.6,32.0,38.5,Diminution,False
z_34.5_12.0,2025,2,2025-S2,Diminution,38.7,27.0,38.7,34.3,Diminution,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,45.8,45.8,15.5,38.6,Stable,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,54.2,54.2,10.4,35.3,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Stable,46.0,40.8,13.2,46.0,Augmentation,False
z_34.5_13.5,2024,2,2024-S2,Augmentation,56.6,56.6,10.2,33.2,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,58.9,58.9,11.5,29.6,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,56.6,56.6,10.2,33.2,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Diminution,60.5,6.8,60.5,32.8,Diminution,True
z_34.5_16.5,2024,1,2024-S1,Diminution,60.7,5.5,60.7,33.8,Diminution,True
z_34.5_16.5,2025,1,2025-S1,Diminution,66.3,3.3,66.3,30.5,Diminution,True
z_34.5_18.0,2023,1,2023-S1,Diminution,92.9,0.8,92.9,6.3,Diminution,True
z_34.5_18.0,2024,1,2024-S1,Diminution,92.9,0.8,92.9,6.3,Stable,False
z_34.5_18.0,2025,1,2025-S1,Diminution,79.0,1.4,79.0,19.6,Diminution,True
z_34.5_19.5,2023,1,2023-S1,Diminution,83.3,2.2,83.3,14.5,Diminution,True
z_34.5_19.5,2023,2,2023-S2,Diminution,92.4,0.4,92.4,7.1,Diminution,True
z_34.5_19.5,2024,1,2024-S1,Diminution,83.3,2.2,83.3,14.5,Stable,False
z_34.5_19.5,2024,2,2024-S2,Diminution,93.4,1.4,93.4,5.3,Diminution,True
z_34.5_19.5,2025,1,2025-S1,Diminution,77.2,3.5,77.2,19.3,Diminution,True
z_34.5_19.5,2025,2,2025-S2,Diminution,86.4,5.0,86.4,8.6,Diminution,True
z_34.5_22.5,2023,1,2023-S1,Stable,50.9,22.6,26.5,50.9,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Stable,40.2,23.3,36.5,40.2,Augmentation,False
z_34.5_22.5,2024,1,2024-S1,Stable,47.6,34.0,18.4,47.6,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,37.5,27.8,37.5,34.7,Diminution,True
z_34.5_22.5,2025,1,2025-S1,Stable,46.4,21.8,31.8,46.4,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,42.5,15.4,42.5,42.1,Stable,False
z_34.5_24.0,2023,1,2023-S1,Augmentation,49.1,49.1,16.2,34.8,Stable,False
z_34.5_24.0,2023,2,2023-S2,Augmentation,53.3,53.3,19.6,27.1,Stable,False
z_34.5_24.0,2024,1,2024-S1,Augmentation,52.4,52.4,16.1,31.5,Stable,False
z_34.5_24.0,2024,2,2024-S2,Augmentation,56.7,56.7,15.3,27.9,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Augmentation,49.4,49.4,18.1,32.5,Diminution,False
z_34.5_24.0,2025,2,2025-S2,Augmentation,50.3,50.3,23.0,26.7,Stable,False
z_34.5_25.5,2023,1,2023-S1,Diminution,47.9,20.0,47.9,32.1,Diminution,True
z_34.5_25.5,2023,2,2023-S2,Stable,59.9,14.6,25.5,59.9,Augmentation,False
z_34.5_25.5,2024,1,2024-S1,Stable,39.1,36.6,24.3,39.1,Diminution,False
z_34.5_25.5,2024,2,2024-S2,Stable,51.6,26.3,22.1,51.6,Diminution,False
z_34.5_25.5,2025,1,2025-S1,Diminution,49.1,17.0,49.1,33.9,Diminution,True
z_34.5_25.5,2025,2,2025-S2,Stable,55.9,13.5,30.7,55.9,Stable,True
z_34.5_27.0,2023,1,2023-S1,Stable,49.3,30.3,20.4,49.3,Stable,True
z_34.5_27.0,2023,2,2023-S2,Stable,44.5,19.0,36.4,44.5,Diminution,False
z_34.5_27.0,2024,1,2024-S1,Stable,54.5,23.8,21.7,54.5,Diminution,False
z_34.5_27.0,2024,2,2024-S2,Diminution,47.7,14.4,47.7,37.9,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,41.0,18.4,40.6,41.0,Diminution,False
z_34.5_27.0,2025,2,2025-S2,Diminution,48.5,14.9,48.5,36.6,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Augmentation,39.1,39.1,23.7,37.2,Diminution,False
z_34.5_31.5,2023,2,2023-S2,Augmentation,44.3,44.3,16.9,38.8,Augmentation,True
z_34.5_31.5,2024,1,2024-S1,Augmentation,56.1,56.1,12.7,31.2,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,47.5,47.5,17.4,35.1,Diminution,False
z_34.5_31.5,2025,1,2025-S1,Diminution,34.9,31.4,34.9,33.8,Diminution,True
z_34.5_31.5,2025,2,2025-S2,Stable,44.1,22.9,33.0,44.1,Diminution,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,60.8,60.8,13.2,25.9,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Augmentation,52.7,52.7,22.1,25.3,Augmentation,True
z_34.5_33.0,2024,1,2024-S1,Augmentation,57.9,57.9,13.6,28.5,Augmentation,True
z_34.5_33.0,2024,2,2024-S2,Augmentation,62.6,62.6,17.4,20.1,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,60.6,60.6,14.3,25.1,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,61.5,61.5,17.1,21.4,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,46.0,28.1,25.9,46.0,Diminution,False
z_36.0_-1.5,2023,2,2023-S2,Diminution,45.7,23.7,45.7,30.6,Stable,False
z_36.0_-1.5,2024,1,2024-S1,Diminution,44.3,26.7,44.3,29.0,Diminution,True
z_36.0_-1.5,2024,2,2024-S2,Diminution,46.1,22.5,46.1,31.4,Diminution,True
z_36.0_-1.5,2025,1,2025-S1,Diminution,46.7,24.6,46.7,28.7,Stable,False
z_36.0_-1.5,2025,2,2025-S2,Diminution,40.0,27.1,40.0,32.9,Diminution,True
z_36.0_-10.5,2023,1,2023-S1,Stable,49.3,33.2,17.6,49.3,Augmentation,False
z_36.0_-10.5,2023,2,2023-S2,Stable,41.3,38.5,20.2,41.3,Diminution,False
z_36.0_-10.5,2024,1,2024-S1,Stable,43.3,40.1,16.5,43.3,Diminution,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,38.2,27.1,38.2,34.7,Augmentation,False
z_36.0_-10.5,2025,1,2025-S1,Stable,42.1,38.9,19.0,42.1,Augmentation,False
z_36.0_-10.5,2025,2,2025-S2,Stable,40.3,36.5,23.3,40.3,Diminution,False
z_36.0_-12.0,2023,1,2023-S1,Diminution,89.4,0.9,89.4,9.7,Diminution,True
z_36.0_-12.0,2024,1,2024-S1,Diminution,89.7,2.5,89.7,7.8,Diminution,True
z_36.0_-12.0,2025,1,2025-S1,Diminution,86.4,4.9,86.4,8.7,Diminution,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,62.7,62.7,12.7,24.6,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,71.7,71.7,9.1,19.3,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,63.2,63.2,12.2,24.5,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,67.4,67.4,14.0,18.6,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Augmentation,60.3,60.3,13.4,26.3,Augmentation,True
z_36.0_-3.0,2025,2,2025-S2,Augmentation,61.7,61.7,14.3,24.0,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Stable,39.4,30.7,29.9,39.4,Diminution,False
z_36.0_-4.5,2023,2,2023-S2,Stable,42.2,25.5,32.2,42.2,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Stable,42.7,37.5,19.8,42.7,Stable,True
z_36.0_-4.5,2024,2,2024-S2,Augmentation,41.5,41.5,19.9,38.7,Diminution,False
z_36.0_-4.5,2025,1,2025-S1,Stable,38.8,26.0,35.2,38.8,Stable,True
z_36.0_-4.5,2025,2,2025-S2,Stable,40.2,34.1,25.7,40.2,Diminution,False
z_36.0_-6.0,2023,1,2023-S1,Stable,46.2,38.7,15.2,46.2,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,50.2,50.2,15.0,34.8,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Augmentation,41.5,41.5,21.6,36.8,Diminution,False
z_36.0_-6.0,2024,2,2024-S2,Augmentation,48.4,48.4,23.4,28.1,Diminution,False
z_36.0_-6.0,2025,1,2025-S1,Augmentation,35.0,35.0,33.6,31.4,Diminution,False
z_36.0_-6.0,2025,2,2025-S2,Augmentation,42.9,42.9,24.3,32.8,Diminution,False
z_36.0_-7.5,2023,1,2023-S1,Augmentation,72.8,72.8,6.7,20.5,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,73.6,73.6,11.4,15.1,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,73.5,73.5,11.1,15.5,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Augmentation,72.3,72.3,11.2,16.4,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,61.5,61.5,13.7,24.8,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,73.4,73.4,8.3,18.3,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Augmentation,39.3,39.3,25.4,35.3,Augmentation,True
z_36.0_-9.0,2023,2,2023-S2,Augmentation,42.4,42.4,18.3,39.3,Augmentation,True
z_36.0_-9.0,2024,1,2024-S1,Augmentation,62.0,62.0,12.1,25.9,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,62.8,62.8,13.9,23.3,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,61.8,61.8,13.9,24.3,Diminution,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,52.9,52.9,17.7,29.4,Diminution,False
z_36.0_0.0,2023,1,2023-S1,Diminution,46.9,21.7,46.9,31.4,Diminution,True
z_36.0_0.0,2023,2,2023-S2,Diminution,50.7,13.9,50.7,35.4,Diminution,True
z_36.0_0.0,2024,1,2024-S1,Diminution,53.6,9.9,53.6,36.4,Diminution,True
z_36.0_0.0,2024,2,2024-S2,Diminution,52.3,11.5,52.3,36.2,Stable,False
z_36.0_0.0,2025,1,2025-S1,Stable,39.7,21.0,39.2,39.7,Diminution,False
z_36.0_0.0,2025,2,2025-S2,Stable,44.5,14.5,41.0,44.5,Diminution,False
z_36.0_10.5,2023,1,2023-S1,Augmentation,51.8,51.8,17.8,30.3,Stable,False
z_36.0_10.5,2023,2,2023-S2,Stable,38.0,36.5,25.5,38.0,Stable,True
z_36.0_10.5,2024,1,2024-S1,Augmentation,42.2,42.2,19.9,37.9,Diminution,False
z_36.0_10.5,2024,2,2024-S2,Augmentation,39.5,39.5,23.0,37.5,Diminution,False
z_36.0_10.5,2025,1,2025-S1,Stable,43.7,35.0,21.3,43.7,Stable,True
z_36.0_10.5,2025,2,2025-S2,Stable,36.8,28.3,34.9,36.8,Stable,True
z_36.0_12.0,2023,1,2023-S1,Augmentation,40.8,40.8,21.0,38.1,Diminution,False
z_36.0_12.0,2023,2,2023-S2,Stable,41.1,36.3,22.6,41.1,Augmentation,False
z_36.0_12.0,2024,1,2024-S1,Stable,42.4,35.6,22.0,42.4,Stable,True
z_36.0_12.0,2024,2,2024-S2,Augmentation,46.9,46.9,19.2,33.9,Augmentation,True
z_36.0_12.0,2025,1,2025-S1,Augmentation,44.5,44.5,15.7,39.8,Stable,False
z_36.0_12.0,2025,2,2025-S2,Augmentation,49.3,49.3,15.8,34.8,Stable,False
z_36.0_13.5,2023,1,2023-S1,Augmentation,52.4,52.4,18.6,29.0,Augmentation,True
z_36.0_13.5,2023,2,2023-S2,Augmentation,67.2,67.2,11.8,20.9,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Augmentation,51.2,51.2,16.5,32.3,Augmentation,True
z_36.0_13.5,2024,2,2024-S2,Augmentation,59.2,59.2,15.5,25.2,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,60.8,60.8,10.4,28.8,Diminution,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,59.8,59.8,12.9,27.3,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Augmentation,37.6,37.6,32.4,30.0,Diminution,False
z_36.0_15.0,2023,2,2023-S2,Augmentation,41.5,41.5,35.8,22.6,Stable,False
z_36.0_15.0,2024,1,2024-S1,Augmentation,44.5,44.5,24.0,31.6,Augmentation,True
z_36.0_15.0,2024,2,2024-S2,Augmentation,58.8,58.8,14.2,27.0,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,59.2,59.2,11.8,28.9,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,64.1,64.1,14.1,21.8,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,47.4,16.5,36.2,47.4,Stable,True
z_36.0_16.5,2023,2,2023-S2,Diminution,86.4,3.5,86.4,10.1,Diminution,True
z_36.0_16.5,2024,1,2024-S1,Stable,42.7,16.7,40.6,42.7,Stable,True
z_36.0_16.5,2024,2,2024-S2,Diminution,74.3,6.3,74.3,19.4,Diminution,True
z_36.0_16.5,2025,1,2025-S1,Stable,43.2,15.8,41.0,43.2,Stable,True
z_36.0_16.5,2025,2,2025-S2,Diminution,76.6,8.6,76.6,14.8,Diminution,True
z_36.0_18.0,2023,1,2023-S1,Diminution,59.4,9.7,59.4,30.8,Stable,False
