zone,annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_-4.5,2025,Diminution,65.2,14.0,65.2,20.8,Stable,False
z_34.5_-6.0,2023,Diminution,72.0,21.6,72.0,6.4,Diminution,True
z_34.5_-6.0,2024,Diminution,75.5,16.6,75.5,7.9,Stable,False
z_34.5_-6.0,2025,Diminution,54.0,35.9,54.0,10.1,Diminution,True
z_34.5_-7.5,2023,Stable,54.9,36.4,8.7,54.9,Augmentation,False
z_34.5_-7.5,2024,Augmentation,56.4,56.4,7.1,36.5,Stable,False
z_34.5_-7.5,2025,Stable,52.4,33.8,13.9,52.4,Stable,True
z_34.5_0.0,2023,Stable,93.1,3.0,4.0,93.1,Stable,True
z_34.5_0.0,2024,Stable,95.0,0.7,4.3,95.0,Stable,True
z_34.5_0.0,2025,Stable,95.0,0.6,4.4,95.0,Stable,True
z_34.5_12.0,2023,Diminution,70.1,10.4,70.1,19.5,Stable,False
z_34.5_12.0,2024,Diminution,64.6,16.5,64.6,18.9,Stable,False
z_34.5_12.0,2025,Diminution,58.0,28.5,58.0,13.6,Diminution,True
z_34.5_13.5,2023,Diminution,61.5,31.9,61.5,6.7,Stable,False
z_34.5_13.5,2024,Diminution,63.3,30.5,63.3,6.2,Augmentation,False
z_34.5_13.5,2025,Diminution,52.1,40.7,52.1,7.2,Augmentation,False
z_34.5_16.5,2023,Stable,98.1,0.4,1.5,98.1,Stable,True
z_34.5_16.5,2024,Stable,96.6,1.6,1.8,96.6,Stable,True
z_34.5_16.5,2025,Stable,97.4,0.6,2.0,97.4,Stable,True
z_34.5_18.0,2023,Stable,96.1,0.2,3.6,96.1,Stable,True
z_34.5_18.0,2024,Stable,96.1,0.2,3.6,96.1,Stable,True
z_34.5_18.0,2025,Stable,96.5,0.4,3.1,96.5,Stable,True
z_34.5_19.5,2023,Stable,99.1,0.8,0.1,99.1,Stable,True
z_34.5_19.5,2024,Stable,99.1,0.8,0.1,99.1,Stable,True
z_34.5_19.5,2025,Stable,98.9,0.9,0.2,98.9,Stable,True
z_34.5_22.5,2023,Augmentation,40.3,40.3,7.7,52.0,Augmentation,True
z_34.5_22.5,2024,Augmentation,52.3,52.3,21.8,25.9,Stable,False
z_34.5_22.5,2025,Augmentation,42.3,42.3,22.8,34.9,Stable,False
z_34.5_24.0,2023,Diminution,70.4,24.8,70.4,4.8,Stable,False
z_34.5_24.0,2024,Diminution,65.9,29.4,65.9,4.6,Stable,False
z_34.5_24.0,2025,Diminution,64.4,30.2,64.4,5.4,Diminution,True
z_34.5_25.5,2023,Diminution,61.8,20.2,61.8,18.1,Stable,False
z_34.5_25.5,2024,Diminution,61.5,27.5,61.5,11.0,Diminution,True
z_34.5_25.5,2025,Diminution,49.7,24.0,49.7,26.3,Stable,False
z_34.5_27.0,2023,Diminution,55.9,23.4,55.9,20.7,Stable,False
z_34.5_27.0,2024,Diminution,69.2,15.0,69.2,15.9,Diminution,True
z_34.5_27.0,2025,Diminution,53.7,19.5,53.7,26.8,Diminution,True
z_34.5_31.5,2023,Diminution,55.6,32.9,55.6,11.5,Stable,False
z_34.5_31.5,2024,Augmentation,57.4,57.4,32.5,10.1,Stable,False
z_34.5_31.5,2025,Diminution,55.9,32.6,55.9,11.6,Stable,False
z_34.5_33.0,2023,Augmentation,59.8,59.8,32.2,8.0,Augmentation,True
z_34.5_33.0,2024,Augmentation,54.6,54.6,37.2,8.3,Stable,False
z_34.5_33.0,2025,Augmentation,57.0,57.0,35.6,7.4,Stable,False
z_36.0_-1.5,2023,Diminution,48.8,30.6,48.8,20.6,Stable,False
z_36.0_-1.5,2024,Diminution,64.6,14.1,64.6,21.3,Diminution,True
z_36.0_-1.5,2025,Diminution,59.9,16.0,59.9,24.1,Stable,False
z_36.0_-10.5,2023,Augmentation,52.4,52.4,22.5,25.1,Stable,False
z_36.0_-10.5,2024,Augmentation,54.1,54.1,22.0,23.9,Stable,False
z_36.0_-10.5,2025,Augmentation,49.5,49.5,24.7,25.9,Augmentation,True
z_36.0_-12.0,2023,Stable,99.1,0.1,0.8,99.1,Stable,True
z_36.0_-12.0,2024,Stable,99.2,0.1,0.7,99.2,Stable,True
z_36.0_-12.0,2025,Stable,98.0,1.3,0.8,98.0,Stable,True
z_36.0_-3.0,2023,Augmentation,75.8,75.8,18.7,5.5,Augmentation,True
z_36.0_-3.0,2024,Augmentation,63.9,63.9,32.0,4.1,Stable,False
z_36.0_-3.0,2025,Augmentation,57.7,57.7,37.1,5.1,Augmentation,True
z_36.0_-4.5,2023,Augmentation,44.1,44.1,40.9,15.0,Stable,False
z_36.0_-4.5,2024,Augmentation,54.6,54.6,32.2,13.1,Stable,False
z_36.0_-4.5,2025,Augmentation,42.6,42.6,41.0,16.5,Stable,False
z_36.0_-6.0,2023,Augmentation,50.8,50.8,44.1,5.1,Diminution,False
z_36.0_-6.0,2024,Augmentation,45.3,45.3,48.3,6.4,Diminution,False
z_36.0_-6.0,2025,Diminution,64.7,28.4,64.7,6.8,Diminution,True
z_36.0_-7.5,2023,Augmentation,68.7,68.7,24.7,6.7,Augmentation,True
z_36.0_-7.5,2024,Augmentation,77.2,77.2,16.8,6.1,Stable,False
z_36.0_-7.5,2025,Augmentation,62.1,62.1,32.2,5.7,Augmentation,True
z_36.0_-9.0,2023,Augmentation,45.8,45.8,40.4,13.7,Augmentation,True
z_36.0_-9.0,2024,Augmentation,43.5,43.5,44.2,12.3,Augmentation,True
z_36.0_-9.0,2025,Augmentation,48.6,48.6,31.1,20.3,Diminution,False
z_36.0_0.0,2023,Stable,80.3,9.0,10.7,80.3,Stable,True
z_36.0_0.0,2024,Stable,82.8,6.5,10.6,82.8,Stable,True
z_36.0_0.0,2025,Stable,79.3,6.2,14.6,79.3,Stable,True
z_36.0_10.5,2023,Augmentation,44.5,44.5,39.9,15.6,Stable,False
z_36.0_10.5,2024,Augmentation,40.1,40.1,40.7,19.2,Diminution,False
z_36.0_10.5,2025,Augmentation,39.9,39.9,40.3,19.7,Stable,False
z_36.0_12.0,2023,Diminution,53.9,33.3,53.9,12.8,Stable,False
z_36.0_12.0,2024,Diminution,48.5,34.7,48.5,16.8,Augmentation,False
z_36.0_12.0,2025,Augmentation,55.9,55.9,30.8,13.4,Stable,False
z_36.0_13.5,2023,Diminution,56.7,35.2,56.7,8.2,Stable,False
z_36.0_13.5,2024,Augmentation,46.3,46.3,46.0,7.7,Augmentation,True
z_36.0_13.5,2025,Augmentation,60.4,60.4,32.6,7.0,Diminution,False
z_36.0_15.0,2023,Diminution,50.8,40.6,50.8,8.6,Diminution,True
z_36.0_15.0,2024,Diminution,64.1,30.0,64.1,5.9,Augmentation,False
z_36.0_15.0,2025,Augmentation,52.9,52.9,40.2,6.9,Augmentation,True
z_36.0_16.5,2023,Stable,75.0,20.0,5.1,75.0,Stable,True
z_36.0_16.5,2024,Stable,65.4,28.5,6.1,65.4,Stable,True
z_36.0_16.5,2025,Stable,82.8,10.1,7.1,82.8,Stable,True
z_36.0_18.0,2023,Stable,64.0,28.9,7.1,64.0,Stable,True
z_36.0_18.0,2024,Augmentation,40.9,40.9,9.0,50.1,Stable,False
z_36.0_18.0,2025,Stable,61.6,31.0,7.5,61.6,Stable,True
z_36.0_19.5,2023,Stable,84.3,9.3,6.4,84.3,Stable,True
z_36.0_19.5,2024,Stable,77.5,15.9,6.6,77.5,Stable,True
z_36.0_19.5,2025,Stable,83.7,2.3,14.0,83.7,Stable,True
z_36.0_21.0,2023,Diminution,59.4,24.1,59.4,16.5,Stable,False
z_36.0_21.0,2024,Diminution,56.4,28.7,56.4,14.8,Stable,False
z_36.0_21.0,2025,Diminution,53.4,30.5,53.4,16.1,Diminution,True
z_36.0_22.5,2023,Diminution,70.3,26.0,70.3,3.6,Augmentation,False
z_36.0_22.5,2024,Diminution,59.7,37.2,59.7,3.2,Stable,False
z_36.0_22.5,2025,Augmentation,45.7,45.7,50.0,4.3,Diminution,False
z_36.0_24.0,2023,Diminution,57.9,40.1,57.9,2.0,Stable,False
z_36.0_24.0,2024,Augmentation,59.2,59.2,38.0,2.8,Augmentation,True
z_36.0_24.0,2025,Augmentation,64.0,64.0,33.7,2.3,Stable,False
z_36.0_25.5,2023,Diminution,55.1,42.1,55.1,2.8,Augmentation,False
z_36.0_25.5,2024,Diminution,73.9,22.7,73.9,3.4,Stable,False
z_36.0_25.5,2025,Diminution,63.4,32.6,63.4,4.0,Stable,False
z_36.0_27.0,2023,Diminution,64.0,31.2,64.0,4.7,Diminution,True
z_36.0_27.0,2024,Diminution,62.5,33.0,62.5,4.5,Stable,False
z_36.0_27.0,2025,Diminution,62.1,33.7,62.1,4.2,Diminution,True
z_36.0_30.0,2023,Stable,81.9,15.1,3.0,81.9,Stable,True
z_36.0_30.0,2024,Stable,74.6,23.1,2.4,74.6,Stable,True
z_36.0_30.0,2025,Stable,92.0,6.0,2.0,92.0,Stable,True
z_36.0_34.5,2023,Augmentation,40.5,40.5,38.7,20.9,Stable,False
z_36.0_34.5,2024,Diminution,66.4,19.8,66.4,13.8,Stable,False
z_36.0_34.5,2025,Diminution,54.5,23.6,54.5,21.9,Stable,False
z_36.0_36.0,2023,Stable,93.5,5.0,1.6,93.5,Stable,True
z_36.0_36.0,2024,Stable,94.7,3.2,2.1,94.7,Stable,True
z_36.0_36.0,2025,Stable,94.7,3.2,2.1,94.7,Stable,True
z_36.0_4.5,2023,Diminution,59.9,10.4,59.9,29.7,Stable,False
z_36.0_4.5,2024,Diminution,50.9,17.2,50.9,31.9,Stable,False
z_36.0_4.5,2025,Diminution,49.6,17.9,49.6,32.5,Stable,False
z_36.0_9.0,2023,Stable,72.7,21.7,5.6,72.7,Augmentation,False
z_36.0_9.0,2024,Stable,63.6,28.8,7.6,63.6,Stable,True
z_36.0_9.0,2025,Stable,71.6,20.9,7.5,71.6,Stable,True
z_37.5_-1.5,2023,Augmentation,41.4,41.4,48.5,10.1,Augmentation,True
z_37.5_-1.5,2024,Augmentation,52.4,52.4,37.5,10.1,Augmentation,True
z_37.5_-1.5,2025,Augmentation,51.4,51.4,36.4,12.2,Augmentation,True
z_37.5_-10.5,2023,Augmentation,56.8,56.8,36.9,6.3,Augmentation,True
z_37.5_-10.5,2024,Augmentation,75.5,75.5,18.6,6.0,Augmentation,True
z_37.5_-10.5,2025,Augmentation,69.8,69.8,26.0,4.2,Augmentation,True
z_37.5_-13.5,2023,Stable,98.8,0.7,0.5,98.8,Stable,True
z_37.5_-13.5,2024,Stable,98.8,0.7,0.5,98.8,Stable,True
z_37.5_-13.5,2025,Stable,99.1,0.6,0.4,99.1,Stable,True
z_37.5_-22.5,2023,Stable,98.3,0.2,1.5,98.3,Stable,True
z_37.5_-22.5,2024,Stable,98.5,0.2,1.3,98.5,Stable,True
z_37.5_-22.5,2025,Stable,96.8,1.7,1.5,96.8,Stable,True
z_37.5_-25.5,2023,Stable,96.4,3.2,0.4,96.4,Stable,True
z_37.5_-25.5,2024,Stable,98.9,0.8,0.3,98.9,Stable,True
z_37.5_-25.5,2025,Stable,98.9,0.8,0.3,98.9,Stable,True
z_37.5_-27.0,2023,Stable,67.2,26.1,6.6,67.2,Stable,True
z_37.5_-27.0,2024,Stable,66.0,27.2,6.7,66.0,Stable,True
z_37.5_-27.0,2025,Stable,76.4,19.3,4.3,76.4,Augmentation,False
z_37.5_-28.5,2023,Stable,60.2,38.2,1.6,60.2,Stable,True
z_37.5_-28.5,2024,Stable,76.5,20.7,2.7,76.5,Stable,True
z_37.5_-28.5,2025,Stable,76.8,17.7,5.5,76.8,Stable,True
z_37.5_-30.0,2023,Stable,95.7,2.6,1.6,95.7,Stable,True
z_37.5_-30.0,2024,Stable,97.3,0.9,1.8,97.3,Stable,True
z_37.5_-30.0,2025,Stable,97.3,0.9,1.8,97.3,Stable,True
z_37.5_-9.0,2023,Diminution,66.5,28.2,66.5,5.4,Augmentation,False
z_37.5_-9.0,2024,Diminution,58.3,36.1,58.3,5.7,Stable,False
z_37.5_-9.0,2025,Diminution,62.3,31.1,62.3,6.6,Diminution,True
z_37.5_0.0,2023,Diminution,57.5,34.0,57.5,8.5,Stable,False
z_37.5_0.0,2024,Diminution,56.4,32.0,56.4,11.6,Stable,False
z_37.5_0.0,2025,Diminution,51.8,36.3,51.8,11.9,Diminution,True
z_37.5_1.5,2023,Stable,95.5,2.3,2.2,95.5,Stable,True
z_37.5_1.5,2024,Stable,96.5,1.6,1.9,96.5,Stable,True
z_37.5_1.5,2025,Stable,96.5,1.3,2.2,96.5,Stable,True
z_37.5_10.5,2023,Diminution,56.9,17.1,56.9,25.9,Stable,False
z_37.5_10.5,2024,Diminution,62.0,20.6,62.0,17.4,Stable,False
z_37.5_10.5,2025,Diminution,66.9,12.7,66.9,20.4,Stable,False
z_37.5_12.0,2023,Diminution,56.1,31.2,56.1,12.7,Augmentation,False
z_37.5_12.0,2024,Augmentation,42.4,42.4,47.5,10.1,Diminution,False
z_37.5_12.0,2025,Diminution,49.4,38.8,49.4,11.8,Stable,False
z_37.5_13.5,2023,Stable,54.5,34.4,11.1,54.5,Augmentation,False
z_37.5_13.5,2024,Augmentation,58.1,58.1,7.1,34.8,Augmentation,True
z_37.5_13.5,2025,Augmentation,51.9,51.9,16.9,31.2,Augmentation,True
z_37.5_15.0,2023,Diminution,72.0,21.3,72.0,6.7,Augmentation,False
z_37.5_15.0,2024,Diminution,58.5,35.0,58.5,6.5,Augmentation,False
z_37.5_15.0,2025,Diminution,52.6,39.5,52.6,7.8,Stable,False
z_37.5_16.5,2023,Augmentation,40.2,40.2,10.8,49.0,Stable,False
z_37.5_16.5,2024,Stable,64.6,22.8,12.6,64.6,Diminution,False
z_37.5_16.5,2025,Stable,60.2,33.2,6.6,60.2,Augmentation,False
z_37.5_19.5,2023,Diminution,63.0,31.1,63.0,5.9,Stable,False
z_37.5_19.5,2024,Diminution,53.1,41.4,53.1,5.5,Stable,False
z_37.5_19.5,2025,Augmentation,50.3,50.3,42.4,7.3,Stable,False
z_37.5_21.0,2023,Diminution,63.6,31.3,63.6,5.1,Augmentation,False
z_37.5_21.0,2024,Diminution,54.4,40.5,54.4,5.1,Stable,False
z_37.5_21.0,2025,Diminution,59.2,34.9,59.2,5.9,Diminution,True
z_37.5_22.5,2023,Augmentation,46.7,46.7,44.8,8.5,Stable,False
z_37.5_22.5,2024,Augmentation,47.1,47.1,43.6,9.2,Augmentation,True
z_37.5_22.5,2025,Augmentation,63.1,63.1,27.0,9.9,Diminution,False
z_37.5_24.0,2023,Diminution,62.7,34.5,62.7,2.8,Diminution,True
z_37.5_24.0,2024,Augmentation,55.8,55.8,41.2,3.0,Stable,False
z_37.5_24.0,2025,Augmentation,46.5,46.5,50.2,3.3,Diminution,False
z_37.5_25.5,2023,Diminution,65.7,29.2,65.7,5.1,Augmentation,False
z_37.5_25.5,2024,Diminution,64.7,31.0,64.7,4.3,Diminution,True
z_37.5_25.5,2025,Diminution,68.8,22.4,68.8,8.8,Stable,False
z_37.5_27.0,2023,Stable,68.1,27.4,4.5,68.1,Stable,True
z_37.5_27.0,2024,Stable,64.9,31.1,4.0,64.9,Stable,True
z_37.5_27.0,2025,Stable,62.5,32.6,4.8,62.5,Stable,True
z_37.5_4.5,2023,Stable,85.5,4.5,10.0,85.5,Stable,True
z_37.5_4.5,2024,Stable,93.7,3.6,2.8,93.7,Stable,True
z_37.5_4.5,2025,Stable,90.9,6.4,2.7,90.9,Stable,True
z_37.5_6.0,2023,Stable,99.1,0.7,0.2,99.1,Stable,True
z_37.5_6.0,2024,Stable,96.4,3.5,0.1,96.4,Stable,True
z_37.5_6.0,2025,Stable,97.8,1.6,0.6,97.8,Stable,True
z_37.5_7.5,2023,Stable,61.5,26.0,12.5,61.5,Stable,True
z_37.5_7.5,2024,Stable,57.4,31.0,11.6,57.4,Stable,True
z_37.5_7.5,2025,Stable,55.4,35.6,9.0,55.4,Stable,True
z_37.5_9.0,2023,Augmentation,52.7,52.7,22.2,25.1,Diminution,False
z_37.5_9.0,2024,Augmentation,49.5,49.5,9.9,40.5,Stable,False
z_37.5_9.0,2025,Augmentation,47.2,47.2,11.5,41.4,Stable,False
z_39.0_-1.5,2023,Augmentation,53.9,53.9,33.5,12.6,Augmentation,True
z_39.0_-1.5,2024,Augmentation,57.1,57.1,30.6,12.4,Stable,False
z_39.0_-1.5,2025,Augmentation,44.4,44.4,42.0,13.5,Augmentation,True
z_39.0_-10.5,2023,Diminution,48.7,39.8,48.7,11.5,Stable,False
z_39.0_-10.5,2024,Augmentation,59.0,59.0,30.9,10.0,Diminution,False
z_39.0_-10.5,2025,Diminution,61.5,26.7,61.5,11.8,Stable,False
z_39.0_-31.5,2023,Stable,99.4,0.1,0.5,99.4,Stable,True
z_39.0_-31.5,2024,Stable,98.0,1.6,0.4,98.0,Stable,True
z_39.0_-31.5,2025,Stable,99.3,0.2,0.5,99.3,Stable,True
z_39.0_-9.0,2023,Augmentation,41.0,41.0,42.1,16.8,Diminution,False
z_39.0_-9.0,2024,Augmentation,41.3,41.3,41.5,17.2,Stable,False
z_39.0_-9.0,2025,Diminution,49.8,28.7,49.8,21.5,Augmentation,False
z_39.0_0.0,2023,Diminution,48.2,39.7,48.2,12.1,Stable,False
z_39.0_0.0,2024,Augmentation,41.5,41.5,47.2,11.2,Augmentation,True
z_39.0_0.0,2025,Augmentation,48.3,48.3,36.7,15.0,Stable,False
z_39.0_1.5,2023,Diminution,50.8,38.1,50.8,11.1,Stable,False
z_39.0_1.5,2024,Augmentation,46.3,46.3,45.7,8.0,Diminution,False
z_39.0_1.5,2025,Diminution,62.6,28.5,62.6,8.9,Stable,False
z_39.0_10.5,2023,Stable,93.1,5.0,1.9,93.1,Stable,True
z_39.0_10.5,2024,Stable,89.3,6.9,3.8,89.3,Stable,True
z_39.0_10.5,2025,Stable,89.3,8.2,2.5,89.3,Stable,True
z_39.0_13.5,2023,Stable,62.2,33.7,4.1,62.2,Stable,True
z_39.0_13.5,2024,Stable,65.2,30.6,4.2,65.2,Stable,True
z_39.0_13.5,2025,Augmentation,40.9,40.9,4.7,54.4,Stable,False
z_39.0_15.0,2023,Augmentation,57.0,57.0,9.4,33.6,Stable,False
z_39.0_15.0,2024,Stable,56.2,31.7,12.1,56.2,Stable,True
z_39.0_15.0,2025,Stable,57.3,31.8,10.9,57.3,Stable,True
z_39.0_16.5,2023,Diminution,51.2,22.1,51.2,26.7,Stable,False
z_39.0_16.5,2024,Diminution,54.3,27.2,54.3,18.6,Stable,False
z_39.0_16.5,2025,Diminution,49.7,35.5,49.7,14.8,Stable,False
z_39.0_18.0,2023,Augmentation,62.5,62.5,27.2,10.3,Diminution,False
z_39.0_18.0,2024,Augmentation,48.2,48.2,36.3,15.6,Augmentation,True
z_39.0_18.0,2025,Augmentation,46.9,46.9,36.2,16.9,Stable,False
z_39.0_19.5,2023,Diminution,60.3,35.7,60.3,4.0,Diminution,True
z_39.0_19.5,2024,Diminution,54.2,41.7,54.2,4.1,Diminution,True
z_39.0_19.5,2025,Diminution,59.5,36.7,59.5,3.7,Diminution,True
z_39.0_22.5,2023,Diminution,53.0,40.9,53.0,6.2,Stable,False
z_39.0_22.5,2024,Diminution,54.4,40.4,54.4,5.2,Diminution,True
z_39.0_22.5,2025,Diminution,51.5,39.3,51.5,9.2,Diminution,True
z_39.0_24.0,2023,Diminution,55.5,34.4,55.5,10.1,Stable,False
z_39.0_24.0,2024,Diminution,55.0,36.1,55.0,8.9,Stable,False
z_39.0_24.0,2025,Augmentation,43.9,43.9,46.4,9.6,Diminution,False
z_39.0_25.5,2023,Augmentation,46.9,46.9,43.2,10.0,Diminution,False
z_39.0_25.5,2024,Augmentation,42.4,42.4,46.1,11.5,Diminution,False
z_39.0_25.5,2025,Augmentation,55.5,55.5,33.7,10.8,Diminution,False
z_39.0_3.0,2023,Augmentation,46.8,46.8,42.6,10.6,Augmentation,True
z_39.0_3.0,2024,Diminution,52.9,37.8,52.9,9.3,Stable,False
z_39.0_3.0,2025,Diminution,48.5,39.5,48.5,12.0,Stable,False
z_39.0_4.5,2023,Stable,90.8,7.6,1.6,90.8,Stable,True
z_39.0_4.5,2024,Stable,83.6,14.4,2.0,83.6,Stable,True
z_39.0_4.5,2025,Stable,86.6,11.1,2.3,86.6,Stable,True
z_39.0_6.0,2023,Stable,97.7,0.2,2.1,97.7,Stable,True
z_39.0_6.0,2024,Stable,97.9,0.5,1.6,97.9,Stable,True
z_39.0_6.0,2025,Stable,96.9,1.6,1.5,96.9,Stable,True
z_39.0_7.5,2023,Diminution,59.8,18.8,59.8,21.4,Stable,False
z_39.0_7.5,2024,Diminution,63.1,20.8,63.1,16.1,Diminution,True
z_39.0_7.5,2025,Diminution,62.4,18.8,62.4,18.8,Stable,False
z_39.0_9.0,2023,Diminution,48.3,35.0,48.3,16.6,Stable,False
z_39.0_9.0,2024,Diminution,54.7,34.8,54.7,10.5,Stable,False
z_39.0_9.0,2025,Augmentation,40.1,40.1,43.4,16.5,Diminution,False
z_40.5_-10.5,2023,Diminution,47.0,37.8,47.0,15.2,Stable,False
z_40.5_-10.5,2024,Diminution,53.3,32.2,53.3,14.5,Diminution,True
z_40.5_-10.5,2025,Diminution,56.0,23.9,56.0,20.1,Diminution,True
z_40.5_-36.0,2023,Stable,99.0,0.5,0.5,99.0,Stable,True
z_40.5_-36.0,2024,Stable,99.0,0.5,0.5,99.0,Stable,True
z_40.5_-36.0,2025,Stable,99.0,0.5,0.5,99.0,Stable,True
z_40.5_-9.0,2023,Augmentation,49.9,49.9,44.4,5.7,Diminution,False
z_40.5_-9.0,2024,Diminution,52.8,39.4,52.8,7.7,Diminution,True
z_40.5_-9.0,2025,Augmentation,49.5,49.5,42.1,8.5,Stable,False
z_40.5_0.0,2023,Augmentation,58.3,58.3,34.0,7.7,Stable,False
z_40.5_0.0,2024,Augmentation,45.9,45.9,45.1,9.0,Augmentation,True
