zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_30.0_31.5,2024,1,2024-T1,Stable,59.3,32.6,8.1,59.3,Stable,True
z_30.0_31.5,2024,2,2024-T2,Augmentation,43.0,43.0,6.0,51.0,Stable,False
z_30.0_31.5,2024,3,2024-T3,Stable,61.3,30.9,7.8,61.3,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,62.5,16.8,62.5,20.7,Stable,False
z_30.0_31.5,2025,1,2025-T1,Augmentation,42.5,42.5,7.3,50.2,Stable,False
z_30.0_31.5,2025,2,2025-T2,Stable,63.1,25.1,11.8,63.1,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,66.8,25.3,7.8,66.8,Stable,True
z_30.0_31.5,2025,4,2025-T4,Diminution,88.0,4.6,88.0,7.5,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_31.5_-15.0,2023,4,2023-T4,Stable,96.7,0.1,3.2,96.7,Stable,True
z_31.5_-15.0,2024,1,2024-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_31.5_-15.0,2024,4,2024-T4,Stable,96.3,0.2,3.5,96.3,Stable,True
z_31.5_-15.0,2025,1,2025-T1,Stable,96.4,0.5,3.1,96.4,Stable,True
z_31.5_-15.0,2025,4,2025-T4,Stable,96.0,0.3,3.7,96.0,Stable,True
z_31.5_-18.0,2023,1,2023-T1,Stable,91.9,2.9,5.3,91.9,Stable,True
z_31.5_-18.0,2023,2,2023-T2,Stable,95.0,0.9,4.0,95.0,Stable,True
z_31.5_-18.0,2023,3,2023-T3,Stable,94.3,1.8,3.9,94.3,Stable,True
z_31.5_-18.0,2023,4,2023-T4,Stable,91.1,2.9,6.0,91.1,Stable,True
z_31.5_-18.0,2024,1,2024-T1,Stable,83.3,9.8,6.9,83.3,Stable,True
z_31.5_-18.0,2024,2,2024-T2,Stable,94.4,2.9,2.7,94.4,Stable,True
z_31.5_-18.0,2024,3,2024-T3,Stable,95.3,1.5,3.3,95.3,Stable,True
z_31.5_-18.0,2024,4,2024-T4,Stable,94.2,1.5,4.3,94.2,Stable,True
z_31.5_-18.0,2025,1,2025-T1,Stable,93.2,3.0,3.9,93.2,Stable,True
z_31.5_-18.0,2025,2,2025-T2,Stable,96.1,0.5,3.4,96.1,Stable,True
z_31.5_-18.0,2025,3,2025-T3,Stable,94.9,0.7,4.4,94.9,Stable,True
z_31.5_-18.0,2025,4,2025-T4,Stable,93.4,1.8,4.9,93.4,Stable,True
z_31.5_31.5,2023,1,2023-T1,Stable,81.1,15.4,3.6,81.1,Stable,True
z_31.5_31.5,2024,1,2024-T1,Stable,84.2,12.8,3.0,84.2,Stable,True
z_31.5_31.5,2025,1,2025-T1,Stable,82.2,14.8,3.0,82.2,Stable,True
z_33.0_-13.5,2023,2,2023-T2,Stable,96.7,0.2,3.1,96.7,Stable,True
z_33.0_-13.5,2023,4,2023-T4,Stable,97.8,0.2,2.0,97.8,Stable,True
z_33.0_-13.5,2024,2,2024-T2,Stable,96.5,0.2,3.3,96.5,Stable,True
z_33.0_-13.5,2024,4,2024-T4,Stable,96.1,0.1,3.8,96.1,Stable,True
z_33.0_-13.5,2025,2,2025-T2,Stable,98.1,0.0,1.8,98.1,Stable,True
z_33.0_-13.5,2025,4,2025-T4,Stable,97.0,0.1,2.9,97.0,Stable,True
z_33.0_-9.0,2023,1,2023-T1,Stable,91.7,4.9,3.4,91.7,Stable,True
z_33.0_-9.0,2023,2,2023-T2,Stable,94.8,1.3,4.0,94.8,Stable,True
z_33.0_-9.0,2023,3,2023-T3,Stable,96.2,0.8,3.1,96.2,Stable,True
z_33.0_-9.0,2023,4,2023-T4,Diminution,86.0,1.5,86.0,12.5,Stable,False
z_33.0_-9.0,2024,1,2024-T1,Stable,88.6,6.7,4.7,88.6,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,89.7,6.0,4.4,89.7,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,85.9,10.3,3.7,85.9,Stable,True
z_33.0_-9.0,2024,4,2024-T4,Diminution,75.7,5.6,75.7,18.7,Diminution,True
z_33.0_-9.0,2025,1,2025-T1,Stable,89.8,7.1,3.1,89.8,Stable,True
z_33.0_-9.0,2025,2,2025-T2,Stable,96.3,0.9,2.8,96.3,Stable,True
z_33.0_-9.0,2025,3,2025-T3,Stable,96.2,0.8,3.1,96.2,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Diminution,69.4,10.4,69.4,20.1,Diminution,True
z_33.0_10.5,2023,1,2023-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_33.0_10.5,2024,1,2024-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_33.0_10.5,2025,1,2025-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_33.0_18.0,2023,3,2023-T3,Stable,97.9,0.1,2.1,97.9,Stable,True
z_33.0_18.0,2024,3,2024-T3,Stable,97.9,0.1,2.1,97.9,Stable,True
z_33.0_18.0,2025,3,2025-T3,Stable,96.3,0.8,2.8,96.3,Stable,True
z_33.0_25.5,2023,2,2023-T2,Stable,97.7,0.0,2.3,97.7,Stable,True
z_33.0_25.5,2024,2,2024-T2,Stable,97.7,0.0,2.3,97.7,Stable,True
z_33.0_25.5,2025,2,2025-T2,Stable,96.5,0.8,2.7,96.5,Stable,True
z_34.5_-1.5,2023,1,2023-T1,Stable,95.3,0.8,4.0,95.3,Stable,True
z_34.5_-1.5,2023,2,2023-T2,Diminution,87.7,2.2,87.7,10.2,Stable,False
z_34.5_-1.5,2023,3,2023-T3,Stable,91.6,1.8,6.6,91.6,Stable,True
z_34.5_-1.5,2024,1,2024-T1,Stable,79.2,10.2,10.6,79.2,Stable,True
z_34.5_-1.5,2024,2,2024-T2,Diminution,87.7,1.9,87.7,10.4,Diminution,True
z_34.5_-1.5,2024,3,2024-T3,Stable,94.9,0.8,4.3,94.9,Stable,True
z_34.5_-1.5,2025,1,2025-T1,Stable,95.7,0.8,3.5,95.7,Stable,True
z_34.5_-1.5,2025,2,2025-T2,Diminution,84.5,2.4,84.5,13.2,Diminution,True
z_34.5_-1.5,2025,3,2025-T3,Stable,94.3,0.7,5.0,94.3,Stable,True
z_34.5_-10.5,2023,1,2023-T1,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_-10.5,2023,4,2023-T4,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_-10.5,2024,1,2024-T1,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_-10.5,2024,4,2024-T4,Stable,98.7,0.1,1.2,98.7,Stable,True
z_34.5_-10.5,2025,1,2025-T1,Stable,95.4,1.8,2.8,95.4,Stable,True
z_34.5_-10.5,2025,4,2025-T4,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,83.1,2.6,83.1,14.3,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,91.8,3.6,4.6,91.8,Stable,True
z_34.5_-4.5,2023,3,2023-T3,Diminution,83.1,2.6,83.1,14.3,Stable,False
z_34.5_-4.5,2023,4,2023-T4,Stable,91.5,2.1,6.4,91.5,Stable,True
z_34.5_-4.5,2024,1,2024-T1,Diminution,86.4,1.5,86.4,12.1,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Stable,96.4,0.4,3.2,96.4,Stable,True
z_34.5_-4.5,2024,3,2024-T3,Diminution,86.5,0.9,86.5,12.6,Stable,False
z_34.5_-4.5,2024,4,2024-T4,Stable,94.1,1.1,4.8,94.1,Stable,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,82.2,3.8,82.2,14.0,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,95.4,0.8,3.8,95.4,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Diminution,84.6,1.2,84.6,14.2,Stable,False
z_34.5_-4.5,2025,4,2025-T4,Stable,92.6,2.3,5.1,92.6,Stable,True
z_34.5_-6.0,2023,1,2023-T1,Diminution,78.4,9.1,78.4,12.5,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Diminution,67.9,14.0,67.9,18.1,Stable,False
z_34.5_-6.0,2023,3,2023-T3,Diminution,76.8,6.9,76.8,16.3,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,84.7,6.0,84.7,9.4,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,76.9,7.4,76.9,15.8,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Diminution,65.8,10.2,65.8,24.0,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Diminution,48.9,30.1,48.9,21.0,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Diminution,53.5,27.2,53.5,19.3,Diminution,True
z_34.5_-6.0,2025,1,2025-T1,Diminution,49.1,30.7,49.1,20.2,Stable,False
z_34.5_-6.0,2025,2,2025-T2,Diminution,48.4,24.9,48.4,26.7,Stable,False
z_34.5_-6.0,2025,3,2025-T3,Diminution,71.8,9.6,71.8,18.6,Stable,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,74.7,7.7,74.7,17.7,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,91.3,3.8,4.9,91.3,Diminution,False
z_34.5_-7.5,2023,2,2023-T2,Stable,94.8,1.7,3.6,94.8,Stable,True
z_34.5_-7.5,2023,3,2023-T3,Stable,94.8,1.6,3.6,94.8,Stable,True
z_34.5_-7.5,2023,4,2023-T4,Stable,92.6,4.0,3.4,92.6,Stable,True
z_34.5_-7.5,2024,1,2024-T1,Stable,87.9,7.2,4.9,87.9,Diminution,False
z_34.5_-7.5,2024,2,2024-T2,Stable,85.6,9.7,4.7,85.6,Stable,True
z_34.5_-7.5,2024,3,2024-T3,Stable,78.1,4.4,17.5,78.1,Stable,True
z_34.5_-7.5,2024,4,2024-T4,Stable,89.6,6.7,3.7,89.6,Stable,True
z_34.5_-7.5,2025,1,2025-T1,Stable,92.1,4.1,3.8,92.1,Stable,True
z_34.5_-7.5,2025,2,2025-T2,Stable,94.9,1.9,3.3,94.9,Stable,True
z_34.5_-7.5,2025,3,2025-T3,Stable,96.1,1.2,2.7,96.1,Stable,True
z_34.5_-7.5,2025,4,2025-T4,Stable,93.2,3.5,3.3,93.2,Stable,True
z_34.5_0.0,2023,2,2023-T2,Stable,97.2,0.2,2.7,97.2,Stable,True
z_34.5_0.0,2023,3,2023-T3,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_0.0,2023,4,2023-T4,Stable,98.0,0.1,1.9,98.0,Stable,True
z_34.5_0.0,2024,2,2024-T2,Stable,96.4,0.0,3.6,96.4,Stable,True
z_34.5_0.0,2024,3,2024-T3,Stable,96.3,0.3,3.4,96.3,Stable,True
z_34.5_0.0,2024,4,2024-T4,Stable,96.4,0.4,3.2,96.4,Stable,True
z_34.5_0.0,2025,2,2025-T2,Stable,95.7,1.6,2.7,95.7,Stable,True
z_34.5_0.0,2025,3,2025-T3,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_0.0,2025,4,2025-T4,Stable,98.0,0.1,1.9,98.0,Stable,True
z_34.5_12.0,2023,1,2023-T1,Stable,81.6,14.0,4.4,81.6,Stable,True
z_34.5_12.0,2023,2,2023-T2,Diminution,89.2,1.1,89.2,9.7,Stable,False
z_34.5_12.0,2023,3,2023-T3,Diminution,86.6,0.8,86.6,12.6,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,79.6,15.8,4.5,79.6,Stable,True
z_34.5_12.0,2024,1,2024-T1,Stable,72.0,25.1,2.9,72.0,Stable,True
z_34.5_12.0,2024,2,2024-T2,Diminution,87.2,1.3,87.2,11.5,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,87.6,0.9,87.6,11.5,Stable,False
z_34.5_12.0,2024,4,2024-T4,Stable,90.9,5.5,3.6,90.9,Stable,True
z_34.5_12.0,2025,1,2025-T1,Stable,75.8,19.7,4.5,75.8,Stable,True
z_34.5_12.0,2025,2,2025-T2,Diminution,82.4,3.6,82.4,14.0,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,81.1,4.0,81.1,14.9,Stable,False
z_34.5_12.0,2025,4,2025-T4,Stable,88.5,7.3,4.1,88.5,Stable,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,64.8,64.8,27.6,7.6,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,77.9,77.9,18.5,3.6,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,80.3,80.3,16.1,3.5,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,82.8,82.8,13.5,3.6,Stable,False
z_34.5_13.5,2024,1,2024-T1,Augmentation,65.7,65.7,28.5,5.8,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,76.7,76.7,19.0,4.3,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,84.1,84.1,12.6,3.3,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,77.9,77.9,18.3,3.8,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,79.5,79.5,16.8,3.7,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,83.5,83.5,13.7,2.8,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,85.0,85.0,12.2,2.7,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,79.8,79.8,15.7,4.5,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,87.3,1.7,87.3,10.9,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,85.1,1.9,85.1,13.1,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,86.4,1.7,86.4,11.9,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_34.5_18.0,2024,1,2024-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_34.5_18.0,2025,1,2025-T1,Stable,98.5,0.1,1.4,98.5,Stable,True
z_34.5_19.5,2023,1,2023-T1,Stable,95.0,0.7,4.3,95.0,Stable,True
z_34.5_19.5,2023,2,2023-T2,Stable,97.4,0.2,2.4,97.4,Stable,True
z_34.5_19.5,2023,3,2023-T3,Stable,97.8,0.1,2.2,97.8,Stable,True
z_34.5_19.5,2024,1,2024-T1,Stable,97.9,0.1,2.0,97.9,Stable,True
z_34.5_19.5,2024,2,2024-T2,Stable,94.0,0.7,5.3,94.0,Stable,True
z_34.5_19.5,2024,3,2024-T3,Stable,96.6,0.3,3.1,96.6,Stable,True
z_34.5_19.5,2025,1,2025-T1,Stable,95.4,1.8,2.9,95.4,Stable,True
z_34.5_19.5,2025,2,2025-T2,Stable,97.8,0.0,2.1,97.8,Stable,True
z_34.5_19.5,2025,3,2025-T3,Stable,97.8,0.1,2.2,97.8,Stable,True
z_34.5_22.5,2023,1,2023-T1,Stable,95.8,0.9,3.2,95.8,Stable,True
z_34.5_22.5,2023,2,2023-T2,Stable,85.4,6.3,8.3,85.4,Stable,True
z_34.5_22.5,2023,3,2023-T3,Stable,85.0,8.5,6.6,85.0,Stable,True
z_34.5_22.5,2023,4,2023-T4,Stable,80.4,13.5,6.1,80.4,Stable,True
z_34.5_22.5,2024,1,2024-T1,Stable,74.7,16.9,8.4,74.7,Stable,True
z_34.5_22.5,2024,2,2024-T2,Stable,70.9,15.5,13.6,70.9,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,88.2,5.4,6.4,88.2,Stable,True
z_34.5_22.5,2024,4,2024-T4,Stable,79.5,15.5,5.0,79.5,Stable,True
z_34.5_22.5,2025,1,2025-T1,Stable,84.1,11.6,4.3,84.1,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,84.1,9.8,6.1,84.1,Stable,True
z_34.5_22.5,2025,3,2025-T3,Stable,90.0,3.5,6.4,90.0,Stable,True
z_34.5_22.5,2025,4,2025-T4,Stable,89.3,6.3,4.4,89.3,Stable,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,64.9,64.9,24.2,10.9,Stable,False
z_34.5_24.0,2023,2,2023-T2,Diminution,51.8,35.6,51.8,12.6,Stable,False
z_34.5_24.0,2023,3,2023-T3,Diminution,58.8,29.4,58.8,11.8,Diminution,True
z_34.5_24.0,2023,4,2023-T4,Diminution,52.6,36.2,52.6,11.2,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,41.1,41.1,42.3,16.6,Stable,False
z_34.5_24.0,2024,2,2024-T2,Diminution,53.5,35.8,53.5,10.7,Stable,False
z_34.5_24.0,2024,3,2024-T3,Diminution,59.2,30.9,59.2,9.9,Diminution,True
z_34.5_24.0,2024,4,2024-T4,Augmentation,45.1,45.1,43.5,11.5,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Augmentation,39.9,39.9,42.0,18.1,Stable,False
z_34.5_24.0,2025,2,2025-T2,Diminution,50.5,35.3,50.5,14.2,Diminution,True
z_34.5_24.0,2025,3,2025-T3,Augmentation,42.1,42.1,46.5,11.4,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,43.2,43.2,41.2,15.6,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,82.4,14.3,3.3,82.4,Stable,True
z_34.5_25.5,2023,2,2023-T2,Diminution,80.8,2.0,80.8,17.2,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,75.1,12.6,12.3,75.1,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,77.0,15.0,8.1,77.0,Stable,True
z_34.5_25.5,2024,1,2024-T1,Stable,71.7,19.3,9.0,71.7,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,62.7,17.3,62.7,20.0,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,74.6,16.0,9.4,74.6,Stable,True
z_34.5_25.5,2024,4,2024-T4,Stable,85.7,10.5,3.8,85.7,Stable,True
z_34.5_25.5,2025,1,2025-T1,Stable,85.2,11.7,3.2,85.2,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,81.7,1.6,81.7,16.7,Stable,False
z_34.5_25.5,2025,3,2025-T3,Stable,80.6,11.9,7.6,80.6,Stable,True
z_34.5_25.5,2025,4,2025-T4,Stable,83.5,12.3,4.2,83.5,Stable,True
z_34.5_27.0,2023,1,2023-T1,Stable,74.4,13.9,11.7,74.4,Stable,True
z_34.5_27.0,2023,2,2023-T2,Stable,77.2,11.3,11.5,77.2,Stable,True
z_34.5_27.0,2023,3,2023-T3,Stable,71.7,16.9,11.4,71.7,Stable,True
z_34.5_27.0,2023,4,2023-T4,Stable,54.2,37.2,8.6,54.2,Stable,True
z_34.5_27.0,2024,1,2024-T1,Stable,75.3,16.0,8.7,75.3,Stable,True
