zone,annee,trimestre,trimestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_27.0_-16.5,2025,1,2025-T1,Augmentation,55.9,55.9,27.0,17.1,Augmentation,True
z_27.0_-16.5,2025,2,2025-T2,Augmentation,73.9,73.9,15.0,11.1,Diminution,False
z_27.0_-16.5,2025,3,2025-T3,Augmentation,53.2,53.2,37.3,9.5,Stable,False
z_27.0_-16.5,2025,4,2025-T4,Augmentation,59.4,59.4,25.3,15.3,Diminution,False
z_28.5_-13.5,2023,2,2023-T2,Stable,98.5,0.0,1.5,98.5,Stable,True
z_28.5_-13.5,2023,3,2023-T3,Stable,95.7,0.6,3.7,95.7,Stable,True
z_28.5_-13.5,2024,2,2024-T2,Stable,98.5,0.0,1.5,98.5,Stable,True
z_28.5_-13.5,2024,3,2024-T3,Stable,95.0,0.7,4.3,95.0,Stable,True
z_28.5_-13.5,2025,2,2025-T2,Stable,93.9,1.2,4.9,93.9,Stable,True
z_28.5_-13.5,2025,3,2025-T3,Stable,95.5,0.8,3.7,95.5,Stable,True
z_28.5_-15.0,2023,1,2023-T1,Stable,94.3,1.7,4.0,94.3,Stable,True
z_28.5_-15.0,2023,2,2023-T2,Stable,98.0,0.1,1.9,98.0,Stable,True
z_28.5_-15.0,2023,3,2023-T3,Diminution,86.7,1.0,86.7,12.3,Stable,False
z_28.5_-15.0,2023,4,2023-T4,Stable,88.0,5.4,6.6,88.0,Stable,True
z_28.5_-15.0,2024,1,2024-T1,Stable,82.4,11.2,6.4,82.4,Stable,True
z_28.5_-15.0,2024,2,2024-T2,Stable,90.7,5.4,3.9,90.7,Stable,True
z_28.5_-15.0,2024,3,2024-T3,Diminution,77.3,4.9,77.3,17.8,Stable,False
z_28.5_-15.0,2024,4,2024-T4,Stable,72.6,21.5,5.9,72.6,Stable,True
z_28.5_-15.0,2025,1,2025-T1,Stable,80.7,13.9,5.4,80.7,Stable,True
z_28.5_-15.0,2025,2,2025-T2,Stable,88.0,8.3,3.7,88.0,Stable,True
z_28.5_-15.0,2025,3,2025-T3,Diminution,67.1,11.6,67.1,21.3,Diminution,True
z_28.5_-15.0,2025,4,2025-T4,Stable,79.9,14.8,5.3,79.9,Stable,True
z_28.5_-16.5,2023,1,2023-T1,Stable,66.1,22.1,11.9,66.1,Stable,True
z_28.5_-16.5,2023,3,2023-T3,Diminution,78.7,5.4,78.7,15.9,Stable,False
z_28.5_-16.5,2023,4,2023-T4,Stable,64.5,22.1,13.4,64.5,Stable,True
z_28.5_-16.5,2024,1,2024-T1,Stable,74.3,14.7,10.9,74.3,Stable,True
z_28.5_-16.5,2024,3,2024-T3,Diminution,68.8,11.9,68.8,19.3,Stable,False
z_28.5_-16.5,2024,4,2024-T4,Stable,58.6,33.7,7.8,58.6,Stable,True
z_28.5_-16.5,2025,1,2025-T1,Stable,53.2,36.0,10.8,53.2,Stable,True
z_28.5_-16.5,2025,3,2025-T3,Diminution,60.6,17.3,60.6,22.0,Stable,False
z_28.5_-16.5,2025,4,2025-T4,Stable,54.3,37.3,8.3,54.3,Stable,True
z_30.0_-10.5,2023,2,2023-T2,Stable,92.6,3.4,4.0,92.6,Stable,True
z_30.0_-10.5,2023,3,2023-T3,Stable,94.1,2.5,3.4,94.1,Stable,True
z_30.0_-10.5,2024,2,2024-T2,Stable,91.7,4.0,4.3,91.7,Stable,True
z_30.0_-10.5,2024,3,2024-T3,Stable,92.3,4.1,3.6,92.3,Stable,True
z_30.0_-10.5,2025,2,2025-T2,Stable,93.5,2.7,3.9,93.5,Stable,True
z_30.0_-10.5,2025,3,2025-T3,Stable,90.7,5.1,4.1,90.7,Stable,True
z_30.0_-13.5,2023,1,2023-T1,Stable,93.6,1.4,5.0,93.6,Stable,True
z_30.0_-13.5,2023,2,2023-T2,Stable,98.7,0.0,1.3,98.7,Stable,True
z_30.0_-13.5,2024,1,2024-T1,Stable,95.7,0.8,3.5,95.7,Stable,True
z_30.0_-13.5,2024,2,2024-T2,Stable,97.7,0.2,2.1,97.7,Stable,True
z_30.0_-13.5,2025,1,2025-T1,Stable,93.3,1.3,5.4,93.3,Stable,True
z_30.0_-13.5,2025,2,2025-T2,Stable,98.7,0.0,1.3,98.7,Stable,True
z_30.0_-15.0,2023,1,2023-T1,Diminution,87.7,0.8,87.7,11.5,Diminution,True
z_30.0_-15.0,2023,2,2023-T2,Stable,96.6,0.1,3.3,96.6,Stable,True
z_30.0_-15.0,2024,1,2024-T1,Diminution,86.2,0.8,86.2,13.0,Diminution,True
z_30.0_-15.0,2024,2,2024-T2,Stable,97.6,0.2,2.2,97.6,Stable,True
z_30.0_-15.0,2025,1,2025-T1,Diminution,88.2,0.5,88.2,11.3,Stable,False
z_30.0_-15.0,2025,2,2025-T2,Stable,95.1,0.3,4.7,95.1,Stable,True
z_30.0_28.5,2023,1,2023-T1,Diminution,82.1,3.9,82.1,14.0,Diminution,True
z_30.0_28.5,2023,2,2023-T2,Diminution,84.7,1.8,84.7,13.6,Stable,False
z_30.0_28.5,2023,3,2023-T3,Stable,92.8,2.5,4.6,92.8,Stable,True
z_30.0_28.5,2023,4,2023-T4,Diminution,77.6,4.2,77.6,18.2,Diminution,True
z_30.0_28.5,2024,1,2024-T1,Diminution,69.3,12.9,69.3,17.7,Diminution,True
z_30.0_28.5,2024,2,2024-T2,Diminution,82.7,2.7,82.7,14.6,Diminution,True
z_30.0_28.5,2024,3,2024-T3,Stable,96.3,0.8,2.9,96.3,Stable,True
z_30.0_28.5,2024,4,2024-T4,Diminution,85.8,2.4,85.8,11.9,Diminution,True
z_30.0_28.5,2025,1,2025-T1,Diminution,84.9,2.1,84.9,12.9,Stable,False
z_30.0_28.5,2025,2,2025-T2,Diminution,81.5,1.4,81.5,17.1,Diminution,True
z_30.0_28.5,2025,3,2025-T3,Stable,95.2,1.1,3.7,95.2,Stable,True
z_30.0_28.5,2025,4,2025-T4,Diminution,83.6,3.4,83.6,13.0,Stable,False
z_30.0_30.0,2023,1,2023-T1,Stable,94.0,1.0,4.9,94.0,Stable,True
z_30.0_30.0,2023,3,2023-T3,Stable,96.9,0.1,3.1,96.9,Stable,True
z_30.0_30.0,2024,1,2024-T1,Stable,95.8,0.7,3.5,95.8,Stable,True
z_30.0_30.0,2024,3,2024-T3,Stable,96.1,0.2,3.8,96.1,Stable,True
z_30.0_30.0,2025,1,2025-T1,Stable,95.8,0.7,3.5,95.8,Stable,True
z_30.0_30.0,2025,3,2025-T3,Stable,95.6,0.5,3.9,95.6,Stable,True
z_30.0_31.5,2023,1,2023-T1,Stable,56.2,35.8,8.0,56.2,Stable,True
z_30.0_31.5,2023,2,2023-T2,Stable,60.5,32.3,7.2,60.5,Stable,True
z_30.0_31.5,2023,3,2023-T3,Stable,52.2,40.6,7.1,52.2,Stable,True
z_30.0_31.5,2023,4,2023-T4,Diminution,54.0,26.1,54.0,19.9,Stable,False
z_30.0_31.5,2024,1,2024-T1,Stable,58.6,32.6,8.8,58.6,Stable,True
z_30.0_31.5,2024,2,2024-T2,Stable,51.5,41.3,7.2,51.5,Stable,True
z_30.0_31.5,2024,3,2024-T3,Stable,61.9,29.6,8.6,61.9,Augmentation,False
z_30.0_31.5,2024,4,2024-T4,Diminution,61.3,16.2,61.3,22.5,Stable,False
z_30.0_31.5,2025,1,2025-T1,Stable,53.2,39.2,7.7,53.2,Stable,True
z_30.0_31.5,2025,2,2025-T2,Stable,63.3,23.0,13.7,63.3,Stable,True
z_30.0_31.5,2025,3,2025-T3,Stable,65.8,25.9,8.3,65.8,Stable,True
z_30.0_31.5,2025,4,2025-T4,Diminution,89.0,3.9,89.0,7.1,Diminution,True
z_31.5_-15.0,2023,1,2023-T1,Stable,97.9,0.1,2.1,97.9,Stable,True
z_31.5_-15.0,2023,4,2023-T4,Stable,96.5,0.2,3.3,96.5,Stable,True
z_31.5_-15.0,2024,1,2024-T1,Stable,97.9,0.1,2.1,97.9,Stable,True
z_31.5_-15.0,2024,4,2024-T4,Stable,96.2,0.2,3.6,96.2,Stable,True
z_31.5_-15.0,2025,1,2025-T1,Stable,97.2,0.2,2.6,97.2,Stable,True
z_31.5_-15.0,2025,4,2025-T4,Stable,96.4,0.1,3.5,96.4,Stable,True
z_31.5_-18.0,2023,1,2023-T1,Stable,92.7,3.5,3.8,92.7,Stable,True
z_31.5_-18.0,2023,2,2023-T2,Stable,94.9,0.9,4.2,94.9,Stable,True
z_31.5_-18.0,2023,3,2023-T3,Stable,94.0,1.4,4.6,94.0,Stable,True
z_31.5_-18.0,2023,4,2023-T4,Stable,90.5,2.8,6.6,90.5,Stable,True
z_31.5_-18.0,2024,1,2024-T1,Stable,84.6,8.7,6.7,84.6,Stable,True
z_31.5_-18.0,2024,2,2024-T2,Stable,93.6,3.1,3.3,93.6,Stable,True
z_31.5_-18.0,2024,3,2024-T3,Stable,95.0,1.4,3.6,95.0,Stable,True
z_31.5_-18.0,2024,4,2024-T4,Stable,93.6,1.5,4.9,93.6,Stable,True
z_31.5_-18.0,2025,1,2025-T1,Stable,93.0,3.2,3.8,93.0,Stable,True
z_31.5_-18.0,2025,2,2025-T2,Stable,96.4,0.5,3.1,96.4,Stable,True
z_31.5_-18.0,2025,3,2025-T3,Stable,94.2,0.7,5.1,94.2,Stable,True
z_31.5_-18.0,2025,4,2025-T4,Stable,93.0,2.1,4.8,93.0,Stable,True
z_31.5_31.5,2023,1,2023-T1,Stable,81.3,14.3,4.4,81.3,Stable,True
z_31.5_31.5,2024,1,2024-T1,Stable,83.1,13.5,3.4,83.1,Stable,True
z_31.5_31.5,2025,1,2025-T1,Stable,80.7,15.8,3.5,80.7,Stable,True
z_33.0_-13.5,2023,2,2023-T2,Stable,96.7,0.3,3.1,96.7,Stable,True
z_33.0_-13.5,2023,4,2023-T4,Stable,97.1,0.3,2.6,97.1,Stable,True
z_33.0_-13.5,2024,2,2024-T2,Stable,96.7,0.2,3.2,96.7,Stable,True
z_33.0_-13.5,2024,4,2024-T4,Stable,95.8,0.2,4.0,95.8,Stable,True
z_33.0_-13.5,2025,2,2025-T2,Stable,98.5,0.0,1.5,98.5,Stable,True
z_33.0_-13.5,2025,4,2025-T4,Stable,97.3,0.1,2.6,97.3,Stable,True
z_33.0_-9.0,2023,1,2023-T1,Stable,91.0,4.6,4.5,91.0,Stable,True
z_33.0_-9.0,2023,2,2023-T2,Stable,95.1,1.3,3.6,95.1,Stable,True
z_33.0_-9.0,2023,3,2023-T3,Stable,96.3,0.8,3.0,96.3,Stable,True
z_33.0_-9.0,2023,4,2023-T4,Diminution,84.9,1.8,84.9,13.3,Stable,False
z_33.0_-9.0,2024,1,2024-T1,Stable,88.4,7.5,4.2,88.4,Stable,True
z_33.0_-9.0,2024,2,2024-T2,Stable,90.7,5.9,3.3,90.7,Stable,True
z_33.0_-9.0,2024,3,2024-T3,Stable,85.8,9.8,4.4,85.8,Stable,True
z_33.0_-9.0,2024,4,2024-T4,Diminution,73.7,6.3,73.7,20.0,Diminution,True
z_33.0_-9.0,2025,1,2025-T1,Stable,89.9,7.4,2.8,89.9,Stable,True
z_33.0_-9.0,2025,2,2025-T2,Stable,96.2,0.7,3.2,96.2,Stable,True
z_33.0_-9.0,2025,3,2025-T3,Stable,96.3,0.8,3.0,96.3,Augmentation,False
z_33.0_-9.0,2025,4,2025-T4,Diminution,68.3,10.9,68.3,20.8,Diminution,True
z_33.0_10.5,2023,1,2023-T1,Stable,98.1,0.1,1.9,98.1,Stable,True
z_33.0_10.5,2024,1,2024-T1,Stable,98.1,0.1,1.9,98.1,Stable,True
z_33.0_10.5,2025,1,2025-T1,Stable,98.1,0.1,1.9,98.1,Stable,True
z_33.0_18.0,2023,3,2023-T3,Stable,98.2,0.1,1.8,98.2,Stable,True
z_33.0_18.0,2024,3,2024-T3,Stable,98.2,0.1,1.8,98.2,Stable,True
z_33.0_18.0,2025,3,2025-T3,Stable,95.4,1.1,3.6,95.4,Stable,True
z_33.0_25.5,2023,2,2023-T2,Stable,97.8,0.0,2.2,97.8,Stable,True
z_33.0_25.5,2024,2,2024-T2,Stable,97.8,0.0,2.2,97.8,Stable,True
z_33.0_25.5,2025,2,2025-T2,Stable,95.8,1.0,3.2,95.8,Stable,True
z_34.5_-1.5,2023,1,2023-T1,Stable,95.6,0.7,3.7,95.6,Stable,True
z_34.5_-1.5,2023,2,2023-T2,Diminution,88.2,2.3,88.2,9.5,Stable,False
z_34.5_-1.5,2023,3,2023-T3,Stable,89.8,2.6,7.6,89.8,Stable,True
z_34.5_-1.5,2024,1,2024-T1,Stable,79.5,10.0,10.5,79.5,Stable,True
z_34.5_-1.5,2024,2,2024-T2,Diminution,86.4,1.9,86.4,11.7,Diminution,True
z_34.5_-1.5,2024,3,2024-T3,Stable,95.0,0.9,4.2,95.0,Stable,True
z_34.5_-1.5,2025,1,2025-T1,Stable,95.8,0.7,3.5,95.8,Stable,True
z_34.5_-1.5,2025,2,2025-T2,Diminution,86.7,2.2,86.7,11.1,Diminution,True
z_34.5_-1.5,2025,3,2025-T3,Stable,94.3,0.5,5.2,94.3,Stable,True
z_34.5_-10.5,2023,1,2023-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_34.5_-10.5,2023,4,2023-T4,Stable,98.2,0.1,1.7,98.2,Stable,True
z_34.5_-10.5,2024,1,2024-T1,Stable,98.2,0.1,1.7,98.2,Stable,True
z_34.5_-10.5,2024,4,2024-T4,Stable,98.5,0.1,1.4,98.5,Stable,True
z_34.5_-10.5,2025,1,2025-T1,Stable,94.4,2.0,3.6,94.4,Stable,True
z_34.5_-10.5,2025,4,2025-T4,Stable,98.2,0.1,1.7,98.2,Stable,True
z_34.5_-4.5,2023,1,2023-T1,Diminution,81.9,2.9,81.9,15.1,Diminution,True
z_34.5_-4.5,2023,2,2023-T2,Stable,92.8,3.5,3.6,92.8,Stable,True
z_34.5_-4.5,2023,3,2023-T3,Diminution,84.3,2.7,84.3,13.0,Stable,False
z_34.5_-4.5,2023,4,2023-T4,Stable,90.4,2.4,7.2,90.4,Stable,True
z_34.5_-4.5,2024,1,2024-T1,Diminution,85.2,1.2,85.2,13.6,Diminution,True
z_34.5_-4.5,2024,2,2024-T2,Stable,96.8,0.5,2.7,96.8,Stable,True
z_34.5_-4.5,2024,3,2024-T3,Diminution,87.4,0.8,87.4,11.8,Stable,False
z_34.5_-4.5,2024,4,2024-T4,Stable,94.7,1.1,4.2,94.7,Stable,True
z_34.5_-4.5,2025,1,2025-T1,Diminution,81.0,3.6,81.0,15.3,Diminution,True
z_34.5_-4.5,2025,2,2025-T2,Stable,95.6,0.6,3.8,95.6,Stable,True
z_34.5_-4.5,2025,3,2025-T3,Diminution,85.3,1.4,85.3,13.3,Stable,False
z_34.5_-4.5,2025,4,2025-T4,Stable,93.3,1.6,5.1,93.3,Stable,True
z_34.5_-6.0,2023,1,2023-T1,Diminution,80.1,9.3,80.1,10.7,Stable,False
z_34.5_-6.0,2023,2,2023-T2,Diminution,69.1,13.7,69.1,17.2,Stable,False
z_34.5_-6.0,2023,3,2023-T3,Diminution,80.8,6.4,80.8,12.8,Diminution,True
z_34.5_-6.0,2023,4,2023-T4,Diminution,83.9,5.2,83.9,11.0,Diminution,True
z_34.5_-6.0,2024,1,2024-T1,Diminution,78.2,7.9,78.2,13.9,Stable,False
z_34.5_-6.0,2024,2,2024-T2,Diminution,70.8,9.5,70.8,19.6,Augmentation,False
z_34.5_-6.0,2024,3,2024-T3,Diminution,47.8,33.1,47.8,19.1,Stable,False
z_34.5_-6.0,2024,4,2024-T4,Diminution,52.5,28.2,52.5,19.2,Diminution,True
z_34.5_-6.0,2025,1,2025-T1,Diminution,47.6,31.8,47.6,20.6,Stable,False
z_34.5_-6.0,2025,2,2025-T2,Diminution,49.6,24.7,49.6,25.7,Stable,False
z_34.5_-6.0,2025,3,2025-T3,Diminution,73.7,9.7,73.7,16.7,Stable,False
z_34.5_-6.0,2025,4,2025-T4,Diminution,76.4,6.9,76.4,16.8,Diminution,True
z_34.5_-7.5,2023,1,2023-T1,Stable,92.1,3.9,4.0,92.1,Diminution,False
z_34.5_-7.5,2023,2,2023-T2,Stable,94.6,2.0,3.4,94.6,Stable,True
z_34.5_-7.5,2023,3,2023-T3,Stable,95.1,1.8,3.1,95.1,Stable,True
z_34.5_-7.5,2023,4,2023-T4,Stable,92.1,3.4,4.5,92.1,Stable,True
z_34.5_-7.5,2024,1,2024-T1,Stable,87.4,6.5,6.1,87.4,Diminution,False
z_34.5_-7.5,2024,2,2024-T2,Stable,87.1,8.2,4.7,87.1,Stable,True
z_34.5_-7.5,2024,3,2024-T3,Stable,79.8,4.0,16.2,79.8,Stable,True
z_34.5_-7.5,2024,4,2024-T4,Stable,88.6,6.9,4.5,88.6,Stable,True
z_34.5_-7.5,2025,1,2025-T1,Stable,91.6,4.9,3.5,91.6,Stable,True
z_34.5_-7.5,2025,2,2025-T2,Stable,94.7,2.0,3.3,94.7,Stable,True
z_34.5_-7.5,2025,3,2025-T3,Stable,96.5,1.1,2.3,96.5,Stable,True
z_34.5_-7.5,2025,4,2025-T4,Stable,92.6,3.7,3.7,92.6,Stable,True
z_34.5_0.0,2023,2,2023-T2,Stable,96.1,0.2,3.7,96.1,Stable,True
z_34.5_0.0,2023,3,2023-T3,Stable,98.1,0.1,1.9,98.1,Stable,True
z_34.5_0.0,2023,4,2023-T4,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_0.0,2024,2,2024-T2,Stable,95.6,0.2,4.2,95.6,Stable,True
z_34.5_0.0,2024,3,2024-T3,Stable,95.9,0.3,3.8,95.9,Stable,True
z_34.5_0.0,2024,4,2024-T4,Stable,96.8,0.7,2.5,96.8,Stable,True
z_34.5_0.0,2025,2,2025-T2,Stable,94.3,2.1,3.5,94.3,Stable,True
z_34.5_0.0,2025,3,2025-T3,Stable,98.1,0.1,1.9,98.1,Stable,True
z_34.5_0.0,2025,4,2025-T4,Stable,98.1,0.1,1.8,98.1,Stable,True
z_34.5_12.0,2023,1,2023-T1,Stable,81.3,12.9,5.8,81.3,Stable,True
z_34.5_12.0,2023,2,2023-T2,Diminution,88.8,0.9,88.8,10.3,Stable,False
z_34.5_12.0,2023,3,2023-T3,Diminution,86.6,1.1,86.6,12.3,Stable,False
z_34.5_12.0,2023,4,2023-T4,Stable,77.6,16.6,5.8,77.6,Stable,True
z_34.5_12.0,2024,1,2024-T1,Stable,71.6,24.2,4.2,71.6,Stable,True
z_34.5_12.0,2024,2,2024-T2,Diminution,86.6,0.8,86.6,12.6,Diminution,True
z_34.5_12.0,2024,3,2024-T3,Diminution,87.7,0.8,87.7,11.6,Stable,False
z_34.5_12.0,2024,4,2024-T4,Stable,90.2,5.1,4.7,90.2,Stable,True
z_34.5_12.0,2025,1,2025-T1,Stable,76.0,19.3,4.6,76.0,Stable,True
z_34.5_12.0,2025,2,2025-T2,Diminution,79.9,4.9,79.9,15.2,Diminution,True
z_34.5_12.0,2025,3,2025-T3,Diminution,81.8,2.6,81.8,15.6,Stable,False
z_34.5_12.0,2025,4,2025-T4,Stable,88.9,6.4,4.7,88.9,Stable,True
z_34.5_13.5,2023,1,2023-T1,Augmentation,65.4,65.4,27.6,7.0,Stable,False
z_34.5_13.5,2023,2,2023-T2,Augmentation,77.1,77.1,18.8,4.1,Diminution,False
z_34.5_13.5,2023,3,2023-T3,Augmentation,80.3,80.3,15.5,4.2,Augmentation,True
z_34.5_13.5,2023,4,2023-T4,Augmentation,82.1,82.1,14.5,3.4,Stable,False
z_34.5_13.5,2024,1,2024-T1,Augmentation,67.2,67.2,27.5,5.3,Augmentation,True
z_34.5_13.5,2024,2,2024-T2,Augmentation,75.7,75.7,20.0,4.3,Augmentation,True
z_34.5_13.5,2024,3,2024-T3,Augmentation,82.8,82.8,13.4,3.9,Augmentation,True
z_34.5_13.5,2024,4,2024-T4,Augmentation,75.4,75.4,20.1,4.5,Augmentation,True
z_34.5_13.5,2025,1,2025-T1,Augmentation,79.4,79.4,16.2,4.4,Augmentation,True
z_34.5_13.5,2025,2,2025-T2,Augmentation,82.9,82.9,13.8,3.3,Diminution,False
z_34.5_13.5,2025,3,2025-T3,Augmentation,83.7,83.7,13.2,3.1,Augmentation,True
z_34.5_13.5,2025,4,2025-T4,Augmentation,80.1,80.1,15.3,4.6,Augmentation,True
z_34.5_16.5,2023,2,2023-T2,Diminution,86.4,1.9,86.4,11.8,Diminution,True
z_34.5_16.5,2024,2,2024-T2,Diminution,85.9,2.0,85.9,12.1,Diminution,True
z_34.5_16.5,2025,2,2025-T2,Diminution,87.5,1.7,87.5,10.9,Diminution,True
z_34.5_18.0,2023,1,2023-T1,Stable,97.8,0.1,2.1,97.8,Stable,True
z_34.5_18.0,2024,1,2024-T1,Stable,97.8,0.1,2.1,97.8,Stable,True
z_34.5_18.0,2025,1,2025-T1,Stable,98.3,0.1,1.6,98.3,Stable,True
z_34.5_19.5,2023,1,2023-T1,Stable,95.0,0.5,4.5,95.0,Stable,True
z_34.5_19.5,2023,2,2023-T2,Stable,97.0,0.2,2.8,97.0,Stable,True
z_34.5_19.5,2023,3,2023-T3,Stable,97.6,0.1,2.4,97.6,Stable,True
z_34.5_19.5,2024,1,2024-T1,Stable,97.7,0.1,2.2,97.7,Stable,True
z_34.5_19.5,2024,2,2024-T2,Stable,94.4,0.4,5.3,94.4,Stable,True
z_34.5_19.5,2024,3,2024-T3,Stable,96.7,0.3,3.0,96.7,Stable,True
z_34.5_19.5,2025,1,2025-T1,Stable,94.1,2.0,3.9,94.1,Stable,True
z_34.5_19.5,2025,2,2025-T2,Stable,97.7,0.0,2.3,97.7,Stable,True
z_34.5_19.5,2025,3,2025-T3,Stable,97.6,0.1,2.4,97.6,Stable,True
z_34.5_22.5,2023,1,2023-T1,Stable,96.6,1.0,2.5,96.6,Stable,True
z_34.5_22.5,2023,2,2023-T2,Stable,85.4,6.3,8.3,85.4,Stable,True
z_34.5_22.5,2023,3,2023-T3,Stable,84.1,8.7,7.1,84.1,Stable,True
z_34.5_22.5,2023,4,2023-T4,Stable,80.5,14.4,5.1,80.5,Stable,True
z_34.5_22.5,2024,1,2024-T1,Stable,74.7,17.4,7.8,74.7,Stable,True
z_34.5_22.5,2024,2,2024-T2,Stable,72.4,13.7,14.0,72.4,Stable,True
z_34.5_22.5,2024,3,2024-T3,Stable,88.2,4.8,7.0,88.2,Stable,True
z_34.5_22.5,2024,4,2024-T4,Stable,81.1,14.3,4.6,81.1,Stable,True
z_34.5_22.5,2025,1,2025-T1,Stable,85.1,11.1,3.8,85.1,Stable,True
z_34.5_22.5,2025,2,2025-T2,Stable,82.1,12.3,5.6,82.1,Stable,True
z_34.5_22.5,2025,3,2025-T3,Stable,88.2,3.2,8.7,88.2,Stable,True
z_34.5_22.5,2025,4,2025-T4,Stable,89.6,6.6,3.8,89.6,Stable,True
z_34.5_24.0,2023,1,2023-T1,Augmentation,65.0,65.0,23.1,11.9,Stable,False
z_34.5_24.0,2023,2,2023-T2,Diminution,53.2,33.3,53.2,13.5,Stable,False
z_34.5_24.0,2023,3,2023-T3,Diminution,58.8,28.7,58.8,12.5,Diminution,True
z_34.5_24.0,2023,4,2023-T4,Diminution,53.5,34.8,53.5,11.7,Stable,False
z_34.5_24.0,2024,1,2024-T1,Augmentation,42.3,42.3,41.4,16.3,Stable,False
z_34.5_24.0,2024,2,2024-T2,Diminution,53.8,35.6,53.8,10.5,Stable,False
z_34.5_24.0,2024,3,2024-T3,Diminution,58.8,30.6,58.8,10.6,Diminution,True
z_34.5_24.0,2024,4,2024-T4,Augmentation,43.9,43.9,43.7,12.5,Diminution,False
z_34.5_24.0,2025,1,2025-T1,Diminution,44.2,38.5,44.2,17.3,Stable,False
z_34.5_24.0,2025,2,2025-T2,Diminution,48.0,37.4,48.0,14.6,Diminution,True
z_34.5_24.0,2025,3,2025-T3,Diminution,46.8,42.1,46.8,11.1,Stable,False
z_34.5_24.0,2025,4,2025-T4,Augmentation,44.8,44.8,39.9,15.4,Diminution,False
z_34.5_25.5,2023,1,2023-T1,Stable,81.5,14.5,4.0,81.5,Stable,True
z_34.5_25.5,2023,2,2023-T2,Diminution,81.9,1.7,81.9,16.4,Stable,False
z_34.5_25.5,2023,3,2023-T3,Stable,73.2,15.1,11.7,73.2,Augmentation,False
z_34.5_25.5,2023,4,2023-T4,Stable,74.0,18.8,7.2,74.0,Stable,True
z_34.5_25.5,2024,1,2024-T1,Stable,70.8,22.1,7.0,70.8,Stable,True
z_34.5_25.5,2024,2,2024-T2,Diminution,65.2,15.6,65.2,19.2,Diminution,True
z_34.5_25.5,2024,3,2024-T3,Stable,75.0,15.9,9.1,75.0,Stable,True
z_34.5_25.5,2024,4,2024-T4,Stable,85.6,9.8,4.5,85.6,Stable,True
z_34.5_25.5,2025,1,2025-T1,Stable,84.7,10.7,4.6,84.7,Stable,True
z_34.5_25.5,2025,2,2025-T2,Diminution,82.8,1.5,82.8,15.6,Stable,False
z_34.5_25.5,2025,3,2025-T3,Stable,77.8,13.2,9.0,77.8,Stable,True
z_34.5_25.5,2025,4,2025-T4,Stable,82.4,13.2,4.4,82.4,Stable,True
z_34.5_27.0,2023,1,2023-T1,Stable,73.3,15.2,11.5,73.3,Stable,True
z_34.5_27.0,2023,2,2023-T2,Stable,77.6,12.8,9.6,77.6,Stable,True
z_34.5_27.0,2023,3,2023-T3,Stable,74.3,16.6,9.0,74.3,Stable,True
z_34.5_27.0,2023,4,2023-T4,Stable,54.5,37.9,7.6,54.5,Stable,True
z_34.5_27.0,2024,1,2024-T1,Stable,76.3,15.8,7.9,76.3,Stable,True
