zone,annee,semestre,semestre_annee,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_28.5_-16.5,2024,2,2024-S2,Diminution,65.5,13.0,65.5,21.5,Stable,False
z_28.5_-16.5,2025,1,2025-S1,Stable,49.1,41.4,9.5,49.1,Stable,True
z_28.5_-16.5,2025,2,2025-S2,Diminution,43.8,30.8,43.8,25.4,Stable,False
z_30.0_-10.5,2023,1,2023-S1,Stable,98.0,0.1,1.9,98.0,Stable,True
z_30.0_-10.5,2023,2,2023-S2,Stable,97.6,0.1,2.3,97.6,Stable,True
z_30.0_-10.5,2024,1,2024-S1,Stable,98.0,0.1,1.9,98.0,Stable,True
z_30.0_-10.5,2024,2,2024-S2,Stable,97.8,0.9,1.3,97.8,Stable,True
z_30.0_-10.5,2025,1,2025-S1,Stable,77.9,19.2,3.0,77.9,Stable,True
z_30.0_-10.5,2025,2,2025-S2,Stable,92.3,5.6,2.1,92.3,Stable,True
z_30.0_-13.5,2023,1,2023-S1,Stable,94.5,3.7,1.8,94.5,Stable,True
z_30.0_-13.5,2024,1,2024-S1,Stable,98.4,0.6,1.1,98.4,Stable,True
z_30.0_-13.5,2025,1,2025-S1,Stable,91.1,6.5,2.4,91.1,Stable,True
z_30.0_-15.0,2023,1,2023-S1,Stable,82.6,12.8,4.7,82.6,Stable,True
z_30.0_-15.0,2024,1,2024-S1,Stable,97.4,1.1,1.5,97.4,Stable,True
z_30.0_-15.0,2025,1,2025-S1,Stable,90.3,7.7,2.0,90.3,Stable,True
z_30.0_28.5,2023,1,2023-S1,Diminution,74.1,5.7,74.1,20.2,Stable,False
z_30.0_28.5,2023,2,2023-S2,Diminution,55.2,22.4,55.2,22.4,Diminution,True
z_30.0_28.5,2024,1,2024-S1,Diminution,66.2,17.2,66.2,16.7,Diminution,True
z_30.0_28.5,2024,2,2024-S2,Diminution,69.5,14.3,69.5,16.2,Diminution,True
z_30.0_28.5,2025,1,2025-S1,Diminution,76.7,4.9,76.7,18.4,Diminution,True
z_30.0_28.5,2025,2,2025-S2,Diminution,79.8,8.0,79.8,12.1,Stable,False
z_30.0_30.0,2023,1,2023-S1,Stable,97.8,1.4,0.8,97.8,Stable,True
z_30.0_30.0,2023,2,2023-S2,Stable,98.7,0.2,1.0,98.7,Stable,True
z_30.0_30.0,2024,1,2024-S1,Stable,96.1,3.2,0.7,96.1,Stable,True
z_30.0_30.0,2024,2,2024-S2,Stable,92.0,5.6,2.4,92.0,Stable,True
z_30.0_30.0,2025,1,2025-S1,Stable,97.3,1.9,0.8,97.3,Stable,True
z_30.0_30.0,2025,2,2025-S2,Stable,98.7,0.6,0.8,98.7,Stable,True
z_30.0_31.5,2023,1,2023-S1,Diminution,44.8,26.1,44.8,29.1,Augmentation,False
z_30.0_31.5,2023,2,2023-S2,Augmentation,38.1,38.1,36.6,25.2,Stable,False
z_30.0_31.5,2024,1,2024-S1,Diminution,37.7,35.3,37.7,27.0,Stable,False
z_30.0_31.5,2024,2,2024-S2,Diminution,62.7,16.8,62.7,20.5,Augmentation,False
z_30.0_31.5,2025,1,2025-S1,Diminution,39.7,38.2,39.7,22.1,Stable,False
z_30.0_31.5,2025,2,2025-S2,Diminution,48.4,23.7,48.4,27.9,Diminution,True
z_31.5_-15.0,2023,1,2023-S1,Stable,98.9,0.6,0.5,98.9,Stable,True
z_31.5_-15.0,2023,2,2023-S2,Stable,93.4,4.9,1.8,93.4,Stable,True
z_31.5_-15.0,2024,1,2024-S1,Stable,98.9,0.5,0.6,98.9,Stable,True
z_31.5_-15.0,2024,2,2024-S2,Stable,98.7,0.6,0.7,98.7,Stable,True
z_31.5_-15.0,2025,1,2025-S1,Stable,98.7,0.8,0.5,98.7,Stable,True
z_31.5_-15.0,2025,2,2025-S2,Stable,94.8,3.5,1.7,94.8,Stable,True
z_31.5_-18.0,2023,1,2023-S1,Stable,76.7,20.9,2.3,76.7,Stable,True
z_31.5_-18.0,2023,2,2023-S2,Stable,70.4,26.2,3.4,70.4,Stable,True
z_31.5_-18.0,2024,1,2024-S1,Stable,55.6,40.0,4.4,55.6,Stable,True
z_31.5_-18.0,2024,2,2024-S2,Stable,73.6,19.1,7.3,73.6,Stable,True
z_31.5_-18.0,2025,1,2025-S1,Stable,85.3,8.8,5.9,85.3,Stable,True
z_31.5_-18.0,2025,2,2025-S2,Stable,89.6,5.3,5.1,89.6,Stable,True
z_31.5_31.5,2023,1,2023-S1,Stable,89.5,7.6,2.9,89.5,Stable,True
z_31.5_31.5,2024,1,2024-S1,Stable,95.2,2.2,2.6,95.2,Stable,True
z_31.5_31.5,2025,1,2025-S1,Stable,93.5,2.9,3.6,93.5,Stable,True
z_33.0_-13.5,2023,1,2023-S1,Stable,99.1,0.1,0.8,99.1,Stable,True
z_33.0_-13.5,2023,2,2023-S2,Stable,97.1,1.6,1.2,97.1,Stable,True
z_33.0_-13.5,2024,1,2024-S1,Stable,91.4,7.1,1.5,91.4,Stable,True
z_33.0_-13.5,2024,2,2024-S2,Stable,93.9,4.1,2.0,93.9,Stable,True
z_33.0_-13.5,2025,1,2025-S1,Stable,98.8,0.1,1.1,98.8,Stable,True
z_33.0_-13.5,2025,2,2025-S2,Stable,98.6,0.3,1.1,98.6,Stable,True
z_33.0_-9.0,2023,1,2023-S1,Stable,79.9,10.3,9.7,79.9,Stable,True
z_33.0_-9.0,2023,2,2023-S2,Stable,87.8,7.7,4.5,87.8,Stable,True
z_33.0_-9.0,2024,1,2024-S1,Stable,79.2,14.0,6.9,79.2,Stable,True
z_33.0_-9.0,2024,2,2024-S2,Stable,59.6,35.0,5.4,59.6,Stable,True
z_33.0_-9.0,2025,1,2025-S1,Stable,66.3,29.8,3.9,66.3,Stable,True
z_33.0_-9.0,2025,2,2025-S2,Stable,80.9,9.5,9.6,80.9,Augmentation,False
z_33.0_10.5,2023,1,2023-S1,Stable,99.3,0.1,0.5,99.3,Stable,True
z_33.0_10.5,2024,1,2024-S1,Stable,99.3,0.1,0.5,99.3,Stable,True
z_33.0_10.5,2025,1,2025-S1,Stable,99.3,0.1,0.5,99.3,Stable,True
z_33.0_18.0,2023,2,2023-S2,Stable,98.7,0.2,1.0,98.7,Stable,True
z_33.0_18.0,2024,2,2024-S2,Stable,98.7,0.2,1.0,98.7,Stable,True
z_33.0_18.0,2025,2,2025-S2,Stable,95.1,2.9,2.0,95.1,Stable,True
z_33.0_25.5,2023,1,2023-S1,Stable,99.0,0.1,0.9,99.0,Stable,True
z_33.0_25.5,2024,1,2024-S1,Stable,99.0,0.1,0.9,99.0,Stable,True
z_33.0_25.5,2025,1,2025-S1,Stable,95.7,2.5,1.8,95.7,Stable,True
z_34.5_-1.5,2023,1,2023-S1,Stable,96.5,2.4,1.1,96.5,Stable,True
z_34.5_-1.5,2023,2,2023-S2,Stable,65.4,26.9,7.7,65.4,Stable,True
z_34.5_-1.5,2024,1,2024-S1,Stable,77.5,18.3,4.2,77.5,Stable,True
z_34.5_-1.5,2024,2,2024-S2,Stable,86.3,3.8,9.9,86.3,Stable,True
z_34.5_-1.5,2025,1,2025-S1,Stable,95.8,2.3,1.9,95.8,Stable,True
z_34.5_-1.5,2025,2,2025-S2,Stable,88.8,1.1,10.2,88.8,Stable,True
z_34.5_-10.5,2023,1,2023-S1,Stable,99.0,0.4,0.6,99.0,Stable,True
z_34.5_-10.5,2023,2,2023-S2,Stable,98.8,0.5,0.7,98.8,Stable,True
z_34.5_-10.5,2024,1,2024-S1,Stable,99.0,0.4,0.6,99.0,Stable,True
z_34.5_-10.5,2024,2,2024-S2,Stable,98.6,0.7,0.6,98.6,Stable,True
z_34.5_-10.5,2025,1,2025-S1,Stable,96.4,2.0,1.6,96.4,Stable,True
z_34.5_-10.5,2025,2,2025-S2,Stable,98.9,0.5,0.6,98.9,Stable,True
z_34.5_-4.5,2023,1,2023-S1,Stable,66.5,27.1,6.4,66.5,Stable,True
z_34.5_-4.5,2023,2,2023-S2,Diminution,80.2,4.4,80.2,15.4,Stable,False
z_34.5_-4.5,2024,1,2024-S1,Stable,79.6,15.7,4.8,79.6,Stable,True
z_34.5_-4.5,2024,2,2024-S2,Diminution,81.0,5.0,81.0,14.0,Stable,False
z_34.5_-4.5,2025,1,2025-S1,Stable,71.9,24.6,3.4,71.9,Stable,True
z_34.5_-4.5,2025,2,2025-S2,Diminution,79.8,4.7,79.8,15.5,Stable,False
z_34.5_-6.0,2023,1,2023-S1,Diminution,65.9,15.2,65.9,18.9,Stable,False
z_34.5_-6.0,2023,2,2023-S2,Diminution,72.0,10.5,72.0,17.5,Diminution,True
z_34.5_-6.0,2024,1,2024-S1,Diminution,81.0,5.8,81.0,13.2,Augmentation,False
z_34.5_-6.0,2024,2,2024-S2,Diminution,55.9,20.7,55.9,23.4,Stable,False
z_34.5_-6.0,2025,1,2025-S1,Diminution,45.6,32.3,45.6,22.1,Stable,False
z_34.5_-6.0,2025,2,2025-S2,Diminution,48.9,28.8,48.9,22.3,Diminution,True
z_34.5_-7.5,2023,1,2023-S1,Stable,84.7,10.2,5.1,84.7,Stable,True
z_34.5_-7.5,2023,2,2023-S2,Stable,93.6,4.2,2.2,93.6,Stable,True
z_34.5_-7.5,2024,1,2024-S1,Stable,63.9,27.3,8.8,63.9,Stable,True
z_34.5_-7.5,2024,2,2024-S2,Stable,78.0,17.2,4.7,78.0,Stable,True
z_34.5_-7.5,2025,1,2025-S1,Stable,84.0,8.7,7.3,84.0,Stable,True
z_34.5_-7.5,2025,2,2025-S2,Stable,95.8,2.4,1.8,95.8,Stable,True
z_34.5_0.0,2023,1,2023-S1,Stable,97.3,1.2,1.5,97.3,Stable,True
z_34.5_0.0,2023,2,2023-S2,Stable,98.1,0.5,1.4,98.1,Stable,True
z_34.5_0.0,2024,1,2024-S1,Stable,88.4,9.5,2.1,88.4,Stable,True
z_34.5_0.0,2024,2,2024-S2,Stable,98.1,0.6,1.4,98.1,Stable,True
z_34.5_0.0,2025,1,2025-S1,Stable,93.8,4.1,2.2,93.8,Stable,True
z_34.5_0.0,2025,2,2025-S2,Stable,98.2,0.2,1.5,98.2,Stable,True
z_34.5_12.0,2023,1,2023-S1,Diminution,82.2,7.8,82.2,10.0,Stable,False
z_34.5_12.0,2023,2,2023-S2,Stable,88.5,9.2,2.3,88.5,Stable,True
z_34.5_12.0,2024,1,2024-S1,Diminution,82.0,5.0,82.0,13.0,Diminution,True
z_34.5_12.0,2024,2,2024-S2,Stable,86.9,10.2,2.9,86.9,Stable,True
z_34.5_12.0,2025,1,2025-S1,Diminution,62.7,17.7,62.7,19.6,Diminution,True
z_34.5_12.0,2025,2,2025-S2,Stable,55.4,41.4,3.2,55.4,Stable,True
z_34.5_13.5,2023,1,2023-S1,Augmentation,54.6,54.6,41.9,3.4,Diminution,False
z_34.5_13.5,2023,2,2023-S2,Augmentation,58.7,58.7,37.8,3.5,Augmentation,True
z_34.5_13.5,2024,1,2024-S1,Diminution,48.3,47.9,48.3,3.8,Augmentation,False
z_34.5_13.5,2024,2,2024-S2,Augmentation,64.7,64.7,32.5,2.8,Augmentation,True
z_34.5_13.5,2025,1,2025-S1,Augmentation,66.3,66.3,30.8,3.0,Augmentation,True
z_34.5_13.5,2025,2,2025-S2,Augmentation,68.8,68.8,28.6,2.6,Augmentation,True
z_34.5_16.5,2023,1,2023-S1,Stable,92.5,6.1,1.4,92.5,Stable,True
z_34.5_16.5,2024,1,2024-S1,Stable,98.7,0.2,1.0,98.7,Stable,True
z_34.5_16.5,2025,1,2025-S1,Stable,97.8,1.0,1.2,97.8,Stable,True
z_34.5_18.0,2023,1,2023-S1,Stable,99.0,0.1,0.9,99.0,Stable,True
z_34.5_18.0,2024,1,2024-S1,Stable,99.0,0.1,0.9,99.0,Stable,True
z_34.5_18.0,2025,1,2025-S1,Stable,96.3,1.9,1.8,96.3,Stable,True
z_34.5_19.5,2023,1,2023-S1,Stable,98.0,1.2,0.7,98.0,Stable,True
z_34.5_19.5,2023,2,2023-S2,Stable,99.0,0.2,0.9,99.0,Stable,True
z_34.5_19.5,2024,1,2024-S1,Stable,98.0,1.2,0.7,98.0,Stable,True
z_34.5_19.5,2024,2,2024-S2,Stable,98.7,0.5,0.8,98.7,Stable,True
z_34.5_19.5,2025,1,2025-S1,Stable,94.3,3.9,1.8,94.3,Stable,True
z_34.5_19.5,2025,2,2025-S2,Stable,99.0,0.2,0.8,99.0,Stable,True
z_34.5_22.5,2023,1,2023-S1,Stable,73.6,18.8,7.5,73.6,Augmentation,False
z_34.5_22.5,2023,2,2023-S2,Diminution,60.8,11.5,60.8,27.8,Stable,False
z_34.5_22.5,2024,1,2024-S1,Stable,50.4,41.0,8.6,50.4,Stable,True
z_34.5_22.5,2024,2,2024-S2,Diminution,68.4,15.0,68.4,16.6,Stable,False
z_34.5_22.5,2025,1,2025-S1,Stable,62.5,28.9,8.6,62.5,Stable,True
z_34.5_22.5,2025,2,2025-S2,Diminution,76.3,6.2,76.3,17.5,Stable,False
z_34.5_24.0,2023,1,2023-S1,Diminution,48.6,43.6,48.6,7.8,Stable,False
z_34.5_24.0,2023,2,2023-S2,Diminution,59.1,31.6,59.1,9.3,Stable,False
z_34.5_24.0,2024,1,2024-S1,Diminution,51.3,39.1,51.3,9.7,Stable,False
z_34.5_24.0,2024,2,2024-S2,Augmentation,50.5,50.5,41.2,8.4,Diminution,False
z_34.5_24.0,2025,1,2025-S1,Diminution,58.4,32.0,58.4,9.6,Diminution,True
z_34.5_24.0,2025,2,2025-S2,Diminution,63.7,28.5,63.7,7.9,Stable,False
z_34.5_25.5,2023,1,2023-S1,Diminution,70.9,5.2,70.9,24.0,Stable,False
z_34.5_25.5,2023,2,2023-S2,Stable,65.3,25.4,9.3,65.3,Stable,True
z_34.5_25.5,2024,1,2024-S1,Diminution,59.0,21.5,59.0,19.4,Diminution,True
z_34.5_25.5,2024,2,2024-S2,Stable,59.6,33.4,7.0,59.6,Stable,True
z_34.5_25.5,2025,1,2025-S1,Diminution,74.0,9.2,74.0,16.8,Stable,False
z_34.5_25.5,2025,2,2025-S2,Stable,75.4,16.0,8.6,75.4,Stable,True
z_34.5_27.0,2023,1,2023-S1,Stable,76.0,18.2,5.8,76.0,Stable,True
z_34.5_27.0,2023,2,2023-S2,Diminution,73.2,7.6,73.2,19.1,Stable,False
z_34.5_27.0,2024,1,2024-S1,Stable,62.7,33.2,4.0,62.7,Stable,True
z_34.5_27.0,2024,2,2024-S2,Diminution,84.2,2.3,84.2,13.5,Diminution,True
z_34.5_27.0,2025,1,2025-S1,Stable,89.7,5.7,4.7,89.7,Stable,True
z_34.5_27.0,2025,2,2025-S2,Diminution,81.9,3.2,81.9,14.9,Diminution,True
z_34.5_31.5,2023,1,2023-S1,Diminution,49.2,24.7,49.2,26.1,Diminution,True
z_34.5_31.5,2023,2,2023-S2,Diminution,37.5,36.2,37.5,26.3,Stable,False
z_34.5_31.5,2024,1,2024-S1,Augmentation,39.9,39.9,36.1,23.9,Diminution,False
z_34.5_31.5,2024,2,2024-S2,Augmentation,38.0,38.0,37.6,24.4,Stable,False
z_34.5_31.5,2025,1,2025-S1,Diminution,58.3,23.4,58.3,18.4,Diminution,True
z_34.5_31.5,2025,2,2025-S2,Diminution,67.2,11.3,67.2,21.5,Stable,False
z_34.5_33.0,2023,1,2023-S1,Augmentation,56.0,56.0,14.0,30.0,Augmentation,True
z_34.5_33.0,2023,2,2023-S2,Diminution,51.2,34.1,51.2,14.7,Augmentation,False
z_34.5_33.0,2024,1,2024-S1,Augmentation,53.8,53.8,13.6,32.5,Stable,False
z_34.5_33.0,2024,2,2024-S2,Augmentation,47.1,47.1,39.4,13.5,Stable,False
z_34.5_33.0,2025,1,2025-S1,Augmentation,57.0,57.0,13.9,29.0,Augmentation,True
z_34.5_33.0,2025,2,2025-S2,Augmentation,48.0,48.0,37.6,14.4,Diminution,False
z_36.0_-1.5,2023,1,2023-S1,Stable,72.4,23.9,3.7,72.4,Stable,True
z_36.0_-1.5,2023,2,2023-S2,Stable,93.5,3.4,3.0,93.5,Stable,True
z_36.0_-1.5,2024,1,2024-S1,Stable,91.8,5.0,3.2,91.8,Stable,True
z_36.0_-1.5,2024,2,2024-S2,Stable,91.4,4.5,4.1,91.4,Stable,True
z_36.0_-1.5,2025,1,2025-S1,Stable,93.4,3.1,3.5,93.4,Stable,True
z_36.0_-1.5,2025,2,2025-S2,Stable,90.0,6.7,3.3,90.0,Stable,True
z_36.0_-10.5,2023,1,2023-S1,Augmentation,48.5,48.5,4.1,47.4,Stable,False
z_36.0_-10.5,2023,2,2023-S2,Diminution,39.5,28.9,39.5,31.6,Stable,False
z_36.0_-10.5,2024,1,2024-S1,Augmentation,54.6,54.6,5.6,39.8,Stable,False
z_36.0_-10.5,2024,2,2024-S2,Diminution,67.1,13.1,67.1,19.8,Stable,False
z_36.0_-10.5,2025,1,2025-S1,Augmentation,61.4,61.4,6.1,32.5,Augmentation,True
z_36.0_-10.5,2025,2,2025-S2,Diminution,47.4,26.5,47.4,26.1,Stable,False
z_36.0_-12.0,2023,1,2023-S1,Stable,99.1,0.1,0.8,99.1,Stable,True
z_36.0_-12.0,2024,1,2024-S1,Stable,98.6,0.6,0.8,98.6,Stable,True
z_36.0_-12.0,2025,1,2025-S1,Stable,99.1,0.1,0.8,99.1,Stable,True
z_36.0_-3.0,2023,1,2023-S1,Augmentation,51.3,51.3,38.8,9.9,Augmentation,True
z_36.0_-3.0,2023,2,2023-S2,Augmentation,78.0,78.0,15.3,6.7,Stable,False
z_36.0_-3.0,2024,1,2024-S1,Augmentation,59.0,59.0,30.3,10.7,Stable,False
z_36.0_-3.0,2024,2,2024-S2,Augmentation,57.7,57.7,32.5,9.8,Stable,False
z_36.0_-3.0,2025,1,2025-S1,Diminution,47.8,39.9,47.8,12.3,Stable,False
z_36.0_-3.0,2025,2,2025-S2,Augmentation,56.0,56.0,32.9,11.1,Augmentation,True
z_36.0_-4.5,2023,1,2023-S1,Diminution,55.3,19.1,55.3,25.6,Stable,False
z_36.0_-4.5,2023,2,2023-S2,Diminution,58.6,16.7,58.6,24.7,Augmentation,False
z_36.0_-4.5,2024,1,2024-S1,Diminution,37.7,34.9,37.7,27.4,Stable,False
z_36.0_-4.5,2024,2,2024-S2,Diminution,42.6,32.0,42.6,25.3,Stable,False
z_36.0_-4.5,2025,1,2025-S1,Diminution,61.3,19.0,61.3,19.8,Stable,False
z_36.0_-4.5,2025,2,2025-S2,Diminution,42.5,26.0,42.5,31.5,Diminution,True
z_36.0_-6.0,2023,1,2023-S1,Augmentation,49.0,49.0,43.0,8.0,Diminution,False
z_36.0_-6.0,2023,2,2023-S2,Augmentation,53.9,53.9,40.2,5.9,Diminution,False
z_36.0_-6.0,2024,1,2024-S1,Diminution,60.9,32.8,60.9,6.3,Diminution,True
z_36.0_-6.0,2024,2,2024-S2,Diminution,61.5,32.5,61.5,6.0,Diminution,True
z_36.0_-6.0,2025,1,2025-S1,Diminution,77.4,17.1,77.4,5.5,Diminution,True
z_36.0_-6.0,2025,2,2025-S2,Diminution,67.9,25.0,67.9,7.0,Diminution,True
z_36.0_-7.5,2023,1,2023-S1,Augmentation,76.0,76.0,16.4,7.7,Stable,False
z_36.0_-7.5,2023,2,2023-S2,Augmentation,49.9,49.9,39.7,10.4,Augmentation,True
z_36.0_-7.5,2024,1,2024-S1,Augmentation,51.9,51.9,35.7,12.4,Augmentation,True
z_36.0_-7.5,2024,2,2024-S2,Diminution,44.0,42.9,44.0,13.0,Stable,False
z_36.0_-7.5,2025,1,2025-S1,Augmentation,46.0,46.0,39.7,14.2,Augmentation,True
z_36.0_-7.5,2025,2,2025-S2,Augmentation,68.5,68.5,21.7,9.8,Diminution,False
z_36.0_-9.0,2023,1,2023-S1,Diminution,51.7,27.1,51.7,21.2,Augmentation,False
z_36.0_-9.0,2023,2,2023-S2,Diminution,38.6,35.7,38.6,25.7,Augmentation,False
z_36.0_-9.0,2024,1,2024-S1,Augmentation,55.4,55.4,26.8,17.8,Augmentation,True
z_36.0_-9.0,2024,2,2024-S2,Augmentation,53.5,53.5,27.9,18.6,Augmentation,True
z_36.0_-9.0,2025,1,2025-S1,Augmentation,56.1,56.1,30.8,13.1,Stable,False
z_36.0_-9.0,2025,2,2025-S2,Augmentation,46.3,46.3,37.2,16.6,Stable,False
z_36.0_0.0,2023,1,2023-S1,Stable,71.8,24.9,3.3,71.8,Stable,True
z_36.0_0.0,2023,2,2023-S2,Stable,86.1,11.1,2.8,86.1,Stable,True
z_36.0_0.0,2024,1,2024-S1,Stable,95.4,2.8,1.8,95.4,Stable,True
z_36.0_0.0,2024,2,2024-S2,Stable,96.4,2.2,1.5,96.4,Stable,True
z_36.0_0.0,2025,1,2025-S1,Stable,78.7,19.8,1.5,78.7,Stable,True
z_36.0_0.0,2025,2,2025-S2,Stable,83.4,13.7,2.9,83.4,Stable,True
z_36.0_10.5,2023,1,2023-S1,Augmentation,62.2,62.2,6.4,31.3,Stable,False
z_36.0_10.5,2023,2,2023-S2,Diminution,55.7,23.1,55.7,21.2,Stable,False
z_36.0_10.5,2024,1,2024-S1,Augmentation,53.0,53.0,7.8,39.1,Stable,False
z_36.0_10.5,2024,2,2024-S2,Diminution,48.1,29.1,48.1,22.8,Stable,False
z_36.0_10.5,2025,1,2025-S1,Stable,55.4,34.4,10.2,55.4,Stable,True
z_36.0_10.5,2025,2,2025-S2,Diminution,60.2,12.6,60.2,27.2,Stable,False
z_36.0_12.0,2023,1,2023-S1,Diminution,37.7,31.2,37.7,31.1,Stable,False
z_36.0_12.0,2023,2,2023-S2,Diminution,51.7,23.2,51.7,25.2,Stable,False
z_36.0_12.0,2024,1,2024-S1,Diminution,48.6,24.6,48.6,26.8,Stable,False
z_36.0_12.0,2024,2,2024-S2,Diminution,41.9,36.0,41.9,22.1,Augmentation,False
z_36.0_12.0,2025,1,2025-S1,Augmentation,37.9,37.9,35.5,26.6,Stable,False
z_36.0_12.0,2025,2,2025-S2,Augmentation,38.9,38.9,36.6,24.5,Stable,False
z_36.0_13.5,2023,1,2023-S1,Diminution,51.3,37.8,51.3,10.9,Augmentation,False
z_36.0_13.5,2023,2,2023-S2,Augmentation,66.7,66.7,22.6,10.7,Diminution,False
z_36.0_13.5,2024,1,2024-S1,Diminution,45.2,42.8,45.2,12.1,Stable,False
z_36.0_13.5,2024,2,2024-S2,Augmentation,50.2,50.2,38.9,10.9,Augmentation,True
z_36.0_13.5,2025,1,2025-S1,Augmentation,64.0,64.0,28.4,7.6,Stable,False
z_36.0_13.5,2025,2,2025-S2,Augmentation,61.6,61.6,28.5,9.9,Diminution,False
z_36.0_15.0,2023,1,2023-S1,Diminution,57.3,32.8,57.3,9.9,Diminution,True
z_36.0_15.0,2023,2,2023-S2,Diminution,67.1,23.4,67.1,9.5,Stable,False
z_36.0_15.0,2024,1,2024-S1,Diminution,53.7,32.3,53.7,14.0,Augmentation,False
z_36.0_15.0,2024,2,2024-S2,Augmentation,52.4,52.4,31.4,16.2,Stable,False
z_36.0_15.0,2025,1,2025-S1,Augmentation,58.7,58.7,25.3,16.0,Augmentation,True
z_36.0_15.0,2025,2,2025-S2,Augmentation,63.7,63.7,23.4,12.9,Diminution,False
z_36.0_16.5,2023,1,2023-S1,Stable,74.6,19.6,5.8,74.6,Stable,True
z_36.0_16.5,2023,2,2023-S2,Stable,81.5,2.6,15.9,81.5,Stable,True
z_36.0_16.5,2024,1,2024-S1,Stable,92.6,3.4,4.0,92.6,Stable,True
z_36.0_16.5,2024,2,2024-S2,Stable,81.5,6.1,12.4,81.5,Stable,True
z_36.0_16.5,2025,1,2025-S1,Stable,83.1,12.9,4.0,83.1,Stable,True
z_36.0_16.5,2025,2,2025-S2,Stable,97.5,1.7,0.7,97.5,Stable,True
z_36.0_18.0,2023,1,2023-S1,Stable,97.6,1.5,0.9,97.6,Stable,True
z_36.0_18.0,2023,2,2023-S2,Stable,59.5,33.8,6.8,59.5,Stable,True
z_36.0_18.0,2024,1,2024-S1,Stable,77.0,19.0,4.0,77.0,Stable,True
z_36.0_18.0,2024,2,2024-S2,Stable,86.3,4.7,9.0,86.3,Stable,True
z_36.0_18.0,2025,1,2025-S1,Stable,96.8,1.6,1.7,96.8,Stable,True
z_36.0_18.0,2025,2,2025-S2,Stable,89.9,1.6,8.4,89.9,Stable,True
z_36.0_19.5,2023,1,2023-S1,Stable,68.2,23.8,8.0,68.2,Stable,True
